,AdministrativeDuration,Informational,InformationalDuration,ProductRelatedDuration,ExitRates,PageValues,Administrative_knn,ProductRelated_knn,BounceRates_knn,VisitorType,OperatingSystems,Browser,Region,Month,TrafficType
10,-0.0287891538101916,0.0,0.0,-0.1593232530711332,1.162287396701701,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,3.0,4.942006202164227,4.1367810155248455,0.7597459258206043,2.695717048662514
11,-0.0287891538101916,0.0,0.0,-0.149362468978881,0.0189540538483675,0.0,-0.2631578947368421,-0.0666666666666666,0.8737377880292212,2.0,3.0,5.077265624227629,4.883082527228293,1.0741712787815956,2.933009859285679
12,-0.0287891538101916,0.0,0.0,-0.2487750004093979,0.095620741235034,0.0,-0.2631578947368421,-0.3666666666666666,-0.2215504324657915,2.0,3.0,4.467131292309773,5.178251317912834,0.965979267423923,2.7932302908558473
13,-0.0287891538101916,0.0,0.0,-0.3913509295730076,1.162287396701701,0.0,-0.2631578947368421,-0.4,-0.2215504324657915,2.0,2.0,6.14844606021371,4.820687683992593,1.0741712787815956,2.933009859285679
14,-0.0287891538101916,0.0,0.0,-0.414788068613601,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,4.0,4.788621029982318,5.386544409739126,0.9130819866295965,3.0808059310256075
15,0.962328190743338,0.0,0.0,0.8354154260062495,-0.2476254600189962,0.0,0.2631578947368421,0.1666666666666666,0.265244312726868,2.0,3.0,4.942006202164227,8.818897104511898,0.7597459258206043,2.695717048662514
16,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.4933333333333333,11.461523919481012,2.0,3.0,5.077265624227629,4.883082527228293,1.0741712787815956,2.933009859285679
17,-0.0287891538101916,0.0,0.0,-0.2062235723918793,-0.4889946420880427,0.0,-0.2631578947368421,-0.1666666666666666,-0.2215504324657915,2.0,3.0,4.761848582224065,5.534416307343566,0.7688310947837742,5.687272343201005
18,-0.0287891538101916,0.0,0.0,-0.4429126354623131,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,2.0,4.851375569422878,4.762288646440074,0.7688310947837742,2.7373283983960532
19,-0.0287891538101916,0.0,0.0,1.861088338816432,-0.4243792666049657,0.0,-0.2631578947368421,0.0666666666666666,-0.1881702183626472,2.0,2.0,6.2354759822020505,4.883082527228293,1.0741712787815956,6.322629331719114
20,-0.0287891538101916,0.0,0.0,-0.3615336804342114,-0.4710459422316324,0.0,-0.2631578947368421,-0.3333333333333333,-0.2215504324657915,2.0,2.0,4.788621029982318,8.635390983098382,0.9130819866295965,3.233688383354773
21,-0.0097148200093501,0.0,0.0,-0.0357574477699635,0.0303397497572819,0.0,0.0,-0.0333333333333333,-0.0078356335140495,2.0,4.0,2.279404125934542,5.067919272157238,0.965979267423923,2.7932302908558473
22,-0.0287891538101916,0.0,0.0,-0.3858822637968692,0.2289540521683675,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,4.0,4.740533663027667,4.820687683992593,1.0741712787815956,6.830003555650646
23,-0.0287891538101916,0.0,0.0,-0.4561936809186493,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,2.0,5.616370913835378,4.8085995084880295,0.9130819866295965,3.0808059310256075
24,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,2.0,4.740533663027667,4.883082527228293,1.0741712787815956,3.044276559593318
25,-0.0287891538101916,0.0,0.0,-0.3460391274278604,0.4156207266750341,0.0,-0.2631578947368421,-0.4466666666666666,-0.2215504324657915,2.0,3.0,4.467131292309773,8.703497083253918,0.965979267423923,2.7932302908558473
26,1.1792519869097708,0.0,0.0,0.4191400597909619,-0.4377125864982991,0.0,0.1578947368421052,0.4666666666666667,-0.0546493619500698,2.0,2.0,4.716198872207228,4.760901164983119,0.7597459258206043,2.695717048662514
27,-0.0287891538101916,0.0,0.0,-0.4085381648694428,2.095620713235034,0.0,-0.2631578947368421,-0.4666666666666667,2.699218155520909,2.0,3.0,4.761668175134091,4.8085995084880295,0.9130819866295965,3.0808059310256075
28,-0.0287891538101916,0.0,0.0,-0.4186942584536999,0.6956207244350342,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,2.0,4.8890569956011944,4.820687683992593,1.0741712787815956,2.933009859285679
29,0.0834128097241701,1.0,0.0,0.7685921434443596,0.7186158922510728,54.17976426,0.0,0.9,2.318248347315953,2.0,4.0,4.851375569422878,4.762288646440074,0.7688310947837742,2.9506399969603034
30,-0.0287891538101916,0.0,0.0,-0.4405689215582537,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,0.1714257090753551,2.0,3.0,4.761848582224065,4.737461020671185,0.7688310947837742,2.7373283983960532
31,-0.0287891538101916,0.0,0.0,-0.4069756889334032,1.162287396701701,0.0,-0.2631578947368421,-0.4466666666666666,-0.2215504324657915,2.0,3.0,4.851375569422878,5.534416307343566,0.7688310947837742,4.368591629709152
32,-0.0287891538101916,0.0,0.0,-0.3042428961388022,-0.0043792699649657,0.0,-0.2631578947368421,-0.3333333333333333,-0.2215504324657915,2.0,2.0,4.788621029982318,4.8085995084880295,0.9130819866295965,5.125547820062755
33,-0.0287891538101916,0.0,0.0,-0.3244248769532719,1.535620717715034,0.0,-0.2631578947368421,-0.2666666666666666,2.115064437923569,2.0,3.0,4.761848582224065,4.166953512305172,0.7688310947837742,2.9506399969603034
34,-0.0287891538101916,0.0,0.0,-0.17065120360742,0.095620741235034,0.0,-0.2631578947368421,-0.1333333333333333,0.6129548616974453,2.0,2.0,4.716198872207228,4.760901164983119,0.7597459258206043,3.0974929309551382
35,-0.0287891538101916,0.0,0.0,1.1619398799595129,-0.1345074769239401,0.0,-0.2631578947368421,1.1333333333333333,0.6771475721395889,2.0,2.0,4.788621029982318,4.634219972269881,0.9130819866295965,3.233688383354773
36,-0.0287891538101916,0.0,0.0,-0.1647919188472716,0.8706207230350341,0.0,-0.2631578947368421,-0.3333333333333333,1.238833861527559,2.0,4.0,4.788621029982318,5.386544409739126,3.94101225576474,6.197819719707514
37,0.3078167367928938,0.0,0.0,-0.2351033359690517,0.095620741235034,0.0,-0.1052631578947368,-0.4333333333333333,0.7130955156899528,2.0,2.0,4.740533663027667,5.219881682821808,1.0741712787815956,6.322629331719114
38,-0.0287891538101916,0.0,0.0,-0.4186942584536999,1.295620707635034,0.0,-0.2631578947368421,-0.3666666666666666,1.447460214276054,2.0,2.0,4.851375569422878,4.762288646440074,0.7688310947837742,2.7373283983960532
39,-0.0287891538101916,0.0,0.0,-0.0913555498534124,-0.0821570533427434,0.0,-0.2631578947368421,-0.3,-0.2215504324657915,2.0,2.0,5.98845101095345,4.760901164983119,0.7597459258206043,4.017921262126107
40,0.1395137914913511,0.0,0.0,2.722971371057716,-0.6541228487670172,0.0,0.0,0.9333333333333332,-0.2215504324657915,2.0,2.0,4.851375569422878,2.9884072108427606,0.7688310947837742,5.687272343201005
41,-0.0287891538101916,0.0,0.0,-0.4507250151425108,1.162287396701701,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,3.0,4.761848582224065,4.166953512305172,0.7688310947837742,7.110312305279096
42,-0.0287891538101916,0.0,0.0,-0.2255982739987699,-0.5177125898582992,0.0,-0.2631578947368421,-0.4466666666666666,-0.2215504324657915,2.0,3.0,4.761668175134091,5.386544409739126,0.9130819866295965,6.197819719707514
43,-0.0287891538101916,0.0,0.0,-0.4413501595262735,0.6956207244350342,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,4.0,4.851375569422878,4.479107881427108,0.7688310947837742,2.7373283983960532
44,-0.0287891538101916,0.0,0.0,-0.3991633092532054,0.6956207244350342,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,1.0,4.761668175134091,4.8085995084880295,0.9130819866295965,3.0808059310256075
45,-0.0287891538101916,0.0,0.0,0.0182130751613616,-0.5346822977225416,0.0,-0.2631578947368421,0.1333333333333333,-0.0445341561761543,2.0,2.0,5.98845101095345,4.760901164983119,0.7597459258206043,6.012625117792193
46,-0.0287891538101916,0.0,0.0,-0.2941649263513471,0.895620718835034,0.0,-0.2631578947368421,-0.1333333333333333,0.7798559322131671,2.0,3.0,4.761848582224065,4.762288646440074,0.7688310947837742,7.110312305279096
47,-0.0287891538101916,0.0,0.0,-0.4054132129973636,3.028954029768367,0.0,-0.2631578947368421,-0.5,3.6728077043216,2.0,4.0,4.716198872207228,4.760901164983119,0.7597459258206043,2.695717048662514
48,-0.0287891538101916,0.0,0.0,0.1577291555908526,-0.6025610731795114,0.0,-0.2631578947368421,-0.2333333333333333,-0.2215504324657915,2.0,4.0,4.788621029982318,4.8085995084880295,0.9130819866295965,3.0808059310256075
49,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,2.0,4.851375569422878,4.166953512305172,0.7688310947837742,7.110312305279096
50,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2105263157894737,-0.5666666666666667,11.461523919481012,2.0,3.0,5.077265624227629,4.406242597689215,1.0741712787815956,6.322629331719114
51,-0.0287891538101916,0.0,0.0,-0.2607539825596599,0.0267318377861452,0.0,-0.2631578947368421,0.0866666666666667,0.4275092472628784,2.0,4.0,4.788621029982318,4.8085995084880295,0.9130819866295965,3.0808059310256075
52,-0.0287891538101916,0.0,0.0,-0.4452563493663724,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,2.0,6.496324750287165,5.178251317912834,0.965979267423923,7.013653969353143
53,-0.0287891538101916,0.0,0.0,-0.3429141755557813,1.395620718835034,0.0,-0.2631578947368421,-0.4666666666666667,4.544038742710182,2.0,1.0,4.788621029982318,5.386544409739126,0.9130819866295965,3.0808059310256075
54,-0.0287891538101916,0.0,0.0,-0.3619242994182213,-0.0043792699649657,0.0,-0.2631578947368421,-0.4666666666666667,2.699218155520909,2.0,4.0,2.279404125934542,5.067919272157238,0.965979267423923,6.546186275249822
55,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2105263157894737,-0.5666666666666667,11.461523919481012,2.0,2.0,5.768497102293069,4.760901164983119,0.7597459258206043,2.695717048662514
56,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,-0.2215504324657915,2.0,4.0,4.851375569422878,4.166953512305172,0.7688310947837742,2.7373283983960532
57,1.018429172510519,2.0,120.0,0.3123426598304495,-0.2917581916659344,19.44707913,0.7894736842105263,0.6,-0.1707544580384641,2.0,2.0,5.01974395970105,5.814281142793728,0.965979267423923,3.1608344578735528
58,-0.0287891538101916,0.0,0.0,-0.3866635017648889,0.6956207244350342,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,2.0,5.3406024029993535,3.8529984416263656,0.9130819866295965,3.0808059310256075
59,0.2704160822814399,0.0,0.0,-0.1697242585865846,0.5995422812036617,0.0,0.2631578947368421,-0.0666666666666666,0.4656892421681817,2.0,2.0,6.314602322475291,4.479107881427108,0.7688310947837742,2.9506399969603034
60,-0.0287891538101916,0.0,0.0,-0.3358830338436033,-0.2377125920982991,0.0,-0.2631578947368421,-0.4,-0.2215504324657915,2.0,3.0,4.942006202164227,4.1367810155248455,0.7597459258206043,2.695717048662514
61,-0.0287891538101916,0.0,0.0,-0.1547920728566184,2.678954032568368,0.0,-0.2631578947368421,-0.3333333333333333,0.3236596961696705,2.0,3.0,4.467131292309773,5.178251317912834,0.965979267423923,2.7932302908558473
62,0.0234595605423094,0.0,0.0,0.74580603578337,-0.1537125927702992,38.30849268,2.894736842105264,0.8,0.3041879133718145,2.0,3.0,4.761668175134091,5.386544409739126,0.9130819866295965,6.688085802965523
63,-0.0287891538101916,0.0,0.0,0.084032373967028,-0.5043792699649658,0.0,-0.2631578947368421,-0.1333333333333333,-0.2215504324657915,2.0,2.0,4.788621029982318,8.635390983098382,0.9130819866295965,6.197819719707514
64,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2105263157894737,-0.5666666666666667,11.461523919481012,2.0,2.0,5.01974395970105,5.178251317912834,0.965979267423923,2.7932302908558473
65,0.1354558204768583,0.0,0.0,0.1557760606708031,-0.3503562831971496,22.9160357,0.5263157894736842,0.3,-0.2215504324657915,2.0,2.0,4.716198872207228,4.1367810155248455,0.7597459258206043,3.0974929309551382
66,0.7940252454417953,0.0,0.0,4.963232402006283,-0.2840143157278854,0.0,0.7894736842105263,2.4,-0.0959259557123567,2.0,1.0,4.942006202164227,4.760901164983119,0.7597459258206043,2.695717048662514
67,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,-0.2215504324657915,2.0,2.0,4.851375569422878,9.477331176680117,0.7688310947837742,2.9506399969603034
68,-0.0287891538101916,0.0,0.0,0.2367643967148948,-0.4969718700242249,0.0,-0.1052631578947368,0.0,-0.2215504324657915,2.0,2.0,2.158937034175911,5.219881682821808,1.0741712787815956,6.322629331719114
69,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2105263157894737,-0.5666666666666667,11.461523919481012,2.0,4.0,4.788621029982318,3.773964674196816,0.9130819866295965,3.0808059310256075
70,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,2.0,5.3406024029993535,4.8085995084880295,0.9130819866295965,6.688085802965523
71,-0.0287891538101916,0.0,0.0,-0.3137132363782145,0.765620723875034,0.0,-0.2631578947368421,0.0666666666666666,1.238833861527559,2.0,2.0,5.3406024029993535,3.8529984416263656,0.9130819866295965,3.233688383354773
72,-0.0287891538101916,0.0,0.0,-0.4343190178140955,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,0.1714257090753551,2.0,2.0,4.788621029982318,3.773964674196816,0.9130819866295965,3.0808059310256075
73,-0.0287891538101916,0.0,0.0,-0.1345840507244656,-0.3543792671649657,0.0,-0.2631578947368421,-0.3333333333333333,-0.2215504324657915,2.0,2.0,6.2354759822020505,4.406242597689215,1.0741712787815956,6.821111853377801
74,-0.0287891538101916,0.0,0.0,-0.3624451247562758,1.162287396701701,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,2.0,6.2354759822020505,4.406242597689215,1.0741712787815956,2.933009859285679
75,-0.0287891538101916,0.0,0.0,-0.0082839126133504,-0.0043792699649657,0.0,-0.2631578947368421,-0.0666666666666666,-0.2215504324657915,2.0,2.0,6.496324750287165,5.067919272157238,0.965979267423923,3.1608344578735528
76,-0.009995324918186,0.0,0.0,1.1815480232836275,-0.2985821556113426,11.43941195,0.1578947368421052,0.6,0.0324294396708457,2.0,2.0,5.060082206824426,4.760901164983119,0.7597459258206043,6.891499457650707
77,-0.0287891538101916,0.0,0.0,-0.4085381648694428,0.6956207244350342,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,4.0,5.01974395970105,4.099255048370187,0.965979267423923,2.7932302908558473
78,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2105263157894737,-0.5666666666666667,11.461523919481012,2.0,3.0,5.077265624227629,4.820687683992593,1.0741712787815956,2.933009859285679
79,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,3.0,4.761848582224065,4.762288646440074,0.7688310947837742,2.7373283983960532
80,-0.0287891538101916,0.0,0.0,-0.3054147530908319,0.095620741235034,0.0,-0.2631578947368421,-0.1866666666666666,3.044160680417577,2.0,1.0,4.761848582224065,4.762288646440074,0.7688310947837742,7.0851089242555405
81,-0.0287891538101916,0.0,0.0,-0.2569779990736056,-0.2377125920982991,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,3.0,4.467131292309773,5.067919272157238,0.965979267423923,2.7932302908558473
82,-0.0287891538101916,0.0,0.0,-0.4370533507021647,-0.1443792688449657,0.0,-0.2631578947368421,-0.4,-0.2215504324657915,2.0,2.0,4.851375569422878,4.762288646440074,0.7688310947837742,2.7373283983960532
83,-0.0287891538101916,0.0,0.0,-0.1749480124315288,0.9289540465683676,0.0,-0.1578947368421052,-0.2,0.7520391163348993,2.0,4.0,4.851375569422878,5.53870594339946,0.7688310947837742,2.9506399969603034
84,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,2.0,4.851375569422878,4.479107881427108,0.7688310947837742,2.9506399969603034
85,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,3.0,4.761848582224065,4.762288646440074,0.7688310947837742,2.7373283983960532
86,-0.0287891538101916,0.0,0.0,-0.3507265552359791,1.695620724435034,0.0,-0.2631578947368421,-0.3666666666666666,3.116470802602527,2.0,2.0,4.851375569422878,4.479107881427108,0.7688310947837742,2.9506399969603034
87,-0.0287891538101916,0.0,0.0,-0.3601014108522165,1.162287396701701,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,3.0,4.467131292309773,5.067919272157238,0.965979267423923,2.7932302908558473
88,-0.0287891538101916,0.0,0.0,-0.2042444362322705,-0.0377125976982991,0.0,-0.2631578947368421,-0.3666666666666666,1.447460214276054,2.0,1.0,4.467131292309773,4.099255048370187,0.965979267423923,2.7932302908558473
89,-0.0287891538101916,0.0,0.0,0.0164813309728764,-0.4833266301333868,0.0,-0.2631578947368421,-0.4466666666666666,-0.2215504324657915,2.0,3.0,4.942006202164227,5.704807858380938,0.7597459258206043,6.891499457650707
90,0.6444226273959794,0.0,0.0,-0.3360032243362789,-0.3749674990002599,0.0,0.2631578947368421,-0.1,-0.1658511535144783,2.0,3.0,4.942006202164227,5.076834425817263,0.7597459258206043,4.322661085197192
91,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,11.461523919481012,2.0,3.0,4.761668175134091,5.386544409739126,0.9130819866295965,6.688085802965523
92,-0.0287891538101916,0.0,0.0,-0.4272878761019175,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,3.0,4.942006202164227,5.076834425817263,0.7597459258206043,2.695717048662514
93,-0.0287891538101916,0.0,0.0,0.0393065002978956,-0.2736100478111195,0.0,-0.2631578947368421,-0.1666666666666666,-0.2215504324657915,0.0,2.0,4.740533663027667,4.820687683992593,1.0741712787815956,8.141639143174482
94,-0.0287891538101916,0.0,0.0,0.2549932826093151,0.0215466578276266,0.0,-0.2631578947368421,0.3,-0.0051971864177776,2.0,1.0,5.077265624227629,4.406242597689215,1.0741712787815956,2.933009859285679
95,-0.0287891538101916,0.0,0.0,-0.4421313974942932,2.095620713235034,0.0,-0.2631578947368421,-0.5333333333333333,-0.2215504324657915,2.0,3.0,5.077265624227629,4.820687683992593,1.0741712787815956,2.933009859285679
96,-0.0287891538101916,0.0,0.0,0.7558970264640381,1.162287396701701,0.0,-0.2631578947368421,-0.4,2.699218155520909,2.0,3.0,4.467131292309773,5.067919272157238,0.965979267423923,2.7932302908558473
97,-0.0287891538101916,0.0,0.0,-0.3858822637968692,-0.0043792699649657,0.0,-0.2631578947368421,-0.4666666666666667,4.544038742710182,2.0,3.0,4.467131292309773,5.067919272157238,0.965979267423923,6.546186275249822
98,-0.0287891538101916,1.0,0.0,-0.428850352037957,1.5622873855017008,0.0,-0.2631578947368421,-0.3666666666666666,2.0037970575797543,2.0,2.0,6.314602322475291,4.762288646440074,0.7688310947837742,9.447693799436331
99,-0.0287891538101916,0.0,0.0,0.0353612485593958,0.1822874045417007,0.0,0.3498337625626653,0.4519340463458109,1.0628629239963412,2.0,4.0,4.788621029982318,3.773964674196816,0.9130819866295965,6.197819719707514
100,0.0054885460495558,0.0,0.0,1.590788682216651,-0.4538529623691761,0.0,-0.1578947368421052,0.6666666666666666,-0.2215504324657915,2.0,2.0,6.314602322475291,4.762288646440074,0.7688310947837742,7.110312305279096
101,1.1119308087891535,0.0,0.0,0.0062991961490599,0.0511762855905896,17.53595893,0.7894736842105263,0.0333333333333333,-0.2215504324657915,2.0,3.0,4.942006202164227,4.96344919628397,0.7597459258206043,6.012625117792193
102,-0.0287891538101916,0.0,0.0,-0.1436984937107376,0.2289540521683675,0.0,-0.0526315789473684,-0.4,-0.2215504324657915,2.0,3.0,4.467131292309773,4.099255048370187,0.965979267423923,7.013653969353143
103,0.5509209911173445,1.0,16.0,1.1598212368078502,-0.3260922673912617,0.0,0.1578947368421052,0.6,-0.2215504324657915,2.0,2.0,5.01974395970105,5.814281142793728,0.965979267423923,2.7932302908558473
104,1.0651799906498365,0.0,0.0,-0.2478635560873335,-0.2102616163179069,0.0,0.5263157894736842,-0.0333333333333333,0.6429299269499712,2.0,3.0,4.942006202164227,4.1367810155248455,0.7597459258206043,6.012625117792193
105,-0.0287891538101916,0.0,0.0,-0.4468188253024119,3.4956207020350334,0.0,-0.2631578947368421,0.3133333333333333,8.54075533149431,2.0,3.0,5.077265624227629,5.219881682821808,1.0741712787815956,6.821111853377801
106,-0.0287891538101916,1.0,0.0,-0.2999460873146934,1.3696947910424415,0.0,0.0526315789473684,-0.3,2.374688286448888,2.0,1.0,4.761848582224065,4.762288646440074,0.7688310947837742,2.7373283983960532
107,-0.0287891538101916,0.0,0.0,-0.3413516996197417,1.162287396701701,0.0,-0.2631578947368421,-0.2,2.699218155520909,2.0,3.0,4.942006202164227,4.760901164983119,0.7597459258206043,4.322661085197192
108,-0.0287891538101916,0.0,0.0,-0.3788511220846912,1.162287396701701,0.0,-0.2631578947368421,-0.5333333333333333,2.699218155520909,2.0,4.0,2.483161373971321,4.820687683992593,1.0741712787815956,2.933009859285679
109,6.072192613370734,4.0,94.0,3.486881335636554,-0.202662108378703,0.0,1.3157894736842106,0.44,0.3175258601564857,2.0,2.0,5.98845101095345,4.760901164983119,0.7597459258206043,2.695717048662514
110,-0.0287891538101916,0.0,0.0,-0.2702590445299418,-0.2377125920982991,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,2.0,4.788621029982318,3.773964674196816,0.9130819866295965,3.0808059310256075
111,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.4666666666666667,11.461523919481012,2.0,2.0,4.851375569422878,5.534416307343566,0.7688310947837742,2.7373283983960532
112,-0.0287891538101916,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,-0.2631578947368421,-0.5666666666666667,-0.2215504324657915,2.0,3.0,4.761848582224065,4.479107881427108,0.7688310947837742,2.7373283983960532
113,0.3826180458158018,0.0,0.0,-0.1269018773983123,-0.0323792697409657,0.0,0.2631578947368421,0.2333333333333333,0.2457725416120806,2.0,2.0,6.496324750287165,5.067919272157238,0.965979267423923,3.1608344578735528
114,-0.0287891538101916,1.0,93.0,0.3491324575213271,0.289169115686647,0.0,-0.2631578947368421,0.4,0.5321963112240742,2.0,3.0,5.077265624227629,5.219881682821808,1.0741712787815956,2.933009859285679
115,-0.0287891538101916,0.0,0.0,-0.2196087829627007,-0.5488236976094104,0.0,-0.2631578947368421,-0.2,-0.2215504324657915,2.0,3.0,4.761668175134091,4.8085995084880295,0.9130819866295965,6.197819719707514
116,-0.0287891538101916,0.0,0.0,0.4276468733073149,-0.3414163032686694,0.0,-0.2631578947368421,0.1,-0.2215504324657915,2.0,4.0,5.01974395970105,5.067919272157238,0.965979267423923,2.7932302908558473
117,-0.0287891538101916,0.0,0.0,-0.0171379428915333,0.0592570855259432,0.0,-0.2631578947368421,-0.1066666666666666,0.840547225272032,2.0,2.0,5.01974395970105,4.099255048370187,0.965979267423923,3.1608344578735528
118,-0.0287891538101916,0.0,0.0,-0.3936946434770669,1.395620718835034,0.0,-0.2631578947368421,-0.3333333333333333,-0.2215504324657915,2.0,1.0,5.077265624227629,4.406242597689215,1.0741712787815956,2.933009859285679
119,-0.0287891538101916,0.0,0.0,-0.2323690030809825,2.4067318187461453,0.0,-0.2631578947368421,-0.4466666666666666,-0.2215504324657915,2.0,2.0,6.2354759822020505,9.320886341230688,1.0741712787815956,2.933009859285679
120,-0.0287891538101916,0.0,0.0,-0.2780714242101396,0.2289540521683675,0.0,-0.2631578947368421,-0.4,2.1782161864409537,2.0,2.0,6.496324750287165,5.814281142793728,0.965979267423923,3.1608344578735528
121,-0.0287891538101916,0.0,0.0,-0.3620545057722659,0.6956207244350342,0.0,-0.2631578947368421,-0.4666666666666667,-0.2215504324657915,2.0,2.0,4.851375569422878,5.534416307343566,0.7688310947837742,7.110312305279096
122,-0.0287891538101916,2.0,75.0,-0.1223446559442382,0.2581207279350342,0.0,-0.2631578947368421,-0.1333333333333333,-0.2215504324657915,2.0,3.0,4.761848582224065,5.534416307343566,0.7688310947837742,2.7373283983960532
123,-0.0287891538101916,0.0,0.0,-0.4358814937501351,1.162287396701701,0.0,-0.2631578947368421,-0.5,-0.2215504324657915,2.0,3.0,5.077265624227629,5.219881682821808,1.0741712787815956,2.933009859285679
