Año,NCODI,primDiges_hosp,totDiges_hosp,primDigestivo_CEP,totDigestivo_CEP,primCardio_hosp,totCardio_hosp,primCardio_CEP,totCardio_CEP,primDerma_hosp,totDerma_hosp,primDerma_CEP,totDerma_CEP,primNeurolog_hosp,totNeurolog_hosp,primNeurolog_CEP,totNeurolog_CEP,primPsquia_hosp,totPsquia_hosp,primPsquia_CEP,totPsquia_CEP,primRestoMed_hosp,totRestoMed_hosp,primRestoMed_CEP,totRestoMed_CEP,primCirGeneral_hosp,totCirGeneral_hosp,primCirGeneral_CEP,totCirGeneral_CEP,primTrauma_hosp,totTrauma_hosp,primTrauma_CEP,totTrauma_CEP,primGine_hosp,totGine_hosp,primGine_CEP,totGine_CEP,primOftalmo_hosp,totOftalmo_hosp,primOftalmo_CEP,totOftalmo_CEP,primOrl_hosp,totOrl_hosp,primOrl_CEP,totOrl_CEP,primUrolog_hosp,totUrolog_hosp,primUrolog_CEP,totUrolog_CEP,primRestoQuirurg_hosp,totRestoQuirurg_hosp,primRestoQuirurg_CEP,totRestoQuirurg_CEP,primPediatria_hosp,totPediatria_hosp,primPediatria_CEP,totPediatria_CEP,primPreAnest_hosp,totPreAnest_hosp,primPreAnest_CEP,totPreAnest_CEP,primRehabil_hosp,totRehabil_hosp,primRehabil_CEP,totRehabil_CEP,primOtrasConsul_hosp,totOtrasConsul_hosp,primOtrasConsul_CEP,totOtrasConsul_CEP,primTotal_hosp,total_hosp,primTotal_CEP,total_CEP,otrasTexto
2019,989,1066,2173,0,0,582,2331,0,0,3340,6549,0,0,484,2361,0,0,432,8660,0,0,4457,28659,0,0,1514,4365,0,0,3150,8528,0,0,2158,7048,0,0,3663,9623,0,0,2193,5106,0,0,1183,2753,0,0,,0,0,0,481,2691,0,0,2998,3489,0,0,2430,6834,0,0,0,0,0,0,30131,101170,0,0,"Otros"
2019,990,908,3109,0,0,775,3394,0,0,1616,4312,0,0,951,2723,0,0,626,4597,0,0,4052,24501,0,0,1253,4968,0,0,1962,8669,0,0,2806,10755,0,0,2644,8696,0,0,1458,2432,0,0,828,3238,0,0,,,0,0,792,3048,0,0,1249,1249,0,0,2532,5848,0,0,0,0,0,0,24452,91539,0,0,"Otros"
2019,680,1443,11209,8811,14301,1398,7559,10530,14780,2465,10411,12806,19160,997,8070,6267,9553,0,0,0,0,14315,94610,13458,21873,1392,6577,3910,4636,7850,30455,12658,19902,7865,27828,17613,25913,915,21553,19872,35349,1140,9698,9471,13013,962,9383,6300,11103,8294,32467,6115,6852,3935,21073,0,0,14831,16599,0,0,4577,14803,5645,6984,0,0,0,0,72379,322295,133456,203419,"Otros"
2019,411,1502,3299,0,0,559,2534,0,0,5808,19965,0,0,627,1183,0,0,3,4,0,0,12732,36630,0,0,1917,5334,0,0,8475,28698,0,0,2636,18633,0,0,0,0,0,0,2841,5958,0,0,2041,9781,0,0,7215,14630,0,0,9599,12863,0,0,3104,3344,0,0,1058,1826,0,0,0,0,0,0,60117,164682,0,0,"Otros"
2019,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,558,3132,6518,0,0,3549,6565,1482,3032,0,0,6661,11174,458,458,9836,21030,3237,6023,0,0,17677,63026,255,363,6626,11806,0,0,5816,11349,6531,10848,9969,17085,0,0,9405,16973,8308,14822,5341,11841,1768,2767,3679,9886,0,0,0,0,5686,5687,2897,5831,0,0,5448,5448,0,0,3060,6854,499,2894,0,0,0,0,80294,179663,41026,72617,"Otros"
2019,248,395,2548,0,0,6747,23043,0,0,4418,8066,0,0,2246,3784,0,0,21,28,0,0,8430,43503,0,0,1485,3307,0,0,2878,11975,0,0,8076,18644,0,0,5954,9519,0,0,3027,4090,0,0,3201,4567,0,0,2736,11332,0,0,5689,12529,0,0,0,0,0,0,0,32047,0,0,2,9072,0,0,55305,198054,0,0,"Otros"
2019,224,1326,5861,0,0,889,2716,98,253,1926,3842,0,0,473,866,0,0,252,433,0,0,6447,24633,297,5356,797,1511,0,0,4181,12760,72,227,681,2700,0,0,1412,3489,0,0,1745,3335,42,78,846,2177,0,0,2411,7900,0,0,1174,4870,135,284,690,717,0,0,180,1562,0,0,0,0,0,0,25430,79372,644,6198,"Otros"
2019,591,7038,16404,0,0,6259,11305,0,0,9619,17718,0,0,7520,16664,0,0,2030,2818,0,0,52807,102095,0,0,5661,11281,0,0,16340,32485,0,0,14105,31692,0,0,22996,42991,0,0,8552,12302,0,0,7370,15094,0,0,15090,29137,0,0,4715,12440,0,0,13458,15453,0,0,10669,22692,0,0,0,0,0,0,204229,392571,0,0,"Otros"
2019,586,870,3371,2390,5742,1415,4968,2530,6180,4904,10354,6765,12285,1750,5450,1932,4029,193,233,3299,24394,24343,74688,11658,19063,5022,9199,3935,5908,4519,10385,6542,10494,5368,11546,5212,9012,14076,24967,7636,21027,3020,5244,5940,7166,3792,9463,3270,7603,0,0,0,0,5830,10835,0,0,9245,10150,0,0,5613,12877,2184,4858,0,0,0,0,89960,203730,63293,137761,"Otros"
2019,453,1666,3081,2038,3225,2531,4353,0,0,0,0,4201,5804,1585,4492,1078,1935,0,0,0,0,7452,12826,1035,2848,0,0,1240,1539,0,0,542,3211,0,0,4079,5408,0,0,4861,7260,0,0,2571,3601,0,0,1956,3463,0,0,0,0,0,0,0,0,0,0,0,0,2131,3487,0,0,0,0,0,0,15365,28239,23601,38294,"Otros"
2019,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,2,13,0,0,"Otros"
2019,511,956,5871,3514,10251,1311,6265,2404,5494,1893,5475,6245,12284,1804,6154,1852,4772,23,123,11546,29742,10064,54577,5181,14062,919,3121,3136,3960,2585,9573,8793,14546,3466,15947,2880,5843,1517,10262,23932,29469,2459,4268,2182,4063,1325,4884,3559,6524,0,0,4772,4896,2354,7854,0,0,4558,4724,0,0,1900,5799,1686,3306,0,0,0,0,37134,144897,81682,149212,"Otros"
2019,530,952,3951,3686,7036,1381,4029,2773,4282,872,3033,4489,6477,1241,3721,2317,6748,1085,2646,0,0,20975,56149,7402,14309,2551,7485,3535,5154,4398,12011,8461,12737,3474,10889,5105,6976,8201,19456,13117,21389,4349,8695,5852,7465,1083,8066,3588,5784,0,0,3507,4150,4388,12277,0,0,8058,8189,0,0,9634,21276,0,0,0,0,0,0,72642,181873,63832,102507,"Otros"
2019,6,2406,4499,0,0,941,2021,0,0,4652,7539,0,0,2686,8293,0,0,880,1604,0,0,19470,29039,0,0,1336,2994,0,0,10593,20430,0,0,9300,10968,0,0,9875,10411,0,0,5881,8159,0,0,2206,7572,0,0,2825,9170,0,0,7076,9404,0,0,4307,4307,0,0,6197,35571,0,0,0,0,0,0,90631,171981,0,0,"Otros"
2019,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,53655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,53655,0,0,"Otros"
2019,623,1282,6964,2798,6000,2174,6085,2162,4136,4568,11248,5664,8840,2167,4729,1529,2467,276,1740,0,0,11337,60934,4459,9861,1129,5716,3241,3812,2690,15695,9846,15631,3819,18187,6917,11865,4017,17444,11294,18230,1636,6877,6504,8327,1018,9100,2897,6208,4039,12648,0,0,3818,13409,0,0,9601,9967,0,0,6519,13537,0,0,0,0,3344,4261,60090,214280,60655,99638,"Otros"
2019,349,614,1842,0,0,520,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222,11984,0,0,9874,14482,0,0,1134,1457,0,0,0,0,0,0,0,0,0,0,621,1133,0,0,0,0,0,0,0,0,0,0,213,221,0,0,0,0,0,0,0,0,0,0,18198,32101,0,0,"Otros"
2019,875,3557,4345,0,0,4353,6075,0,0,17914,20493,0,0,2341,2952,0,0,2343,3165,0,0,28974,36884,0,0,3320,5569,0,0,17507,23987,0,0,11841,16783,0,0,6449,9813,0,0,6174,8581,0,0,4958,7094,0,0,2589,4072,0,0,6399,8207,0,0,3112,3117,0,0,2808,5064,0,0,1181,4436,0,0,125820,170637,0,0,"Otros"
2019,946,3453,4681,0,0,4512,4770,0,0,5617,5943,0,0,3372,4526,0,0,1495,1743,0,0,21983,30731,0,0,1902,2334,0,0,11129,15518,0,0,5984,20107,0,0,0,0,0,0,4926,6691,0,0,3766,5012,0,0,2915,4615,0,0,5345,7481,0,0,3982,4091,0,0,2086,2088,0,0,1746,2526,0,0,84213,122857,0,0,"Otros"
2019,1023,1045,6913,0,0,1308,5490,0,0,5720,8714,0,0,2408,7826,0,0,749,9214,0,0,10392,64654,0,0,2305,6493,0,0,6434,16782,0,0,4714,19654,0,0,5878,32363,0,0,4010,11965,0,0,1631,6502,0,0,4719,10254,0,0,1182,4812,0,0,10059,13888,0,0,6306,19377,0,0,6108,9420,0,0,74968,254321,0,0,"Otros"
2019,1054,4355,8260,0,0,5011,11204,0,0,,,6724,11177,4871,11913,0,0,79,79,0,0,15218,60858,0,0,3634,8508,0,0,4199,16633,,0,2770,8910,2638,5384,2198,9474,5139,13197,3722,10042,1203,2419,2587,8925,0,0,2302,5093,0,0,6258,11811,0,0,13857,28825,0,0,12166,20078,2600,2764,0,0,0,0,83227,220613,18304,34941,"Otros"
2019,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,1032,1471,7010,0,0,1897,5536,0,0,6085,13882,0,0,2346,8570,0,0,900,13525,0,0,12352,64114,0,0,2981,8955,0,0,7610,22666,0,0,5060,20926,0,0,6372,30716,0,0,4942,11954,0,0,2704,7381,0,0,6779,12632,0,0,1576,7732,0,0,10694,13919,0,0,8982,23715,0,0,2239,2673,0,0,84990,275906,0,0,"Otros"
2019,1064,3965,9128,0,0,2535,4972,0,0,7322,11585,0,0,2332,4326,0,0,1247,2421,0,0,15428,31186,0,0,1524,2980,0,0,9830,24777,0,0,7586,20257,0,0,0,0,0,0,3948,6154,0,0,2958,5518,0,0,3761,6714,0,0,2398,6893,0,0,4295,4652,0,0,1717,3125,0,0,826,3122,0,0,71672,147810,0,0,"Otros"
2019,226,2147,5700,159,376,2823,7491,59,140,3010,3428,0,0,1129,3169,0,0,0,0,0,0,14485,22457,0,0,1337,3909,75,178,5388,16392,714,1693,4528,15815,370,876,8060,28151,923,2188,60,177,49,117,3147,9921,216,513,1629,4673,0,0,3698,10811,1604,3801,1756,1756,0,0,996,2912,0,0,7459,9359,68,159,61652,146121,4237,10041,"Otros"
2019,687,990,3089,0,0,1905,5721,0,0,5949,7442,,,0,0,0,0,28,3135,2269,17305,5427,24414,0,0,2992,5848,,,8392,15876,0,0,6133,23479,,,5019,16490,0,0,3938,10803,,,1837,4949,0,0,,,,,1758,4829,,,3265,3267,,,5487,11604,,,0,0,,,53120,140946,2269,17305,"Otros"
2019,745,3567,12399,5376,12169,15,1519,4538,15213,1352,4719,10838,21176,2542,6250,9326,20214,30,30,11338,70681,17746,93157,12204,35645,2250,6918,4307,6044,3073,14261,19331,30142,5859,19821,13944,26357,0,0,13818,36295,1652,8143,6649,13008,911,5251,5547,13684,10907,28370,147,436,5753,23181,0,0,6712,10628,14,14,2652,5623,8662,21820,0,0,0,0,65021,240270,126039,322898,"Otros"
2019,109,1259,1392,0,0,1949,7112,0,0,842,1453,0,0,848,1445,0,0,166,249,0,0,4637,7113,0,0,1143,2900,0,0,4814,13939,0,0,2271,11832,0,0,2136,2379,0,0,3403,5232,0,0,1033,2730,0,0,2173,4136,0,0,3505,8727,0,0,844,844,0,0,732,1607,0,0,0,0,0,0,31755,73090,0,0,"Otros"
2019,808,7059,18987,,,3708,12477,,,6800,14114,0,0,,,,,,,,,8617,34779,,,7829,15799,,,10569,35763,0,0,10871,46511,,,14421,44980,,,8101,21765,0,0,2715,9895,0,0,,,,,3157,9842,,,8638,9987,0,0,10079,21926,0,0,,,,,102564,296825,0,0,"Otros"
2019,971,2295,5069,,,1149,2965,,,2969,6034,,,,,,,,,,,1616,6853,,,1573,2220,,,5574,11134,0,0,2294,5960,,,3839,10514,,,1709,3199,,,1720,4429,,,,,,,,,,,3191,3238,,,3606,6764,,,,,,,31535,68379,0,0,"Otros"
2019,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,919,2767,7911,219,655,2283,7679,391,877,5943,10926,477,747,3261,8109,0,0,2264,13984,0,0,12038,60008,0,0,2857,6891,0,0,2040,12403,8254,8564,4296,22447,986,1370,8461,22881,1364,2465,5514,11132,622,894,2294,10140,160,463,0,0,0,0,1859,6198,0,0,5354,5416,442,442,2713,6078,1672,1970,0,0,0,0,63944,212203,14587,18447,"Otros"
2019,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,370,0,0,"Otros"
2019,725,4532,16295,0,0,4316,19423,0,0,1028,1149,9234,16232,5625,17738,0,0,105,147,0,0,19998,110094,5528,17192,9805,19556,1368,8756,160,217,14233,47172,9408,33301,831,10620,0,0,16042,44891,0,0,7590,19060,3495,15861,0,0,11796,36019,0,0,4881,20066,2335,13474,15065,15833,1933,1933,0,0,10324,24243,0,0,0,0,90214,305699,69418,203573,"Otros"
2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1510,0,0,267,2884,0,0,"Otros"
2019,15,0,0,0,0,116,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,2228,0,0,149,233,0,0,1043,2478,0,0,1175,1522,0,0,1033,1236,0,0,147,165,0,0,260,333,0,0,25,25,0,0,1987,2226,0,0,10,10,0,0,0,0,0,0,0,0,0,0,6252,10576,0,0,"Otros"
2019,264,3952,4143,0,0,2980,7568,0,0,948,956,0,0,739,784,0,0,1632,1900,0,0,22939,29718,0,0,2805,3133,0,0,22354,25881,0,0,6741,8286,0,0,6204,6748,0,0,7375,7844,0,0,5900,6120,0,0,8106,8917,0,0,1,1,0,0,1586,1600,0,0,0,0,0,0,0,0,0,0,94262,113599,0,0,"Otros"
2019,867,1120,1213,0,0,928,1016,0,0,696,712,0,0,779,813,0,0,637,691,0,0,7805,8871,0,0,671,849,0,0,5076,6124,0,0,3425,3654,0,0,1317,1431,0,0,2270,2525,0,0,1185,1392,0,0,15,101,0,0,946,1204,0,0,23,23,0,0,0,0,0,0,0,0,0,0,26893,30619,0,0,"Otros"
2019,910,3233,5592,0,0,1925,7493,0,0,3147,5115,0,0,2273,7380,0,0,94,122,0,0,8435,37675,0,0,3974,8609,0,0,5239,13812,0,0,2957,12727,0,0,6894,14696,0,0,3655,6916,0,0,2229,8203,0,0,1494,4331,0,0,1006,2910,0,0,5911,6031,0,0,3364,8359,0,0,0,0,0,0,55830,149971,0,0,"Otros"
2019,1053,793,2972,1675,3729,1358,4550,0,0,0,0,5949,7855,727,1652,2703,8035,0,0,1597,11491,4039,26410,6512,22023,2281,5994,2196,3606,2441,9956,1701,3383,1025,4988,4462,9853,1890,11263,3594,6112,2396,6874,1865,3594,1657,6626,872,2512,413,1039,0,0,1313,3218,0,0,5192,5232,0,0,2660,7790,0,0,0,0,0,0,28185,98564,33126,82193,"Otros"
2019,1055,2485,7060,0,0,2540,8286,0,0,4980,8409,0,0,2769,7869,0,0,743,1034,0,0,18076,80690,0,0,4126,8983,0,0,4316,20091,0,0,6453,21483,0,0,7270,29871,0,0,5543,13137,0,0,2319,10340,0,0,0,0,0,0,2153,6915,0,0,9004,9004,0,0,8741,15026,0,0,0,0,0,0,81518,248198,0,0,"Otros"
2019,1081,0,0,0,0,0,0,0,0,0,0,0,0,210,323,0,0,0,0,0,0,240,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,709,0,0,150,993,0,0,790,4034,0,0,"Otros"
2019,1115,2146,2351,0,0,1872,2040,0,0,0,0,0,0,1088,1120,0,0,1292,1321,0,0,17881,22982,0,0,1601,1862,0,0,6335,7112,0,0,5445,5587,0,0,3553,3768,0,0,3512,3837,0,0,2270,2474,0,0,208,362,0,0,1672,2161,0,0,4,4,0,0,0,0,0,0,2761,3007,0,0,51640,59988,0,0,"Otros"
2019,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,818,0,0,0,0,0,0,0,0,0,0,285,921,0,0,0,0,0,0,798,6454,0,0,"Otros"
2019,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2019,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,647,0,0,79,261,0,0,89,305,0,0,1620,6193,0,0,0,0,0,0,572,848,0,0,120,143,0,0,0,0,0,0,150,358,0,0,0,0,0,0,986,2169,0,0,2200,3930,0,0,4204,27797,0,0,10430,42651,0,0,"Otros"
2019,174,1465,2176,0,0,0,0,0,0,3633,4507,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,18261,22674,0,0,0,0,0,0,462,674,0,0,0,0,0,0,0,0,0,0,1906,1906,0,0,446,912,0,0,0,0,0,0,26173,34782,0,0,"Otros"
2019,523,0,0,0,0,71,326,0,0,0,0,0,0,873,2391,0,0,0,0,0,0,288,1219,0,0,0,0,0,0,14416,48064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,182,0,0,0,0,0,0,0,0,0,0,142,3024,0,0,7142,19303,0,0,1014,4071,0,0,24049,78580,0,0,"Otros"
2019,697,4034,6175,0,0,8038,19845,0,0,8160,12996,0,0,6337,8922,0,0,0,0,0,0,28258,51510,0,0,3027,4841,0,0,17608,36457,0,0,37885,42056,0,0,0,0,0,0,3855,7696,0,0,4925,11919,0,0,3852,11129,0,0,15333,29041,0,0,4473,5568,0,0,4784,7425,0,0,0,0,0,0,150569,255580,0,0,"Otros"
2019,239,4172,7205,0,0,3501,6174,0,0,8638,14709,0,0,1555,3725,0,0,107,749,0,0,31076,69387,0,0,2010,3881,0,0,13159,39125,0,0,3215,13480,0,0,0,0,0,0,6034,14183,0,0,3586,7241,0,0,2548,7623,0,0,10672,20816,0,0,55,569,0,0,3404,16723,0,0,238,375,0,0,93970,225965,0,0,"Otros"
2019,287,2866,3830,0,0,4518,14042,0,0,11087,20252,0,0,3209,5672,0,0,2111,3044,0,0,22230,68290,0,0,791,1574,0,0,8576,17061,0,0,1963,5816,0,0,969,1220,0,0,2374,3211,0,0,2774,4160,0,0,3005,5645,0,0,5657,14992,0,0,2112,2205,0,0,1240,37706,0,0,1428,17341,0,0,76910,226061,0,0,"Otros"
2019,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,459,0,0,"Otros"
2019,692,2170,7029,0,0,1534,5562,0,0,5467,13539,0,0,1825,4771,0,0,966,8257,0,0,5751,34947,0,0,2535,6689,0,0,5482,16126,0,0,4732,10215,0,0,4150,9028,0,0,3431,9763,0,0,2391,7803,0,0,2348,5840,0,0,1922,5882,0,0,5834,6135,0,0,5512,13549,0,0,0,0,0,0,56050,165135,0,0,"Otros"
2019,423,320,543,0,0,475,1235,0,0,1004,1392,0,0,250,314,0,0,83,145,0,0,3587,4502,0,0,1151,1474,0,0,2129,3395,0,0,1972,4215,0,0,485,569,0,0,661,840,0,0,426,640,0,0,1961,3258,0,0,2289,9392,0,0,551,573,0,0,0,0,0,0,335,1602,0,0,17679,34089,0,0,"Otros"
2019,351,0,0,0,0,1598,2718,0,0,904,4345,0,0,692,1005,0,0,18,69,0,0,8730,12876,0,0,266,669,0,0,3708,4375,0,0,2398,5095,0,0,2931,3304,0,0,2551,3183,0,0,1334,1394,0,0,197,233,0,0,6368,20334,0,0,287,287,0,0,1492,1497,0,0,0,0,0,0,33474,61384,0,0,"Otros"
2019,810,418,701,0,0,546,1743,0,0,1743,2356,0,0,345,431,0,0,281,658,0,0,6518,11614,0,0,725,1032,0,0,2544,6399,0,0,1423,2815,0,0,234,487,0,0,991,1240,0,0,426,1946,0,0,2813,5525,0,0,2203,2692,0,0,614,616,0,0,0,0,0,0,281,2556,0,0,22105,42811,0,0,"Otros"
2019,830,2269,7276,0,0,1667,6296,0,0,7178,13699,0,0,1723,6176,0,0,1184,6983,0,0,6085,32364,0,0,2724,7063,0,0,5412,15194,0,0,6322,18176,0,0,7227,15829,0,0,4174,9982,0,0,1792,7525,0,0,0,0,0,0,1544,6094,0,0,5137,5280,0,0,3269,7493,0,0,1220,7479,0,0,58927,172909,0,0,"Otros"
