Año,NCODI,70_tIngresos,700_particular,701_AsegPriv,701_1_AsistSanitaria,701_2_AccTrafic,702_MATEPSS,704_SNS,705_1_FdirectaSS,705_2_FdirectaAPriv_MATEPSS,706_OyEntiPublica,708_bonificaciones,709_Otros_Ips,74_Total_Subvencion,740_subvenciones,741_otraSubvencion,7X_restoIngresos,total_ventasIngresos,70_Hospital,70_consulExter,70_CMA,70_hospDia,70_Urgencia,70_hospDom,700_Hospital,700_consulExter,700_CMA,700_hospDia,700_Urgencia,700_hospDom,701_Hospital,701_consulExter,701_CMA,701_hospDia,701_Urgencia,701_hospDom,701_1Hospital,701_1consulExter,701_1CMA,701_1hospDia,701_1Urgencia,701_1hospDom,701_2Hospital,701_2consulExter,701_2CMA,701_2hospDia,701_2Urgencia,701_2hospDom,702_Hospital,702_consulExter,702_CMA,702_hospDia,702_Urgencia,702_hospDom,704_Hospital,704_consulExter,704_CMA,704_hospDia,704_Urgencia,704_hospDom,705_1Hospital,705_1consulExter,705_1CMA,705_1hospDia,705_1Urgencia,705_1hospDom,705_2Hospital,705_2consulExter,705_2CMA,705_2hospDia,705_2Urgencia,705_2hospDom,706_Hospital,706_consulExter,706_CMA,706_hospDia,706_Urgencia,706_hospDom,708_Hospital,708_consulExter,708_CMA,708_hospDia,708_Urgencia,708_hospDom
2019,248,43239245,6414792,25406440,25146110,260330,408539,10837350,0,0,0,0,172124,31528,31528,0,780948,44051721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,224,9760087,1941958,7454809,7431899,22910,53720,0,0,192106,100774,0,16720,972,972,0,161037,9922096,7512049,5777319,794213,377906,3764398,0,4195319,3257908,431948,201225,1959909,0,3279812,2363714,352785,176618,1765309,0,3279812,2340804,352785,176618,1765309,0,0,22910,0,0,0,0,10396,20647,2103,63,24718,0,0,0,0,0,0,0,0,0,0,0,0,0,26522,133380,7377,0,14462,0,0,1670,0,0,0,0,0,0,0,0,0,0
2019,591,190385905,207918,726953,45920,681033,203466,1294600,187952779,0,189,0,0,0,0,0,8200,190394105,1622673,64061,4403,805,718600,200,138712,2960,0,115,66132,0,289554,5305,0,0,432092,0,21806,4975,0,0,19138,0,267748,330,0,0,412954,0,122635,10209,0,690,69732,200,1071772,45587,4403,0,150455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0
2019,586,184535800,1516,478544,33843,444701,150330,174044,183670577,,60789,0,0,0,0,0,0,184535800,332214,44253,3223,1887,479054,0,0,0,0,0,0,0,144401,1718,978,0,331444,0,13523,1718,978,0,17622,0,130878,0,0,0,313822,0,59586,4146,0,0,86596,0,128227,9238,2245,0,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29151,0,1887,29749,0,0,0,0,0,0,0
2019,453,17307200,387,303,24,279,2652,42967,17260891,0,0,0,0,0,0,0,5025,17312225,39541,1971,0,0,2931,0,0,387,0,0,0,0,0,24,0,0,279,0,0,24,0,0,0,0,0,0,0,0,279,0,0,0,0,0,2652,0,39541,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,145,1408820,412444,0,0,0,0,850000,0,0,146376,0,0,1539252,850000,689252,1446,2949518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,511,102268623,197168,354261,26024,328237,269737,2183518,99263939,0,0,0,0,0,0,0,0,102268623,1998108,49462,5807,0,933381,0,87909,3030,0,0,106229,0,163230,1323,0,0,189708,0,10973,1218,0,0,13833,0,152257,105,0,0,175875,0,190419,2196,0,0,77122,0,1556550,42913,5807,0,560322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,530,147505028,95631,693313,17457,675856,220670,542266,145953148,0,0,0,0,0,0,0,0,147505028,2649293,115178,45095,0,1332416,0,55237,2118,0,0,38277,0,166922,1072,0,0,525321,0,4095,966,0,0,12397,0,162827,106,0,0,512924,0,91845,4837,1957,0,122032,0,407535,13996,1829,0,109336,0,1927754,93155,41309,0,537450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,38872847,8733238,24195991,23707689,488302,3172908,2406715,0,0,227428,0,136567,1693,1693,0,330985,39205525,16293286,6632778,11531770,867218,4411231,0,3867319,3445704,2112843,24247,283126,0,9723847,2895650,6750934,842789,3982772,0,9630609,2784138,6576740,842789,3873413,0,93238,111512,174194,0,109359,0,1491373,283318,1252884,0,145333,0,1210747,3372,1192597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,222512,182,0,0,0,0,0,0,0,0
2019,161,9320000,0,0,0,0,0,0,9320000,0,0,0,0,5900,5900,0,0,9325900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,623,162827321,205489,540582,11019,529563,129971,1467107,160482897,0,1275,0,0,0,0,0,61854,162889175,1562143,73983,7605,0,830125,0,107431,12597,0,0,85459,0,144036,1110,0,0,395435,0,4620,525,0,0,5874,0,139416,585,0,0,389561,0,145301,4136,0,0,80533,0,1165375,54865,7605,0,268698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0
2019,349,2927806,708960,1886038,1867786,18252,195859,135709,0,0,1240,0,0,0,0,0,52436,2980242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,875,48230455,23643344,21364269,20340904,1023365,347580,2875262,0,0,0,0,0,0,0,0,90534,48320989,19597044,20431807,2440909,2252057,3508638,0,9570413,10850496,0,1986985,1235449,0,8949988,7581094,2440909,265072,2127206,0,8847653,6915907,2440909,265072,1871363,0,102335,665187,0,0,255843,0,83420,118178,0,0,145983,0,993223,1882039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,946,36547376,7229517,27546900,27172192,374708,1009780,761179,0,0,0,0,0,0,0,0,2046809,38594185,16172009,10408054,5921453,0,4045864,0,2385741,2602626,1084428,0,1156723,0,12894585,7448904,4709203,0,2494209,0,12770931,7336492,4619273,0,2445497,0,123654,112412,89930,0,48712,0,282739,242347,111076,0,373619,0,608944,114177,16746,0,21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1023,155838977,1022797,796969,284545,512424,303311,0,153613628,0,102272,0,0,137853,137853,0,5048239,161025069,44548962,28701030,5547379,23068,14001443,34101,401236,3237,0,0,618324,0,249074,10370,0,0,537526,0,214874,1225,0,0,68447,0,34200,9145,0,0,469079,0,189733,1756,0,0,111821,0,0,0,0,0,0,0,43656040,28683033,5547379,23068,12687012,34101,0,0,0,0,0,0,52879,2634,0,0,46760,0,0,0,0,0,0,0
2019,1054,154664451,762128,954570,376272,578298,343770,140455325,12032920,0,115738,0,0,169821,2976,166845,7191950,162026222,1096957,50468,18161,42811,859494,0,378796,27802,10360,17894,301480,0,573932,10713,4957,24917,324193,0,285440,10713,4957,24917,37519,0,288492,0,0,0,286674,0,110102,4046,2844,0,169132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34127,7907,0,0,64689,0,0,0,0,0,0,0
2019,1057,14771510,0,0,0,0,0,0,14771510,0,0,0,0,0,0,0,0,14771510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1031,1184375,181109,139477,139477,0,83048,758192,0,0,0,0,22549,0,0,0,5405,1189780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1032,142266311,53735,746724,236962,509762,176350,0,140997066,0,292436,0,0,114253,114253,0,4016205,146396769,39043176,96385,31684830,6373885,16563947,28742,34849,0,4485,0,14401,0,260967,0,0,0,485757,0,236962,0,0,0,0,0,24005,0,0,0,485757,0,89314,0,1170,0,85865,0,0,0,0,0,0,0,38373609,96385,31677906,6373885,15971194,28742,0,0,0,0,0,0,284437,0,1269,0,6730,0,0,0,0,0,0,0
2019,1064,31572704,6769091,15975446,15149777,825669,1956223,6871944,0,0,0,0,0,0,0,0,1024912,32597616,15671963,8275300,4155355,0,3470089,0,2233800,2436873,1015364,0,1083055,0,7392866,4338141,2773623,0,1470817,0,7120395,4090440,2575462,0,1363480,0,272471,247701,198161,0,107337,0,547742,469494,215185,0,723803,0,5497555,1030792,151183,0,192414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,226,24867012,4334510,17980347,16163631,1816716,1698413,376168,0,0,450188,0,27386,50733,50733,0,2930706,27848451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,687,63393885,709752,650481,132308,518173,277593,117282,58385577,,1165565,,2087635,0,,,,63393885,531725,0,0,0,615754,0,210905,,,,71606,,291694,0,0,0,307128,0,98558,,,,26770,,193136,,,,280358,,29126,,,,198202,,,,,,,,,,,,,,,,,,,,,,,,38818,,,,,,,
2019,745,271406742,1338982,2668731,131982,2536749,855334,2090929,262828102,,1456174,,168490,0,,,,271406742,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,109,19542263,2548356,14536207,14093831,442376,1173772,610700,0,0,673228,0,0,19980,19980,0,625901,20188144,9548901,5675839,1065173,1257322,1995031,0,1764694,424688,227958,67048,63968,0,6830976,4492335,687130,653833,1871933,0,6788847,4148423,686813,640253,1829495,0,42129,343912,317,13580,42438,0,600621,368322,144675,1025,59130,0,352610,252681,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137813,0,535416,0,0,0,0,0,0,0,0
2019,808,116017137,121675,1393506,139263,1254243,517384,0,113966433,18139,0,0,0,27559,0,27559,2043261,118087957,824651,97601,0,0,1110313,0,73126,937,0,0,47612,0,524481,38459,0,0,830566,0,83255,8473,0,0,47535,0,441226,29986,0,0,783031,0,227044,58205,0,0,232135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,971,16601558,24339,377800,21236,356564,119792,0,16078094,1533,0,0,0,0,0,0,275038,16876596,635,4927,0,0,516369,0,0,0,0,0,24339,0,635,504,0,0,376661,0,635,504,0,0,20097,0,0,0,0,0,356564,0,0,4423,0,0,115369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,128,6349492,218676,5595280,5580155,15125,168313,122151,278826,0,0,-33754,0,4500,4500,0,122537,6476529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,919,123959655,49062,475134,47176,427958,147018,102628,122998605,0,187208,0,0,0,0,0,0,123959655,467951,82455,0,201,269858,0,24695,1195,0,0,10493,0,261735,3573,0,0,185640,0,23571,3015,0,0,7504,0,238164,558,0,0,178136,0,17791,36018,0,0,49488,0,62254,8493,0,0,9634,0,,,0,0,,0,0,0,0,0,0,0,101476,33176,0,201,14603,0,0,0,0,0,0,0
2019,1150,2325879,2325879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,725,319816592,163496,3805059,2403885,1401174,1007416,413469,314172384,0,206239,0,48529,0,0,0,0,319816592,3421519,700436,3519,11436,1455237,0,79810,4425,0,0,79262,0,2542606,395417,1946,11436,853653,0,1874862,359803,1946,11436,155838,0,667744,35614,,,697815,,483806,138163,,,381916,,288300,6170,,,118999,0,0,0,0,0,0,0,0,0,0,0,0,0,26997,156261,1573,0,21407,0,0,0,0,0,0,0
2019,3,2820234,465626,0,0,0,0,2088972,265636,0,0,0,0,160603,124393,36210,116881,3097718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,306,3038450,835932,0,0,0,0,0,2202518,0,0,0,0,0,0,0,0,3038450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,2452333,160957,797282,797282,0,97634,1395885,0,575,0,0,0,0,0,0,64072,2516405,17135,253885,1582590,0,288653,0,1875,65638,40466,0,0,0,15260,188247,146239,0,191019,0,15260,188247,146239,0,191019,0,0,0,0,0,0,0,0,0,0,0,97634,0,0,0,1395885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,264,23381541,1577977,19481228,19481228,0,1247454,992699,0,0,1,0,82182,0,0,0,1075190,24456731,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,867,2625287,409972,1296728,1276393,20335,70222,848365,0,0,0,0,0,0,0,0,71203,2696490,11181,505677,1113570,0,177524,0,135,192985,64209,0,1187,0,10884,309311,195183,0,144572,0,10884,297411,195183,0,139588,0,0,11900,0,0,4984,0,162,3381,5813,0,31765,0,0,0,848365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,910,79951124,,0,0,0,0,0,79951124,0,0,0,0,0,0,0,0,79951124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1053,135840890,15478,586641,226776,359865,281244,0,134955568,0,0,0,1959,0,0,0,85157,135926047,402667,8705,4949,0,464668,0,10907,374,4198,0,0,0,332492,3979,0,0,249145,0,139480,989,0,0,85090,0,193012,2990,0,0,164055,0,59268,4352,751,0,215523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1055,142642512,13535,889646,492781,396865,353999,0,141385332,0,0,0,0,0,0,0,359818,143002330,450576,40971,0,0,493627,0,5873,687,0,0,6133,0,353587,0,0,0,298996,0,233635,0,0,0,106844,0,119952,0,0,0,192152,0,91116,40284,0,0,188498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1081,4001406,456020,76000,0,76000,84368,3289930,0,0,79450,0,15638,5000,5000,0,2999,4009405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1115,3749289,1086447,2423349,2391553,31796,36854,202639,0,0,0,0,0,0,0,0,42000,3791289,41433,1344618,886308,0,0,0,10748,349347,216439,0,0,0,29939,985881,659420,0,0,0,29939,957181,659420,0,0,0,0,28700,0,0,0,0,746,9390,10449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,529,10273751,0,0,0,0,0,0,10273751,0,0,0,0,0,0,0,0,10273751,9416621,484050,0,373080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9416621,484050,0,373080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,345,19633424,0,0,0,0,0,0,19633424,0,0,0,0,0,0,0,0,19633424,19633424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19633424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,515,1318872,896274,0,0,0,16962,405636,0,0,0,0,0,0,0,0,103704059,105022931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,174,7992327,0,0,0,0,0,7992327,0,0,0,0,0,56145,502,55643,58643,8107115,2171545,1265032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171545,1265032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,523,34281671,106686,575144,0,575144,240528,32528126,0,0,443994,0,387193,0,0,0,266416,34548087,7236345,6423302,0,466541,0,0,23804,70816,0,4248,0,0,143330,428158,0,0,0,0,0,0,0,0,0,0,143330,428158,0,0,0,0,228885,7093,0,0,0,0,6840326,5473241,0,462293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443994,0,0,0,0,0,0,0,0,0,0
2019,697,54073319,6937504,45294669,43125806,2168863,1400050,0,411283,0,29813,0,0,0,0,0,1057634,55130953,31330620,20754661,2833763,85390,7792004,0,1319277,1267372,583839,85390,52237,0,29389477,18984442,2201975,0,7512380,0,28675821,18052014,2195070,0,6988224,0,713656,932428,6905,0,524156,0,621866,502847,47949,0,227387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,239,40369392,6719994,33368052,31007120,2360932,987397,0,0,0,,-706051,0,0,0,0,1535646,41905038,20239723,10977299,839820,0,5887699,0,3090095,1797249,310851,0,1022399,0,15668911,9086000,495570,0,4780018,0,14167180,8568406,482536,0,4451505,0,1501731,517594,13034,0,328513,0,774666,94050,33399,0,85282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,706051,0,0,0,0,0
