Año,NCODI,pacienteTot_med,sesionTot_med,pacienteTot_psiquia,sesionTot_psiquia,pacienteTot_geria,sesionTot_geria
2019,666,1043,10696,0,0,0,0
2019,392,0,0,0,0,0,0
2019,790,2191,19809,206,21510,0,0
2019,650,827,4136,0,0,0,0
2019,876,1140,4100,0,0,0,0
2019,944,0,0,0,0,0,0
2019,952,554,6169,0,0,0,0
2019,54,0,0,26,9490,0,0
2019,367,487,1432,0,0,0,0
2019,538,2296,14001,100,3597,0,0
2019,557,2260,4124,0,0,0,0
2019,653,484,3889,0,0,0,0
2019,647,816,1296,0,0,0,0
2019,978,4379,6630,1904,7643,0,0
2019,996,546,3159,0,0,0,0
2019,729,5178,41424,186,18125,,
2019,182,105,258,0,0,0,0
2019,633,0,0,0,0,0,0
2019,685,815,6518,69,2802,,
2019,683,283,2262,0,0,,
2019,945,498,3984,0,0,,
2019,953,0,0,0,0,0,0
2019,1022,136,1091,0,0,,
2019,1049,123,984,0,0,,
2019,1151,708,708,0,0,0,0
2019,794,38112,59781,3941,4116,0,0
2019,415,512,5387,0,0,0,0
2019,592,0,0,0,0,0,0
2019,497,0,0,0,0,0,0
2019,726,886,8825,157,11920,0,0
2019,272,0,0,0,0,0,0
2019,805,5115,34778,157,13590,0,0
2019,64,0,0,0,0,0,0
2019,842,0,0,0,0,0,0
2019,843,734,2715,0,0,0,0
2019,1127,474,1131,0,0,0,0
2019,1158,119,718,0,0,0,0
2019,803,2863,9733,337,1635,0,0
2019,211,0,0,0,0,0,0
2019,773,3727,8208,0,0,0,0
2019,424,6,74,0,0,0,0
2019,298,73,882,0,0,0,0
2019,594,0,0,0,0,0,0
2019,237,0,0,0,0,50,6071
2019,16,0,0,0,0,0,0
2019,768,1148,2237,0,0,80,5596
2019,617,1135,4109,0,0,0,0
2019,297,0,0,0,0,0,0
2019,105,0,0,0,0,49,2301
2019,544,3099,7007,0,0,55,2799
2019,804,1373,6655,0,0,0,0
2019,104,0,0,161,5159,0,0
2019,20,0,0,0,0,0,0
2019,550,133,1008,0,0,0,0
2019,112,0,0,0,0,74,6169
2019,818,0,0,0,0,19,3315
2019,882,0,0,0,0,53,2835
2019,914,0,0,0,0,173,8520
2019,928,3247,31862,0,0,0,0
2019,964,5342,15991,0,0,0,0
2019,1026,0,0,0,0,56,3650
2019,1068,0,0,0,0,713,13152
2019,1108,386,1178,0,0,0,0
2019,404,0,0,0,0,0,0
2019,270,210,1434,0,0,0,0
2019,676,541,4325,0,0,,
2019,709,857,6853,54,3300,,
2019,754,8145,65157,109,19584,,
2019,997,391,3126,0,0,,
2019,1069,113,901,0,0,,
2019,1118,162,1095,78,1984,0,0
2019,1116,4368,34940,0,0,,
2019,734,1740,11040,60,325,245,1517
2019,299,0,0,0,0,0,0
2019,645,0,0,0,0,0,0
2019,17,0,0,0,0,0,0
2019,1046,0,0,0,0,0,0
2019,420,0,0,0,0,0,0
2019,802,0,0,0,0,0,0
2019,266,1257,1257,0,0,0,0
2019,769,660,6856,0,0,0,0
2019,776,2966,4059,0,0,0,0
2019,640,416,920,0,0,0,0
2019,315,0,0,26,4572,250,49575
2019,40,0,0,0,0,0,0
2019,508,292,292,0,0,0,0
2019,46,0,0,0,0,0,0
2019,590,2916,4324,0,0,0,0
2019,777,849,1565,0,0,0,0
2019,897,11122,48959,0,0,0,0
2019,965,0,0,0,0,0,0
2019,671,274,2194,0,0,,
2019,376,0,0,0,0,0,0
2019,621,496,3965,81,9306,,
2019,793,2855,22842,54,9339,,
2019,1102,218,218,0,0,0,0
2019,1147,0,0,0,0,0,0
2019,712,1057,8410,0,0,0,0
2019,32,0,0,45,3607,0,0
2019,361,0,0,0,0,140,2251
2019,486,0,0,0,0,0,0
2019,595,955,6750,0,0,0,0
2019,433,0,0,0,0,0,0
2019,1058,0,0,0,0,0,0
2019,261,0,0,0,0,0,0
2019,730,699,5592,148,2858,,
2019,577,894,7153,0,0,,
2019,788,1752,14015,193,3156,,
2019,865,610,4880,0,0,,
2019,979,96,766,0,0,,
2019,998,49,394,0,0,,
2019,1072,196,1571,0,0,,
2019,221,0,0,0,0,0,0
2019,506,0,0,0,0,0,0
2019,727,3578,12148,0,0,0,0
2019,355,0,0,0,0,0,0
2019,487,0,0,0,0,0,0
2019,938,11972,32552,82,4100,0,0
2019,835,0,0,0,0,0,0
2019,999,0,0,0,0,0,0
2019,798,8690,40487,0,0,0,0
2019,504,1845,13643,112,1767,224,4651
2019,247,115,502,0,0,0,0
2019,216,294,497,0,0,0,0
2019,65,0,0,0,0,0,0
2019,472,239,1045,0,0,29,2121
2019,427,0,0,0,0,18,1977
2019,491,145,428,0,0,0,0
2019,551,67,390,0,0,0,0
2019,106,0,0,0,0,56,3776
2019,819,0,0,0,0,0,0
2019,836,0,0,0,0,0,0
2019,915,0,0,0,0,120,6300
2019,942,0,0,0,0,0,0
2019,1140,0,0,0,0,0,0
2019,748,12760,18051,79,5888,0,0
2019,198,0,0,0,0,0,0
2019,871,4757,7255,0,0,0,0
2019,948,0,0,0,0,0,0
2019,1051,0,0,0,0,0,0
2019,1083,0,0,0,0,0,0
2019,1096,0,0,0,0,0,0
2019,1159,0,0,0,0,0,0
2019,679,2228,4548,287,2703,0,0
2019,176,363,1024,0,0,0,0
2019,537,960,960,0,0,0,0
2019,608,1450,6351,0,0,0,0
2019,596,817,5290,0,0,0,0
2019,749,6401,44630,3149,3149,0,0
2019,758,11059,68271,1305,19517,0,0
2019,1104,21474,52594,174,8765,217,1504
2019,567,0,0,345,5015,0,0
2019,677,5936,27844,366,3320,0,0
2019,670,3177,13880,2006,16352,0,0
2019,588,2539,5691,0,0,230,2966
2019,753,14395,79834,62,3140,0,0
2019,887,0,0,6,55,0,0
2019,245,0,0,0,0,0,0
2019,603,826,826,0,0,0,0
2019,426,0,0,0,0,0,0
2019,232,0,0,0,0,0,0
2019,288,303,4754,0,0,0,0
2019,246,63,191,0,0,0,0
2019,284,0,0,0,0,0,0
2019,18,0,0,0,0,0,0
2019,356,0,0,264,12356,0,0
2019,401,58,3883,0,0,0,0
2019,733,36795,79835,945,8407,0,0
2019,243,0,0,0,0,0,0
2019,380,43,1936,0,0,0,0
2019,716,533,4338,0,0,0,0
2019,534,69,291,0,0,0,0
2019,185,0,0,0,0,0,0
2019,258,381,3066,0,0,0,0
2019,505,0,0,0,0,0,0
2019,268,318,2026,0,0,0,0
2019,602,7980,7998,0,0,0,0
2019,254,1305,1387,0,0,0,0
2019,705,411,3230,0,0,0,0
2019,133,0,0,0,0,0,0
2019,33,0,0,86,4962,0,0
2019,143,1,1711,91,1711,0,0
2019,36,0,0,45,2611,0,0
2019,756,2006,7559,32,235,0,0
2019,662,8809,14786,516,3788,0,0
2019,192,0,0,0,0,0,0
2019,382,0,0,0,0,0,0
2019,322,0,0,0,0,0,0
2019,478,0,0,0,0,0,0
2019,352,0,0,0,0,0,0
2019,628,1988,12096,0,0,0,0
2019,495,0,0,0,0,0,0
2019,845,1429,8000,141,5648,0,0
2019,498,1093,1385,0,0,0,0
2019,314,0,0,0,0,0,0
2019,720,5497,6001,0,0,0,0
2019,721,3170,13945,56,2806,400,2102
2019,485,3322,3699,706,837,0,0
2019,273,1389,7948,0,0,0,0
2019,846,10526,26081,7,74,0,0
2019,847,0,0,0,0,0,0
2019,848,2936,5003,0,0,0,0
2019,916,1058,8133,0,0,0,0
2019,930,2479,3039,0,0,0,0
2019,954,9473,26446,0,0,0,0
2019,943,1734,2254,0,0,0,0
2019,949,18766,69248,271,9882,123,1292
2019,980,509,3069,0,0,0,0
2019,981,91,116,0,0,0,0
2019,1024,1271,11554,0,0,0,0
2019,1017,20,1816,0,0,0,0
2019,1000,9081,27245,0,0,0,0
2019,1018,11312,23074,1633,5429,3,8
2019,1001,66,438,0,0,0,0
2019,1007,10922,30814,70,3488,0,0
2019,1008,18594,23404,0,0,0,0
2019,1010,10649,12795,0,0,0,0
2019,1011,3427,6425,0,0,0,0
2019,1012,2427,8317,0,0,0,0
2019,1013,31582,65582,68,2225,0,0
2019,1041,0,0,0,0,0,0
2019,1073,3502,11154,32,1939,0,0
2019,1087,14203,29675,124,1208,0,0
2019,1109,9617,19503,1651,4934,0,0
2019,1110,5241,10668,0,0,0,0
2019,1112,615,2048,0,0,0,0
2019,1120,0,0,0,0,0,0
2019,1156,0,0,0,0,0,0
2019,1155,0,0,0,0,0,0
2019,1148,805,4779,0,0,0,0
2019,1126,12391,29312,82,7074,0,0
2019,,0,0,0,0,0,0
2019,1152,0,0,217,18936,0,0
2019,789,0,0,0,0,0,0
2019,326,0,0,16,1434,0,0
2019,442,277,773,0,0,0,0
2019,294,444,2115,0,0,0,0
2019,378,29,85,0,0,0,0
2019,402,0,0,0,0,0,0
2019,29,0,0,0,0,0,0
2019,450,0,0,0,0,0,0
2019,656,429,3429,155,2913,,
2019,333,465,4180,0,0,0,0
2019,684,515,4120,45,750,,
2019,422,367,422,0,0,0,0
2019,763,8934,71474,0,0,,
2019,741,4303,34421,263,9065,,
2019,553,2860,22883,0,0,,
2019,899,0,0,0,0,0,0
2019,900,0,0,0,0,0,0
2019,950,0,0,0,0,0,0
2019,966,0,0,0,0,0,0
2019,967,76,2110,0,0,0,0
2019,982,2282,4383,0,0,0,0
2019,1014,485,3881,0,0,,
2019,1080,2503,3559,0,0,0,0
2019,1074,1,15,0,0,0,0
2019,1084,273,273,0,0,0,0
2019,1113,213,266,0,0,0,0
2019,1137,0,0,0,0,0,0
2019,1142,587,4693,0,0,,
2019,722,4436,26841,0,0,0,0
2019,660,3174,7788,0,0,0,0
2019,75,0,0,181,6750,0,0
2019,249,339,613,0,0,0,0
2019,227,612,3272,0,0,0,0
2019,150,0,0,0,0,0,0
2019,47,0,0,0,0,0,0
2019,172,117,202,0,0,0,0
2019,581,134,3211,0,0,0,0
2019,120,0,0,0,0,0,0
2019,445,0,0,0,0,0,0
2019,471,0,0,0,0,0,0
2019,53,0,0,0,0,0,0
2019,199,0,0,0,0,0,0
2019,575,611,3289,0,0,0,0
2019,528,699,1523,0,0,0,0
2019,631,1892,4641,0,0,0,0
2019,699,3161,24863,0,0,0,0
2019,823,0,0,0,0,0,0
2019,849,0,0,0,0,0,0
2019,869,0,0,0,0,0,0
2019,955,0,0,0,0,0,0
2019,983,0,0,0,0,0,0
2019,1002,0,0,0,0,0,0
2019,1015,3703,23944,0,0,0,0
2019,1153,0,0,0,0,0,0
2019,51,0,0,70,4698,0,0
2019,441,0,0,0,0,0,0
2019,327,0,0,35,7558,32,4980
2019,690,1714,10237,0,0,0,0
2019,262,74,390,0,0,0,0
2019,403,0,0,0,0,0,0
2019,312,0,0,12,2930,0,0
2019,589,817,817,0,0,0,0
2019,665,1967,6673,0,0,0,0
2019,334,0,0,0,0,0,0
2019,1075,13473,47390,0,0,0,0
2019,751,1935,18557,56,4956,0,0
2019,186,0,0,0,0,0,0
2019,646,1170,4056,0,0,0,0
2019,536,215,991,0,0,0,0
2019,242,0,0,0,0,0,0
2019,490,14,66,0,0,24,888
2019,500,513,2683,0,0,0,0
2019,206,0,0,0,0,0,0
2019,58,0,0,7,341,0,0
2019,572,3676,11280,40,800,0,0
2019,180,0,0,0,0,0,0
2019,549,17,292,0,0,0,0
2019,582,236,2058,0,0,0,0
2019,743,4539,19233,0,0,0,0
2019,795,0,0,0,0,0,0
2019,269,0,0,0,0,0,0
2019,634,2535,2535,0,0,0,0
2019,1,49,493,0,0,0,0
2019,717,212,2547,17,4313,0,0
2019,373,0,0,0,0,0,0
2019,824,16266,57728,38,1539,0,0
2019,888,0,0,0,0,0,0
2019,902,0,0,0,0,0,0
2019,968,0,0,0,0,0,0
2019,1154,570,2198,92,786,0,0
2019,1130,0,0,0,0,0,0
2019,1141,0,0,0,0,0,0
2019,1145,0,0,0,0,0,0
2019,1122,0,0,0,0,0,0
2019,1133,0,0,0,0,0,0
2019,346,0,0,0,0,0,0
2019,27,0,0,0,0,0,0
2019,165,54,203,0,0,0,0
2019,956,6249,10517,148,1798,0,0
2019,413,0,0,0,0,0,0
2019,149,0,0,0,0,0,0
2019,612,144,416,0,0,0,0
2019,559,0,0,0,0,0,0
2019,7,0,0,0,0,0,0
2019,283,256,500,0,0,0,0
2019,37,0,0,0,0,0,0
2019,153,0,0,0,0,0,0
2019,547,1340,12030,0,0,0,0
2019,556,289,7810,0,0,0,0
2019,42,0,0,0,0,0,0
2019,31,0,0,0,0,0,0
2019,740,2399,19799,60,1810,0,0
2019,217,0,0,0,0,0,0
2019,863,0,0,0,0,0,0
2019,889,3661,23687,0,0,0,0
2019,984,0,0,0,0,0,0
2019,1146,0,0,0,0,0,0
2019,34,0,0,0,0,0,0
2019,791,0,0,0,0,0,0
2019,430,0,0,0,0,0,0
2019,715,750,3884,0,0,0,0
2019,521,0,0,0,0,0,0
2019,524,238,1002,0,0,0,0
2019,432,0,0,0,0,0,0
2019,19,0,0,0,0,0,0
2019,25,0,0,0,0,0,0
2019,26,0,0,0,0,0,0
2019,890,1664,35948,42,2377,0,0
2019,904,14,256,0,0,0,0
2019,957,4522,47947,113,9099,0,0
2019,939,3110,29136,208,4107,0,0
2019,236,3803,5391,0,0,0,0
2019,735,8249,30002,223,2605,0,0
2019,146,0,0,0,0,0,0
2019,363,21,83,0,0,0,0
2019,187,344,383,0,0,0,0
2019,265,0,0,0,0,0,0
2019,295,121,796,0,0,0,0
2019,496,0,0,0,0,0,0
2019,391,0,0,0,0,0,0
2019,240,0,0,0,0,0,0
2019,448,259,983,0,0,0,0
2019,425,36,228,0,0,0,0
2019,300,29,101,0,0,0,0
2019,339,0,0,0,0,0,0
2019,874,1228,6515,0,0,0,0
2019,905,3384,22758,0,0,0,0
2019,1123,0,0,0,0,0,0
2019,736,13444,40566,248,9335,265,882
2019,459,0,0,0,0,0,0
2019,320,0,0,0,0,0,0
2019,45,0,0,177,27281,99,12567
2019,618,2178,4276,0,0,0,0
2019,463,2726,12944,104,2425,0,0
2019,891,0,0,0,0,0,0
2019,958,6426,9603,449,4654,220,1594
2019,244,30,118,0,0,0,0
2019,28,0,0,0,0,0,0
2019,444,27,27,0,0,0,0
2019,479,0,0,0,0,0,0
2019,285,248,1700,0,0,0,0
2019,253,0,0,0,0,0,0
2019,481,0,0,5,58,0,0
2019,540,463,1396,0,0,0,0
2019,332,0,0,0,0,0,0
2019,41,0,0,0,0,0,0
2019,510,17,184,4,99,0,0
2019,305,16,128,0,0,,
2019,708,794,6352,20,127,,
2019,755,11182,89459,90,4230,,
2019,750,2926,23410,60,1567,,
2019,696,2379,19035,72,2907,,
2019,421,0,0,0,0,0,0
2019,827,0,0,0,0,0,0
2019,933,1672,3507,0,0,0,0
2019,1030,99,501,0,0,0,0
2019,1003,274,2191,0,0,,
2019,1050,104,833,0,0,,
2019,1043,0,0,0,0,0,0
2019,1128,281,2251,0,0,,
2019,1125,0,0,75,300,0,0
2019,1135,206,1644,0,0,,
2019,934,939,5289,0,0,0,0
2019,629,5339,22990,9,327,0,0
2019,21,0,0,0,0,293,11207
2019,615,962,5168,0,0,0,0
2019,626,0,0,0,0,0,0
2019,417,935,935,0,0,0,0
2019,597,553,2339,0,0,63,1422
2019,539,4630,21026,0,0,109,5116
2019,343,0,0,0,0,0,0
2019,135,0,0,0,0,0,0
2019,158,0,0,388,19637,56,5145
2019,775,4056,15797,0,0,0,0
2019,177,0,0,0,0,229,10512
2019,578,0,0,0,0,0,0
2019,416,0,0,0,0,15,2968
2019,561,2505,8041,0,0,61,2847
2019,62,0,0,0,0,49,5055
2019,828,0,0,0,0,39,5746
2019,860,0,0,0,0,28,6325
2019,935,0,0,0,0,50,5588
2019,936,0,0,0,0,0,0
2019,986,0,0,40,8430,0,0
2019,987,1124,4493,0,0,0,0
2019,1021,0,0,0,0,30,2522
2019,1085,0,0,0,0,0,0
2019,658,1660,2899,0,0,0,0
2019,353,0,0,0,0,547,3169
2019,323,0,0,61,4658,0,0
2019,620,149,3175,0,0,0,0
2019,384,434,1409,0,0,0,0
2019,554,1280,9880,159,2974,0,0
2019,209,0,0,0,0,0,0
2019,707,3119,28498,60,4080,62,976
2019,395,0,0,0,0,0,0
2019,969,71,1119,0,0,0,0
2019,1052,0,0,0,0,0,0
2019,739,6623,44226,139,5812,0,0
2019,613,2234,13278,0,0,0,0
2019,593,7357,12500,0,0,0,0
2019,704,18471,55413,0,0,0,0
2019,686,1056,45716,0,0,0,0
2019,257,0,0,0,0,0,0
2019,681,1537,13103,0,0,0,0
2019,286,0,0,0,0,0,0
2019,255,360,3002,0,0,0,0
2019,79,0,0,0,0,0,0
2019,81,0,0,0,0,0,0
2019,688,3616,13485,25,1147,0,0
2019,531,3007,26303,0,0,0,0
2019,514,403,1499,0,0,0,0
2019,499,0,0,0,0,0,0
2019,532,470,9008,0,0,0,0
2019,190,0,0,0,0,0,0
2019,598,1812,4866,0,0,0,0
2019,260,0,0,0,0,0,0
2019,838,0,0,0,0,0,0
2019,839,0,0,0,0,0,0
2019,851,0,0,0,0,0,0
2019,852,1393,13124,60,290,0,0
2019,988,67,4362,63,3720,0,0
2019,1056,1449,7450,0,0,0,0
2019,1044,0,0,0,0,0,0
2019,1114,992,1685,0,0,0,0
2019,1129,1804,3150,0,0,0,0
2019,644,4757,30578,25,5879,0,0
2019,752,3575,19695,807,16570,0,0
2019,238,241,429,0,0,0,0
2019,325,0,0,0,0,0,0
2019,622,1013,1738,0,0,0,0
2019,879,0,0,0,0,0,0
2019,906,438,2522,0,0,0,0
2019,370,0,0,0,0,0,0
2019,418,0,0,0,0,0,0
2019,574,0,0,0,0,0,0
2019,399,0,0,0,0,0,0
2019,195,0,0,0,0,0,0
2019,783,19479,53894,0,0,0,0
2019,263,694,6250,0,0,0,0
2019,194,0,0,0,0,0,0
2019,214,0,0,0,0,0,0
2019,785,9273,52992,0,0,0,0
2019,780,4849,7407,0,0,0,0
2019,782,3030,18773,0,0,0,0
2019,369,0,0,0,0,0,0
2019,713,0,0,0,0,0,0
2019,941,0,0,26,278,0,0
2019,1091,0,0,705,96574,0,0
2019,1045,1371,2047,0,0,0,0
2019,1086,1012,4848,0,0,0,0
2019,1149,234,588,0,0,0,0
2019,937,2260,10499,60,1801,0,0
2019,1004,34,283,0,0,0,0
2019,737,1587,14280,96,2710,0,0
2019,765,20303,60039,0,0,0,0
2019,329,1688,6416,0,0,0,0
2019,87,0,0,0,0,0,0
2019,527,0,0,0,0,408,3435
2019,562,0,0,0,0,0,0
2019,251,0,0,0,0,0,0
2019,129,0,0,0,0,0,0
2019,154,76,76,0,0,30,155
2019,516,4017,7336,0,0,0,0
2019,184,0,0,0,0,0,0
