Año,NCODI,60_totalCompra,600_producFarma,601_materialSani,601_1_implantes,601_2_restoMateriaSani,606_servContratado,607_trabajoContratado,60X_restoCompras,61_variaExistencias,62_servExteriores,628_sumistro,62X_restoServiExter,64_gastoPersonal,640_sueldos,641_indemnizacion,642_SegSocEmpresa,643_649_OtrGasSocial,68_dotaAmortizacion,69_perdidaDeterioro,6X_restoGasto,tot_compraGasto
2019,224,4944856,512205,604581,0,604581,3656881,46441,124748,-15797,1080251,169019,911232,3930541,2965023,8153,947864,9501,316192,5895,-54208,10207730
2019,591,83263657,39637967,23619105,3964682,19654423,12478603,6421199,1106783,14199,4732869,1606042,3126827,102309305,81226532,323375,20756667,2731,0,0,74075,190394105
2019,586,64865329,33653707,16019516,2133077,13886439,6770166,8029036,392904,0,4608910,1722366,2886544,115061561,65979264,32149822,16932475,0,0,0,0,184535800
2019,453,2193784,337711,278749,0,278749,0,1459959,117365,0,618363,188405,429958,14500078,11454897,0,3028600,16581,0,0,0,17312225
2019,145,108692,7109,2410,309,2101,0,0,99173,0,371463,164353,207110,1398808,1078146,338,319831,493,220555,0,0,2099518
2019,511,48487868,33215774,8759010,1204768,7554242,0,5891485,621599,0,3926933,1348287,2578646,49853822,38456026,5672,11392124,0,0,0,0,102268623
2019,530,52786780,24470509,14109845,1742786,12367059,6938613,6763075,504738,0,3339890,1511284,1828606,91378358,73182635,67413,18110332,17978,0,0,0,147505028
2019,6,18593951,1904965,2760202,610300,2149902,11384049,1390082,1154653,16031,3725113,716589,3008524,15846801,11078207,1202993,3339513,226088,2603869,209570,1653351,42648686
2019,161,706302,362723,10206,0,10206,115873,217500,0,0,375200,375200,0,8233554,7130000,7180,1096374,0,0,0,0,9315056
2019,623,57931912,30279592,19878994,4311305,15567689,5360477,1616413,796436,0,2103632,1721199,382433,102853631,80114797,0,22738834,0,0,0,0,162889175
2019,349,677101,43861,120553,0,120553,358397,79818,74472,37564,498213,97275,400938,1761753,1337126,20973,388620,15034,144649,9769,50373,3179422
2019,875,14474703,2277049,2829855,935859,1893996,6633684,2189825,544290,-23345,7392969,629481,6763488,19844162,15681226,78463,3999858,84615,499219,332638,1284667,43805013
2019,946,8547756,940505,3243239,2049887,1193352,3093972,246307,1023733,-86219,3608976,338951,3270025,19967198,15788413,123843,3851027,203915,804617,685410,2648791,36176529
2019,1023,50156894,20068657,7278342,0,7278342,18422597,4271703,115595,-228353,9494399,1509101,7985298,47665888,37307859,245954,9729636,382439,4972573,828947,224949,113115297
2019,1054,77874671,18812511,8485947,41901,8444046,0,51386041,-809828,192820,5809161,1714048,4095113,57743134,46640715,46075,11056344,0,7922549,380302,2146550,152069187
2019,1057,1434700,432908,251201,0,251201,0,528814,221777,0,1253346,418382,834964,12083464,9528657,0,2554807,,0,0,0,14771510
2019,1031,138395,9081,1145,0,1145,0,98138,30031,0,49815,22095,27720,553924,411274,10776,129140,2734,25713,0,29520,797367
2019,1032,51947452,18807712,9494529,0,9494529,19871152,3675596,98463,-265144,9314582,1472159,7842423,44600204,34721656,216299,9218664,443585,6184897,80862,399804,112262657
2019,1064,8793901,873319,2592251,1638430,953821,4275005,198867,854459,27045,3400247,391976,3008271,14935802,11780471,65755,2932257,157319,2025654,293663,2026911,31503223
2019,226,10344350,1639928,1431770,420041,1011729,5991502,735911,545239,-5515,2020989,331505,1689484,7371215,5577052,108350,1504053,181760,1074406,-9219,1703760,22499986
2019,687,22361666,8238031,5490802,1798625,3692177,3003771,5034730,594332,,1052584,1015937,36647,39815831,32401877,0,7413954,,,,163804,63393885
2019,745,109238205,51237100,29220753,8690176,20530577,11568332,14943404,2268616,,2859428,2258813,600615,158782120,129147426,134468,29500226,,,,526989,271406742
2019,109,8724245,1738529,1300795,235428,1065367,4781173,418417,485331,22481,2520054,263415,2256639,7641208,5971258,49407,1592832,27711,569435,162774,160257,19800454
2019,808,36265421,11161630,12317018,3198681,9118337,3860710,8000235,925828,,2268317,1962754,305563,76926821,60419617,,16507204,,,,360240,115820799
2019,971,4285590,501375,1859610,830289,1029321,776001,1045212,103392,,302503,269019,33484,11677312,9156106,,2521206,,,,17417,16282822
2019,128,2520630,651818,636020,75268,560752,0,1146667,86125,-42177,793243,83871,709372,2003848,1580248,0,423600,0,136698,64170,23112,5499524
2019,919,42378895,22337096,12591970,2487344,10104626,2778687,3518824,1152318,122711,7956649,6271956,1684693,73501400,58406763,0,15003487,91150,0,0,0,123959655
2019,1150,189424,12457,15477,0,15477,6001,0,155489,1011,172335,22457,149878,943872,686987,0,226998,29887,25678,0,62578,1394898
2019,725,107909563,50965657,50095803,13840632,36255171,0,2623110,4224993,-3502712,19527343,3762583,15764760,179460265,141348581,0,37772487,339197,1719587,,14702546,319816592
2019,3,753830,48082,119510,0,119510,30839,429221,126178,0,374670,126503,248167,1845948,1383300,727,449496,12425,59555,3140,26768,3063911
2019,306,72244,0,244,0,244,42000,30000,0,0,58000,45000,13000,11674337,9252423,0,2421914,0,0,0,0,11804581
2019,15,1125133,123554,383237,254037,129200,475067,86042,57233,1542,204629,48130,156499,1141414,931132,0,206281,4001,50393,71488,133199,2727798
2019,264,12950430,3522301,2488761,26901,2461860,5011849,1328784,598735,-32602,2008387,195915,1812472,5427892,4245875,,1159624,22393,428485,1146810,628667,22558069
2019,867,1399806,33209,365941,197440,168501,972673,4570,23413,750,203960,78660,125300,676273,513631,2401,156775,3466,110737,0,205367,2596893
2019,910,21313071,12633089,7358313,628055,6730258,0,40054,1281615,-592628,4250890,828467,3422423,46806018,37130838,0,9672946,2234,361732,0,7812041,79951124
2019,1053,33009766,21301066,8119199,1257688,6861511,0,1865203,1724298,-567603,6009244,378718,5630526,95625819,75880964,0,19728906,15949,586220,0,1262556,135926002
2019,1055,47122501,25080981,18484464,2084143,16400321,0,1927520,1629536,-37711,9335806,1266989,8068817,84499607,67594278,0,16905329,0,1079301,0,1002826,143002330
2019,1081,196113,3896,81875,0,81875,0,2197,108145,0,159566,103284,56282,1840842,1443211,438,383613,13580,215894,0,339872,2752287
2019,1115,2219561,55528,266120,90861,175259,1795999,54409,47505,-5331,918816,20683,898133,709364,543271,350,162847,2896,41190,150000,1758,4035358
2019,529,1456700,147100,162416,0,162416,0,1066275,80909,0,274727,207925,66802,8540294,6560118,128956,1715297,135923,0,0,2030,10273751
2019,345,2530768,446822,51520,0,51520,0,1933318,99108,0,738061,373192,364869,15999726,12453316,236036,3002616,307758,0,0,364869,19633424
2019,515,4209251,208163,1001212,493867,507345,2293166,470931,235779,-9826,1137484,510731,626753,7796561,5692224,0,1904649,199688,540818,4474044,75048973,93197305
2019,174,2500059,85478,696874,202470,494404,1548928,0,168779,5336,950880,103950,846930,4095843,3052507,85491,956870,975,191641,120080,147500,8011339
2019,523,14126634,970071,3710508,2067304,1643204,4589165,4333306,523584,-82264,1758444,664576,1093868,15735639,12144994,22173,3522162,46310,1914786,26076,248147,33727462
2019,697,18885197,2990078,6172480,2591123,3581357,9008243,714396,0,-135044,6027057,652133,5374924,22289212,17287131,36083,4922015,43983,1424236,304158,1503320,50298136
2019,239,19080013,2318638,3913617,1440728,2472889,8949223,3395499,503036,-64567,5085448,860372,4225076,15025857,11850035,225814,3103929,-153921,1291158,304247,591062,41313218
2019,287,19510838,3452827,5155080,470447,4684633,7150823,3752108,0,-145226,2683174,720833,1962341,16887526,9286874,135136,7550799,-85283,621318,478741,1411481,41447852
2019,377,1418966,178630,225641,0,225641,991880,0,22815,0,451405,207675,243730,8385277,6685792,0,1562047,137438,0,0,0,10255648
2019,692,36075828,23371891,8861236,1718952,7142284,2674643,182746,985312,-366690,3729401,2750338,979063,63973543,50193663,1061422,11831890,886568,552476,0,4511,103969069
2019,435,8585932,1424698,6093294,4338430,1754864,0,288512,779428,85688,15412490,430543,14981947,12519005,9847131,0,2671874,0,1468722,3398561,1398060,42868458
2019,423,5682508,446743,580347,83283,497064,3366488,1102376,186554,105522,1388495,235442,1153053,5072681,3922681,14960,1118576,16464,271215,722283,1240118,14482822
2019,351,6061786,175710,1021168,479510,541658,3064680,1582660,217568,-9048,1657012,208281,1448731,4875946,3820743,65193,994810,-4800,214867,70748,987096,13858407
2019,810,2435360,191461,248720,35693,213027,1442780,472447,79952,45224,595069,100904,494165,2174007,1681149,6412,479390,7056,116235,309550,531478,6206923
2019,830,34738869,16692452,12340389,3116562,9223827,0,5706028,0,196068,1607174,1046114,561060,63330451,49769875,966863,11500053,1093660,1259618,0,265626,101397806
2019,892,73446632,42256122,22201579,5487633,16713946,0,8232778,756153,0,8655982,2286698,6369284,111819300,89801024,0,20273022,1745254,0,0,0,193921914
2019,921,35928620,3864678,7098158,2669857,4428301,21840920,1761952,1362912,-18651,8585981,976709,7609272,22559885,17803291,3826,4638032,114736,822303,-154049,263912,67988001
2019,991,893354,268700,237302,15740,221562,0,356709,30643,31961,388768,125919,262849,5822444,4670007,78062,970255,104120,54305,0,22823,7213655
2019,992,23346910,10712545,7961265,1427273,6533992,562327,4110773,0,-254815,2235836,1251281,984555,49046686,38564600,744589,9016500,720997,584570,0,5499,74964686
2019,993,26366310,15834812,6596988,1465992,5130996,1091160,1653759,1189591,209312,1964275,996016,968259,44721979,35622009,179472,8237855,682643,816495,0,80448,74158819
2019,1070,150732056,84008902,58888867,17409204,41479663,4624624,1345937,1863726,0,13315806,8422361,4893445,228701080,180125406,2563708,42788688,3223278,0,0,192782,392941724
2019,1095,4253925,184684,935061,599766,335295,2684565,448115,1500,-85635,3030676,341226,2689450,5458432,4325586,8622,1119404,4820,229148,0,831988,13718534
2019,1094,1501658,125695,372735,104276,268459,29652,959550,14026,0,386956,118557,268399,1437419,1090754,1843,346003,-1181,86695,158133,93707,3664568
2019,1124,143660,3425,57240,42240,15000,45328,21417,16250,3200,74320,32170,42150,220542,155230,0,65312,0,77324,0,103250,622296
2019,473,1414936,0,0,0,0,877780,474089,63067,-1460,888623,476635,411988,3435073,2678090,6360,750623,0,620910,5449,11764975,18128506
2019,663,106410520,56397276,25923350,6553648,19369702,13833864,7696463,2559567,0,18643451,3452714,15190737,136192903,108982953,14812,27034095,161043,5885696,239382,1317697,268689649
2019,552,10760530,2272069,5427389,2983481,2443908,789204,1738316,533552,0,2449091,567968,1881123,16722510,13262784,0,3453994,5732,675912,7143,128,30615314
2019,772,222522823,130528151,68270523,68270523,0,19568160,1,4155988,-294638,17475403,4134020,13341383,286432893,221578595,465239,63630718,758341,20520549,2113100,2182085,550952215
2019,568,3524938,160071,1469383,861543,607840,3600,1335438,556446,0,729333,0,729333,6314185,4717250,1307,1296722,298906,0,0,22424,10590880
2019,398,8760484,548823,4271372,2566511,1704861,721533,2885239,333517,-14516,2771029,620563,2150466,12934912,9714129,0,3011612,209171,1146620,37229,116890,25752648
2019,394,3063021,211227,1455576,764212,691364,19931,1193147,183140,6880,505438,201438,304000,7103438,5491043,54,1418493,193848,261218,0,116155,11056150
2019,614,1217173,37238,456107,214030,242077,1,587737,136090,0,1076940,23949,1052991,3006401,2295522,16,626364,84499,57497,0,6932,5364943
2019,235,1446047,116050,657981,32114,625867,420034,217823,34159,8286,1209761,235660,974101,4906947,3566598,44192,1177546,118611,405883,0,69673,8046597
2019,616,11238163,3104705,2969613,1516787,1452826,3955638,539391,668816,181213,2738716,478451,2260265,22260601,17766083,33426,4440148,20944,674500,0,63512,37156705
2019,267,18064462,1029891,4398267,1536281,2861986,6771277,5218212,646815,23707,2788494,633006,2155488,12217995,9506007,46580,2635892,29516,1005136,157185,394703,34651682
2019,565,8704800,1634108,2985257,1122150,1863107,2718923,1008007,358505,-3991,2727554,680175,2047379,19216621,15083026,12350,3966888,154357,1560442,0,987587,33193013
2019,220,4794158,562038,189109,23850,165259,2459194,1544302,39515,1890518,1656454,386855,1269599,7947473,5880365,228025,1803682,35401,908928,164325,86306,17448162
2019,278,11624378,2255777,2471473,2471473,0,4759712,2049371,88045,-50645,1562124,485908,1076216,9479211,7335551,0,2132317,11343,1543606,46722,294466,24499862
2019,107,902645,132157,55119,0,55119,65395,541085,108889,-7838,463881,135435,328446,4967841,3926556,9897,1028691,2697,508055,0,292827,7127411
2019,711,146159287,75380217,46661315,16516409,30144906,8710020,13474501,1933234,0,25495230,5912729,19582501,188274761,149365959,104585,38329746,474471,6854061,603891,6874108,374261338
2019,204,1136535,225337,148400,0,148400,35843,464242,262713,11204,343141,100519,242622,4456533,3391007,3121,1047300,15105,168284,815,29917,6146429
2019,579,1267094,301946,197468,0,197468,83915,379370,304395,91558,4276984,190460,4086524,7811299,5590619,638000,1563745,18935,407996,0,444408,14299339
2019,348,7809681,597080,3218577,2766232,452345,716777,2528350,748897,0,3444396,703741,2740655,18294082,14406877,12000,3559669,315536,1859755,150462,235947,31794323
2019,766,22357667,5884263,7178757,852556,6326201,4998871,3071582,1224194,0,4252449,1113554,3138895,32274845,25319810,0,6935165,19870,2367505,540913,1579477,63372856
2019,761,3932075,225297,369868,0,369868,1239324,2007187,90399,18,4342999,359260,3983739,7036298,5620097,9109,1375462,31630,461008,171822,193020,16137240
2019,728,36720140,8277267,9038289,3365995,5672294,18084238,432202,888144,-68238,15474675,99847,15374828,41668548,32776044,71686,8588968,231850,3632452,2276787,6872409,106576773
2019,280,19791741,2653396,3780149,497395,3282754,11686454,13887,1657855,608718,3707120,712014,2995106,13880005,10916829,175078,2766406,21692,2627570,269460,495475,41380089
2019,222,4567056,514909,901389,0,901389,2707412,410416,32930,28107,1623969,281894,1342075,4505223,3507133,0,978311,19779,381602,28128,786664,11920749
2019,276,102786373,58305815,17138733,11249336,5889397,1931633,24621651,788541,0,4248357,2068,4246289,44527028,22280734,16831511,5356781,58002,942442,0,3060677,155564877
2019,11,13997242,2184491,3934091,0,3934091,6699413,532660,646587,96964,1852830,684685,1168145,15810733,11735877,158802,3911962,4092,2658787,217564,362805,34996925
2019,302,5739286,98707,271580,15077,256503,4544997,727676,96326,-11461,1381009,168527,1212482,3585040,2459500,450299,587725,87516,244504,0,129586,11067964
2019,682,12941045,4321546,2532290,881982,1650308,4011471,1626208,449530,-150074,4343951,465757,3878194,24380873,19210366,125623,4963071,81813,2543461,25522,2322694,46407472
2019,279,37610026,5319523,10858633,4025827,6832806,7234461,95253,14102156,50001,5385697,995947,4389750,20898622,15620807,30620,5190658,56537,2279810,83541,10899733,77207430
2019,282,59490527,9676423,18305143,7007604,11297539,20004322,10672349,832290,0,13508624,1506320,12002304,31531740,24025608,277995,7218055,10082,1681749,214835,4611698,111039173
2019,281,14785301,4841655,4629946,811516,3818430,2547776,258750,2507174,0,5564111,1139418,4424693,34636960,25920283,0,7933930,782747,2520715,0,3089183,60596270
2019,183,1458958,228612,374853,0,374853,22425,738018,95050,-30344,798342,74644,723698,1281279,970358,17616,293305,0,18816,0,280177,3807228
2019,610,5794792,378072,3943787,322805,3620982,125489,0,1347444,3306,5258272,439000,4819272,21035234,17604308,230635,3125289,75002,907213,455817,792649,34247283
2019,116,3300976,416188,446461,0,446461,63268,2279651,95408,10068,2344684,390716,1953968,10437764,8183113,23355,2168848,62448,594154,376354,391187,17455187
2019,115,487732,147764,31250,0,31250,104112,52756,151850,0,426798,38923,387875,2079328,1677072,7938,371524,22794,37049,0,237045,3267952
2019,114,418353,50007,9269,0,9269,28263,314544,16270,0,693409,54451,638958,775173,598488,0,173813,2872,42587,15577,44685,1989784
2019,119,1565651,228986,648025,155845,492180,7590,2510,678540,85142,4805577,292590,4512987,4170493,3366730,36500,750566,16697,310942,0,680499,11618304
2019,770,123236970,47548119,50418563,15445965,34972598,5041245,18168308,2060735,402913,12243785,2773707,9470078,163295456,131833630,0,31011985,449841,2360292,23809,-5037332,296525893
2019,583,9402974,2822691,2792002,1559180,1232822,1450735,2010800,326746,-59381,2441613,498928,1942685,30526008,23595492,9770,6780481,140265,1045552,0,342458,43699224
2019,136,2776862,173520,344739,0,344739,212696,1912081,133826,-427,1015801,247703,768098,9076980,6904662,1458,2155562,15298,324798,0,149748,13343762
2019,469,7847549,3043238,1609260,680713,928547,1467746,1563954,163351,-41409,1051766,420490,631276,13965396,10874886,1598,3068162,20750,832839,0,146158,23802299
2019,642,14988485,5434462,2503875,95000,2408875,2171912,4511925,366311,0,1930803,463141,1467662,37092415,29572272,49610,7461553,8980,1441170,82870,85106,55620849
2019,674,71952663,26569874,20376669,5961057,14415612,9969276,13660154,1376690,-861134,18899923,2360191,16539732,115652932,91159459,0,24431726,61747,6924601,325638,2043443,214938066
2019,193,1637424,134613,158926,0,158926,174103,1080717,89065,0,798595,104027,694568,5200057,4057750,132695,994499,15113,49030,0,18154,7703260
2019,526,43451219,22537967,11543310,4054761,7488549,3351275,3499388,2519279,-35581,6841101,1312033,5529068,69906284,55869414,75587,13943108,18175,1957640,21324,972089,123114076
2019,698,169143714,65724861,70123461,21699587,48423874,14919249,15030945,3345198,-547731,12680537,4259052,8421485,208814513,167634795,0,41179718,0,8711358,116608,3654626,402573625
2019,630,15491804,7357754,3160482,843483,2316999,2753898,1018254,1201416,114340,4686790,823668,3863122,33736396,26656802,74527,6935988,69079,952950,0,32289,55014569
2019,124,1529494,61508,71129,0,71129,200917,1,1195939,0,781857,121591,660266,5260663,4105844,24508,1130311,0,55224,0,21252,7648490
2019,364,1972834,111148,133975,0,133975,25286,1596443,105982,0,287862,239340,48522,3266018,2624364,0,641654,0,410738,0,68475,6005927
2019,439,7514448,650380,1178749,391174,787575,4685640,566892,432787,-28620,1010831,297031,713800,7555742,5940603,11137,1587239,16763,842783,471548,123515,17490247
2019,570,46204428,21459780,15115277,3718820,11396457,2510265,4490945,2628161,-487601,7932259,2504802,5427457,85377862,67689709,87874,17082757,517522,7550270,129876,978672,147685766
2019,123,1473811,269639,229051,0,229051,0,731644,243477,-1708,704074,311450,392624,7169544,5638140,0,1339075,192329,329553,0,28457,9703731
2019,310,4522826,396267,315854,0,315854,316644,3134342,359719,380,2148526,522489,1626037,24303943,19085604,181924,4847481,188934,1437109,9681,1119135,33541600
2019,571,17066058,5246790,3685763,1380762,2305001,2186292,5545359,401854,1687,1640391,362648,1277743,28699465,22882657,0,5553993,262815,1097703,34855,544297,49084456
2019,296,1945037,179774,255366,0,255366,782601,585080,142216,6685,1309175,207345,1101830,4835070,3728717,16590,1087628,2135,44847,0,37508,8178322
2019,566,23084056,9774871,4756045,1112046,3643999,3176027,3983092,1394021,23436,3934462,1307132,2627330,40661713,32570547,0,8091166,0,1093347,0,25047,68822061
2019,784,96487972,56792659,28948345,9220443,19727902,2999960,5137392,2609616,-4669,11867032,2449755,9417277,175155006,139766600,96492,35291914,0,5488201,1862,554978,289550382
2019,102,5815340,725611,211516,0,211516,1829648,234050,2814515,1114,2198969,735013,1463956,32173173,22871660,150395,6249837,2901281,1533686,265048,1956964,43944294
2019,379,5423197,645382,180152,0,180152,414483,3157999,1025181,0,2488680,874664,1614016,31486928,24323859,40151,6982661,140257,1429352,0,190371,41018528
2019,639,21170525,5128177,5331062,2335375,2995687,4193024,4927686,1590576,0,2579697,904193,1675504,43169370,33801350,12730,9320687,34603,4083696,0,2148498,73151786
2019,457,3928929,1014056,1030748,341943,688805,902658,829186,152281,0,874533,191296,683237,10430720,8294210,60982,2059109,16419,316379,0,62739,15613300
2019,609,38249234,5677269,9910001,3656404,6253597,19637414,1672180,1352370,-56936,25172722,2397908,22774814,47245667,37287884,104082,9747694,106007,2785169,13880301,4115812,131391969
2019,101,513111,122614,56943,0,56943,52531,199648,81375,-690,333347,58363,274984,2836279,2274458,0,561821,0,73536,1962,40183,3797728
2019,454,12759107,4920745,3609618,1122371,2487247,1863913,1843704,521127,2334648,1878597,722319,1156278,29970862,23566848,42715,6306930,54369,1739716,168084,422789,49273803
2019,318,4201799,320659,238341,0,238341,219149,3023279,400371,0,2757422,481143,2276279,17291003,13952718,0,3336634,1651,535323,4745,13369,24803661
2019,600,16930192,5089735,4426792,1616747,2810045,2998949,3883468,531248,-13615,1999352,727642,1271710,32832590,25596073,24249,7132442,79826,2347779,0,96720,54193018
2019,545,37183083,19563264,8897083,3173148,5723935,5037976,2811654,873106,0,5701716,2278357,3423359,80156809,62154836,-44575,18040646,5902,2841672,0,1060370,126943650
2019,100,531251,44534,89084,0,89084,7576,358128,31929,0,582731,159993,422738,3186992,2403471,-1762,785064,219,39634,0,0,4340608
2019,702,67059635,30358062,15586165,7949177,7636988,9034968,9352115,2728325,46734,14309999,2010815,12299184,79621213,62078511,123387,16794309,625006,2705742,28385,419282,164190990
2019,778,34450246,14115109,8067147,1834900,6232247,2141053,9503584,623353,-8546,2114799,1152242,962557,52195329,38586425,63561,11850289,1695054,3041053,291001,131435,92215317
2019,341,301445,42790,39165,10100,29065,32940,10125,176425,0,632030,95441,536589,1166910,912420,0,254490,0,112400,0,105000,2317785
2019,99,1855505,171985,205688,0,205688,287473,1123824,66535,-277,431755,180161,251594,5314477,4082404,0,1163591,68482,399657,0,149525,8150642
2019,767,15172359,7026496,4557355,1671662,2885693,741748,2447813,398947,-22483,1632430,462174,1170256,33132980,27061541,0,6051282,20157,639824,0,2549683,53104793
2019,359,5022982,730737,639792,0,639792,1698612,1680195,273646,391239,899160,345726,553434,9314577,7324288,13275,1960117,16897,442509,62168,248690,16381325
2019,98,890974,100585,169079,0,169079,11805,318968,290537,0,352156,115414,236742,4003874,3143930,6416,845602,7926,176443,0,7319,5430766
2019,132,811850,66435,119682,0,119682,45789,539738,40206,0,688265,85723,602542,2059334,1623280,401,407031,28622,273440,69270,47279,3949438
2019,97,1253136,137931,57782,0,57782,47077,970704,39642,0,929293,94868,834425,2820188,2227058,2119,582230,8781,56993,0,27996,5087606
2019,103,896748,253514,172201,0,172201,225665,207297,38071,0,218634,47824,170810,2607680,2073553,15245,514777,4105,79092,0,15685,3817839
2019,110,395196,26409,38141,0,38141,2276,302542,25828,0,342493,70381,272112,2448963,1921982,3325,515763,7893,125888,0,80694,3393234
2019,94,411977,25753,6672,0,6672,0,75031,304521,0,159350,61857,97493,1838982,1448913,0,385421,4648,98909,0,3093,2512311
2019,91,138658,67391,65664,0,65664,0,5603,0,0,952852,81158,871694,2903964,2270916,0,633048,0,18024,0,259775,4273273
2019,664,38818099,18056705,11015061,4118010,6897051,3285190,5417574,1043569,-404367,5282263,1233069,4049194,70848798,56766545,16571,14065682,0,3319841,0,766386,118631020
2019,918,295801564,160945610,93384623,24732057,68652566,32957981,1,8513349,336684,47966721,7491099,40475622,384745060,306882358,7259,71262988,6592455,15351370,262968,-1473703,742990664
2019,92,325620,62771,27121,0,27121,4730,197741,33257,0,224352,70053,154299,1736568,1306651,-13522,425957,17482,2907,-3665,118,2285900
2019,95,1480038,203868,284908,0,284908,47097,849108,95057,0,587125,203496,383629,4805077,3793796,1829,993965,15487,377429,0,58561,7308230
2019,301,1111134,262928,149400,26682,122718,392270,242391,64145,0,1188167,247365,940802,4080007,3292779,20000,693649,73579,460661,24717,38545,6903231
2019,492,8819430,2928340,1894427,581562,1312865,1845938,1825924,324801,1412430,1439307,553412,885895,22577357,17756322,32183,4751925,36927,586714,119306,347930,35302474
2019,811,16421232,502915,584877,102072,482805,13904954,1428486,0,0,2750501,340944,2409557,4786821,3560510,72960,1112244,41107,418309,8514,176842,24562219
2019,812,85846812,58138435,3070814,0,3070814,20216571,4101369,319623,-2387817,11143346,1916935,9226411,44822558,35599344,43937,9179277,0,2473810,0,168964,142067673
2019,832,137475,3929,4030,0,4030,556,64043,64917,2727,168970,18862,150108,517818,375682,1620,139410,1106,8098,0,3023,838111
2019,841,33979,1882,2712,0,2712,0,0,29385,1530,23189,10929,12260,153937,114109,358,39218,252,4720,0,8772,226127
2019,856,897888,127867,94192,0,94192,269337,349852,56640,0,578781,126689,452092,3475551,2619957,10222,837832,7540,170973,4978,0,5128171
2019,859,404521,62217,0,0,0,98266,48753,195285,0,492542,61325,431217,1783302,1337517,4269,441516,0,33787,0,48645,2762797
2019,861,290905,67092,0,0,0,9620,982,213211,0,562152,47693,514459,1361761,1086607,0,269189,5965,4742,0,28953,2248513
2019,880,1253733,161752,165233,0,165233,0,874250,52498,0,537374,113399,423975,4667471,3695631,0,971840,0,133535,0,2100,6594213
2019,883,1773246,194961,21365,0,21365,175795,1093351,287774,0,533525,267776,265749,8939208,6831574,70000,2037634,0,1018929,0,4571,12269479
2019,884,1055615,126220,50657,0,50657,17977,848378,12383,0,913251,120364,792887,2458213,1930756,12742,508775,5940,54998,0,7808,4489885
2019,877,169657,13777,0,0,0,0,142849,13031,0,276676,33064,243612,1493363,1206416,12105,258842,16000,88962,0,610,2029268
2019,911,8147920,269168,1209360,0,1209360,2326833,3997728,344831,-12286,3188892,1157424,2031468,30865897,24520644,35784,6176679,132790,1622896,-1417,-46498,43765404
2019,913,462140,37264,13672,0,13672,106820,892,303492,0,186466,61295,125171,2196979,1550785,46725,414916,184553,10672,0,593,2856850
