año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2019,989,108,6,0,9,3,1,0,85,21,106,0,84,4,0,4,2,1,0,81,18,99,0,53,0,0,0,2,0,0,8,4,12,0,46,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,38,51,0,1,0,30,20,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,990,154,7,0,5,1,1,1,128,27,155,0,133,7,0,4,0,0,0,121,21,142,0,40,0,0,1,0,0,0,0,5,5,0,33,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,50,52,6,1,1,39,28,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,680,936,27,0,21,0,0,1,692,122,814,0,772,25,0,15,0,0,0,646,99,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,92,285,233,6,5,27,220,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,411,71,17,0,1,0,0,0,67,17,84,0,59,16,0,1,0,0,0,60,14,74,0,27,0,0,2,0,0,0,17,7,24,0,18,0,0,1,0,0,0,15,3,18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,39,48,2,2,0,29,36,0,0,0,5,9,3,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0
2019,241,32,0,0,0,0,0,0,40,9,49,0,27,0,0,0,0,0,0,30,8,38,0,15,0,0,0,0,0,0,19,1,20,0,13,0,0,0,0,0,0,16,1,17,0,0,8,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,1,2,14,16,4,0,0,11,16,0,0,0,8,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
2019,558,311,13,0,9,0,0,2,189,52,241,0,269,12,0,4,0,0,2,179,42,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,20,95,119,13,1,2,68,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,248,80,0,0,5,0,0,0,82,40,122,0,65,0,0,5,0,0,0,72,18,90,0,9,0,0,0,0,0,0,8,3,11,0,7,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,21,40,4,0,21,21,32,0,0,2,10,3,0,0,1,10,3,0,0,0,0,0,0,0,0,0,0
2019,224,22,0,0,0,0,0,0,20,3,23,1,19,0,0,0,0,0,0,15,2,17,1,2,1,0,0,0,0,0,3,1,4,0,2,1,0,0,0,0,0,3,1,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,11,12,5,1,0,8,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,591,493,16,1,14,1,0,1,376,69,445,0,409,16,1,10,1,0,1,369,64,433,0,54,0,0,0,0,0,0,11,1,12,0,44,0,0,0,0,0,0,11,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,11,188,143,8,5,6,140,69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,586,477,17,7,24,1,0,0,343,79,422,0,401,15,6,15,1,0,0,328,70,398,0,42,3,0,0,0,0,0,8,7,15,0,35,3,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,20,119,153,6,2,4,94,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,453,79,0,0,8,4,1,0,81,6,87,0,57,0,0,4,4,1,0,77,6,83,0,3,0,0,2,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,18,29,2,2,8,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,145,2,0,0,0,0,0,0,15,0,15,0,2,0,0,0,0,0,0,14,0,14,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,17,2,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0
2019,511,340,13,0,13,0,0,3,230,58,288,0,263,13,0,9,0,0,3,208,52,260,0,18,5,0,0,0,0,0,4,1,5,0,14,5,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,120,106,11,3,10,91,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,530,324,13,0,13,0,0,0,239,40,279,0,265,9,0,11,0,0,0,230,35,265,0,42,1,0,1,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8,108,109,7,1,3,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,39,0,0,3,0,0,0,60,12,72,0,38,0,0,0,0,0,0,48,11,59,0,33,4,0,6,0,0,0,14,7,21,0,27,4,0,2,0,0,0,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,30,9,4,0,0,27,9,0,0,0,11,8,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0
2019,161,9,0,1,0,5,0,0,1,0,1,0,5,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,2,20,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,623,367,13,1,12,0,0,0,313,89,402,0,300,13,1,7,0,0,0,291,68,359,0,6,0,0,0,0,0,0,4,1,5,0,6,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,147,143,5,6,0,120,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,349,6,0,0,0,0,0,0,5,1,6,0,6,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,9,1,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,875,74,0,0,8,1,0,0,75,29,104,0,65,0,0,5,0,0,0,73,16,89,0,19,0,0,2,1,0,0,12,4,16,0,16,0,0,2,1,0,0,10,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,58,26,7,0,0,47,18,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2019,946,57,2,0,6,0,0,0,52,19,71,0,46,2,0,4,0,0,0,41,10,51,0,7,1,0,0,0,0,0,1,3,4,0,5,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,2,0,3,0,41,48,3,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1023,223,7,0,9,0,1,0,174,22,196,0,172,5,0,4,0,1,0,151,16,167,0,89,6,2,3,0,1,0,37,22,59,0,71,6,2,0,0,1,0,33,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,77,53,2,3,0,65,13,8,0,0,65,5,5,0,0,43,2,0,0,0,0,0,0,0,0,0,0
2019,1054,232,10,0,5,0,1,2,203,29,232,0,194,9,0,1,0,1,2,122,21,143,0,36,0,0,0,0,0,0,5,6,11,0,33,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,55,109,0,2,6,24,87,0,0,0,7,7,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0
2019,1057,65,0,0,5,3,2,0,63,8,71,0,53,0,0,3,3,2,0,62,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,24,28,31,1,2,8,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1031,2,0,0,1,1,0,0,4,0,4,0,0,0,0,0,1,0,0,4,0,4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1032,206,9,2,9,0,1,0,155,32,187,0,176,8,2,8,0,1,0,143,21,164,0,99,10,2,4,0,0,0,39,19,58,0,79,7,2,1,0,0,0,37,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59,51,1,1,0,38,7,8,0,0,68,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2019,1064,50,7,1,7,0,0,0,38,15,53,0,36,6,1,2,0,0,0,33,8,41,0,9,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,5,0,53,10,23,0,0,41,5,10,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2019,226,58,0,0,2,0,0,3,45,20,65,0,48,0,0,1,0,0,2,40,14,54,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,3,3,6,0,16,6,0,2,0,0,21,0,1,1,0,2,3,0,1,0,0,16,0,0,0,0,16,0,6,19,30,9,0,1,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,687,257,16,1,6,1,0,0,179,60,239,0,214,13,1,4,0,0,0,168,48,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,37,15,165,11,1,32,5,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,745,1004,37,6,28,7,0,0,707,192,899,0,837,30,5,20,5,0,0,644,145,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,202,67,545,25,11,152,41,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,109,57,0,0,5,0,0,0,54,12,66,1,41,0,0,4,0,0,0,51,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,33,51,10,0,0,28,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,808,381,27,0,18,0,0,0,351,152,503,0,299,23,0,12,0,0,0,317,119,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,119,125,18,0,0,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,971,65,0,0,6,0,0,0,42,1,43,0,47,0,0,2,0,0,0,37,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22,25,3,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,128,17,0,0,4,0,0,0,15,3,18,0,15,0,0,3,0,0,0,14,2,16,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,5,5,0,0,7,4,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,919,464,12,21,9,2,0,0,338,80,418,0,419,12,19,9,2,0,0,328,70,398,0,30,0,2,0,0,0,0,10,5,15,0,23,0,2,0,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,27,121,286,9,3,2,91,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1150,9,0,0,1,2,1,0,15,0,15,,6,0,0,0,1,1,0,13,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,15,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,725,1093,39,10,36,3,2,0,867,210,1077,0,895,32,10,27,3,2,0,825,165,990,0,116,6,2,0,0,0,0,50,8,58,0,99,6,1,0,0,0,0,46,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,287,265,553,7,5,201,200,311,0,0,3,5,6,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0
2019,3,10,0,0,0,1,0,1,36,0,36,8,9,0,0,0,1,0,1,30,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,4,1,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,306,23,0,0,0,2,0,0,157,0,157,6,19,0,0,0,1,0,0,133,0,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,4,100,4,3,6,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,15,9,0,0,2,0,0,7,6,1,7,0,8,0,0,2,0,0,5,4,1,5,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,2,0,5,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,264,41,0,0,0,0,0,0,43,0,43,0,38,0,0,0,0,0,0,38,0,38,0,4,0,0,1,0,0,0,7,0,7,0,4,0,0,0,0,0,0,7,0,7,0,8,6,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,3,0,1,25,11,1,0,0,19,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2019,867,7,0,0,0,0,0,0,6,1,7,0,5,0,0,0,0,0,0,6,1,7,0,2,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,0,5,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
2019,910,224,9,6,5,0,0,0,209,52,261,1,185,6,5,2,0,0,0,204,42,246,0,50,0,0,4,0,0,0,20,6,26,0,48,0,0,3,0,0,0,19,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,28,97,160,3,2,4,74,93,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2019,1053,313,13,0,8,0,0,0,225,64,289,0,273,10,0,7,0,0,0,220,53,273,0,57,1,0,0,0,0,0,26,8,34,0,55,1,0,0,0,0,0,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,91,97,120,3,3,56,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1055,468,20,12,9,0,1,3,352,78,430,0,373,15,10,7,0,1,0,318,61,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,37,172,243,16,3,7,116,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1081,9,0,0,8,7,3,0,20,0,20,2,9,0,0,6,6,3,0,18,0,18,2,2,0,0,2,0,0,0,4,0,4,0,1,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,2,0,1,1,9,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2019,1115,6,0,0,2,0,0,0,4,1,5,0,4,0,0,1,0,0,0,4,1,5,0,5,0,0,1,0,0,0,6,3,9,0,4,0,0,0,0,0,0,5,2,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,7,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,529,61,0,0,7,2,2,1,66,0,66,0,53,0,0,6,2,2,1,51,0,51,0,3,0,0,1,0,0,0,5,0,5,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,9,11,0,3,13,7,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,345,34,0,25,1,5,0,1,160,0,160,0,24,0,21,1,3,0,0,130,0,130,0,3,0,1,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,24,19,54,0,5,15,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,515,30,0,0,14,0,0,0,50,0,50,0,27,0,0,9,0,0,0,39,0,39,0,1,0,0,1,0,0,0,5,0,5,0,1,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,10,35,12,0,1,3,27,9,0,0,1,3,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
