Año,NCODI,camas_medInterna,estancias_medInterna,altFinal_medInterna,altCuracion_medInterna,altTraslaHosp_medInterna,altExitus_medInterna,altOtracausa_medInterna,altTraslaInter_medInterna,camas_medicina,estancias_medicina,altFinal_med,altCuracion_med,altTraslaHosp_med,altExitus_med,altOtracausa_med,altTraslaInter_med,camas_cirugia,estancias_cirugia,altFinal_cirugia,altCuracion_cirugia,altTraslaHosp_cirugia,altExitus_cirugia,altOtracausa_cirugia,altTraslaInter_cirugia,camas_trauma,estancias_trauma,altFinal_trauma,altCuracion_trauma,altTraslaHosp_trauma,altExitus_trauma,altOtracausa_trauma,altTraslaInter_trauma,camas_gine,estancias_gine,altFinal_gine,altCuracion_gine,altTraslaHosp_gine,altExitus_gine,altOtracausa_gine,altTraslaInter_gine,camas_pediatria,estancias_pediatria,altFinal_pediatria,altCuracion_pediatria,altTraslaHosp_pediatria,altExitus_pediatria,altOtracausa_pediatria,altTraslaInter_pediatria,camas_neonatologia,estancias_neonatologia,altFinal_neonatologia,altCuracion_neonatologia,altTraslaHosp_neonatologia,altExitus_neonatologia,altOtracausa_neonatologia,altTraslaInter_neonatologia,camas_cirugiaPed,estancias_cirugiaPed,altFinal_cirugiaPed,altCuracion_cirugiaPed,altTraslaHosp_cirugiaPed,altExitus_cirugiaPed,altOtracausa_cirugiaPed,altTraslaInter_cirugiaPed,camas_restoPedia,estancias_restoPedia,altFinal_restoPedia,altCuracion_restoPedia,altTraslaHosp_restoPedia,altExitus_restoPedia,altOtracausa_restoPedia,altTraslaInter_restoPedia,camas_rehabilitacion,estancias_rehabilitacion,altFinal_rehabilitacion,altCuracion_rehabilitacion,altTraslaHosp_rehabilitacion,altExitus_rehabilitacion,altOtracausa_rehabilitacion,altTraslaInter_rehabilitacion,camas_mIntensiva,estancias_mIntensiva,aFinales_mIntensiva,altCuracion_mIntensiva,altTraslaHosp_mIntensiva,altExitus_mIntensiva,altOtracausa_mIntensiva,altTraslaInter_mIntensiva,camas_uci,estancias_uci,altFinal_uci,altCuracion_uci,altTraslaHosp_uci,altExitus_uci,altOtracausa_uci,altTraslaInter_uci,camas_uCoronarios,estancias_uCoronarios,altFinal_uCoronarios,altCuracion_uCoronarios,altTraslaHosp_uCoronarios,altExitus_uCoronarios,altOtracausa_uCoronarios,altTraslaInter_uCoronarios,camas_uNeonatales,estancias_uNeonatales,altFinal_uNeonatales,altCuracion_uNeonatales,altTraslaHosp_uNeonatales,altExitus_uNeonatales,altOtracausa_uNeonatales,altTraslaInter_uNeonatales,camas_uQuemados,estancias_uQuemados,altFinal_uQuemados,altCuracion_uQuemados,altTraslaHosp_uQuemados,altExitus_uQuemados,altOtracausa_uQuemados,altTraslaInter_uQuemados,camas_largaEstan,estancias_largaEstan,altFinal_largaEstan,altCuracion_largaEstan,altTraslaHosp_largaEstan,altExitus_largaEstan,altOtracausa_largaEstan,altTraslaInter_largaEstan,camas_psiquiatria,estancias_psiquiatria,altFinal_psiquiatria,altCuracion_psiquiatria,altTraslaHosp_psiquiatria,altExitus_psiquiatria,altOtracausa_psiquiatria,altTraslaInter_psiquiatria,camas_psiAgudo,estancias_psiAgudo,altFinal_psiAgudo,altCuracion_psiAgudo,altTraslaHosp_psiAgudo,altExitus_psiAgudo,altOtracausa_psiAgudo,altTraslaInter_psiAgudo,camas_psiquiMedia,estancias_psiquiMedia,altFinal_psiquiMedia,altCuracion_psiquiMedia,altTraslaHosp_psiquiMedia,altExitus_psiquiMedia,altOtracausa_psiquiMedia,altTraslaInter_psiquiMedia,camas_paliativos,estancias_paliativos,altFinal_paliativos,altCuracion_paliativos,altTraslaHosp_paliativos,altExitus_paliativos,altOtracausa_paliativos,altTraslaInter_paliativos,otros1_texto,camas_o1,estancias_o1,altFinal_o1,altCuracion_o1,altTraslaHosp_o1,altExitus_o1,altOtracausa_o1,altTraslaInter_o1,otros2_texto,camas_o2,estancias_o2,altFinal_o2,altCuracion_o2,altTraslaHosp_o2,altExitus_o2,altOtracausa_o2,altTraslaInter_o2,otros3_texto,camas_o3,estancias_o3,altFinal_o3,altCuracion_o3,altTraslaHosp_o3,altExitus_o3,altOtracausa_o3,altTraslaInter_o3,camas_total,estancias_total,altFinal_total,altCuracion_total,altTraslaHosp_total,altExitus_total,altOtracausa_total,altTraslaInter_total,ingreProgr,ingreUrge,total_ingresosHops
2019,989,28,8411,1289,1143,0,146,0,23,0,,0,0,0,0,0,0,6,2285,587,576,0,11,0,44,7,1604,477,474,0,3,0,12,6,1034,418,418,0,0,0,15,2,630,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,630,241,241,0,0,0,0,0,0,0,0,0,0,0,0,5,382,123,114,0,9,0,107,0,0,0,0,0,0,0,0,5,382,123,114,0,9,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,54,14346,3135,2966,0,169,0,201,676,2449,3125
2019,990,52,15068,1779,1501,47,172,59,46,0,0,0,0,0,0,0,0,18,3494,699,636,33,18,12,158,11,2420,531,494,11,5,21,16,12,1589,688,657,22,0,9,8,6,777,241,218,16,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,777,241,218,16,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,,,,,,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,99,23348,3938,3506,129,195,108,229,752,3163,3915
2019,680,33,16940,1561,1324,42,191,4,282,304,79880,12762,11547,618,536,61,3199,159,45471,7525,7305,134,58,28,1710,48,13141,2554,2492,39,11,12,69,53,12423,3612,3585,2,0,25,118,67,12430,2725,2660,56,2,7,239,24,3093,465,435,29,1,0,37,14,2296,740,739,1,0,0,60,29,7041,1520,1486,26,1,7,142,0,0,0,0,0,0,0,0,46,10159,456,135,96,218,7,1520,26,6879,301,8,87,204,2,1316,0,0,0,0,0,0,0,0,12,2319,35,13,8,14,0,198,8,961,120,114,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2731,236,80,6,150,0,11,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,722,193175,31431,29128,993,1166,144,7148,12323,19185,31508
2019,411,30,6922,1642,1557,0,67,18,0,6,1382,255,224,0,26,5,0,28,3632,2458,2449,0,1,8,0,12,2670,2227,2220,0,2,5,0,16,3226,1613,1608,0,0,5,0,6,2259,915,902,12,0,1,0,4,1867,706,704,2,0,0,0,1,36,36,36,0,0,0,0,1,356,173,162,10,0,1,0,0,0,0,0,0,0,0,0,8,1628,68,42,0,25,1,0,8,1628,68,42,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,106,21719,9178,9002,12,121,43,0,6544,2634,9178
2019,241,19,5775,917,823,7,48,39,0,10,900,519,495,9,6,9,0,16,1857,1196,1185,4,2,5,0,16,1984,1232,1216,5,2,9,0,20,755,355,354,0,0,1,0,7,392,274,251,13,0,10,0,5,356,203,180,13,0,10,0,2,36,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1116,429,381,26,19,3,0,7,1116,429,381,26,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,96,12779,4922,4705,64,77,76,0,2937,1985,4922
2019,558,99,27331,5126,4646,108,366,6,519,,,0,0,0,0,0,0,49,12690,2454,2390,25,36,3,141,15,3704,791,767,12,9,3,19,32,4788,1593,1563,21,0,9,127,12,1251,482,456,26,0,0,24,6,602,182,169,13,0,0,2,0,0,0,0,0,0,0,0,6,649,300,287,13,0,0,22,0,0,0,0,0,0,0,0,7,1639,153,101,13,39,0,419,7,1639,153,101,13,39,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2719,366,344,10,1,11,5,12,2719,366,344,10,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,226,54122,10965,10267,215,451,32,1254,2400,8547,10947
2019,248,44,6708,1136,1106,0,24,6,109,45,6811,1890,1862,0,24,4,90,33,4962,1532,1529,0,0,3,57,21,3175,911,907,0,0,4,30,1,167,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2851,128,90,0,37,1,1165,19,2851,128,90,0,37,1,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,163,24674,5662,5559,0,85,18,1451,2614,3149,5763
2019,224,6,2450,910,868,0,8,34,0,4,970,335,319,0,8,8,0,5,1060,291,289,0,1,1,0,4,718,450,449,0,0,1,0,2,106,75,74,0,0,1,0,2,121,66,65,0,0,1,0,1,82,33,32,0,0,1,0,0,0,0,0,0,0,0,0,1,39,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,23,5425,2127,2064,0,17,46,0,803,1281,2084
2019,591,21,12616,1719,1489,17,205,8,102,151,43374,7302,6771,163,309,59,563,75,15299,3558,3467,60,28,3,438,30,6363,1591,1560,17,10,4,32,32,7073,1943,1919,2,0,22,36,30,4777,737,695,38,0,4,42,17,3045,266,242,22,0,2,38,0,0,0,0,0,0,0,0,13,1732,471,453,16,0,2,4,0,0,0,0,0,0,0,0,30,7244,196,7,70,116,3,1371,21,5572,185,5,62,115,3,1234,0,0,0,0,0,0,0,0,9,1672,11,2,8,1,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3733,333,302,26,0,5,2,15,3733,333,302,26,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,384,100479,17379,16210,393,668,108,2586,4558,12845,17403
2019,586,69,31568,3801,3410,39,328,24,312,97,26524,5326,5046,100,162,18,419,68,16202,3220,3177,25,12,6,800,34,8113,1369,1338,22,4,5,51,41,6028,2172,2138,14,2,18,48,28,4436,1408,1355,50,0,3,43,10,1817,403,396,4,0,3,38,0,0,0,0,0,0,0,0,18,2619,1005,959,46,0,0,5,0,0,0,0,0,0,0,0,14,2856,180,86,39,53,2,557,10,2351,157,75,27,53,2,509,0,0,0,0,0,0,0,0,4,505,23,11,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3097,261,253,6,0,2,4,0,0,0,0,0,0,0,0,15,3097,261,253,6,0,2,4,4,1063,261,58,3,200,0,3,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,370,99887,17998,16861,298,761,78,2237,4367,13969,18336
2019,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17722,219,165,21,33,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5208,159,17,2,140,0,2,"Otros",42,14599,502,365,18,119,0,49,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,107,37529,880,547,41,292,0,112,895,7,902
2019,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2819,65,24,33,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14677,99,33,25,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,682,20,1,4,11,4,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,50,18178,184,58,62,26,38,0,188,0,188
