Año,NCODI,biopsias_hosp,biopsias_CEP,necropsias_hosp,angio_hosp,angio_CEP,densiometrias_hosp,densiometrias_CEP,gamma_hosp,gamma_CEP,mamo_hosp,mamo_CEP,pet_hosp,pet_CEP,resonancia_hosp,resonancia_CEP,rx_hosp,rx_CEP,spect_hosp,spect_CEP,tac_hosp,tac_CEP,Colonosopia,Broncoscopia,ERCP
2019,515,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,0,25201,0,0,0,1155,0,0,0,0
2019,174,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,0,0
2019,523,0,0,0,0,0,0,0,0,0,915,0,0,0,9184,0,17921,0,0,0,3108,0,0,0,0
2019,697,0,0,0,408,0,4349,0,1682,0,9845,0,860,0,15670,0,68503,0,291,0,10934,0,1842,44,10
2019,239,1937,0,0,0,0,1122,0,0,0,3571,0,0,0,7870,0,46927,0,0,0,8327,0,1191,49,0
2019,287,7667,0,0,100,0,3519,0,544,0,4210,0,0,0,10410,0,57967,0,83,0,9474,0,2616,130,76
2019,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267,0,0,0,0,0,0,0,0
2019,692,9560,0,9,0,0,923,0,0,0,6221,0,0,0,4561,0,76249,0,0,0,11145,0,1445,165,0
2019,435,2937,0,0,527,0,148,0,0,0,2636,0,0,0,7815,0,21943,0,0,0,6454,0,182,21,0
2019,423,0,0,0,0,0,179,0,0,0,497,0,0,0,2592,0,5516,0,0,0,2837,0,106,0,0
2019,351,0,0,0,0,0,381,0,0,0,977,0,0,0,1780,0,21221,0,0,0,2171,0,0,6,0
2019,810,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,5801,0,0,0,1593,0,98,0,0
2019,830,9446,0,9,0,0,0,0,0,0,4024,0,0,0,2045,0,67410,0,0,0,7711,0,1502,0,0
2019,892,19979,0,44,90,0,1270,0,0,0,11932,0,0,0,7412,0,103653,0,0,0,17031,0,2181,376,119
2019,921,6799,0,0,748,0,3444,0,0,0,6629,0,0,0,15442,0,51457,0,0,0,11971,0,2240,37,42
2019,991,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,6418,0,0,0,535,0,21,0,0
2019,992,8274,0,13,0,0,0,0,0,0,1607,0,0,0,5689,0,61351,0,0,0,8018,0,1725,96,69
2019,993,6043,0,8,0,0,2291,0,0,0,1421,0,0,0,4229,0,34635,16655,0,0,5655,0,1112,68,0
2019,1070,31371,0,142,911,,1689,0,6833,0,6758,0,3021,0,23179,0,147813,0,1011,0,32259,0,3668,821,295
2019,1095,610,0,0,0,0,1343,0,0,0,680,0,0,0,2479,0,16061,0,0,0,2834,0,273,1,0
2019,1094,0,0,0,0,0,0,0,0,0,290,0,0,0,1705,0,1879,0,0,0,305,0,55,0,0
2019,1124,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,15,0,0
2019,473,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,1137,0,0,0,0,0,0,0,0
2019,663,29408,0,0,723,0,3235,0,2361,0,17336,0,368,0,14026,0,97684,9840,1104,0,39661,0,6881,929,181
2019,552,0,0,0,314,0,240,0,0,0,6291,0,0,0,0,0,22585,0,0,0,1226,0,0,0,0
2019,772,400324,0,300,4027,0,4880,0,6513,0,8867,0,4520,0,26281,0,230004,0,1797,0,46616,0,6662,998,229
2019,568,0,0,0,0,0,0,0,0,0,0,0,0,0,9098,0,18298,0,0,0,2318,0,0,0,0
2019,398,0,0,0,0,0,0,0,0,0,0,0,0,0,8512,0,9837,0,0,0,4058,0,0,0,0
2019,394,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,7835,0,0,0,0,0,0,0,0
2019,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,235,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,0,8632,0,0,0,1106,0,0,0,0
2019,616,4197,0,0,0,0,0,0,0,0,0,0,0,0,3868,0,43918,0,0,0,4452,0,1004,0,0
2019,267,963,0,0,0,0,0,0,0,0,999,0,0,0,10346,0,24289,0,0,0,8420,0,4851,216,61
2019,565,2779,0,0,0,0,499,0,0,0,281,0,0,0,4657,0,12276,0,0,0,3746,0,1255,0,0
2019,220,0,0,0,0,0,301,0,0,0,827,0,0,0,0,0,18337,0,0,0,2318,0,1259,1,16
2019,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,711,26971,0,56,934,0,4214,0,0,0,19281,0,5372,0,14091,0,105750,0,3638,0,34293,0,7263,1073,297
2019,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0
2019,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23469,0,0,0,323,0,236,0,0
2019,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0
2019,766,3342,0,0,198,0,0,0,132,0,0,0,0,0,948,0,19706,0,0,0,4231,0,0,0,0
2019,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,728,17685,0,6,0,0,0,0,2500,0,5032,0,0,0,10408,0,81568,0,196,0,16604,0,3622,185,14
2019,280,0,0,0,0,0,3311,0,0,0,10126,0,0,0,27787,0,122093,0,0,0,13225,0,3093,37,92
2019,222,0,0,0,0,0,506,0,0,0,1673,0,0,0,2584,0,0,0,0,0,1573,0,0,0,0
2019,276,22480,0,1,0,0,3699,0,4543,0,9869,0,2629,0,29210,0,125812,0,0,0,38139,0,1719,699,25
2019,11,6252,0,0,247,0,333,0,139,0,3305,0,48,0,6404,0,11729,0,84,0,8686,0,61,0,0
2019,302,0,0,0,0,0,0,0,0,0,4316,0,0,0,0,0,0,0,0,0,0,0,557,0,0
2019,682,4216,0,0,0,0,378,0,0,0,142,0,101,0,4281,0,26249,0,76,0,4628,0,843,43,6
2019,279,15614,0,15,0,0,0,0,0,0,0,0,0,0,27649,0,91592,0,0,0,17558,0,4901,52,35
2019,282,7189,0,0,135,0,2639,0,0,0,9623,0,0,0,24153,0,84604,0,0,0,21278,0,12886,100,216
2019,281,5930,0,5,701,0,0,0,0,0,0,0,0,0,4340,0,40161,0,0,0,7529,0,370,393,76
2019,183,787,0,0,0,0,262,0,0,0,498,0,0,0,1710,0,6605,0,0,0,1220,0,210,0,0
2019,610,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0
2019,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,119,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,467,0,0,0,0,0,183,0,0
2019,770,30285,0,107,4103,0,4342,0,0,0,31224,0,0,0,19029,0,335762,0,9379,0,32526,0,5085,1054,337
2019,583,0,0,0,0,0,1287,0,0,0,6923,0,0,0,3206,0,62185,0,0,0,6760,0,2121,77,0
2019,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
2019,469,2047,0,0,0,0,0,0,0,0,2517,0,0,0,0,0,28550,0,0,0,4245,0,343,55,0
2019,642,9006,0,0,0,0,0,0,0,0,6902,0,0,0,0,0,74107,0,0,0,11566,0,1436,178,0
2019,674,5032,0,58,388,0,761,0,0,0,7918,0,0,0,8509,0,48087,1131,0,0,4205,0,123,34,0
2019,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
2019,526,22865,0,21,0,0,0,0,0,0,11098,0,0,0,8663,0,104574,0,0,0,14228,0,2707,358,135
2019,698,39832,0,65,2059,0,10238,0,12260,0,15069,0,2614,0,19323,0,159319,0,0,0,46453,0,6855,1832,639
2019,630,6234,0,2,0,0,0,0,0,0,6152,0,0,0,7416,0,32487,0,0,0,9092,0,2115,0,8
2019,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,439,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,33761,0,0,0,3186,0,0,0,0
2019,570,22594,0,10,0,0,0,0,0,0,3355,0,0,0,6457,0,111691,0,0,0,19384,0,3774,468,205
2019,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,571,0,0,0,57,0,0,0,0,0,8556,0,0,0,5469,0,66217,0,0,0,7711,0,3304,76,0
2019,296,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,4941,0,0,0,0,0,0,0,0
2019,566,7076,0,0,0,0,0,0,0,0,9496,0,0,0,7581,0,60845,0,0,0,12727,0,3548,221,0
2019,784,20670,0,91,0,0,0,0,9627,0,26783,0,2417,0,20661,0,142907,0,0,0,36827,0,7862,110,554
2019,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0
2019,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,639,17990,0,0,0,0,500,0,0,0,6830,0,0,0,4532,0,0,0,0,0,10352,0,2877,0,0
2019,457,1584,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,24920,0,0,0,2922,0,0,0,0
2019,609,22252,0,13,907,0,2722,0,0,0,8760,0,0,0,19136,0,72943,0,1603,0,14428,0,4334,510,54
2019,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,454,6779,0,15,0,0,0,0,0,0,2058,0,0,0,8860,0,41043,0,0,0,12193,0,2487,70,86
2019,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,600,6426,0,3,0,0,1175,0,0,0,5928,0,0,0,0,0,53704,0,0,0,9513,0,3286,234,0
2019,545,12454,0,26,1031,0,661,0,0,0,9365,0,0,0,4358,0,67997,0,0,0,11124,0,3316,187,135
2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,702,20470,0,43,143,0,0,0,0,0,14251,0,0,0,12272,0,98235,61207,0,0,21869,0,4666,458,402
2019,778,9316,0,28,0,0,0,0,0,0,10247,0,0,0,5682,0,51250,0,0,0,11981,0,4660,182,43
2019,341,65,0,0,0,0,0,0,0,0,549,0,0,0,0,0,12647,0,0,0,0,0,82,16,0
2019,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,767,0,0,0,0,0,0,0,0,0,8852,0,0,0,4697,0,61336,0,0,0,6548,0,5012,169,0
2019,359,0,0,0,0,0,1935,0,0,0,5655,0,0,0,0,0,25596,0,0,0,0,0,0,0,0
2019,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,664,15440,0,29,250,0,0,0,0,0,2175,0,0,0,9515,0,101062,0,0,0,16445,0,4571,287,155
2019,918,44829,0,284,3043,0,7309,0,11151,0,17830,0,5854,0,47761,0,202810,0,2761,0,98731,0,6389,2164,342
2019,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11605,463,0,0,0,0,275,0,0
2019,492,0,0,0,0,0,0,0,0,0,9020,0,0,0,0,0,44597,0,0,0,6624,0,1943,63,0
2019,811,0,0,0,0,0,0,0,0,0,0,3819,0,0,0,4340,0,2250,0,0,0,1593,1529,38,5
2019,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,922,18864,0,0,0,0,2267,0,0,0,4857,0,0,0,16428,0,41643,0,0,0,12067,0,6880,108,0
2019,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,973,2519,0,0,20,0,0,0,0,0,696,0,0,0,16203,0,16910,0,0,0,400197,0,972,2,0
2019,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,994,0,0,0,0,0,0,0,0,0,6863,0,0,0,0,0,50666,0,0,0,9678,0,1648,76,222
2019,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
2019,1089,3579,0,0,0,0,1624,0,0,0,0,0,0,0,7620,0,26421,0,0,0,4191,0,1079,9,0
2019,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1033,17427,0,18,0,0,0,0,0,0,543,0,0,0,10116,0,85174,0,0,0,23472,0,4906,545,190
2019,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0
2019,1066,0,0,0,0,0,0,1156,0,0,2111,2145,0,0,6060,1754,11850,5491,0,0,9573,0,8590,103,61
2019,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,207,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7611,0,0,0,0,0,799,8,0
2019,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,0,0
2019,387,3670,0,5,0,0,0,0,0,0,3730,0,0,0,0,0,33191,0,0,0,5758,0,1076,0,0
2019,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0
2019,606,2608,0,0,0,0,0,0,0,0,3371,719,0,0,0,0,28988,3460,0,0,4504,0,1024,0,0
2019,925,31973,0,27,3327,0,2510,0,0,0,4792,0,0,0,11585,0,152371,0,6837,0,22665,0,6165,640,256
2019,541,0,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,22389,0,0,0,3867,0,814,0,0
2019,797,2125,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,32363,0,0,0,5612,0,955,0,0
2019,627,9057,0,0,0,0,0,0,0,0,1906,0,0,0,3378,0,53856,18615,0,0,10447,0,2238,156,0
2019,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,636,10355,0,11,0,0,0,0,3880,0,5774,0,0,0,5937,0,104602,0,898,0,15540,0,2127,755,176
2019,205,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,6903,0,0,0,59,0,786,0,0
2019,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3843,0,0,0,0,0,164,0,0
2019,881,1525,0,0,0,0,0,0,0,0,860,0,0,0,0,0,24120,0,0,0,0,0,284,132,0
2019,771,22578,0,42,899,,0,,7376,,7253,0,2322,,18181,,241239,18937,2889,,27767,,5305,680,
2019,533,1190,0,0,0,0,0,0,0,0,188,0,0,0,0,0,7831,0,0,0,0,0,353,0,0
2019,447,3184,0,0,0,0,0,0,0,0,103,0,0,0,1274,0,19534,0,0,0,1071,0,267,0,20
2019,815,585,0,0,21,0,211,0,0,0,572,0,0,0,6004,0,13427,0,0,0,1072,0,251,0,0
2019,801,14820,0,18,550,0,5872,0,0,0,34036,0,0,0,6930,0,303821,0,0,0,26957,0,6578,497,0
2019,800,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,7,0
2019,389,3829,0,0,0,0,0,0,0,0,767,0,0,0,4363,0,74162,0,0,0,4943,0,1256,42,2
2019,695,17169,0,4,664,,1616,,0,0,8579,0,0,0,8199,,120314,50702,0,0,21885,,5350,381,159
2019,1157,433,0,0,,,,,,,21,0,,,,,6968,0,,,362,,392,24,
