año,NCODI,progAngioVasc_hosp,urgeAngioVasc_hosp,progAngioVasc_cma,urgeAngioVasc_cma,progAngioVasc_resto,urgeAngioVasc_resto,progAngioVasc_total,urgeAngioVasc_total,progCirCardio_hosp,urgeCirCardio_hosp,progCirCardio_cma,urgeCirCardio_cma,progCirCardio_resto,urgeCirCardio_resto,progCirCardio_total,urgeCirCardio_total,progCirGeneral_hosp,urgeCirGeneral_hosp,progCirGeneral_cma,urgeCirGeneral_cma,progCirGeneral_resto,urgeCirGeneral_resto,progCirGeneral_total,urgeCirGeneral_total,progMaxilo_hosp,urgeMaxilo_hosp,progMaxilo_cma,urgeMaxilo_cma,progMaxilo_resto,urgeMaxilo_resto,progMaxilo_total,urgeMaxilo_total,progCirPediat_hosp,urgeCirPediat_hosp,progCirPediat_cma,urgeCirPediat_cma,progCirPediat_resto,urgeCirPediat_resto,progCirPediat_total,urgeCirPediat_total,progPlastica_hosp,urgePlastica_hosp,progPlastica_cma,urgePlastica_cma,progPlastica_resto,urgePlastica_resto,progPlastica_total,urgePlastica_total,progToracica_hosp,urgeToracica_hosp,progToracica_cma,urgeToracica_cma,progToracica_resto,urgeToracica_resto,progToracica_total,urgeToracica_total,progDerma_hosp,urgeDerma_hosp,progDerma_cma,urgeDerma_cma,progDerma_resto,urgeDerma_resto,progDerma_total,urgeDerma_total,progGine_hosp,urgeGine_hosp,progGine_cma,urgeGine_cma,progGine_resto,urgeGine_resto,progGine_total,urgeGine_total,progCirNeuro_hosp,urgeCirNeuro_hosp,progCirNeuro_cma,urgeCirNeuro_cma,progCirNeuro_resto,urgeCirNeuro_resto,progCirNeuro_total,urgeCirNeuro_total,progOftalmo_hosp,urgeOftalmo_hosp,progOftalmo_cma,urgeOftalmo_cma,progOftalmo_resto,urgeOftalmo_resto,progOftalmo_total,urgeOftalmo_total,progORL_hosp,urgeORL_hosp,progORL_cma,urgeORL_cma,progORL_resto,urgeORL_resto,progORL_total,urgeORL_total,progTrauma_hosp,urgeTrauma_hosp,progTrauma_cma,urgeTrauma_cma,progTrauma_resto,urgeTrauma_resto,progTrauma_total,urgeTrauma_total,progUrolog_hosp,urgeUrolog_hosp,progUrolog_cma,urgeUrolog_cma,progUrolog_resto,urgeUrolog_resto,progUrolog_total,urgeUrolog_total,progOtrasCirugias_hosp,urgeOtrasCirugias_hosp,progOtrasCirugias_cma,urgeOtrasCirugias_cma,progOtrasCirugias_resto,urgeOtrasCirugias_resto,progOtrasCirugias_total,urgeOtrasCirugias_total,totalProg_hosp,totalUrge_hosp,totalProg_cma,totalUrge_cma,totalProg_resto,totalUrge_resto,total_programada,total_urgente
2019,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,210,714,0,0,0,927,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,198,0,0,0,198,0,47,110,,0,85,0,132,110,0,0,0,0,0,0,0,0,0,0,591,4,0,0,591,4,0,0,136,6,0,0,136,6,239,212,320,0,0,0,559,212,0,15,71,0,0,0,71,15,0,0,0,0,0,0,0,0,499,547,2030,10,85,0,2614,557
2019,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,302,187,19,225,7,565,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,42,0,58,149,50,16,20,5,128,170,0,0,0,0,0,0,0,0,0,0,415,0,67,0,482,0,24,0,23,1,4,0,51,1,328,145,127,40,205,13,660,198,73,8,11,0,140,0,224,8,4,0,7,0,0,0,11,0,640,604,859,76,664,25,2163,705
2019,680,414,69,172,0,24,0,610,69,277,70,0,0,0,0,277,70,1552,992,1055,0,162,0,2769,992,0,0,0,0,0,0,0,0,332,362,835,0,0,0,1167,362,482,56,327,0,185,0,994,56,418,39,0,0,0,0,418,39,19,17,275,0,1707,0,2001,17,721,745,112,0,2,0,835,745,611,206,76,0,59,0,746,206,29,73,3120,0,2718,0,5867,73,704,139,116,0,84,0,904,139,2035,435,669,0,14,0,2718,435,911,217,26,0,1286,0,2223,217,0,0,27,0,0,0,27,0,8505,3420,6810,0,6241,0,21556,3420
2019,411,24,3,0,0,218,1,242,4,10,0,0,0,0,0,10,0,1145,238,20,0,203,5,1368,243,72,3,0,0,19,0,91,3,34,0,0,0,1,0,35,0,461,2,0,0,173,0,634,2,17,1,0,0,1,1,18,2,0,0,0,0,1353,3,1353,3,734,320,0,0,9,3,743,323,138,22,0,0,2,1,140,23,2,0,3634,1,11,1,3647,2,101,1,0,0,10,0,111,1,2061,121,0,0,398,20,2459,141,280,32,0,0,292,6,572,38,632,7,0,0,590,13,1222,20,5711,750,3654,1,3280,54,12645,805
2019,241,294,4,8,0,0,0,302,4,29,15,9,0,0,0,38,15,599,165,1524,0,0,0,2123,165,1,0,0,0,0,0,1,0,56,13,14,0,0,0,70,13,148,5,77,0,0,0,225,5,32,5,0,0,0,0,32,5,0,0,217,0,0,0,217,0,170,147,50,0,0,0,220,147,26,4,14,0,0,0,40,4,1,1,586,0,0,0,587,1,89,6,11,0,0,0,100,6,1056,135,562,0,0,0,1618,135,98,11,132,0,0,0,230,11,207,105,393,0,0,0,600,105,2806,616,3597,0,0,0,6403,616
2019,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,334,484,0,281,16,1596,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1445,0,264,381,237,0,411,2,912,383,0,0,0,0,0,0,0,0,14,0,1579,0,1214,3,2807,3,158,20,89,0,70,0,317,20,648,83,421,0,124,20,1193,103,392,4,65,0,222,0,679,4,0,0,0,0,0,0,0,0,2307,822,2875,0,3767,41,8949,863
2019,248,27,0,0,0,21,0,48,0,40,0,0,0,0,0,40,0,796,0,0,0,2069,0,2865,0,19,0,0,0,64,0,83,0,0,0,0,0,0,0,0,0,423,1,0,0,130,0,553,1,0,0,0,0,0,0,0,0,3,0,0,0,407,0,410,0,88,0,0,0,5,0,93,0,224,0,0,0,147,0,371,0,0,0,0,0,1085,0,1085,0,142,0,0,0,29,0,171,0,786,0,0,0,89,0,875,0,223,0,0,0,252,0,475,0,588,1,0,0,169,0,757,1,3359,2,0,0,4467,0,7826,2
2019,224,24,0,20,0,0,0,44,0,0,0,0,0,0,0,0,0,306,99,105,30,0,0,411,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,372,14,0,0,372,14,90,14,38,10,0,0,128,24,17,1,14,0,0,0,31,1,0,0,398,5,0,0,398,5,51,1,20,1,0,0,71,2,437,118,118,34,0,0,555,152,98,15,55,2,0,0,153,17,0,0,0,0,0,0,0,0,1025,248,1141,96,0,0,2166,344
2019,591,198,54,137,12,0,1,335,67,0,0,0,0,0,0,0,0,843,607,733,71,444,5,2020,683,20,1,38,0,310,0,368,1,0,0,0,0,0,0,0,0,140,2,13,1,39,0,192,3,0,0,0,0,0,0,0,0,2,0,291,0,748,0,1041,0,332,596,85,51,0,1,417,648,237,37,1,9,0,0,238,46,3,0,2413,10,2769,58,5185,68,389,32,62,5,0,1,451,38,1354,206,999,18,263,6,2616,230,474,203,56,20,513,0,1043,223,0,0,0,0,0,0,0,0,3992,1738,4828,197,5086,72,13906,2007
2019,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,666,1085,0,2,31,2269,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,2006,2,2087,2,318,345,240,0,1,1,559,346,0,0,0,0,0,0,0,0,101,4,4331,1,62,17,4494,22,99,17,299,0,6,2,404,19,1080,183,814,0,1,10,1895,193,510,95,1325,1,56,7,1891,103,0,0,0,0,0,0,0,0,3290,1310,8175,2,2134,70,13599,1382
2019,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2019,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,717,309,0,429,34,1279,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,51,0,1522,21,1575,22,274,393,261,0,3,0,538,393,0,0,0,0,0,0,0,0,11,12,1089,0,2902,13,4002,25,182,33,197,0,10,23,389,56,698,357,243,0,268,26,1209,383,301,134,71,0,764,16,1136,150,0,0,0,0,14,0,14,0,2009,1647,2221,0,5912,133,10142,1780
2019,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,477,204,0,524,0,1561,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,1211,0,1212,27,442,436,0,0,269,0,711,436,0,0,0,0,0,0,0,0,6,11,1499,0,237,0,1742,11,224,24,152,0,232,0,608,24,821,158,597,0,188,0,1606,158,463,65,215,0,274,0,952,65,0,0,0,0,0,0,0,0,2790,1198,2667,0,2935,0,8392,1198
2019,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,263,54,169,0,0,0,432,54,24,0,3,0,0,0,27,0,72,17,23,0,0,0,95,17,214,4,167,0,0,0,381,4,0,0,0,0,0,0,0,0,0,0,460,0,0,0,460,0,292,183,69,0,0,0,361,183,59,11,243,0,0,0,302,11,2,3,370,0,0,0,372,3,153,6,55,0,0,0,208,6,772,131,307,0,0,0,1079,131,106,43,534,0,0,0,640,43,8,55,1099,0,0,0,1107,55,1969,507,3499,0,0,0,5468,507
2019,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2019,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,719,200,0,343,22,1382,741,658,48,239,0,1150,282,2047,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,63,0,1781,474,1873,482,620,403,90,0,21,1,731,404,0,0,0,0,0,0,0,0,221,40,3630,0,0,12,3851,52,473,47,30,0,53,3,556,50,1320,330,205,0,17,10,1542,340,745,176,6,0,211,7,962,183,0,0,0,0,0,0,0,0,4905,1771,4463,0,3576,811,12944,2582
2019,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,182,23,246,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,116,9,0,0,0,0,116,9,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,221,11,0,0,182,23,403,34
2019,875,71,4,1,0,0,0,72,4,11,2,0,0,0,0,11,2,499,127,463,5,0,0,962,132,9,1,6,0,0,0,15,1,0,0,0,0,0,0,0,0,104,1,100,1,0,0,204,2,8,1,0,0,0,0,8,1,0,0,0,0,624,0,624,0,85,5,101,1,0,0,186,6,131,83,8,1,0,0,139,84,0,0,604,0,0,0,604,0,166,12,126,0,70,0,362,12,559,127,398,5,0,0,957,132,216,19,249,1,0,0,465,20,70,24,177,0,0,0,247,24,1929,406,2233,14,694,0,4856,420
2019,946,28,1,0,0,0,0,28,1,23,13,0,0,0,0,23,13,561,204,1579,10,0,0,2140,214,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,201,9,76,8,0,0,277,17,0,0,0,0,0,0,0,0,0,0,671,1,0,0,671,1,442,126,93,4,0,0,535,130,120,7,91,2,0,0,211,9,0,0,809,60,0,0,809,60,116,7,32,0,0,0,148,7,758,119,206,1,0,0,964,120,132,49,234,1,0,0,366,50,3,4,8,0,0,0,11,4,2390,539,3799,87,0,0,6189,626
2019,1023,68,44,153,3,0,2,221,49,0,0,0,0,0,0,0,0,445,817,862,13,0,36,1307,866,24,1,1149,6,0,0,1173,7,0,0,0,0,0,0,0,0,22,1,10,0,0,0,32,1,71,30,1,0,2,15,74,45,0,0,318,0,1356,0,1674,0,202,275,298,7,119,12,619,294,0,0,0,0,0,0,0,0,2,0,2164,33,2,1,2168,34,107,24,370,5,81,52,558,81,661,1138,927,3,0,1,1588,1142,327,122,313,11,60,8,700,141,65,58,46,3,0,0,111,61,1994,2510,6611,84,1620,127,10225,2721
2019,1054,22,34,153,1,2,1,177,36,0,0,0,0,0,0,0,0,498,477,850,24,406,8,1754,509,22,3,203,0,427,0,652,3,0,0,0,0,0,0,0,0,90,0,163,0,60,0,313,0,65,12,0,0,0,0,65,12,1,0,19,0,1351,0,1371,0,121,336,380,75,15,4,516,415,0,0,0,0,0,0,0,0,8,1,2014,4,1145,0,3167,5,210,27,414,2,65,0,689,29,1093,180,949,36,26,4,2068,220,212,73,386,6,470,2,1068,81,0,0,0,0,0,0,0,0,2342,1143,5531,148,3967,19,11840,1310
2019,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2019,1032,95,61,218,1,2,1,315,63,501,71,4,0,1,4,506,75,504,590,772,51,320,63,1596,704,12,1,1788,3,1,0,1801,4,0,0,0,0,0,0,0,0,42,3,16,0,8,1,66,4,191,31,4,0,2,97,197,128,1,0,310,0,1668,1,1979,1,229,252,324,11,23,4,576,267,0,0,0,0,0,0,0,0,1,3,2183,9,14,1,2198,13,84,13,393,1,81,44,558,58,973,318,1039,74,3,15,2015,407,469,143,542,5,4,9,1015,157,95,152,40,6,0,4,135,162,3197,1638,7633,161,2127,244,12957,2043
2019,1064,89,1,0,0,0,0,89,1,35,6,0,0,0,0,35,6,3648,132,0,0,0,0,3648,132,68,4,0,0,0,0,68,4,0,0,0,0,0,0,0,0,1142,9,0,0,0,0,1142,9,0,0,0,0,0,0,0,0,1245,14,0,0,0,0,1245,14,511,78,0,0,0,0,511,78,594,41,0,0,0,0,594,41,953,9,0,0,0,0,953,9,188,8,0,0,0,0,188,8,1720,220,0,0,0,0,1720,220,387,27,0,0,0,0,387,27,567,34,0,0,0,0,567,34,11147,583,0,0,0,0,11147,583
2019,226,11,1,0,0,274,0,285,1,0,0,0,0,0,0,0,0,769,49,0,0,236,24,1005,73,77,5,0,0,242,13,319,18,44,1,0,0,65,3,109,4,255,0,0,0,160,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,698,20,698,20,224,192,0,0,40,6,264,198,28,0,0,0,30,0,58,0,3,0,0,0,0,0,3,0,74,13,0,0,17,2,91,15,1396,260,0,0,758,195,2154,455,273,29,0,0,617,212,890,241,144,1,0,0,114,68,258,69,3298,551,0,0,3251,543,6549,1094
2019,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,425,451,0,299,0,935,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,843,0,863,0,219,265,623,0,60,0,902,265,0,0,0,0,0,0,0,0,1,6,1302,0,42,0,1345,6,120,22,30,0,104,0,254,22,336,522,230,0,120,0,686,522,199,126,152,0,35,0,386,126,0,0,0,0,0,0,0,0,1060,1366,2808,0,1503,0,5371,1366
2019,745,320,175,297,0,205,0,822,175,0,0,0,0,0,0,0,0,522,895,436,0,535,0,1493,895,227,113,214,0,1774,0,2215,113,124,122,50,0,114,0,288,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1529,0,2314,0,3854,9,312,851,164,0,502,0,978,851,313,220,9,0,25,0,347,220,166,21,1184,0,908,0,2258,21,161,55,263,0,98,0,522,55,574,941,172,0,363,0,1109,941,414,198,466,0,800,0,1680,198,0,0,0,0,0,0,0,0,3144,3600,4784,0,7638,0,15566,3600
2019,109,23,2,0,0,281,33,304,35,0,0,0,0,0,0,0,0,524,56,0,,229,115,753,171,44,4,0,0,408,50,452,54,63,7,0,0,19,13,82,20,226,9,0,0,324,42,550,51,0,0,0,0,0,0,0,0,287,97,0,0,131,20,418,117,0,0,0,0,37,84,37,84,28,13,0,,7,8,35,21,6,0,0,0,627,0,633,0,206,7,0,0,37,10,243,17,648,229,0,0,356,363,1004,592,70,16,0,0,205,67,275,83,15,1,0,0,295,168,310,169,2140,441,0,0,2956,973,5096,1414
2019,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,486,864,0,732,0,2359,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,912,0,354,0,1267,0,396,785,584,0,198,0,1178,785,0,0,0,0,0,0,0,0,7,10,2108,0,120,0,2235,10,321,16,503,0,102,0,926,16,602,435,783,0,884,0,2269,435,391,62,271,0,335,0,997,62,0,0,0,0,0,0,0,0,2481,1794,6025,0,2725,0,11231,1794
2019,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,196,0,63,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,143,0,455,0,1,0,157,0,4,0,162,0,0,0,0,0,0,0,0,0,4,0,599,0,15,0,618,0,38,0,48,0,7,0,93,0,34,0,235,0,169,0,438,0,0,0,131,0,13,0,144,0,0,0,0,0,0,0,0,0,114,0,1678,0,414,0,2206,0
