Año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2019,725,2422,1298,0,0,1801,22425,0,0,153,1054,4608,73912,275,5788,347,9497,105,12351,3,468,6,2190
2019,3,0,0,0,0,0,0,0,0,0,0,61,13992,0,0,406,8832,0,0,0,0,0,0
2019,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1492,0,0,0,0,0,0
2019,15,0,0,0,0,0,0,0,0,0,0,600,11474,0,0,0,0,0,0,0,0,0,0
2019,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,867,0,0,0,0,0,0,0,0,0,0,766,11432,37,425,0,0,0,0,0,0,0,0
2019,910,0,0,0,0,0,0,0,0,0,0,875,31500,0,0,0,0,32,10044,0,0,0,0
2019,1053,0,745,0,0,0,0,0,0,0,0,2682,25548,0,0,0,0,0,0,0,0,0,0
2019,1055,1640,908,389,734,374,8327,0,0,0,0,978,20510,511,2951,0,0,0,0,0,0,0,0
2019,1081,0,0,0,0,0,0,0,0,0,0,267,42916,135,17623,279,45293,0,0,0,0,0,0
2019,1115,0,0,0,0,0,0,0,0,0,0,688,13776,51,466,0,0,0,0,0,0,0,0
2019,529,0,0,0,0,0,0,0,0,0,0,1115,27150,355,9132,615,12812,0,0,0,0,0,0
2019,345,0,0,0,0,0,0,0,0,0,0,65,701,0,0,60,2292,0,0,0,0,0,0
2019,515,0,0,0,0,0,0,0,0,0,0,2367,56496,0,0,0,0,0,0,0,0,0,0
2019,174,0,0,0,0,0,0,0,0,0,0,1954,19243,0,0,0,0,0,0,0,0,0,0
2019,523,0,0,0,0,0,0,0,0,0,0,6279,112722,368,11482,750,19510,0,0,0,0,0,0
2019,697,407,567,123,123,0,0,0,0,0,0,187,2810,0,0,6772,121898,0,0,0,0,0,0
2019,239,207,108,0,0,0,0,0,0,0,0,7039,180702,0,0,0,0,0,0,0,0,0,0
2019,287,533,576,101,240,387,507,0,0,0,0,2714,38923,0,0,0,0,0,0,0,0,0,0
2019,377,0,0,0,0,0,0,0,0,0,0,557,51236,0,0,102,8003,0,0,0,0,0,0
2019,692,0,552,0,0,0,0,0,0,347,1085,3016,63563,301,2709,0,0,144,16824,0,0,28,8959
2019,435,533,33,0,0,0,0,0,0,0,0,5087,101472,1372,1140,0,0,0,0,0,0,0,0
2019,423,0,0,0,0,0,0,0,0,0,0,1457,14570,54,548,0,0,0,0,0,0,0,0
2019,351,0,0,0,0,0,0,0,0,0,0,1538,31815,0,0,0,0,0,0,0,0,0,0
2019,810,0,0,0,0,0,0,0,0,0,0,1780,17829,120,1238,0,0,0,0,0,0,0,0
2019,830,0,0,0,0,0,0,0,0,0,0,8455,93293,0,0,0,0,54,6641,9,2599,0,0
2019,892,0,947,0,0,0,0,0,0,0,0,4449,145931,355,2464,348,11425,126,8364,0,0,24,5536
2019,921,906,279,120,143,0,0,0,0,0,0,2669,53374,143,3282,0,0,0,0,0,0,0,0
2019,991,0,0,0,0,0,0,0,0,0,0,267,3991,0,0,0,0,0,0,0,0,0,0
2019,992,0,0,0,0,0,0,0,0,0,0,1338,93796,0,0,184,2931,68,5587,0,0,9,2465
2019,993,0,64,0,0,0,0,0,0,0,0,57959,164010,282,1567,1406,2912,69,4939,0,0,4,960
2019,1070,3541,4171,388,388,1461,25833,0,0,50,166,13049,155771,181,1864,407,7393,44,5379,0,0,0,0
2019,1095,0,0,0,0,0,0,0,0,0,0,1146,17293,0,0,0,0,68,1860,0,0,0,0
2019,1094,0,0,0,0,0,0,0,0,0,0,612,12198,0,0,0,0,0,0,0,0,0,0
2019,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,663,2373,0,0,0,1015,13519,0,0,134,1791,2410,23180,0,0,0,0,281,8041,0,0,0,0
2019,552,0,0,0,0,0,0,0,0,134,1791,2017,52192,35,349,103,2019,0,0,0,0,0,0
2019,772,4668,9638,0,0,1540,19329,0,0,0,0,2553,40611,0,0,0,0,608,23252,4,737,86,18058
2019,568,0,0,0,0,0,0,0,0,0,0,23469,46899,16,148,4399,9308,0,0,0,0,0,0
2019,398,0,0,0,0,0,0,0,0,0,0,1921,45679,0,0,222,5607,0,0,0,0,0,0
2019,394,0,612,0,0,0,0,0,0,0,0,237,10646,0,0,0,0,0,0,0,0,0,0
2019,614,0,221,0,0,0,0,0,0,0,0,216,8093,0,0,154,2179,0,0,0,0,0,0
2019,235,0,0,0,0,0,0,0,0,0,0,352,8347,0,0,0,0,0,0,0,0,0,0
2019,616,0,218,0,0,0,0,0,0,0,0,2537,26202,0,0,0,0,0,0,0,0,0,0
2019,267,0,0,0,0,24,24,0,0,0,0,605,9075,6,42,0,0,0,0,0,0,0,0
2019,565,0,0,0,0,0,0,0,0,0,0,2782,37534,249,3713,0,0,0,0,0,0,0,0
2019,220,0,0,57,57,0,0,0,0,0,0,216,2043,0,0,0,0,0,0,0,0,0,0
2019,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,711,1816,633,0,0,1984,41249,0,0,133,488,4846,59247,725,2759,393,4506,0,0,0,0,0,0
2019,204,0,0,0,0,0,0,0,0,0,0,758,12975,0,0,389,10230,0,0,0,0,0,0
2019,579,0,0,0,0,0,0,0,0,0,0,1210,13429,786,3744,0,0,0,0,0,0,0,0
2019,348,0,0,0,0,0,0,0,0,0,0,745,20542,0,0,0,0,0,0,0,0,0,0
2019,766,0,2885,1268,1492,0,0,0,0,0,0,0,0,0,0,0,0,500,19859,2,472,47,11870
2019,761,0,0,0,0,0,0,0,0,0,0,1451,36566,377,1004,594,4745,0,0,0,0,0,0
2019,728,0,0,207,249,0,0,0,0,0,0,4675,53032,207,2791,0,0,0,0,0,0,0,0
2019,280,0,0,0,0,0,0,0,0,0,0,4366,61840,0,0,0,0,0,0,0,0,0,0
2019,222,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,276,475,475,0,0,721,14491,0,0,0,0,2145,38349,0,0,0,0,0,0,0,0,0,0
2019,11,180,67,162,162,0,0,0,0,0,0,1957,10191,339,619,0,0,0,0,0,0,0,0
2019,302,0,0,0,0,0,0,0,0,0,0,878,13720,82,495,0,0,0,0,0,0,0,0
2019,682,0,0,0,0,0,0,0,0,0,0,147,3796,0,0,0,0,0,0,0,0,0,0
2019,279,0,0,0,0,0,0,0,0,0,0,1535,8080,0,0,0,0,0,0,0,0,0,0
2019,282,1458,407,0,0,654,10154,0,0,0,0,2089,16468,0,0,0,0,0,0,0,0,0,0
2019,281,428,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,116,0,0,0,0,0,0,0,0,0,0,1803,48331,454,1460,637,9147,0,0,0,0,0,0
2019,115,0,0,0,0,0,0,0,0,0,0,38,2308,0,0,0,0,0,0,0,0,0,0
2019,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,4300,0,0,0,0,0,0
2019,119,0,0,0,0,0,0,0,0,0,0,58,258,0,0,0,0,0,0,0,0,0,0
2019,770,1968,6726,251,349,0,0,0,0,0,0,2258,24548,284,2874,279,4584,506,8807,0,0,67,12236
2019,583,0,0,0,0,0,0,0,0,0,0,49,640,0,0,0,0,0,0,0,0,0,0
2019,136,0,0,0,0,0,0,0,0,0,0,1767,34085,89,1442,417,6794,0,0,0,0,0,0
2019,469,0,150,0,0,0,0,0,0,0,0,1324,15899,174,874,104,1512,0,0,0,0,0,0
2019,642,0,0,0,0,0,0,0,0,0,0,4699,65515,160,1372,207,6287,0,0,0,0,0,0
2019,674,498,185,0,0,0,0,0,0,0,0,1141,12235,99,1254,317,2131,7,554,0,0,1,169
2019,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,526,0,919,0,0,0,0,0,0,0,0,1175,15108,118,828,116,768,0,0,0,0,0,0
2019,698,3585,10532,453,539,0,0,0,0,0,0,1468,34362,82,1421,491,6282,69,5493,0,0,108,1056
2019,630,0,675,0,0,0,0,0,0,0,0,4176,47886,765,7311,0,0,0,0,0,0,0,0
2019,124,0,0,0,0,0,0,0,0,0,0,0,0,375,4783,0,0,0,0,0,0,0,0
2019,364,0,0,0,0,0,0,0,0,0,0,2121,10461,0,0,0,0,0,0,0,0,0,0
2019,439,0,87,0,0,0,0,0,0,0,0,3927,39609,0,0,388,3917,0,0,0,0,0,0
2019,570,0,2229,0,0,494,9099,0,0,0,0,4804,48453,0,0,475,4792,10,1102,0,0,236,25800
2019,123,0,0,0,0,0,0,0,0,0,0,1600,48000,0,0,0,0,0,0,0,0,0,0
2019,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,571,0,211,0,0,0,0,0,0,0,0,1466,6209,0,0,0,0,0,0,0,0,0,0
2019,296,0,0,0,0,0,0,0,0,0,0,2194,48457,118,927,547,7666,0,0,0,0,0,0
2019,566,0,0,0,0,0,0,0,0,0,0,1302,15260,0,0,433,11390,197,9610,0,0,45,5786
2019,784,0,6356,0,0,0,0,0,0,0,0,7398,119808,101,765,164,11273,256,22752,0,0,30,7369
2019,102,0,0,0,0,0,0,0,0,0,0,539,15518,0,0,0,0,0,0,0,0,0,0
2019,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,7129,0,0,0,0,0,0
2019,639,0,338,0,0,0,0,0,0,0,0,2845,67722,65,187,0,0,0,0,0,0,0,0
2019,457,0,0,0,0,0,0,0,0,0,0,1605,18778,70,523,139,520,0,0,0,0,0,0
2019,609,1189,514,0,0,549,12105,0,0,0,0,6075,62991,168,1254,0,0,2,12,0,0,0,0
2019,101,0,0,0,0,0,0,0,0,0,0,335,26646,0,0,231,5110,0,0,0,0,0,0
2019,454,0,769,0,0,0,0,0,0,0,0,1105,6718,41,66,176,4005,0,0,0,0,0,0
2019,318,0,0,0,0,0,0,0,0,0,0,55,1120,0,0,546,18877,0,0,0,0,0,0
2019,600,0,0,0,0,0,0,0,0,0,0,1137,6110,0,0,0,0,0,0,0,0,0,0
2019,545,0,0,0,0,1154,21596,0,0,0,0,5279,71858,743,2754,334,2338,146,9649,0,0,45,11610
2019,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2019,702,1538,1378,0,0,0,0,0,0,93,110,3056,23755,536,2682,294,4410,0,0,0,0,0,0
2019,778,0,0,0,0,0,0,0,0,0,0,3757,89814,269,1687,0,0,145,14973,0,0,10,2098
2019,341,0,0,0,0,0,0,0,0,0,0,857,13957,0,0,0,0,0,0,0,0,0,0
2019,99,0,0,0,0,0,0,0,0,0,0,796,11740,0,0,568,8208,0,0,0,0,0,0
2019,767,0,625,0,0,0,0,0,0,0,0,1054,3086,0,0,0,0,0,0,0,0,0,0
2019,359,0,0,0,0,0,0,0,0,0,0,716,13764,167,624,209,2274,212,22368,0,0,0,0
2019,98,0,0,0,0,0,0,0,0,0,0,463,19995,0,0,131,5613,0,0,0,0,0,0
2019,132,0,0,0,0,0,0,0,0,0,0,311,11539,149,431,319,10420,0,0,0,0,0,0
2019,97,0,0,0,0,0,0,0,0,0,0,676,10026,14,178,566,1717,0,0,0,0,0,0
2019,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,94,0,0,0,0,0,0,0,0,0,0,56,1280,0,0,68,1820,0,0,0,0,0,0
2019,91,0,0,0,0,0,0,0,0,0,0,460,10500,44,126,180,2460,0,0,0,0,0,0
2019,664,0,0,0,0,0,0,0,0,0,0,3901,46339,51,113,617,4895,0,0,0,0,0,0
2019,918,2568,3806,0,0,1747,29992,0,0,1,1,13690,205122,845,8615,2518,31816,1010,8389,0,0,85,13035
2019,92,0,0,0,0,0,0,0,0,0,0,113,4777,0,0,105,2784,0,0,0,0,0,0
2019,95,0,0,0,0,0,0,0,0,0,0,810,10300,120,410,230,1200,0,0,0,0,0,0
2019,301,0,0,0,0,0,0,0,0,0,0,1860,34079,16,81,0,0,0,0,0,0,0,0
2019,492,0,368,0,0,0,0,0,0,0,0,2507,40091,0,0,0,0,0,0,0,0,0,0
2019,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,812,0,0,0,0,3051,46664,0,0,0,0,939,5929,0,0,0,0,0,0,0,0,0,0
2019,832,0,0,0,0,0,0,0,0,0,0,39,3680,0,0,39,4068,0,0,0,0,0,0
2019,841,0,0,0,0,0,0,0,0,0,0,135,4522,0,0,0,0,0,0,0,0,0,0
2019,856,0,0,0,0,0,0,0,0,0,0,249,4748,176,3374,228,4373,0,0,0,0,0,0
2019,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,880,0,0,0,0,0,0,0,0,0,0,506,12531,74,2120,263,5035,0,0,0,0,0,0
2019,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,2903,0,0,0,0,0,0
2019,884,0,0,0,0,0,0,0,0,0,0,421,9668,16,74,387,1970,0,0,0,0,0,0
2019,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,911,0,0,0,0,0,0,0,0,0,0,3119,52328,1539,4879,1710,18735,0,0,0,0,0,0
2019,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,922,217,5,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2484,0,0,0,0,0,0
2019,924,0,0,0,0,1611,24746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,947,0,0,0,0,0,0,0,0,0,0,156,738,0,0,44,44,0,0,0,0,0,0
2019,951,0,0,0,0,0,0,0,0,0,0,937,1753,0,0,975,1560,0,0,0,0,0,0
2019,1103,0,0,0,0,0,0,0,0,0,0,677,15888,63,819,425,1690,0,0,0,0,0,0
2019,972,0,0,0,0,0,0,0,0,0,0,240,2036,0,0,240,1925,0,0,0,0,0,0
2019,973,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,974,0,0,0,0,0,0,0,0,0,0,947,21776,173,695,397,7301,0,0,0,0,0,0
2019,975,0,0,0,0,0,0,0,0,0,0,421,17682,0,0,317,11892,0,0,0,0,0,0
2019,960,0,0,0,0,0,0,0,0,0,0,767,24828,11,340,929,17111,0,0,0,0,0,0
2019,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,976,0,0,0,0,0,0,0,0,0,0,805,1370,0,0,0,0,0,0,0,0,0,0
2019,977,0,0,0,0,0,0,0,0,0,0,818,13708,194,324,251,3419,0,0,0,0,0,0
2019,1020,0,0,0,0,0,0,0,0,0,0,72,215,0,0,0,0,0,0,0,0,0,0
2019,994,0,429,0,0,0,0,0,0,0,0,2368,40248,0,0,0,0,130,13278,0,0,9,2060
2019,995,0,0,0,0,0,0,0,0,0,0,550,8045,0,0,45,3120,0,0,0,0,0,0
2019,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1005,0,0,0,0,0,0,0,0,0,0,218,6624,0,0,59,731,0,0,0,0,0,0
2019,1061,0,0,0,0,0,0,0,0,0,0,9,560,0,0,6,480,0,0,0,0,0,0
2019,1062,0,0,0,0,0,0,0,0,0,0,111,11970,0,0,0,0,0,0,0,0,0,0
2019,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1089,0,0,0,0,0,0,0,0,0,0,525,6315,0,0,0,0,0,0,0,0,0,0
2019,1076,0,0,0,0,0,0,0,0,0,0,8,48,0,0,0,0,0,0,0,0,0,0
2019,1078,0,0,0,0,0,0,0,0,0,0,654,8110,0,0,710,9520,0,0,0,0,0,0
2019,1033,0,1511,0,0,0,0,0,0,0,0,4449,51296,0,0,0,0,333,14812,10,3176,0,0
2019,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,10797,0,0,0,0,0,0
2019,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1067,0,0,0,0,0,0,0,0,0,0,382,19325,0,0,72,1899,0,0,0,0,0,0
2019,1065,0,0,0,0,0,0,0,0,0,0,1205,45790,374,1934,532,26600,0,0,0,0,0,0
2019,1066,0,35,0,0,0,0,0,0,0,0,5949,73198,0,0,0,0,0,0,0,0,0,0
2019,1100,0,0,0,0,0,0,0,0,0,0,518,22274,91,1565,306,13143,0,0,0,0,0,0
2019,1105,0,0,0,0,0,0,0,0,0,0,1440,26751,134,228,256,5366,0,0,0,0,0,0
2019,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1121,0,0,0,0,0,0,0,0,0,0,88,3874,0,0,88,2461,0,0,0,0,0,0
2019,1119,0,0,0,0,0,0,0,0,0,0,242,1239,77,142,182,543,0,0,0,0,0,0
2019,207,0,0,0,0,0,0,0,0,0,0,4493,38054,292,1335,76,122,0,0,0,0,0,0
2019,431,0,0,0,0,0,0,0,0,0,0,2053,23564,74,287,225,1811,0,0,0,0,0,0
2019,387,0,0,0,0,0,0,0,0,0,0,1834,74129,0,0,0,0,0,0,0,0,0,0
2019,179,0,0,0,0,0,0,0,0,0,0,48,6605,0,0,0,0,0,0,0,0,0,0
2019,606,0,0,0,0,0,0,0,0,0,0,2928,41123,0,0,0,0,35,2836,0,0,0,0
2019,925,3253,3327,0,0,928,19251,0,0,0,0,17915,495251,0,0,1251,67545,234,18340,4,871,24,6512
2019,541,0,0,0,0,0,0,0,0,0,0,2539,83030,0,0,0,0,0,0,0,0,0,0
2019,797,0,0,0,0,0,0,0,0,0,0,976,10619,0,0,0,0,0,0,0,0,0,0
2019,627,0,0,0,0,412,15378,0,0,0,0,4264,85573,1256,2493,0,0,67,1784,0,0,7,84
2019,173,0,0,0,0,0,0,0,0,0,0,48,3859,0,0,976,24659,0,0,0,0,0,0
2019,636,2800,0,0,0,0,0,0,0,0,0,6649,85913,460,1429,0,0,976,7978,24,566,423,12902
2019,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,881,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,771,506,728,297,497,1058,15865,0,0,66,105,1930,57025,164,1257,31,2822,329,6563,0,0,0,0
2019,533,119,15,0,0,0,0,0,0,0,0,1414,28188,6,14,0,0,0,0,0,0,0,0
2019,447,0,0,0,0,0,0,0,0,0,0,337,3187,0,0,0,0,0,0,0,0,0,0
2019,815,0,13,0,0,0,0,0,0,0,0,325,9750,0,0,0,0,0,0,0,0,0,0
2019,801,10075,1477,0,0,708,7057,0,0,0,0,2324,54639,0,0,0,0,1245,13552,0,0,0,0
2019,800,0,0,0,0,0,0,0,0,0,0,1938,14671,116,4435,0,0,0,0,0,0,0,0
2019,389,0,0,0,0,0,0,0,0,0,0,4452,66191,0,0,0,0,0,0,0,0,0,0
2019,695,1907,81,0,0,0,0,0,0,0,0,1085,27471,0,0,0,0,107,14088,0,0,0,0
2019,1157,0,0,0,0,0,0,0,0,0,0,105,996,0,0,0,0,0,0,0,0,0,0
2019,816,0,0,0,0,0,0,0,0,0,0,1853,33763,41,1036,142,6576,0,0,0,0,0,0
2019,833,0,0,0,0,0,0,0,0,0,0,2751,53354,0,0,0,0,0,0,0,0,0,0
2019,870,209,0,0,0,0,0,0,0,0,0,2353,35175,109,2336,23,56,0,0,0,0,0,0
2019,927,0,0,0,0,0,0,0,0,0,0,4569,81351,0,0,0,0,0,0,0,0,0,0
2019,961,959,0,0,0,1094,10682,0,0,0,0,2776,67888,0,0,0,0,348,2987,0,0,0,0
2019,962,0,0,0,0,0,0,0,0,0,0,754,18074,0,0,0,0,0,0,0,0,0,0
2019,1079,53,0,0,0,0,0,0,0,0,0,4232,50784,0,0,0,0,0,0,0,0,0,0
2019,1101,477,81,0,0,0,0,0,0,0,0,933,14786,0,0,0,0,0,0,0,0,0,0
2019,666,1404,2168,0,0,0,0,0,0,0,0,11960,531222,0,0,0,0,951,10205,33,5308,91,23232
2019,392,0,0,0,0,0,0,0,0,0,0,3210,39808,406,1738,361,3658,0,0,0,0,0,0
2019,790,0,318,349,554,1101,22027,0,0,0,0,2494,173922,257,2584,0,0,0,0,0,0,0,0
2019,650,0,472,0,0,0,0,0,0,0,0,2715,69478,0,0,0,0,0,0,0,0,0,0
2019,876,0,878,0,0,0,0,0,0,0,0,4278,77876,0,0,0,0,0,0,0,0,0,0
2019,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,367,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,538,0,435,0,0,0,0,0,0,0,0,1657,36962,0,0,404,3127,0,0,0,0,0,0
