,AdministrativeDuration,Informational,InformationalDuration,ProductRelatedDuration,ExitRates,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Administrative_knn,ProductRelated_knn,BounceRates_knn
23,-0.028789153810191676,0.0,0.0,-0.4561936809186493,2.095620713235034,0.0,Feb,Windows,Safari,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
24,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Region4,DT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
25,-0.028789153810191676,0.0,0.0,-0.3460391274278604,0.41562072667503414,0.0,Feb,MacOS,Mozilla Firefox,Region9,RT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
26,1.1792519869097708,0.0,0.0,0.41914005979096197,-0.43771258649829914,0.0,Feb,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.15789473684210528,0.4666666666666667,-0.05464936195006985
27,-0.028789153810191676,0.0,0.0,-0.4085381648694428,2.095620713235034,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,2.699218155520909
28,-0.028789153810191676,0.0,0.0,-0.4186942584536999,0.6956207244350342,0.0,Feb,Windows,Opera,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
29,0.08341280972417016,1.0,0.0,0.7685921434443596,0.7186158922510728,54.17976426,Feb,Linux,Google Chrome,Region1,DT,Returning_Visitor,0.0,0.9,2.318248347315953
30,-0.028789153810191676,0.0,0.0,-0.4405689215582537,2.095620713235034,0.0,Feb,MacOS,Mozilla Firefox,Region6,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,0.17142570907535518
31,-0.028789153810191676,0.0,0.0,-0.4069756889334032,1.162287396701701,0.0,Feb,MacOS,Google Chrome,Unknown,AT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
32,-0.028789153810191676,0.0,0.0,-0.30424289613880223,-0.0043792699649657495,0.0,Feb,Windows,Google Chrome,Region1,Unknown,Returning_Visitor,-0.2631578947368421,-0.3333333333333333,-0.22155043246579156
33,-0.028789153810191676,0.0,0.0,-0.32442487695327193,1.535620717715034,0.0,Feb,MacOS,Mozilla Firefox,Region3,DT,Returning_Visitor,-0.2631578947368421,-0.26666666666666666,2.115064437923569
34,-0.028789153810191676,0.0,0.0,-0.17065120360742,0.09562074123503406,0.0,Feb,Windows,Google Chrome,Region1,DT,Returning_Visitor,-0.2631578947368421,-0.13333333333333333,0.6129548616974453
35,-0.028789153810191676,0.0,0.0,1.1619398799595129,-0.13450747692394013,0.0,Feb,Windows,Google Chrome,Region7,DT,Returning_Visitor,-0.2631578947368421,1.1333333333333333,0.6771475721395889
36,-0.028789153810191676,0.0,0.0,-0.16479191884727165,0.8706207230350341,0.0,Unknown,Linux,Google Chrome,Unknown,SMT,Returning_Visitor,-0.2631578947368421,-0.3333333333333333,1.238833861527559
37,0.30781673679289384,0.0,0.0,-0.23510333596905178,0.09562074123503406,0.0,Feb,Windows,Google Chrome,Unknown,SMT,Returning_Visitor,-0.10526315789473685,-0.43333333333333335,0.7130955156899528
38,-0.028789153810191676,0.0,0.0,-0.4186942584536999,1.295620707635034,0.0,Feb,Windows,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.36666666666666664,1.447460214276054
39,-0.028789153810191676,0.0,0.0,-0.09135554985341242,-0.08215705334274344,0.0,Feb,Windows,Microsoft Edge,Region1,AT,Returning_Visitor,-0.2631578947368421,-0.3,-0.22155043246579156
40,0.1395137914913511,0.0,0.0,2.722971371057716,-0.6541228487670172,0.0,Feb,Windows,Google Chrome,Region8,SMT,Returning_Visitor,0.0,0.9333333333333333,-0.22155043246579156
41,-0.028789153810191676,0.0,0.0,-0.45072501514251084,1.162287396701701,0.0,Feb,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,-0.2631578947368421,-0.5,-0.22155043246579156
42,-0.028789153810191676,0.0,0.0,-0.2255982739987699,-0.5177125898582992,0.0,Feb,MacOS,Mozilla Firefox,Unknown,SMT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
43,-0.028789153810191676,0.0,0.0,-0.4413501595262735,0.6956207244350342,0.0,Feb,Linux,Google Chrome,Region2,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
44,-0.028789153810191676,0.0,0.0,-0.3991633092532054,0.6956207244350342,0.0,Feb,iOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
45,-0.028789153810191676,0.0,0.0,0.018213075161361614,-0.5346822977225416,0.0,Feb,Windows,Microsoft Edge,Region1,SMT,Returning_Visitor,-0.2631578947368421,0.13333333333333333,-0.04453415617615431
46,-0.028789153810191676,0.0,0.0,-0.2941649263513471,0.895620718835034,0.0,Feb,MacOS,Mozilla Firefox,Region1,OT,Returning_Visitor,-0.2631578947368421,-0.13333333333333333,0.7798559322131671
47,-0.028789153810191676,0.0,0.0,-0.40541321299736366,3.028954029768367,0.0,Feb,Linux,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5,3.6728077043216003
48,-0.028789153810191676,0.0,0.0,0.15772915559085263,-0.6025610731795114,0.0,Feb,Linux,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.23333333333333334,-0.22155043246579156
49,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Region3,OT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
50,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region3,SMT,Returning_Visitor,-0.2105263157894737,-0.5666666666666667,11.461523919481012
51,-0.028789153810191676,0.0,0.0,-0.2607539825596599,0.026731837786145247,0.0,Feb,Linux,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,0.08666666666666671,0.4275092472628784
52,-0.028789153810191676,0.0,0.0,-0.4452563493663724,2.095620713235034,0.0,Feb,Windows,Safari,Unknown,OT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
53,-0.028789153810191676,0.0,0.0,-0.3429141755557813,1.395620718835034,0.0,Feb,iOS,Google Chrome,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,4.544038742710182
54,-0.028789153810191676,0.0,0.0,-0.36192429941822135,-0.0043792699649657495,0.0,Feb,Linux,Tor,Region1,SMT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,2.699218155520909
55,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Safari,Region1,RT,Returning_Visitor,-0.2105263157894737,-0.5666666666666667,11.461523919481012
56,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Linux,Google Chrome,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,-0.22155043246579156
57,1.018429172510519,2.0,120.0,0.31234265983044956,-0.2917581916659344,19.44707913,Feb,Windows,Google Chrome,Region4,DT,Returning_Visitor,0.7894736842105263,0.6,-0.17075445803846412
58,-0.028789153810191676,0.0,0.0,-0.38666350176488895,0.6956207244350342,0.0,Feb,Windows,Opera,Region6,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
59,0.27041608228143993,0.0,0.0,-0.1697242585865846,0.5995422812036617,0.0,Feb,Windows,Safari,Region2,DT,Returning_Visitor,0.2631578947368421,-0.06666666666666667,0.46568924216818175
60,-0.028789153810191676,0.0,0.0,-0.3358830338436033,-0.23771259209829915,0.0,Feb,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.4,-0.22155043246579156
61,-0.028789153810191676,0.0,0.0,-0.15479207285661847,2.678954032568368,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.3333333333333333,0.3236596961696705
62,0.023459560542309493,0.0,0.0,0.74580603578337,-0.15371259277029925,38.30849268,Feb,MacOS,Mozilla Firefox,Unknown,OT,Returning_Visitor,2.8947368421052633,0.8,0.30418791337181456
63,-0.028789153810191676,0.0,0.0,0.084032373967028,-0.5043792699649658,0.0,Feb,Windows,Google Chrome,Region5,SMT,Returning_Visitor,-0.2631578947368421,-0.13333333333333333,-0.22155043246579156
64,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Unknown,RT,Returning_Visitor,-0.2105263157894737,-0.5666666666666667,11.461523919481012
65,0.13545582047685834,0.0,0.0,0.15577606067080318,-0.3503562831971496,22.9160357,Feb,Windows,Google Chrome,Region3,DT,Returning_Visitor,0.5263157894736842,0.3,-0.22155043246579156
66,0.7940252454417953,0.0,0.0,4.963232402006283,-0.28401431572788544,0.0,Feb,iOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.7894736842105263,2.4,-0.0959259557123567
67,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Region5,DT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,-0.22155043246579156
68,-0.028789153810191676,0.0,0.0,0.23676439671489485,-0.49697187002422494,0.0,Feb,Windows,Maxthon,Unknown,SMT,Returning_Visitor,-0.10526315789473685,0.0,-0.22155043246579156
69,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Linux,Google Chrome,Region3,RT,Returning_Visitor,-0.2105263157894737,-0.5666666666666667,11.461523919481012
70,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Opera,Region1,OT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
71,-0.028789153810191676,0.0,0.0,-0.3137132363782145,0.765620723875034,0.0,Feb,Windows,Opera,Region6,DT,Returning_Visitor,-0.2631578947368421,0.06666666666666667,1.238833861527559
72,-0.028789153810191676,0.0,0.0,-0.4343190178140955,2.095620713235034,0.0,Feb,Windows,Google Chrome,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,0.17142570907535518
73,-0.028789153810191676,0.0,0.0,-0.1345840507244656,-0.35437926716496576,0.0,Feb,Windows,Safari,Region3,OT,Returning_Visitor,-0.2631578947368421,-0.3333333333333333,-0.22155043246579156
74,-0.028789153810191676,0.0,0.0,-0.3624451247562758,1.162287396701701,0.0,Feb,Windows,Safari,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5,-0.22155043246579156
75,-0.028789153810191676,0.0,0.0,-0.008283912613350458,-0.0043792699649657495,0.0,Feb,Windows,Safari,Region1,DT,Returning_Visitor,-0.2631578947368421,-0.06666666666666667,-0.22155043246579156
76,-0.009995324918186067,0.0,0.0,1.1815480232836275,-0.29858215561134266,11.43941195,Feb,Windows,Opera,Region1,OT,Returning_Visitor,0.15789473684210528,0.6,0.03242943967084573
77,-0.028789153810191676,0.0,0.0,-0.4085381648694428,0.6956207244350342,0.0,Feb,Linux,Google Chrome,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
78,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2105263157894737,-0.5666666666666667,11.461523919481012
79,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
80,-0.028789153810191676,0.0,0.0,-0.30541475309083194,0.09562074123503406,0.0,Feb,iOS,Mozilla Firefox,Region1,CMCT,Returning_Visitor,-0.2631578947368421,-0.18666666666666665,3.044160680417577
81,-0.028789153810191676,0.0,0.0,-0.25697799907360563,-0.23771259209829915,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
82,-0.028789153810191676,0.0,0.0,-0.4370533507021647,-0.14437926884496574,0.0,Feb,Windows,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4,-0.22155043246579156
83,-0.028789153810191676,0.0,0.0,-0.1749480124315288,0.9289540465683676,0.0,Feb,Linux,Google Chrome,Region4,DT,Returning_Visitor,-0.15789473684210525,-0.2,0.7520391163348993
84,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Region2,DT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
85,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
86,-0.028789153810191676,0.0,0.0,-0.3507265552359791,1.695620724435034,0.0,Feb,Windows,Google Chrome,Region2,DT,Returning_Visitor,-0.2631578947368421,-0.36666666666666664,3.116470802602527
87,-0.028789153810191676,0.0,0.0,-0.3601014108522165,1.162287396701701,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5,-0.22155043246579156
88,-0.028789153810191676,0.0,0.0,-0.2042444362322705,-0.03771259769829915,0.0,Feb,iOS,Mozilla Firefox,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.36666666666666664,1.447460214276054
89,-0.028789153810191676,0.0,0.0,0.01648133097287649,-0.48332663013338684,0.0,Feb,MacOS,Mozilla Firefox,Region4,OT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
90,0.6444226273959794,0.0,0.0,-0.3360032243362789,-0.37496749900025994,0.0,Feb,MacOS,Mozilla Firefox,Unknown,Unknown,Returning_Visitor,0.2631578947368421,-0.1,-0.16585115351447835
91,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Unknown,OT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
92,-0.028789153810191676,0.0,0.0,-0.4272878761019175,2.095620713235034,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
93,-0.028789153810191676,0.0,0.0,0.039306500297895654,-0.27361004781111953,0.0,Feb,Windows,Google Chrome,Region1,CMCT,New_Visitor,-0.2631578947368421,-0.16666666666666666,-0.22155043246579156
94,-0.028789153810191676,0.0,0.0,0.25499328260931514,0.021546657827626648,0.0,Feb,iOS,Mozilla Firefox,Region3,RT,Returning_Visitor,-0.2631578947368421,0.3,-0.005197186417777662
95,-0.028789153810191676,0.0,0.0,-0.44213139749429325,2.095620713235034,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
96,-0.028789153810191676,0.0,0.0,0.7558970264640381,1.162287396701701,0.0,Feb,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.4,2.699218155520909
97,-0.028789153810191676,0.0,0.0,-0.3858822637968692,-0.0043792699649657495,0.0,Feb,MacOS,Mozilla Firefox,Region1,SMT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,4.544038742710182
98,-0.028789153810191676,1.0,0.0,-0.428850352037957,1.5622873855017008,0.0,Feb,Windows,Safari,Region1,IST,Returning_Visitor,-0.2631578947368421,-0.36666666666666664,2.0037970575797543
99,-0.028789153810191676,0.0,0.0,0.035361248559395805,0.18228740454170075,0.0,Feb,Linux,Google Chrome,Region3,SMT,Returning_Visitor,0.3498337625626653,0.45193404634581097,1.0628629239963412
100,0.0054885460495558685,0.0,0.0,1.590788682216651,-0.45385296236917616,0.0,Feb,Windows,Safari,Region1,OT,Returning_Visitor,-0.15789473684210525,0.6666666666666666,-0.22155043246579156
101,1.1119308087891537,0.0,0.0,0.0062991961490599805,0.05117628559058965,17.53595893,Feb,MacOS,Mozilla Firefox,Region7,SMT,Returning_Visitor,0.7894736842105263,0.03333333333333333,-0.22155043246579156
102,-0.028789153810191676,0.0,0.0,-0.14369849371073762,0.22895405216836756,0.0,Feb,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,-0.05263157894736841,-0.4,-0.22155043246579156
103,0.5509209911173445,1.0,16.0,1.1598212368078502,-0.32609226739126174,0.0,Feb,Windows,Google Chrome,Region4,RT,Returning_Visitor,0.15789473684210528,0.6,-0.22155043246579156
104,1.0651799906498365,0.0,0.0,-0.24786355608733357,-0.21026161631790694,0.0,Feb,MacOS,Mozilla Firefox,Region3,SMT,Returning_Visitor,0.5263157894736842,-0.03333333333333333,0.6429299269499712
105,-0.028789153810191676,0.0,0.0,-0.44681882530241196,3.4956207020350334,0.0,Feb,MacOS,Mozilla Firefox,Unknown,OT,Returning_Visitor,-0.2631578947368421,0.3133333333333333,8.54075533149431
106,-0.028789153810191676,1.0,0.0,-0.29994608731469347,1.3696947910424415,0.0,Feb,iOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.05263157894736841,-0.3,2.374688286448888
107,-0.028789153810191676,0.0,0.0,-0.34135169961974177,1.162287396701701,0.0,Feb,MacOS,Mozilla Firefox,Region1,Unknown,Returning_Visitor,-0.2631578947368421,-0.2,2.699218155520909
108,-0.028789153810191676,0.0,0.0,-0.3788511220846912,1.162287396701701,0.0,Feb,Linux,Tor,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,2.699218155520909
109,6.072192613370734,4.0,94.0,3.486881335636554,-0.20266210837870305,0.0,Feb,Windows,Microsoft Edge,Region1,RT,Returning_Visitor,1.3157894736842106,0.44,0.31752586015648576
110,-0.028789153810191676,0.0,0.0,-0.27025904452994187,-0.23771259209829915,0.0,Feb,Windows,Google Chrome,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
111,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Windows,Google Chrome,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,11.461523919481012
112,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region2,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,-0.22155043246579156
113,0.3826180458158018,0.0,0.0,-0.12690187739831238,-0.03237926974096575,0.0,Feb,Windows,Safari,Region1,DT,Returning_Visitor,0.2631578947368421,0.23333333333333334,0.2457725416120806
114,-0.028789153810191676,1.0,93.0,0.34913245752132716,0.28916911568664705,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,-0.2631578947368421,0.4,0.5321963112240742
115,-0.028789153810191676,0.0,0.0,-0.21960878296270078,-0.5488236976094104,0.0,Feb,MacOS,Mozilla Firefox,Region1,SMT,Returning_Visitor,-0.2631578947368421,-0.2,-0.22155043246579156
116,-0.028789153810191676,0.0,0.0,0.42764687330731493,-0.34141630326866945,0.0,Feb,Linux,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,0.1,-0.22155043246579156
117,-0.028789153810191676,0.0,0.0,-0.017137942891533395,0.05925708552594325,0.0,Feb,Windows,Google Chrome,Region3,DT,Returning_Visitor,-0.2631578947368421,-0.10666666666666665,0.840547225272032
118,-0.028789153810191676,0.0,0.0,-0.39369464347706695,1.395620718835034,0.0,Feb,iOS,Mozilla Firefox,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.3333333333333333,-0.22155043246579156
119,-0.028789153810191676,0.0,0.0,-0.23236900308098257,2.4067318187461453,0.0,Feb,Windows,Safari,Region9,RT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
120,-0.028789153810191676,0.0,0.0,-0.27807142421013964,0.22895405216836756,0.0,Feb,Windows,Safari,Region4,DT,Returning_Visitor,-0.2631578947368421,-0.4,2.1782161864409537
121,-0.028789153810191676,0.0,0.0,-0.3620545057722659,0.6956207244350342,0.0,Feb,Windows,Google Chrome,Unknown,OT,Returning_Visitor,-0.2631578947368421,-0.4666666666666667,-0.22155043246579156
122,-0.028789153810191676,2.0,75.0,-0.12234465594423827,0.25812072793503427,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.13333333333333333,-0.22155043246579156
123,-0.028789153810191676,0.0,0.0,-0.4358814937501351,1.162287396701701,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,-0.2631578947368421,-0.5,-0.22155043246579156
124,-0.028789153810191676,0.0,0.0,-0.2390876496059527,2.6422873888617007,0.0,Feb,Windows,Safari,Region3,DT,Returning_Visitor,-0.2631578947368421,-0.23333333333333334,1.414079976806761
125,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
126,-0.028789153810191676,0.0,0.0,0.49952076636513465,0.43636147450910806,0.0,Feb,Windows,Google Chrome,Region1,RT,Returning_Visitor,-0.2631578947368421,-0.3,-0.22155043246579156
127,-0.028789153810191676,0.0,0.0,-0.29176912989004516,0.6956207244350342,0.0,Feb,MacOS,Mozilla Firefox,Region8,RT,Returning_Visitor,-0.2631578947368421,-0.44666666666666666,-0.22155043246579156
128,8.610762038335672,0.0,0.0,0.9955157321489173,-0.49305850605553186,0.0,Feb,Windows,Google Chrome,Unknown,RT,Returning_Visitor,0.7894736842105263,1.1,-0.22155043246579156
129,-0.028789153810191676,0.0,0.0,-0.45775615685468884,3.9622873743017,0.0,Feb,Windows,Safari,Region1,DT,Returning_Visitor,-0.2631578947368421,-0.5,7.567165782693619
130,-0.028789153810191676,0.0,0.0,-0.294477421538555,2.095620713235034,0.0,Feb,Windows,Opera,Unknown,OT,Returning_Visitor,-0.2631578947368421,-0.5333333333333333,-0.22155043246579156
131,0.3452173913043478,0.0,0.0,-0.30007629366873806,-0.08215705334274344,0.0,Feb,Windows,Google Chrome,Region1,AT,Returning_Visitor,0.2631578947368421,-0.06666666666666667,-0.22155043246579156
132,-0.028789153810191676,0.0,0.0,-0.467912250438946,4.895620690835034,0.0,Feb,Linux,Google Chrome,Region3,RT,Returning_Visitor,-0.2631578947368421,-0.5666666666666667,11.461523919481012
133,-0.028789153810191676,0.0,0.0,1.1079749376453645,-0.39326815885385463,0.0,Feb,Windows,Google Chrome,Region4,RT,Returning_Visitor,-0.2631578947368421,-0.4,-0.22155043246579156
134,2.0562973352033658,0.0,0.0,-0.11711470172603705,-0.18586073651311405,0.0,Feb,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,1.3157894736842106,0.26666666666666666,-0.22155043246579156
