año,NCODI,pacienteTot_med,sesionTot_med,pacienteTot_psiquia,sesionTot_psiquia,pacienteTot_geria,sesionTot_geria
2016,469,1772,5612,0,0,34,3325
2016,642,259,1649,0,0,112,4720
2016,674,2473,11087,392,13253,0,0
2016,193,0,0,0,0,85,3980
2016,526,5379,23723,0,0,190,6530
2016,698,4731,33081,34,1171,0,0
2016,630,1961,5798,0,0,0,0
2016,124,0,0,0,0,217,7592
2016,364,0,0,0,0,181,8120
2016,439,399,1722,0,0,0,0
2016,570,5973,25744,216,4330,0,0
2016,123,0,0,0,0,303,14762
2016,310,0,0,216,12010,157,13881
2016,571,1273,7975,0,0,0,0
2016,296,0,0,0,0,70,5495
2016,566,2785,10230,113,3101,0,0
2016,784,9160,46817,311,6434,94,4092
2016,102,0,0,107,3492,57,5040
2016,379,0,0,347,19389,0,0
2016,639,3964,10366,0,0,0,0
2016,457,1325,1497,0,0,0,0
2016,609,207,1618,3,101,0,0
2016,101,0,0,0,0,54,3603
2016,454,2149,6911,0,0,0,0
2016,318,0,0,57,2967,85,5596
2016,600,1800,15528,0,0,0,0
2016,545,6052,21439,71,4558,126,9541
2016,100,0,0,0,0,146,8415
2016,702,2410,10626,85,4242,0,0
2016,778,2055,10727,145,3339,0,0
2016,341,0,0,0,0,0,0
2016,99,0,0,0,0,535,9040
2016,767,2444,7564,0,0,0,0
2016,359,0,0,0,0,1064,6496
2016,98,0,0,0,0,85,5636
2016,132,0,0,0,0,0,0
2016,97,0,0,0,0,68,7551
2016,103,0,0,0,0,605,4856
2016,110,0,0,0,0,0,0
2016,94,0,0,0,0,0,0
2016,91,0,0,0,0,94,4431
2016,664,5267,21984,167,5078,0,0
2016,918,18265,102405,0,0,0,0
2016,92,0,0,0,0,0,0
2016,95,0,0,0,0,41,5003
2016,301,0,0,0,0,0,0
2016,492,1645,5019,0,0,0,0
2016,811,27,81,0,0,0,0
2016,812,7296,51445,0,0,0,0
2016,832,0,0,0,0,0,0
2016,841,0,0,0,0,46,8864
2016,856,0,0,0,0,69,3102
2016,859,0,0,98,5350,0,0
2016,861,0,0,0,0,0,0
2016,880,0,0,0,0,173,9309
2016,883,0,0,75,4555,0,0
2016,884,0,0,0,0,62,6803
2016,877,0,0,0,0,0,0
2016,911,0,0,0,0,262,4019
2016,913,0,0,203,4350,0,0
2016,922,0,0,0,0,0,0
2016,923,0,0,0,0,0,0
2016,924,2276,24547,0,0,0,0
2016,947,0,0,0,0,0,0
2016,951,0,0,0,0,30,5100
2016,1103,0,0,0,0,315,6776
2016,972,0,0,0,0,0,0
2016,973,0,0,0,0,0,0
2016,974,0,0,0,0,0,0
2016,975,0,0,0,0,58,5822
2016,960,0,0,0,0,176,5727
2016,1028,0,0,0,0,0,0
2016,976,0,0,38,1335,200,6960
2016,977,0,0,0,0,0,0
2016,1020,0,0,115,2186,0,0
2016,994,4317,10810,0,0,0,0
2016,995,0,0,0,0,61,5992
2016,1060,0,0,165,11247,0,0
2016,1005,0,0,0,0,0,0
2016,1061,0,0,0,0,0,0
2016,1006,0,0,79,4265,0,0
2016,1088,0,0,0,0,0,0
2016,1089,62,507,0,0,0,0
2016,1076,0,0,0,0,0,0
2016,1078,0,0,0,0,0,0
2016,1033,8123,35672,0,0,0,0
2016,1037,0,0,192,7456,0,0
2016,1039,0,0,554,33427,0,0
2016,1067,0,0,0,0,81,8965
2016,1065,0,0,0,0,0,0
2016,1066,241,2098,0,0,0,0
2016,1100,0,0,0,0,211,5913
2016,1105,0,0,0,0,0,0
2016,1107,0,0,0,0,0,0
2016,1111,0,0,121,5001,0,0
2016,1121,0,0,0,0,30,5100
2016,207,24,155,0,0,0,0
2016,431,107,107,0,0,0,0
2016,387,687,3057,0,0,0,0
2016,179,0,0,0,0,0,0
2016,606,2329,5029,0,0,0,0
2016,925,3514,31623,363,14145,0,0
2016,541,172,1095,0,0,0,0
2016,797,594,1652,0,0,0,0
2016,627,2331,4234,0,0,0,0
2016,173,0,0,4,970,0,0
2016,636,1532,13792,0,0,178,4095
2016,205,0,0,0,0,0,0
2016,814,0,0,0,0,0,0
2016,881,0,0,0,0,0,0
2016,771,5814,25052,0,0,0,0
2016,533,512,1261,0,0,0,0
2016,447,105,700,0,0,0,0
2016,815,0,0,0,0,0,0
2016,801,11299,17769,0,0,0,0
2016,800,0,0,0,0,0,0
2016,389,,,0,0,0,0
2016,695,2990,14838,0,0,0,0
2016,816,254,1573,0,0,0,0
2016,833,3453,4667,0,0,0,0
2016,870,280,1711,0,0,0,0
2016,927,48,131,0,0,0,0
2016,961,6554,16083,0,0,0,0
2016,962,0,0,0,0,0,0
2016,1079,0,0,0,0,0,0
2016,1101,394,736,0,0,0,0
2016,666,879,9004,0,0,0,0
2016,392,0,0,0,0,0,0
2016,790,1324,16253,458,23855,0,0
2016,650,3815,9047,0,0,0,0
2016,876,1519,4458,0,0,0,0
2016,944,0,0,0,0,0,0
2016,952,372,2024,0,0,0,0
2016,54,0,0,27,9855,0,0
2016,367,535,754,0,0,0,0
2016,538,1507,11111,67,2820,0,0
2016,557,3530,4657,0,0,0,0
2016,653,453,1893,0,0,0,0
2016,647,318,589,0,0,0,0
2016,978,2813,4893,318,4886,0,0
2016,996,380,2755,0,0,0,0
2016,729,3450,31053,372,35142,0,0
2016,182,0,0,0,0,0,0
2016,633,0,0,0,0,0,0
2016,685,457,1950,92,15985,0,0
2016,683,200,1051,0,0,0,0
2016,945,0,0,0,0,0,0
2016,953,0,0,0,0,0,0
2016,1022,0,0,0,0,0,0
2016,1049,0,0,0,0,0,0
2016,794,4000,36004,122,3312,0,0
2016,415,831,8130,0,0,0,0
2016,592,0,0,0,0,0,0
2016,497,0,0,0,0,0,0
2016,458,0,0,0,0,0,0
2016,726,498,10290,259,11330,0,0
2016,272,0,0,0,0,0,0
2016,805,1858,21146,162,14927,553,2273
2016,5,91,132,0,0,0,0
2016,234,41,169,0,0,0,0
2016,64,0,0,0,0,0,0
2016,842,0,0,0,0,0,0
2016,843,666,2256,0,0,0,0
2016,803,2219,8347,250,1336,0,0
2016,211,0,0,0,0,0,0
2016,773,3226,6113,0,0,0,0
2016,424,0,0,0,0,0,0
2016,298,103,1208,0,0,0,0
2016,594,0,0,0,0,0,0
2016,237,0,0,0,0,57,6120
2016,16,0,0,0,0,0,0
2016,768,436,1498,0,0,65,5816
2016,617,1766,7258,0,0,0,0
2016,297,0,0,0,0,0,0
2016,105,0,0,0,0,54,2292
2016,544,0,0,0,0,30,3657
2016,804,1126,5965,0,0,0,0
2016,104,0,0,163,2692,0,0
2016,20,0,0,0,0,0,0
2016,550,122,889,0,0,0,0
2016,112,0,0,0,0,75,6255
2016,818,0,0,0,0,19,4445
2016,882,0,0,0,0,49,2908
2016,914,0,0,0,0,96,8431
2016,928,2920,28861,0,0,0,0
2016,964,17084,17957,0,0,0,0
2016,1026,0,0,0,0,39,2818
2016,1068,0,0,0,0,432,9559
2016,1108,175,759,0,0,0,0
2016,404,0,0,0,0,0,0
2016,270,180,1372,0,0,0,0
2016,676,1823,2483,0,0,0,0
2016,709,2280,4968,74,4603,0,0
2016,754,32412,72902,353,17792,0,0
2016,997,849,1464,0,0,0,0
2016,1069,160,896,0,0,0,0
2016,1118,136,784,42,2148,0,0
2016,734,1554,10569,74,284,742,2676
2016,299,0,0,0,0,0,0
2016,645,0,0,0,0,0,0
2016,17,0,0,0,0,0,0
2016,1046,0,0,0,0,0,0
2016,420,0,0,0,0,0,0
2016,802,0,0,0,0,0,0
2016,266,4281,4281,0,0,0,0
2016,137,0,0,0,0,0,0
2016,769,784,9099,0,0,0,0
2016,776,3130,4399,0,0,0,0
2016,640,1160,1714,0,0,0,0
2016,315,0,0,26,5033,314,15700
2016,40,0,0,0,0,0,0
2016,508,287,287,0,0,0,0
2016,46,0,0,0,0,0,0
2016,590,3062,4425,0,0,0,0
2016,777,542,911,0,0,0,0
2016,897,10025,39385,0,0,0,0
2016,965,0,0,0,0,0,0
2016,461,0,0,0,0,0,0
2016,376,0,0,0,0,0,0
2016,621,515,1807,0,0,0,0
2016,793,4533,18113,15,2190,0,0
2016,1102,0,0,0,0,0,0
2016,712,1184,7297,0,0,0,0
2016,32,0,0,0,0,0,0
2016,361,0,0,0,0,183,2424
2016,486,0,0,0,0,0,0
2016,595,410,3714,0,0,0,0
2016,433,0,0,0,0,0,0
2016,1058,0,0,0,0,0,0
2016,261,0,0,0,0,0,0
2016,730,235,2115,132,3925,0,0
2016,577,0,1730,0,0,0,0
2016,788,3663,19126,0,0,0,0
2016,865,0,0,0,0,0,0
2016,979,0,0,0,0,0,0
2016,998,0,0,0,0,0,0
2016,1072,0,0,0,0,0,0
2016,221,0,0,0,0,0,0
2016,506,0,0,0,0,0,0
2016,727,1280,8829,0,0,0,0
2016,355,0,0,0,0,0,0
2016,487,0,0,0,0,0,0
2016,938,1537,14041,65,2870,0,0
2016,886,0,0,0,0,0,0
2016,835,0,0,0,0,0,0
2016,999,0,0,0,0,0,0
2016,798,7882,41716,0,0,0,0
2016,504,223,781,730,1164,215,4691
2016,247,85,387,0,0,0,0
2016,216,228,433,0,0,0,0
2016,654,0,0,0,0,0,0
2016,65,0,0,20,5564,0,0
2016,472,378,1450,0,0,26,2199
2016,427,0,0,0,0,15,2318
2016,491,126,389,0,0,0,0
2016,551,466,885,0,0,0,0
2016,106,0,0,0,0,0,0
2016,819,0,0,0,0,0,0
2016,836,0,0,0,0,0,0
2016,915,0,0,0,0,89,5764
2016,942,0,0,0,0,0,0
2016,748,11984,16745,37,14239,0,0
2016,198,0,0,0,0,0,0
2016,871,3674,4774,0,0,0,0
2016,948,0,0,0,0,0,0
2016,1051,0,0,0,0,0,0
2016,1083,0,0,0,0,0,0
2016,1096,0,0,0,0,0,0
2016,679,1918,5140,303,2818,1227,2965
2016,176,0,0,0,0,0,0
2016,537,1137,1137,0,0,0,0
2016,608,903,5832,0,0,0,0
2016,596,996,5451,0,0,0,0
2016,749,8565,37917,3538,3538,0,0
2016,758,9878,46645,1553,18214,0,0
2016,1104,18175,49614,234,9048,141,1851
2016,436,171,233,0,0,0,0
2016,567,0,0,250,5801,0,0
2016,677,5440,30235,66,12960,0,0
2016,670,3811,15485,1556,15496,0,0
2016,588,1692,5490,0,0,208,4767
2016,753,8609,56705,51,3310,0,0
2016,887,0,0,0,0,0,0
2016,245,0,0,0,0,0,0
2016,603,598,598,0,0,0,0
2016,426,0,0,0,0,0,0
2016,232,0,0,0,0,0,0
2016,288,332,5644,0,0,0,0
2016,246,0,0,0,0,0,0
2016,284,0,0,0,0,0,0
2016,18,0,0,0,0,0,0
2016,356,0,0,270,11894,0,0
2016,401,56,3871,0,0,0,0
2016,733,26652,83985,1760,13638,0,0
2016,243,0,0,0,0,0,0
2016,380,0,0,0,0,0,0
2016,716,715,2351,0,0,0,0
2016,534,99,742,0,0,0,0
2016,185,0,0,0,0,0,0
2016,258,397,2265,2,2,0,0
2016,505,2635,2635,0,0,0,0
2016,268,1050,3360,0,0,0,0
2016,602,3206,3871,0,0,0,0
2016,254,1164,1369,0,0,0,0
2016,705,358,2523,0,0,0,0
2016,133,0,0,0,0,0,0
2016,33,0,0,13,710,0,0
2016,143,0,0,47,1069,0,0
2016,36,0,0,0,0,0,0
2016,756,405,4311,0,0,0,0
2016,662,7171,11239,488,4381,0,0
2016,192,0,0,0,0,0,0
2016,382,0,0,0,0,0,0
2016,322,0,0,0,0,0,0
2016,478,0,0,0,0,0,0
2016,352,0,0,0,0,0,0
2016,628,1726,10638,0,0,0,0
2016,291,0,0,189,12014,0,0
2016,495,0,0,0,0,0,0
2016,845,4106,6318,629,6705,0,0
2016,498,781,986,0,0,0,0
2016,314,0,0,0,0,0,0
2016,720,5568,5825,0,0,0,0
2016,721,3284,11851,71,4302,372,2903
2016,485,3630,4073,676,784,0,0
2016,273,1133,9555,0,0,0,0
2016,846,9109,22571,10,108,0,0
2016,847,0,0,0,0,0,0
2016,848,2541,5374,0,0,0,0
2016,916,956,8049,0,0,0,0
2016,930,504,1570,0,0,0,0
2016,954,5554,18799,0,0,0,0
2016,943,1261,1650,0,0,0,0
2016,949,20511,74785,406,13591,81,1350
2016,980,467,3531,0,0,0,0
2016,981,489,615,0,0,0,0
2016,1024,1327,11922,0,0,0,0
2016,1017,11,1601,0,0,0,0
2016,1000,7566,21186,0,0,0,0
2016,1018,12528,21257,847,1936,4,8
2016,1001,0,0,0,0,0,0
2016,1007,19884,28417,565,4200,0,0
2016,1008,14601,18191,0,0,0,0
2016,1009,9629,26274,85,7555,0,0
2016,1010,7305,9093,0,0,0,0
2016,1011,3260,5049,0,0,0,0
2016,1012,5149,12586,0,0,0,0
2016,1013,39051,53188,290,3739,0,0
2016,1041,0,0,0,0,0,0
2016,1073,2001,3580,211,762,0,0
2016,1087,9666,21518,0,0,0,0
2016,1109,5276,14508,0,0,,
2016,1110,2184,5549,0,0,0,0
2016,1112,489,1628,0,0,0,0
2016,789,0,0,0,0,0,0
2016,326,0,0,0,0,0,0
2016,442,2346,2346,0,0,0,0
2016,294,186,916,0,0,0,0
2016,378,27,69,0,0,0,0
2016,402,0,0,0,0,0,0
2016,29,0,0,0,0,0,0
2016,450,0,0,0,0,0,0
2016,656,1567,6209,118,2250,0,0
2016,333,0,3851,0,0,0,0
2016,668,738,2091,0,0,0,0
2016,684,345,2187,46,4119,0,0
2016,422,236,258,0,0,0,0
2016,763,12744,30932,0,0,0,0
2016,741,15095,20375,95,5121,0,0
2016,553,1643,8830,0,0,0,0
2016,357,0,0,0,0,0,0
2016,899,0,0,0,0,0,0
2016,900,0,0,0,0,0,0
2016,932,0,0,0,0,0,0
2016,950,0,0,0,0,0,0
2016,966,0,0,0,0,0,0
2016,967,104,1091,0,0,0,0
2016,982,1356,3037,0,0,0,0
2016,1014,92,106,0,0,0,0
2016,1080,806,2315,0,0,0,0
2016,1074,1,12,0,0,0,0
2016,1084,1256,1835,0,0,0,0
2016,1113,90,180,0,0,0,0
2016,722,4452,24072,0,0,0,0
2016,660,3241,7392,0,0,0,0
2016,75,,0,183,7638,0,0
2016,249,310,480,0,0,0,0
2016,275,0,0,0,0,0,0
2016,227,445,2883,0,0,0,0
2016,150,0,0,0,0,0,0
2016,47,0,0,0,0,0,0
2016,172,132,212,0,0,0,0
2016,581,103,2289,0,0,0,0
2016,120,0,0,0,0,0,0
2016,445,0,0,0,0,0,0
2016,471,0,0,0,0,0,0
2016,53,0,0,0,0,0,0
2016,199,0,0,0,0,0,0
2016,575,459,2902,0,0,0,0
2016,528,325,806,0,0,0,0
2016,631,1816,5716,0,0,0,0
2016,699,2896,23384,0,0,0,0
2016,823,0,0,0,0,0,0
2016,849,0,0,0,0,0,0
2016,869,0,0,0,0,0,0
2016,955,0,0,0,0,0,0
2016,983,0,0,0,0,0,0
2016,1002,0,0,0,0,0,0
2016,1015,2818,18275,0,0,0,0
2016,51,0,0,38,3548,0,0
2016,441,0,0,0,0,0,0
2016,327,0,0,30,6360,16,3622
2016,690,1634,11918,0,0,0,0
2016,262,83,527,0,0,0,0
2016,403,0,0,0,0,0,0
2016,312,0,0,11,1627,0,0
2016,589,60,537,0,0,0,0
2016,665,0,0,0,0,0,0
2016,334,0,0,0,0,0,0
2016,1075,5671,36418,683,25108,0,0
2016,751,1915,16467,51,5845,0,0
2016,432,0,0,0,0,0,0
2016,19,0,0,0,0,0,0
2016,25,0,0,0,0,0,0
2016,26,0,0,0,0,0,0
2016,890,405,5148,58,3906,0,0
2016,904,103,244,0,0,0,0
2016,957,3091,39633,92,9055,0,0
2016,939,2544,25513,285,3759,0,0
2016,236,2939,3722,0,0,0,0
2016,735,5051,20900,1208,9743,0,0
2016,146,0,0,0,0,0,0
2016,363,0,0,0,0,0,0
2016,187,8,47,0,0,0,0
2016,265,0,0,0,0,0,0
2016,295,207,1483,0,0,0,0
2016,496,0,0,0,0,0,0
2016,77,0,0,0,0,0,0
2016,391,0,0,0,0,0,0
2016,240,0,0,0,0,0,0
2016,448,179,841,0,0,0,0
2016,151,0,0,0,0,0,0
2016,425,0,0,0,0,0,0
2016,300,0,0,0,0,0,0
2016,339,0,0,0,0,0,0
2016,874,678,6041,0,0,0,0
2016,905,3307,24106,0,0,0,0
2016,736,10517,32283,204,6656,0,0
2016,459,0,0,0,0,0,0
2016,320,0,0,0,0,17,2117
2016,45,0,0,163,26932,67,11092
2016,618,1651,4056,0,0,0,0
2016,463,2934,13713,144,2619,0,0
2016,891,0,0,0,0,0,0
2016,958,4943,7499,0,0,54,1872
2016,244,12,89,0,0,0,0
2016,28,0,0,0,0,0,0
2016,444,38,38,0,0,0,0
2016,479,0,0,0,0,0,0
2016,285,240,1160,0,0,0,0
2016,253,0,0,0,0,0,0
2016,481,0,0,0,0,0,0
2016,540,0,0,0,0,0,0
2016,332,0,0,0,0,0,0
2016,41,0,0,0,0,0,0
2016,510,78,341,6,65,0,0
2016,305,19,67,0,0,0,0
2016,708,2876,3476,0,0,0,0
2016,755,55290,77040,142,4546,0,0
2016,750,7923,11993,2144,6253,0,0
2016,696,3781,17960,0,0,0,0
2016,421,0,0,0,0,0,0
2016,827,0,0,0,0,0,0
2016,933,582,1012,0,0,0,0
2016,1030,60,444,0,0,0,0
2016,637,849,2661,0,0,0,0
2016,88,0,0,0,0,0,0
2016,907,0,0,0,0,0,0
2016,970,0,0,66,2428,0,0
2016,1019,0,0,0,0,0,0
2016,1016,0,0,0,0,0,0
2016,1047,204,5255,0,0,0,0
2016,635,279,2511,24,929,0,0
2016,186,0,0,0,0,0,0
2016,646,1023,4458,0,0,0,0
2016,536,162,1556,0,0,0,0
2016,242,0,0,0,0,0,0
2016,490,15,101,0,0,49,1376
2016,500,425,2288,0,0,0,0
2016,206,0,0,0,0,0,0
2016,58,0,0,1,15,0,0
2016,572,3821,10401,10,330,0,0
2016,180,0,0,0,0,0,0
2016,549,39,281,0,0,0,0
2016,582,178,1302,0,0,0,0
2016,743,3659,16106,0,0,0,0
2016,795,0,0,0,0,0,0
2016,269,0,0,0,0,0,0
2016,634,2157,2157,0,0,0,0
2016,1,83,512,0,0,0,0
2016,717,196,2353,28,6920,0,0
2016,373,0,0,0,0,0,0
2016,535,434,2559,30,4199,0,0
2016,824,12538,50153,48,1993,0,0
2016,888,0,0,0,0,0,0
2016,902,0,0,0,0,0,0
2016,968,0,0,0,0,0,0
2016,346,0,0,0,0,0,0
2016,27,0,0,0,0,0,0
2016,165,31,240,0,0,0,0
2016,956,1862,11378,52,2013,0,0
2016,413,0,0,0,0,0,0
2016,149,0,0,0,0,0,0
2016,612,57,423,0,0,0,0
2016,559,0,0,0,0,0,0
2016,7,0,0,0,0,0,0
2016,283,156,426,0,0,0,0
2016,37,0,0,0,0,0,0
2016,153,0,0,0,0,0,0
2016,547,1240,10739,0,0,0,0
2016,397,0,0,0,0,2363,14427
2016,556,300,5278,0,0,0,0
2016,42,0,0,0,0,0,0
2016,31,0,0,0,0,248,4960
2016,740,1650,12286,69,2813,0,0
2016,217,0,0,0,0,0,0
2016,863,0,0,0,0,0,0
2016,889,3071,20799,0,0,0,0
2016,984,0,0,0,0,0,0
2016,1106,0,0,0,0,0,0
2016,34,0,0,0,0,0,0
2016,791,0,0,0,0,0,0
2016,181,74,766,0,0,0,0
2016,430,0,0,0,0,0,0
2016,715,514,2945,0,0,0,0
2016,521,0,0,0,0,0,0
2016,524,196,1121,0,0,0,0
2016,1003,1467,2015,0,0,0,0
2016,1050,715,1138,0,0,0,0
2016,1043,0,0,0,0,0,0
2016,1128,1733,2541,0,0,0,0
2016,934,698,4808,0,0,0,0
2016,629,6167,23819,8,247,0,0
2016,21,0,0,0,0,203,11413
2016,615,904,5505,0,0,0,0
2016,626,0,0,0,0,0,0
2016,417,417,1252,0,0,0,0
2016,597,1309,1683,0,0,36,3299
2016,539,4839,18375,0,0,84,3875
2016,343,0,0,0,0,0,0
2016,135,0,0,0,0,0,0
2016,158,0,0,195,9591,45,4629
2016,775,4262,15124,0,0,0,0
2016,177,0,0,0,0,246,11107
2016,578,0,0,0,0,0,0
2016,416,0,0,0,0,51,7055
2016,561,3270,6846,0,0,179,2451
2016,62,0,0,0,0,52,6001
2016,828,0,0,0,0,43,6017
2016,860,0,0,0,0,0,0
2016,935,0,0,0,0,62,8555
2016,936,0,0,0,0,0,0
2016,986,0,0,40,7493,0,0
2016,987,903,4037,0,0,0,0
2016,1021,0,0,0,0,0,0
2016,1085,0,0,0,0,0,0
2016,658,1366,2399,0,0,0,0
2016,353,0,0,0,0,625,3461
2016,323,0,0,50,4677,0,0
2016,620,141,1836,0,0,0,0
2016,384,291,825,0,0,0,0
2016,554,1347,9434,176,2921,0,0
2016,209,0,0,0,0,0,0
2016,707,3315,23208,51,3582,90,1352
2016,395,0,0,0,0,0,0
2016,969,138,683,0,0,0,0
2016,1052,0,0,0,0,0,0
2016,739,5662,41416,230,15392,0,0
2016,613,3751,20699,0,0,0,0
2016,593,12473,37704,0,0,0,0
2016,704,14369,43107,0,0,0,0
2016,493,0,0,0,0,0,0
2016,686,8105,33190,0,0,0,0
2016,257,0,0,0,0,0,0
2016,494,0,0,0,0,0,0
2016,681,1739,15586,0,0,0,0
2016,286,0,0,0,0,0,0
2016,255,483,3964,0,0,0,0
2016,79,0,0,0,0,0,0
2016,81,0,0,0,0,0,0
2016,688,3623,9048,0,0,0,0
2016,531,2390,20897,0,0,0,0
2016,514,555,1194,0,0,0,0
2016,499,0,0,0,0,0,0
2016,532,459,8151,0,0,0,0
2016,190,0,0,0,0,0,0
2016,598,2101,4750,0,0,0,0
2016,260,0,0,0,0,0,0
2016,838,0,0,0,0,0,0
2016,839,0,0,0,0,0,0
2016,851,0,0,0,0,0,0
2016,852,1395,11114,86,449,0,0
2016,988,74,5277,336,4900,0,0
2016,1056,1492,6471,0,0,0,0
2016,1044,0,0,0,0,0,0
2016,1114,132,2939,0,0,0,0
2016,644,3721,17486,138,10511,0,0
2016,752,4498,15936,955,19410,0,0
2016,238,270,455,0,0,0,0
2016,325,0,0,2,7,0,0
2016,622,236,1118,0,0,0,0
2016,879,0,0,0,0,0,0
2016,906,204,1380,0,0,0,0
2016,370,0,0,0,0,0,0
2016,418,0,0,0,0,0,0
2016,574,0,0,0,0,0,0
2016,399,0,0,0,0,0,0
2016,195,0,0,0,0,0,0
2016,783,16717,39666,0,0,0,0
2016,263,479,4310,0,0,0,0
2016,194,0,0,0,0,0,0
2016,214,0,0,0,0,0,0
2016,785,8789,47770,0,0,0,0
2016,780,3588,5883,0,0,0,0
2016,782,2425,14860,0,0,0,0
2016,369,0,0,0,0,0,0
2016,713,0,0,0,0,0,0
2016,941,0,0,11,279,0,0
2016,1091,0,0,716,97461,0,0
2016,1045,75,2598,0,0,0,0
2016,1086,2070,18655,0,0,0,0
2016,937,1560,9450,60,2233,0,0
2016,1004,34,315,0,0,0,0
2016,737,111,11647,93,2518,0,0
2016,765,15302,49786,0,0,0,0
2016,329,1558,5960,0,0,0,0
2016,87,0,0,0,0,0,0
2016,527,0,0,0,0,416,3842
2016,562,0,0,0,0,0,0
2016,251,0,0,0,0,0,0
2016,129,0,0,0,0,0,0
2016,154,0,0,0,0,1044,5342
2016,516,3459,3872,0,0,0,0
2016,184,0,0,0,0,0,0
2016,652,136,196,0,0,0,0
