año,NCODI,pacienteTot_hospDom,visitaTot_hospDom
2016,179,0,0
2016,606,0,0
2016,925,1030,11156
2016,541,0,0
2016,797,0,0
2016,627,0,0
2016,173,0,0
2016,636,0,0
2016,205,0,0
2016,814,0,0
2016,881,0,0
2016,771,187,1056
2016,533,514,1030
2016,447,0,0
2016,815,0,0
2016,801,0,0
2016,800,0,0
2016,389,0,0
2016,695,432,1008
2016,816,0,0
2016,833,0,0
2016,870,0,0
2016,927,0,0
2016,961,266,1434
2016,962,0,0
2016,1079,0,0
2016,1101,0,0
2016,666,1180,11131
2016,392,0,0
2016,790,449,12536
2016,650,2172,8178
2016,876,1075,11555
2016,944,0,0
2016,952,0,0
2016,54,0,0
2016,367,0,0
2016,538,0,0
2016,557,0,0
2016,653,0,0
2016,647,0,0
2016,978,0,0
2016,996,0,0
2016,729,0,0
2016,182,0,0
2016,633,0,0
2016,685,0,0
2016,683,0,0
2016,945,0,0
2016,953,0,0
2016,1022,0,0
2016,1049,0,0
2016,794,1035,14047
2016,415,52,408
2016,592,0,0
2016,497,0,0
2016,458,0,0
2016,726,175,3465
2016,272,0,0
2016,805,606,11355
2016,5,0,0
2016,234,0,0
2016,64,0,0
2016,842,360,4957
2016,843,222,3052
2016,803,0,0
2016,211,0,0
2016,773,0,0
2016,424,0,0
2016,298,0,0
2016,594,0,0
2016,237,0,0
2016,16,0,0
2016,768,0,0
2016,617,0,0
2016,297,0,0
2016,105,0,0
2016,544,0,0
2016,804,0,0
2016,104,0,0
2016,20,0,0
2016,550,407,4700
2016,112,0,0
2016,818,0,0
2016,882,0,0
2016,914,0,0
2016,928,0,0
2016,964,0,0
2016,1026,0,0
2016,1068,0,0
2016,1108,0,0
2016,404,19,817
2016,270,0,0
2016,676,0,0
2016,709,0,0
2016,754,0,0
2016,997,0,0
2016,1069,0,0
2016,1118,0,0
2016,734,0,0
2016,299,0,0
2016,645,0,0
2016,17,0,0
2016,1046,0,0
2016,420,0,0
2016,802,0,0
2016,266,0,0
2016,137,0,0
2016,769,0,0
2016,776,688,7011
2016,640,782,7145
2016,315,0,0
2016,40,0,0
2016,508,333,4655
2016,46,0,0
2016,590,817,13547
2016,777,1067,18101
2016,897,2450,28399
2016,965,0,0
2016,461,0,0
2016,376,0,0
2016,621,0,0
2016,793,388,1015
2016,1102,0,0
2016,712,0,0
2016,32,0,0
2016,361,0,0
2016,486,0,0
2016,595,0,0
2016,433,0,0
2016,1058,0,0
2016,261,0,0
2016,730,0,0
2016,577,0,0
2016,788,0,0
2016,865,0,0
2016,979,0,0
2016,998,0,0
2016,1072,0,0
2016,221,0,0
2016,506,0,0
2016,727,320,1881
2016,355,0,0
2016,487,0,0
2016,938,0,0
2016,886,0,0
2016,835,0,0
2016,999,0,0
2016,798,1250,11629
2016,504,0,0
2016,247,0,0
2016,216,0,0
2016,654,48,124
2016,65,0,0
2016,472,0,0
2016,427,0,0
2016,491,0,0
2016,551,0,0
2016,106,0,0
2016,819,0,0
2016,836,0,0
2016,915,0,0
2016,942,0,0
2016,748,1593,22758
2016,198,0,0
2016,871,747,10030
2016,948,0,0
2016,1051,0,0
2016,1083,0,0
2016,1096,0,0
2016,679,630,8494
2016,176,0,0
2016,537,0,0
2016,608,158,5165
2016,596,85,685
2016,749,0,0
2016,758,277,532
2016,1104,1650,15843
2016,436,0,0
2016,567,0,0
2016,677,0,0
2016,670,158,1845
2016,588,525,4095
2016,753,275,3209
2016,887,0,0
2016,245,0,0
2016,603,0,0
2016,426,0,0
2016,232,0,0
2016,288,0,0
2016,246,0,0
2016,284,0,0
2016,18,0,0
2016,356,0,0
2016,401,0,0
2016,733,0,0
2016,243,0,0
2016,380,0,0
2016,716,0,0
2016,534,0,0
2016,185,0,0
2016,258,0,0
2016,505,0,0
2016,268,0,0
2016,602,0,0
2016,254,0,0
2016,705,0,0
2016,133,0,0
2016,33,0,0
2016,143,0,0
2016,36,0,0
2016,756,0,0
2016,662,66,2375
2016,192,0,0
2016,382,0,0
2016,322,0,0
2016,478,0,0
2016,352,0,0
2016,628,0,0
2016,291,0,0
2016,495,0,0
2016,845,313,3776
2016,498,0,0
2016,314,0,0
2016,720,0,0
2016,721,0,0
2016,485,0,0
2016,273,0,0
2016,846,0,0
2016,847,0,0
2016,848,4,72
2016,916,0,0
2016,930,0,0
2016,954,0,0
2016,943,151,460
2016,949,290,2733
2016,980,0,0
2016,981,0,0
2016,1024,0,0
2016,1017,64,589
2016,1000,0,0
2016,1018,0,0
2016,1001,0,0
2016,1007,0,0
2016,1008,0,0
2016,1009,404,4600
2016,1010,0,0
2016,1011,0,0
2016,1012,0,0
2016,1013,0,0
2016,1041,0,0
2016,1073,546,761
2016,1087,1,19
2016,1109,0,0
2016,1110,0,0
2016,1112,0,0
2016,789,0,0
2016,326,0,0
2016,442,0,0
2016,294,0,0
2016,378,0,0
2016,402,0,0
2016,29,0,0
2016,450,0,0
2016,656,0,0
2016,333,0,0
2016,668,0,0
2016,684,0,0
2016,422,0,0
2016,763,734,6472
2016,741,0,0
2016,553,0,0
2016,357,0,0
2016,899,0,0
2016,900,0,0
2016,932,0,0
2016,950,0,0
2016,966,0,0
2016,967,1270,3932
2016,982,0,0
2016,1014,0,0
2016,1080,0,0
2016,1074,0,0
2016,1084,0,0
2016,1113,0,0
2016,722,262,7664
2016,660,232,1681
2016,75,63,1758
2016,249,0,0
2016,275,0,0
2016,227,0,0
2016,150,0,0
2016,47,0,0
2016,172,0,0
2016,581,0,0
2016,120,0,0
2016,445,0,0
2016,471,0,0
2016,53,0,0
2016,199,0,0
2016,575,0,0
2016,528,0,0
2016,631,0,0
2016,699,0,0
2016,823,0,0
2016,849,0,0
2016,869,0,0
2016,955,0,0
2016,983,0,0
2016,1002,0,0
2016,1015,0,0
2016,51,0,0
2016,441,0,0
2016,327,0,0
2016,690,0,0
2016,262,0,0
2016,403,0,0
2016,312,0,0
2016,589,293,0
2016,665,551,5760
2016,334,0,0
2016,1075,1700,19040
2016,751,1074,14636
2016,186,0,0
2016,646,106,785
2016,536,0,0
2016,242,0,0
2016,490,0,0
2016,500,0,0
2016,206,0,0
2016,58,0,0
2016,572,384,22528
2016,180,0,0
2016,549,0,0
2016,582,0,0
2016,743,416,7178
2016,795,0,0
2016,269,3,12
2016,634,0,0
2016,1,0,0
2016,717,0,0
2016,373,0,0
2016,535,0,0
2016,824,0,0
2016,888,0,0
2016,902,0,0
2016,968,0,0
2016,346,0,0
2016,27,0,0
2016,165,0,0
2016,956,141,1349
2016,413,0,0
2016,149,0,0
2016,612,0,0
2016,559,0,0
2016,7,0,0
2016,283,0,0
2016,37,0,0
2016,153,0,0
2016,547,172,2018
2016,397,0,0
2016,556,0,0
2016,42,0,0
2016,31,0,0
2016,740,183,2431
2016,217,0,0
2016,863,0,0
2016,889,781,12304
2016,984,0,0
2016,1106,0,0
2016,34,0,0
2016,791,0,0
2016,181,0,0
2016,430,0,0
2016,715,1286,11401
2016,521,0,0
2016,524,0,0
2016,432,0,0
2016,19,0,0
2016,25,0,0
2016,26,0,0
2016,890,469,3967
2016,904,231,1739
2016,957,698,7598
2016,939,0,0
2016,236,0,0
2016,735,170,2597
2016,146,0,0
2016,363,0,0
2016,187,0,0
2016,265,0,0
2016,295,0,0
2016,496,0,0
2016,77,0,0
2016,391,0,0
2016,240,0,0
2016,448,0,0
2016,151,0,0
2016,425,0,0
2016,300,0,0
2016,339,0,0
2016,874,0,0
2016,905,195,2177
2016,736,1475,20952
2016,459,0,0
2016,320,0,0
2016,45,0,0
2016,618,233,20339
2016,463,0,0
2016,891,0,0
2016,958,0,0
2016,244,0,0
2016,28,0,0
2016,444,0,0
2016,479,0,0
2016,285,0,0
2016,253,0,0
2016,481,0,0
2016,540,1580,1580
2016,332,0,0
2016,41,0,0
2016,510,0,0
2016,305,0,0
2016,708,0,0
2016,755,2103,11354
2016,750,2241,7476
2016,696,0,0
2016,421,0,0
2016,827,0,0
2016,933,0,0
2016,1030,0,0
2016,1003,0,0
2016,1050,0,0
2016,1043,0,0
2016,1128,0,0
2016,934,0,0
2016,629,806,12084
2016,21,0,0
2016,615,0,0
2016,626,0,0
2016,417,0,0
2016,597,0,0
2016,539,0,0
2016,343,0,0
2016,135,0,0
2016,158,0,0
2016,775,362,2698
2016,177,0,0
2016,578,0,0
2016,416,0,0
2016,561,334,2313
2016,62,0,0
2016,828,0,0
2016,860,0,0
2016,935,0,0
2016,936,0,0
2016,986,0,0
2016,987,0,0
2016,1021,0,0
2016,1085,0,0
2016,658,0,0
2016,353,0,0
2016,323,0,0
2016,620,414,3535
2016,384,0,0
2016,554,0,0
2016,209,0,0
2016,707,0,0
2016,395,0,0
2016,969,0,0
2016,1052,0,0
2016,739,6176,46792
2016,613,2155,18975
2016,593,936,2796
2016,704,1468,15070
2016,493,0,0
2016,686,1830,16081
2016,257,0,0
2016,494,0,0
2016,681,518,27887
2016,286,0,0
2016,255,0,0
2016,79,0,0
2016,81,0,0
2016,688,700,11386
2016,531,2255,25336
2016,514,358,2493
2016,499,0,0
2016,532,1252,9206
2016,190,0,0
2016,598,0,0
2016,260,0,0
2016,838,0,0
2016,839,0,0
2016,851,0,0
2016,852,1731,19528
2016,988,0,0
2016,1056,817,6481
2016,1044,0,0
2016,1114,623,2416
2016,644,318,8704
2016,752,2103,13269
2016,238,0,0
2016,325,0,0
2016,622,0,0
2016,879,0,0
2016,906,0,0
2016,370,0,0
2016,418,0,0
2016,574,0,0
2016,399,0,0
2016,195,0,0
2016,783,2297,23715
2016,263,0,0
2016,194,0,0
2016,214,0,0
2016,785,2627,35733
2016,780,0,0
2016,782,723,12830
2016,369,0,0
2016,713,281,2964
2016,941,0,0
2016,1091,351,17088
2016,1045,0,0
2016,1086,0,0
2016,937,217,5533
2016,1004,0,0
2016,737,0,0
2016,765,0,0
2016,329,381,3415
2016,87,0,0
2016,527,0,0
2016,562,0,0
2016,251,0,0
2016,129,0,0
2016,154,819,2021
2016,516,0,0
2016,184,0,0
2016,652,0,0
2016,637,0,0
2016,88,0,0
2016,907,0,0
2016,970,0,0
2016,1019,0,0
2016,1016,0,0
2016,1047,0,0
2016,635,0,0
