año,NCODI,Urg_altas,Urg_ingresos,Urg_traslados,Urg_exitus,Urg_total
2016,995,0,0,0,0,0
2016,1060,335,255,58,0,648
2016,1005,0,0,0,0,0
2016,1061,0,0,0,0,0
2016,1006,0,0,0,0,0
2016,1088,0,0,0,0,0
2016,1089,39479,1197,129,0,40805
2016,1076,0,0,0,0,0
2016,1078,0,0,0,0,0
2016,1033,56460,8450,2019,114,67043
2016,1037,0,0,0,0,0
2016,1039,0,0,0,0,0
2016,1067,0,0,0,0,0
2016,1065,0,0,0,0,0
2016,1066,33157,1721,58,0,34936
2016,1100,0,0,0,0,0
2016,1105,0,0,0,0,0
2016,1107,0,0,0,0,0
2016,1111,0,0,0,0,0
2016,1121,0,0,0,0,0
2016,207,17598,454,84,0,18136
2016,431,0,0,0,0,0
2016,387,24943,3974,651,19,29587
2016,179,0,0,0,0,0
2016,606,22809,4131,473,19,27432
2016,925,114152,19116,222,70,133560
2016,541,15724,2377,513,18,18632
2016,797,15817,2616,293,22,18748
2016,627,34540,8495,305,89,43429
2016,173,0,0,0,0,0
2016,636,66705,11757,1012,118,79592
2016,205,7170,385,186,0,7741
2016,814,467,89,3,0,559
2016,881,12043,489,244,0,12776
2016,771,117000,10501,821,88,128410
2016,533,11098,791,0,0,11889
2016,447,6515,1879,78,1,8473
2016,815,510,9,38,0,557
2016,801,119629,12713,1201,191,133734
2016,800,5477,387,54,0,5918
2016,389,63015,4831,655,6,68507
2016,695,80147,10384,530,90,91151
2016,816,44931,3829,395,29,49184
2016,833,72160,3790,991,17,76958
2016,870,32449,1539,66,2,34056
2016,927,60310,835,46,19,61210
2016,961,162211,11821,1158,135,175325
2016,962,12449,558,7,2,13016
2016,1079,25904,0,0,0,25904
2016,1101,50387,2582,58,1,53028
2016,666,89195,13320,930,71,103516
2016,392,0,0,0,0,0
2016,790,13447,1895,172,2,15516
2016,650,34281,4540,488,29,39338
2016,876,48725,9763,819,58,59365
2016,944,0,60,0,0,60
2016,952,52109,2109,51,2,54271
2016,54,0,0,0,0,0
2016,367,20481,603,195,3,21282
2016,538,50783,8438,307,84,59612
2016,557,25909,2993,185,9,29096
2016,653,40454,5023,735,55,46267
2016,647,29813,3469,463,56,33801
2016,978,80861,14085,29,77,95052
2016,996,32432,2844,355,37,35668
2016,729,188828,19033,3237,267,211365
2016,182,36188,1215,181,4,37588
2016,633,32575,132,60,0,32767
2016,685,56347,8344,541,48,65280
2016,683,28050,3719,379,41,32189
2016,945,44329,2416,792,39,47576
2016,953,13917,15,0,0,13932
2016,1022,45957,448,2136,20,48561
2016,1049,22187,306,1676,18,24187
2016,794,142780,25834,1184,440,170238
2016,415,73,16,0,0,89
2016,592,39686,1882,59,0,41627
2016,497,11058,914,12,0,11984
2016,458,76495,4287,88,8,80878
2016,726,52977,10235,1349,125,64686
2016,272,16763,1134,280,0,18177
2016,805,133974,21219,34,217,155444
2016,5,0,0,0,0,0
2016,234,27725,721,208,3,28657
2016,64,0,0,0,0,0
2016,842,23813,2937,1504,24,28278
2016,843,14250,2022,617,32,16921
2016,803,46376,10274,112,42,56804
2016,211,5765,108,24,0,5897
2016,773,58741,10695,2035,104,71575
2016,424,18952,401,56,0,19409
2016,298,22739,2400,107,1,25247
2016,594,6112,245,15,0,6372
2016,237,15974,36,221,0,16231
2016,16,0,0,0,0,0
2016,768,10906,1195,374,8,12483
2016,617,68714,6845,595,74,76228
2016,297,9120,2415,147,0,11682
2016,105,0,0,0,0,0
2016,544,33355,1834,273,14,35476
2016,804,59077,4954,789,52,64872
2016,104,0,0,0,0,0
2016,20,0,0,0,0,0
2016,550,35862,2651,1016,34,39563
2016,112,0,0,0,0,0
2016,818,0,0,0,0,0
2016,882,0,0,0,0,0
2016,914,0,0,0,0,0
2016,928,0,0,0,0,0
2016,964,42770,7069,750,22,50611
2016,1026,0,0,0,0,0
2016,1068,0,0,0,0,0
2016,1108,24999,1390,433,7,26829
2016,404,1179,5,7,0,1191
2016,270,58870,2457,284,4,61615
2016,676,28694,2997,323,60,32074
2016,709,72863,5437,788,73,79161
2016,754,353753,30088,4080,523,388444
2016,997,56139,2472,2370,12,60993
2016,1069,25344,575,1862,1,27782
2016,1118,46070,1321,32,0,47423
2016,734,81748,12977,59,73,94857
2016,299,16453,369,17,1,16840
2016,645,14225,35,0,0,14260
2016,17,0,0,0,0,0
2016,1046,0,0,0,0,0
2016,420,2506,105,0,0,2611
2016,802,0,0,0,0,0
2016,266,25769,2719,0,1,28489
2016,137,6744,7,26,0,6777
2016,769,0,0,0,0,0
2016,776,39517,3219,524,17,43277
2016,640,37986,3095,729,9,41819
2016,315,0,0,0,0,0
2016,40,0,0,0,0,0
2016,508,13639,2465,365,7,16476
2016,46,0,0,0,0,0
2016,590,29290,4797,620,25,34732
2016,777,28288,3626,690,8,32612
2016,897,106763,28802,109,97,135771
2016,965,0,0,0,0,0
2016,461,2183,107,34,0,2324
2016,376,12567,476,71,3,13117
2016,621,23378,3090,427,54,26949
2016,793,147327,23599,714,210,171850
2016,1102,77262,1694,60,0,79016
2016,712,27454,6525,294,22,34295
2016,32,0,0,0,0,0
2016,361,0,0,0,0,0
2016,486,9511,695,32,0,10238
2016,595,27262,4944,331,54,32591
2016,433,10596,960,546,4,12106
2016,1058,791,388,209,1,1389
2016,261,18518,1142,267,6,19933
2016,730,63790,5361,1077,59,70287
2016,577,36096,7125,714,47,43982
2016,788,128762,17139,2375,68,148344
2016,865,54619,2956,723,75,58373
2016,979,15606,559,1250,3,17418
2016,998,18828,146,985,2,19961
2016,1072,23508,242,1548,11,25309
2016,221,3560,1237,42,1,4840
2016,506,23501,652,307,2,24462
2016,727,47219,9581,514,66,57380
2016,355,17,17,6514,0,6548
2016,487,2017,273,59,1,2350
2016,938,105105,20928,4972,198,131203
2016,886,2102,2351,8,0,4461
2016,835,4248,110,0,0,4358
2016,999,0,0,0,0,0
2016,798,76653,14472,2778,196,94099
2016,504,3435,1246,89,0,4770
2016,247,23310,1347,65,0,24722
2016,216,18527,1353,40,2,19922
2016,654,10635,1071,28,0,11734
2016,65,0,0,0,0,0
2016,472,14220,1150,338,6,15714
2016,427,0,0,0,0,0
2016,491,7973,1062,252,5,9292
2016,551,13901,572,141,5,14619
2016,106,0,0,0,0,0
2016,819,0,0,0,0,0
2016,836,0,0,0,0,0
2016,915,0,0,0,0,0
2016,942,0,0,0,0,0
2016,748,88499,17109,85,59,105752
2016,198,0,0,0,0,0
2016,871,17475,2846,648,15,20984
2016,948,28635,1049,59,0,29743
2016,1051,0,0,0,0,0
2016,1083,0,0,0,0,0
2016,1096,0,0,0,0,0
2016,679,80941,15469,190,119,96719
2016,176,9332,506,62,0,9900
2016,537,16330,925,369,3,17627
2016,608,20344,3618,298,84,24344
2016,596,11722,3080,394,67,15263
2016,749,128803,17467,789,175,147234
2016,758,217418,27607,1144,232,246401
2016,1104,107449,22476,894,120,130939
2016,436,0,0,0,0,0
2016,567,35,10,3,0,48
2016,677,85675,9950,756,77,96458
2016,670,66459,3345,85,1,69890
2016,588,0,0,0,0,0
2016,753,219273,30365,449,162,250249
2016,887,148,813,35,0,996
2016,245,24951,3853,232,14,29050
2016,603,139639,4907,536,4,145086
2016,426,0,0,0,0,0
2016,232,21354,2243,16,0,23613
2016,288,19976,570,253,6,20805
2016,246,9001,645,36,0,9682
2016,284,12137,1810,18,8,13973
2016,18,0,0,0,0,0
2016,356,919,977,0,0,1896
2016,401,0,0,0,0,0
2016,733,130591,18136,325,87,149139
2016,243,16102,2005,11,2,18120
2016,380,0,0,0,0,0
2016,716,10304,650,9,0,10963
2016,534,80648,2711,43,0,83402
2016,185,3573,318,7,0,3898
2016,258,13592,2040,0,1,15633
2016,505,5152,26,30,0,5208
2016,268,28603,1259,0,0,29862
2016,602,0,0,0,0,0
2016,254,30302,1839,61,2,32204
2016,705,54711,3084,123,3,57921
2016,133,8953,2259,11,0,11223
2016,33,0,0,0,0,0
2016,143,2428,624,9,0,3061
2016,36,0,0,0,0,0
2016,756,61868,6656,567,27,69118
2016,662,129063,12112,647,66,141888
2016,192,0,0,0,0,0
2016,382,0,0,0,0,0
2016,322,0,0,0,0,0
2016,478,9907,569,373,0,10849
2016,352,0,0,0,0,0
2016,628,99643,11382,550,62,111637
2016,291,0,0,0,0,0
2016,495,10259,976,62,0,11297
2016,845,83612,8582,84,11,92289
2016,498,38235,2790,814,50,41889
2016,314,0,0,0,0,0
2016,720,28782,3975,4,3,32764
2016,721,101359,12607,534,39,114539
2016,485,0,0,0,0,0
2016,273,55599,5967,136,19,61721
2016,846,93542,10581,48,57,104228
2016,847,40976,702,76,0,41754
2016,848,57654,5314,105,0,63073
2016,916,1167,1122,1,0,2290
2016,930,79857,3301,117,5,83280
2016,954,107376,11279,644,27,119326
2016,943,58656,2918,73,1,61648
2016,949,199779,28321,1606,224,229930
2016,980,123866,4151,652,4,128673
2016,981,11155,212,0,0,11367
2016,1024,89117,5752,80,1,94950
2016,1017,0,0,0,0,0
2016,1000,82876,5911,526,4,89317
2016,1018,99565,7066,394,34,107059
2016,1001,41351,2176,64,1,43592
2016,1007,109286,10099,316,106,119807
2016,1008,76048,8108,244,25,84425
2016,1009,116284,9619,1918,30,127851
2016,1010,81605,6050,121,21,87797
2016,1011,55113,3354,155,30,58652
2016,1012,93172,6582,43,47,99844
2016,1013,141576,17846,668,96,160186
2016,1041,0,0,0,0,0
2016,1073,76146,26480,0,24,102650
2016,1087,121277,14367,319,52,136015
2016,1109,85271,6727,401,25,92424
2016,1110,67451,5245,5,0,72701
2016,1112,15394,229,92,0,15715
2016,789,0,0,0,0,0
2016,326,0,0,0,0,0
2016,442,50977,3386,2694,2,57059
2016,294,47081,2987,99,10,50177
2016,378,14106,755,30,0,14891
2016,402,11566,724,0,0,12290
2016,29,0,0,0,0,0
2016,450,953,5,0,0,958
2016,656,60876,4524,386,71,65857
2016,333,106478,2676,87,0,109241
2016,668,38527,3405,324,56,42312
2016,684,75569,5212,603,122,81506
2016,422,0,65,0,0,65
2016,763,317112,20928,1410,205,339655
2016,741,151151,13426,1388,281,166246
2016,553,100628,12941,592,204,114365
2016,357,263,23,0,0,286
2016,899,0,0,0,0,0
2016,900,0,0,0,0,0
2016,932,0,0,0,0,0
2016,950,0,0,0,0,0
2016,966,22390,2140,14,0,24544
2016,967,0,0,0,0,0
2016,982,65982,4858,102,2,70944
2016,1014,58307,2,1644,1,59954
2016,1080,108096,4814,8,0,112918
2016,1074,12609,10,6,0,12625
2016,1084,19388,23,32,0,19443
2016,1113,171,7,0,0,178
2016,722,178226,27044,1722,95,207087
2016,660,89255,8613,830,63,98761
2016,75,266,326,0,0,592
2016,249,34704,2059,0,0,36763
2016,275,0,0,0,0,0
2016,227,45404,3636,64,5,49109
2016,150,3016,75,0,0,3091
2016,47,0,0,0,0,0
2016,172,4338,0,0,0,4338
2016,581,42572,3815,397,43,46827
2016,120,0,0,0,0,0
2016,445,0,0,0,0,0
2016,471,14130,1448,25,17,15620
2016,53,0,0,0,0,0
2016,199,6270,43,0,0,6313
2016,575,61335,6995,709,36,69075
2016,528,23981,3396,302,15,27694
2016,631,70926,9497,1118,68,81609
2016,699,74032,10711,885,64,85692
2016,823,11795,116,17,0,11928
2016,849,35415,2034,269,14,37732
2016,869,59562,1535,277,1,61375
2016,955,0,0,0,0,0
2016,983,0,0,0,0,0
2016,1002,0,0,0,0,0
2016,1015,160210,18480,459,101,179250
2016,51,0,0,0,0,0
2016,441,0,0,0,0,0
2016,327,0,0,0,0,0
2016,690,13884,1720,5,0,15609
2016,262,15398,1223,40,4,16665
2016,403,0,0,0,0,0
2016,312,0,0,0,0,0
2016,589,22533,3330,411,17,26291
2016,665,44947,5344,502,28,50821
2016,334,0,0,0,0,0
2016,1075,156836,25965,704,98,183603
2016,751,77056,21426,151,144,98777
2016,186,33167,582,70,0,33819
2016,646,8404,2633,451,21,11509
2016,536,10878,2002,561,29,13470
2016,242,6175,452,51,2,6680
2016,490,0,0,0,0,0
2016,500,17681,1546,263,3,19493
2016,206,22765,176,0,0,22941
2016,58,5,41,0,0,46
2016,572,57037,13649,1089,63,71838
2016,180,0,0,0,0,0
2016,549,11467,1876,227,7,13577
2016,582,17835,3252,352,22,21461
2016,743,84840,13487,1743,194,100264
2016,795,0,0,0,0,0
2016,269,4896,35,10,3,4944
2016,634,22295,5795,451,18,28559
2016,1,13627,601,120,0,14348
2016,717,28914,5562,476,38,34990
2016,373,918,0,0,0,918
2016,535,26452,4859,503,30,31844
2016,824,119474,21599,3315,160,144548
2016,888,17488,2310,458,16,20272
2016,902,0,0,0,0,0
2016,968,0,0,0,0,0
2016,346,0,10,0,0,10
2016,27,0,0,0,0,0
2016,165,8759,209,82,2,9052
2016,956,36992,11128,329,57,48506
2016,413,0,0,0,0,0
2016,149,0,0,0,0,0
2016,612,46524,2770,469,2,49765
2016,559,1318,56,0,0,1374
2016,7,911,3,78,0,992
2016,283,46184,1562,187,5,47938
2016,37,0,0,0,0,0
2016,153,92034,952,223,0,93209
2016,547,56073,6191,185,30,62479
2016,397,0,0,0,0,0
2016,556,35198,4128,56,37,39419
2016,42,0,41,0,0,41
2016,31,0,0,0,0,0
2016,740,129241,17172,780,218,147411
2016,217,35107,3241,156,0,38504
2016,863,10709,1767,101,1,12578
2016,889,76506,10031,1024,431,87992
2016,984,36653,4232,1016,12,41913
2016,1106,9430,262,43,0,9735
2016,34,0,0,0,0,0
2016,791,20271,2300,61,0,22632
2016,181,0,0,0,0,0
2016,430,1901,59,45,0,2005
2016,715,82584,11642,298,27,94551
2016,521,5342,1263,33,0,6638
2016,524,21247,1778,75,7,23107
2016,432,2670,388,14,0,3072
2016,19,25,0,0,0,25
2016,25,0,0,0,0,0
2016,26,0,0,0,0,0
2016,890,76523,14599,441,127,91690
2016,904,32896,3545,966,40,37447
2016,957,147410,26402,233,187,174232
2016,939,137709,19902,22,102,157735
2016,236,29576,1014,9,0,30599
2016,735,149138,16675,2483,437,168733
2016,146,0,0,0,0,0
2016,363,7227,332,39,1,7599
2016,187,8901,103,12,0,9016
2016,265,7610,202,0,0,7812
2016,295,27522,971,5,0,28498
2016,496,44882,12070,3704,37,60693
2016,77,0,0,0,0,0
2016,391,3611,593,11,0,4215
2016,240,29800,3079,4070,25,36974
2016,448,8901,628,192,16,9737
2016,151,0,0,0,0,0
2016,425,5792,346,107,13,6258
2016,300,28204,2293,33,0,30530
2016,339,26429,1907,123,1,28460
2016,874,22009,4167,18,62,26256
2016,905,74424,12571,4086,367,91448
2016,736,21350,148011,97,320,169778
2016,459,3649,15,0,0,3664
2016,320,0,0,0,0,0
2016,45,0,0,0,0,0
2016,618,37775,4405,706,46,42932
2016,463,99648,7837,1200,66,108751
2016,891,33190,2065,236,2,35493
2016,958,43919,7458,72,32,51481
2016,244,10775,434,16,0,11225
2016,28,0,0,0,0,0
2016,444,6635,285,70,0,6990
2016,479,0,0,0,0,0
2016,285,28642,1836,49,17,30544
2016,253,82223,2796,16,1,85036
2016,481,36948,1550,23,1,38522
2016,540,37336,6002,139,0,43477
2016,332,0,0,0,0,0
2016,41,0,0,0,0,0
2016,510,44559,966,74,0,45599
2016,305,39050,357,1546,16,40969
2016,708,63058,5966,484,124,69632
2016,755,268280,25335,4144,495,298254
2016,750,187393,22435,1199,238,211265
2016,696,115353,15499,777,145,131774
2016,421,18771,939,0,0,19710
2016,827,0,0,0,0,0
2016,933,92997,6143,1114,95,100349
2016,1030,108947,4225,94,3,113269
2016,1003,65071,51,2545,15,67682
2016,1050,19361,100,739,10,20210
2016,1043,62616,3204,21,0,65841
2016,1128,53886,560,1558,15,56019
2016,934,25619,6170,111,28,31928
2016,629,78220,9646,1477,123,89466
2016,21,0,0,0,0,0
2016,615,55819,4529,448,18,60814
2016,626,15815,523,6,0,16344
2016,417,7531,0,0,0,7531
2016,597,16092,2097,220,12,18421
2016,539,75634,9973,649,74,86330
2016,343,21867,483,0,11,22361
2016,135,0,0,0,0,0
2016,158,3634,895,0,0,4529
2016,775,36562,7141,490,49,44242
2016,177,0,0,0,0,0
2016,578,22048,378,290,0,22716
2016,416,25898,285,62,0,26245
2016,561,31613,3349,306,105,35373
2016,62,0,0,0,0,0
2016,828,0,0,0,0,0
2016,860,36999,875,592,12,38478
2016,935,0,0,0,0,0
2016,936,0,0,0,0,0
2016,986,859,176,0,0,1035
2016,987,68734,3528,1237,83,73582
2016,1021,0,0,0,0,0
2016,1085,0,0,0,0,0
2016,658,29014,5481,192,17,34704
2016,353,0,0,0,0,0
2016,323,0,0,0,0,0
2016,620,18133,3443,190,9,21775
2016,384,0,0,0,0,0
2016,554,61664,7440,121,231,69456
2016,209,13590,527,0,1,14118
2016,707,137276,23948,61,101,161386
2016,395,5581,52,0,0,5633
2016,969,40367,1061,171,1,41600
2016,1052,0,0,0,0,0
2016,739,227133,26100,6609,106,259948
2016,613,109792,17582,674,56,128104
2016,593,50467,9112,985,53,60617
2016,704,143885,14703,988,103,159679
2016,493,0,0,0,0,0
2016,686,121403,14678,741,76,136898
2016,257,70115,4304,44,2,74465
2016,494,0,0,0,0,0
2016,681,5361,1898,6,2,7267
2016,286,17232,2144,21339,0,40715
2016,255,69730,2225,31,0,71986
2016,79,0,0,0,0,0
2016,81,0,0,0,0,0
2016,688,67272,10862,650,63,78847
2016,531,54153,7879,527,84,62643
2016,514,24630,1788,543,10,26971
2016,499,9333,2137,53,0,11523
2016,532,63982,6770,822,54,71628
2016,190,0,0,0,0,0
2016,598,22784,2515,597,54,25950
2016,260,112464,8152,178,5,120799
2016,838,15066,320,13,0,15399
2016,839,7170,31,14,0,7215
2016,851,0,0,0,0,0
2016,852,99640,15082,172,105,114999
2016,988,0,0,0,0,0
2016,1056,96890,10804,233,65,107992
2016,1044,0,0,0,0,0
2016,1114,29706,3278,797,18,33799
2016,644,99883,15969,286,50,116188
2016,752,87368,13186,1076,75,101705
2016,238,14382,913,60,2,15357
2016,325,0,0,0,0,0
2016,622,24662,2967,355,19,28003
2016,879,7820,167,24,0,8011
2016,906,49264,1360,66,0,50690
2016,370,1435,4434,59,44,5972
2016,418,6687,695,28,0,7410
2016,574,9080,213,0,0,9293
2016,399,0,0,0,0,0
2016,195,2917,0,0,0,2917
2016,783,107159,21192,1256,244,129851
2016,263,13252,1165,45,0,14462
2016,194,3556,1,0,0,3557
2016,214,4016,94,0,0,4110
2016,785,177581,25739,2464,414,206198
2016,780,35251,3538,503,24,39316
2016,782,88501,12623,2740,172,104036
2016,369,0,0,0,0,0
2016,713,38255,151,192,247,38845
2016,941,305,196,13,0,514
2016,1091,0,0,0,0,0
2016,1045,32311,1066,5,0,33382
2016,1086,71041,5267,641,0,76949
2016,937,58687,12432,450,84,71653
2016,1004,6933,453,157,0,7543
2016,737,115735,16170,833,85,132823
2016,765,170395,27759,2069,161,200384
2016,329,71207,6986,1766,51,80010
2016,87,0,0,0,0,0
2016,527,19326,806,535,4,20671
2016,562,23863,1161,78,1,25103
2016,251,26923,1499,103,3,28528
2016,129,0,0,0,0,0
2016,154,0,0,0,0,0
2016,516,46136,5290,0,0,51426
2016,184,12807,2420,340,0,15567
2016,652,11074,1686,102,0,12862
2016,637,20626,2991,290,13,23920
2016,88,0,0,0,0,0
2016,907,0,0,0,0,0
2016,970,0,0,0,0,0
2016,1019,1991,480,337,5,2813
2016,1016,51810,932,63,0,52805
2016,1047,66484,5263,17,43,71807
2016,635,57622,6107,13,38,63780
