año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2016,606,0,248146,0,248146,0,248146
2016,925,5006,12661,0,12661,59127,76794
2016,541,0,68178,0,68178,0,68178
2016,797,0,61060,0,61060,0,61060
2016,627,0,180007,0,180007,0,180007
2016,173,0,21888,0,21888,0,21888
2016,636,0,675942,0,675942,0,675942
2016,205,4677,1110821,0,1110821,0,1115498
2016,814,0,94991,0,94991,0,94991
2016,881,0,15629,0,15629,0,15629
2016,771,0,132090,132090,0,0,132090
2016,533,3557,141977,0,141977,0,145534
2016,447,0,298423,0,298423,0,298423
2016,815,0,40812,0,40812,0,40812
2016,801,0,75460,0,75460,0,75460
2016,800,12352,504080,33963,470117,0,516432
2016,389,0,152981,0,152981,0,152981
2016,695,0,144898,0,144898,0,144898
2016,816,0,59878,0,59878,0,59878
2016,833,0,59878,0,59878,0,59878
2016,870,39793,807339,0,807339,0,847132
2016,927,0,491964,0,491964,0,491964
2016,961,0,0,0,0,0,0
2016,962,8150,248121,,248121,248121,504392
2016,1079,0,0,0,0,0,0
2016,1101,3020,1140453,0,1140453,0,1143473
2016,666,17800,2186594,132692,2053902,1499,2205893
2016,392,0,54832,23948,30884,0,54832
2016,790,0,4891961,0,4891961,0,4891961
2016,650,0,832231,0,832231,0,832231
2016,876,0,0,0,0,705596,705596
2016,944,0,0,0,0,311422,311422
2016,952,82503,851461,0,851461,0,933964
2016,54,0,0,0,0,0,0
2016,367,0,13553542,13019795,533747,0,13553542
2016,538,0,465005,0,465005,0,465005
2016,557,0,259911,0,259911,0,259911
2016,653,0,0,0,0,387707,387707
2016,647,0,415940,0,415940,0,415940
2016,978,0,648574,0,648574,0,648574
2016,996,0,125431,0,125431,0,125431
2016,729,0,453408,0,453408,0,453408
2016,182,700,225687,0,225687,0,226387
2016,633,54359,2213708,0,2213708,0,2268067
2016,685,0,83086,0,83086,0,83086
2016,683,0,36288,0,36288,0,36288
2016,945,0,187267,0,187267,0,187267
2016,953,0,232708,0,232708,0,232708
2016,1022,0,27383,0,27383,0,27383
2016,1049,0,11502,0,11502,0,11502
2016,794,0,3584779,0,3584779,0,3584779
2016,415,0,177742,0,177742,151452,329194
2016,592,0,1745711,0,1745711,0,1745711
2016,497,21902,166414,0,166414,0,188316
2016,458,69750,1048837,0,1048837,0,1118587
2016,726,0,1200664,0,1200664,0,1200664
2016,272,0,530428,319046,211382,60346,590774
2016,805,0,1230669,58208,1172461,0,1230669
2016,5,19622,235874,0,235874,0,255496
2016,234,0,180440,,180440,0,180440
2016,64,0,0,0,0,0,0
2016,842,0,54398,0,54398,0,54398
2016,843,0,0,0,0,0,0
2016,803,0,197172,0,197172,0,197172
2016,211,3458,71199,0,71199,0,74657
2016,773,0,857592,0,857592,0,857592
2016,424,0,1664735,435075,1229660,0,1664735
2016,298,0,418278,0,418278,0,418278
2016,594,2710,27344,0,27344,0,30054
2016,237,85779,226018,0,226018,0,311797
2016,16,0,7258,0,7258,0,7258
2016,768,54488,762767,0,762767,35740,852995
2016,617,201749,901163,0,901163,0,1102912
2016,297,0,26076,0,26076,0,26076
2016,105,0,13626,0,13626,0,13626
2016,544,99904,180502,0,180502,0,280406
2016,804,1452,667576,0,667576,0,669028
2016,104,2153,43287,0,43287,1337,46777
2016,20,0,0,0,0,1,1
2016,550,20252,388986,0,388986,0,409238
2016,112,314,490886,0,490886,0,491200
2016,818,0,73791,0,73791,0,73791
2016,882,12710,10932,0,10932,0,23642
2016,914,0,24824,0,24824,0,24824
2016,928,0,144402,0,144402,0,144402
2016,964,152522,589661,0,589661,1629,743812
2016,1026,0,15128,0,15128,0,15128
2016,1068,5192,1072504,0,1072504,297,1077993
2016,1108,0,522566,0,522566,0,522566
2016,404,0,665988,0,665988,0,665988
2016,270,0,572224,0,572224,0,572224
2016,676,0,67000,0,67000,0,67000
2016,709,0,43738,0,43738,0,43738
2016,754,0,0,0,0,0,0
2016,997,0,223370,0,223370,0,223370
2016,1069,0,67627,0,67627,0,67627
2016,1118,19454,0,0,0,10460098,10479552
2016,734,0,556451,0,556451,0,556451
2016,299,0,330133,0,330133,0,330133
2016,645,131853,143724,,143724,0,275577
2016,17,0,0,0,0,0,0
2016,1046,0,0,0,0,0,0
2016,420,19637,342923,0,342923,7407,369967
2016,802,0,68143,0,68143,0,68143
2016,266,57325,941075,0,941075,0,998400
2016,137,0,101584,0,101584,0,101584
2016,769,0,236410,0,236410,0,236410
2016,776,47207,105270,0,105270,0,152477
2016,640,43779,47015,0,47015,0,90794
2016,315,0,2140556,0,2140556,0,2140556
2016,40,6325,97138,0,97138,0,103463
2016,508,0,248828,0,248828,0,248828
2016,46,629,36216,0,36216,0,36845
2016,590,65603,46980,0,46980,0,112583
2016,777,55383,60496,0,60496,0,115879
2016,897,424074,686987,0,686987,0,1111061
2016,965,5356,56515,0,56515,23126,84997
2016,461,0,661,0,661,0,661
2016,376,16264,485562,0,485562,0,501826
2016,621,0,0,0,0,201121,201121
2016,793,0,555899,0,555899,0,555899
2016,1102,20352,146323,0,146323,0,166675
2016,712,0,520104,0,520104,0,520104
2016,32,0,4634,0,4634,0,4634
2016,361,0,83103,0,83103,0,83103
2016,486,0,99343,0,99343,0,99343
2016,595,0,344961,0,344961,0,344961
2016,433,0,154256,0,154256,0,154256
2016,1058,0,0,0,0,0,0
2016,261,10829,69162,0,69162,0,79991
2016,730,0,12256,0,12256,20364,32620
2016,577,0,5284,0,5284,16521,21805
2016,788,0,167325,0,167325,0,167325
2016,865,21150,95269,0,95269,0,116419
2016,979,0,33983,0,33983,0,33983
2016,998,0,41253,0,41253,0,41253
2016,1072,253,246008,0,246008,0,246261
2016,221,6753,347083,0,347083,0,353836
2016,506,0,107039,0,107039,0,107039
2016,727,11400,1009894,0,1009894,0,1021294
2016,355,7416,66563,0,66563,0,73979
2016,487,5503,67563,0,67563,0,73066
2016,938,0,2063227,17245,2045982,74530,2137757
2016,886,238703,574048,112325,461723,0,812751
2016,835,0,137006,0,137006,0,137006
2016,999,0,0,0,0,0,0
2016,798,0,2579424,0,2579424,0,2579424
2016,504,41600,349169,0,349169,0,390769
2016,247,6078,555465,0,555465,0,561543
2016,216,34194,5276584,0,5276584,0,5310778
2016,654,50688,5136152,540902,4595250,0,5186840
2016,65,0,1885077,760992,1124085,0,1885077
2016,472,16654,184704,0,184704,0,201358
2016,427,0,49186,0,49186,0,49186
2016,491,0,428613,0,428613,0,428613
2016,551,51396,10389,0,10389,1060737,1122522
2016,106,0,66680,0,66680,0,66680
2016,819,0,32086,0,32086,0,32086
2016,836,0,1000,0,1000,0,1000
2016,915,0,33922,0,33922,0,33922
2016,942,10494,189875,0,189875,187137,387506
2016,748,5016,1137548,0,1137548,0,1142564
2016,198,0,13930,0,13930,0,13930
2016,871,0,212443,0,212443,0,212443
2016,948,12293,233119,0,233119,0,245412
2016,1051,0,0,0,0,0,0
2016,1083,0,8248,0,8248,0,8248
2016,1096,0,7651,0,7651,0,7651
2016,679,0,1168745,0,1168745,0,1168745
2016,176,12892,569847,0,569847,0,582739
2016,537,0,60514,0,60514,0,60514
2016,608,0,0,0,0,0,0
2016,596,0,0,0,0,0,0
2016,749,0,3024089,0,3024089,0,3024089
2016,758,0,5162109,0,5162109,0,5162109
2016,1104,0,1111247,0,1111247,0,1111247
2016,436,0,230070,0,230070,0,230070
2016,567,0,73999,0,73999,0,73999
2016,677,0,1514530,0,1514530,0,1514530
2016,670,0,313221,0,313221,0,313221
2016,588,0,128530,0,128530,0,128530
2016,753,0,573722,0,573722,0,573722
2016,887,0,32602,0,32602,0,32602
2016,245,6474,479607,0,479607,0,486081
2016,603,14040,1144766,0,1144766,0,1158806
2016,426,1048,262694,0,262694,0,263742
2016,232,0,25063,0,25063,55139,80202
2016,288,0,525287,0,525287,0,525287
2016,246,101149,137560,0,137560,0,238709
2016,284,55386,600670,0,600670,0,656056
2016,18,,712930,,712930,0,712930
2016,356,0,457486,0,457486,0,457486
2016,401,20102,472629,0,472629,0,492731
2016,733,84780,7552628,0,7552628,2048428,9685836
2016,243,35150,1444866,0,1444866,0,1480016
2016,380,0,170868,0,170868,0,170868
2016,716,131995,0,0,0,147630,279625
2016,534,9643,4393096,0,4393096,0,4402739
2016,185,0,283807,0,283807,0,283807
2016,258,1062679,40388403,0,40388403,1819413,43270495
2016,505,0,0,0,0,55000,55000
2016,268,601759,76091442,0,76091442,4379395,81072596
2016,602,55497,1430959,0,1430959,159543,1645999
2016,254,3081,1084504,0,1084504,0,1087585
2016,705,96561,2069081,0,2069081,0,2165642
2016,133,0,123843,0,123843,0,123843
2016,33,0,0,0,0,0,0
2016,143,292189,354712,0,354712,0,646901
2016,36,0,186515,0,186515,0,186515
2016,756,0,3119156,,3119156,0,3119156
2016,662,19276,1040180,0,1040180,0,1059456
2016,192,0,16108,0,16108,0,16108
2016,382,3256,370508,0,370508,0,373764
2016,322,907873,3350251,630189,2720062,0,4258124
2016,478,0,1398452,0,1398452,0,1398452
2016,352,0,33386,0,33386,0,33386
2016,628,0,722169,0,722169,0,722169
2016,291,0,206228,0,206228,0,206228
2016,495,,743176,65950,677226,0,743176
2016,845,17900,251948,0,251948,0,269848
2016,498,21284,482204,0,482204,0,503488
2016,314,0,51151,0,51151,0,51151
2016,720,0,475103,0,475103,0,475103
2016,721,0,1771554,0,1771554,0,1771554
2016,485,0,0,0,0,4583,4583
2016,273,0,662591,0,662591,0,662591
2016,846,191921,2786639,0,2786639,0,2978560
2016,847,174342,2492399,0,2492399,0,2666741
2016,848,0,1571660,0,1571660,0,1571660
2016,916,25167,686210,,686210,0,711377
2016,930,0,1724874,0,1724874,0,1724874
2016,954,89837,3526802,0,3526802,0,3616639
2016,943,0,610972,0,610972,0,610972
2016,949,0,1457876,0,1457876,0,1457876
2016,980,10819,1863837,0,1863837,0,1874656
2016,981,0,31587,0,31587,0,31587
2016,1024,0,1974270,1974270,0,0,1974270
2016,1017,7638,33123,0,33123,0,40761
2016,1000,0,747303,0,747303,0,747303
2016,1018,0,1397996,0,1397996,0,1397996
2016,1001,52124,1940633,0,1940633,0,1992757
2016,1007,0,539559,0,539559,0,539559
2016,1008,0,358643,0,358643,0,358643
2016,1009,70677,1456584,0,1456584,0,1527261
2016,1010,4295,273875,0,273875,0,278170
2016,1011,21890,336196,0,336196,0,358086
2016,1012,49294,610963,0,610963,0,660257
2016,1013,0,1101418,0,1101418,0,1101418
2016,1041,0,51200,0,51200,0,51200
2016,1086,362324,195736,0,195736,0,558060
2016,937,1902,835795,0,835795,269157,1106854
2016,1004,0,72598,0,72598,0,72598
2016,737,0,1465058,0,1465058,0,1465058
2016,765,0,2435531,0,2435531,0,2435531
2016,329,0,539582,0,539582,0,539582
2016,87,0,30332,0,30332,0,30332
2016,527,0,204409,0,204409,0,204409
2016,562,135085,2560138,0,2560138,0,2695223
2016,251,0,701782,0,701782,23590,725372
2016,129,6536,226556,0,226556,810496,1043588
2016,154,207795,338214,0,338214,0,546009
2016,516,1082,771061,0,771061,0,772143
2016,184,0,176170,0,176170,0,176170
2016,652,0,39595,0,39595,0,39595
2016,637,0,107853,0,107853,0,107853
2016,88,0,0,0,0,13676,13676
2016,907,3484,230,0,230,0,3714
2016,970,323,11070,0,11070,0,11393
2016,1019,0,0,0,0,0,0
2016,1016,0,1587637,0,1587637,0,1587637
2016,1047,0,887567,0,887567,0,887567
2016,635,97534,749583,,749583,0,847117
2016,1073,516796,1602755,0,1602755,45218,2164769
2016,1087,343310,1761591,510529,1251062,362101,2467002
2016,1109,0,837628,,837628,0,837628
2016,1110,0,1144921,0,1144921,0,1144921
2016,1112,0,983523,0,983523,0,983523
2016,789,0,397202,0,397202,0,397202
2016,326,66250,1582141,0,1582141,2035,1650426
2016,442,1206,1258149,0,1258149,178930,1438285
2016,294,23338,198910,,198910,0,222248
2016,378,0,33447,0,33447,0,33447
2016,402,0,0,0,0,0,0
2016,29,0,57744,0,57744,0,57744
2016,450,0,0,0,0,0,0
2016,656,0,60500,0,60500,0,60500
2016,333,2578,679187,0,679187,,681765
2016,668,0,492932,0,492932,0,492932
2016,684,0,60621,0,60621,0,60621
2016,422,0,151311,0,151311,0,151311
2016,763,0,211750,0,211750,0,211750
2016,741,0,0,0,0,0,0
2016,553,0,1096622,0,1096622,,1096622
2016,357,0,21093,0,21093,0,21093
2016,899,0,5382,0,5382,0,5382
2016,900,0,50412,0,50412,0,50412
2016,932,0,64681,0,64681,0,64681
2016,950,0,295977,0,295977,0,295977
2016,966,1784,235860,0,235860,0,237644
2016,967,0,282139,0,282139,0,282139
2016,982,128186,1380765,0,1380765,0,1508951
2016,1014,0,38607,0,38607,0,38607
2016,1080,500444,10535447,0,10535447,18283,11054174
2016,1074,0,0,0,0,0,0
2016,1084,0,782714,365644,417070,0,782714
2016,1113,0,141705,0,141705,0,141705
2016,722,15428,4210324,0,4210324,0,4225752
2016,660,0,991322,0,991322,0,991322
2016,75,0,36502,0,36502,0,36502
2016,249,0,336181,0,336181,0,336181
2016,275,0,44263,0,44263,0,44263
2016,227,0,516027,0,516027,0,516027
2016,150,21104,385255,0,385255,0,406359
2016,47,76,1644,0,1644,0,1720
2016,172,11697,1210954,0,1210954,0,1222651
2016,581,0,524704,,524704,0,524704
2016,120,0,0,0,0,0,0
2016,445,0,0,0,0,0,0
2016,471,0,240341,0,240341,0,240341
2016,53,0,4327,0,4327,0,4327
2016,199,118877,102675,0,102675,185033,406585
2016,575,507,1247407,0,1247407,0,1247914
2016,528,0,157866,0,157866,3675,161541
2016,631,0,2292320,0,2292320,0,2292320
2016,699,0,1720883,0,1720883,0,1720883
2016,823,0,174409,0,174409,163098,337507
2016,849,,349411,0,349411,0,349411
2016,869,0,95930,0,95930,462745,558675
2016,955,0,0,0,0,0,0
2016,983,0,27768,0,27768,0,27768
2016,1002,0,30189,0,30189,1496,31685
2016,1015,0,1102552,,1102552,0,1102552
2016,51,0,31777,0,31777,0,31777
2016,441,9965,628159,0,628159,1842112,2480236
2016,327,5338,67428,0,67428,0,72766
2016,690,20231,2244922,94985,2149937,0,2265153
2016,262,20808,1557908,0,1557908,653604,2232320
2016,403,0,0,0,0,0,0
2016,312,3348,906684,0,906684,0,910032
2016,589,0,1017422,0,1017422,0,1017422
2016,665,0,1717774,0,1717774,0,1717774
2016,334,0,1584,0,1584,0,1584
2016,1075,0,5456242,0,5456242,0,5456242
2016,751,272085,1869111,0,1869111,0,2141196
2016,186,0,343377,0,343377,0,343377
2016,646,0,0,0,0,0,0
2016,536,0,0,0,0,0,0
2016,242,768,76018,0,76018,0,76786
2016,490,0,329,0,329,0,329
2016,500,93138,3566043,0,3566043,0,3659181
2016,206,1137,962323,0,962323,0,963460
2016,58,0,1174,0,1174,0,1174
2016,572,0,339983,0,339983,0,339983
2016,180,1144,198656,0,198656,300000,499800
2016,549,0,189397,0,189397,0,189397
2016,582,0,106777,0,106777,0,106777
2016,743,0,317936,,317936,0,317936
2016,795,332700,285246,0,285246,0,617946
2016,269,525,37545,0,37545,0,38070
2016,634,4263,1865827,0,1865827,0,1870090
2016,1,0,0,0,0,25645,25645
2016,717,0,3735504,0,3735504,0,3735504
2016,373,4816,72224,0,72224,0,77040
2016,535,0,199378,0,199378,0,199378
2016,824,0,0,0,0,175029,175029
2016,888,0,224652,0,224652,0,224652
2016,902,0,1425,0,1425,0,1425
2016,968,0,0,0,0,0,0
2016,346,4434,493723,0,493723,0,498157
2016,27,0,336116,32983,303133,0,336116
2016,165,2305,214355,0,214355,0,216660
2016,956,0,942406,0,942406,209816,1152222
2016,413,0,16962,0,16962,0,16962
2016,149,7323,211481,0,211481,0,218804
2016,612,0,835259,0,835259,0,835259
2016,559,0,43386,0,43386,806,44192
2016,7,0,135614,0,135614,0,135614
2016,283,2786,1210599,236082,974517,92215,1305600
2016,37,0,551152,0,551152,0,551152
2016,153,1274,5408672,1740800,3667872,0,5409946
2016,547,0,99818,0,99818,0,99818
2016,397,0,109121,,109121,0,109121
2016,556,0,99615,0,99615,0,99615
2016,42,0,36040,0,36040,0,36040
2016,31,0,2294600,0,2294600,0,2294600
2016,740,0,1834730,0,1834730,0,1834730
2016,217,1154,1487927,0,1487927,0,1489081
2016,863,4767,225114,,225114,0,229881
2016,889,18049,281951,,281951,0,300000
2016,984,0,624766,0,624766,0,624766
2016,1106,0,623966,0,623966,0,623966
2016,34,0,1565,0,1565,0,1565
2016,791,1561994,30973780,11852807,19120973,18499009,51034783
2016,181,0,15169,0,15169,0,15169
2016,430,0,106929,0,106929,0,106929
2016,715,196000,2253000,611000,1642000,1109000,3558000
2016,521,53246,77443,0,77443,750,131439
2016,524,12231,656151,0,656151,0,668382
2016,432,0,33474,0,33474,0,33474
2016,19,0,63415,0,63415,0,63415
2016,25,0,9723,0,9723,0,9723
2016,26,1851,69876,0,69876,0,71727
2016,890,46893,2180901,0,2180901,0,2227794
2016,904,0,0,0,0,0,0
2016,957,59686,43809395,0,43809395,0,43869081
2016,939,566992,2228311,0,2228311,0,2795303
2016,236,0,2485560,0,2485560,0,2485560
2016,735,0,300000,0,300000,0,300000
2016,146,0,598682,0,598682,0,598682
2016,363,13600,1290916,0,1290916,0,1304516
2016,187,0,441385,0,441385,0,441385
2016,265,0,97850,0,97850,0,97850
2016,295,34162,956740,0,956740,0,990902
2016,496,209070,561008,0,561008,0,770078
2016,77,0,2496,0,2496,0,2496
2016,391,0,629742,0,629742,0,629742
2016,240,15373,782114,0,782114,0,797487
2016,448,0,0,0,0,0,0
2016,151,0,61777,0,61777,0,61777
2016,425,0,49996,0,49996,0,49996
2016,300,0,209540,0,209540,0,209540
2016,339,15363,843439,0,843439,0,858802
2016,874,0,99999,0,99999,0,99999
2016,905,17543,129036859,0,129036859,0,129054402
2016,736,0,1566076,0,1566076,0,1566076
2016,459,37061,1027152,0,1027152,0,1064213
2016,320,5973,1455272,0,1455272,0,1461245
2016,45,6725,2637325,0,2637325,0,2644050
2016,618,0,299901,0,299901,0,299901
2016,463,0,628,0,628,0,628
2016,891,0,243353,0,243353,0,243353
2016,958,2783,876571,0,876571,0,879354
2016,244,1921,61511,,61511,0,63432
2016,28,0,8323,0,8323,0,8323
2016,444,8228,306440,106335,200105,0,314668
2016,479,0,3026553,0,3026553,0,3026553
2016,285,0,1727716,0,1727716,0,1727716
2016,253,0,876781,0,876781,0,876781
