año,NCODI,camas_medInterna,estancias_medInterna,altFinal_medInterna,altCuracion_medInterna,altTraslaHosp_medInterna,altExitus_medInterna,altOtracausa_medInterna,altTraslaInter_medInterna,camas_medicina,estancias_medicina,altFinal_med,altCuracion_med,altTraslaHosp_med,altExitus_med,altOtracausa_med,altTraslaInter_med,camas_cirugia,estancias_cirugia,altFinal_cirugia,altCuracion_cirugia,altTraslaHosp_cirugia,altExitus_cirugia,altOtracausa_cirugia,altTraslaInter_cirugia,camas_trauma,estancias_trauma,altFinal_trauma,altCuracion_trauma,altTraslaHosp_trauma,altExitus_trauma,altOtracausa_trauma,altTraslaInter_trauma,camas_gine,estancias_gine,altFinal_gine,altCuracion_gine,altTraslaHosp_gine,altExitus_gine,altOtracausa_gine,altTraslaInter_gine,camas_pediatria,estancias_pediatria,altFinal_pediatria,altCuracion_pediatria,altTraslaHosp_pediatria,altExitus_pediatria,altOtracausa_pediatria,altTraslaInter_pediatria,camas_neonatologia,estancias_neonatologia,altFinal_neonatologia,altCuracion_neonatologia,altTraslaHosp_neonatologia,altExitus_neonatologia,altOtracausa_neonatologia,altTraslaInter_neonatologia,camas_cirugiaPed,estancias_cirugiaPed,altFinal_cirugiaPed,altCuracion_cirugiaPed,altTraslaHosp_cirugiaPed,altExitus_cirugiaPed,altOtracausa_cirugiaPed,altTraslaInter_cirugiaPed,camas_restoPedia,estancias_restoPedia,altFinal_restoPedia,altCuracion_restoPedia,altTraslaHosp_restoPedia,altExitus_restoPedia,altOtracausa_restoPedia,altTraslaInter_restoPedia,camas_rehabilitacion,estancias_rehabilitacion,altFinal_rehabilitacion,altCuracion_rehabilitacion,altTraslaHosp_rehabilitacion,altExitus_rehabilitacion,altOtracausa_rehabilitacion,altTraslaInter_rehabilitacion,camas_mIntensiva,estancias_mIntensiva,aFinales_mIntensiva,altCuracion_mIntensiva,altTraslaHosp_mIntensiva,altExitus_mIntensiva,altOtracausa_mIntensiva,altTraslaInter_mIntensiva,camas_uci,estancias_uci,altFinal_uci,altCuracion_uci,altTraslaHosp_uci,altExitus_uci,altOtracausa_uci,altTraslaInter_uci,camas_uCoronarios,estancias_uCoronarios,altFinal_uCoronarios,altCuracion_uCoronarios,altTraslaHosp_uCoronarios,altExitus_uCoronarios,altOtracausa_uCoronarios,altTraslaInter_uCoronarios,camas_uNeonatales,estancias_uNeonatales,altFinal_uNeonatales,altCuracion_uNeonatales,altTraslaHosp_uNeonatales,altExitus_uNeonatales,altOtracausa_uNeonatales,altTraslaInter_uNeonatales,camas_uQuemados,estancias_uQuemados,altFinal_uQuemados,altCuracion_uQuemados,altTraslaHosp_uQuemados,altExitus_uQuemados,altOtracausa_uQuemados,altTraslaInter_uQuemados,camas_largaEstan,estancias_largaEstan,altFinal_largaEstan,altCuracion_largaEstan,altTraslaHosp_largaEstan,altExitus_largaEstan,altOtracausa_largaEstan,altTraslaInter_largaEstan,camas_psiquiatria,estancias_psiquiatria,altFinal_psiquiatria,altCuracion_psiquiatria,altTraslaHosp_psiquiatria,altExitus_psiquiatria,altOtracausa_psiquiatria,altTraslaInter_psiquiatria,camas_psiAgudo,estancias_psiAgudo,altFinal_psiAgudo,altCuracion_psiAgudo,altTraslaHosp_psiAgudo,altExitus_psiAgudo,altOtracausa_psiAgudo,altTraslaInter_psiAgudo,camas_psiquiMedia,estancias_psiquiMedia,altFinal_psiquiMedia,altCuracion_psiquiMedia,altTraslaHosp_psiquiMedia,altExitus_psiquiMedia,altOtracausa_psiquiMedia,altTraslaInter_psiquiMedia,camas_paliativos,estancias_paliativos,altFinal_paliativos,altCuracion_paliativos,altTraslaHosp_paliativos,altExitus_paliativos,altOtracausa_paliativos,altTraslaInter_paliativos,otros1_texto,camas_o1,estancias_o1,altFinal_o1,altCuracion_o1,altTraslaHosp_o1,altExitus_o1,altOtracausa_o1,altTraslaInter_o1,otros2_texto,camas_o2,estancias_o2,altFinal_o2,altCuracion_o2,altTraslaHosp_o2,altExitus_o2,altOtracausa_o2,altTraslaInter_o2,otros3_texto,camas_o3,estancias_o3,altFinal_o3,altCuracion_o3,altTraslaHosp_o3,altExitus_o3,altOtracausa_o3,altTraslaInter_o3,camas_total,estancias_total,altFinal_total,altCuracion_total,altTraslaHosp_total,altExitus_total,altOtracausa_total,altTraslaInter_total,ingreProgr,ingreUrge,total_ingresosHops
2016,989,29,8011,1220,1031,25,163,1,0,0,0,0,0,0,0,0,0,8,2753,607,576,18,11,2,0,7,1589,466,457,4,4,1,0,7,1120,484,471,12,0,1,0,4,813,296,281,14,1,0,0,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,810,293,280,12,1,0,0,0,0,0,0,0,0,0,0,2,394,44,8,20,15,1,0,0,0,0,0,0,0,0,0,2,394,44,8,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,57,14680,3117,2824,93,194,6,0,650,2463,3113
2016,990,42,16503,1908,1690,52,151,15,71,0,0,0,0,0,0,0,0,18,4546,853,788,30,31,4,142,11,2881,568,540,14,10,4,8,12,1713,742,717,20,0,5,15,6,890,319,299,16,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,890,319,299,16,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,89,26533,4390,4034,132,193,31,239,833,3580,4413
2016,680,35,14516,1303,1079,35,181,8,264,294,79426,13363,12201,519,559,84,3358,161,42520,7216,6964,147,73,32,1714,52,12551,2624,2577,29,14,4,88,51,13165,3651,3626,4,1,20,89,63,13673,2822,2761,47,5,9,427,22,3934,539,521,17,1,0,59,14,2260,684,680,2,0,2,110,27,7479,1599,1560,28,4,7,258,0,0,0,0,0,0,0,0,47,10867,393,96,68,223,6,1514,27,7543,267,1,61,202,3,1306,0,0,0,0,0,0,0,0,12,2515,36,10,6,20,0,201,8,809,90,85,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3102,257,87,11,157,2,11,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,715,189820,31629,29391,860,1213,165,7465,12779,18855,31634
2016,411,30,7953,1630,1550,0,70,10,0,6,2015,991,945,0,39,7,0,28,5214,1433,1427,0,4,2,0,12,3710,1682,1677,0,3,2,0,16,2239,846,840,0,0,6,0,6,1661,643,643,0,0,0,0,4,1332,472,472,0,0,0,0,1,71,47,47,0,0,0,0,1,258,124,124,0,0,0,0,0,0,0,0,0,0,0,0,8,1485,410,384,0,26,0,0,8,1485,410,384,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,106,24277,7635,7466,0,142,27,0,4755,2645,7400
2016,241,19,5031,1191,1120,9,50,12,0,10,1179,271,244,9,13,5,0,16,2481,1430,1413,6,4,7,0,16,1828,1307,1291,6,3,7,0,20,2005,823,818,2,1,2,0,7,846,456,408,23,0,25,0,5,782,388,342,23,0,23,0,2,64,68,66,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,0,0,1,0,7,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,96,13374,5481,5296,55,71,59,0,3133,2352,5485
2016,558,24,6533,1393,1217,10,166,0,113,76,20778,3860,3540,116,200,4,290,48,13634,2433,2389,13,28,3,199,15,4002,869,844,15,7,3,16,32,5358,1670,1639,17,0,14,18,12,1410,624,590,28,4,2,7,6,682,201,186,12,3,0,0,0,0,0,0,0,0,0,0,6,728,423,404,16,1,2,7,0,0,0,0,0,0,0,0,7,1374,192,141,7,44,0,369,7,1374,192,141,7,44,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2607,326,305,6,0,15,5,12,2607,326,305,6,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,226,55696,11367,10665,212,449,41,1017,2663,8691,11354
2016,167,0,0,0,0,0,0,0,0,3,144,54,49,5,0,0,0,5,233,207,206,1,0,,0,5,420,264,260,0,0,4,0,2,44,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,16,1206,554,544,6,0,4,0,497,58,555
2016,248,42,7988,1094,1076,0,18,0,61,41,5794,1354,1324,0,30,0,87,36,4871,1320,1320,0,0,0,54,20,2614,787,787,0,0,0,33,10,282,118,118,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2903,79,34,0,45,0,886,14,2903,79,34,0,45,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,163,24452,4752,4659,0,93,0,1124,1936,2816,4752
2016,224,3,1480,337,283,37,17,0,0,3,546,134,92,32,10,0,0,6,978,426,417,6,3,0,0,6,771,349,344,3,2,0,0,3,323,298,298,0,0,0,0,2,382,187,181,6,0,0,0,1,335,160,157,3,0,0,0,0,0,0,0,0,0,0,0,1,47,27,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,23,4480,1731,1615,84,32,0,0,708,1023,1731
2016,591,22,9729,1408,1235,18,146,9,113,157,41691,6912,6389,206,266,51,593,73,15695,3354,3300,34,16,4,400,31,6755,1478,1446,17,10,5,34,32,7232,2002,1992,1,0,9,44,32,5209,777,742,31,2,2,31,18,3195,291,268,22,1,0,26,0,0,0,0,0,0,0,0,14,2014,486,474,9,1,2,5,0,0,0,0,0,0,0,0,30,6806,174,14,43,117,0,1197,21,5017,163,14,37,112,0,1086,0,0,0,0,0,0,0,0,9,1789,11,0,6,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4065,311,288,15,0,8,1,16,4065,311,288,15,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,393,97182,16416,15406,365,557,88,2413,4463,11860,16323
2016,586,61,26714,4027,3670,32,311,14,283,103,25567,5842,5516,121,184,21,456,70,16226,3253,3193,30,28,2,850,34,8945,1388,1358,21,8,1,41,42,6273,2297,2283,4,0,10,49,22,4458,1651,1592,59,0,0,88,10,1799,464,458,6,0,0,76,0,0,0,0,0,0,0,0,12,2659,1187,1134,53,0,0,12,0,0,0,0,0,0,0,0,14,2887,288,193,25,65,5,596,10,2303,269,178,21,65,5,531,0,0,0,0,0,0,0,0,4,584,19,15,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2842,264,247,9,0,8,4,0,0,0,0,0,0,0,0,15,2842,264,247,9,0,8,4,6,636,193,49,1,143,0,2,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,367,94548,19203,18101,302,739,61,2369,4674,13636,18310
2016,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13891,164,127,10,27,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5844,149,17,3,129,0,16,"Otros",0,0,0,0,0,0,0,0,"Otros",54,18833,723,540,26,157,0,17,"Otros",0,0,0,0,0,0,0,0,110,38568,1036,684,39,313,0,89,1004,47,1051
