año,NCODI,70_tIngresos,700_particular,701_AsegPriv,701_1_AsistSanitaria,701_2_AccTrafic,702_MATEPSS,704_SNS,705_1_FdirectaSS,705_2_FdirectaAPriv_MATEPSS,706_OyEntiPublica,708_bonificaciones,709_Otros_Ips,74_Total_Subvencion,740_subvenciones,741_otraSubvencion,7X_restoIngresos,total_ventasIngresos,70_Hospital,70_consulExter,70_CMA,70_hospDia,70_Urgencia,70_hospDom,700_Hospital,700_consulExter,700_CMA,700_hospDia,700_Urgencia,700_hospDom,701_Hospital,701_consulExter,701_CMA,701_hospDia,701_Urgencia,701_hospDom,701_1Hospital,701_1consulExter,701_1CMA,701_1hospDia,701_1Urgencia,701_1hospDom,701_2Hospital,701_2consulExter,701_2CMA,701_2hospDia,701_2Urgencia,701_2hospDom,702_Hospital,702_consulExter,702_CMA,702_hospDia,702_Urgencia,702_hospDom,704_Hospital,704_consulExter,704_CMA,704_hospDia,704_Urgencia,704_hospDom,705_1Hospital,705_1consulExter,705_1CMA,705_1hospDia,705_1Urgencia,705_1hospDom,705_2Hospital,705_2consulExter,705_2CMA,705_2hospDia,705_2Urgencia,705_2hospDom,706_Hospital,706_consulExter,706_CMA,706_hospDia,706_Urgencia,706_hospDom,708_Hospital,708_consulExter,708_CMA,708_hospDia,708_Urgencia,708_hospDom
2016,623,171154630,238256,940787,16704,924083,234282,1281476,168457983,0,1846,0,0,0,0,0,58269,171212899,1241486,51645,3403,8282,1318279,0,103105,3404,978,8282,87758,0,8310,919,0,0,928476,0,3662,479,0,0,12506,0,4648,440,0,0,915970,0,154643,1350,0,0,68595,0,974405,45592,2425,0,233072,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,380,0,0,378,0,0,0,0,0,0,0
2016,875,34503880,8086042,24404630,23624378,780252,319088,969957,724163,0,0,0,0,0,0,0,57068,34560948,15599931,13828775,3804589,1342080,3134090,0,3341974,3418011,455724,874344,357504,0,11211418,9574921,3348865,467736,2645760,0,11133393,9067757,3348865,467736,2450697,0,78025,507164,0,0,195063,0,76582,111680,0,0,130826,0,969957,0,0,0,0,0,0,724163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,946,33144608,6585176,24765807,24560346,205461,1176352,617273,0,0,0,0,0,0,0,0,2436057,35580665,3940330,9870781,5737154,0,3649399,0,1975553,2502367,1119480,0,987776,0,1166853,6944699,4472227,0,2235086,0,1105215,6876897,4420862,0,2210431,0,61638,67802,51365,0,24655,0,341142,294088,129398,0,411723,0,456782,129627,16049,0,14814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1023,140560613,915798,1865931,396433,1469498,295598,0,137369959,0,113327,0,0,9175,9175,,4098921,144668709,49585099,31804054,5793671,36209,15517463,22361,359556,7851,0,0,548391,0,424928,28415,0,0,1412588,0,357165,9040,0,0,30228,0,67763,19375,0,0,1382360,0,193545,2511,0,0,99542,0,0,0,0,0,0,0,48552004,31762684,5793671,36209,13401273,22361,0,0,0,0,0,0,55066,2593,0,0,55669,0,0,0,0,0,0,0
2016,1054,3765971,787751,1412609,94069,1318540,0,155925,1119110,290576,0,0,0,0,0,0,6011507,9777478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1057,14833842,0,0,0,0,0,0,14833842,0,0,0,0,0,0,0,0,14833842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1031,690935,169830,211450,211450,0,25400,269184,0,0,0,0,15071,0,0,0,0,690935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1032,129148265,21414,1791335,126308,1665027,169937,0,127050446,0,115133,0,0,0,0,0,2850564,131998829,40870091,33308749,6183205,158850,17866542,22962,13970,433,0,0,7011,0,173016,0,0,0,1618319,0,125740,0,0,0,568,0,47276,0,0,0,1617751,0,89186,235,0,0,80516,0,0,0,0,0,0,0,40487475,33307494,6183205,158850,16152595,22962,0,0,0,0,0,0,106444,587,0,0,8101,0,0,0,0,0,0,0
2016,1064,22981934,4807636,12793723,12190324,603399,1306966,4073609,0,0,0,0,0,2860,0,2860,560901,23545695,8521518,7810376,3942239,0,2707793,0,1442290,1682672,961527,0,721145,0,3807946,4831444,2722885,0,1431444,0,3657097,4632323,2559968,0,1340935,0,150849,199121,162917,0,90509,0,379020,326741,143766,0,457438,0,2892262,969519,114061,0,97766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,226,23467863,2889368,18649671,16727035,1922636,1534916,264404,0,0,101242,0,28262,0,0,0,906518,24374381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,687,62712501,90428,522484,111186,411298,192768,0,60042992,0,27903,0,1835926,0,0,0,0,62712501,26862857,20782011,466903,669715,12095088,0,79192,785,0,0,10451,0,286948,3302,0,0,232233,0,99852,792,0,0,10542,0,187096,2510,0,0,221691,0,19188,0,0,0,173580,0,0,0,0,0,0,0,26453929,20777924,466903,669715,11674521,0,0,0,0,0,0,0,23600,0,0,0,4303,0,0,0,0,0,0,0
2016,745,242256830,274239,1677347,0,1677347,426757,1301520,237196321,0,1205986,0,174660,0,0,0,0,242256830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,109,16628793,2140793,12681144,11714107,967037,600500,702810,0,0,503546,0,0,23137,23137,0,1488168,18140098,8165722,0,988034,0,1526178,0,1368675,0,188543,0,40844,0,6229021,0,699961,0,1440976,0,6132990,0,664690,0,1440976,0,96031,0,35271,0,0,0,339911,0,46036,0,44358,0,228115,0,53494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,808,95172705,43133,1455752,156310,1299442,254218,0,93398014,21588,0,0,0,7000,0,7000,3186099,98365804,621146,180020,0,0,973525,0,340,16946,0,0,25846,0,543917,124612,0,0,787224,0,79286,46005,0,0,31019,0,464631,78607,0,0,756205,0,55559,38462,0,0,160197,0,0,0,0,0,0,0,0,0,0,0,0,0,21330,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,971,13172194,34195,400105,19386,380719,116895,0,12618390,2609,0,0,0,0,0,0,292488,13464682,7216,16142,0,0,530446,0,3585,116,0,0,30493,0,3150,14374,0,0,382581,0,1231,746,0,0,17409,0,1919,13628,0,0,365172,0,481,1652,0,0,114763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,128,4953746,193291,4156432,4139067,17365,89320,166781,135982,0,0,-21710,233650,2500,2500,0,129034,5085280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,919,107454048,47953,617229,202452,414777,52954,0,106721381,0,14531,0,0,0,0,0,169151,107623199,391377,17711,386,201,230456,0,16816,3081,0,0,14049,0,356944,8752,386,201,190852,0,126920,8222,386,201,17037,0,230024,530,0,0,173815,0,8408,5878,0,0,24947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9209,0,0,0,608,0,0,0,0,0,0,0
2016,725,4132802,13303,3178883,1734575,1444308,851179,219,0,0,17639,0,71579,0,0,0,0,4132802,2654954,456995,0,0,949274,0,2514,4669,0,0,6121,0,2195422,285880,0,0,697580,0,1387262,261896,0,0,85417,0,808160,23984,0,0,612163,0,445975,160069,0,0,245136,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,11043,6377,0,0,218,0,0,0,0,0,0,0
2016,3,2829606,304818,0,0,0,0,2088972,435816,0,0,0,0,162939,62294,100645,156516,3149061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,306,969157,0,0,0,0,0,0,969157,0,0,0,0,0,0,0,0,969157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,2080598,216389,807671,724441,83230,95602,959640,1296,0,0,0,0,0,0,0,176,2080774,0,1343746,0,0,12411,0,0,216389,0,0,0,0,0,83230,0,0,0,0,0,0,0,0,0,0,0,83230,0,0,0,0,0,83191,0,0,12411,0,0,959640,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,264,18810523,915767,15969405,15969405,0,1018333,809988,0,0,0,0,97030,0,0,0,682873,19493396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,867,2088865,316433,1117012,1104445,12567,66007,589413,0,0,0,0,0,0,0,0,11831,2100696,9337,341067,334879,0,136399,0,795,109045,23351,0,1531,0,8542,231511,194077,0,109250,0,8542,230000,194077,0,108912,0,0,1511,0,0,338,0,0,511,0,0,25618,0,0,0,117451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,910,80196123,0,0,0,0,0,0,80196123,0,0,0,0,0,0,0,0,80196123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1053,129532322,12054,695628,247612,448016,234754,0,128495206,0,0,0,94680,0,0,0,0,129532322,480067,11445,0,404964,0,0,266,146,0,11368,0,0,430915,2040,0,236874,0,0,173598,2040,0,63616,0,0,257317,0,0,173258,0,0,48886,9259,0,156722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1055,1019946,2090,764951,427040,337911,252905,0,0,0,0,0,0,0,0,0,439537,1459483,543036,27429,2505,6160,440619,197,0,122,0,0,1968,0,463274,13980,0,6160,281471,66,329714,13980,0,0,83280,66,133560,0,0,6160,198191,0,79762,13327,2505,0,157180,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1081,3649647,203439,56607,9000,47607,31512,3240590,0,,62028,0,55471,0,0,0,13737,3663384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1099,2349519,263910,770575,562972,207603,86005,853056,0,0,375314,0,659,0,0,0,0,2349519,177533,263129,12583,0,191266,0,17532,19073,0,0,5285,0,67365,150051,0,0,108279,0,60987,116599,0,0,101935,0,6378,33452,0,0,6344,0,37748,726,12583,0,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54888,93279,0,0,71358,0,0,0,0,0,0,0
2016,529,9301040,0,0,0,0,0,0,9301040,0,0,0,0,0,0,0,0,9301040,8251230,112512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8251230,112512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,345,18461617,0,0,0,0,0,0,18461617,0,0,0,0,0,0,0,0,18461617,18461617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18461617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,515,935118,632714,0,0,0,72917,229487,0,0,0,0,0,0,0,0,16552737,17487855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,174,5556693,0,0,0,0,0,5556693,0,0,0,0,0,23190,5449,17741,96426,5676309,1394396,1067369,3094928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394396,1067369,3094928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,523,26825121,116464,475430,215894,259536,203528,25899492,17007,0,0,0,113200,231768,,231768,151685,27208574,11130605,4072250,0,467197,0,0,20559,4137,0,9680,0,0,223998,251432,0,875,0,0,15301,200593,,0,0,0,208697,50839,0,875,0,0,187902,7156,0,0,0,0,10698146,3809525,0,456642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,697,42749438,4865172,36902369,34606092,2296277,981897,0,0,0,0,0,0,0,0,0,740283,43489721,22090166,12192039,982828,1448940,5787465,0,3545917,1082723,51854,95035,59895,0,18128986,10766600,928609,1353905,5530898,0,17350484,9805747,924872,1353905,5017461,0,778502,960853,3737,0,513437,0,415263,342716,2365,0,196672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,239,44769989,6830781,37747366,35134567,2612799,963241,0,0,0,0,-851278,79879,398,398,0,719367,45489754,20043298,14662640,0,667864,4560987,0,2967233,2975758,0,31185,856605,0,16631240,11349781,0,636679,3523067,0,15668857,10193368,0,636679,3068740,0,962383,1156413,0,0,454327,0,444825,337101,0,0,181315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
