año,NCODI,biopsias_hosp,biopsias_CEP,necropsias_hosp,angio_hosp,angio_CEP,densiometrias_hosp,densiometrias_CEP,gamma_hosp,gamma_CEP,mamo_hosp,mamo_CEP,pet_hosp,pet_CEP,resonancia_hosp,resonancia_CEP,rx_hosp,rx_CEP,spect_hosp,spect_CEP,tac_hosp,tac_CEP,Colonosopia,Broncoscopia,ERCP
2016,15,152,0,0,0,0,56,0,0,0,232,0,0,0,0,0,2734,0,0,0,0,0,56,0,0
2016,264,0,0,0,0,0,0,0,0,0,1371,0,0,0,4986,0,20530,0,0,0,5463,0,617,22,0
2016,867,250,0,0,0,0,404,0,0,0,880,0,0,0,0,0,8765,0,0,0,0,0,180,0,0
2016,910,0,0,0,0,0,0,0,0,0,3351,0,0,0,2765,0,66679,0,0,0,7880,0,1134,104,2
2016,1053,12819,0,1,0,0,0,0,0,0,5781,0,0,0,6073,0,76054,6072,0,0,12361,0,3455,163,0
2016,1055,12151,0,6,0,0,2198,0,0,0,6067,0,0,0,4065,0,125640,0,0,0,16388,0,2048,255,0
2016,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1099,0,0,0,0,0,57,0,0,0,53,0,0,0,312,0,4001,0,0,0,464,0,0,0,0
2016,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0
2016,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,515,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,0,21962,0,0,0,764,0,0,0,0
2016,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0
2016,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14550,0,0,0,0,0,0,0,0
2016,697,0,0,0,74,0,3747,0,739,0,8468,0,569,0,12982,0,85397,0,174,0,8922,0,1538,44,8
2016,239,7582,0,0,0,0,1165,0,0,0,3265,0,0,0,9204,0,31523,0,0,0,8547,0,1202,60,0
2016,287,5121,0,0,60,0,2809,0,838,0,4350,0,0,0,9745,0,63265,0,99,0,6734,0,2809,57,37
2016,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,0,0,0,0,0,0
2016,692,10981,0,15,0,0,831,0,0,0,5456,0,0,0,3523,0,86954,0,0,0,8672,0,1646,192,0
2016,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,435,2401,0,4,43,0,659,0,0,0,2230,0,0,0,6509,0,34225,0,0,0,4817,0,356,13,0
2016,423,0,0,0,0,0,217,0,0,0,525,0,0,0,1829,0,11324,0,0,0,1926,0,0,0,0
2016,351,0,0,0,0,0,259,0,0,0,818,0,0,0,1582,0,25036,0,0,0,1198,0,104,8,0
2016,810,0,0,0,0,0,81,0,0,0,806,0,0,0,0,0,10548,0,0,0,1463,0,0,0,0
2016,830,9402,0,1,0,0,0,0,0,0,3221,0,0,0,0,0,68257,0,0,0,8505,0,1705,0,47
2016,892,19706,0,85,64,0,1259,0,0,0,4914,0,0,0,6220,0,105331,0,0,0,16905,0,1544,414,134
2016,921,2764,0,0,762,0,3060,0,1084,0,6551,0,0,0,13038,0,50450,0,939,0,10568,0,1919,35,41
2016,991,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,6444,0,0,0,0,0,0,0,0
2016,992,7455,0,17,0,0,0,0,0,0,1450,0,0,0,6999,0,59508,0,0,0,7249,0,1761,98,32
2016,993,6235,0,4,0,0,985,0,0,0,1109,0,0,0,4588,0,42180,7461,0,0,5984,0,1161,58,0
2016,1070,26468,0,128,956,0,1724,0,6047,0,7457,0,2296,0,19101,0,172684,0,889,0,31290,0,2962,945,200
2016,1095,128,0,0,0,0,61,0,0,0,351,0,0,0,1310,0,9794,0,0,0,2128,0,125,11,0
2016,1094,0,0,0,0,0,0,0,0,0,138,0,0,0,3684,0,1957,0,0,0,1104,0,284,0,0
2016,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14202,0,0,0,0,0,,,
2016,663,22919,0,0,1977,0,2555,0,1998,0,16939,0,486,0,13017,0,94684,8857,592,0,30130,0,6408,644,23
2016,552,0,0,0,846,0,917,0,0,0,7760,0,0,0,0,0,30254,0,0,0,3977,0,,,
2016,772,42018,0,359,3588,0,4271,0,6965,0,8357,0,2901,0,23082,0,252226,0,1949,0,41459,0,6389,1087,477
2016,568,0,0,0,0,0,0,0,0,0,0,0,0,0,7138,0,17885,0,0,0,3777,0,,,
2016,398,230,0,0,0,0,0,0,0,0,0,0,0,0,8269,0,10267,0,0,0,4110,0,9,,
2016,394,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,7188,0,0,0,0,0,,,
2016,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,0,0,0,0,0,,,
2016,616,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,,
2016,267,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,0,0,0,0,855,3,97
2016,565,2458,0,0,0,0,238,0,0,0,338,0,0,0,2180,0,12775,0,0,0,4553,0,1126,2,
2016,220,0,0,0,204,0,256,0,0,0,634,0,0,0,0,0,12951,0,0,0,1986,0,759,6,19
2016,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404,9,22
2016,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,711,23462,0,63,1041,0,3754,0,0,0,19889,0,3730,0,11811,0,108571,0,5177,0,32397,0,7564,1109,373
2016,204,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,560,0,0,0,0,0,,,
2016,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17081,0,0,0,269,0,223,9,0
2016,348,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,0,0,0,0,0,,,
2016,766,3527,0,0,218,0,0,0,367,0,0,0,0,0,533,0,22418,0,0,0,3908,0,,,
2016,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,728,13292,0,8,0,0,0,0,1953,0,5425,0,0,0,8162,0,94730,0,0,0,13509,0,3361,207,0
2016,280,0,0,0,0,0,2752,0,0,0,8735,0,0,0,21361,0,124263,0,0,0,12445,0,3432,88,65
2016,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10333,0,0,0,0,0,440,8,3
2016,276,15057,0,8,0,0,3541,0,4292,0,8143,0,1980,0,16542,0,122766,0,0,0,28627,0,1759,109,24
2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13838,0,0,0,0,0,4755,72,172
2016,302,0,0,0,0,0,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,584,0,0
2016,682,4280,0,1,0,0,410,0,0,0,290,0,128,0,3859,0,22886,0,82,0,5494,0,1294,65,14
2016,279,12933,0,18,0,0,0,0,0,0,0,0,0,0,23134,0,88980,0,0,0,22814,0,4106,64,17
2016,282,8619,0,0,133,0,2157,0,0,0,8257,0,1499,0,24819,0,81726,0,2816,0,18104,0,11139,213,185
2016,281,5652,0,6,781,0,0,0,0,0,0,0,0,0,1634,0,41047,0,0,0,7113,0,398,314,96
2016,183,0,0,0,0,0,590,0,0,0,448,0,0,0,1464,0,7051,0,0,0,409,0,89,0,0
2016,610,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,3651,0,0,0,0,0,,,
2016,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,,,
2016,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,119,0,0,0,0,0,2,0,0,0,409,0,0,0,0,0,661,0,0,0,0,0,,,
2016,770,28302,0,54,2750,0,4790,0,0,0,14189,0,0,0,16550,0,108312,0,6044,0,25893,0,4222,994,240
2016,583,0,0,0,0,0,1262,0,0,0,5309,0,0,0,3680,0,67053,0,0,0,7573,0,2007,75,0
2016,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,,,
2016,469,3120,0,0,0,0,0,0,0,0,2477,0,0,0,0,0,25975,0,0,0,3011,0,538,42,0
2016,642,10006,0,0,0,0,0,0,0,0,7572,0,0,0,0,0,71310,0,0,0,10908,0,2241,177,0
2016,674,6373,0,81,295,0,876,0,0,0,4421,0,0,0,5943,0,50287,1962,0,0,4393,0,131,25,0
2016,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,,,
2016,526,18237,0,26,0,0,0,0,0,0,13750,0,0,0,7977,0,116437,0,0,0,13544,0,4100,311,36
2016,698,32643,0,80,978,0,7420,0,12484,0,5391,0,0,0,0,0,152610,0,0,0,37949,0,4603,2986,788
2016,630,5072,0,4,0,0,0,0,0,0,5409,0,0,0,6957,0,13252,0,0,0,7087,0,2302,0,0
2016,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,439,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,32662,0,0,0,2483,0,,,
2016,570,19548,0,21,0,0,0,0,0,0,3593,0,0,0,5481,0,130529,0,0,0,16701,0,3640,424,189
2016,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,571,0,0,0,148,0,0,0,0,0,7221,0,0,0,0,0,58872,0,0,0,6845,0,3324,41,0
2016,296,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,6172,0,0,0,0,0,,,
2016,566,0,0,0,0,0,0,0,0,0,8935,0,0,0,6754,0,56011,0,0,0,10280,0,3205,157,88
2016,784,19656,0,124,0,0,0,0,10649,0,25816,0,1617,0,22742,0,150538,0,0,0,32487,0,8331,518,685
2016,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,,,
2016,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,639,19112,0,0,0,0,451,0,0,0,6001,0,0,0,4019,0,70967,0,0,0,8883,0,3553,281,0
2016,457,1774,0,0,0,0,0,0,0,0,2865,0,0,0,0,0,26540,0,0,0,3176,0,702,0,0
2016,609,17119,0,16,1142,0,2246,0,0,0,6888,0,0,0,14969,0,74457,0,1492,0,14480,0,3401,370,70
2016,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,454,611,0,12,0,0,0,0,0,0,2480,0,0,0,6084,0,45622,0,0,0,9478,0,1836,61,44
2016,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,600,6612,0,8,0,0,1259,0,0,0,4892,0,0,0,0,0,58530,0,0,0,7829,0,2662,238,0
2016,545,10822,0,33,901,0,436,0,0,0,9042,0,0,0,4640,0,70788,0,0,0,9422,0,3795,241,121
2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,702,17008,0,59,0,0,0,0,0,0,14444,0,0,0,10580,0,92284,82232,0,0,20995,0,4270,418,294
2016,778,9560,0,22,0,0,0,0,0,0,10945,0,0,0,4720,0,50381,0,0,0,11337,0,2589,215,79
2016,341,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,12527,0,0,0,0,0,82,0,0
2016,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,767,0,0,0,0,0,0,0,0,0,2079,0,0,0,3899,0,61133,0,0,0,6428,0,4340,138,0
2016,359,0,0,0,0,0,1541,0,0,0,5270,0,0,0,0,0,22749,0,0,0,0,0,,,
2016,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,664,14034,0,43,130,0,0,0,0,0,2884,0,0,0,8124,0,91172,0,0,0,16026,0,4687,269,122
2016,918,39962,0,326,2743,0,6416,0,9557,0,19579,0,5048,0,43790,0,208468,0,5005,0,84523,0,9137,2325,394
2016,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,398,0,0,0,0,240,0,0
2016,492,0,0,0,0,0,0,0,0,0,8227,0,0,0,0,0,46378,0,0,0,8574,0,2224,70,0
2016,811,0,0,0,0,0,0,0,0,0,0,3350,0,0,0,2359,1,0,0,0,0,801,1333,44,8
2016,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,922,11658,0,0,0,0,1527,0,0,0,3975,0,0,0,14176,0,28789,0,0,0,8840,0,2872,74,32
2016,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,973,2099,0,0,0,0,0,0,0,0,631,0,0,0,13512,0,20607,0,0,0,3747,0,1912,0,0
2016,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,994,0,0,0,0,0,0,0,0,0,5876,0,0,0,4426,0,55639,0,0,0,8173,0,2368,99,0
2016,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0
2016,1089,3121,0,0,0,0,1324,0,0,0,1687,0,0,0,5229,0,19704,0,0,0,2548,0,865,4,0
2016,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1033,11683,0,12,0,0,0,0,0,0,0,0,0,0,8216,0,13650,0,0,0,21043,0,4523,457,183
2016,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,,,
2016,1066,0,0,0,0,0,1384,0,0,0,1782,1979,0,0,8804,1162,12536,5332,0,0,5505,0,7668,98,40
2016,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,207,868,0,0,0,0,0,0,0,0,0,0,0,0,86,0,12593,0,0,0,52,0,674,23,0
2016,431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,0,0,0,0,0
2016,387,7644,0,6,0,0,0,0,0,0,3913,0,0,0,0,0,35721,0,0,0,5609,0,1016,0,0
2016,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0
2016,606,3929,0,7,0,0,0,0,0,0,3152,1264,0,0,0,0,28872,2930,0,0,4663,0,1021,0,0
2016,925,20115,0,21,2912,0,1805,0,5862,0,4638,0,0,0,9450,0,155700,0,0,0,19071,0,5412,562,371
2016,541,2796,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,25118,0,0,0,3962,0,810,0,0
2016,797,1663,0,0,0,0,0,0,0,0,1876,0,0,0,0,0,31904,0,0,0,4935,0,475,0,0
2016,627,9077,0,0,0,0,0,0,0,0,2002,0,0,0,3226,0,55304,17147,0,0,9126,0,1815,170,0
2016,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,636,10887,0,14,0,0,0,0,3689,0,8999,0,0,0,6490,0,111866,0,1654,0,14602,0,2000,794,262
2016,205,1008,0,0,0,0,0,0,0,0,115,0,0,0,0,0,6720,0,0,0,0,0,212,0,0
2016,814,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,1895,0,0,0,0,0,104,0,0
2016,881,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,17150,0,0,0,0,0,0,0,0
2016,771,17174,0,15,599,0,0,1789,7657,0,4857,966,707,0,8258,0,186026,47005,1941,0,17553,6076,2536,568,434
2016,533,2453,0,0,0,0,370,0,0,0,415,0,0,0,0,0,4073,0,0,0,0,0,380,0,0
2016,447,5112,0,1,0,0,0,0,0,0,66,0,0,0,3328,0,17670,0,0,0,1527,0,277,12,32
2016,815,601,0,0,17,0,233,0,0,0,602,0,0,0,13336,0,3295,0,0,0,12646,0,219,0,0
2016,801,12573,1152,48,0,0,4294,0,0,0,3632,22061,0,0,4680,0,142870,101660,0,0,13840,0,6328,316,0
2016,800,4015,0,0,0,0,0,0,0,0,425,0,0,0,7518,0,10660,0,0,0,994,0,1702,5,0
2016,389,9070,0,4,0,0,0,0,0,0,1005,0,0,0,3841,0,78991,0,0,0,4447,0,1176,27,14
2016,695,8132,0,9,524,0,758,0,0,0,5797,0,0,0,15696,0,170255,56218,0,0,16570,0,3326,1514,272
2016,816,2654,0,5,0,0,0,0,0,0,2992,0,0,0,0,0,64547,0,0,0,4189,0,932,38,6
2016,833,3840,0,1,0,0,0,0,0,0,4281,0,0,0,0,0,80520,0,0,0,4966,0,1372,74,26
2016,870,2437,0,0,0,0,471,0,0,0,826,0,0,0,7044,0,20816,0,0,0,4692,0,807,40,34
2016,927,3891,0,0,0,0,0,0,0,0,729,0,0,0,6828,0,15672,0,0,0,0,0,2608,0,0
2016,961,13257,0,9,0,0,0,0,2511,0,2574,0,0,0,0,0,191770,36323,0,0,13340,0,2049,281,0
2016,962,0,0,0,0,0,0,0,0,0,124,0,0,0,909,0,3376,0,0,0,393,0,0,0,0
2016,1079,654,0,0,0,0,288,0,0,0,546,0,0,0,2308,0,11736,0,0,0,0,0,337,0,0
2016,1101,4739,0,1,0,0,0,0,0,0,910,0,0,0,1784,0,15749,0,0,0,2089,0,2970,49,5
