año,NCODI,altas_particular,estancias_particular,sesionHdia_particular,consulta_particular,cma_particular,urge_particular,hospDom_particular,altas_AsegPriv,estancias_AsegPriv,sesionHdia_AsegPriv,consulta_AsegPriv,cma_AsegPriv,urge_AsegPriv,hospDom_AsegPriv,altas_sns,estancias_sns,sesionHdia_sns,consulta_sns,cma_sns,urge_sns,hospDom_sns,altas_MutuaFun,estancias_MutuaFun,sesionHdia_MutuaFun,consulta_MutuaFun,cma_MutuaFun,urge_MutuaFun,hospDom_MutuaFun,altas_otrEntiPublica,estancias_otrEntiPublica,sesionHdia_otrEntiPublica,consulta_otrEntiPublica,cma_otrEntiPublica,urge_otrEntiPublica,hospDom_otrEntiPublica,altas_MATEPSS,estancias_MATEPSS,sesionHdia_MATEPSS,consulta_MATEPSS,cma_MATEPSS,urge_MATEPSS,hospDom_MATEPSS,altas_convIntern,estancias_conveInter,sesionHdia_conveInter,consulta_conveInter,cma_conveInter,urge_conveInter,hospDom_conveInter,altas_AccTrafic,estancias_AccTrafic,sesionHdia_AccTrafic,consulta_AccTrafic,cma_AccTrafic,urge_AccTrafic,hospDom_AccTrafic,otroRegimen,altas_otroRegim,estancias_otroRegim,sesionHdia_otroRegim,consulta_otroRegim,cma_otroRegim,urge_otroRegim,hospDom_otroRegim,total_altas,total_estancias,total_sesionHdia,total_consulta,total_cma,total_urgencias,total_hospDom
2016,163,141,199,0,5646,177,58,0,1051,1299,0,20897,245,4273,0,366,384,0,3069,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1558,1882,0,29612,515,4331,0
2016,131,19,1087,0,0,0,0,0,3,73,0,0,0,0,0,159,11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,181,12775,0,0,0,0,0
2016,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,17775,0,2798,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,0,4,0,0,0,"Otros",0,0,0,1,0,0,0,439,17851,0,2803,0,464,0
2016,1090,0,0,0,0,0,1,0,99,577,117,484,3,650,1,39583,197951,48425,664082,11775,162364,1051,0,0,1,24,1,0,0,0,0,0,0,0,0,0,31,116,1,92,0,931,0,29,183,20,82,0,226,0,193,1023,2,514,6,2301,0,"Otros",172,1024,228,574,0,2318,0,40107,200874,48794,665852,11785,168791,1052
2016,764,3,20,0,91,0,67,0,77,508,1,504,1,1017,0,25022,172182,18147,513480,4338,140824,0,226,1492,32,1016,3,3856,0,0,0,0,0,0,0,0,41,271,0,1071,0,1564,0,19,125,0,152,0,503,0,129,851,0,1712,0,4336,0,"Otros",0,0,0,0,0,0,0,25517,175449,18180,518026,4342,152167,0
2016,14,67,206,0,0,79,108,0,2791,6854,770,0,1264,20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,119,0,0,17,499,0,0,0,0,0,0,0,0,19,39,0,0,0,270,0,"Otros",0,0,0,0,0,0,0,2934,7218,770,0,1360,21090,0
2016,657,1,3,0,1,0,5,0,0,0,0,0,0,1,0,4441,23049,2843,90049,1674,34715,0,15,63,0,3,0,183,0,0,0,0,0,0,0,0,10,27,,13,0,397,0,5,46,0,12,0,55,0,15,56,0,0,0,394,0,"Otros",8,25,0,47,0,51,0,4495,23269,2843,90125,1674,35801,0
2016,362,36,98,0,6882,6,103,0,3371,5829,0,48607,34,20599,0,1303,3062,0,18232,190,383,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,41,90,0,775,1,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,480,0,300,0,4751,9079,0,74976,231,21993,0
2016,989,0,0,0,0,0,11,0,8,16,0,29,2,45,0,3087,14558,2107,92228,2290,25602,0,5,21,0,4,0,79,0,0,0,0,0,0,0,0,5,23,0,4,3,220,0,5,30,0,13,0,83,0,7,32,0,8,0,224,0,"Otros",0,0,0,0,0,0,0,3117,14680,2107,92286,2295,26264,0
2016,990,33,199,0,0,1,436,0,11,66,0,5,0,110,0,4262,25760,2360,102516,735,32889,0,8,48,0,0,0,107,0,4,24,0,1,0,120,0,23,140,0,12,0,360,0,28,169,0,7,0,236,0,21,127,0,12,0,372,0,"Otros",0,0,0,0,0,0,0,4390,26533,2360,102553,736,34630,0
2016,680,134,804,14,212,2,1190,6,30,180,0,76,0,224,0,31065,186436,59729,488045,5778,153966,2507,69,414,0,198,2,103,0,11,66,0,57,1,17,0,29,174,0,19,0,772,0,205,1230,0,442,1,1293,0,86,516,0,0,0,2354,0,"Otros",0,0,0,0,0,0,0,31629,189820,59743,489049,5784,159919,2513
2016,411,298,733,12,8856,179,742,0,6356,21907,2308,119642,553,42057,0,927,1455,0,5766,3637,231,0,0,0,0,0,0,0,0,2,4,3,270,0,0,0,36,107,0,1145,3,204,0,0,0,0,0,0,0,0,16,71,0,9196,0,0,0,"Otros",0,0,0,0,0,0,0,7635,24277,2323,144875,4372,43234,0
2016,558,5,37,0,112,0,219,0,17,28,0,382,0,469,0,11299,55365,61858,232048,2659,46532,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,0,180,0,295,0,0,0,0,0,0,0,0,38,220,0,853,0,732,0,"Otros",0,0,0,0,0,0,0,11367,55696,61858,233575,2659,48247,1415
2016,167,35,450,0,0,0,176,0,177,266,0,0,0,2108,0,338,486,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,4,4,0,0,0,1229,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,554,1206,0,0,0,3516,0
2016,248,558,2217,207,21649,0,1721,0,3724,20443,571,118684,0,10788,0,389,1500,569,7451,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,4,6347,0,1021,0,0,0,0,0,0,0,0,58,228,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,4752,24452,1351,154131,0,13607,0
2016,224,360,927,0,0,574,1305,0,1370,3552,0,0,1628,22199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,"Otros",0,0,0,0,0,0,0,1731,4480,0,0,2202,23640,0
2016,591,17,149,0,32,0,178,0,27,162,0,119,1,241,0,16132,95384,56022,348837,4820,81188,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,149,0,280,2,477,0,183,1098,0,688,3,640,0,40,240,0,114,0,1328,0,"Otros",0,0,0,0,0,0,0,16416,97182,56022,350070,4826,84052,478
2016,586,9,20,0,9,0,189,0,0,0,0,0,0,0,0,19179,94399,53796,331522,8444,88452,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109,0,69,0,821,0,0,0,0,0,0,0,0,10,20,0,39,0,1841,0,"Otros",0,0,0,0,0,0,0,19203,94548,53796,331639,8444,91303,3734
2016,453,0,0,0,1,0,0,0,2,39,0,2,0,0,0,1029,38294,2695,64677,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,0,0,0,9,0,4,116,0,28,0,2,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1036,38568,2695,64708,0,1007,0
2016,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9914,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,23,9914,0,24,0,0,0
2016,511,18,90,0,0,0,479,0,24,158,0,27,0,438,0,14149,71618,20502,263880,2135,78162,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,93,0,0,0,511,0,0,0,0,0,0,0,0,85,468,0,3,0,1181,0,"Otros",0,0,0,0,0,0,0,14286,72427,20502,263910,2135,80771,2218
2016,530,9,46,0,26,0,16,0,10,50,0,0,2,421,0,15611,77192,32261,260498,3369,70314,1410,2,3,0,0,1,50,0,0,0,0,0,0,0,0,6,21,0,0,3,595,0,81,419,0,276,2,416,0,37,251,0,0,8,1986,0,"Otros",0,0,0,0,0,0,0,15756,77982,32261,260800,3385,73798,1410
2016,6,876,1455,0,24096,838,1092,0,3489,7489,0,97236,3569,25870,0,19,23,0,0,0,0,0,73,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,4457,9134,0,121332,4407,26962,0
2016,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,96125,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,193,96125,0,5300,0,0,0
2016,875,649,2541,364,17204,37,2049,0,4344,14513,188,90834,358,29896,0,425,1462,0,5489,77,63,0,81,276,0,1677,3,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,5499,18792,552,115204,475,32590,0
2016,946,1551,3412,0,14898,427,2849,0,10018,32890,0,116970,1664,33233,0,452,889,0,2146,171,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,561,0,7113,33,1388,0,0,0,0,0,0,0,0,19,55,0,1892,3,162,0,"Otros",0,0,0,0,0,0,0,12201,37807,0,143019,2298,38030,0
2016,1023,158,870,58,126,9,2523,0,58,265,60,28,0,257,0,15943,78279,35758,267277,7109,75072,844,28,111,3,77,0,244,0,0,0,0,0,0,0,0,24,69,0,2,1,381,0,0,0,0,0,0,0,0,46,289,0,29,5,1332,0,"Otros",0,0,0,104,0,2,0,16257,79883,35879,267643,7124,79811,844
2016,1054,110,550,39,542,20,1341,4,98,490,21,430,6,321,1,11537,63718,8036,196456,4991,54159,1054,21,65,0,8,0,92,0,21,60,6,244,6,0,0,21,54,0,446,2,405,0,0,0,0,0,0,0,0,48,255,0,2,0,668,0,"Otros",0,0,0,0,0,0,0,11856,65192,8102,198128,5025,56986,1059
2016,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,26064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,364,26064,0,0,0,0,0
2016,1031,30,775,1473,0,0,0,0,22,936,605,0,0,0,0,37,1594,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,140,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,113,3445,4397,0,0,0,0
2016,1032,46,187,12,64,5,698,1,0,0,0,0,0,14,0,13319,63600,28672,268336,7764,85108,907,22,120,8,34,0,177,0,0,0,0,0,0,0,0,6,17,0,2,1,250,0,0,0,0,0,0,0,0,88,539,0,1,8,2882,0,"Otros",0,0,0,84,0,7,0,13481,64463,28692,268521,7778,89136,908
2016,1064,1285,2574,0,9855,0,933,0,6746,15415,0,78816,0,33690,0,2325,3523,0,2480,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1396,0,3435,0,1465,0,0,0,0,0,0,0,0,22,61,0,3032,0,438,0,"Otros",0,0,0,0,0,0,0,10886,22969,0,97618,0,36735,0
2016,226,637,1170,0,9325,0,210,0,4228,13465,0,96075,0,39059,0,155,1004,0,539,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,846,0,3525,0,1393,0,143,546,0,86,0,298,0,74,121,0,10105,0,2964,0,"Otros",0,0,0,0,0,0,0,5627,17152,0,119655,0,44053,0
2016,687,64,269,0,16,0,142,0,1,4,0,0,0,31,0,7283,40709,5153,159872,2395,59885,0,0,0,0,0,0,0,0,5,34,0,0,0,31,0,1,13,0,0,0,588,0,107,785,168,112,0,328,0,28,159,0,16,0,942,0,"Otros",0,0,0,0,0,0,0,7489,41973,5321,160016,2395,61947,0
2016,745,22,105,0,0,0,8,0,1,1,0,0,0,0,0,24087,176136,23901,458478,6031,153327,0,19,47,0,0,0,0,0,70,399,0,0,0,0,0,7,38,0,0,0,0,0,19,91,0,0,0,416,0,42,231,0,0,0,2785,0,"Otros",5,8,0,0,0,0,0,24272,177056,23901,458478,6031,156536,0
2016,109,551,931,0,4548,0,371,0,4642,13152,0,94381,0,38983,0,222,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,374,0,1473,0,464,0,92,313,0,296,0,31,0,17,20,0,1679,0,487,0,"Otros",0,0,0,0,0,0,0,5653,16169,0,102377,0,40336,0
2016,808,21,284,0,0,0,426,0,8,86,0,0,0,87,0,13606,76833,6042,279968,5331,132584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,116,0,0,0,1464,0,79,596,0,0,0,535,0,68,670,0,0,0,4239,0,"Otros",0,0,0,0,0,0,0,13803,78585,6042,279968,5331,139335,0
2016,971,2,3,0,0,0,179,0,1,1,0,0,0,45,0,494,1222,1763,61003,1275,67494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,803,0,5,5,0,0,0,530,0,0,0,0,0,0,2080,0,"Otros",0,0,0,0,0,0,0,503,1232,1763,61003,1275,71131,0
2016,128,24,91,0,0,16,47,0,1507,2885,0,0,277,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,3,268,0,0,0,0,0,0,0,0,6,43,0,0,4,22,0,"Otros",0,0,0,0,0,0,0,1545,3031,0,0,300,10937,0
2016,919,9,48,,19,0,139,0,7,56,4,25,1,67,0,14383,106426,10684,232103,2103,41684,237,55,255,0,47,0,101,0,3,23,0,10,0,7,0,7,21,0,37,0,246,0,15,93,0,24,0,93,0,44,350,0,2,0,661,0,"Otros",0,0,0,0,0,0,0,14523,107272,10688,232267,2104,42998,237
2016,725,132,856,0,0,0,0,0,94,789,0,0,0,0,0,30333,212999,16047,494734,10041,149281,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,117,1217,0,0,0,0,0,37,192,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",93,661,0,0,0,0,0,30816,216744,16047,494734,10041,149281,0
2016,3,21,6417,0,0,0,0,0,0,0,0,0,0,0,0,228,26433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,249,32850,0,0,0,0,0
2016,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0,83,96282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,83,96282,0,2060,0,0,0
2016,15,90,90,0,2167,54,16,0,110,110,0,3626,68,2155,0,196,574,0,705,2,10,0,97,122,0,3506,61,5476,0,0,0,0,0,0,0,0,0,0,0,383,1,139,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,"Otros",0,0,0,0,0,0,0,493,896,0,10808,186,7796,0
2016,264,208,389,0,5523,4,157,0,1509,3981,0,48208,33,25530,0,143,436,0,913,2,13,0,3052,12283,0,33779,0,7789,0,0,0,0,0,0,0,0,95,133,0,190,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",12,14,0,209,0,2,0,5019,17236,0,88822,39,33872,0
2016,867,9,10,0,2807,0,183,0,9,12,0,7745,0,1444,0,149,298,0,937,0,3,0,31,38,0,15527,0,4225,0,0,0,0,0,0,0,0,0,0,0,350,0,822,0,0,0,0,0,0,0,0,0,0,0,96,0,26,0,"Otros",0,0,0,0,0,0,0,198,358,0,27462,0,6703,0
2016,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9481,48688,4403,163780,2063,41717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,9481,48688,4403,163780,2063,41717,0
2016,1053,0,0,0,1,0,47,0,60,217,0,15,0,235,0,12637,74850,6088,199571,1990,64520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71,0,67,0,801,0,1,5,0,0,0,29,0,53,393,0,0,0,669,0,"Otros",0,0,0,0,0,0,0,12769,75536,6088,199654,1990,66301,0
2016,1055,0,0,0,0,0,0,0,106,628,92,1421,19,481,0,16217,96497,14081,217957,3029,73828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1336,195,3019,42,1023,0,7,37,5,83,1,28,0,300,1789,261,4042,57,1369,0,"Otros",38,229,33,514,7,174,0,16893,100516,14667,227036,3155,76903,0
2016,1081,28,3140,0,719,0,0,0,1,45,0,14,0,0,0,186,21491,0,4561,0,0,0,1,36,0,19,0,0,0,0,0,0,0,0,0,0,1,126,0,26,0,0,0,0,0,0,0,0,0,0,1,283,0,34,0,0,0,"Otros",0,0,0,0,0,0,0,218,25121,0,5373,0,0,0
2016,1099,120,192,0,813,59,8,0,292,746,0,5340,138,1533,0,53,265,0,307,47,20,0,77,250,0,4021,13,1011,0,0,0,0,0,0,0,0,78,78,0,42,4,60,0,0,0,0,0,0,0,0,150,150,0,420,106,11,0,"Otros",0,0,0,0,0,0,0,770,1681,0,10943,367,2643,0
2016,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,34039,0,5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1477,34039,0,5324,0,0,0
2016,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,55152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,405,55152,0,0,0,0,0
2016,515,6,29,0,107,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,3359,0,27991,1,12813,0,0,0,0,0,0,0,0,174,574,0,7479,0,1397,0,"Otros",0,0,0,0,0,0,0,1354,3962,0,35584,1,14224,0
2016,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,15428,0,20612,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,811,15428,0,20612,1174,0,0
2016,523,1,102,0,0,0,0,0,0,0,0,0,0,0,0,2301,63239,6623,57277,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,966,0,0,0,0,0,0,0,0,0,0,0,0,33,1000,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,2337,65307,6623,57277,2544,0,0
2016,697,282,611,11,1470,229,436,0,11714,36535,1307,132208,1254,86725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,407,0,759,16,1002,0,0,0,0,0,0,0,0,220,995,0,5102,8,2318,0,"Otros",0,0,0,0,0,0,0,12361,38548,1318,139539,1507,90481,0
2016,239,863,1506,37,18020,114,1940,0,7962,24668,1183,144745,618,36314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,513,25,1127,27,648,0,0,0,0,0,0,0,0,324,1439,11,6925,6,3755,0,"Otros",0,0,0,0,0,0,0,9331,28126,1256,170817,765,42657,0
2016,287,527,1015,0,3637,96,343,0,10094,30968,0,176468,3194,61187,0,803,33262,3995,4320,112,3,0,239,1288,0,1234,34,669,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,2548,0,5088,20,752,0,157,844,0,1113,5,893,0,"Otros",0,0,0,0,0,90,0,12439,69925,3995,191860,3461,63937,34
2016,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,30029,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1222,30029,0,443,0,0,0
2016,335,35,35895,0,0,0,0,0,0,0,0,0,0,0,0,11,14218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,46,50478,0,0,0,0,0
2016,435,36,194,0,16017,7,2052,0,3572,15478,0,186725,891,20211,0,44,635,0,56,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1741,0,15027,13,1147,0,0,0,0,0,0,0,0,239,2906,0,36116,24,1523,0,"Otros",0,0,0,0,0,0,0,3967,20954,0,253941,939,24966,0
2016,423,138,232,0,3487,15,343,0,1195,3301,0,27776,160,7519,0,0,0,0,0,172,0,0,204,511,0,6481,175,1269,0,0,0,0,0,0,0,0,54,134,0,461,3,435,0,799,1785,0,302,0,1467,0,58,209,0,366,0,84,0,"Otros",0,0,0,0,0,0,0,2448,6172,0,38873,525,11117,0
2016,351,224,521,0,4597,45,2080,0,1541,5407,0,46487,533,13096,0,52,380,0,9,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,140,0,582,0,1388,0,1754,5010,0,698,2,4062,0,76,199,0,1300,3,549,0,"Otros",0,0,0,0,0,0,0,3696,11657,0,53673,583,21228,0
2016,810,98,172,0,4137,32,351,0,776,1167,0,29908,420,5646,0,0,0,0,0,0,0,0,227,376,0,10132,0,1435,0,0,0,0,0,0,0,0,66,122,0,1722,4,1124,0,557,858,0,242,1,996,0,7,11,0,325,0,56,0,"Otros",0,0,0,0,0,0,0,1731,2706,0,46466,457,9608,0
2016,830,76,276,0,7,0,44,0,0,0,0,117,4,667,0,11757,58314,13097,169585,4030,68680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,66,0,23,1,743,0,0,0,0,0,0,0,0,58,371,0,129,2,1019,0,"Otros",1,20,0,3,0,55,0,11906,59047,13097,169864,4037,71208,0
2016,892,35,35,0,12,0,104,0,17,17,0,3,0,218,0,17228,104883,31100,343940,5091,102484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,145,226,,115,0,204,0,20,63,0,5,0,1432,0,"Otros",0,0,0,12,0,828,0,17450,105229,31100,344087,5091,105270,0
2016,921,357,1214,38,4170,285,1636,0,14430,37637,1789,229169,2484,78076,0,0,0,0,0,0,0,0,1853,8359,600,44639,520,14651,0,0,0,0,0,0,0,0,47,101,0,192,14,362,0,0,0,0,0,0,0,0,98,471,0,4697,6,1991,0,"Otros",0,0,0,0,0,0,0,16785,47782,2427,282867,3309,96716,0
