año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2016,687,185,12,0,6,1,0,0,139,49,188,0,171,10,0,4,0,0,0,130,39,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,74,88,16,1,1,63,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,745,1179,42,0,27,7,0,0,811,200,1011,0,998,37,0,18,6,0,0,743,155,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,65,307,488,10,10,0,242,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,109,46,0,0,5,0,0,0,41,12,53,1,38,0,0,4,0,0,0,38,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,27,39,10,0,0,23,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,808,312,24,0,17,0,0,0,294,96,390,0,250,18,0,12,0,0,0,270,78,348,0,54,2,0,3,0,0,0,27,4,31,0,43,2,0,2,0,0,0,25,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,109,96,18,1,0,84,70,0,0,0,3,8,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
2016,971,46,0,0,5,0,0,0,33,16,49,0,30,0,0,3,0,0,0,26,12,38,0,10,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,22,0,3,0,9,16,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,128,18,0,0,1,0,0,0,14,4,18,0,15,0,0,0,0,0,0,14,3,17,0,3,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,1,0,10,5,7,0,0,10,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,919,454,13,0,8,2,0,0,319,66,385,0,414,13,0,8,2,0,0,298,61,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,51,120,186,4,6,25,85,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,725,1074,36,8,37,3,2,0,851,190,1041,9,876,32,7,24,3,2,0,816,148,964,7,66,5,0,0,0,0,0,35,8,43,0,54,5,0,0,0,0,0,35,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,284,230,469,4,5,208,167,259,0,0,3,12,8,0,0,2,11,3,0,0,0,0,0,0,0,0,0,0
2016,113,55,0,27,0,0,0,0,139,0,139,0,52,0,22,0,0,0,0,126,0,126,0,23,0,3,0,2,0,0,46,0,46,0,20,0,3,0,2,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,87,24,17,4,5,67,20,12,0,0,14,5,11,0,0,13,3,8,0,0,0,0,0,0,0,0,0,0
2016,619,52,3,0,0,0,0,0,56,0,56,0,45,2,0,0,0,0,0,38,0,38,0,9,5,0,0,0,0,0,10,0,10,0,8,4,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,30,26,2,0,0,27,20,0,0,1,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2016,163,11,0,0,0,0,0,0,9,2,11,0,10,0,0,0,0,0,0,8,1,9,0,8,0,0,0,0,0,0,5,2,7,0,8,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,6,3,0,0,7,4,2,0,0,8,2,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0
2016,131,7,0,0,0,0,0,0,15,0,15,0,1,0,0,0,0,0,0,13,0,13,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,375,38,0,0,4,0,0,0,44,3,47,0,36,0,0,4,0,0,0,41,3,44,0,14,0,0,5,0,0,0,5,0,5,0,14,0,0,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,10,16,0,0,31,7,7,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,1090,1047,28,16,49,5,0,3,743,185,928,0,965,27,14,38,4,0,2,698,154,852,0,345,10,3,25,0,0,1,161,31,192,0,334,10,3,22,0,0,0,154,28,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,280,376,294,20,10,180,318,154,0,0,29,43,32,0,0,22,37,17,0,0,0,0,0,0,0,0,0,0
2016,764,904,23,0,32,8,2,2,561,148,709,0,814,21,0,23,8,2,2,540,128,668,0,91,0,0,0,1,0,0,28,14,42,0,81,0,0,0,1,0,0,26,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,97,335,366,15,11,29,261,215,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,14,21,4,0,0,0,0,0,19,1,20,0,20,4,0,0,0,0,0,15,0,15,0,17,0,0,0,0,0,0,6,0,6,0,14,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,7,1,0,0,10,3,0,0,0,3,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
2016,657,122,7,0,8,0,0,0,105,26,131,0,107,5,0,6,0,0,0,104,23,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,13,47,49,3,2,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,362,65,0,0,3,0,0,0,30,9,39,1,48,0,0,2,0,0,0,29,8,37,1,7,0,0,2,0,0,0,3,1,4,0,6,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,23,34,3,0,0,18,19,0,0,0,7,4,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0
2016,989,100,5,0,8,1,1,1,83,21,104,0,79,3,0,5,1,1,1,78,19,97,0,36,2,0,0,0,0,0,5,0,5,0,29,2,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,36,41,3,1,0,27,15,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,990,133,8,0,5,1,1,1,117,19,136,0,115,8,0,3,1,1,1,111,14,125,0,17,0,0,1,0,0,0,1,8,9,0,16,0,0,1,0,0,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,45,46,7,1,1,34,29,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2016,680,966,29,4,24,0,0,0,696,124,820,0,796,27,4,17,0,0,0,663,102,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,85,256,294,24,7,33,210,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,411,72,9,0,1,0,0,0,68,10,78,0,58,9,0,1,0,0,0,66,9,75,0,17,0,0,1,0,0,0,15,5,20,0,12,0,0,0,0,0,0,15,4,19,0,3,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,39,43,11,2,0,26,30,0,0,0,4,6,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
2016,241,55,0,0,0,0,0,0,64,0,64,0,47,0,0,0,0,0,0,50,0,50,0,13,0,0,0,0,0,0,22,0,22,0,10,0,0,0,0,0,0,17,0,17,0,3,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,26,18,2,0,0,18,18,0,0,0,7,10,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0
2016,558,313,11,0,9,0,0,1,189,43,232,0,276,10,0,4,0,0,1,181,37,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,22,93,118,13,1,2,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,167,8,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2016,248,63,0,0,4,0,0,0,65,15,80,0,52,0,0,4,0,0,0,56,10,66,0,17,0,0,1,0,0,0,5,1,6,0,14,0,0,1,0,0,0,5,1,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,31,32,39,4,0,26,29,26,0,0,3,5,7,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0
2016,224,22,0,0,0,0,0,0,18,7,25,0,17,0,0,0,0,0,0,14,6,20,0,1,2,0,0,0,0,0,2,0,2,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,13,4,0,0,8,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,591,465,7,0,13,1,0,1,370,72,442,3,379,7,0,6,1,0,1,362,70,432,0,36,0,0,0,0,0,0,11,0,11,0,27,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,21,159,143,6,5,13,111,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,586,400,15,2,16,1,0,0,307,66,373,0,336,13,2,9,1,0,0,292,61,353,0,36,2,0,2,0,0,0,9,2,11,0,31,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,21,96,133,4,2,4,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,453,87,0,0,7,4,1,0,83,5,88,0,70,0,0,4,4,1,0,80,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,24,36,1,2,13,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,145,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,7,0,9,0,0,1,0,0,0,2,1,3,0,7,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,1,15,2,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0
2016,511,296,14,0,13,0,0,0,200,56,256,0,239,14,0,9,0,0,0,193,50,243,0,18,5,0,0,0,0,0,4,1,5,0,14,5,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,17,112,85,7,3,10,91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,530,352,19,3,16,0,0,0,237,32,269,0,301,17,3,12,0,0,0,219,29,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,9,91,95,11,0,0,68,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6,23,0,2,0,0,0,2,56,7,63,0,21,0,2,0,0,0,0,50,6,56,0,6,0,0,0,0,0,0,9,1,10,0,5,0,0,0,0,0,0,9,1,10,0,0,6,0,5,0,1,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,5,0,2,12,16,2,0,0,5,15,0,0,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,161,9,0,0,0,6,0,0,27,0,27,1,5,0,0,0,3,0,0,23,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,24,131,2,2,16,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,9,0,0,0,0,0,1,31,0,31,9,9,0,0,0,0,0,1,28,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,4,1,0,1,5,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,306,23,0,0,0,2,0,0,158,0,158,2,19,0,0,0,2,0,0,129,0,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,6,112,3,3,5,6,74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,15,,0,0,2,0,0,0,0,1,1,0,,0,0,2,0,0,0,0,1,1,0,7,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,3,2,1,0,4,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,264,41,0,0,0,0,0,0,43,0,43,0,36,0,0,0,0,0,0,38,0,38,0,4,0,0,1,0,0,0,7,0,7,0,4,0,0,0,0,0,0,7,0,7,0,8,6,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,3,0,0,25,11,1,0,0,19,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2016,867,3,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,910,261,9,4,7,0,0,0,229,52,281,0,211,6,3,5,0,0,0,220,43,263,0,7,0,0,2,0,0,0,4,2,6,0,7,0,0,1,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,22,101,187,5,2,0,74,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1053,311,11,0,7,0,0,0,209,59,268,0,243,9,0,5,0,0,0,207,43,250,0,13,1,0,1,0,0,0,13,0,13,0,13,1,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,91,101,110,1,2,55,82,67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,1055,384,16,11,8,0,1,0,290,66,356,0,306,13,9,3,0,1,0,262,50,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,36,173,216,13,4,6,117,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1081,6,0,0,9,6,3,0,19,0,19,0,4,0,0,6,5,2,0,18,0,18,0,4,0,0,1,1,0,0,2,0,2,0,4,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,0,0,1,10,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2016,1099,14,1,0,0,0,0,0,16,4,20,0,12,1,0,0,0,0,0,13,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,529,56,0,0,6,2,1,1,62,1,63,0,51,0,0,5,2,1,1,49,1,50,0,2,0,0,1,0,0,0,4,0,4,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,9,9,0,3,13,7,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,345,32,0,23,1,5,0,1,160,0,160,0,22,0,19,1,3,0,0,130,0,130,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,19,55,0,5,16,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,515,28,0,0,13,0,0,0,44,1,45,0,26,0,0,9,0,0,0,38,1,39,0,3,0,0,3,0,0,0,8,0,8,0,2,0,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,10,34,9,0,1,5,26,7,0,0,0,2,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2016,174,17,0,0,11,0,0,0,31,1,32,0,5,0,0,1,0,0,0,22,1,23,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,18,10,0,1,1,16,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
