año,NCODI,primDiges_hosp,totDiges_hosp,primDigestivo_CEP,totDigestivo_CEP,primCardio_hosp,totCardio_hosp,primCardio_CEP,totCardio_CEP,primDerma_hosp,totDerma_hosp,primDerma_CEP,totDerma_CEP,primNeurolog_hosp,totNeurolog_hosp,primNeurolog_CEP,totNeurolog_CEP,primPsquia_hosp,totPsquia_hosp,primPsquia_CEP,totPsquia_CEP,primRestoMed_hosp,totRestoMed_hosp,primRestoMed_CEP,totRestoMed_CEP,primCirGeneral_hosp,totCirGeneral_hosp,primCirGeneral_CEP,totCirGeneral_CEP,primTrauma_hosp,totTrauma_hosp,primTrauma_CEP,totTrauma_CEP,primGine_hosp,totGine_hosp,primGine_CEP,totGine_CEP,primOftalmo_hosp,totOftalmo_hosp,primOftalmo_CEP,totOftalmo_CEP,primOrl_hosp,totOrl_hosp,primOrl_CEP,totOrl_CEP,primUrolog_hosp,totUrolog_hosp,primUrolog_CEP,totUrolog_CEP,primRestoQuirurg_hosp,totRestoQuirurg_hosp,primRestoQuirurg_CEP,totRestoQuirurg_CEP,primPediatria_hosp,totPediatria_hosp,primPediatria_CEP,totPediatria_CEP,primPreAnest_hosp,totPreAnest_hosp,primPreAnest_CEP,totPreAnest_CEP,primRehabil_hosp,totRehabil_hosp,primRehabil_CEP,totRehabil_CEP,primOtrasConsul_hosp,totOtrasConsul_hosp,primOtrasConsul_CEP,totOtrasConsul_CEP,primTotal_hosp,total_hosp,primTotal_CEP,total_CEP,otrasTexto
2016,989,1101,3441,0,0,704,2434,0,0,3255,6742,0,0,840,2488,0,0,499,3639,0,0,4679,23401,0,0,1627,4731,0,0,3285,8933,0,0,2258,6397,0,0,4067,9743,0,0,1997,5076,0,0,1331,2890,0,0,0,0,0,0,476,2712,0,0,2721,2721,0,0,2961,6938,0,0,0,0,0,0,31801,92286,0,0,"Otros"
2016,990,1336,4320,0,0,917,2640,0,0,3051,6144,0,0,1010,2853,0,0,623,5193,0,0,5342,25885,0,0,1722,5256,0,0,3377,9352,0,0,3155,11090,0,0,2970,8950,0,0,1731,4252,0,0,1411,4702,0,0,0,0,0,0,714,2143,0,0,1897,1897,0,0,3470,7876,0,0,0,0,0,0,32726,102553,0,0,"Otros"
2016,680,1210,10641,9760,13920,1138,7303,6969,11089,2214,10097,11940,18410,676,6913,6055,10075,0,0,0,0,13635,86540,13906,23919,888,5213,3583,4668,7650,30313,11707,17496,3550,18831,19413,27650,760,19236,17124,31159,1012,9572,10370,13180,1201,7344,5764,10675,8026,31455,4449,5109,4332,21419,2,2,17077,18040,0,0,3883,12085,5580,6695,0,0,0,0,67252,295002,126622,194047,"Otros"
2016,411,1188,2475,0,0,591,2120,0,0,5397,13945,0,0,720,1034,0,0,0,0,0,0,14314,39136,0,0,1664,5223,0,0,9456,30433,0,0,2501,16715,0,0,0,0,0,0,2341,4384,0,0,2081,9254,0,0,2055,4208,0,0,9384,10390,0,0,2739,3536,0,0,1042,2022,0,0,0,0,0,0,55473,144875,0,0,"Otros"
2016,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,558,3074,6855,0,0,2572,5241,1121,2962,0,0,7836,12640,4096,7252,0,0,294,294,5609,24206,14453,29001,1727,1397,7074,11534,0,0,5368,13498,6966,11224,8990,19360,0,0,6699,14312,9968,17748,5513,11051,1684,2678,3721,9059,0,0,0,0,0,0,2480,5272,0,0,4682,4951,0,0,3109,6748,612,3433,1808,12859,0,0,73933,157287,35523,76288,"Otros"
2016,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,248,8,1628,0,0,4296,18819,0,0,3693,7068,0,0,1499,5129,0,0,44,86,0,0,7473,43507,0,0,918,2530,0,0,1444,10038,0,0,5450,10315,0,0,3734,4610,0,0,1817,2970,0,0,2532,2867,0,0,1383,3535,0,0,2425,11499,0,0,1676,1676,0,0,1403,16836,0,0,711,11018,0,0,40506,154131,0,0,"Otros"
2016,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,591,7174,14793,0,0,7023,12063,0,0,10362,15551,0,0,5840,13697,0,0,1681,2161,0,0,54102,104599,0,0,4450,9464,0,0,18184,32641,0,0,13632,27317,0,0,25570,41912,0,0,8452,12460,0,0,6645,13663,0,0,3721,8529,0,0,3668,9137,0,0,11370,12613,0,0,10061,19470,0,0,0,0,0,0,191935,350070,0,0,"Otros"
2016,586,1004,3382,2449,5877,1211,5752,2529,6262,4662,9987,7808,13471,2177,5398,2045,3705,3875,24569,0,0,24690,69107,12297,19673,4395,9126,5070,6401,4396,10441,7428,10892,3981,9671,4379,9084,9071,19133,7335,18229,3445,5935,6236,7739,3495,8655,3019,7041,0,0,0,0,5581,10610,225,325,9299,9514,0,0,8148,19630,791,2030,0,0,0,0,89430,220910,61611,110729,"Otros"
2016,453,1297,2340,2021,3066,2595,3772,0,0,0,0,2990,4541,2111,5359,1587,2806,0,0,0,0,6848,11392,1614,4383,0,0,1120,1774,0,0,2919,4287,0,0,5416,6440,0,0,4042,6128,0,0,2568,3207,0,0,1499,2821,0,0,0,0,0,0,0,0,0,0,0,0,1484,2392,0,0,0,0,0,0,14335,25255,25776,39453,"Otros"
2016,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,2,24,0,0,"Otros"
2016,511,837,5305,3338,9181,1196,4508,2618,4871,2096,5843,7206,12128,1433,5153,1792,5156,27,147,11244,29398,9549,42463,16200,25078,778,2810,2917,3548,2186,9735,7550,13216,2839,12426,2967,5170,1343,8893,10272,14627,1522,3126,2564,4380,1298,4694,2783,5453,0,0,5006,5162,2193,7009,0,0,3905,3957,0,0,3011,6210,2592,4263,0,0,0,0,34213,122279,79049,141631,"Otros"
2016,530,687,2950,3497,6997,477,2764,2896,4603,514,3816,8002,10490,774,3554,3548,7198,500,3093,0,0,6931,40915,6574,14101,1692,6399,3722,5604,3331,11498,10484,15503,2094,9143,5075,8013,1599,14096,10289,21957,2809,7299,4434,7144,945,7557,3846,6072,0,0,1872,4132,2943,10646,0,0,6702,6858,0,0,7536,18398,0,0,0,0,0,0,39534,148986,64239,111814,"Otros"
2016,6,1826,3952,0,0,836,2177,0,0,4056,8584,0,0,2324,6820,0,0,710,2500,0,0,11568,30490,0,0,846,2545,0,0,7510,20251,0,0,4147,5814,0,0,0,0,0,0,4683,6809,0,0,1909,7960,0,0,3985,8337,0,0,9214,12454,0,0,2606,2639,0,0,0,0,0,0,0,0,0,0,56220,121332,0,0,"Otros"
2016,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2650,0,0,143,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,5300,0,0,"Otros"
2016,623,844,5402,3343,5965,1235,6643,3160,4917,2944,7798,7869,11889,2355,4938,1678,2550,140,3479,0,0,9459,55237,10011,15585,841,5187,3138,3782,3603,16358,7538,13192,4815,14644,6937,11426,3389,18365,11787,18312,2569,6531,6019,7825,966,7774,2717,6093,5076,12076,0,0,3383,10721,0,0,9225,9361,0,0,5425,10661,0,0,0,0,575,1040,56269,195175,64772,102576,"Otros"
2016,875,2447,3623,0,0,3145,4853,0,0,11306,13721,0,0,1280,1802,0,0,1377,2111,0,0,4406,15300,0,0,2519,4847,0,0,10766,16841,0,0,7552,12925,0,0,4977,10309,0,0,3916,6626,0,0,3150,5673,0,0,1603,1887,0,0,2542,4505,0,0,2463,2475,0,0,3584,7706,0,0,0,0,0,0,67033,115204,0,0,"Otros"
2016,946,2111,4051,0,0,3351,4999,0,0,2692,3537,0,0,1962,4134,0,0,1807,4141,0,0,9958,23490,0,0,1369,2754,0,0,9487,14305,0,0,4445,15126,0,0,1523,3832,0,0,3212,5407,0,0,1889,3998,0,0,1849,3519,0,0,1897,6714,0,0,2739,3188,0,0,2585,39824,0,0,0,0,0,0,52876,143019,0,0,"Otros"
2016,1023,1811,7492,0,0,2361,6850,0,0,5291,9959,0,0,2379,7761,0,0,1005,9180,0,0,10127,60798,0,0,2585,6497,0,0,7909,20448,0,0,4540,19259,0,0,7607,29858,0,0,4335,14431,0,0,2731,12669,0,0,6848,15966,0,0,1399,5209,0,0,8138,11714,0,0,7286,19980,0,0,6935,9572,0,0,83287,267643,0,0,"Otros"
2016,1054,2833,8895,0,0,2776,9149,0,179,0,0,5686,9126,2554,7637,0,0,52,80,52,252,9196,41214,620,2651,3472,8317,0,0,6325,13834,0,0,3650,8919,1514,3451,6615,20780,0,0,3502,10046,1233,3247,2771,10215,0,0,2673,6195,0,0,1661,6006,0,0,9324,9619,0,0,8138,15470,1871,2846,0,0,0,0,65542,176376,10976,21752,"Otros"
2016,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,1032,1820,8185,0,0,2294,7636,0,0,6162,14117,0,0,2174,7172,0,0,1295,15840,0,0,12109,57762,0,0,3087,8743,0,0,6642,20207,0,0,5643,22547,0,0,8489,31305,0,0,4918,11647,0,0,2357,9710,0,0,7199,13748,0,0,1637,7481,0,0,7816,10330,0,0,8947,22091,0,0,0,0,0,0,82589,268521,0,0,"Otros"
2016,1064,2474,4793,0,0,2222,4504,0,0,4360,6569,0,0,1696,3508,0,0,1190,3605,0,0,4665,9119,0,0,1439,2988,0,0,7021,18521,0,0,5147,15667,0,0,146,216,0,0,3273,5370,0,0,1963,3640,0,0,3154,7333,0,0,1893,5883,0,0,3060,3276,0,0,1409,2626,0,0,0,0,0,0,45112,97618,0,0,"Otros"
2016,226,1759,4665,0,0,2312,6134,0,0,0,0,0,0,0,0,0,0,50,133,0,0,10013,13641,0,0,1095,3201,0,0,4413,13423,0,0,3708,12951,0,0,6600,23052,0,0,49,145,0,0,2577,8124,0,0,1114,3254,0,0,3029,8853,0,0,1438,1438,0,0,816,2385,0,0,6106,18256,0,0,45079,119655,0,0,"Otros"
2016,687,3498,8664,0,0,2521,3906,0,0,6141,9023,0,0,0,0,0,0,1998,20089,0,0,6153,18514,0,0,3008,5093,0,0,9929,17424,0,0,6253,21014,0,0,8160,19716,0,0,4024,9350,0,0,2925,8604,0,0,0,0,0,0,1613,4040,0,0,4030,4035,0,0,4697,10544,0,0,0,0,0,0,64950,160016,0,0,"Otros"
2016,745,2956,8812,4947,10010,0,1060,3652,13015,1009,3611,8555,15071,2457,7627,6896,16856,0,0,9626,51402,13496,65004,9453,27737,2351,6636,3879,5222,2535,13406,17222,28523,5553,16480,11233,21418,0,0,15302,38098,1600,6781,5053,10277,976,4824,4309,9787,8365,21288,119,323,6249,23774,0,0,5982,6750,364,384,3502,8897,6656,15405,0,0,0,0,57031,194950,107266,263528,"Otros"
2016,109,1375,1782,0,0,1820,6084,0,0,1377,1970,0,0,281,515,0,0,430,1417,0,0,7401,35796,0,0,849,1957,0,0,4912,12475,0,0,3166,13632,0,0,1748,1970,0,0,3541,4665,0,0,703,1694,0,0,1468,2860,0,0,2248,10193,0,0,658,674,0,0,1716,4693,0,0,0,0,0,0,33693,102377,0,0,"Otros"
2016,808,5519,14683,0,0,3204,10707,0,0,9753,16722,0,0,0,0,0,0,0,0,0,0,7551,30594,0,0,6165,13151,0,0,10099,33443,0,0,9689,40368,0,0,14285,39784,0,0,8736,21677,0,0,4626,13123,0,0,0,0,0,0,2792,8007,0,0,10645,11457,0,0,13882,26252,0,0,0,0,0,0,106946,279968,0,0,"Otros"
2016,971,2165,5432,0,0,1154,2568,0,0,2438,4626,0,0,0,0,0,0,0,0,0,0,1578,6398,0,0,1526,2323,0,0,4639,10045,0,0,2160,5427,0,0,3273,8530,0,0,1768,3329,0,0,1407,4271,0,0,0,0,0,0,0,0,0,0,1605,1605,0,0,3458,6449,0,0,0,0,0,0,27171,61003,0,0,"Otros"
2016,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,919,3100,8637,219,653,2408,7766,366,728,6790,12217,487,756,3000,7221,0,0,2173,14632,0,0,11702,55551,0,0,3262,8706,0,0,2073,5201,8577,16874,4514,20764,2380,3653,9277,22334,1371,2408,5430,12688,571,881,2543,10633,138,469,0,0,0,0,2174,5808,0,0,5634,5806,504,510,2476,5538,1491,1833,0,0,0,0,66556,203502,16104,28765,"Otros"
2016,725,4550,15913,0,0,5868,21384,0,0,1005,1112,9386,15340,4972,17323,0,0,138,272,0,0,19967,100454,5579,14653,9288,17818,1723,9158,556,808,15373,46743,8041,26175,3129,13405,0,0,17083,44518,0,0,8984,20601,4202,15808,0,0,11815,33308,0,0,6062,19267,3055,13138,15126,15129,1761,1761,0,0,11575,30646,0,0,0,0,91590,284771,77648,209963,"Otros"
2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,960,0,0,91,2060,0,0,"Otros"
2016,15,411,503,0,0,84,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1003,0,0,224,345,0,0,1399,2503,0,0,1424,1676,0,0,1077,1297,0,0,143,169,0,0,325,429,0,0,315,557,0,0,2164,2222,0,0,13,13,0,0,,,0,0,0,0,0,0,7632,10808,0,0,"Otros"
2016,264,2532,2680,0,0,1715,6000,0,0,996,1032,0,0,0,0,0,0,1417,1551,0,0,15721,21938,0,0,2567,2934,0,0,17155,21648,0,0,5937,6883,0,0,4193,4637,0,0,5227,5583,0,0,4052,4476,0,0,6020,6716,0,0,436,571,0,0,1367,1370,0,0,0,0,0,0,651,803,0,0,69986,88822,0,0,"Otros"
2016,867,480,960,0,0,402,883,0,0,510,1015,0,0,390,789,0,0,380,926,0,0,4120,9683,0,0,140,290,0,0,2350,5349,0,0,890,2998,0,0,520,1015,0,0,670,1677,0,0,501,1062,0,0,0,0,0,0,315,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11668,27462,0,0,"Otros"
2016,910,2195,5747,0,0,1845,7105,0,0,3437,5591,0,0,2308,6515,0,0,0,0,0,0,8359,39438,0,0,5475,10921,0,0,8475,16793,0,0,3515,14329,0,0,7046,14414,0,0,4146,8354,0,0,2123,7849,0,0,1728,6133,0,0,1025,3198,0,0,5448,5648,0,0,5661,11745,0,0,0,0,0,0,62786,163780,0,0,"Otros"
2016,1053,633,2957,2017,4699,2293,5307,0,0,0,0,5781,7593,691,1562,2446,7026,0,0,1344,10186,5306,26104,5394,19655,2883,7883,2965,4920,3665,13256,5277,10283,1271,6022,5055,11416,2473,12009,4737,7889,2349,6196,2016,3936,1230,6717,1649,6472,313,789,0,0,1602,2831,0,0,5826,5854,0,0,2602,8092,0,0,0,0,0,0,33137,105579,38681,94075,"Otros"
2016,1055,1830,5275,0,0,2303,9944,0,0,4938,8942,0,0,2742,7742,0,0,0,0,0,0,23164,72323,0,0,3574,7697,0,0,7435,24377,0,0,6828,20982,0,0,7470,25933,0,0,5456,12947,0,0,2971,11487,0,0,0,0,0,0,1680,5138,0,0,7699,7699,0,0,2575,6550,0,0,0,0,0,0,80665,227036,0,0,"Otros"
2016,1081,0,0,0,0,0,0,0,0,0,0,0,0,204,865,0,0,0,0,0,0,213,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1495,0,0,404,2224,0,0,1034,5373,0,0,"Otros"
2016,1099,91,101,0,0,234,312,0,0,0,0,0,0,0,0,0,0,1857,3552,0,0,692,1410,0,0,162,238,0,0,1857,3569,0,0,16,17,0,0,435,541,0,0,285,369,0,0,262,634,0,0,,,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,6091,10943,0,0,"Otros"
2016,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,934,0,0,0,0,0,0,0,0,0,0,70,205,0,0,0,0,0,0,690,5324,0,0,"Otros"
2016,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,315,0,0,3898,25602,0,0,79,216,0,0,1234,6732,0,0,0,0,0,0,423,780,0,0,56,95,0,0,0,0,0,0,124,462,0,0,1,5,0,0,698,1377,0,0,0,0,0,0,0,0,0,0,6763,35584,0,0,"Otros"
2016,174,974,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,624,0,0,1739,3974,0,0,0,0,0,0,8211,11695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,2230,0,0,218,832,0,0,0,0,0,0,13638,20612,0,0,"Otros"
2016,523,0,0,0,0,346,715,0,0,0,0,0,0,994,2498,0,0,0,0,0,0,557,3286,0,0,0,0,0,0,10132,35090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0,0,0,1586,1586,0,0,4296,14038,0,0,0,0,0,0,17922,57277,0,0,"Otros"
2016,697,523,856,0,0,8202,12367,0,0,1338,2162,0,0,3211,5042,0,0,0,0,0,0,14151,26700,0,0,2732,3290,0,0,9761,22580,0,0,14653,22879,0,0,0,0,0,0,0,0,0,0,2058,10132,0,0,2197,4723,0,0,9822,18660,0,0,4374,4374,0,0,3637,5774,0,0,0,0,0,0,76659,139539,0,0,"Otros"
2016,239,3279,6060,0,0,1867,4441,0,0,4102,9515,0,0,3637,5095,0,0,60,183,0,0,13456,38665,0,0,961,1716,0,0,1814,36093,0,0,9950,14459,0,0,0,0,0,0,1467,14297,0,0,1876,5616,0,0,1679,2725,0,0,8374,19799,0,0,4146,4146,0,0,5408,8007,0,0,0,0,0,0,62076,170817,0,0,"Otros"
2016,287,4399,8233,0,0,3987,8283,0,0,13763,19770,0,0,2242,4370,0,0,1968,3434,0,0,23983,69889,0,0,350,1782,0,0,8004,17329,0,0,475,7606,0,0,6,99,0,0,2759,3840,0,0,3403,16323,0,0,2516,9326,0,0,3529,9178,0,0,113,5147,0,0,3394,7251,0,0,0,0,0,0,74891,191860,0,0,"Otros"
2016,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,443,0,0,"Otros"
2016,692,2570,8698,0,0,1828,4308,0,0,4698,11719,0,0,1413,3917,0,0,984,9088,0,0,5342,32716,0,0,2441,7555,0,0,4672,15805,0,0,3965,10818,0,0,4424,9571,0,0,3553,10440,0,0,2263,7657,0,0,1920,4705,0,0,2627,6834,0,0,4783,4783,0,0,5240,13375,0,0,0,0,0,0,52723,161989,0,0,"Otros"
2016,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2016,435,1055,3165,0,0,909,2727,0,0,2254,6763,0,0,272,816,0,0,533,3198,0,0,28267,84800,0,0,582,1746,0,0,4669,14007,0,0,10584,31753,0,0,2211,6632,0,0,1219,3656,0,0,1115,3345,0,0,1066,3198,0,0,2650,7949,0,0,1097,1097,0,0,26363,79089,0,0,0,0,0,0,84846,253941,0,0,"Otros"
2016,423,133,444,0,0,320,1067,0,0,408,1360,0,0,100,334,0,0,87,289,0,0,3084,10280,0,0,613,2044,0,0,930,3101,0,0,1232,4108,0,0,248,829,0,0,237,790,0,0,353,1177,0,0,227,754,0,0,2833,9446,0,0,123,413,0,0,33,111,0,0,700,2326,0,0,11661,38873,0,0,"Otros"
2016,351,601,810,0,0,2135,3483,0,0,3370,4266,0,0,317,466,0,0,86,121,0,0,4447,7059,0,0,508,683,0,0,6498,9025,0,0,3197,4503,0,0,1163,2972,0,0,1618,2610,0,0,1034,1563,0,0,207,317,0,0,9407,14699,0,0,376,421,0,0,483,675,0,0,0,0,0,0,35447,53673,0,0,"Otros"
2016,810,142,474,0,0,539,1797,0,0,764,2547,0,0,115,382,0,0,192,642,0,0,4821,16068,0,0,657,2190,0,0,2047,6825,0,0,734,2447,0,0,357,1190,0,0,329,1096,0,0,847,2826,0,0,256,854,0,0,516,1720,0,0,161,539,0,0,12,43,0,0,1447,4826,0,0,13936,46466,0,0,"Otros"
