año,NCODI,progAngioVasc_hosp,urgeAngioVasc_hosp,progAngioVasc_cma,urgeAngioVasc_cma,progAngioVasc_resto,urgeAngioVasc_resto,progAngioVasc_total,urgeAngioVasc_total,progCirCardio_hosp,urgeCirCardio_hosp,progCirCardio_cma,urgeCirCardio_cma,progCirCardio_resto,urgeCirCardio_resto,progCirCardio_total,urgeCirCardio_total,progCirGeneral_hosp,urgeCirGeneral_hosp,progCirGeneral_cma,urgeCirGeneral_cma,progCirGeneral_resto,urgeCirGeneral_resto,progCirGeneral_total,urgeCirGeneral_total,progMaxilo_hosp,urgeMaxilo_hosp,progMaxilo_cma,urgeMaxilo_cma,progMaxilo_resto,urgeMaxilo_resto,progMaxilo_total,urgeMaxilo_total,progCirPediat_hosp,urgeCirPediat_hosp,progCirPediat_cma,urgeCirPediat_cma,progCirPediat_resto,urgeCirPediat_resto,progCirPediat_total,urgeCirPediat_total,progPlastica_hosp,urgePlastica_hosp,progPlastica_cma,urgePlastica_cma,progPlastica_resto,urgePlastica_resto,progPlastica_total,urgePlastica_total,progToracica_hosp,urgeToracica_hosp,progToracica_cma,urgeToracica_cma,progToracica_resto,urgeToracica_resto,progToracica_total,urgeToracica_total,progDerma_hosp,urgeDerma_hosp,progDerma_cma,urgeDerma_cma,progDerma_resto,urgeDerma_resto,progDerma_total,urgeDerma_total,progGine_hosp,urgeGine_hosp,progGine_cma,urgeGine_cma,progGine_resto,urgeGine_resto,progGine_total,urgeGine_total,progCirNeuro_hosp,urgeCirNeuro_hosp,progCirNeuro_cma,urgeCirNeuro_cma,progCirNeuro_resto,urgeCirNeuro_resto,progCirNeuro_total,urgeCirNeuro_total,progOftalmo_hosp,urgeOftalmo_hosp,progOftalmo_cma,urgeOftalmo_cma,progOftalmo_resto,urgeOftalmo_resto,progOftalmo_total,urgeOftalmo_total,progORL_hosp,urgeORL_hosp,progORL_cma,urgeORL_cma,progORL_resto,urgeORL_resto,progORL_total,urgeORL_total,progTrauma_hosp,urgeTrauma_hosp,progTrauma_cma,urgeTrauma_cma,progTrauma_resto,urgeTrauma_resto,progTrauma_total,urgeTrauma_total,progUrolog_hosp,urgeUrolog_hosp,progUrolog_cma,urgeUrolog_cma,progUrolog_resto,urgeUrolog_resto,progUrolog_total,urgeUrolog_total,progOtrasCirugias_hosp,urgeOtrasCirugias_hosp,progOtrasCirugias_cma,urgeOtrasCirugias_cma,progOtrasCirugias_resto,urgeOtrasCirugias_resto,progOtrasCirugias_total,urgeOtrasCirugias_total,totalProg_hosp,totalUrge_hosp,totalProg_cma,totalUrge_cma,totalProg_resto,totalUrge_resto,total_programada,total_urgente
2016,1054,23,28,148,0,3,0,174,28,0,0,0,0,0,0,0,0,510,396,587,69,337,0,1434,465,13,5,252,1,202,0,467,6,0,0,0,0,0,0,0,0,76,5,201,0,80,0,357,5,61,9,0,0,0,0,61,9,0,0,5,1,985,0,990,1,149,345,320,81,101,0,570,426,0,0,0,0,0,0,0,0,10,1,1456,16,782,0,2248,17,151,43,410,8,59,0,620,51,1070,208,1022,71,13,0,2105,279,240,76,369,8,428,0,1037,84,0,0,0,0,0,0,0,0,2303,1116,4770,255,2990,0,10063,1371
2016,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1032,58,49,190,0,1,0,249,49,447,51,10,1,2,2,459,54,431,684,717,78,221,46,1369,808,17,1,1931,7,39,1,1987,9,0,0,0,0,0,0,0,0,71,5,32,1,113,1,216,7,182,15,3,0,5,47,190,62,1,0,379,5,1930,4,2310,9,228,228,341,25,61,5,630,258,0,0,0,0,0,0,0,0,2,1,2060,4,132,0,2194,5,103,10,380,3,37,15,520,28,1097,331,988,25,2,18,2087,374,459,100,561,2,1,8,1021,110,104,188,23,12,8,0,135,200,3200,1663,7615,163,2552,147,13367,1973
2016,1064,67,0,0,0,0,0,67,0,19,0,0,0,0,0,19,0,473,175,0,0,0,0,473,175,185,0,0,0,0,0,185,0,1,0,0,0,0,0,1,0,1109,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,677,0,269,233,0,0,0,0,269,233,171,0,0,0,0,0,171,0,479,0,0,0,0,0,479,0,120,0,0,0,0,0,120,0,1160,455,0,0,0,0,1160,455,163,103,0,0,0,0,163,103,2008,389,0,0,0,0,2008,389,6901,1355,0,0,0,0,6901,1355
2016,226,7,1,0,0,276,0,283,1,0,0,0,0,0,0,0,0,731,60,0,0,245,14,976,74,64,7,0,0,104,9,168,16,0,0,0,0,0,0,0,0,219,0,0,0,177,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,649,11,649,11,194,192,0,0,29,2,223,194,0,0,0,0,0,0,0,0,37,8,0,0,824,3,861,11,73,18,0,0,18,2,91,20,1323,248,0,0,487,112,1810,360,237,31,0,0,295,115,532,146,240,10,0,0,83,10,323,20,3125,575,0,0,3187,278,6312,853
2016,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,376,382,0,278,6,842,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,297,0,649,10,947,14,352,191,141,0,440,23,933,214,0,0,0,0,0,0,0,0,5,4,935,0,144,22,1084,26,145,20,131,0,97,3,373,23,393,445,325,0,80,8,798,453,235,70,184,0,41,8,460,78,0,0,0,0,0,0,0,0,1313,1110,2395,0,1729,80,5437,1190
2016,745,393,152,357,0,136,0,886,152,0,0,0,0,0,0,0,0,902,777,859,0,451,0,2212,777,293,138,247,0,1689,0,2229,138,254,157,179,0,162,0,595,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1343,0,25,0,1377,7,422,790,224,0,210,0,856,790,486,199,49,0,7,0,542,199,220,26,1337,0,437,0,1994,26,253,54,332,0,86,0,671,54,944,672,789,0,200,0,1933,672,537,148,315,0,964,0,1816,148,0,0,0,0,0,0,0,0,4713,3120,6031,0,4367,0,15111,3120
2016,109,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,455,45,0,0,0,0,455,45,33,0,0,0,0,0,33,0,84,0,0,0,0,0,84,0,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,21,0,0,0,0,381,21,3,0,0,0,0,0,3,0,6,0,0,0,0,0,6,0,153,0,0,0,0,0,153,0,552,325,0,0,0,0,552,325,147,0,0,0,0,0,147,0,13,0,0,0,0,0,13,0,2039,391,0,0,0,0,2039,391
2016,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,622,682,0,371,299,1666,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1007,0,497,2,1507,2,811,447,523,0,241,14,1575,461,0,0,0,0,0,0,0,0,9,18,1599,0,97,9,1705,27,314,14,413,0,82,5,809,19,908,490,685,0,234,101,1827,591,374,55,422,0,296,16,1092,71,0,0,0,0,0,0,0,0,3032,1646,5331,0,1818,446,10181,2092
2016,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,176,0,90,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,192,0,413,0,0,0,128,0,15,0,143,0,0,0,0,0,0,0,0,0,2,0,378,0,11,0,391,0,40,0,42,0,5,0,87,0,38,0,211,0,42,0,291,0,8,0,119,0,19,0,146,0,0,0,0,0,0,0,0,0,141,0,1275,0,374,0,1790,0
