año,NCODI,70_tIngresos,700_particular,701_AsegPriv,701_1_AsistSanitaria,701_2_AccTrafic,702_MATEPSS,704_SNS,705_1_FdirectaSS,705_2_FdirectaAPriv_MATEPSS,706_OyEntiPublica,708_bonificaciones,709_Otros_Ips,74_Total_Subvencion,740_subvenciones,741_otraSubvencion,7X_restoIngresos,total_ventasIngresos,70_Hospital,70_consulExter,70_CMA,70_hospDia,70_Urgencia,70_hospDom,700_Hospital,700_consulExter,700_CMA,700_hospDia,700_Urgencia,700_hospDom,701_Hospital,701_consulExter,701_CMA,701_hospDia,701_Urgencia,701_hospDom,701_1Hospital,701_1consulExter,701_1CMA,701_1hospDia,701_1Urgencia,701_1hospDom,701_2Hospital,701_2consulExter,701_2CMA,701_2hospDia,701_2Urgencia,701_2hospDom,702_Hospital,702_consulExter,702_CMA,702_hospDia,702_Urgencia,702_hospDom,704_Hospital,704_consulExter,704_CMA,704_hospDia,704_Urgencia,704_hospDom,705_1Hospital,705_1consulExter,705_1CMA,705_1hospDia,705_1Urgencia,705_1hospDom,705_2Hospital,705_2consulExter,705_2CMA,705_2hospDia,705_2Urgencia,705_2hospDom,706_Hospital,706_consulExter,706_CMA,706_hospDia,706_Urgencia,706_hospDom,708_Hospital,708_consulExter,708_CMA,708_hospDia,708_Urgencia,708_hospDom
2020,586,195695986,4018,475966,32519,443447,224890,237944,194599916,0,153252,0,0,0,0,0,0,195695986,613911,97514,5346,0,375810,0,4018,0,0,0,0,0,274480,7219,0,0,194266,0,13481,7219,0,0,11818,0,260999,0,0,0,182448,0,110533,21092,0,0,93265,0,201098,9353,3921,0,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,23782,59850,1425,0,68194,0,0,0,0,0,0,0
2020,453,19191734,0,49364,0,49364,38856,0,19101852,0,1662,0,0,0,0,0,6700,19198434,85582,25,0,0,2274,0,0,0,0,0,0,0,49364,0,0,0,0,0,0,0,0,0,0,0,49364,0,0,0,0,0,34582,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,25,0,0,0,0,0,0,0,0,0,0
2020,145,492551,406584,0,0,0,0,85967,0,0,0,0,0,1663911,850000,813911,1559,2158021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,511,118802060,318892,426160,42001,384159,292945,1223799,116540264,0,0,0,0,0,0,0,0,118802060,1589007,118497,11475,4330,524509,0,163643,43560,0,4330,107359,0,285759,8402,0,0,131999,0,20868,8402,0,0,12730,0,264891,0,0,0,119269,0,195377,30520,0,0,67048,0,944228,36015,11475,0,218103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,530,156713657,154010,557353,13853,543500,462856,418829,155120609,0,0,0,0,0,0,0,0,156713657,1609808,279042,9541,0,771960,0,72739,38865,0,0,42406,0,212871,1644,0,0,342839,0,1776,1362,0,0,10716,0,211095,282,0,0,332123,0,125461,203301,0,0,134097,0,336521,11545,9541,0,54953,0,862216,23687,0,0,197665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,36792811,9104468,22644955,22319415,325540,2321895,2375420,0,0,205703,0,140370,28971,28971,0,1563832,38385614,15516697,7192457,3640902,1069261,2880987,0,2504568,2835444,897356,22739,197031,0,9906084,4190546,2075409,1046522,2581313,0,9862759,4119520,2071063,1046522,2496194,0,43325,71026,4346,0,85119,0,1049092,162604,377704,0,98133,0,2056953,3160,290433,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0
2020,161,10755759,0,0,0,0,0,0,10755759,0,0,0,0,7700,7700,0,0,10763459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,623,225017339,577913,491723,15251,476472,137978,905715,222901174,0,2836,0,0,0,0,0,0,225017339,1151521,410604,2245,0,531545,0,130467,350925,0,0,96520,0,270918,0,0,0,220805,0,5175,0,0,0,10076,0,265743,0,0,0,210729,0,48743,14857,0,0,74377,0,701393,41986,2245,0,139843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836,0,0,0,0,0,0,0,0,0,0
2020,875,45439413,10996280,31353426,31052097,301329,217525,2872182,0,0,0,0,0,0,0,0,1027740,46467153,19032285,17754014,3726252,1328782,3598081,0,4451102,5046456,0,924127,574595,0,13536818,10753576,3726252,404655,2932126,0,13506685,10557712,3726252,404655,2856793,0,30133,195864,0,0,75333,0,52206,73959,0,0,91360,0,992159,1880023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,946,31558839,7711597,21949876,21339939,609937,621880,1275486,0,0,0,0,0,0,0,0,7222511,38781350,13970393,9061514,5027383,0,3499553,0,2544827,2776175,1156740,0,1233856,0,10231051,5944765,3774175,0,1999887,0,10029772,5761784,3627790,0,1920595,0,201279,182981,146385,0,79292,0,174126,149251,68407,0,230096,0,1020389,191323,28061,0,35714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1023,161698765,766554,547491,140450,407041,187284,0,160055471,0,141965,0,0,159398,159398,0,1773285,163631448,43115918,26711341,4455369,32734,10268148,56892,463851,2137,0,0,300566,0,132366,8571,0,0,406555,0,117612,343,0,0,22496,0,14754,8228,0,0,384059,0,123529,2361,0,0,61394,0,0,0,0,0,0,0,42295472,26695677,4455369,32734,9460962,56892,0,0,0,0,0,0,100700,2595,0,0,38671,0,0,0,0,0,0,0
2020,1054,143097542,611089,1255677,494962,760715,320640,129779045,11023141,0,107950,0,0,5123,5123,0,8021953,151124618,1182564,52717,33186,52947,903426,0,305540,24430,12221,18332,244434,0,736638,14848,4949,34615,444702,0,371225,14848,4949,34615,49400,0,365413,0,0,0,395302,0,102604,4803,16016,0,160320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37782,8636,0,0,53970,0,0,0,0,0,0,0
2020,1057,15602391,0,0,0,0,0,0,15602391,0,0,0,0,0,0,0,0,15602391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1031,1235326,102933,147988,147988,0,141670,827612,0,0,0,0,15123,0,0,0,3430,1238756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1032,145146038,23615,684245,242581,441664,152175,0,144040797,0,245206,0,0,130490,130490,,1162628,146439156,36629920,28707279,4448158,94021,12219012,25800,19811,1045,0,0,2758,0,257560,0,0,0,426685,0,242202,0,0,0,379,0,15358,0,0,0,426306,0,115617,2976,0,0,33582,0,0,0,0,0,0,0,35997234,28702728,4448158,94021,11751009,25800,0,0,0,0,0,0,239698,530,0,0,4978,0,0,0,0,0,0,0
2020,1064,35881489,10686596,14901065,14370886,530179,1836927,8456901,0,0,0,0,0,0,0,0,3687433,39568922,17735713,9595765,4561397,0,3988614,0,3526577,3847175,1602989,0,1709855,0,6929275,4039193,2570294,0,1362303,0,6754316,3880139,2443051,0,1293380,0,174959,159054,127243,0,68923,0,514340,440862,202062,0,679663,0,6765521,1268535,186052,,236793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,226,27000725,4033692,18976459,17161411,1815048,1546431,1657135,0,0,487583,0,299425,9663,9663,0,1058270,28068658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,687,71116402,588534,620113,178595,441518,258350,70207,66563469,0,631270,0,2384459,0,,,,71116402,549497,0,0,0,465061,0,164644,0,0,0,38651,,329641,0,0,0,168060,0,121562,0,0,0,22830,,208079,0,0,0,145230,,0,0,0,0,258350,,,,,,,,,,,,,,,,,,,,55212,0,0,0,0,0,,,,,,
2020,745,299346249,1802458,1327458,12573,1314885,1503876,1109063,292332148,0,1188881,0,82365,0,,,,299346249,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,109,20688599,2650554,14649705,14422018,227687,1592993,1044697,0,0,750650,0,0,17948,17948,,502545,21209092,3455904,7384820,1194952,1299187,1653736,0,1699352,606783,245477,41599,57343,0,672699,5517933,608189,644836,1506048,0,670502,5342475,608189,625112,1475740,0,2197,175458,0,19724,30308,0,840451,440514,221683,0,90345,0,243402,681692,119603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137898,0,612752,0,0,0,0,0,0,0,0
2020,808,138834292,125966,1046451,167290,879161,239090,0,137406332,16453,0,0,0,8323,,8323,2153841,140996456,405993,103501,0,0,902013,0,28344,9169,,,88453,,333821,70756,0,0,641874,0,57548,53395,,,56347,,276273,17361,,,585527,,43828,23576,,,171686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,971,17563230,9110,238395,8166,230229,99713,0,17212347,3665,0,0,0,0,,,275314,17838544,991,11802,0,0,334425,0,991,,,,8119,,0,752,0,0,237643,0,,283,,,7883,,,469,,,229760,,,11050,,,88663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,128,6250952,349355,5397337,5386519,10818,128918,74564,,0,215089,0,85689,0,0,0,0,6250952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,919,144097860,13035,362034,25039,336995,111497,74542,143208219,0,328533,0,0,0,0,0,0,144097860,468697,100195,0,458,180521,0,2203,929,0,0,5860,0,225911,3143,0,0,114424,0,10359,3143,0,0,3448,0,215552,0,0,0,110976,0,9758,34260,0,0,37116,0,45192,11963,0,0,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,185633,49900,,458,19369,0,0,0,0,0,0,0
2020,1150,2456798,1897853,0,,0,,0,0,0,558945,0,0,0,0,0,0,2456798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,725,332683059,159953,2687556,1671703,1015853,753383,392301,327855506,0,773603,0,60757,0,0,0,0,332683059,2476764,880013,4743,7335,1397940,0,78080,4100,0,0,77772,0,1733807,261588,1243,7335,683583,0,1235411,233429,1243,7335,194284,0,498396,28159,0,0,489299,0,380321,82322,0,0,290741,0,203120,93052,0,0,96128,0,0,0,0,0,0,0,0,0,0,0,0,0,81436,438951,3500,0,249716,0,0,0,0,0,0,0
2020,3,2854940,504826,0,0,0,0,2088972,261142,0,0,0,0,198599,131088,67511,169348,3222887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,306,2945707,758193,0,0,0,0,2187514,,0,0,0,0,0,0,0,0,2945707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15,40000,20000,10000,10000,0,10000,0,0,0,0,0,0,0,0,0,0,40000,0,25000,0,0,10000,0,0,10000,0,0,5000,0,0,7000,0,0,3000,0,0,7000,0,0,3000,0,0,0,0,0,0,0,0,8000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,264,24898380,1868606,20331883,20331883,0,1483455,1175237,0,0,0,0,39199,0,0,0,927594,25825974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,867,2773766,641720,1135744,1122180,13564,76679,919623,0,0,0,0,0,0,0,0,72531,2846297,13645,614267,1266711,0,197710,0,0,231925,80397,0,4060,0,13470,374255,249229,0,165532,0,13470,367635,249229,0,165532,0,0,6620,0,0,0,0,175,8087,17462,0,28118,0,0,0,919623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,910,85828190,14365,308758,195229,113529,143319,0,85361748,0,0,0,0,0,0,0,0,85828190,155748,24480,3186,34198,248830,0,0,0,0,0,14365,0,137156,934,0,34198,136470,0,113888,934,0,34198,46209,0,23268,0,0,0,90261,0,18592,23546,3186,0,97995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1053,140761444,1128,530924,330200,200724,217538,0,140011571,0,0,0,283,0,0,0,21289,140782733,403071,9377,1517,0,330600,0,0,0,0,0,1128,0,364827,705,0,0,168085,0,271975,705,0,0,55566,0,92852,0,0,0,112519,0,38244,8672,1517,0,161387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1055,180612462,47730,751663,496843,254820,381098,0,179149109,0,0,0,282862,0,0,0,24559,180637021,479920,29747,375,16922,406825,0,4781,55,0,16922,25721,0,372901,3695,375,0,213324,0,252070,3695,375,0,92772,0,120831,0,0,0,120552,0,102238,25997,0,0,167780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1081,3777474,385221,143585,126985,16600,79224,3157933,0,0,0,0,11511,0,0,0,5110,3782584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1115,4034673,1414433,607749,593575,14174,129073,102691,0,0,1780727,0,0,0,0,0,42000,4076673,79482,1132996,1257573,0,0,0,23352,401318,353045,0,0,0,12771,260968,287119,0,0,0,12771,246794,287119,0,0,0,0,14174,0,0,0,0,5045,12352,84189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38314,458358,533220,0,0,0,0,0,0,0,0,0
2020,529,12304551,0,0,0,0,0,0,12304551,0,0,0,0,0,0,0,0,12304551,11854026,321525,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11854026,321525,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,345,18976583,0,0,0,0,0,0,18976583,0,0,0,0,0,0,0,0,18976583,18976583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18976583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,515,1348517,671523,0,0,0,661605,15389,0,0,0,0,0,0,0,0,150850620,152199137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,174,8716530,0,0,0,0,0,8219929,0,7603,488998,0,0,687,687,0,23609,8740826,2056203,1410446,0,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048663,1410383,0,5280,0,0,0,0,0,0,0,0,7540,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,523,31366487,93546,719561,0,719561,268076,29474699,0,0,482545,0,328060,1496307,1496307,0,210191,33072985,13796974,510998,0,76428,0,0,50354,9837,0,0,0,0,88996,501161,0,0,0,0,0,0,0,0,0,0,88996,501161,0,0,0,0,0,0,0,0,0,0,13657624,0,0,76428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,697,51714907,5380059,45157097,43694713,1462384,1163917,0,0,0,13834,0,0,0,0,0,1155526,52870433,24414534,19274880,2027689,21803,5976001,0,2307921,2828822,156641,21803,64872,0,21684166,15878863,1823302,0,5770766,0,21192469,15233406,1815026,0,5453812,0,491697,645457,8276,0,316954,0,418054,559265,47746,0,138852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393,7930,0,0,1511,0,0,0,0,0,0,0
2020,239,32267258,5781738,26187613,24437652,1749961,386788,131170,0,0,0,-220051,0,0,0,0,774620,33041878,13077157,12587057,271396,0,2634090,3312,2082228,2560948,49432,0,448482,0,10617782,9951144,221964,0,2134034,3312,9643232,9168991,221964,0,1909393,3312,974550,782153,0,0,224641,0,270992,58808,0,0,51574,0,106155,16157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,287,39050119,2753705,24879033,24115023,764010,761413,3814027,0,0,7191133,-385420,36228,0,0,0,0,39050119,12443757,12484711,7271162,0,1811715,0,119506,805067,659834,0,110539,0,2886906,9980460,6213705,0,1681455,0,2886906,9980460,6213705,0,1681455,0,0,0,0,0,0,0,57478,134606,395391,0,19515,0,2188734,1564578,2232,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,7191133,0,0,0,0,0,0,0,0,0,0,0
