año,NCODI,primDiges_hosp,totDiges_hosp,primDigestivo_CEP,totDigestivo_CEP,primCardio_hosp,totCardio_hosp,primCardio_CEP,totCardio_CEP,primDerma_hosp,totDerma_hosp,primDerma_CEP,totDerma_CEP,primNeurolog_hosp,totNeurolog_hosp,primNeurolog_CEP,totNeurolog_CEP,primPsquia_hosp,totPsquia_hosp,primPsquia_CEP,totPsquia_CEP,primRestoMed_hosp,totRestoMed_hosp,primRestoMed_CEP,totRestoMed_CEP,primCirGeneral_hosp,totCirGeneral_hosp,primCirGeneral_CEP,totCirGeneral_CEP,primTrauma_hosp,totTrauma_hosp,primTrauma_CEP,totTrauma_CEP,primGine_hosp,totGine_hosp,primGine_CEP,totGine_CEP,primOftalmo_hosp,totOftalmo_hosp,primOftalmo_CEP,totOftalmo_CEP,primOrl_hosp,totOrl_hosp,primOrl_CEP,totOrl_CEP,primUrolog_hosp,totUrolog_hosp,primUrolog_CEP,totUrolog_CEP,primRestoQuirurg_hosp,totRestoQuirurg_hosp,primRestoQuirurg_CEP,totRestoQuirurg_CEP,primPediatria_hosp,totPediatria_hosp,primPediatria_CEP,totPediatria_CEP,primPreAnest_hosp,totPreAnest_hosp,primPreAnest_CEP,totPreAnest_CEP,primRehabil_hosp,totRehabil_hosp,primRehabil_CEP,totRehabil_CEP,primOtrasConsul_hosp,totOtrasConsul_hosp,primOtrasConsul_CEP,totOtrasConsul_CEP,primTotal_hosp,total_hosp,primTotal_CEP,total_CEP,otrasTexto
2020,989,491,891,0,0,445,1979,0,0,2487,6558,0,0,357,1860,0,0,454,5838,0,0,0,0,0,0,1209,4201,0,0,2471,6905,0,0,1610,5778,0,0,2701,7298,0,0,1244,3764,0,0,746,1946,0,0,0,0,0,0,378,1551,0,0,2082,2307,0,0,2075,6010,0,0,0,0,0,0,18750,56886,0,0,"Otros"
2020,990,918,3086,0,0,622,2563,0,0,1537,4170,0,0,564,3133,0,0,741,7669,0,0,2877,19922,0,0,852,3471,0,0,1690,7827,0,0,1962,8459,0,0,1637,6321,0,0,1221,2852,0,0,845,3684,0,0,0,0,0,0,645,2863,0,0,1379,1379,0,0,374,766,0,0,0,0,0,0,17864,78165,0,0,"Otros"
2020,680,1321,11948,9008,15958,1305,8202,6343,14550,2124,8861,10577,15430,882,8161,4131,11638,0,0,0,0,14241,97622,16945,55108,1289,6020,2448,2964,7076,23538,7940,19016,6940,26820,11807,22551,816,14156,14625,25314,1229,8480,7631,10583,916,7327,5500,10137,6426,25063,4070,4459,3159,20845,0,0,12027,13600,0,0,4098,13917,4613,5763,0,0,0,0,63849,294560,105638,213471,"Otros"
2020,411,1030,3098,0,0,762,2526,0,0,3252,16331,0,0,309,644,0,0,2,2,0,0,8360,23132,0,0,1633,5106,0,0,6141,25320,0,0,1992,16971,0,0,0,0,0,0,2162,5315,0,0,1494,8697,0,0,6892,39268,0,0,6662,7285,0,0,3072,3355,0,0,278,466,0,0,0,0,0,0,44041,157516,0,0,"Otros"
2020,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2020,558,2905,5652,0,0,3171,8535,1457,2951,0,0,6177,9870,2825,5476,0,0,274,274,13072,24417,19504,61767,57,83,5522,9149,0,0,4774,8901,5613,8041,9419,15187,0,0,6418,9808,4637,7376,4595,7683,1200,1485,6651,12519,0,0,0,0,3955,3955,2122,4697,0,0,3339,3346,0,0,3114,8289,515,2281,0,0,0,0,74633,161283,36683,60459,"Otros"
2020,248,162,2028,69,634,3267,14759,1400,4186,1083,4808,464,1238,547,3274,234,386,0,1,0,0,3757,24885,108,813,479,2576,205,201,1374,8705,589,1188,1385,8627,594,3591,2026,6688,0,0,1373,3637,0,0,833,3541,357,599,993,4267,0,0,702,13425,0,0,1305,2925,560,33,1444,17078,619,14168,0,0,0,0,20730,121224,5199,27037,"Otros"
2020,224,1831,7859,0,0,795,2412,68,178,1667,3361,0,0,407,905,0,0,164,447,0,0,5171,26824,329,5873,556,1108,0,0,3587,12527,138,389,425,2456,0,0,1652,3656,0,0,1690,3656,58,81,850,2209,0,0,2783,8726,0,0,841,5405,0,0,685,709,0,0,10,38,0,0,0,0,0,0,23114,82298,593,6521,"Otros"
2020,591,6026,24162,0,0,5342,13361,0,0,5620,14840,0,0,6552,18870,0,0,9997,17441,0,0,54934,130824,0,0,4090,10677,0,0,13412,25653,0,0,10713,28804,0,0,5802,8963,0,0,5802,8963,0,0,6263,18953,0,0,4443,11902,0,0,5433,15266,0,0,9253,15396,0,0,10379,23133,0,0,0,0,0,0,164061,387208,0,0,"Otros"
2020,586,859,2883,1906,3561,2217,5069,2067,4881,3905,8914,3840,7110,1823,5410,2247,4291,2390,14463,0,0,26586,70114,7648,12983,3920,6466,2510,3502,3969,8284,4495,6334,5376,9888,4091,6654,11938,20873,6842,17559,3184,5216,4238,5360,5296,11652,3882,7356,0,0,0,0,6614,11122,0,0,5334,5933,0,0,5355,11405,1563,3227,0,0,0,0,88766,197692,45329,82818,"Otros"
2020,453,2529,3767,2752,3867,2597,4050,0,0,0,0,3767,4996,3341,6232,856,1428,0,0,0,0,6412,11164,1274,3932,0,0,711,945,0,0,2108,3985,0,0,3107,6155,0,0,4551,6526,0,0,2041,2753,0,0,1918,3350,0,0,0,0,0,0,0,0,0,0,0,0,1380,2185,0,0,0,0,0,0,16259,27398,23085,37937,"Otros"
2020,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0,"Otros"
2020,511,775,6622,2736,7886,498,4818,1291,3071,2629,5133,5365,9442,1153,4371,880,2339,0,0,6394,16267,7430,55400,2929,9034,752,2130,1449,1839,2444,7858,3705,8164,4360,14644,756,1545,5284,10829,9009,12809,1259,3206,1604,2164,796,4165,1287,2844,0,0,4160,4296,1534,7629,0,0,3702,4147,0,0,1620,4297,1726,3251,0,0,0,0,34236,135249,43291,84951,"Otros"
2020,530,2206,5193,6044,9679,1465,3925,4138,6493,1156,2620,6721,8508,1819,4088,2459,6418,523,523,0,0,19872,52095,7581,15648,3671,8121,3418,4430,6800,14350,9377,13141,5336,12688,5213,7668,10781,17193,13245,17989,2919,5645,5444,6834,934,7098,3244,4890,0,0,3682,3682,5629,13690,0,0,4480,4486,0,0,6798,13938,0,0,0,0,0,0,74389,165653,70566,105380,"Otros"
2020,6,2149,3746,0,0,701,1671,0,0,4070,6634,0,0,2450,6362,0,0,624,1231,0,0,18250,29937,0,0,1079,2459,0,0,9170,17048,0,0,11011,11788,0,0,6895,7826,0,0,5411,6741,0,0,1855,7050,0,0,2078,3749,0,0,5604,8156,0,0,4065,4067,0,0,1803,26022,0,0,0,0,0,0,77215,144487,0,0,"Otros"
2020,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1560,0,0,87,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4200,0,0,"Otros"
2020,623,937,7360,2610,4862,2403,8302,1569,3334,2475,7956,5029,7502,2039,5012,1098,2126,133,1567,0,0,10221,62949,2599,7027,1139,4416,1411,1785,3120,15884,6892,11303,3681,18549,5638,11599,8706,14923,3630,5701,1136,4912,3758,4875,740,9884,2385,4958,4116,11154,0,0,3124,13982,0,0,6194,9449,0,0,5646,12609,0,0,0,0,1502,2107,55810,208908,38121,67179,"Otros"
2020,875,3097,3693,0,0,3928,5354,0,0,10779,12753,0,0,2062,2466,0,0,2297,2669,0,0,28722,36858,0,0,2472,3639,0,0,13196,18894,0,0,10283,13511,0,0,3713,5748,0,0,4647,5795,0,0,4113,5607,0,0,2226,3868,0,0,4718,5593,0,0,2314,2345,0,0,2985,4879,0,0,1026,1105,0,0,102578,134777,0,0,"Otros"
2020,946,3107,4062,0,0,4678,5032,0,0,5277,5556,0,0,1850,3915,0,0,1334,1491,0,0,18979,27054,0,0,1748,2290,0,0,10871,15837,0,0,6434,6550,0,0,0,0,0,0,4486,5950,0,0,3292,4230,0,0,2646,4215,0,0,5183,6739,0,0,3650,3738,0,0,419,419,0,0,2282,3065,0,0,76236,100143,0,0,"Otros"
2020,1023,1502,7879,0,0,1004,5237,0,0,3152,5652,0,0,1485,6633,0,0,750,9711,0,0,9210,65658,0,0,1904,4914,0,0,4729,14442,0,0,3885,16460,0,0,4483,25503,0,0,3204,9630,0,0,1339,5324,0,0,3804,8928,0,0,897,4646,0,0,9190,13487,0,0,4808,16956,0,0,3568,6968,0,0,58914,228028,0,0,"Otros"
2020,1054,3621,10624,0,0,4086,10776,0,0,0,0,3472,8685,4120,11552,0,0,54,54,0,0,14744,57909,0,0,4740,8559,0,0,4335,16634,0,0,4362,10300,1568,4096,1260,29864,3772,13825,3430,9290,705,1717,2879,8227,0,0,2428,4778,0,0,5989,11351,0,0,13598,25722,0,0,11910,18366,1871,2844,0,0,0,0,81556,234006,11388,31167,"Otros"
2020,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2020,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2020,1032,1423,6293,0,0,1023,5161,0,0,4815,11356,0,0,1743,7598,0,0,998,14671,0,0,8690,62681,0,0,2405,7709,0,0,4755,17902,0,0,4483,18114,0,0,4221,29035,0,0,3406,9167,0,0,1758,6660,0,0,4917,11652,0,0,1186,7173,0,0,7867,10991,0,0,6522,22150,0,0,2091,2514,0,0,62303,250827,0,0,"Otros"
2020,1064,6334,8577,0,0,3761,5069,0,0,9075,10100,0,0,2904,3749,0,0,2185,2493,0,0,19560,26929,0,0,3137,4031,0,0,15933,23139,0,0,8603,22002,0,0,0,0,0,0,6460,8144,0,0,3853,4899,0,0,5345,8485,0,0,3968,5416,0,0,4756,4779,0,0,744,747,0,0,1906,2859,0,0,98524,141418,0,0,"Otros"
2020,226,1281,4729,132,312,2342,6215,49,116,1497,1844,0,0,937,2629,0,0,0,0,0,0,10018,18632,0,0,1609,3743,62,148,7470,14017,592,1405,3757,13121,307,727,6187,22856,766,1815,50,147,41,97,2611,8231,179,426,1852,3877,0,0,3068,8969,1331,3154,1457,1457,0,0,826,2416,0,0,6188,7765,56,131,51150,120648,3515,8331,"Otros"
2020,687,1847,4894,0,0,1961,5714,0,0,3271,5006,0,0,,,,,29,1611,1857,18207,3393,13406,0,0,2165,4496,,,4712,9196,0,0,4691,22212,,,5141,12927,0,0,2566,8615,,,1193,3009,0,0,,,,,1196,3635,,,850,2879,,,3460,8245,,,4,5848,,,36479,111693,1857,18207,"Otros"
2020,745,2886,9638,4773,14120,4,1851,4257,13200,1156,4657,8301,17763,2200,6615,7531,17478,66,66,10614,75091,17216,81615,11776,37003,1622,5931,4134,5723,3969,10056,16252,27353,1131,3962,17974,39556,0,0,10601,35596,1762,7849,5295,9526,996,4683,4458,12891,8520,23866,851,2002,931,3857,3574,19517,5727,9169,,,1988,4271,7641,20476,493,13490,435,782,50667,191576,118467,348077,"Otros"
2020,109,1197,1343,0,0,2879,6637,0,0,702,1191,0,0,902,1505,0,0,0,0,0,0,4986,7956,0,0,1310,2983,0,0,3770,11172,0,0,1815,11028,0,0,1777,1919,0,0,3494,4885,0,0,447,1039,0,0,3621,8810,0,0,2686,6564,0,0,251,254,0,0,750,2274,0,0,0,0,0,0,30587,69560,0,0,"Otros"
2020,808,4937,14548,0,0,3206,12199,,,5262,15799,,,,,,,,,,,5970,30461,0,0,4955,11232,,,8662,26679,0,0,8730,38840,,,9347,35198,0,0,8063,19267,,,3787,10080,0,0,,,,,2651,9116,,,2054,7324,0,0,13314,22362,0,0,278,5274,,,81216,258379,0,0,"Otros"
2020,971,1652,4166,,,1022,2909,,,2253,5234,,,,,,,,,,,1144,5397,,,1106,1528,,,3943,7810,,,1890,5323,,,2638,7531,,,1495,3233,,,1215,3066,,,,,,,,,,,1491,1549,,,3208,6129,,,,,,,23057,53875,0,0,"Otros"
2020,128,0,0,0,0,0,0,0,0,2933,2964,0,0,0,0,0,0,0,0,0,0,215,235,446,449,397,421,0,0,5227,5474,1127,1133,445,450,1365,1463,2045,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,274,346,348,295,295,0,0,0,0,0,0,74,0,5016,5067,11875,12170,8300,8460,"Otros"
2020,919,1256,4909,71,410,1352,5445,106,349,3812,6659,319,507,1846,5209,0,0,1987,15520,0,0,8232,49492,0,0,1487,4037,0,0,7597,16295,244,422,3749,17288,417,4122,4309,13366,526,957,3575,7588,131,187,1857,7266,66,246,0,0,0,0,1632,6611,0,0,3625,3693,164,164,2174,5294,800,921,0,0,0,0,48490,168672,2844,8285,"Otros"
2020,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,587,0,0,"Otros"
2020,725,3070,15415,0,0,3105,17233,0,0,577,655,5959,13189,4415,17138,0,0,0,0,0,0,13966,106600,3061,15565,7109,16482,1038,8467,171,256,10498,37787,7664,30811,635,9817,0,0,11343,35749,0,0,4807,13498,2967,14090,0,0,8084,27733,0,0,4168,19236,1689,13478,10758,11915,2011,2012,0,0,7646,16994,2128,14148,0,0,68182,291712,48687,166556,"Otros"
2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2020,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1402,0,0,191,2730,0,0,"Otros"
2020,15,0,0,0,0,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,1831,0,0,49,56,0,0,356,426,0,0,83,94,0,0,241,248,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,2762,0,0,"Otros"
2020,264,2993,4177,0,0,848,6453,0,0,955,994,0,0,1002,1305,0,0,1798,2726,0,0,16285,27626,0,0,2761,3796,0,0,16909,25432,0,0,7733,11155,0,0,4132,5255,0,0,7067,8168,0,0,6007,7819,0,0,6551,8246,0,0,4,6,0,0,1617,1625,0,0,0,0,0,0,2947,8450,0,0,79609,123233,0,0,"Otros"
2020,867,1170,1354,0,0,923,1098,0,0,292,304,0,0,706,737,0,0,622,680,0,0,4068,5315,0,0,517,645,0,0,4310,6000,0,0,3400,3773,0,0,1278,1485,0,0,1741,1986,0,0,1231,1612,0,0,134,146,0,0,756,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21148,26072,0,0,"Otros"
2020,910,2313,4768,0,0,1665,6713,0,0,1544,3941,0,0,1502,5323,0,0,37,56,0,0,7740,35722,0,0,3175,7949,0,0,3621,11249,0,0,1979,9998,0,0,3171,7150,0,0,2434,4534,0,0,1344,6923,0,0,1265,4078,0,0,688,2666,0,0,4693,4710,0,0,2481,5743,0,0,0,0,0,0,39652,121523,0,0,"Otros"
2020,1053,944,3148,1142,2942,697,2435,0,0,0,0,3985,5442,620,1447,2445,6588,0,0,1091,11834,3796,25512,5889,22844,1438,4610,1522,2262,1930,6682,892,1710,820,3650,2967,7537,1001,8832,2227,4279,1451,4612,749,1862,987,5550,943,2437,484,1132,0,0,1056,3506,0,0,4173,4191,0,0,1843,5705,0,0,0,0,0,0,21240,81012,23852,69737,"Otros"
2020,1055,1488,5217,0,0,1277,5134,0,0,4711,7304,0,0,1864,6302,0,0,1700,4058,0,0,13805,71519,0,0,3431,7421,0,0,3270,13676,0,0,4952,21486,0,0,5138,24480,0,0,3201,7805,0,0,1952,8658,0,0,0,0,0,0,1715,6768,0,0,6114,6114,0,0,4696,8720,0,0,0,0,0,0,59314,204662,0,0,"Otros"
2020,1081,0,0,0,0,0,0,0,0,0,0,0,0,230,2114,0,0,0,0,0,0,230,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,230,1114,0,0,690,5118,0,0,"Otros"
2020,1115,2798,3182,0,0,2765,3100,0,0,0,0,0,0,1516,1716,0,0,1633,1792,0,0,25384,36499,0,0,1812,2229,0,0,7527,9674,0,0,7698,8907,0,0,4058,4677,0,0,4596,5436,0,0,2429,3016,0,0,422,558,0,0,1209,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63847,82313,0,0,"Otros"
2020,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,512,0,0,0,0,0,0,0,0,0,0,190,525,0,0,0,0,0,0,480,4287,0,0,"Otros"
2020,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2020,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,1239,0,0,168,16086,0,0,58,232,0,0,1155,6790,0,0,0,0,0,0,408,629,0,0,66,161,0,0,0,0,0,0,80,400,0,0,0,0,0,0,915,1906,0,0,1575,3826,0,0,3100,7177,0,0,8122,38446,0,0,"Otros"
2020,174,2706,4082,0,0,503,603,0,0,2727,3071,0,0,434,590,0,0,0,0,0,0,869,1191,0,0,64,1795,0,0,0,0,0,0,0,0,0,0,16132,21090,0,0,1846,2446,0,0,598,745,0,0,0,335,0,0,0,0,0,0,1644,1644,0,0,531,1002,0,0,0,0,0,0,28054,38594,0,0,"Otros"
2020,523,0,0,0,0,95,213,0,0,0,0,0,0,1504,3440,0,0,0,0,0,0,134,1090,0,0,0,0,0,0,12939,45584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,427,0,0,4689,15465,0,0,821,3481,0,0,20217,69700,0,0,"Otros"
2020,697,2567,5176,0,0,11043,18612,0,0,7723,13061,0,0,8170,11898,0,0,7,28,0,0,29919,69877,0,0,2930,4908,0,0,14942,29003,0,0,23305,27088,0,0,0,21,0,0,7468,10402,0,0,3949,10376,0,0,1497,4971,0,0,13861,26181,0,0,3937,4974,0,0,3376,6077,0,0,0,0,0,0,134694,242653,0,0,"Otros"
2020,239,4673,7372,0,0,3372,5570,0,0,9454,15958,0,0,1299,2475,0,0,80,553,0,0,29786,60957,0,0,1805,3579,0,0,13294,32505,0,0,5077,13681,0,0,0,0,0,0,7830,12831,0,0,4460,7851,0,0,1887,5610,0,0,6615,14392,0,0,27,648,0,0,5946,12979,0,0,289,810,0,0,95894,197771,0,0,"Otros"
2020,287,2555,3218,0,0,4200,11755,0,0,10780,19351,0,0,2521,3864,0,0,2015,3155,0,0,28438,75357,0,0,1142,1896,0,0,9693,17114,0,0,2954,9475,0,0,1208,1521,0,0,2827,3839,0,0,3894,9048,0,0,3234,5592,0,0,5533,15327,0,0,1915,1968,0,0,1883,26079,0,0,888,16814,0,0,85680,225373,0,0,"Otros"
2020,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,363,0,0,"Otros"
2020,692,1690,5878,0,0,819,3399,0,0,4122,10600,0,0,910,3073,0,0,886,7333,0,0,4499,29251,0,0,2158,5336,0,0,4987,13134,0,0,4588,10539,0,0,2099,6231,0,0,2278,6256,0,0,1571,6348,0,0,1686,4142,0,0,1501,5277,0,0,2431,2481,0,0,3833,9063,0,0,0,0,0,0,40058,128341,0,0,"Otros"
2020,435,1255,3887,0,0,679,2083,0,0,2668,8679,0,0,479,1389,0,0,605,5353,0,0,58702,106736,0,0,778,2274,0,0,3612,16341,0,0,1881,20825,0,0,2346,7952,0,0,1648,4364,0,0,1261,4462,0,0,832,1822,0,0,732,7872,0,0,1466,1545,0,0,2780,79742,0,0,0,0,0,0,81724,275326,0,0,"Otros"
2020,423,383,505,0,0,733,1156,0,0,1177,1322,0,0,109,122,0,0,365,824,0,0,5423,6266,0,0,2870,3358,0,0,1738,2813,0,0,2302,4313,0,0,395,448,0,0,836,939,0,0,281,940,0,0,351,1235,0,0,4828,6699,0,0,543,554,0,0,0,0,0,0,0,0,0,0,22334,31494,0,0,"Otros"
2020,351,292,531,0,0,1599,2908,0,0,2666,4848,0,0,597,1085,0,0,75,137,0,0,7367,13395,0,0,480,873,0,0,4243,7715,0,0,1785,3246,0,0,1492,2713,0,0,1542,2803,0,0,773,1405,0,0,169,307,0,0,6893,12533,0,0,342,622,0,0,1,1,0,0,549,999,0,0,30865,56121,0,0,"Otros"
2020,810,394,620,0,0,738,1919,0,0,1051,1236,0,0,177,209,0,0,318,982,0,0,8462,12605,0,0,3318,4470,0,0,3527,5370,0,0,1243,2874,0,0,397,1313,0,0,911,1252,0,0,646,2396,0,0,758,1605,0,0,1843,2643,0,0,638,640,0,0,0,0,0,0,0,0,0,0,24421,40134,0,0,"Otros"
2020,830,2000,6032,0,0,1262,4764,0,0,6598,16495,0,0,1686,6015,0,0,1259,7282,0,0,4921,32627,0,0,1872,5580,0,0,5079,12632,0,0,4718,13595,0,0,4957,10777,0,0,2849,8432,0,0,1385,5495,0,0,0,0,0,0,1254,4580,0,0,3040,3662,0,0,2213,6976,0,0,1108,9197,0,0,46201,154141,0,0,"Otros"
