año,NCODI,progAngioVasc_hosp,urgeAngioVasc_hosp,progAngioVasc_cma,urgeAngioVasc_cma,progAngioVasc_resto,urgeAngioVasc_resto,progAngioVasc_total,urgeAngioVasc_total,progCirCardio_hosp,urgeCirCardio_hosp,progCirCardio_cma,urgeCirCardio_cma,progCirCardio_resto,urgeCirCardio_resto,progCirCardio_total,urgeCirCardio_total,progCirGeneral_hosp,urgeCirGeneral_hosp,progCirGeneral_cma,urgeCirGeneral_cma,progCirGeneral_resto,urgeCirGeneral_resto,progCirGeneral_total,urgeCirGeneral_total,progMaxilo_hosp,urgeMaxilo_hosp,progMaxilo_cma,urgeMaxilo_cma,progMaxilo_resto,urgeMaxilo_resto,progMaxilo_total,urgeMaxilo_total,progCirPediat_hosp,urgeCirPediat_hosp,progCirPediat_cma,urgeCirPediat_cma,progCirPediat_resto,urgeCirPediat_resto,progCirPediat_total,urgeCirPediat_total,progPlastica_hosp,urgePlastica_hosp,progPlastica_cma,urgePlastica_cma,progPlastica_resto,urgePlastica_resto,progPlastica_total,urgePlastica_total,progToracica_hosp,urgeToracica_hosp,progToracica_cma,urgeToracica_cma,progToracica_resto,urgeToracica_resto,progToracica_total,urgeToracica_total,progDerma_hosp,urgeDerma_hosp,progDerma_cma,urgeDerma_cma,progDerma_resto,urgeDerma_resto,progDerma_total,urgeDerma_total,progGine_hosp,urgeGine_hosp,progGine_cma,urgeGine_cma,progGine_resto,urgeGine_resto,progGine_total,urgeGine_total,progCirNeuro_hosp,urgeCirNeuro_hosp,progCirNeuro_cma,urgeCirNeuro_cma,progCirNeuro_resto,urgeCirNeuro_resto,progCirNeuro_total,urgeCirNeuro_total,progOftalmo_hosp,urgeOftalmo_hosp,progOftalmo_cma,urgeOftalmo_cma,progOftalmo_resto,urgeOftalmo_resto,progOftalmo_total,urgeOftalmo_total,progORL_hosp,urgeORL_hosp,progORL_cma,urgeORL_cma,progORL_resto,urgeORL_resto,progORL_total,urgeORL_total,progTrauma_hosp,urgeTrauma_hosp,progTrauma_cma,urgeTrauma_cma,progTrauma_resto,urgeTrauma_resto,progTrauma_total,urgeTrauma_total,progUrolog_hosp,urgeUrolog_hosp,progUrolog_cma,urgeUrolog_cma,progUrolog_resto,urgeUrolog_resto,progUrolog_total,urgeUrolog_total,progOtrasCirugias_hosp,urgeOtrasCirugias_hosp,progOtrasCirugias_cma,urgeOtrasCirugias_cma,progOtrasCirugias_resto,urgeOtrasCirugias_resto,progOtrasCirugias_total,urgeOtrasCirugias_total,totalProg_hosp,totalUrge_hosp,totalProg_cma,totalUrge_cma,totalProg_resto,totalUrge_resto,total_programada,total_urgente
2020,241,155,1,4,0,0,0,159,1,36,16,1,0,0,0,37,16,600,104,110,0,0,0,710,104,0,1,0,0,0,0,0,1,20,5,5,0,0,0,25,5,66,3,31,0,0,0,97,3,24,12,0,0,0,0,24,12,0,1,220,0,0,0,220,1,33,28,9,0,0,0,42,28,34,0,10,0,0,0,44,0,0,1,617,0,0,0,617,1,64,7,34,0,0,0,98,7,914,122,381,0,0,0,1295,122,146,13,125,0,0,0,271,13,205,187,1731,0,0,0,1936,187,2297,501,3278,0,0,0,5575,501
2020,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,294,199,0,247,12,934,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,3,580,3,208,331,119,0,298,1,625,332,0,0,0,0,0,0,0,0,17,1,745,0,717,4,1479,5,122,22,49,0,40,0,211,22,493,77,165,0,174,18,832,95,316,23,16,0,205,3,537,26,0,0,0,0,0,0,0,0,1644,748,1293,0,2261,41,5198,789
2020,248,14,0,0,0,35,0,49,0,23,0,0,0,0,0,23,0,657,0,0,0,1550,0,2207,0,27,0,0,0,51,0,78,0,0,0,0,0,0,0,0,0,233,0,0,0,94,0,327,0,35,0,0,0,50,0,85,0,4,0,0,0,278,0,282,0,57,0,0,0,19,0,76,0,191,,0,0,135,0,326,0,0,0,0,0,863,0,863,0,157,0,0,0,24,0,181,0,716,0,0,0,108,0,824,0,255,0,0,0,225,0,480,0,491,3,0,0,131,0,622,3,2860,3,0,0,3563,0,6423,3
2020,224,17,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,205,70,101,0,0,0,306,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,187,13,0,0,187,13,49,10,43,6,0,0,92,16,0,0,45,2,0,0,45,2,0,0,531,5,0,0,531,5,19,1,28,1,0,0,47,2,420,121,1204,21,0,0,1624,142,88,8,48,4,0,0,136,12,0,0,0,0,0,0,0,0,801,211,2192,52,0,0,2993,263
2020,591,177,66,78,0,0,0,255,66,0,0,0,0,0,0,0,0,604,615,484,0,244,3,1332,618,78,7,75,0,434,2,587,9,0,0,0,0,0,0,0,0,94,6,14,0,9,0,117,6,0,0,0,0,0,0,0,0,0,0,0,0,515,2,515,2,255,503,64,0,0,0,319,503,160,47,0,0,0,0,160,47,10,5,1805,4,2285,41,4100,50,205,43,16,0,0,0,221,43,755,263,599,0,178,2,1532,265,314,156,42,0,308,3,664,159,0,0,0,0,0,0,0,0,2652,1711,3177,4,3973,53,9802,1768
2020,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,677,521,0,6,30,1237,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,1137,1,1198,1,143,352,114,0,22,0,279,352,0,0,0,0,0,0,0,0,60,4,3394,2,102,11,3556,17,78,37,225,0,3,1,306,38,693,152,374,0,2,10,1069,162,318,92,938,0,26,2,1282,94,0,0,0,0,0,0,0,0,2003,1314,5626,2,1298,55,8927,1371
2020,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2020,946,18,2,0,0,0,0,18,2,21,19,0,0,0,0,21,19,624,190,1444,6,0,0,2068,196,6,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,211,4,39,2,0,0,250,6,0,0,0,0,0,0,0,0,0,0,510,2,0,0,510,2,424,129,97,1,0,0,521,130,91,9,108,0,0,0,199,9,1,0,659,69,0,0,660,69,122,2,11,0,0,0,133,2,749,111,247,3,0,0,996,114,128,31,205,1,0,0,333,32,7,11,11,0,0,0,18,11,2402,509,3331,84,0,0,5733,593
2020,1023,58,54,102,1,0,0,160,55,0,0,0,0,0,0,0,0,362,651,659,7,0,26,1021,684,18,3,856,3,3,0,877,6,0,0,0,0,0,0,0,0,43,2,22,0,21,0,86,2,74,20,3,0,1,21,78,41,0,0,245,0,1167,0,1412,0,187,236,228,3,54,23,469,262,0,0,0,0,0,0,0,0,1,1,1841,14,4,1,1846,16,116,22,265,3,32,43,413,68,435,916,627,6,0,0,1062,922,345,121,471,3,16,11,832,135,59,58,22,2,0,0,81,60,1698,2084,5341,42,1298,125,8337,2251
2020,1054,17,33,50,0,2,0,69,33,0,0,0,0,0,0,0,0,376,388,672,25,232,2,1280,415,14,3,114,0,246,0,374,3,0,0,0,0,0,0,0,0,72,0,124,0,13,0,209,0,58,3,0,0,0,0,58,3,6,0,15,0,903,0,924,0,100,303,302,63,0,2,402,368,0,0,0,0,0,0,0,0,2,2,1535,14,1074,0,2611,16,158,18,324,1,34,1,516,20,871,172,767,23,66,7,1704,202,205,78,310,3,308,2,823,83,0,0,0,0,0,0,0,0,1879,1000,4213,129,2878,14,8970,1143
2020,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1032,113,63,135,1,2,0,250,64,408,73,7,0,0,0,415,73,343,491,490,42,160,33,993,566,13,2,1050,3,2,0,1065,5,0,0,0,0,0,0,0,0,73,1,24,0,39,1,136,2,161,13,14,0,3,76,178,89,0,0,275,0,1700,1,1975,1,182,172,223,14,5,2,410,188,0,0,0,0,0,0,0,0,1,2,1648,6,7,2,1656,10,67,9,294,4,66,24,427,37,832,195,660,40,1,14,1493,249,416,123,473,8,1,2,890,133,107,157,23,5,0,1,130,163,2716,1301,5316,123,1986,156,10018,1580
2020,1064,97,0,0,0,0,0,97,0,10,5,7,0,0,0,17,5,793,177,2446,27,0,0,3239,204,77,2,0,0,0,0,77,2,0,0,0,0,0,0,0,0,1047,20,106,2,0,0,1153,22,0,0,0,0,0,0,0,0,1,1,1095,9,0,0,1096,10,442,98,45,0,0,0,487,98,229,30,233,6,0,0,462,36,4,1,790,10,0,0,794,11,219,6,12,3,0,0,231,9,1122,131,420,4,0,0,1542,135,155,24,286,0,0,0,441,24,9,4,262,15,0,0,271,19,4205,499,5702,76,0,0,9907,575
2020,226,49,1,0,0,264,0,313,1,0,0,0,0,0,0,0,0,607,39,0,0,227,23,834,62,61,4,0,0,233,13,294,17,35,1,0,0,63,3,98,4,151,0,0,0,154,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,272,19,272,19,177,152,0,0,138,6,315,158,22,0,0,0,29,0,51,0,52,0,0,0,300,0,352,0,18,10,0,0,16,2,34,12,1102,204,0,0,728,187,1830,391,215,23,0,0,594,204,809,227,114,1,0,0,110,65,224,66,2603,435,0,0,3128,522,5731,957
2020,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,359,172,0,338,0,679,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,488,0,626,0,290,159,326,0,171,0,787,159,0,0,0,0,0,0,0,0,1,5,358,0,401,0,760,5,90,14,22,0,85,0,197,14,193,400,156,0,81,0,430,400,218,108,9,0,50,0,277,108,0,0,0,0,0,0,0,0,961,1045,1181,0,1614,0,3756,1045
2020,745,403,211,201,0,175,0,779,211,0,0,0,0,0,0,0,0,278,446,220,0,246,0,744,446,153,114,163,0,1212,0,1528,114,40,42,123,0,61,0,224,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,759,0,2402,0,3181,3,140,398,154,0,271,0,565,398,245,170,9,0,12,0,266,170,130,17,1540,0,237,0,1907,17,140,63,330,0,94,0,564,63,292,875,195,0,173,0,660,875,360,158,193,0,667,0,1220,158,0,0,0,0,0,0,0,0,2201,2497,3887,0,5550,0,11638,2497
2020,109,21,2,0,0,176,27,197,29,0,0,0,0,0,0,0,0,521,40,0,0,361,126,882,166,34,3,0,0,254,34,288,37,41,1,0,0,13,4,54,5,440,26,0,0,296,33,736,59,0,0,0,0,0,0,0,0,0,0,0,0,22,4,22,4,197,69,0,0,67,97,264,166,37,7,0,0,12,3,49,10,7,1,0,0,498,74,505,75,137,6,0,0,32,7,169,13,596,147,0,0,420,381,1016,528,82,18,0,0,369,83,451,101,15,0,0,0,431,56,446,56,2128,320,0,0,2951,929,5079,1249
2020,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,467,541,0,594,0,1614,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,230,0,1053,0,311,906,378,0,150,0,839,906,0,0,0,0,0,0,0,0,2,11,1245,0,79,0,1326,11,145,19,183,0,44,0,372,19,326,344,495,0,438,0,1259,344,302,70,156,0,223,0,681,70,0,0,0,0,0,0,0,0,1565,1817,3821,0,1758,0,7144,1817
2020,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,182,0,31,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,129,0,385,0,2,0,99,0,5,0,106,0,0,0,0,0,0,0,0,0,0,0,357,0,8,0,365,0,34,0,24,0,5,0,63,0,30,0,150,0,55,0,235,0,0,0,73,0,9,0,82,0,0,0,0,0,0,0,0,0,95,0,1141,0,242,0,1478,0
2020,128,9,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,101,37,63,0,0,0,164,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,244,0,246,0,26,2,28,0,0,0,54,2,0,0,0,0,0,0,0,0,0,0,108,0,41,0,149,0,29,0,48,0,0,0,77,0,158,54,44,0,0,0,202,54,126,8,75,0,0,0,201,8,0,0,0,0,274,0,274,0,451,101,370,0,559,0,1380,101
2020,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,619,40,0,0,0,48,0,88,0,5,0,0,0,31,0,36,0,329,0,0,0,1843,0,2172,0,7,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,98,0,0,0,268,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,174,0,23,0,0,0,4,0,27,0,1168,0,0,0,1397,0,2565,0,24,0,0,0,102,0,126,0,0,0,0,0,0,0,0,0,1694,0,0,0,3890,0,5584,0
2020,163,73,5,89,0,0,0,162,5,0,0,0,0,0,0,0,0,83,7,76,0,0,0,159,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,97,0,1,0,163,9,0,0,0,0,0,0,0,0,0,0,0,0,99,3,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,494,4,0,0,495,4,34,1,4,0,0,0,38,1,299,20,330,0,0,0,629,20,267,22,271,0,0,0,538,22,0,0,0,0,0,0,0,0,822,64,1361,4,100,3,2283,71
2020,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1090,411,45,90,290,0,3,501,338,2,2,2,0,0,2,4,4,1443,727,802,88,798,19,3043,834,171,77,934,88,481,10,1586,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,159,0,7355,2,7518,3,540,366,362,0,321,7,1223,373,202,170,25,0,0,2,227,172,61,12,2592,582,55,0,2708,594,425,16,320,62,47,0,792,78,1664,575,708,129,39,7,2411,711,1005,74,137,12,557,4,1699,90,2,21,1,0,1,0,4,21,5930,2086,6132,1251,9654,56,21716,3393
