año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2020,634,105056,1829898,0,1829898,0,1934954
2020,1,251601,190915,0,190915,0,442516
2020,717,0,6051152,0,6051152,0,6051152
2020,373,240,110909,0,110909,0,111149
2020,824,0,0,0,0,279239,279239
2020,888,0,180304,0,180304,0,180304
2020,902,0,0,0,0,0,0
2020,968,0,107851,0,107851,0,107851
2020,1154,0,186068,0,186068,0,186068
2020,1130,0,0,0,0,0,0
2020,1141,0,0,0,0,0,0
2020,1145,0,0,0,0,0,0
2020,1122,0,1439,0,1439,0,1439
2020,1133,0,272709,0,272709,0,272709
2020,346,1699,52440,0,52440,0,54139
2020,27,0,4003,0,4003,0,4003
2020,165,7200,600649,0,600649,0,607849
2020,956,0,1935271,0,1935271,761775,2697046
2020,149,0,776331,0,776331,0,776331
2020,612,0,1122607,0,1122607,0,1122607
2020,559,12,480,0,480,0,492
2020,7,802,833612,0,833612,0,834414
2020,283,45195,1018629,0,1018629,0,1063824
2020,37,0,157697,0,157697,0,157697
2020,153,21357,3034011,184000,2850011,0,3055368
2020,547,0,1489693,0,1489693,0,1489693
2020,397,0,137114,0,137114,0,137114
2020,556,0,4194644,0,4194644,0,4194644
2020,42,4000,45000,0,45000,0,49000
2020,31,0,184172,0,184172,0,184172
2020,740,0,2374564,0,2374564,0,2374564
2020,217,7910,288757,0,288757,0,296667
2020,863,24261,89001,0,89001,0,113262
2020,889,36712,6187496,0,6187496,0,6224208
2020,984,0,1858758,913710,945048,6971,1865729
2020,1106,0,0,0,0,0,0
2020,1146,0,7129,0,7129,0,7129
2020,34,0,8824,0,8824,0,8824
2020,791,9100,342232,0,342232,0,351332
2020,430,0,425788,0,425788,0,425788
2020,715,265000,1737000,18000,1719000,1594000,3596000
2020,524,970,2550764,0,2550764,0,2551734
2020,432,0,22362,0,22362,0,22362
2020,19,0,0,0,0,0,0
2020,25,0,14689,0,14689,0,14689
2020,26,0,0,0,0,0,0
2020,890,0,1161793,0,1161793,0,1161793
2020,904,0,184412,0,184412,0,184412
2020,957,69964,42744182,0,42744182,0,42814146
2020,939,810040,15192390,0,15192390,0,16002430
2020,236,61104,87265,0,87265,0,148369
2020,735,0,2599872,0,2599872,0,2599872
2020,363,4093,1643171,,1643171,0,1647264
2020,187,0,1192756,0,1192756,0,1192756
2020,295,161757,723901,0,723901,0,885658
2020,496,0,270967,0,270967,0,270967
2020,391,0,145927,0,145927,6855,152782
2020,240,0,251246,0,251246,0,251246
2020,448,0,0,0,0,0,0
2020,425,0,439871,,439871,0,439871
2020,300,0,0,0,0,0,0
2020,339,0,385569,0,385569,0,385569
2020,874,0,1363431,0,1363431,0,1363431
2020,905,5236081,0,0,0,0,5236081
2020,1123,0,84225,0,84225,0,84225
2020,736,0,1622943,0,1622943,0,1622943
2020,459,0,281620,0,281620,0,281620
2020,320,3489,156624,0,156624,0,160113
2020,45,5199,120245,0,120245,1421266,1546710
2020,618,0,0,0,0,214455,214455
2020,463,0,2557048,2311275,245773,0,2557048
2020,891,256810,726240,0,726240,0,983050
2020,958,1800,1238657,0,1238657,0,1240457
2020,244,11907,140563,0,140563,0,152470
2020,28,0,16585,0,16585,0,16585
2020,444,79112,245081,0,245081,0,324193
2020,479,7386,17483769,0,17483769,0,17491155
2020,285,0,1025647,1025647,0,0,1025647
2020,253,0,2364060,0,2364060,10576,2374636
2020,481,0,1372104,15055,1357049,0,1372104
2020,540,0,1704543,0,1704543,0,1704543
2020,332,0,797,0,797,0,797
2020,41,0,0,0,0,0,0
2020,510,0,11978868,136850,11842018,3965,11982833
2020,305,,832,0,832,,832
2020,708,,2942160,0,2942160,,2942160
2020,755,,43530264,0,43530264,,43530264
2020,750,,9127688,0,9127688,,9127688
2020,696,,5897992,0,5897992,0,5897992
2020,421,0,408856,0,408856,7609,416465
2020,827,0,0,0,0,0,0
2020,933,0,1010798,0,1010798,0,1010798
2020,1030,19000,888000,0,888000,0,907000
2020,1003,,2218,0,2218,,2218
2020,1050,,1386,0,1386,,1386
2020,1043,0,336289,0,336289,0,336289
2020,1128,,34386,0,34386,,34386
2020,1125,0,1000,0,1000,0,1000
2020,1135,,1386,0,1386,,1386
2020,1164,0,5264,0,5264,0,5264
2020,1165,0,53127,12723,40404,0,53127
2020,934,0,1671777,666312,1005465,0,1671777
2020,629,0,4255893,0,4255893,0,4255893
2020,21,0,128870,32195,96675,0,128870
2020,615,94460,1694320,0,1694320,315621,2104401
2020,626,0,240764,0,240764,0,240764
2020,417,0,32118,0,32118,0,32118
2020,597,0,473924,2727,471197,0,473924
2020,539,317654,4238744,0,4238744,0,4556398
2020,343,29030,589345,0,589345,43795,662170
2020,135,450,1415863,0,1415863,0,1416313
2020,158,41388,1541370,0,1541370,0,1582758
2020,775,15730,1118737,0,1118737,0,1134467
2020,177,398427,2133642,0,2133642,0,2532069
2020,578,1148,58080,0,58080,0,59228
2020,416,0,318085,0,318085,0,318085
2020,561,45716,732461,0,732461,0,778177
2020,62,0,136430,0,136430,0,136430
2020,828,0,81491,0,81491,0,81491
2020,860,63957,883661,0,883661,3735,951353
2020,935,0,3501,0,3501,0,3501
2020,936,0,38869,0,38869,0,38869
2020,986,611,80659,0,80659,153000,234270
2020,987,6963,203067,0,203067,90149,300179
2020,1021,0,74238,0,74238,0,74238
2020,1085,0,44357,0,44357,0,44357
2020,658,0,370436,0,370436,0,370436
2020,353,0,42431,0,42431,0,42431
2020,323,0,0,0,0,0,0
2020,620,0,410986,0,410986,0,410986
2020,384,0,1038181,0,1038181,0,1038181
2020,554,1095805,1095805,0,1095805,0,2191610
2020,209,3728,18496,0,18496,0,22224
2020,707,0,965036,0,965036,0,965036
2020,395,94035,83197,83197,,0,177232
2020,969,3129,723491,0,723491,0,726620
2020,1052,0,13154,0,13154,0,13154
2020,739,0,0,0,0,5225839,5225839
2020,613,0,4731415,0,4731415,0,4731415
2020,593,0,2970724,0,2970724,0,2970724
2020,704,0,5897794,0,5897794,0,5897794
2020,686,519034,8898656,0,8898656,0,9417690
2020,257,81877,1431664,0,1431664,0,1513541
2020,681,1225848,3761603,,3761603,,4987451
2020,286,14069,709881,0,709881,0,723950
2020,255,0,3112665,0,3112665,0,3112665
2020,79,0,0,0,0,17434,17434
2020,81,0,0,0,0,0,0
2020,688,7956,150444,0,150444,868475,1026875
2020,531,0,2313800,0,2313800,0,2313800
2020,514,0,155550,0,155550,0,155550
2020,499,116192,690150,0,690150,0,806342
2020,532,0,3157165,0,3157165,0,3157165
2020,190,0,352574,0,352574,17609,370183
2020,598,0,997191,293841,703350,0,997191
2020,260,26528,639440,0,639440,0,665968
2020,838,0,291227,0,291227,0,291227
2020,839,3588,504453,0,504453,0,508041
2020,851,0,22883,0,22883,0,22883
2020,852,0,0,0,0,0,0
2020,988,0,242669,0,242669,0,242669
2020,1056,304644,2278701,0,2278701,0,2583345
2020,1044,0,41028,0,41028,0,41028
2020,1114,0,12743,0,12743,0,12743
2020,1083,0,0,0,0,0,0
2020,1096,0,25457,0,25457,0,25457
2020,1159,0,18639,0,18639,0,18639
2020,679,42877,837844,0,837844,0,880721
2020,176,33818,0,0,0,463352,497170
2020,537,0,10594,0,10594,0,10594
2020,608,0,0,0,0,0,0
2020,596,0,0,0,0,0,0
2020,749,0,24034924,0,24034924,0,24034924
2020,758,0,5710411,0,5710411,21482427,27192838
2020,1104,0,12216588,0,12216588,0,12216588
2020,567,0,604769,0,604769,0,604769
2020,677,0,7073535,0,7073535,0,7073535
2020,670,0,3212357,0,3212357,0,3212357
2020,588,0,953563,0,953563,0,953563
2020,753,0,19906248,0,19906248,0,19906248
2020,887,0,333914,0,333914,0,333914
2020,245,17899,728078,0,728078,305279,1051256
2020,603,4612,9985377,0,9985377,0,9989989
2020,426,40964,424776,0,424776,0,465740
2020,232,0,2447005,0,2447005,0,2447005
2020,288,82172,514543,0,514543,57443,654158
2020,246,,427250,0,427250,0,427250
2020,284,147638,825491,0,825491,0,973129
2020,18,726633,0,0,0,0,726633
2020,356,0,299006,0,299006,0,299006
2020,401,0,4917104,0,4917104,0,4917104
2020,733,362465,15907408,0,15907408,1571206,17841079
2020,243,2563,1643735,0,1643735,0,1646298
2020,380,0,0,0,0,0,0
2020,716,0,1715421,0,1715421,0,1715421
2020,534,9792,1674922,0,1674922,0,1684714
2020,185,98621,1254249,0,1254249,0,1352870
2020,258,7191,2015211,85279,1929932,0,2022402
2020,505,0,400000,0,400000,0,400000
2020,268,0,1845012,0,1845012,0,1845012
2020,602,0,1926000,0,1926000,1630000,3556000
2020,254,0,35475111,,35475111,0,35475111
2020,705,3239,1888270,0,1888270,0,1891509
2020,133,0,77786,0,77786,0,77786
2020,33,0,0,0,0,0,0
2020,143,0,854927,0,854927,0,854927
2020,36,0,0,0,0,0,0
2020,756,0,4123321,0,4123321,0,4123321
2020,662,0,5378520,0,5378520,0,5378520
2020,192,0,106937,0,106937,0,106937
2020,382,37483,417497,0,417497,0,454980
2020,322,20399,8346479,204176,8142303,0,8366878
2020,1129,63000,1671285,0,1671285,0,1734285
2020,644,256719,5796271,0,5796271,0,6052990
2020,752,594264,6027804,0,6027804,0,6622068
2020,238,0,1285967,0,1285967,0,1285967
2020,325,32710,171705,0,171705,0,204415
2020,622,0,443793,101792,342001,0,443793
2020,879,0,410665,0,410665,0,410665
2020,906,82375,2846652,0,2846652,0,2929027
2020,370,45825,1804087,0,1804087,0,1849912
2020,418,0,151838,0,151838,0,151838
2020,574,0,57045,0,57045,0,57045
2020,399,0,209614,0,209614,0,209614
2020,195,0,26371,0,26371,0,26371
2020,783,619290,11078066,0,11078066,0,11697356
2020,263,115013,136417,0,136417,0,251430
2020,194,16491,167742,0,167742,0,184233
2020,214,0,20800,0,20800,0,20800
2020,785,458174,8988120,0,8988120,2277620,11723914
2020,780,81963,861307,0,861307,0,943270
2020,782,445527,5278327,0,5278327,0,5723854
2020,369,42192,692122,0,692122,0,734314
2020,713,0,254603,0,254603,0,254603
2020,941,0,2052,0,2052,0,2052
2020,1091,114935,254270,0,254270,0,369205
2020,1045,0,325110,0,325110,0,325110
2020,1086,604481,3028906,0,3028906,0,3633387
2020,1149,109682,1130606,0,1130606,0,1240288
2020,937,530,1094649,0,1094649,0,1095179
2020,1004,0,88243,0,88243,0,88243
2020,737,0,532395,0,532395,0,532395
2020,765,,1943935,0,1943935,,1943935
2020,329,0,301755,0,301755,0,301755
2020,87,0,4458,0,4458,0,4458
2020,527,0,102201,0,102201,0,102201
2020,562,107971,1769685,0,1769685,0,1877656
2020,251,0,342100,,342100,15696,357796
2020,129,5473,375982,0,375982,111222,492677
2020,154,255773,583195,0,583195,0,838968
2020,516,0,1088157,61587,1026570,0,1088157
2020,184,0,83304,0,83304,0,83304
2020,652,0,680777,0,680777,0,680777
2020,637,0,0,0,0,0,0
2020,88,0,0,0,0,24066,24066
2020,907,327,1231,0,1231,0,1558
2020,970,0,21320,0,21320,0,21320
2020,1019,0,0,0,0,0,0
2020,1016,0,182294,0,182294,0,182294
2020,1161,28412,5166204,0,5166204,0,5194616
2020,1047,0,306951,0,306951,0,306951
2020,635,49567,1598642,0,1598642,0,1648209
2020,113,50202,0,0,0,0,50202
2020,619,0,350000,0,350000,0,350000
2020,163,12037,313291,0,313291,0,325328
2020,131,4950,28170,0,28170,490981,524101
2020,375,14977,144310,0,144310,0,159287
2020,1090,559571,13850127,0,13850127,2217738,16627436
2020,764,0,2474393,0,2474393,0,2474393
2020,14,187442,0,0,0,1425459,1612901
2020,657,0,295665,0,295665,0,295665
2020,362,624113,959335,0,959335,0,1583448
2020,989,0,388346,0,388346,0,388346
2020,990,0,218130,0,218130,0,218130
2020,680,0,5771037,0,5771037,0,5771037
2020,411,5709,1197538,0,1197538,0,1203247
2020,241,31834,1274740,0,1274740,0,1306574
2020,558,0,1213011,0,1213011,0,1213011
2020,248,164556,1041834,0,1041834,2759671,3966061
2020,224,55411,4866565,0,4866565,0,4921976
2020,591,772814,5292298,0,5292298,0,6065112
2020,586,0,5359753,0,5359753,0,5359753
2020,453,0,582808,237659,345149,0,582808
2020,145,,7490,,7490,,7490
2020,511,0,0,0,0,3616240,3616240
2020,530,0,6143061,0,6143061,0,6143061
2020,6,31834,1274740,0,1274740,0,1306574
2020,161,0,0,0,0,19389,19389
2020,623,0,5617452,0,5617452,0,5617452
2020,875,31438,7314969,0,7314969,0,7346407
2020,946,84604,848362,0,848362,0,932966
2020,1023,234208,2025991,0,2025991,0,2260199
2020,1054,563939,2243481,3432,2240049,0,2807420
2020,1057,0,171340,0,171340,0,171340
2020,1031,2070,9573,0,9573,0,11643
2020,1032,239861,4718198,0,4718198,0,4958059
2020,1064,69635,5364655,0,5364655,0,5434290
2020,226,0,272000,0,272000,0,272000
2020,687,,2412423,0,2412423,,2412423
2020,745,,13475792,0,13475792,,13475792
2020,109,920,817149,0,817149,0,818069
2020,808,,439547,0,439547,,439547
2020,971,,1386,0,1386,,1386
2020,128,0,201116,0,201116,0,201116
2020,919,0,1896305,0,1896305,0,1896305
2020,1150,0,105114,0,105114,24745,129859
2020,725,0,9822414,0,9822414,0,9822414
2020,3,0,6524,0,6524,0,6524
2020,306,0,0,0,0,0,0
2020,15,10000,0,0,0,0,10000
2020,264,22395,952111,0,952111,0,974506
2020,867,0,0,0,0,0,0
2020,910,0,1688572,0,1688572,0,1688572
2020,1053,0,1225106,0,1225106,0,1225106
2020,1055,0,2226785,0,2226785,0,2226785
2020,1081,585,2508,0,2508,0,3093
2020,1115,0,0,0,0,0,0
2020,529,0,0,0,0,2040460,2040460
2020,345,0,0,0,0,171807,171807
2020,515,62938,336812,0,336812,48012,447762
2020,174,0,3932719,0,3932719,0,3932719
2020,523,41862,537244,0,537244,0,579106
2020,697,797,12114220,6057110,6057110,0,12115017
2020,239,7597,2336719,0,2336719,368315,2712631
2020,287,25375,1262924,8431,1254493,47586,1335885
2020,377,0,80645,0,80645,0,80645
2020,692,37654,1188625,0,1188625,0,1226279
2020,435,69133,17724,0,17724,1220307,1307164
2020,423,0,217935,188777,29158,25675,243610
2020,351,3572,240340,0,240340,9348,253260
2020,810,0,145290,125851,19439,17117,162407
2020,830,26492,1981580,0,1981580,0,2008072
2020,892,0,224774,0,224774,0,224774
2020,921,0,641941,0,641941,0,641941
2020,991,0,44560,0,44560,0,44560
2020,992,0,1378754,0,1378754,0,1378754
2020,993,0,0,0,0,0,0
2020,1070,0,3480337,0,3480337,0,3480337
2020,1095,24504,180787,,180787,0,205291
2020,1094,0,45624,0,45624,0,45624
2020,1124,0,0,0,0,0,0
2020,473,0,19253,0,19253,0,19253
2020,663,83808,8960712,0,8960712,0,9044520
2020,552,0,214442,0,214442,0,214442
2020,772,2258842,21116064,0,21116064,2659,23377565
2020,568,0,63979,0,63979,0,63979
2020,398,2076,568231,0,568231,0,570307
2020,394,7562,265337,0,265337,0,272899
2020,614,0,34254,0,34254,0,34254
2020,235,54559,963237,0,963237,3413,1021209
2020,616,79591,2298592,0,2298592,0,2378183
2020,267,0,2596317,0,2596317,0,2596317
2020,565,153411,1752219,0,1752219,0,1905630
2020,220,134255,969198,0,969198,0,1103453
2020,278,89342,777360,0,777360,23784,890486
2020,107,26992,1092458,0,1092458,0,1119450
2020,711,137787,8900541,0,8900541,1752154,10790482
2020,204,14115,24234,0,24234,0,38349
2020,348,141966,582366,0,582366,0,724332
2020,766,68771,2136983,0,2136983,0,2205754
2020,761,0,1765655,0,1765655,0,1765655
2020,728,28933,3157668,0,3157668,0,3186601
2020,280,17974,1936677,0,1936677,0,1954651
2020,222,15444,148362,0,148362,114090,277896
2020,276,0,7267285,0,7267285,0,7267285
2020,11,3434,6606415,0,6606415,0,6609849
2020,302,18018,146802,0,146802,0,164820
2020,682,314961,948548,0,948548,472903,1736412
2020,279,53173,1583721,0,1583721,0,1636894
2020,282,0,0,0,0,4905112,4905112
2020,281,62037,2200176,0,2200176,170773,2432986
2020,183,462972,2027613,0,2027613,1445795,3936380
2020,610,36674,801336,0,801336,0,838010
2020,116,0,1098385,0,1098385,0,1098385
2020,115,0,34911,0,34911,0,34911
2020,114,0,48094,0,48094,0,48094
2020,119,0,217130,0,217130,0,217130
2020,770,0,10553093,0,10553093,0,10553093
2020,583,59923,561011,0,561011,0,620934
2020,136,0,53437,0,53437,0,53437
2020,469,34550,223275,0,223275,0,257825
2020,642,0,862567,0,862567,0,862567
2020,674,489626,17901467,550000,17351467,0,18391093
2020,193,0,42365,0,42365,0,42365
2020,526,343645,2653790,0,2653790,17234,3014669
2020,698,180748,20203280,0,20203280,0,20384028
2020,630,99269,1925191,0,1925191,0,2024460
2020,124,23122,226316,0,226316,0,249438
2020,364,0,113911,0,113911,0,113911
2020,439,1225,136978,0,136978,344,138547
2020,570,47082,6188167,0,6188167,13213,6248462
2020,123,0,227840,0,227840,0,227840
2020,310,44656,815927,0,815927,0,860583
2020,571,0,731602,0,731602,103495,835097
2020,296,0,10048,0,10048,0,10048
2020,566,0,2298157,0,2298157,0,2298157
2020,784,1184334,10998097,0,10998097,0,12182431
2020,102,147877,1197459,0,1197459,-120651,1224685
2020,639,0,930103,0,930103,0,930103
2020,457,59930,1190352,470122,720230,0,1250282
2020,609,87003,6028381,0,6028381,0,6115384
2020,101,0,55830,0,55830,0,55830
2020,454,109771,1506627,0,1506627,0,1616398
2020,318,0,82713,0,82713,0,82713
2020,600,378819,739092,0,739092,0,1117911
2020,545,446696,5627939,0,5627939,0,6074635
2020,100,0,41456,0,41456,0,41456
2020,702,3872,5246855,0,5246855,0,5250727
2020,778,239066,5561694,0,5561694,0,5800760
2020,341,0,33200,0,33200,0,33200
2020,99,7563,179491,0,179491,17229,204283
2020,767,2178,438247,0,438247,0,440425
2020,359,10031,474216,0,474216,0,484247
2020,98,23370,509655,0,509655,0,533025
2020,132,0,530772,0,530772,0,530772
2020,97,0,52582,0,52582,0,52582
2020,103,14982,297587,117531,180056,0,312569
2020,110,0,15795,0,15795,0,15795
2020,94,0,10582,0,10582,0,10582
2020,91,3340,10631,0,10631,2715,16686
2020,664,525763,3229382,-497690,3727072,0,3755145
2020,918,636977,17954420,0,17954420,0,18591397
2020,92,0,1,0,1,0,1
2020,95,0,92591,0,92591,0,92591
2020,301,47964,151699,0,151699,0,199663
2020,492,45566,472241,0,472241,0,517807
2020,811,0,260355,0,260355,99013,359368
2020,812,31642,8286372,0,8286372,0,8318014
2020,832,800,128943,0,128943,129743,259486
2020,841,0,81470,0,81470,0,81470
2020,856,0,5734,0,5734,6055,11789
2020,859,0,1197,0,1197,0,1197
2020,861,0,6221,0,6221,0,6221
2020,880,0,79420,0,79420,0,79420
2020,883,0,44470,0,44470,0,44470
2020,884,0,8485,0,8485,0,8485
2020,877,0,6898,0,6898,0,6898
2020,911,30170,1011754,0,1011754,0,1041924
2020,913,0,921,0,921,0,921
2020,922,52764,1057515,0,1057515,0,1110279
2020,923,0,130464,0,130464,0,130464
2020,924,0,2206863,0,2206863,0,2206863
2020,947,0,138252,0,138252,0,138252
2020,951,363,24043,0,24043,25162,49568
2020,1103,0,120439,0,120439,0,120439
2020,972,150,19667,0,19667,0,19817
2020,973,0,125987,0,125987,0,125987
2020,974,0,255887,0,255887,13430,269317
2020,975,0,259526,0,259526,0,259526
2020,960,2562,411497,0,411497,115342,529401
2020,1028,150,3520,0,3520,0,3670
2020,976,0,77690,0,77690,0,77690
2020,977,-386,6690,0,6690,0,6304
2020,1020,0,0,0,0,7440,7440
2020,994,43749,1576016,0,1576016,0,1619765
2020,995,0,6158,0,6158,0,6158
2020,1060,0,3822,0,3822,0,3822
2020,1005,2342,23797,0,23797,0,26139
2020,1061,0,3700,0,3700,0,3700
2020,1062,0,25657,0,25657,0,25657
2020,1006,0,14850,0,14850,0,14850
2020,1088,0,200173,0,200173,0,200173
2020,1089,18479,523638,0,523638,0,542117
2020,1076,0,10,0,10,0,10
2020,1078,0,21578,0,21578,0,21578
2020,1033,373168,4401558,647898,3753660,0,4774726
2020,1037,0,1487,0,1487,0,1487
2020,1039,0,15956,0,15956,0,15956
2020,1067,0,3476,0,3476,0,3476
2020,1065,1103,121172,0,121172,0,122275
2020,1066,96842,2939762,0,2939762,0,3036604
2020,1100,0,0,0,0,1,1
2020,1105,-386,8235,0,8235,0,7849
2020,1107,28165,42212,0,42212,0,70377
2020,1111,0,5117,0,5117,0,5117
2020,1121,0,0,0,0,50085,50085
2020,1119,0,28799,0,28799,0,28799
2020,207,,321553,0,321553,,321553
2020,431,7073,36683,0,36683,0,43756
2020,387,0,275688,0,275688,0,275688
2020,179,0,28310,0,28310,0,28310
2020,606,0,23085,0,23085,0,23085
2020,925,54793,557689,0,557689,6000,618482
2020,541,0,220530,0,220530,0,220530
2020,797,0,588443,0,588443,0,588443
2020,627,0,1457190,0,1457190,0,1457190
2020,173,0,175501,0,175501,0,175501
2020,636,0,2570731,0,2570731,0,2570731
2020,205,6535,187900,0,187900,0,194435
2020,814,0,346705,40939,305766,0,346705
2020,881,0,709,0,709,0,709
2020,771,,5185727,0,5185727,,5185727
2020,533,17731,322051,0,322051,0,339782
2020,447,0,420330,0,420330,0,420330
2020,815,0,92870,0,92870,0,92870
2020,801,,5406348,0,5406348,,5406348
2020,800,49307,270890,0,270890,0,320197
2020,389,,459053,0,459053,0,459053
2020,695,,4221110,0,4221110,,4221110
2020,1157,,4818421,0,4818421,,4818421
2020,1163,31962,122035,0,122035,0,153997
2020,816,0,324673,0,324673,0,324673
2020,833,30250,357326,0,357326,0,387576
2020,870,0,739113,0,739113,0,739113
2020,927,3617,155248,0,155248,74710,233575
2020,961,,1386,0,1386,,1386
2020,962,0,204454,0,204454,0,204454
2020,1079,0,50,0,50,0,50
2020,1101,0,1982594,0,1982594,0,1982594
2020,666,0,1666207,481898,1184309,607450,2273657
2020,392,0,238468,0,238468,74410,312878
2020,790,0,1729509,0,1729509,0,1729509
2020,650,0,1781770,0,1781770,0,1781770
2020,876,0,0,0,0,2068261,2068261
2020,944,0,133723,0,133723,0,133723
2020,952,17278,565341,0,565341,0,582619
2020,54,0,0,0,0,0,0
2020,367,0,289062,0,289062,0,289062
2020,538,0,715497,0,715497,0,715497
2020,557,0,78748,0,78748,0,78748
2020,653,0,0,0,0,497369,497369
2020,647,0,224625,0,224625,0,224625
2020,978,0,901910,,901910,0,901910
