año,NCODI,pacienteTot_med,sesionTot_med,pacienteTot_psiquia,sesionTot_psiquia,pacienteTot_geria,sesionTot_geria
2020,1084,189,189,0,0,0,0
2020,1113,37,41,0,0,0,0
2020,1137,0,0,0,0,0,0
2020,1142,610,4877,0,0,0,0
2020,722,3878,25808,0,0,0,0
2020,660,2597,6811,0,0,0,0
2020,75,0,0,130,4700,0,0
2020,249,473,526,0,0,0,0
2020,227,662,3439,0,0,0,0
2020,150,0,0,0,0,0,0
2020,47,0,0,0,0,0,0
2020,172,186,280,0,0,0,0
2020,581,226,2620,0,0,0,0
2020,120,0,0,0,0,0,0
2020,445,0,0,0,0,0,0
2020,471,0,0,0,0,0,0
2020,53,0,0,0,0,0,0
2020,199,0,0,0,0,0,0
2020,575,611,3208,0,0,0,0
2020,528,532,1540,0,0,0,0
2020,631,1603,4406,0,0,0,0
2020,699,3755,20312,0,0,0,0
2020,823,0,0,0,0,0,0
2020,849,0,0,0,0,0,0
2020,869,0,0,0,0,0,0
2020,955,0,0,0,0,0,0
2020,983,0,0,0,0,0,0
2020,1002,0,0,0,0,0,0
2020,1015,3611,22084,0,0,0,0
2020,113,0,0,538,18129,0,0
2020,619,0,0,0,0,0,0
2020,163,0,0,0,0,0,0
2020,131,0,0,0,0,0,0
2020,375,0,0,0,0,0,0
2020,1090,12074,52284,0,0,0,0
2020,764,2386,14293,274,11321,62,78
2020,14,216,1043,0,0,0,0
2020,657,466,2431,0,0,0,0
2020,362,0,0,0,0,0,0
2020,989,661,1310,0,0,0,0
2020,990,254,1712,0,0,0,0
2020,680,30316,49897,0,0,0,0
2020,411,265,2095,0,0,0,0
2020,241,156,825,0,0,0,0
2020,558,3719,23016,0,0,0,0
2020,248,334,1143,0,0,0,0
2020,224,0,0,0,0,0,0
2020,591,6182,56203,50,1953,0,0
2020,586,15306,47190,337,1094,0,0
2020,453,393,7358,0,0,0,0
2020,145,0,0,0,0,0,0
2020,511,20237,21859,0,0,0,0
2020,530,4711,24522,0,0,0,0
2020,6,0,0,0,0,0,0
2020,161,0,0,0,0,0,0
2020,623,2755,12894,0,0,0,0
2020,875,271,723,0,0,0,0
2020,946,0,0,0,0,0,0
2020,1023,5429,33944,0,0,0,0
2020,1054,1327,8307,0,0,0,0
2020,1057,0,0,0,0,0,0
2020,1031,70,6610,0,0,0,0
2020,1032,4667,22868,0,0,0,0
2020,1064,0,0,0,0,0,0
2020,226,0,0,0,0,0,0
2020,687,729,5828,14,894,0,0
2020,745,4372,34979,1431,34619,0,0
2020,109,0,0,0,0,0,0
2020,808,1310,10483,52,4166,0,0
2020,971,262,2095,0,0,0,0
2020,128,32,61,0,0,0,0
2020,919,1646,9247,64,690,0,0
2020,1150,0,0,0,0,0,0
2020,725,7218,11189,0,0,0,0
2020,3,0,0,0,0,0,0
2020,306,0,0,0,0,0,0
2020,15,0,0,0,0,0,0
2020,264,0,0,0,0,0,0
2020,867,0,0,0,0,0,0
2020,910,1350,23118,0,0,0,0
2020,1053,886,5560,0,0,0,0
2020,1055,12871,40324,0,0,0,0
2020,1081,0,0,0,0,0,0
2020,1115,0,0,0,0,0,0
2020,529,0,0,0,0,45,2150
2020,345,0,0,0,0,0,0
2020,515,0,0,0,0,0,0
2020,174,0,0,0,0,0,0
2020,523,0,0,0,0,74,1662
2020,697,190,1377,0,0,0,0
2020,239,83,254,0,0,0,0
2020,287,1,1,0,0,1,1
2020,377,0,0,0,0,0,0
2020,692,5037,10603,129,2551,0,0
2020,435,0,0,0,0,0,0
2020,423,35,207,0,0,0,0
2020,351,0,0,0,0,0,0
2020,810,0,0,0,0,0,0
2020,830,5128,9761,30,116,0,0
2020,892,3236,26008,97,3429,0,0
2020,921,1441,2215,0,0,0,0
2020,991,209,362,0,0,0,0
2020,992,623,6651,89,1655,0,0
2020,993,8429,19617,14,786,0,0
2020,1070,4479,16514,82,2939,0,0
2020,1095,0,0,0,0,0,0
2020,1094,0,0,0,0,0,0
2020,1124,0,0,0,0,0,0
2020,473,1844,2714,0,0,0,0
2020,663,7499,30151,55,228,0,0
2020,552,931,4724,0,0,0,0
2020,772,23557,95132,168,2857,195,5017
2020,568,0,0,0,0,0,0
2020,398,0,0,0,0,0,0
2020,394,0,0,0,0,0,0
2020,614,0,0,0,0,0,0
2020,235,0,0,0,0,0,0
2020,616,2486,8563,0,0,0,0
2020,267,475,475,0,0,0,0
2020,565,1574,3347,232,4201,0,0
2020,220,272,668,0,0,0,0
2020,278,0,0,0,0,0,0
2020,107,0,0,83,2220,92,4857
2020,711,18884,64157,1282,12508,0,0
2020,204,0,0,0,0,23,1064
2020,348,552,10999,0,0,0,0
2020,766,854,2755,0,0,0,0
2020,761,0,0,5,732,102,4154
2020,728,3629,6740,58,2365,0,0
2020,280,414,3152,0,0,0,0
2020,222,73,439,0,0,0,0
2020,276,1121,6929,0,0,0,0
2020,11,505,1293,0,0,0,0
2020,302,0,0,0,0,0,0
2020,682,3590,9241,0,0,0,0
2020,279,379,3299,0,0,0,0
2020,282,961,6247,0,0,0,0
2020,281,457,7021,0,0,0,0
2020,183,0,0,0,0,0,0
2020,610,0,0,0,0,0,0
2020,116,0,0,0,0,173,4655
2020,115,0,0,0,0,0,0
2020,114,0,0,0,0,0,0
2020,119,0,0,0,0,0,0
2020,770,8899,20429,36,1137,0,0
2020,583,110,5222,0,0,0,0
2020,136,0,0,0,0,189,4839
2020,469,799,2799,0,0,0,0
2020,642,287,1965,0,0,110,2026
2020,674,2214,13138,412,16278,0,0
2020,193,0,0,0,0,37,915
2020,526,5822,22262,0,0,0,0
2020,698,4711,22850,22,1104,0,0
2020,630,2056,5220,0,0,0,0
2020,124,0,0,0,0,435,4539
2020,364,0,0,0,0,162,4457
2020,439,23,106,0,0,0,0
2020,570,5198,24242,176,3444,0,0
2020,123,0,0,0,0,69,3009
2020,310,0,0,261,13786,107,3477
2020,571,2370,7043,0,0,0,0
2020,296,0,0,0,0,60,2468
2020,566,4855,16933,120,2051,0,0
2020,784,8433,38453,1036,15636,382,2108
2020,102,0,0,100,3511,55,2214
2020,639,2686,9270,0,0,0,0
2020,457,1829,1829,0,0,0,0
2020,609,289,2367,0,0,0,0
2020,101,0,0,0,0,64,1810
2020,454,1253,4907,0,0,0,0
2020,318,0,0,56,1660,54,2858
2020,600,3291,12146,0,0,0,0
2020,545,6521,21232,50,3797,133,4571
2020,100,0,0,0,0,124,3512
2020,702,4159,18228,129,9832,0,0
2020,778,2121,9349,110,2750,0,0
2020,341,0,0,0,0,0,0
2020,99,0,0,0,0,395,6317
2020,767,2590,6529,0,0,0,0
2020,359,0,0,0,0,131,2260
2020,98,0,0,0,0,43,3987
2020,132,0,0,0,0,0,0
2020,97,0,0,0,0,33,4790
2020,103,0,0,0,0,801,5258
2020,110,0,0,0,0,0,0
2020,94,0,0,0,0,0,0
2020,91,0,0,0,0,77,4555
2020,664,4621,23007,150,5158,0,0
2020,918,17891,107459,0,0,0,0
2020,92,0,0,0,0,0,0
2020,95,0,0,0,0,22,1110
2020,301,0,0,0,0,0,0
2020,492,1845,4682,0,0,0,0
2020,811,91,380,0,0,0,0
2020,812,6432,61682,0,0,0,0
2020,832,0,0,0,0,0,0
2020,841,0,0,0,0,3,957
2020,856,0,0,0,0,32,1128
2020,859,0,0,38,683,0,0
2020,861,0,0,0,0,0,0
2020,880,0,0,0,0,99,9291
2020,883,0,0,86,4731,0,0
2020,884,0,0,0,0,28,5545
2020,877,0,0,0,0,0,0
2020,911,0,0,0,0,99,904
2020,913,0,0,188,3855,0,0
2020,922,0,0,0,0,0,0
2020,923,0,0,0,0,0,0
2020,924,2611,30958,0,0,0,0
2020,947,0,0,0,0,0,0
2020,951,0,0,0,0,19,3224
2020,1103,0,0,0,0,127,1493
2020,972,0,0,0,0,0,0
2020,973,0,0,0,0,0,0
2020,974,0,0,0,0,0,0
2020,975,0,0,0,0,48,5796
2020,960,0,0,0,0,76,2085
2020,1028,0,0,0,0,0,0
2020,976,0,0,42,2363,72,1877
2020,977,0,0,0,0,0,0
2020,1020,0,0,126,4324,0,0
2020,994,2815,10198,0,0,0,0
2020,995,0,0,0,0,53,1303
2020,1060,0,0,208,12342,0,0
2020,1005,0,0,0,0,0,0
2020,1061,0,0,0,0,0,0
2020,1062,0,0,0,0,0,0
2020,1006,0,0,74,3737,0,0
2020,1088,0,0,0,0,0,0
2020,1089,100,350,0,0,0,0
2020,1076,0,0,0,0,0,0
2020,1078,0,0,0,0,0,0
2020,1033,8095,39643,0,0,0,0
2020,1037,0,0,137,5434,0,0
2020,1039,0,0,31,813,0,0
2020,1067,0,0,0,0,66,2360
2020,1065,0,0,0,0,0,0
2020,1066,112,1084,0,0,0,0
2020,1100,0,0,0,0,134,3695
2020,1105,0,0,0,0,0,0
2020,1107,0,0,0,0,0,0
2020,1111,0,0,18,153,0,0
2020,1121,0,0,0,0,0,0
2020,1119,0,0,0,0,0,0
2020,207,55,185,0,0,0,0
2020,431,11,11,0,0,0,0
2020,387,1660,2407,0,0,0,0
2020,179,0,0,0,0,0,0
2020,606,3792,5420,0,0,0,0
2020,925,8874,49928,1096,12391,0,0
2020,541,175,1501,0,0,0,0
2020,797,502,1398,0,0,0,0
2020,627,5175,6180,0,0,0,0
2020,173,0,0,4,97,0,0
2020,636,1874,15906,0,0,89,2473
2020,205,0,0,0,0,0,0
2020,814,0,0,0,0,0,0
2020,881,65,1100,0,0,0,0
2020,771,1705,13640,0,0,0,0
2020,533,367,416,0,0,0,0
2020,447,124,603,0,0,0,0
2020,815,0,0,0,0,0,0
2020,801,3060,24478,0,0,0,0
2020,800,0,0,0,0,0,0
2020,389,316,351,0,0,0,0
2020,695,2510,20083,19,2150,0,0
2020,1157,134,1072,0,0,0,0
2020,1163,0,0,0,0,0,0
2020,816,267,1672,0,0,0,0
2020,1153,0,0,0,0,0,0
2020,51,0,0,59,3430,0,0
2020,441,0,0,0,0,0,0
2020,327,0,0,40,5997,27,3407
2020,690,1638,9370,0,0,0,0
2020,262,86,477,0,0,0,0
2020,403,0,0,0,0,0,0
2020,312,0,0,16,2253,0,0
2020,589,78,708,0,0,0,0
2020,665,1984,6947,62,594,0,0
2020,334,0,0,0,0,0,0
2020,1075,13745,46703,0,0,0,0
2020,751,1724,17446,29,5094,0,0
2020,186,0,0,0,0,0,0
2020,646,967,3907,0,0,0,0
2020,536,297,2246,0,0,0,0
2020,242,0,0,0,0,0,0
2020,490,860,1213,0,0,28,964
2020,500,531,2627,0,0,0,0
2020,206,0,0,0,0,0,0
2020,58,0,0,1,7,0,0
2020,572,1357,10517,40,1000,0,0
2020,180,0,0,0,0,0,0
2020,549,18,205,0,0,0,0
2020,582,268,1386,0,0,0,0
2020,743,3506,16538,0,0,0,0
2020,795,0,0,0,0,0,0
2020,269,0,0,0,0,0,0
2020,634,1518,1976,0,0,0,0
2020,1,38,383,0,0,0,0
2020,717,165,1984,10,2459,0,0
2020,373,0,0,0,0,0,0
2020,824,16,55502,27,1085,0,0
2020,888,0,0,0,0,0,0
2020,902,0,0,0,0,0,0
2020,968,0,0,0,0,0,0
2020,1154,430,2241,119,840,0,0
2020,1130,0,0,0,0,0,0
2020,1141,0,0,0,0,0,0
2020,1145,0,0,0,0,0,0
2020,1122,0,0,0,0,0,0
2020,1133,0,0,0,0,0,0
2020,346,0,0,0,0,0,0
2020,27,0,0,0,0,0,0
2020,165,27,169,0,0,0,0
2020,956,5303,9695,182,1609,0,0
2020,149,0,0,0,0,0,0
2020,612,221,1144,0,0,0,0
2020,559,0,0,0,0,0,0
2020,7,0,0,0,0,0,0
2020,283,403,903,0,0,0,0
2020,37,0,0,0,0,0,0
2020,153,0,0,0,0,0,0
2020,547,1201,11070,0,0,0,0
2020,397,0,0,0,0,0,0
2020,556,333,7343,0,0,0,0
2020,42,0,0,0,0,0,0
2020,31,0,0,0,0,0,0
2020,740,2773,20292,56,1834,0,0
2020,217,0,0,0,0,0,0
2020,863,0,0,0,0,0,0
2020,889,2877,19057,0,0,0,0
2020,984,0,0,0,0,0,0
2020,1106,0,0,0,0,0,0
2020,1146,0,0,0,0,0,0
2020,34,0,0,0,0,0,0
2020,791,71,443,0,0,0,0
2020,430,0,0,0,0,0,0
2020,715,1332,10197,0,0,0,0
2020,524,212,846,0,0,0,0
2020,432,0,0,0,0,0,0
2020,19,0,0,0,0,0,0
2020,25,0,0,0,0,0,0
2020,26,0,0,0,0,0,0
2020,890,1549,32880,35,1387,0,0
2020,904,14,1603,0,0,0,0
2020,957,5168,44440,144,4282,0,0
2020,939,1720,24970,150,3070,0,0
2020,236,2869,4091,0,0,0,0
2020,735,8758,28681,195,2169,0,0
2020,363,25,114,0,0,0,0
2020,187,302,4712,0,0,0,0
2020,295,119,754,0,0,0,0
2020,496,0,0,0,0,0,0
2020,391,0,0,0,0,0,0
2020,240,0,0,0,0,0,0
2020,448,295,978,0,0,0,0
2020,425,49,247,0,0,0,0
2020,300,17,58,0,0,0,0
2020,339,0,0,0,0,0,0
2020,874,1009,6698,0,0,0,0
2020,905,3016,21000,0,0,0,0
2020,1123,0,0,0,0,0,0
2020,736,12081,36275,164,5597,197,436
2020,459,0,0,0,0,0,0
2020,320,0,0,0,0,0,0
2020,45,0,0,150,20963,76,7216
2020,618,1527,2978,0,0,0,0
2020,463,2409,11162,97,2129,0,0
2020,891,0,0,0,0,0,0
2020,958,5857,8481,814,8759,30,369
2020,244,1,273,0,0,0,0
2020,28,0,0,0,0,0,0
2020,444,76,76,0,0,0,0
2020,479,0,0,0,0,0,0
2020,285,243,1574,0,0,0,0
2020,253,0,0,0,0,0,0
2020,481,0,0,8,71,0,0
2020,540,322,966,0,0,0,0
2020,332,0,0,0,0,0,0
2020,41,0,0,0,0,0,0
2020,510,24,192,0,0,0,0
2020,305,11,87,0,0,0,0
2020,708,653,5222,16,646,0,0
2020,755,7999,63995,2,74,0,0
2020,750,2847,22774,60,2043,0,0
2020,696,2194,17553,994,1356,0,0
2020,421,0,0,0,0,0,0
2020,827,0,0,0,0,0,0
2020,933,2972,7363,0,0,0,0
2020,1030,99,501,0,0,0,0
2020,1003,229,1831,0,0,0,0
2020,1050,96,770,0,0,0,0
2020,1043,0,0,0,0,0,0
2020,1128,234,1872,0,0,0,0
2020,1125,0,0,40,160,0,0
2020,1135,222,1778,0,0,0,0
2020,1164,0,0,77,4228,0,0
2020,1165,0,0,15,2160,0,0
2020,934,820,4841,15,2257,0,0
2020,629,4223,18963,5,66,0,0
2020,21,0,0,0,0,158,3052
2020,615,1045,5654,0,0,0,0
2020,626,0,0,0,0,0,0
2020,417,425,425,0,0,0,0
2020,597,114,237,0,0,20,1229
2020,539,4148,14721,0,0,73,1158
2020,343,0,0,0,0,0,0
2020,135,0,0,0,0,0,0
2020,158,0,0,344,19699,26,1055
2020,775,3288,13180,0,0,0,0
2020,177,0,0,0,0,219,6055
2020,578,0,0,0,0,0,0
2020,416,0,0,0,0,19,552
2020,561,2086,5459,0,0,17,503
2020,62,0,0,0,0,40,1197
2020,828,0,0,0,0,27,3724
2020,860,260,272,0,0,45,4977
2020,935,0,0,0,0,31,1013
2020,936,0,0,0,0,0,0
2020,986,0,0,40,7409,0,0
2020,987,1088,4719,0,0,0,0
2020,1021,0,0,0,0,30,2497
2020,1085,0,0,0,0,0,0
2020,658,1488,2784,0,0,0,0
2020,353,0,0,0,0,242,1487
2020,323,0,0,39,4080,0,0
2020,620,147,3287,0,0,0,0
2020,384,339,1088,0,0,0,0
2020,554,1005,8618,87,1999,0,0
2020,209,0,0,0,0,0,0
2020,707,2870,31991,180,3567,12,210
2020,395,0,0,0,0,0,0
2020,969,294,1013,0,0,0,0
2020,1052,0,0,0,0,0,0
2020,739,5320,75240,179,5317,0,0
2020,613,1610,9572,0,0,0,0
2020,593,6532,11099,0,0,0,0
2020,704,21087,63266,0,0,0,0
2020,686,1110,14503,0,0,0,0
2020,257,0,0,0,0,0,0
2020,681,1811,16768,0,0,0,0
2020,286,0,0,0,0,0,0
2020,255,248,2263,0,0,0,0
2020,79,0,0,0,0,0,0
2020,81,0,0,0,0,0,0
2020,688,1741,13634,25,2013,0,0
2020,531,2843,24868,0,0,0,0
2020,514,454,1380,0,0,0,0
2020,499,0,0,0,0,0,0
2020,532,505,10147,0,0,0,0
2020,190,0,0,0,0,0,0
2020,598,1106,2971,0,0,0,0
2020,260,0,0,0,0,0,0
2020,838,0,0,0,0,0,0
2020,839,0,0,0,0,0,0
2020,851,0,0,0,0,0,0
2020,852,924,14114,44,196,0,0
2020,988,70,835,58,2102,0,0
2020,1056,1475,7005,0,0,0,0
2020,1044,0,0,0,0,0,0
2020,1114,992,1685,0,0,0,0
2020,1129,3638,6797,0,0,0,0
2020,644,4435,29505,22,5155,0,0
2020,752,3719,24591,762,15756,0,0
2020,238,29,29,0,0,0,0
2020,325,0,0,0,0,0,0
2020,622,710,1111,0,0,0,0
2020,879,0,0,0,0,0,0
2020,906,408,2407,0,0,0,0
2020,370,0,0,0,0,0,0
2020,418,0,0,0,0,0,0
2020,574,0,0,0,0,0,0
2020,399,0,0,0,0,0,0
2020,195,0,0,0,0,0,0
2020,783,15435,44206,0,0,0,0
2020,263,265,2462,0,0,0,0
2020,194,0,0,0,0,0,0
2020,214,0,0,0,0,0,0
2020,785,8653,48057,0,0,0,0
2020,780,3693,5739,0,0,0,0
2020,782,2950,17908,0,0,0,0
2020,369,0,0,0,0,0,0
2020,713,0,0,0,0,0,0
2020,941,0,0,2,8,0,0
2020,1091,0,0,726,98074,0,0
2020,1045,1342,1689,0,0,0,0
2020,1086,818,4112,0,0,0,0
2020,1149,252,637,0,0,0,0
2020,937,2241,10629,44,1237,0,0
2020,1004,39,320,0,0,0,0
2020,737,1616,14542,78,2522,0,0
2020,765,18561,50279,283,6421,0,0
2020,329,2059,7824,0,0,0,0
2020,87,0,0,0,0,0,0
2020,527,0,0,0,0,161,1258
2020,562,0,0,0,0,0,0
2020,251,0,0,0,0,0,0
2020,129,0,0,0,0,0,0
2020,154,88,88,0,0,0,0
2020,516,2972,6276,0,0,0,0
2020,184,0,0,0,0,0,0
2020,652,362,504,0,0,94,1206
2020,637,1002,3133,0,0,0,0
2020,88,0,0,0,0,0,0
2020,907,0,0,0,0,0,0
2020,970,0,0,41,2470,0,0
2020,1019,42,215,0,0,0,0
2020,1016,0,0,0,0,0,0
2020,1161,1,5,0,0,0,0
2020,1047,951,951,0,0,0,0
2020,635,300,3749,6,263,0,0
2020,833,2376,3139,0,0,0,0
2020,870,373,2478,0,0,0,0
2020,927,29,89,0,0,0,0
2020,961,2102,16819,239,3293,0,0
2020,962,0,0,0,0,0,0
2020,1079,0,0,0,0,0,0
2020,1101,658,726,0,0,0,0
2020,666,988,10872,0,0,0,0
2020,392,0,0,0,0,0,0
2020,790,1984,18244,161,11545,0,0
2020,650,585,3222,0,0,0,0
2020,876,1015,3684,0,0,0,0
2020,944,0,0,0,0,0,0
2020,952,580,7826,0,0,0,0
2020,54,0,0,30,4745,0,0
2020,367,358,1009,0,0,0,0
2020,538,2142,12813,83,1921,0,0
2020,557,2268,4055,0,0,0,0
2020,653,482,3463,0,0,0,0
2020,647,1084,1514,0,0,0,0
2020,978,3431,4741,1643,3246,0,0
2020,996,490,2402,0,0,0,0
2020,729,6731,53849,160,11596,0,0
2020,182,164,314,0,0,0,0
2020,633,0,0,0,0,0,0
2020,685,707,5659,36,1405,0,0
2020,683,263,2104,0,0,0,0
2020,945,526,4205,0,0,0,0
2020,953,0,0,0,0,0,0
2020,1022,0,0,0,0,0,0
2020,1049,125,1003,0,0,0,0
2020,1151,577,579,0,0,0,0
2020,794,34891,35296,2004,11823,0,0
2020,415,449,4347,0,0,0,0
2020,592,0,0,0,0,0,0
2020,497,0,0,0,0,0,0
2020,726,890,8371,153,14882,0,0
2020,272,0,0,0,0,0,0
2020,805,5441,34775,140,7711,0,0
2020,64,0,0,0,0,0,0
2020,842,0,0,0,0,0,0
2020,843,623,2475,0,0,0,0
2020,1127,477,1194,0,0,0,0
2020,1158,535,3232,0,0,0,0
2020,803,2390,9299,111,496,0,0
2020,211,0,0,0,0,0,0
2020,773,4468,8863,0,0,0,0
2020,424,2,28,0,0,0,0
2020,298,177,751,0,0,0,0
2020,594,0,0,0,0,0,0
2020,237,0,0,0,0,46,3593
2020,16,0,0,0,0,0,0
2020,768,865,1671,0,0,47,2157
2020,617,965,3725,0,0,0,0
2020,297,0,0,0,0,0,0
2020,105,0,0,0,0,28,514
2020,544,2499,5637,0,0,39,557
2020,804,1014,5174,0,0,0,0
2020,104,0,0,155,4325,0,0
2020,20,0,0,0,0,0,0
2020,550,138,1024,0,0,0,0
2020,112,0,0,0,0,56,6097
2020,818,0,0,0,0,0,0
2020,882,0,0,0,0,28,583
2020,914,0,0,0,0,143,2923
2020,928,3371,30657,0,0,0,0
2020,964,4604,13599,0,0,0,0
2020,1026,0,0,0,0,33,1189
2020,1068,0,0,0,0,704,9926
2020,1108,247,892,0,0,0,0
2020,404,0,0,0,0,0,0
2020,270,199,1426,1172,2492,0,0
2020,676,531,4249,0,0,0,0
2020,709,1162,9298,80,3500,0,0
2020,754,8104,64828,3473,8301,0,0
2020,997,317,2538,0,0,0,0
2020,1069,136,1091,0,0,0,0
2020,1118,261,1232,71,1842,0,0
2020,1116,5570,44563,0,0,0,0
2020,734,1409,9404,65,1037,82,389
2020,299,0,0,0,0,0,0
2020,1046,0,0,0,0,0,0
2020,420,0,0,0,0,0,0
2020,802,0,0,0,0,0,0
2020,266,2351,2351,0,0,0,0
2020,769,707,6546,0,0,0,0
2020,776,2834,3995,0,0,0,0
2020,640,300,681,0,0,0,0
2020,315,0,0,25,4170,228,48745
2020,40,0,0,0,0,0,0
2020,508,230,230,0,0,0,0
2020,46,0,0,0,0,0,0
2020,590,2962,4142,0,0,0,0
2020,777,643,1353,0,0,0,0
2020,897,10316,40294,0,0,0,0
2020,965,0,0,0,0,0,0
2020,671,444,3555,0,0,0,0
2020,376,0,0,0,0,0,0
2020,621,418,3346,0,0,0,0
2020,793,3475,27800,30,9545,0,0
2020,1102,51,326,0,0,0,0
2020,1147,0,0,0,0,0,0
2020,712,976,7711,0,0,0,0
2020,32,0,0,39,2717,0,0
2020,361,0,0,0,0,57,538
2020,486,0,0,0,0,0,0
2020,595,801,6674,0,0,0,0
2020,433,0,0,0,0,0,0
2020,1058,0,0,0,0,0,0
2020,261,0,0,0,0,0,0
2020,730,802,6419,148,7715,0,0
2020,577,841,6728,0,0,0,0
2020,788,1252,10015,109,2460,0,0
2020,865,582,4653,0,0,0,0
2020,979,123,983,0,0,0,0
2020,998,45,357,0,0,0,0
2020,1072,216,1728,0,0,0,0
2020,221,0,0,0,0,0,0
2020,506,0,0,0,0,0,0
2020,727,3302,13765,0,0,0,0
2020,355,0,0,0,0,0,0
2020,487,0,0,0,0,0,0
2020,938,0,26760,36,2040,0,0
2020,999,0,0,0,0,0,0
2020,798,8078,36424,0,0,0,0
2020,504,1677,8782,105,1908,132,2164
2020,247,94,374,0,0,0,0
2020,216,150,209,0,0,0,0
2020,65,0,0,0,0,0,0
2020,472,275,889,0,0,18,523
2020,427,0,0,0,0,10,1258
2020,491,136,393,0,0,0,0
2020,551,61,382,0,0,0,0
2020,106,0,0,0,0,49,1521
2020,819,0,0,0,0,0,0
2020,836,0,0,0,0,0,0
2020,915,0,0,0,0,45,1708
2020,942,0,0,0,0,0,0
2020,1140,0,0,0,0,0,0
