año,NCODI,camas_medInterna,estancias_medInterna,altFinal_medInterna,altCuracion_medInterna,altTraslaHosp_medInterna,altExitus_medInterna,altOtracausa_medInterna,altTraslaInter_medInterna,camas_medicina,estancias_medicina,altFinal_med,altCuracion_med,altTraslaHosp_med,altExitus_med,altOtracausa_med,altTraslaInter_med,camas_cirugia,estancias_cirugia,altFinal_cirugia,altCuracion_cirugia,altTraslaHosp_cirugia,altExitus_cirugia,altOtracausa_cirugia,altTraslaInter_cirugia,camas_trauma,estancias_trauma,altFinal_trauma,altCuracion_trauma,altTraslaHosp_trauma,altExitus_trauma,altOtracausa_trauma,altTraslaInter_trauma,camas_gine,estancias_gine,altFinal_gine,altCuracion_gine,altTraslaHosp_gine,altExitus_gine,altOtracausa_gine,altTraslaInter_gine,camas_pediatria,estancias_pediatria,altFinal_pediatria,altCuracion_pediatria,altTraslaHosp_pediatria,altExitus_pediatria,altOtracausa_pediatria,altTraslaInter_pediatria,camas_neonatologia,estancias_neonatologia,altFinal_neonatologia,altCuracion_neonatologia,altTraslaHosp_neonatologia,altExitus_neonatologia,altOtracausa_neonatologia,altTraslaInter_neonatologia,camas_cirugiaPed,estancias_cirugiaPed,altFinal_cirugiaPed,altCuracion_cirugiaPed,altTraslaHosp_cirugiaPed,altExitus_cirugiaPed,altOtracausa_cirugiaPed,altTraslaInter_cirugiaPed,camas_restoPedia,estancias_restoPedia,altFinal_restoPedia,altCuracion_restoPedia,altTraslaHosp_restoPedia,altExitus_restoPedia,altOtracausa_restoPedia,altTraslaInter_restoPedia,camas_rehabilitacion,estancias_rehabilitacion,altFinal_rehabilitacion,altCuracion_rehabilitacion,altTraslaHosp_rehabilitacion,altExitus_rehabilitacion,altOtracausa_rehabilitacion,altTraslaInter_rehabilitacion,camas_mIntensiva,estancias_mIntensiva,aFinales_mIntensiva,altCuracion_mIntensiva,altTraslaHosp_mIntensiva,altExitus_mIntensiva,altOtracausa_mIntensiva,altTraslaInter_mIntensiva,camas_uci,estancias_uci,altFinal_uci,altCuracion_uci,altTraslaHosp_uci,altExitus_uci,altOtracausa_uci,altTraslaInter_uci,camas_uCoronarios,estancias_uCoronarios,altFinal_uCoronarios,altCuracion_uCoronarios,altTraslaHosp_uCoronarios,altExitus_uCoronarios,altOtracausa_uCoronarios,altTraslaInter_uCoronarios,camas_uNeonatales,estancias_uNeonatales,altFinal_uNeonatales,altCuracion_uNeonatales,altTraslaHosp_uNeonatales,altExitus_uNeonatales,altOtracausa_uNeonatales,altTraslaInter_uNeonatales,camas_uQuemados,estancias_uQuemados,altFinal_uQuemados,altCuracion_uQuemados,altTraslaHosp_uQuemados,altExitus_uQuemados,altOtracausa_uQuemados,altTraslaInter_uQuemados,camas_largaEstan,estancias_largaEstan,altFinal_largaEstan,altCuracion_largaEstan,altTraslaHosp_largaEstan,altExitus_largaEstan,altOtracausa_largaEstan,altTraslaInter_largaEstan,camas_psiquiatria,estancias_psiquiatria,altFinal_psiquiatria,altCuracion_psiquiatria,altTraslaHosp_psiquiatria,altExitus_psiquiatria,altOtracausa_psiquiatria,altTraslaInter_psiquiatria,camas_psiAgudo,estancias_psiAgudo,altFinal_psiAgudo,altCuracion_psiAgudo,altTraslaHosp_psiAgudo,altExitus_psiAgudo,altOtracausa_psiAgudo,altTraslaInter_psiAgudo,camas_psiquiMedia,estancias_psiquiMedia,altFinal_psiquiMedia,altCuracion_psiquiMedia,altTraslaHosp_psiquiMedia,altExitus_psiquiMedia,altOtracausa_psiquiMedia,altTraslaInter_psiquiMedia,camas_paliativos,estancias_paliativos,altFinal_paliativos,altCuracion_paliativos,altTraslaHosp_paliativos,altExitus_paliativos,altOtracausa_paliativos,altTraslaInter_paliativos,otros1_texto,camas_o1,estancias_o1,altFinal_o1,altCuracion_o1,altTraslaHosp_o1,altExitus_o1,altOtracausa_o1,altTraslaInter_o1,otros2_texto,camas_o2,estancias_o2,altFinal_o2,altCuracion_o2,altTraslaHosp_o2,altExitus_o2,altOtracausa_o2,altTraslaInter_o2,otros3_texto,camas_o3,estancias_o3,altFinal_o3,altCuracion_o3,altTraslaHosp_o3,altExitus_o3,altOtracausa_o3,altTraslaInter_o3,camas_total,estancias_total,altFinal_total,altCuracion_total,altTraslaHosp_total,altExitus_total,altOtracausa_total,altTraslaInter_total,ingreProgr,ingreUrge,total_ingresosHops
2020,241,19,8022,1177,1043,40,63,31,0,10,471,231,208,11,11,1,0,16,2465,1375,1356,8,4,7,0,16,1801,1079,1064,7,2,6,0,20,150,65,65,0,0,0,0,7,63,54,54,0,0,0,0,5,38,29,29,0,0,0,0,2,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,96,12972,3981,3790,66,80,45,0,2407,1574,3981
2020,558,103,26083,4599,4147,78,366,8,0,,,0,0,0,0,0,0,50,8732,1834,1782,19,33,0,0,15,2789,619,593,11,15,0,0,30,4283,1456,1418,18,0,20,0,12,1022,423,389,33,0,1,0,6,495,159,138,20,0,1,0,0,0,0,0,0,0,0,0,6,527,264,251,13,0,0,0,0,0,0,0,0,0,0,0,14,1837,156,79,10,67,0,0,14,1837,156,79,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2078,293,278,6,0,9,0,12,2078,293,278,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,236,46824,9380,8686,175,481,38,0,1793,7595,9388
2020,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,48439,210,164,34,6,6,0,150,48439,210,164,34,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,150,48439,210,164,34,6,6,0,208,2,210
2020,619,,,,,,,,,24,2598,810,810,0,0,0,0,8,1395,282,282,0,0,0,0,28,3283,1195,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,19,19,0,0,0,0,5,20,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,65,7296,2306,2306,0,0,0,0,1892,414,2306
2020,163,0,0,0,0,0,0,0,0,2,166,39,33,1,4,1,0,10,1295,579,574,1,0,4,0,8,993,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,20,2454,936,925,2,4,5,0,884,53,937
2020,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1462,9,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4753,188,0,15,88,85,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,35,6215,197,0,17,94,86,0,86,0,86
2020,248,53,7243,973,914,16,33,10,113,36,5052,1590,1574,10,6,0,99,34,4677,1112,1083,3,24,2,53,20,2651,795,787,7,0,1,12,1,114,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2596,67,5,12,49,1,693,19,2596,67,5,12,49,1,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,163,22333,4589,4415,48,112,14,970,2257,2458,4715
2020,224,6,2393,762,715,0,22,25,,5,841,152,143,0,7,2,0,5,577,295,294,0,0,1,0,5,842,467,465,0,0,2,0,2,92,53,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,23,4745,1729,1669,0,30,30,0,629,1047,1676
2020,591,21,9607,1245,1058,9,171,7,138,148,40966,6587,6073,148,317,49,722,70,11723,2667,2612,37,7,11,391,28,4583,1068,1035,18,8,7,33,33,5787,1647,1623,5,0,19,27,32,3900,527,490,36,0,1,40,18,2830,250,219,30,0,1,39,0,0,0,0,0,0,0,0,14,1070,277,271,6,0,0,1,0,0,0,0,0,0,0,0,37,8223,184,8,61,112,3,1245,28,6497,172,7,53,109,3,1108,0,0,0,0,0,0,0,0,9,1726,12,1,8,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3089,275,258,16,0,1,6,16,3089,275,258,16,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,385,87878,14200,13157,330,615,98,2602,3103,11084,14187
2020,586,174,36909,4429,3982,43,381,23,1536,104,18919,3894,3642,80,146,26,403,92,14237,2333,2284,24,20,5,758,33,5476,946,914,18,8,6,27,41,4899,1867,1852,8,0,7,34,30,3074,1024,972,44,0,8,45,10,1278,298,294,2,0,2,31,0,0,0,0,0,0,0,0,20,1796,726,678,42,0,6,14,0,0,0,0,0,0,0,0,14,3184,204,84,21,99,0,440,10,2745,184,65,20,99,0,402,0,0,0,0,0,0,0,0,4,439,20,19,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2960,240,229,9,0,2,1,0,0,0,0,0,0,0,0,15,2960,240,229,9,0,2,1,5,738,199,49,0,149,1,9,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,508,90396,15136,14008,247,803,78,3253,2991,12265,15256
2020,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13462,209,162,14,33,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4668,158,12,5,141,0,10,"Otros",47,16518,500,331,33,136,0,13,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,99,34648,867,505,52,310,0,75,855,6,861
2020,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1762,46,13,14,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12342,66,23,34,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,785,12,0,3,9,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,41,14889,124,36,51,21,16,0,116,0,116
