año,NCODI,Urg_altas,Urg_ingresos,Urg_traslados,Urg_exitus,Urg_total
2020,454,32275,6966,171,22,39434
2020,318,364,119,26,0,509
2020,600,41185,5391,299,1,46876
2020,545,71720,10153,763,62,82698
2020,100,0,0,0,0,0
2020,702,70897,9777,890,111,81675
2020,778,40255,8208,561,25,49049
2020,341,6485,167,27,0,6679
2020,99,0,0,0,0,0
2020,767,35370,4450,1165,51,41036
2020,359,29756,45,1768,5,31574
2020,98,0,0,0,0,0
2020,132,0,0,0,0,0
2020,97,0,0,0,0,0
2020,103,0,0,0,0,0
2020,110,0,0,0,0,0
2020,94,0,0,0,0,0
2020,91,0,0,0,0,0
2020,664,70831,10311,1076,132,82350
2020,918,124043,24099,6206,505,154853
2020,92,0,0,0,0,0
2020,95,0,0,0,0,0
2020,301,12656,0,32,0,12688
2020,492,30551,4600,765,23,35939
2020,811,7099,45,0,0,7144
2020,812,0,0,0,0,0
2020,832,0,0,0,0,0
2020,841,0,0,0,0,0
2020,856,0,0,0,0,0
2020,859,0,0,0,0,0
2020,861,0,0,0,0,0
2020,880,0,0,0,0,0
2020,883,0,0,0,0,0
2020,884,0,0,0,0,0
2020,877,0,0,0,0,0
2020,911,0,0,0,0,0
2020,913,1746,370,45,0,2161
2020,922,29568,1076,10,1,30655
2020,923,0,0,0,0,0
2020,924,0,0,0,0,0
2020,947,0,0,0,0,0
2020,951,0,0,0,0,0
2020,1103,0,0,0,0,0
2020,972,0,0,0,0,0
2020,973,5097,195,3,0,5295
2020,974,0,0,0,0,0
2020,975,0,0,0,0,0
2020,960,0,0,0,0,0
2020,1028,0,0,0,0,0
2020,976,0,0,0,0,0
2020,977,0,0,0,0,0
2020,1020,0,0,0,0,0
2020,994,33609,5956,751,18,40334
2020,995,0,0,0,0,0
2020,1060,369,291,65,0,725
2020,1005,0,0,0,0,0
2020,1061,0,0,0,0,0
2020,1062,0,0,0,0,0
2020,1006,0,0,0,0,0
2020,1088,1760,0,7,0,1767
2020,1089,38114,2680,313,1,41108
2020,1076,0,0,0,0,0
2020,1078,0,0,0,0,0
2020,1033,43587,8431,1605,116,53739
2020,1037,0,0,0,0,0
2020,1039,0,0,0,0,0
2020,1067,0,0,0,0,0
2020,1065,0,0,0,0,0
2020,1066,23194,2742,19,0,25955
2020,1100,0,0,0,0,0
2020,1105,0,0,0,0,0
2020,1107,0,0,0,0,0
2020,1111,0,0,0,0,0
2020,1121,0,0,0,0,0
2020,1119,0,0,0,0,0
2020,207,20730,254,73,0,21057
2020,431,0,0,0,0,0
2020,387,16965,2872,434,24,20295
2020,179,0,0,0,0,0
2020,606,16983,3292,391,22,20688
2020,925,80319,15235,295,128,95977
2020,541,11208,1738,0,25,12971
2020,797,12367,2569,313,26,15275
2020,627,23272,7005,288,35,30600
2020,173,0,0,0,0,0
2020,636,46215,10812,631,145,57803
2020,205,6192,184,109,2,6487
2020,814,876,260,10,0,1146
2020,881,9706,455,168,4,10333
2020,771,102974,9983,1920,112,114989
2020,533,11257,1574,0,0,12831
2020,447,9990,1245,55,3,11293
2020,815,749,0,43,0,792
2020,801,74669,10127,1337,230,86363
2020,800,10383,483,20,4,10890
2020,389,46230,4055,315,23,50623
2020,695,52745,8961,470,104,62280
2020,1157,17858,51,1367,2,19278
2020,1163,0,0,0,0,0
2020,816,29921,2971,264,82,33238
2020,833,53312,3049,568,66,56995
2020,870,29182,1691,59,5,30937
2020,927,48353,591,49,13,49006
2020,961,105674,11007,407,112,117200
2020,962,8606,129,0,0,8735
2020,1079,10401,14,3,0,10418
2020,1101,43743,1985,0,0,45728
2020,666,64215,11491,853,85,76644
2020,392,0,0,0,0,0
2020,790,11711,1717,152,8,13588
2020,650,25759,3697,492,37,29985
2020,876,37951,8890,700,55,47596
2020,944,0,65,0,0,65
2020,952,43402,1999,93,1,45495
2020,54,0,0,0,0,0
2020,367,16813,585,193,1,17592
2020,538,42853,8620,272,115,51860
2020,557,20405,2174,195,17,22791
2020,653,31179,3118,348,59,34704
2020,647,22856,2935,536,49,26376
2020,978,60987,13338,47,101,74473
2020,996,24998,2812,321,71,28202
2020,729,133332,20668,291,215,154506
2020,182,14159,2482,58,2,16701
2020,633,44930,3413,63,2,48408
2020,685,40719,7158,600,67,48544
2020,683,18993,2749,350,30,22122
2020,945,31123,1978,603,39,33743
2020,953,13541,5,0,0,13546
2020,1022,30643,473,1477,22,32615
2020,1049,14719,450,1018,18,16205
2020,1151,35780,2110,58,2,37950
2020,794,114051,24252,1642,437,140382
2020,415,9,1,0,0,10
2020,592,29516,1512,47,2,31077
2020,497,8327,669,12,0,9008
2020,726,38369,9558,821,131,48879
2020,272,13731,1082,290,2,15105
2020,805,91398,19503,29,250,111180
2020,64,0,0,0,0,0
2020,842,16579,2305,1589,18,20491
2020,843,18136,1730,563,33,20462
2020,1127,48414,3107,75,4,51600
2020,1158,20761,1096,182,1,22040
2020,803,35904,9174,162,53,45293
2020,211,4693,171,58,0,4922
2020,773,43489,10184,2396,104,56173
2020,424,15998,371,55,3,16427
2020,298,17932,2216,111,2,20261
2020,594,5048,113,58,0,5219
2020,237,13710,15,334,0,14059
2020,16,0,0,0,0,0
2020,768,8337,996,352,6,9691
2020,617,51965,6516,559,74,59114
2020,297,4932,841,81,0,5854
2020,105,0,0,0,0,0
2020,544,25999,1956,235,19,28209
2020,804,39970,4413,768,73,45224
2020,104,0,0,0,0,0
2020,20,0,0,0,0,0
2020,550,22197,2873,847,24,25941
2020,112,0,0,0,0,0
2020,818,0,0,0,0,0
2020,882,0,0,0,0,0
2020,914,0,0,0,0,0
2020,928,0,0,0,0,0
2020,964,35501,5515,490,11,41517
2020,1026,0,0,0,0,0
2020,1068,0,0,0,0,0
2020,1108,20469,1418,481,4,22372
2020,404,0,0,0,0,0
2020,270,49640,2038,109,6,51793
2020,676,23539,2460,398,42,26439
2020,709,53873,4648,797,61,59379
2020,754,159063,17294,2390,369,179116
2020,997,32965,2067,2395,15,37442
2020,1069,26416,304,2196,6,28922
2020,1118,37125,974,34,2,38135
2020,1116,125367,13910,769,188,140234
2020,734,69220,11750,68,84,81122
2020,299,15323,84,10,1,15418
2020,1046,0,0,0,0,0
2020,420,4643,85,0,0,4728
2020,802,0,0,0,0,0
2020,266,25484,2240,52,1,27777
2020,769,0,0,0,0,0
2020,776,25870,2952,391,7,29220
2020,640,26388,2587,741,15,29731
2020,315,0,0,0,0,0
2020,40,0,0,0,0,0
2020,508,13291,2385,244,3,15923
2020,46,0,0,0,0,0
2020,590,23177,4735,443,21,28376
2020,777,21869,3745,515,16,26145
2020,897,74535,24730,187,112,99564
2020,965,0,0,0,0,0
2020,671,26909,4833,698,46,32486
2020,376,11573,248,58,2,11881
2020,621,17239,2585,353,29,20206
2020,793,85719,14012,618,143,100492
2020,1102,63090,1210,40,0,64340
2020,1147,28138,498,448,1,29085
2020,712,21266,5287,849,24,27426
2020,32,0,0,0,0,0
2020,361,0,0,0,0,0
2020,486,8144,601,35,0,8780
2020,595,20378,4789,412,47,25626
2020,433,9430,814,524,8,10776
2020,1058,464,193,134,1,792
2020,261,14109,1236,358,3,15706
2020,730,43348,4448,1038,76,48910
2020,577,25572,5550,646,44,31812
2020,788,90665,14155,1074,81,105975
2020,865,33785,2174,698,65,36722
2020,979,10169,462,775,11,11417
2020,998,11333,229,1092,2,12656
2020,1072,22381,1001,1988,13,25383
2020,221,7314,837,281,3,8435
2020,506,19840,221,420,0,20481
2020,727,31275,8333,467,84,40159
2020,355,6983,1,0,0,6984
2020,487,2025,184,41,1,2251
2020,938,74757,19495,2469,236,96957
2020,999,0,0,0,0,0
2020,798,56193,13736,2628,163,72720
2020,504,3400,1080,123,1,4604
2020,247,18217,1066,86,0,19369
2020,216,18590,1252,62,1,19905
2020,65,0,0,0,0,0
2020,472,9958,973,244,4,11179
2020,427,0,0,0,0,0
2020,491,5298,1027,215,4,6544
2020,551,9784,531,118,6,10439
2020,106,0,0,0,0,0
2020,819,0,0,0,0,0
2020,836,0,0,0,0,0
2020,915,0,0,0,0,0
2020,942,0,0,0,0,0
2020,1140,0,0,0,0,0
2020,748,59347,15128,162,115,74752
2020,198,0,0,0,0,0
2020,871,13809,2591,727,14,17141
2020,948,22221,579,230,0,23030
2020,1051,0,0,0,0,0
2020,1083,0,0,0,0,0
2020,1096,0,0,0,0,0
2020,1159,0,0,0,0,0
2020,679,56881,13661,77,103,70722
2020,176,10373,318,63,1,10755
2020,537,7325,229,163,2,7719
2020,608,13972,3744,346,88,18150
2020,596,10190,2889,76,29,13184
2020,749,101148,19147,775,232,121302
2020,758,177447,27918,1090,286,206741
2020,1104,84632,20200,843,124,105799
2020,567,15,0,6,0,21
2020,677,68246,10590,194,114,79144
2020,670,49125,2834,215,1,52175
2020,588,0,0,0,0,0
2020,753,154101,27387,1846,329,183663
2020,887,114,964,56,0,1134
2020,245,21495,3711,73,8,25287
2020,603,82933,4396,118,7,87454
2020,426,0,0,0,0,0
2020,232,22512,2346,58,0,24916
2020,288,19634,836,193,2,20665
2020,246,9172,518,10,0,9700
2020,284,13303,2378,8,10,15699
2020,18,0,0,0,0,0
2020,356,964,979,0,0,1943
2020,401,0,0,0,0,0
2020,733,113141,16933,481,112,130667
2020,243,13263,1733,1,8,15005
2020,380,0,0,0,0,0
2020,716,0,0,0,0,0
2020,534,84369,0,0,0,84369
2020,185,1526,22,0,3,1551
2020,258,15554,1810,54,5,17423
2020,505,19313,,85,0,19398
2020,268,36375,2746,0,1,39122
2020,602,0,0,0,0,0
2020,254,20675,2181,69,6,22931
2020,705,40959,2825,54,7,43845
2020,133,7415,1814,10,0,9239
2020,33,0,0,0,0,0
2020,143,1780,535,0,0,2315
2020,36,0,0,0,0,0
2020,756,54497,7322,134,40,61993
2020,662,99630,11535,796,138,112099
2020,192,0,0,0,0,0
2020,382,0,0,0,0,0
2020,322,0,0,0,0,0
2020,478,8028,421,169,0,8618
2020,352,0,0,0,0,0
2020,628,71452,10976,701,119,83248
2020,495,9390,656,5,0,10051
2020,845,68750,8605,74,21,77450
2020,498,33114,2670,523,61,36368
2020,314,0,0,0,0,0
2020,720,24640,3757,15,8,28420
2020,721,76458,12009,987,69,89523
2020,485,0,0,0,0,0
2020,273,39261,4759,7,12,44039
2020,846,69805,10311,52,91,80259
2020,847,34631,644,72,0,35347
2020,848,46804,5299,198,0,52301
2020,916,2350,908,7,1,3266
2020,930,64966,3005,216,4,68191
2020,954,87483,11486,770,51,99790
2020,943,42956,2626,33,0,45615
2020,949,151870,26705,1557,280,180412
2020,980,79520,3653,12,6,83191
2020,981,5998,92,0,0,6090
2020,1024,70939,6578,114,0,77631
2020,1017,0,0,0,0,0
2020,1000,66286,5219,378,3,71886
2020,1018,77448,6425,386,66,84325
2020,1001,30577,1163,72,1,31813
2020,1007,83773,11208,946,156,96083
2020,1008,58667,7812,245,51,66775
2020,1010,69859,5599,71,35,75564
2020,1011,45283,3275,89,32,48679
2020,1012,72954,6898,97,53,80002
2020,1013,118004,17737,491,168,136400
2020,1041,0,0,0,0,0
2020,1073,66947,7578,333,38,74896
2020,1087,93812,13911,250,57,108030
2020,1109,78072,7265,289,40,85666
2020,1110,54474,5276,156,0,59906
2020,1112,17445,324,209,1,17979
2020,1156,5736,10,0,0,5746
2020,1155,0,0,0,0,0
2020,1148,12667,1142,34,0,13843
2020,1126,98054,12563,542,108,111267
2020,1160,0,0,0,0,0
2020,1152,0,0,0,0,0
2020,789,0,0,0,0,0
2020,326,0,0,0,0,0
2020,442,40161,3100,0,0,43261
2020,294,38741,2394,24,15,41174
2020,378,9838,688,18,0,10544
2020,402,9400,266,0,0,9666
2020,29,0,0,0,0,0
2020,450,915,0,0,0,915
2020,656,42722,3901,351,58,47032
2020,333,80885,2227,763,1,83876
2020,684,52057,4600,584,103,57344
2020,422,6393,924,5,2,7324
2020,763,200130,17193,1148,219,218690
2020,741,145342,13163,2044,319,160868
2020,553,120444,11097,1864,229,133634
2020,899,0,0,0,0,0
2020,900,0,0,0,0,0
2020,950,0,0,0,0,0
2020,966,20241,1886,21,0,22148
2020,967,0,0,0,0,0
2020,982,48927,3308,99,2,52336
2020,1080,84278,4434,1,0,88713
2020,1074,11833,12,0,0,11845
2020,1084,16602,25,14,0,16641
2020,1113,59,14,1,0,74
2020,1137,5316,329,19,0,5664
2020,1142,28322,3305,251,44,31922
2020,722,120472,24912,771,80,146235
2020,660,65000,8183,767,75,74025
2020,75,277,312,0,0,589
2020,249,27694,1766,0,0,29460
2020,227,33182,2521,38,5,35746
2020,150,3675,56,19,0,3750
2020,47,0,0,0,0,0
2020,172,3846,0,0,0,3846
2020,581,26155,3477,228,27,29887
2020,120,0,0,0,0,0
2020,445,0,0,0,0,0
2020,471,12378,537,23,,12938
2020,53,0,0,0,0,0
2020,199,6423,16,1,0,6440
2020,575,45489,5848,531,49,51917
2020,528,19311,2770,265,9,22355
2020,631,50619,8652,721,65,60057
2020,699,50144,9712,703,57,60616
2020,823,12550,136,24,0,12710
2020,849,24410,1790,242,25,26467
2020,869,39536,511,17,0,40064
2020,955,0,0,0,0,0
2020,983,0,0,0,0,0
2020,1002,0,0,0,0,0
2020,1015,112638,17439,709,131,130917
2020,1153,31288,815,328,0,32431
2020,51,0,0,0,0,0
2020,441,0,0,0,0,0
2020,327,0,0,0,0,0
2020,690,15178,1974,8,1,17161
2020,262,11735,966,17,2,12720
2020,403,0,0,0,0,0
2020,312,0,0,0,0,0
2020,589,16211,2671,305,10,19197
2020,665,35643,5632,423,29,41727
2020,334,0,0,0,0,0
2020,1075,104973,25167,736,112,130988
2020,751,56758,20403,188,128,77477
2020,186,11590,169,9,0,11768
2020,646,6792,2142,487,27,9448
2020,536,7674,1676,587,29,9966
2020,242,9784,346,61,0,10191
2020,490,0,0,0,0,0
2020,500,20623,1415,199,2,22239
2020,206,28277,61,0,0,28338
2020,58,0,5,0,0,5
2020,572,42608,11638,918,46,55210
2020,180,0,0,0,0,0
2020,549,7635,1510,295,11,9451
2020,582,14067,2439,510,20,17036
2020,743,57250,12781,1425,172,71628
2020,795,0,0,0,0,0
2020,269,5570,22,34,1,5627
2020,634,15623,4638,429,15,20705
2020,1,11290,265,0,62,11617
2020,717,20388,4739,710,47,25884
2020,373,0,0,0,0,0
2020,824,83929,23251,3344,237,110761
2020,888,11914,1765,442,20,14141
2020,902,0,0,0,0,0
2020,968,0,0,0,0,0
2020,1154,18556,4327,491,30,23404
2020,1130,0,0,0,0,0
2020,1141,0,0,0,0,0
2020,1145,0,0,0,0,0
2020,1122,0,0,0,0,0
2020,1133,0,0,0,0,0
2020,346,0,5,0,0,5
2020,27,0,0,0,0,0
2020,165,8508,212,107,0,8827
2020,956,25777,11233,449,84,37543
2020,149,0,0,0,0,0
2020,612,35158,1476,18,4,36656
2020,559,992,60,0,0,1052
2020,7,436,0,0,0,436
2020,283,38869,1284,122,7,40282
2020,37,0,0,0,0,0
2020,153,65854,628,127,0,66609
2020,547,42218,5833,45,37,48133
2020,397,0,0,0,0,0
2020,556,28044,3716,98,71,31929
2020,42,0,7,,0,7
2020,31,0,0,0,0,0
2020,740,96478,17309,783,276,114846
2020,217,29717,1963,23,3,31706
2020,863,9187,822,53,1,10063
2020,889,67049,10439,1266,411,79165
2020,984,32311,3029,720,15,36075
2020,1106,9594,84,33,0,9711
2020,1146,1789,2265,0,0,4054
2020,34,0,0,0,0,0
2020,791,15921,1536,136,0,17593
2020,430,1052,52,11,0,1115
2020,715,60093,11248,277,31,71649
2020,524,18742,1528,99,6,20375
2020,432,4582,63,6,0,4651
2020,19,0,0,0,0,0
2020,25,0,0,0,0,0
2020,26,0,0,0,0,0
2020,890,53409,12601,434,118,66562
2020,904,28861,3150,1025,25,33061
2020,957,119300,25341,77,170,144888
2020,939,85225,17877,26,163,103291
2020,236,20385,791,45,0,21221
2020,735,109120,16482,1026,472,127100
2020,363,9130,360,15,0,9505
2020,187,13485,680,22,0,14187
2020,295,21417,805,37,4,22263
2020,496,25360,5742,2509,27,33638
2020,391,3042,452,8,0,3502
2020,240,18315,2328,3647,26,24316
2020,448,6700,468,196,14,7378
2020,425,5066,501,100,8,5675
2020,300,27865,2725,67,0,30657
2020,339,20784,1693,58,1,22536
2020,874,15117,3819,13,37,18986
2020,905,52597,12323,2643,512,68075
2020,1123,0,0,0,0,0
2020,736,107150,20493,170,221,128034
2020,459,4855,20,0,0,4875
2020,320,0,0,0,0,0
2020,45,0,0,0,0,0
2020,618,29523,4152,1049,57,34781
2020,463,68346,7858,1523,103,77830
2020,891,22954,1629,207,7,24797
2020,958,32356,7427,123,52,39958
2020,244,9518,258,225,0,10001
2020,28,0,0,0,0,0
2020,444,5267,249,43,1,5560
2020,479,0,0,0,0,0
2020,285,22035,1561,50,9,23655
2020,253,73206,3995,12,5,77218
2020,481,32932,1616,1,1,34550
2020,540,49198,4352,6,0,53556
2020,332,0,0,0,0,0
2020,41,0,0,0,0,0
2020,510,33231,699,108,0,34038
2020,305,28068,412,1602,18,30100
2020,708,47394,6027,422,79,53922
2020,755,197344,24526,2731,379,224980
2020,750,131660,20099,912,206,152877
2020,696,85503,15722,784,170,102179
2020,421,18754,557,0,0,19311
2020,827,0,0,0,0,0
2020,933,70758,6544,890,97,78289
2020,1030,112685,4129,162,3,116979
2020,1003,51137,88,2834,15,54074
2020,1050,14164,137,594,13,14908
2020,1043,51451,3105,74,0,54630
2020,1128,41535,759,1575,15,43884
2020,1125,0,45,14,0,59
2020,1135,38161,38,2699,10,40908
2020,1164,0,0,0,0,0
2020,1165,0,0,0,0,0
2020,934,19301,5562,103,43,25009
2020,629,60208,8454,1179,109,69950
2020,21,0,0,0,0,0
2020,615,38699,3976,357,27,43059
2020,626,15290,360,10,0,15660
2020,417,3959,0,0,0,3959
2020,597,9537,1724,920,10,12191
2020,539,51550,8006,803,76,60435
2020,343,15197,0,0,2,15199
2020,135,0,0,0,0,0
2020,158,4106,698,0,0,4804
2020,775,25595,4507,943,143,31188
2020,177,0,0,0,0,0
2020,578,17503,563,427,1,18494
2020,416,24533,340,117,0,24990
2020,561,20096,4005,190,164,24455
2020,62,0,0,0,0,0
2020,828,0,0,0,0,0
2020,860,20117,843,797,10,21767
2020,935,0,0,0,0,0
2020,936,0,0,0,0,0
2020,986,676,160,2,0,838
2020,987,49330,4115,1241,150,54836
2020,1021,0,0,0,0,0
2020,1085,0,0,0,0,0
2020,658,20712,4494,313,31,25550
2020,353,0,0,0,0,0
2020,323,0,0,0,0,0
2020,620,13836,3598,248,19,17701
2020,384,0,0,0,0,0
2020,554,48215,8556,245,106,57122
2020,209,11133,344,322,0,11799
2020,707,104430,23802,29,108,128369
2020,395,5129,69,0,0,5198
2020,969,39181,1303,56,0,40540
2020,1052,0,0,0,0,0
2020,739,127034,23841,1191,117,152183
2020,613,88610,13637,693,80,103020
2020,593,41543,8786,933,74,51336
2020,704,103619,14383,796,105,118903
2020,686,97400,13502,610,95,111607
2020,257,40975,3519,26,0,44520
2020,681,4119,1548,47,1,5715
2020,286,25714,1282,155,3,27154
2020,255,52455,2269,18,0,54742
2020,79,0,0,0,0,0
2020,81,0,0,0,0,0
2020,688,49921,10230,586,72,60809
2020,531,38095,7616,525,115,46351
2020,514,19517,1848,788,14,22167
2020,499,12296,2173,51,1,14521
2020,532,45993,7323,778,50,54144
2020,190,0,0,0,0,0
2020,598,15392,2057,402,33,17884
2020,260,65824,6015,141,5,71985
2020,838,13034,292,360,1,13687
2020,839,8330,101,117,0,8548
2020,851,0,0,0,0,0
2020,852,90784,14143,267,117,105311
2020,988,0,0,0,0,0
2020,1056,67658,10698,119,134,78609
2020,1044,0,0,0,0,0
2020,1114,29129,3637,852,32,33650
2020,1129,65376,4481,125,0,69982
2020,644,65370,15351,485,87,81293
2020,752,53733,13955,229,69,67986
2020,238,12701,616,65,0,13382
2020,325,0,0,0,0,0
2020,622,17110,3034,418,16,20578
2020,879,4866,974,9,27,5876
2020,906,35159,1316,181,1,36657
2020,370,1304,3582,72,94,5052
2020,418,6431,502,11,0,6944
2020,574,10464,49,0,0,10513
2020,399,0,0,0,0,0
2020,195,1464,0,0,0,1464
2020,783,78845,19922,1340,245,100352
2020,263,7931,364,80,1,8376
2020,194,2005,2,0,0,2007
2020,214,3171,3,0,0,3174
2020,785,113540,21817,1849,349,137555
2020,780,29894,3573,527,33,34027
2020,782,65948,12691,2236,148,81023
2020,369,0,0,0,0,0
2020,713,33818,127,2295,159,36399
2020,941,591,190,4,0,785
2020,1091,0,0,0,0,0
2020,1045,24190,826,190,0,25206
2020,1086,56307,4617,354,27,61305
2020,1149,33877,3981,1516,97,39471
2020,937,39157,11275,425,70,50927
2020,1004,5702,398,142,0,6242
2020,737,83507,15256,495,113,99371
2020,765,123927,25305,1789,231,151252
2020,329,48881,7265,1484,68,57698
2020,87,0,0,0,0,0
2020,527,17471,620,324,2,18417
2020,562,21448,931,49,0,22428
2020,251,18790,1273,40,4,20107
2020,129,0,0,0,0,0
2020,154,0,0,0,0,0
2020,516,37886,4131,0,0,42017
2020,184,26356,60,13,0,26429
2020,652,8644,1239,165,6,10054
2020,637,13729,2493,234,20,16476
2020,88,0,0,0,0,0
2020,907,0,0,0,0,0
2020,970,0,0,0,0,0
2020,1019,2603,307,326,3,3239
2020,1016,37449,868,60,0,38377
2020,1161,2830,55,13,0,2898
2020,1047,45755,3289,33,84,49161
2020,635,30814,3816,26,40,34696
