"año";"NCODI";"pacienteTot_hospDom";"visitaTot_hospDom"
2010;816,00;0;0
2010;833,00;0;0
2010;870,00;0;0
2010;927,00;0;0
2010;961,00;0;0
2010;962,00;0;0
2010;1079,00;0;0
2010;666,00;953;10365
2010;392,00;0;0
2010;790,00;395;8610
2010;650,00;868;5010
2010;876,00;694;8967
2010;944,00;0;0
2010;952,00;0;0
2010;54,00;0;0
2010;538,00;0;0
2010;557,00;0;0
2010;653,00;0;0
2010;647,00;0;0
2010;208,00;0;0
2010;978,00;0;0
2010;996,00;0;0
2010;729,00;0;0
2010;182,00;0;0
2010;633,00;0;0
2010;685,00;0;0
2010;683,00;0;0
2010;945,00;0;0
2010;953,00;0;0
2010;1022,00;0;0
2010;1049,00;0;0
2010;794,00;664;9317
2010;415,00;46;380
2010;592,00;0;0
2010;497,00;0;0
2010;308,00;0;0
2010;726,00;151;4743
2010;272,00;0;0
2010;805,00;559;3852
2010;5,00;0;0
2010;234,00;0;0
2010;64,00;0;0
2010;842,00;355;5999
2010;843,00;275;3931
2010;1025,00;60;2950
2010;803,00;0;0
2010;211,00;0;0
2010;773,00;0;0
2010;424,00;0;0
2010;298,00;0;0
2010;594,00;0;0
2010;237,00;0;0
2010;16,00;0;0
2010;768,00;0;0
2010;617,00;0;0
2010;297,00;0;0
2010;105,00;0;0
2010;544,00;0;0
2010;804,00;0;0
2010;470,00;77;987
2010;104,00;0;0
2010;20,00;0;0
2010;550,00;0;0
2010;112,00;0;0
2010;818,00;0;0
2010;914,00;0;0
2010;928,00;0;0
2010;964,00;0;0
2010;1026,00;0;0
2010;738,00;0;0
2010;404,00;309;9378
2010;274,00;0;0
2010;270,00;0;0
2010;676,00;0;0
2010;709,00;0;0
2010;754,00;0;0
2010;997,00;0;0
2010;734,00;249;2147
2010;299,00;0;0
2010;645,00;0;0
2010;17,00;0;0
2010;1046,00;0;0
2010;420,00;0;0
2010;802,00;0;0
2010;266,00;0;0
2010;580,00;0;0
2010;137,00;0;0
2010;769,00;0;0
2010;776,00;818;4784
2010;640,00;477;5766
2010;315,00;0;0
2010;40,00;0;0
2010;508,00;0;0
2010;46,00;0;0
2010;590,00;360;5606
2010;777,00;815;7443
2010;897,00;2608;16558
2010;965,00;0;0
2010;671,00;0;0
2010;461,00;0;0
2010;376,00;0;0
2010;621,00;0;0
2010;793,00;0;0
2010;324,00;0;0
2010;712,00;0;0
2010;32,00;0;0
2010;361,00;0;0
2010;486,00;0;0
2010;595,00;0;0
2010;433,00;0;0
2010;1058,00;0;0
2010;261,00;0;0
2010;730,00;0;0
2010;577,00;0;0
2010;788,00;0;0
2010;865,00;0;0
2010;979,00;0;0
2010;998,00;0;0
2010;221,00;0;0
2010;462,00;0;0
2010;506,00;0;0
2010;727,00;250;2474
2010;355,00;0;0
2010;487,00;0;0
2010;938,00;0;0
2010;886,00;0;0
2010;835,00;0;0
2010;999,00;0;0
2010;798,00;1028;9001
2010;504,00;13;286
2010;247,00;0;0
2010;216,00;0;0
2010;654,00;405;1464
2010;65,00;0;0
2010;472,00;0;0
2010;427,00;0;0
2010;491,00;0;0
2010;551,00;0;0
2010;106,00;0;0
2010;819,00;0;0
2010;836,00;0;0
2010;915,00;0;0
2010;942,00;0;0
2010;748,00;1461;31524
2010;198,00;0;0
2010;871,00;450;450
2010;948,00;0;0
2010;1051,00;0;0
2010;1083,00;0;0
2010;679,00;468;9378
2010;176,00;0;0
2010;537,00;0;0
2010;39,00;0;0
2010;608,00;0;0
2010;596,00;0;0
2010;749,00;0;0
2010;758,00;252;624
2010;724,00;1696;34069
2010;436,00;0;0
2010;567,00;0;0
2010;677,00;0;0
2010;670,00;110;998
2010;588,00;747;4229
2010;446,00;0;0
2010;753,00;326;4047
2010;887,00;0;0
2010;388,00;0;0
2010;585,00;0;0
2010;245,00;0;0
2010;603,00;0;0
2010;426,00;0;0
2010;232,00;0;0
2010;288,00;0;0
2010;246,00;0;0
2010;284,00;0;0
2010;18,00;0;0
2010;356,00;0;0
2010;401,00;3;100
2010;733,00;0;0
2010;243,00;0;0
2010;380,00;0;0
2010;716,00;0;0
2010;534,00;0;0
2010;185,00;0;0
2010;258,00;0;0
2010;505,00;0;0
2010;268,00;0;0
2010;602,00;0;0
2010;254,00;0;0
2010;705,00;0;0
2010;133,00;0;0
2010;33,00;0;0
2010;143,00;0;0
2010;36,00;0;0
2010;756,00;0;0
2010;662,00;0;0
2010;192,00;0;0
2010;382,00;0;0
2010;322,00;0;0
2010;478,00;0;0
2010;352,00;0;0
2010;628,00;0;0
2010;291,00;0;0
2010;495,00;0;0
2010;845,00;294;4788
2010;498,00;0;0
2010;314,00;0;0
2010;720,00;0;0
2010;721,00;0;0
2010;485,00;0;0
2010;273,00;0;0
2010;846,00;0;0
2010;847,00;0;0
2010;848,00;0;0
2010;864,00;0;0
2010;916,00;0;0
2010;930,00;0;0
2010;954,00;0;0
2010;943,00;0;0
2010;949,00;331;3246
2010;980,00;0;0
2010;981,00;0;0
2010;1024,00;0;0
2010;1017,00;19;218
2010;1000,00;0;0
2010;1018,00;0;0
2010;1001,00;0;0
2010;1007,00;0;0
2010;1008,00;0;0
2010;1009,00;0;0
2010;1010,00;0;0
2010;1011,00;0;0
2010;1012,00;0;0
2010;1013,00;0;0
2010;1041,00;0;0
2010;789,00;0;0
2010;326,00;0;0
2010;442,00;0;0
2010;294,00;0;0
2010;378,00;0;0
2010;402,00;0;0
2010;29,00;0;0
2010;450,00;0;0
2010;656,00;11026;15312
2010;333,00;0;0
2010;668,00;0;0
2010;684,00;0;0
2010;422,00;0;0
2010;763,00;494;1482
2010;741,00;0;0
2010;553,00;0;0
2010;357,00;0;0
2010;899,00;0;0
2010;900,00;0;0
2010;932,00;0;0
2010;950,00;0;0
2010;966,00;0;0
2010;967,00;717;4586
2010;982,00;0;0
2010;1014,00;0;0
2010;1048,00;0;0
2010;1080,00;0;0
2010;722,00;237;2783
2010;660,00;261;1606
2010;75,00;0;0
2010;249,00;0;0
2010;275,00;0;0
2010;227,00;0;0
2010;150,00;0;0
2010;47,00;0;0
2010;172,00;0;0
2010;581,00;0;0
2010;120,00;0;0
2010;445,00;0;0
2010;471,00;0;0
2010;53,00;0;0
2010;199,00;0;0
2010;575,00;0;0
2010;528,00;0;0
2010;631,00;0;0
2010;699,00;0;0
2010;823,00;0;0
2010;849,00;0;0
2010;869,00;0;0
2010;955,00;0;0
2010;983,00;0;0
2010;1002,00;0;0
2010;1015,00;0;0
2010;703,00;443;7066
2010;474,00;0;0
2010;51,00;0;0
2010;441,00;0;0
2010;327,00;0;0
2010;690,00;0;0
2010;262,00;0;0
2010;403,00;0;0
2010;312,00;0;0
2010;507,00;0;0
2010;589,00;167;0
2010;665,00;428;3836
2010;334,00;0;0
2010;751,00;757;8823
2010;186,00;0;0
2010;646,00;0;0
2010;536,00;0;0
2010;242,00;0;0
2010;490,00;0;0
2010;500,00;0;0
2010;206,00;0;0
2010;58,00;0;0
2010;572,00;368;14942
2010;180,00;0;0
2010;549,00;0;0
2010;582,00;0;0
2010;743,00;449;8784
2010;795,00;0;0
2010;269,00;0;0
2010;634,00;0;0
2010;1,00;0;0
2010;717,00;0;0
2010;373,00;0;0
2010;535,00;0;0
2010;824,00;0;0
2010;888,00;0;0
2010;902,00;0;0
2010;968,00;0;0
2010;346,00;0;0
2010;27,00;0;0
2010;165,00;0;0
2010;956,00;0;0
2010;413,00;0;0
2010;149,00;0;0
2010;612,00;0;0
2010;559,00;0;0
2010;7,00;0;0
2010;283,00;0;0
2010;37,00;0;0
2010;153,00;0;0
2010;547,00;390;4032
2010;397,00;0;0
2010;556,00;0;0
2010;42,00;0;0
2010;31,00;0;0
2010;740,00;63;625
2010;217,00;0;0
2010;863,00;0;0
2010;889,00;386;8172
2010;984,00;0;0
2010;34,00;0;0
2010;791,00;0;0
2010;181,00;0;0
2010;430,00;0;0
2010;715,00;307;2624
2010;521,00;0;0
2010;524,00;0;0
2010;432,00;0;0
2010;19,00;0;0
2010;25,00;0;0
2010;26,00;0;0
2010;890,00;646;5512
2010;904,00;238;2271
2010;957,00;816;15476
2010;939,00;0;0
2010;236,00;0;0
2010;735,00;287;2192
2010;146,00;0;0
2010;363,00;0;0
2010;187,00;0;0
2010;265,00;0;0
2010;295,00;0;0
2010;496,00;0;0
2010;77,00;0;0
2010;391,00;0;0
2010;63,00;0;0
2010;240,00;0;0
2010;448,00;0;0
2010;151,00;0;0
2010;425,00;0;0
2010;300,00;0;0
2010;339,00;0;0
2010;826,00;0;0
2010;874,00;0;0
2010;905,00;122;2990
2010;736,00;1216;19580
2010;459,00;0;0
2010;320,00;0;0
2010;45,00;0;0
2010;292,00;0;0
2010;618,00;0;0
2010;463,00;0;0
2010;891,00;0;0
2010;958,00;0;0
2010;244,00;0;0
2010;28,00;0;0
2010;444,00;0;0
2010;479,00;0;0
2010;285,00;0;0
2010;253,00;0;0
2010;481,00;0;0
2010;540,00;0;0
2010;332,00;0;0
2010;41,00;0;0
2010;510,00;0;0
2010;305,00;0;0
2010;708,00;0;0
2010;755,00;1014;6943
2010;750,00;2948;11477
2010;696,00;286;716
2010;434,00;0;0
2010;421,00;0;0
2010;827,00;0;0
2010;933,00;0;0
2010;1030,00;0;0
2010;1003,00;0;0
2010;1050,00;0;0
2010;934,00;0;0
2010;629,00;1576;13050
2010;21,00;0;0
2010;615,00;0;0
2010;626,00;0;0
2010;417,00;0;0
2010;597,00;0;0
2010;539,00;0;0
2010;343,00;0;0
2010;135,00;0;0
2010;158,00;0;0
2010;775,00;373;3565
2010;177,00;0;0
2010;578,00;0;0
2010;416,00;0;0
2010;561,00;0;0
2010;828,00;0;0
2010;860,00;0;0
2010;935,00;0;0
2010;936,00;0;0
2010;986,00;0;0
2010;987,00;0;0
2010;1021,00;0;0
2010;658,00;0;0
2010;353,00;564;1146
2010;323,00;0;0
2010;620,00;0;0
2010;384,00;0;0
2010;484,00;0;0
2010;554,00;0;0
2010;209,00;0;0
2010;707,00;284;1157
2010;395,00;0;0
2010;969,00;0;0
2010;1052,00;0;0
2010;739,00;3032;24537
2010;613,00;1306;15752
2010;593,00;1517;4546
2010;704,00;1813;16079
2010;493,00;0;0
2010;686,00;2623;14488
2010;257,00;0;0
2010;494,00;0;0
2010;681,00;650;31362
2010;286,00;0;0
2010;255,00;0;0
2010;79,00;0;0
2010;81,00;0;0
2010;688,00;482;4965
2010;531,00;1635;13630
2010;514,00;280;2037
2010;499,00;0;0
2010;532,00;809;8414
2010;190,00;0;0
2010;598,00;0;0
2010;260,00;0;0
2010;838,00;0;0
2010;839,00;0;0
2010;851,00;0;0
2010;852,00;800;33998
2010;988,00;0;0
2010;1056,00;466;8330
2010;644,00;255;2186
2010;752,00;1629;13278
2010;238,00;0;0
2010;325,00;0;0
2010;622,00;0;0
2010;879,00;0;0
2010;906,00;0;0
2010;370,00;0;0
2010;418,00;0;0
2010;574,00;0;0
2010;399,00;0;0
2010;195,00;0;0
2010;783,00;1944;12065
2010;188,00;0;0
2010;263,00;0;0
2010;194,00;0;0
2010;214,00;0;0
2010;785,00;2249;20459
2010;780,00;154;1783
2010;83,00;0;0
2010;782,00;442;6067
2010;369,00;0;0
2010;84,00;0;0
2010;713,00;0;0
2010;85,00;0;0
2010;86,00;0;0
2010;941,00;0;0
2010;1045,00;0;0
2010;937,00;361;6335
2010;1004,00;0;0
2010;737,00;0;0
2010;765,00;0;0
2010;329,00;0;0
2010;87,00;0;0
2010;527,00;0;0
2010;562,00;0;0
2010;251,00;0;0
2010;129,00;0;0
2010;154,00;824;2745
2010;516,00;0;0
2010;184,00;0;0
2010;652,00;0;0
2010;637,00;0;0
2010;88,00;0;0
2010;907,00;0;0
2010;970,00;0;0
2010;1019,00;0;0
2010;1016,00;0;0
2010;1047,00;0;0
2010;635,00;0;0
