"año";"NCODI";"totHemodina_Paciente";"totPaciente_radioInterv";"totLitofrag_Paciente";"totLitofrag_Sesion";"totAceleLineal_Paciente";"totAceleLineal_Sesion";"totBomCobal_Paciente";"totBomCobal_Sesion";"totOtraRadio_Paciente";"totOtraRadio_Sesion";"totFisiot_Paciente";"totFisiot_Sesion";"totLogop_Paciente";"totLogop_Sesion";"totTerapOcupa_Paciente";"totTerapOcupa_Sesion";"totHemodial_Paciente";"totHemodial_Sesion";"totHemodialDom_Paciente";"totHemodialDom_Sesion";"totDialPerito_Paciente";"totDialPerito_Sesion"
2010;623,00;1847;1478;0;0;967;22090;0;0;0;0;13813;166120;0;0;2365;14778;0;0;0;0;0;0
2010;489,00;0;0;0;0;0;0;0;0;0;0;904;7232;0;0;0;0;0;0;0;0;0;0
2010;349,00;0;6;0;0;0;0;0;0;0;0;262;1781;0;0;0;0;0;0;0;0;0;0
2010;875,00;206;497;0;0;386;7112;0;0;0;0;1358;24015;0;0;0;0;0;0;0;0;0;0
2010;908,00;0;0;0;0;0;0;0;0;0;0;123;5225;39;624;42;675;0;0;0;0;0;0
2010;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;140;0;0;0;0;0;0
2010;946,00;173;0;0;0;0;0;0;0;0;0;150;450;0;0;0;0;0;0;0;0;0;0
2010;1023,00;1323;633;0;0;0;0;0;0;0;0;4729;87406;306;3236;0;0;40;7263;0;0;0;0
2010;1054,00;592;1122;0;0;0;0;0;0;0;0;5980;26400;0;0;0;0;77;8649;0;0;0;0
2010;1057,00;0;0;0;0;0;0;0;0;0;0;211;15224;39;688;0;0;0;0;0;0;0;0
2010;1031,00;0;0;0;0;0;0;0;0;0;0;6;736;6;256;6;932;0;0;0;0;0;0
2010;1032,00;155;37;31;37;0;0;0;0;0;0;2689;37810;248;2494;0;0;5;28;0;0;0;0
2010;226,00;68;30;345;345;0;0;0;0;0;0;0;0;0;0;0;0;15;2073;0;0;0;0
2010;687,00;0;0;0;0;0;0;0;0;0;0;2659;34104;0;0;0;0;0;0;0;0;0;0
2010;745,00;3235;2906;0;0;660;12281;340;4076;0;0;253;58973;0;0;40;1992;229;15993;0;0;0;0
2010;109,00;101;0;0;0;0;0;0;0;0;0;0;3799;0;3420;0;0;0;0;0;0;0;0
2010;808,00;0;500;0;0;0;0;0;0;0;0;45340;152174;0;0;0;0;59;9175;0;0;0;0
2010;971,00;0;0;0;0;0;0;0;0;0;0;536;9641;0;0;0;0;0;0;0;0;0;0
2010;128,00;0;0;0;0;0;0;0;0;0;0;0;15247;179;4938;0;0;0;0;0;0;0;0
2010;919,00;0;1696;0;0;0;0;0;0;0;0;56634;85662;0;0;3151;9011;66;7422;0;0;0;0
2010;725,00;2988;777;0;0;1123;23775;0;0;0;0;0;0;0;0;0;0;72;12500;0;0;28;10220
2010;3,00;0;0;0;0;0;0;0;0;0;0;40;11280;0;0;0;0;0;0;0;0;0;0
2010;386,00;0;0;0;0;0;0;0;0;0;0;57;2388;0;0;20;5200;0;0;0;0;0;0
2010;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;264,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;867,00;0;0;0;0;0;0;0;0;0;0;12972;12972;216;216;0;0;0;0;0;0;0;0
2010;910,00;0;140;0;0;0;0;0;0;0;0;1074;55083;0;0;0;0;54;6952;0;0;0;0
2010;1053,00;0;793;0;0;0;0;0;0;0;0;23531;59775;0;0;0;0;0;0;0;0;0;0
2010;1055,00;0;0;0;0;0;0;0;0;0;0;3451;2668;0;0;0;0;0;0;0;0;0;0
2010;732,00;2817;2386;457;457;602;17273;230;2610;11;62;0;251845;0;1866;0;5017;63;9721;0;0;13;4464
2010;529,00;0;0;0;0;0;0;0;0;0;0;1181;23882;292;3824;448;8786;0;0;0;0;0;0
2010;345,00;0;0;0;0;0;0;0;0;0;0;25;1500;0;0;50;3500;0;0;0;0;0;0
2010;515,00;0;0;0;0;0;0;0;0;0;0;1716;48659;0;0;0;0;0;0;0;0;0;0
2010;174,00;0;948;0;0;0;0;0;0;0;0;858;16902;0;0;157;3681;0;0;0;0;0;0
2010;523,00;0;0;0;0;0;0;0;0;0;0;5376;144992;250;7772;355;10663;0;0;0;0;0;0
2010;697,00;317;370;202;202;0;0;0;0;0;0;1884;1884;0;0;77176;231528;0;0;0;0;0;0
2010;239,00;130;65;0;0;0;0;0;0;0;0;4803;99460;68;345;0;0;0;0;0;0;0;0
2010;287,00;101;0;192;202;431;10117;0;0;0;0;3302;94028;0;0;0;0;77;11949;0;0;0;0
2010;377,00;0;0;0;0;0;0;0;0;0;0;1201;17669;0;0;0;0;0;0;0;0;0;0
2010;692,00;0;17;0;0;0;0;0;0;0;0;3173;92565;177;2608;0;0;151;7684;0;0;22;5828
2010;335,00;0;0;0;0;0;0;0;0;0;0;274;15002;0;0;30;1440;0;0;0;0;0;0
2010;435,00;218;3;0;0;0;0;0;0;0;0;2779;22952;0;0;0;0;0;0;0;0;0;0
2010;423,00;0;9333;0;0;0;0;0;0;0;0;1595;15958;0;0;0;0;0;0;0;0;0;0
2010;351,00;0;0;0;0;0;0;0;0;0;0;1212;31703;0;0;0;0;0;0;0;0;0;0
2010;810,00;0;0;0;0;0;0;0;0;0;0;799;9966;0;0;0;0;0;0;0;0;0;0
2010;830,00;0;0;0;0;0;0;0;0;0;0;7814;106943;0;0;0;0;0;0;4;3868;0;0
2010;892,00;0;0;0;0;0;0;0;0;0;0;0;182877;75;89;0;4331;65;9350;0;0;5;1805
2010;921,00;466;109;115;129;0;0;0;0;0;0;1945;82232;90;1814;0;0;0;0;0;0;0;0
2010;991,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;189;0;0;0;0
2010;992,00;0;0;0;0;0;0;0;0;0;0;2030;60218;0;0;146;2745;56;4609;0;0;0;0
2010;993,00;0;1;0;0;0;0;0;0;0;0;64711;238580;1544;1544;1399;1399;0;0;1;240;0;0
2010;473,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;663,00;956;952;0;0;0;0;0;0;0;0;2152;20000;0;0;0;0;292;11087;0;0;0;0
2010;552,00;0;0;0;0;1379;26784;0;0;61;1186;3864;42392;73;1446;334;6469;0;0;0;0;0;0
2010;772,00;4129;3493;0;0;1104;19328;0;0;0;0;2324;40421;0;0;0;0;578;18012;3;324;60;12212
2010;568,00;0;0;0;0;0;0;0;0;0;0;29240;81712;0;0;828;6157;0;0;0;0;0;0
2010;398,00;0;0;0;0;0;0;0;0;0;0;2483;17884;0;0;57;307;0;0;0;0;0;0
2010;394,00;0;0;0;0;0;0;0;0;0;0;370;14491;0;0;0;0;0;0;0;0;0;0
2010;614,00;0;252;0;0;0;0;0;0;0;0;552;13600;0;0;0;0;0;0;0;0;0;0
2010;235,00;0;0;0;0;0;0;0;0;0;0;359;6054;0;0;0;0;0;0;0;0;0;0
2010;616,00;0;0;0;0;0;0;0;0;0;0;1730;19486;0;0;0;0;0;0;0;0;0;0
2010;267,00;464;0;0;0;0;0;0;0;0;0;37;37;0;0;0;0;0;0;0;0;0;0
2010;565,00;0;0;0;0;0;0;0;0;0;0;3375;40500;0;0;0;0;0;0;0;0;0;0
2010;220,00;0;9;19;19;0;0;0;0;0;0;162;4442;0;0;0;0;0;0;0;0;0;0
2010;278,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;141,00;0;0;0;0;0;0;0;0;0;0;77;4774;0;0;92;4416;0;0;0;0;0;0
2010;711,00;1924;426;0;0;986;23273;0;0;152;786;3791;67187;399;3369;0;0;0;0;0;0;0;0
2010;569,00;0;0;0;0;0;0;0;0;0;0;2827;30426;0;0;0;0;0;0;0;0;0;0
2010;204,00;0;0;0;0;0;0;0;0;0;0;439;6245;0;0;220;798;0;0;0;0;0;0
2010;579,00;0;0;0;0;0;0;0;0;0;0;736;6038;0;0;0;0;0;0;0;0;0;0
2010;348,00;0;0;0;0;0;0;0;0;0;0;518;16768;0;0;0;0;0;0;0;0;0;0
2010;766,00;0;2335;1322;2195;0;0;0;0;15;15;0;0;0;0;0;0;564;18926;0;0;22;6775
2010;761,00;0;0;0;0;0;0;0;0;0;0;705;2725;0;0;515;1925;0;0;0;0;0;0
2010;728,00;0;0;0;0;0;0;0;0;0;0;1819;13246;0;0;0;0;0;0;0;0;0;0
2010;280,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;222,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;276,00;913;350;295;328;790;11126;0;0;0;0;1939;30651;0;0;0;0;0;0;0;0;0;0
2010;11,00;120;0;0;0;0;0;0;0;0;0;1151;36942;0;0;0;0;0;0;0;0;0;0
2010;302,00;0;0;0;0;0;0;0;0;0;0;576;8573;0;0;0;0;0;0;0;0;0;0
2010;682,00;0;0;0;0;1196;22993;0;0;0;0;702;41290;0;0;0;0;0;0;0;0;0;0
2010;279,00;0;0;0;0;125;2713;0;0;0;0;964;5474;0;0;0;0;0;0;0;0;0;0
2010;282,00;477;220;0;0;347;6746;0;0;0;0;260;6500;0;0;0;0;0;0;0;0;0;0
2010;281,00;435;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;183,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;610,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;116,00;0;0;0;0;0;0;0;0;0;0;764;32690;147;3679;120;5500;0;0;0;0;0;0
2010;115,00;0;0;0;0;0;0;0;0;0;0;38;3537;0;0;129;5675;0;0;0;0;0;0
2010;114,00;0;0;0;0;0;0;0;0;0;0;84;3828;0;0;95;4996;0;0;0;0;0;0
2010;126,00;0;0;0;0;0;0;0;0;0;0;289;13037;0;0;166;457;0;0;0;0;0;0
2010;156,00;0;0;0;0;0;0;0;0;0;0;312;81862;0;0;0;0;0;0;0;0;0;0
2010;119,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;770,00;2067;1338;207;254;0;0;0;0;0;0;1000;1847;395;2542;996;1500;362;8562;0;0;53;12420
2010;583,00;0;0;0;0;0;0;0;0;0;0;57;843;0;0;0;0;0;0;0;0;0;0
2010;136,00;0;0;0;0;0;0;0;0;0;0;1761;37203;66;1069;553;12212;0;0;0;0;0;0
2010;469,00;0;0;0;0;0;0;0;0;0;0;2808;11276;91;587;0;0;0;0;0;0;0;0
2010;642,00;0;0;0;0;0;0;0;0;0;0;2548;37572;0;0;0;0;0;0;0;0;0;0
2010;674,00;355;44;0;0;0;0;0;0;0;0;2656;21165;309;1720;134;1847;3;127;0;0;5;1339
2010;193,00;0;0;0;0;0;0;0;0;0;0;829;21114;0;0;0;0;0;0;0;0;0;0
2010;526,00;0;0;0;0;0;0;0;0;0;0;1552;18689;173;830;59;1499;0;0;0;0;0;0
2010;698,00;4396;11432;1067;1067;0;0;0;0;0;0;1354;26589;48;1023;225;3035;58;4556;0;0;0;0
2010;630,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;124,00;0;0;0;0;0;0;0;0;0;0;0;0;448;11849;0;0;0;0;0;0;0;0
2010;364,00;0;0;0;0;0;0;0;0;0;0;2304;12418;0;0;0;0;0;0;0;0;0;0
2010;604,00;0;875;0;0;0;0;0;0;0;0;6739;96534;0;0;667;10133;203;24166;0;0;29;3394
2010;123,00;0;0;0;0;0;0;0;0;0;0;758;21472;0;0;0;0;0;0;0;0;0;0
2010;310,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;571,00;0;0;0;0;0;0;0;0;0;0;1031;4183;0;0;0;0;0;0;0;0;0;0
2010;296,00;0;0;0;0;0;0;0;0;0;0;1382;30762;49;913;233;7727;0;0;0;0;0;0
2010;566,00;0;0;0;0;0;0;0;0;0;0;2022;35683;0;0;63;1104;994;10300;0;0;196;5807
2010;784,00;0;5839;0;0;0;0;0;0;0;0;7907;147784;579;988;148;13424;144;22546;0;0;36;10773
2010;102,00;0;0;0;0;0;0;0;0;0;0;542;24504;0;0;0;0;0;0;0;0;0;0
2010;379,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;48457;0;0;0;0;0;0
2010;639,00;0;0;0;0;0;0;0;0;0;0;4660;87335;0;0;0;0;0;0;0;0;0;0
2010;457,00;0;0;0;0;0;0;0;0;0;0;914;23201;0;0;0;0;0;0;0;0;0;0
2010;609,00;1161;624;0;0;916;26041;413;6197;0;0;4105;35059;0;0;0;0;10;83;0;0;0;0
2010;101,00;0;0;0;0;0;0;0;0;0;0;241;8452;0;0;181;5317;0;0;0;0;0;0
2010;454,00;0;432;0;0;0;0;0;0;0;0;834;8674;0;0;201;7387;0;0;0;0;0;0
2010;318,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;852;0;0;0;0;0;0
2010;600,00;0;0;0;0;0;0;0;0;0;0;643;643;0;0;0;0;0;0;0;0;0;0
2010;545,00;0;0;0;0;0;0;0;0;0;0;3943;82289;331;444;0;0;103;6826;0;0;13;2611
2010;100,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;702,00;456;956;0;0;0;0;0;0;0;0;2654;20905;232;1165;188;3380;0;0;0;0;0;0
2010;778,00;0;0;0;0;0;0;0;0;0;0;2668;92613;0;0;0;0;178;14732;0;0;15;265
2010;341,00;0;5467;0;0;0;0;0;0;0;0;496;5377;0;0;46;46;0;0;0;0;0;0
2010;99,00;0;0;0;0;0;0;0;0;0;0;696;14227;0;0;266;4601;0;0;0;0;0;0
2010;767,00;0;445;0;0;0;0;0;0;0;0;702;1460;0;0;0;0;0;0;0;0;0;0
2010;359,00;0;0;0;0;0;0;0;0;0;0;734;13309;71;790;308;3426;242;19591;0;0;0;0
2010;98,00;0;0;0;0;0;0;0;0;0;0;419;15766;0;0;476;7263;0;0;0;0;0;0
2010;132,00;0;0;0;0;0;0;0;0;0;0;134;6553;0;0;249;7964;0;0;0;0;0;0
2010;97,00;0;0;0;0;0;0;0;0;0;0;334;9889;9;96;293;2414;0;0;0;0;0;0
2010;103,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;110,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;6408;0;0;0;0;0;0
2010;94,00;0;0;0;0;0;0;0;0;0;0;75;1250;0;0;40;2250;0;0;0;0;0;0
2010;91,00;0;0;0;0;0;0;0;0;0;0;206;9282;0;0;137;3978;0;0;0;0;0;0
2010;664,00;0;0;0;0;0;0;0;0;0;0;3701;56836;100;138;906;1110;0;0;0;0;0;0
2010;918,00;3171;3723;0;0;1497;21203;1248;18720;249;2483;958;1537;809;3893;28073;92633;93;5316;0;0;30;6034
2010;92,00;0;0;0;0;0;0;0;0;0;0;103;7100;0;0;0;0;0;0;0;0;0;0
2010;93,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;95,00;0;0;0;0;0;0;0;0;0;0;364;1687;0;0;0;0;0;0;0;0;0;0
2010;96,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;18750;0;0;0;0;0;0
2010;301,00;0;0;0;0;0;0;0;0;0;0;4645;37159;0;0;0;0;0;0;0;0;0;0
2010;492,00;0;0;0;0;0;0;0;0;0;0;1884;32065;0;0;0;0;0;0;0;0;0;0
2010;811,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;812,00;0;0;0;0;2461;55835;0;0;0;0;476;3030;0;0;0;0;0;0;0;0;0;0
2010;832,00;0;0;0;0;0;0;0;0;0;0;14;3057;0;0;0;0;0;0;0;0;0;0
2010;841,00;0;0;0;0;0;0;0;0;0;0;60;470;20;150;25;200;0;0;0;0;0;0
2010;856,00;0;0;0;0;0;0;0;0;0;0;310;7100;127;1264;130;882;0;0;0;0;0;0
2010;859,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;861,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;880,00;0;0;0;0;0;0;0;0;0;0;535;622;80;95;271;320;0;0;0;0;0;0
2010;883,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;884,00;0;0;0;0;0;0;0;0;0;0;327;14731;10;98;354;3879;0;0;0;0;0;0
2010;877,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2010;911,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;913,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;922,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;923,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;924,00;0;0;0;0;1468;29360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;947,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;951,00;0;0;0;0;0;0;0;0;0;0;1040;2431;0;0;936;1691;0;0;0;0;0;0
2010;972,00;0;0;0;0;0;0;0;0;0;0;190;40740;1;52;95;20400;0;0;0;0;0;0
2010;973,00;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;974,00;0;0;0;0;0;0;0;0;0;0;210;8043;0;0;264;4739;96;7898;0;0;0;0
2010;975,00;0;0;0;0;0;0;0;0;0;0;148;9436;0;0;138;3353;0;0;0;0;0;0
2010;960,00;0;0;0;0;0;0;0;0;0;0;1509;31002;0;0;0;0;0;0;0;0;0;0
2010;1027,00;0;0;0;0;0;0;0;0;0;0;151;453;0;0;83;246;0;0;0;0;0;0
2010;1028,00;0;0;0;0;0;0;0;0;0;0;80;1920;0;0;0;0;0;0;0;0;0;0
2010;976,00;0;0;0;0;0;0;0;0;0;0;333;463;0;0;0;0;0;0;0;0;0;0
2010;977,00;0;0;0;0;0;0;0;0;0;0;642;27288;0;0;513;1552;0;0;0;0;0;0
2010;1020,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;994,00;0;397;0;0;0;0;0;0;0;0;4282;38512;0;0;0;0;90;13149;0;0;2;922
2010;995,00;0;0;0;0;0;0;0;0;0;0;229;5724;45;405;94;607;0;0;0;0;0;0
2010;1059,00;0;0;0;0;0;0;0;0;0;0;145;34404;0;0;0;0;0;0;0;0;0;0
2010;1060,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1005,00;0;0;0;0;0;0;0;0;0;0;5;50;0;0;8;88;0;0;0;0;0;0
2010;1061,00;0;0;0;0;0;0;0;0;0;0;10;960;0;0;0;0;0;0;0;0;0;0
2010;1062,00;0;0;0;0;0;0;0;0;0;0;72;8477;0;0;0;0;0;0;0;0;0;0
2010;1006,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1088,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1076,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1078,00;0;0;0;0;0;0;0;0;0;0;26;2964;0;0;0;0;0;0;0;0;0;0
2010;1063,00;0;0;0;0;0;0;0;0;0;0;190;49852;0;0;0;0;0;0;0;0;0;0
2010;1033,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1034,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1036,00;0;0;0;0;0;0;0;0;0;0;68;1233;0;0;86;1925;0;0;0;0;0;0
2010;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;207,00;0;0;0;0;0;0;0;0;0;0;632;11574;0;0;0;0;0;0;0;0;0;0
2010;431,00;0;0;0;0;0;0;0;0;0;0;1802;23298;12;44;435;4905;0;0;0;0;0;0
2010;387,00;0;0;0;0;0;0;0;0;0;0;29980;54812;0;0;0;0;0;0;0;0;0;0
2010;179,00;0;0;0;0;0;0;0;0;0;0;52;6352;0;0;0;0;0;0;0;0;0;0
2010;606,00;0;0;0;0;0;0;0;0;0;0;24179;37199;0;0;0;0;13;1680;0;0;0;0
2010;925,00;950;1653;0;0;443;12827;225;3093;0;0;0;357111;0;0;0;17431;0;7810;0;568;0;3490
2010;541,00;0;0;0;0;0;0;0;0;0;0;1364;59077;0;0;0;0;0;0;0;0;0;0
2010;797,00;0;0;0;0;0;0;0;0;0;0;808;11953;0;0;0;0;0;0;0;0;0;0
2010;627,00;0;0;0;0;0;0;0;0;319;6207;2503;21665;0;0;0;0;0;0;0;0;0;0
2010;173,00;0;0;0;0;0;0;0;0;0;0;60;2400;0;0;320;4298;0;0;0;0;0;0
2010;636,00;720;0;0;0;0;0;0;0;0;0;5149;75222;376;1654;0;0;723;7458;0;0;510;14742
2010;205,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;814,00;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;881,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;771,00;635;513;0;0;764;15225;0;0;0;0;5686;97319;745;3923;364;6857;78;8579;0;0;0;0
2010;533,00;0;0;0;0;0;0;0;0;0;0;619;14244;0;0;0;0;0;0;0;0;0;0
2010;447,00;0;0;0;0;0;0;0;0;0;0;2359;66623;0;0;0;0;0;0;0;0;0;0
2010;815,00;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;801,00;1331;515;0;0;0;0;0;0;0;0;97183;97183;384;2056;376;598;423;11650;0;0;0;0
2010;800,00;0;0;0;0;0;0;0;0;0;0;1134;39702;0;0;0;0;0;0;0;0;0;0
2010;389,00;0;0;0;0;0;0;0;0;0;0;2414;44862;0;0;0;0;0;0;0;0;0;0
2010;759,00;0;0;0;0;0;0;0;0;0;0;8648;28788;0;0;0;0;0;0;0;0;0;0
2010;695,00;0;834;0;0;0;0;0;0;0;0;991;23028;178;1822;210;2396;1083;13548;1;156;0;0
2010;816,00;0;0;0;0;0;0;0;0;0;0;1969;42720;0;0;0;0;0;0;0;0;0;0
2010;833,00;0;0;0;0;0;0;0;0;0;0;4755;75989;0;0;0;0;0;0;0;0;0;0
2010;870,00;70;0;0;0;0;0;0;0;0;0;5328;65339;0;0;0;0;0;0;0;0;0;0
2010;927,00;0;0;0;0;0;0;0;0;0;0;4200;168000;0;0;0;0;0;0;0;0;0;0
2010;961,00;0;0;0;0;729;7621;0;0;0;0;6813;108054;0;0;0;0;0;0;0;0;0;0
2010;962,00;0;0;135;152;0;0;0;0;0;0;2874;33145;0;0;0;0;0;0;0;0;0;0
2010;1079,00;0;3;0;0;0;0;0;0;0;0;2400;68168;0;0;0;0;0;0;0;0;0;0
2010;666,00;1276;551;0;0;0;0;0;0;0;0;16943;613543;0;0;0;0;752;9532;3;889;44;9851
2010;392,00;0;0;0;0;0;0;0;0;0;0;2146;31875;307;2497;1843;2530;0;0;0;0;0;0
2010;790,00;0;0;474;474;21434;21434;0;0;0;0;4015;238563;130;4893;120;720;0;0;0;0;0;0
2010;650,00;0;0;0;0;0;0;0;0;0;0;1714;123772;0;0;0;0;0;0;0;0;0;0
2010;876,00;0;518;0;0;0;0;0;0;0;0;5875;93596;0;0;0;0;0;0;0;0;0;0
2010;944,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;952,00;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
