"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2010;349,00;191;292;0;0;70;147;0;0;227;794;0;0;75;342;0;0;0;0;0;0;1976;4252;0;0;98;198;0;0;426;967;0;0;2169;6081;0;0;0;0;0;0;163;257;0;0;275;1112;0;0;87;254;0;0;175;694;0;0;146;150;0;0;239;1679;0;0;171;2058;0;0;6488;19277;0;0;"Otras"
2010;875,00;1723;2425;0;0;2571;4447;0;0;5774;7650;0;0;665;892;0;0;456;499;0;0;10128;15776;0;0;2397;5333;0;0;10830;17750;0;0;6982;9751;0;0;4483;7871;0;0;3993;6749;0;0;2759;3915;0;0;1539;2579;0;0;4742;5675;0;0;810;818;0;0;2424;5340;0;0;0;0;0;0;62276;97470;0;0;"Otras"
2010;908,00;218;532;0;0;327;499;0;0;297;349;0;0;425;1880;0;0;3478;8663;0;0;282;1196;0;0;0;0;0;0;285;415;0;0;96;201;0;0;176;200;0;0;220;316;0;0;266;320;0;0;66;127;0;0;0;0;0;0;0;0;0;0;366;1830;0;0;0;0;0;0;6502;16528;0;0;"Otras"
2010;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2036;0;0;40;2036;0;0;"Otras"
2010;946,00;729;3500;0;0;779;3925;0;0;125;226;0;0;623;2771;0;0;51;89;0;0;0;0;0;0;1407;6000;0;0;2263;9130;0;0;1954;15000;0;0;0;0;0;0;200;600;0;0;275;800;0;0;0;0;0;0;1067;7949;0;0;5360;9360;0;0;0;0;0;0;0;0;0;0;14833;59350;0;0;"Otras"
2010;1023,00;1877;5288;0;0;2472;7579;0;0;5355;9349;0;0;2304;6411;0;0;2012;14335;0;0;31528;115450;0;0;3732;7069;0;0;8333;20306;0;0;3684;10408;0;0;6951;24226;0;0;4608;15025;0;0;2479;10624;0;0;4128;6746;0;0;1047;4065;0;0;8014;9855;0;0;6098;15481;0;0;0;0;0;0;94622;282217;0;0;"Otras"
2010;1054,00;2540;6640;0;0;2317;10735;0;0;6119;9971;0;0;2678;6061;0;0;0;0;0;0;13272;43472;0;0;4485;9346;0;0;7439;18060;0;0;3990;9475;0;0;8485;21967;0;0;5072;15137;0;0;2842;9558;0;0;896;1746;0;0;1865;4609;0;0;5413;7285;0;0;3599;8948;0;0;0;0;0;0;71012;183010;0;0;"Otras"
2010;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;1032,00;2333;3548;0;0;2172;2824;0;0;3820;5633;0;0;2978;4615;0;0;0;0;0;0;11713;21730;0;0;3398;4650;0;0;6763;10376;0;0;10922;16058;0;0;9674;15017;0;0;3770;6010;0;0;3375;5322;0;0;1225;1575;0;0;2109;3301;0;0;4967;5342;0;0;6135;9683;0;0;0;0;0;0;75354;115684;0;0;"Otras"
2010;226,00;3102;3258;0;0;9625;9808;0;0;2050;2135;0;0;0;0;0;0;810;856;0;0;14087;16527;0;0;2151;2377;0;0;4255;4375;0;0;7496;7866;0;0;8167;9177;0;0;0;0;0;0;2698;2759;0;0;3420;3520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57861;62658;0;0;"Otras"
2010;687,00;2990;6660;0;0;1999;4319;0;0;6530;8265;0;0;0;0;0;0;2761;13839;0;0;5447;17316;0;0;2842;5002;0;0;9699;18527;0;0;7402;20200;0;0;7995;16218;0;0;3401;6202;0;0;2833;8587;0;0;0;0;0;0;1679;3224;0;0;4188;4188;0;0;2935;7749;0;0;0;0;0;0;62701;140296;0;0;"Otras"
2010;745,00;2022;5646;5081;12308;1;1018;3440;13618;3324;7037;6166;11144;1993;6876;6689;17607;9753;48323;0;0;21138;81167;4849;16358;3276;9962;2844;3840;6406;23992;13151;22445;6114;26298;7940;19956;1805;3211;10160;31464;3339;9660;4335;9048;869;5426;3391;10772;9291;19999;0;0;6336;23171;0;0;6897;7447;0;0;8679;17773;0;0;0;0;0;0;91243;297006;68046;168560;"Otras"
2010;109,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;808,00;4729;11599;0;0;1953;6634;0;0;10270;15522;0;0;0;0;0;0;0;0;0;0;7114;57839;0;0;6284;14048;0;0;16339;38583;0;0;8622;32607;0;0;11620;29650;0;0;8246;20419;0;0;3930;10892;0;0;0;0;0;0;2841;6982;0;0;6232;6232;0;0;9661;18110;0;0;0;0;0;0;97841;269117;0;0;"Otras"
2010;971,00;1681;3647;0;0;0;0;0;0;2107;3418;0;0;0;0;0;0;0;0;0;0;1238;12240;0;0;1135;1899;0;0;4402;8031;0;0;1605;4768;0;0;2933;10201;0;0;1378;3633;0;0;1111;3481;0;0;0;0;0;0;0;0;0;0;1075;1075;0;0;2165;4195;0;0;0;0;0;0;20830;56588;0;0;"Otras"
2010;128,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;919,00;31;31;3216;7164;2274;6957;1817;5674;5255;8945;1119;1440;2730;6769;0;0;1361;8043;468;2390;8979;35534;1436;6258;3042;8274;316;518;695;5356;9954;17851;7941;26292;690;1667;1590;10619;9329;15255;628;6782;4102;5823;1768;6565;1808;5120;0;0;0;0;2192;5631;0;0;5586;5716;0;0;3933;7374;540;954;0;0;0;0;48005;148888;34795;70114;"Otras"
2010;725,00;2360;4907;3925;9051;2402;7851;3598;8061;0;0;10917;15669;2379;7331;2751;5995;153;904;0;0;12478;91649;8217;24262;8026;14848;2160;8008;0;0;18388;48980;12657;30120;1721;15819;0;0;22773;40629;0;0;10513;22215;1759;7920;2847;8965;11457;26395;0;0;3641;11451;2402;7756;9146;9171;1518;1518;0;0;8315;22755;0;0;0;0;66458;212547;100045;239683;"Otras"
2010;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;386,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1230;3238;0;0;36;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;57;2388;0;0;11;183;0;0;1350;5865;0;0;"Otras"
2010;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;135;0;0;"Otras"
2010;15,00;151;281;0;0;61;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;304;0;0;1382;4009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;465;0;0;0;0;0;0;0;0;0;0;268;268;0;0;0;0;0;0;1648;1991;0;0;4052;7392;0;0;"Otras"
2010;264,00;722;730;0;0;0;0;0;0;221;235;0;0;0;0;0;0;0;0;0;0;3793;4396;0;0;1321;1325;0;0;10067;10216;0;0;1250;1312;0;0;1182;1236;0;0;1430;1442;0;0;1518;1619;0;0;2321;2411;0;0;9;11;0;0;806;806;0;0;0;0;0;0;197;4439;0;0;24837;30178;0;0;"Otras"
2010;867,00;681;748;0;0;463;537;0;0;775;878;0;0;310;406;0;0;528;708;0;0;5753;7243;0;0;446;631;0;0;2689;4249;0;0;1669;1937;0;0;506;597;0;0;665;810;0;0;290;339;0;0;0;0;0;0;168;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14943;19291;0;0;"Otras"
2010;910,00;1629;4462;0;0;1327;5309;0;0;2767;4498;0;0;1591;4248;0;0;900;5955;0;0;5999;29262;0;0;3395;7660;0;0;4501;11509;0;0;3987;13621;0;0;6797;14406;0;0;2898;8799;0;0;1835;6333;0;0;806;3103;0;0;635;1964;0;0;3969;4088;0;0;3236;8052;0;0;0;0;0;0;46272;133269;0;0;"Otras"
2010;1053,00;720;2093;1591;2859;1715;4323;0;0;0;0;5319;6947;532;1143;1640;5597;0;0;1279;7044;5583;23045;3777;14428;2274;6006;2425;3735;3769;11042;5919;10531;2001;6686;5429;10732;4494;9992;6728;10164;2315;5680;2467;4907;1470;4654;2437;8145;0;0;0;0;952;2208;0;0;4386;4399;0;0;2199;6443;0;0;27;435;0;0;32437;88149;39011;85089;"Otras"
2010;1055,00;2219;5786;0;0;2133;10552;0;0;5570;9602;0;0;2483;8316;0;0;0;0;0;0;12497;42763;0;0;3464;6977;0;0;8579;25722;0;0;9003;26404;0;0;9878;23487;0;0;4637;9782;0;0;2820;11348;0;0;0;0;0;0;1095;3765;0;0;7490;7526;0;0;1629;3451;0;0;481;3094;0;0;73978;198575;0;0;"Otras"
2010;732,00;967;6297;4211;8909;3235;11078;906;2168;1553;3174;12269;20599;2916;15794;774;2510;609;4377;4373;26460;12580;106605;131;342;2656;8510;1902;3123;11322;39528;8435;15994;2040;14506;13784;34415;1782;15417;22274;33818;7796;22906;0;0;2435;11563;1836;5301;9148;24435;0;0;5270;24219;0;0;10989;11567;0;0;2442;7540;3195;7593;190;190;0;0;77930;327706;74090;161232;"Otras"
2010;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;110;0;0;300;1262;0;0;573;2147;0;0;"Otras"
2010;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
2010;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4126;9527;0;0;0;0;0;0;982;6673;0;0;0;0;0;0;435;689;0;0;65;132;0;0;0;0;0;0;176;13649;0;0;0;0;0;0;0;0;0;0;1788;4232;0;0;0;0;0;0;7572;34902;0;0;"Otras"
2010;174,00;3294;4958;0;0;0;0;0;0;7865;11065;0;0;0;0;0;0;0;0;0;0;650;1214;0;0;3457;4694;0;0;2542;4724;0;0;0;0;0;0;12272;15634;0;0;3343;4427;0;0;2411;3252;0;0;0;0;0;0;0;0;0;0;1401;1401;0;0;1126;2160;0;0;5495;5495;0;0;43856;59024;0;0;"Otras"
2010;523,00;0;0;0;0;894;1330;0;0;0;0;0;0;586;1409;0;0;0;0;0;0;665;2663;0;0;0;0;0;0;9371;32035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3682;4272;0;0;4598;13186;0;0;0;0;0;0;19796;54895;0;0;"Otras"
2010;697,00;598;1642;0;0;5684;12465;0;0;0;0;0;0;2869;7611;0;0;0;0;0;0;10230;21255;0;0;868;3044;0;0;11733;33508;0;0;439;2938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;782;0;0;8095;14100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40784;97345;0;0;"Otras"
2010;239,00;1619;2284;0;0;1877;3649;0;0;3705;12422;0;0;1739;6172;0;0;50;288;0;0;8313;32538;0;0;472;1279;0;0;3048;28757;0;0;1118;3033;0;0;0;0;0;0;6609;9382;0;0;1200;3312;0;0;1436;4629;0;0;0;0;0;0;5779;5779;0;0;5432;7089;0;0;0;0;0;0;42397;120613;0;0;"Otras"
2010;287,00;2858;4493;0;0;1794;2837;0;0;0;0;0;0;2752;3660;0;0;0;0;0;0;16753;20538;0;0;64;170;0;0;5117;9758;0;0;238;771;0;0;0;0;0;0;0;0;0;0;1628;4804;0;0;3988;11837;0;0;788;14626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35980;73494;0;0;"Otras"
2010;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562;3021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;125;0;0;0;0;0;0;617;3146;0;0;"Otras"
2010;692,00;1926;7567;0;0;1153;2840;0;0;5462;11162;0;0;1527;4199;0;0;849;8127;0;0;4840;27278;0;0;3719;8464;0;0;5107;17489;0;0;2964;8037;0;0;6018;13053;0;0;4115;10744;0;0;2006;5603;0;0;0;0;0;0;1163;4252;0;0;3772;3772;0;0;3418;8847;0;0;550;992;0;0;48589;142426;0;0;"Otras"
2010;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otras"
