"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2010;362,00;21881776;355130;2803444;2803444;0;364203;18163807;64103;0;1668;0;129421;0;0;0;277409;22159185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;989,00;1;1;0;0;0;0;0;0;0;0;0;0;100000;100000;0;0;100001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;990,00;20651092;2582;154708;66609;88099;64041;0;20415917;13844;0;0;0;0;0;0;0;20651092;59369;0;0;0;175806;0;2356;0;0;0;226;0;42966;0;0;0;111742;0;34383;0;0;0;32226;0;8583;0;0;0;79516;0;8381;0;0;0;55660;0;0;0;0;0;0;0;0;0;0;0;0;0;5666;0;0;0;8178;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;680,00;301124618;655055;4160028;1654112;2505916;724460;2010578;293480231;0;94266;0;0;0;0;0;164867;301289485;3351141;84289;153456;58336;2752804;87570;326010;9175;3761;7948;118546;0;1052000;20029;13136;9001;2530617;8746;984324;18935;13136;9001;150955;8746;67676;1094;0;0;2379662;0;143215;605;0;0;0;78824;1750621;49141;136559;41387;99652;0;0;0;0;0;0;0;0;0;0;0;0;0;79295;5339;0;0;3989;0;0;0;0;0;0;0
2010;411,00;31552668;2926387;21811147;21811147;;86417;6828729;;;;-100012;;5000;5000;;735753;32293421;11471179;14153894;3091448;964832;1871315;0;711313;2084845;57973;12570;59686;;9501051;8332188;1228282;952262;1797364;0;9501051;8332188;1228282;952262;1797364;;;;;;;;17096;49597;6183;;13541;;1241719;3787276;1799010;;724;;;;;;;;;;;;;;;;;;;;;-100012;;;;
2010;241,00;23425828;1499640;9267806;9267806;;1855990;9864314;;;40064;;898014;0;;;390547;23816375;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;558,00;90023850;49551;841210;178578;662632;30012;157759;88945318;0;0;0;0;0;0;0;40855;90064705;314693;14696;3002;0;746141;0;38827;754;0;0;9970;0;142707;3773;0;0;694730;0;138579;3773;0;0;36226;0;4128;0;0;0;658504;0;0;1310;0;0;28702;0;133159;8859;3002;0;12739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;167,00;1964856;242129;587758;587758;;65305;1069664;;;;;;0;;;8231;1973087;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;224,00;7083457;1352589;5652942;5652942;0;35652;0;0;0;0;-44794;87068;0;0;0;255634;7339091;3132858;2401658;747912;0;714060;0;528748;648256;92203;0;83381;0;2598878;1787900;654327;0;611837;0;2598878;1787900;654327;0;611837;0;0;0;0;0;0;0;6331;8161;1382;0;19878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1099;-42659;0;0;-1036;0
2010;591,00;156031760;216224;2760787;359033;2401754;158206;731678;152164865;0;0;0;0;0;0;0;0;156031760;1863070;130093;6245;3826;247787;0;135179;5884;0;546;41667;0;1033571;6477;0;3280;58668;0;265176;6439;0;3280;58630;0;768395;38;0;0;38;0;52558;2013;0;0;76166;0;641762;115719;6245;0;71286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;586,00;154584793;27177;1737854;141710;1596144;130201;120198;152192861;0;292110;0;84392;0;0;0;0;154584793;194174;46334;3273;0;1795049;0;14012;187;0;0;4489;0;65277;3107;931;0;1684793;0;54957;3107;931;0;56478;0;10320;0;0;0;1628315;0;27916;876;0;0;74552;0;86517;17103;2342;0;14236;0;0;0;0;0;0;0;0;0;0;0;0;0;452;25061;0;0;16979;0;0;0;0;0;0;0
2010;453,00;16391071;1829;1948;916;1032;1247;5315;16380732;0;0;0;0;0;0;0;0;16391071;0;6220;0;0;2403;0;0;562;0;0;124;0;0;343;0;0;2279;0;0;343;0;0;1032;0;0;0;0;0;1247;0;0;0;0;0;0;0;0;5315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;145,00;1401135;0;0;0;0;0;1258380;0;0;0;0;142755;829167;53645;775522;11228;2241530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;511,00;87830807;145006;811490;147721;663769;74271;2736201;84063839;0;0;0;0;0;0;0;0;87830807;2718924;51850;0;0;962841;0;120918;1019;0;0;15117;0;118914;3161;0;0;665304;0;107562;3161;0;0;23207;0;11352;0;0;0;642097;0;21875;177;0;0;47409;0;2457217;47493;0;0;235011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;530,00;81606469;12646;2197080;0;2197080;75559;0;79128260;0;190289;0;2635;0;0;0;0;81606469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6,00;18417126;4745385;12450730;12450730;0;0;1221011;0;0;0;0;0;0;0;0;139472;18556598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;161,00;14689182;0;0;0;0;0;0;14689182;0;0;0;0;0;0;0;0;14689182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;623,00;134689610;214419;1758117;311296;1446821;67951;723370;131893302;0;32451;0;0;0;0;0;12727;134702337;710896;88416;2834;0;1801427;0;44860;8627;940;0;94661;0;104057;10299;0;0;1560829;0;93545;9888;0;0;122092;0;10512;411;0;0;1438737;0;6865;38;0;0;51531;0;555114;69391;1894;0;94032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;374;0;0;0;0;0;0;0
2010;489,00;3423275;396882;2786548;2786548;0;156249;0;0;0;0;0;83596;0;0;0;27667;3450942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;349,00;3919093;1757871;1430161;1430161;;465;723156;;;;;7440;0;;;31684;3950777;2703755;1215337;0;0;0;0;1216960;547023;;;;;987141;443328;0;0;0;0;987141;443328;;;;;;;;;;;;392;;;;;499654;224594;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;875,00;35885947;7634164;19029778;19029778;0;0;8638597;0;0;0;0;583408;40813;40813;0;276554;36203314;17202650;16213913;0;0;1492370;0;3083712;4156452;0;0;394;0;9431709;8106093;0;0;1491976;0;9431709;8106093;0;0;1491976;0;0;0;0;0;0;0;0;0;0;0;0;0;4687229;3951368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;908,00;5018220;1471495;530633;530633;0;343524;2404188;0;0;0;-13265;281645;0;0;0;4812;5023032;3493546;1262987;0;46854;0;0;926875;539745;0;4875;0;0;283043;293486;0;8104;0;0;283043;293486;0;8104;0;0;0;0;0;0;0;0;131225;212299;0;0;0;0;2152403;217457;0;33875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;940,00;904264;902450;0;;0;0;0;0;0;0;0;1814;7635;7635;0;5147;917046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;946,00;17819000;3547000;13066000;12744000;322000;1206000;;;;;;;17000;17000;;;17836000;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;1023,00;133788820;92210;2616333;1330262;1286071;128457;130777346;0;174474;0;0;0;23620;23620;0;2454226;136266666;47428712;22797574;7603245;64391;15340220;32339;92599;6157;0;0;113418;0;1208056;5605;0;0;1621391;0;1168818;5605;0;0;155839;0;39238;0;0;0;1465552;0;94251;46;0;0;34160;0;45940056;22771965;7603245;64391;13511465;32339;0;0;0;0;0;0;93750;13801;0;0;59786;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1054,00;123227567;61220;2589212;2589212;;;120144470;;;;;432665;0;;;;123227567;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;1057,00;15458856;0;0;0;0;0;0;15458856;0;0;0;0;0;0;0;0;15458856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1031,00;445524;426450;0;0;0;0;0;0;0;0;0;19074;6100;6100;0;30824;482448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1032,00;68172456;43869;918569;1780;916789;37498;67172520;0;0;0;0;0;0;0;0;3672035;71844491;3621321;2363518;3592736;488200;1320037;10832;12341;63;0;0;31465;0;47188;0;0;0;871381;0;1780;0;0;0;0;0;45408;0;0;0;871381;0;17029;0;0;0;20469;0;3544763;2363455;3592736;488200;396722;10832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;226,00;17080478;1075111;12655508;12655508;0;1087673;2201064;0;0;58421;0;2701;59131;59131;0;103555;17243164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;687,00;1599891;174700;210029;61484;148545;76165;0;0;0;23913;0;1115084;83750023;83750023;0;71437;85421351;319151;22496;116520;39178;24444;0;106855;7532;39012;13117;8184;0;148907;10732;56485;18692;10723;0;43687;3316;18070;5776;2664;0;105220;7416;38415;12916;8059;0;46586;3284;17008;5719;3568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16803;948;4015;1650;1969;0;0;0;0;0;0;0
2010;745,00;3903808;344237;2294634;859551;1435083;331075;839008;0;92043;0;0;2811;210835386;210835386;0;174680;214913874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;109,00;12560477;623557;8195037;8195037;0;539548;2742420;0;0;0;31178;428737;10821;10821;0;140045;12711343;8373598;2646900;0;0;1111242;0;480947;117639;0;0;24971;0;5038442;2132788;0;0;1023808;0;5038442;2132788;0;0;1023808;0;0;0;0;0;0;0;366008;111134;0;0;62405;0;2460800;281620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27401;3719;0;0;58;0
2010;808,00;1586390;205906;1122059;153915;968144;258425;0;0;0;0;0;0;91238697;91238697;0;553616;93378703;773597;154064;0;0;658730;0;85402;6149;0;0;114356;0;536741;132915;0;0;452403;0;94996;29124;0;0;29795;0;441745;103791;0;0;422608;0;151454;15000;0;0;91971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;971,00;356822;48203;248008;14946;233062;60611;0;0;0;0;0;0;0;0;0;0;356822;3808;2115;0;0;350900;0;1828;132;0;0;46243;0;435;0;0;0;247573;0;0;0;0;0;14946;0;435;0;0;0;232627;0;1545;1983;0;0;57084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;128,00;4329662;132661;3705994;3690537;15457;88086;421648;0;0;0;-18727;0;41;41;0;135215;4464918;772705;0;67153;0;521730;0;47496;0;15095;0;2420;0;374218;0;52058;0;493577;0;370797;0;52058;0;492571;0;3421;0;0;0;1006;0;943;0;0;0;25733;0;350048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;919,00;106150307;73782;562009;66445;495564;70732;168870;104743165;0;531749;0;0;0;0;0;102442;106252749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;725,00;5364454;117266;1563433;0;1563433;936896;0;0;2452799;30235;263825;0;0;0;0;0;5364454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;3,00;2331813;205163;0;0;0;0;0;0;0;2126650;0;0;29256;29256;0;49062;2410131;2331813;0;0;0;0;0;205163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2126650;0;0;0;0;0;0;0;0;0;0;0
2010;386,00;1230929;464465;52532;52532;;;703393;;;;;10539;76007;76007;;202508;1509444;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;306,00;1257735;1254826;2909;2909;0;0;0;0;0;0;0;0;0;0;0;0;1257735;1257735;0;0;0;0;0;1254826;0;0;0;0;0;2909;0;0;0;0;0;2909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;15,00;2594048;104190;386216;386216;0;27331;2076311;0;0;0;0;0;0;0;0;193381;2787429;2119679;162211;170967;0;141191;0;2317;60684;40164;0;1025;0;35013;98218;129069;0;123916;0;35013;98218;129069;0;123916;0;0;0;0;0;0;0;6038;3309;1734;0;16250;0;2076311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;264,00;12435798;817051;11127955;11127955;0;257892;232286;0;0;614;0;0;300;300;0;546174;12982272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;867,00;2566487;386017;1221581;1221581;0;105759;853130;0;0;0;0;0;0;0;0;27247;2593734;1150511;0;0;0;0;0;54658;0;0;0;0;0;241996;0;0;0;0;0;241996;0;0;0;0;0;0;0;0;0;0;0;6568;0;0;0;0;0;847289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;910,00;639358;0;412238;193815;218423;167188;0;0;0;0;0;59932;0;0;0;0;639358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1053,00;119594415;945941;1068665;92499;976166;672068;0;116863067;0;0;0;44674;0;0;0;0;119594415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1055,00;955570;206;702735;397171;305564;252629;0;0;0;0;0;0;0;0;0;544499;1500069;471523;62527;0;0;421414;0;0;0;0;0;0;0;387639;52006;0;0;263090;0;262628;50458;0;0;84085;0;125011;1548;0;0;179005;0;83884;10521;0;0;158324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;732,00;324789239;2502246;6896153;4002774;2893379;2572126;4517378;299649245;0;4471945;0;4180146;0;0;0;0;324789239;5619740;111987;8590;8500;434712;0;660809;4461;1257;0;92056;0;2723494;14913;2669;5500;117160;0;1874183;14913;2669;5500;13948;0;849311;0;0;0;103212;0;1113502;1082;0;0;166432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121935;91531;4664;3000;59064;0;0;0;0;0;0;0
2010;529,00;16384504;0;0;0;0;0;16335018;0;0;37473;0;12013;1857930;0;1857930;0;18242434;13884765;2450253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13884765;2450253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;345,00;17647966;0;23356;23356;0;0;17577765;0;0;46845;0;0;4258891;0;4258891;303729;22210586;17577765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17577765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;515,00;28476494;1305078;0;;;30016;166961;;26974439;;;;0;;;0;28476494;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;174,00;6691986;;0;;;;6691986;;;;;;7579;;7579;64305;6763870;2101559;2093778;1805795;235065;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;2101559;2093778;1805795;235065;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;523,00;20666947;43008;248324;248324;0;296350;20016175;0;0;0;0;63090;216132;216132;0;290493;21173572;8065962;223912;12217;0;0;0;6392;28817;6218;0;0;0;69911;13819;5875;0;0;0;69911;13819;5875;0;0;0;0;0;0;0;0;0;263380;0;124;0;0;0;7726279;181276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;697,00;37512511;1347114;31291448;29657029;1634419;563151;1011398;;;3298551;849;;0;;;539713;38052224;22190009;7571347;752098;2444165;4209698;0;1003364;169663;44920;45417;80768;0;19049404;5763757;649436;1923521;3563967;0;18770478;5043481;645432;1923521;2932754;;278926;720276;4004;;631213;;181369;262529;709;;118544;;;1011398;;;;;;;;;;;;;;;;;1955872;364000;57033;475227;446419;;;;;;;
2010;239,00;39206385;5258356;34187213;31451040;2736173;675702;0;0;0;0;-1466550;551664;2500;2500;0;3754660;42963545;12390436;14972427;0;0;2047205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12390436;14972427;0;0;2047205;0
