"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2010;921,00;62935;7329;46;4;70314
2010;991,00;14033;233;123;5;14394
2010;992,00;46314;5456;710;58;52538
2010;993,00;19430;4133;84;10;23657
2010;473,00;22562;4663;47;0;27272
2010;663,00;104561;11467;4752;146;120926
2010;552,00;19490;51;1088;2;20631
2010;772,00;78997;15309;2694;467;97467
2010;568,00;6503;338;0;0;6841
2010;398,00;6297;1203;24;0;7524
2010;394,00;6729;421;20;0;7170
2010;614,00;0;0;0;0;0
2010;235,00;5998;229;10;0;6237
2010;616,00;39858;2616;1671;3;44148
2010;267,00;20938;1709;0;0;22647
2010;565,00;0;0;0;0;0
2010;220,00;12142;1501;36;5;13684
2010;278,00;13943;1101;70;1;15115
2010;107,00;0;0;0;0;0
2010;141,00;0;0;0;0;0
2010;711,00;116176;16316;14373;290;147155
2010;569,00;15231;352;105;0;15688
2010;204,00;556;3;0;0;559
2010;579,00;95841;921;20;0;96782
2010;348,00;0;0;0;0;0
2010;766,00;17451;1229;451;1;19132
2010;761,00;0;0;0;0;0
2010;728,00;37477;5651;82;15;43225
2010;280,00;30703;1703;64;0;32470
2010;222,00;486;23;0;0;509
2010;276,00;57460;4935;119;1;62515
2010;11,00;19150;4464;30;3;23647
2010;302,00;21127;274;32;0;21433
2010;682,00;10594;1491;106;9;12200
2010;279,00;53619;4125;64;0;57808
2010;282,00;83332;4971;43;0;88346
2010;281,00;36520;6738;51;29;43338
2010;183,00;283;0;0;0;283
2010;610,00;11844;12;0;0;11856
2010;116,00;0;0;0;0;0
2010;115,00;0;0;0;0;0
2010;114,00;0;0;0;0;0
2010;126,00;0;0;0;0;0
2010;156,00;0;0;0;0;0
2010;119,00;54;9;0;0;63
2010;770,00;90755;12042;1448;89;104334
2010;583,00;53989;3676;1123;36;58824
2010;136,00;0;0;0;0;0
2010;469,00;24612;2198;182;12;27004
2010;642,00;46512;6855;1168;35;54570
2010;674,00;101702;10919;188;4;112813
2010;193,00;0;0;0;0;0
2010;526,00;109365;10312;1075;52;120804
2010;698,00;87866;10086;6277;321;104550
2010;630,00;49283;6265;414;32;55994
2010;124,00;0;0;0;0;0
2010;364,00;0;0;0;0;0
2010;604,00;109217;14273;530;31;124051
2010;123,00;0;0;0;0;0
2010;310,00;1676;1034;0;0;2710
2010;571,00;45085;4520;1341;43;50989
2010;296,00;4888;0;0;0;4888
2010;566,00;70143;3767;249;16;74175
2010;784,00;123577;16824;4534;309;145244
2010;102,00;1062;550;69;0;1681
2010;379,00;1440;703;218;0;2361
2010;639,00;73119;6438;1563;12;81132
2010;457,00;28314;1476;283;9;30082
2010;609,00;92782;8388;97;4;101271
2010;101,00;0;0;0;0;0
2010;454,00;43642;6495;929;23;51089
2010;318,00;2744;669;124;0;3537
2010;600,00;65412;6988;1064;8;73472
2010;545,00;108000;8688;735;101;117524
2010;100,00;0;0;0;0;0
2010;702,00;107156;10980;342;149;118627
2010;778,00;51172;8068;326;38;59604
2010;341,00;3171;159;47;0;3377
2010;99,00;0;0;0;0;0
2010;767,00;38256;5031;1352;42;44681
2010;359,00;40827;75;1461;31;42394
2010;98,00;0;0;0;0;0
2010;132,00;0;0;0;0;0
2010;97,00;0;0;0;0;0
2010;103,00;0;0;0;0;0
2010;110,00;0;0;0;0;0
2010;94,00;0;0;0;0;0
2010;91,00;0;0;0;0;0
2010;664,00;97657;14490;709;157;113013
2010;918,00;184818;24886;4266;444;214414
2010;92,00;0;0;0;0;0
2010;93,00;0;0;0;0;0
2010;95,00;0;0;0;0;0
2010;96,00;0;0;0;0;0
2010;301,00;17976;0;27;0;18003
2010;492,00;49347;5116;922;30;55415
2010;811,00;0;0;145;0;145
2010;812,00;0;0;0;0;0
2010;832,00;0;0;0;0;0
2010;841,00;0;0;0;0;0
2010;856,00;0;0;0;0;0
2010;859,00;0;0;0;0;0
2010;861,00;0;0;0;0;0
2010;880,00;0;0;0;0;0
2010;883,00;0;0;0;0;0
2010;884,00;0;0;0;0;0
2010;877,00;0;0;0;0;0
2010;911,00;0;0;0;0;0
2010;913,00;1564;479;52;0;2095
2010;922,00;10237;657;4;0;10898
2010;923,00;0;0;0;0;0
2010;924,00;0;0;0;0;0
2010;947,00;0;0;0;0;0
2010;951,00;0;0;0;0;0
2010;972,00;0;0;0;0;0
2010;973,00;4167;88;5;0;4260
2010;974,00;0;0;0;0;0
2010;975,00;0;0;0;0;0
2010;960,00;0;0;0;0;0
2010;1027,00;0;0;0;0;0
2010;1028,00;0;0;0;0;0
2010;976,00;2121;1118;281;0;3520
2010;977,00;0;0;0;0;0
2010;1020,00;0;0;0;0;0
2010;994,00;54464;5983;631;21;61099
2010;995,00;0;0;0;0;0
2010;1059,00;0;0;0;0;0
2010;1060,00;291;247;47;0;585
2010;1005,00;0;0;0;0;0
2010;1061,00;0;0;0;0;0
2010;1062,00;0;0;0;0;0
2010;1006,00;0;0;0;0;0
2010;1088,00;0;0;0;0;0
2010;1076,00;0;0;0;0;0
2010;1078,00;0;0;0;0;0
2010;1063,00;0;0;0;0;0
2010;1033,00;36465;4975;401;62;41903
2010;1034,00;0;0;0;0;0
2010;1036,00;0;0;0;0;0
2010;1039,00;0;0;0;0;0
2010;207,00;9258;498;120;0;9876
2010;431,00;0;0;0;0;0
2010;387,00;21406;3464;465;20;25355
2010;179,00;0;0;0;0;0
2010;606,00;23809;3846;350;17;28022
2010;925,00;99794;20148;15;55;120012
2010;541,00;12668;2267;509;23;15467
2010;797,00;16052;2833;475;34;19394
2010;627,00;32246;6093;271;47;38657
2010;173,00;645;458;0;0;1103
2010;636,00;63777;11310;702;121;75910
2010;205,00;1755;9;1;0;1765
2010;814,00;115;115;2;1;233
2010;881,00;12872;534;403;0;13809
2010;771,00;116306;10477;1332;115;128230
2010;533,00;4121;225;52;0;4398
2010;447,00;4871;2976;135;2;7984
2010;815,00;0;68;0;0;68
2010;801,00;128029;11455;1088;82;140654
2010;800,00;3982;1857;58;5;5902
2010;389,00;60408;6330;358;3;67099
2010;759,00;2601;470;35;3;3109
2010;695,00;72456;12374;887;89;85806
2010;816,00;39333;3623;318;29;43303
2010;833,00;59365;4734;350;18;64467
2010;870,00;27685;1083;60;0;28828
2010;927,00;0;12;0;0;12
2010;961,00;161516;10792;1381;172;173861
2010;962,00;24095;213;10;0;24318
2010;1079,00;1070;2;5;0;1077
2010;666,00;80322;14209;878;69;95478
2010;392,00;0;0;0;0;0
2010;790,00;9744;1595;188;0;11527
2010;650,00;30261;3776;434;94;34565
2010;876,00;51178;9358;914;70;61520
2010;944,00;0;61;0;0;61
2010;952,00;36418;1668;0;0;38086
2010;54,00;0;0;0;0;0
2010;538,00;47561;7893;212;72;55738
2010;557,00;23396;3131;163;23;26713
2010;653,00;37380;4909;308;45;42642
2010;647,00;30617;4118;582;50;35367
2010;208,00;6881;7;197;0;7085
2010;978,00;74893;14247;1;53;89194
2010;996,00;28774;3038;93;55;31960
2010;729,00;167508;19167;2801;266;189742
2010;182,00;24022;2197;83;4;26306
2010;633,00;24603;65;0;0;24668
2010;685,00;46271;8730;582;47;55630
2010;683,00;25459;3749;305;45;29558
2010;945,00;40600;2866;361;4;43831
2010;953,00;8424;7;0;0;8431
2010;1022,00;37979;448;1906;23;40356
2010;1049,00;21042;327;1327;19;22715
2010;794,00;131381;26684;2360;457;160882
2010;415,00;49;58;0;0;107
2010;592,00;34485;1555;11;4;36055
2010;497,00;9431;796;12;0;10239
2010;308,00;0;0;0;0;0
2010;726,00;59234;9707;2349;83;71373
2010;272,00;15451;1084;339;5;16879
2010;805,00;125177;21543;390;185;147295
2010;5,00;0;0;0;0;0
2010;234,00;22959;739;221;0;23919
2010;64,00;0;0;0;0;0
2010;842,00;26980;2839;1138;35;30992
2010;843,00;14345;2156;596;20;17117
2010;1025,00;72207;2788;85;5;75085
2010;803,00;45366;11114;91;39;56610
2010;211,00;10002;273;206;0;10481
2010;773,00;50720;11145;4713;129;66707
2010;424,00;12827;823;14;0;13664
2010;298,00;16546;1986;94;2;18628
2010;594,00;7299;431;26;0;7756
2010;237,00;17421;120;305;1;17847
2010;16,00;0;0;0;0;0
2010;768,00;10427;1222;313;1;11963
2010;617,00;61535;5675;949;85;68244
2010;297,00;5650;913;72;0;6635
2010;105,00;0;0;0;0;0
2010;544,00;28536;1626;538;14;30714
2010;804,00;49325;4904;727;60;55016
2010;470,00;15178;1100;245;2;16525
2010;104,00;2747;892;92;0;3731
2010;20,00;0;0;0;0;0
2010;550,00;38157;3733;1097;34;43021
2010;112,00;0;0;0;0;0
2010;818,00;0;0;0;0;0
2010;914,00;0;0;0;0;0
2010;928,00;0;0;0;0;0
2010;964,00;40252;5089;337;21;45699
2010;1026,00;0;0;0;0;0
2010;738,00;129637;12471;750;132;142990
2010;404,00;0;0;0;0;0
2010;274,00;41932;1309;14;5;43260
2010;270,00;41734;1406;51;10;43201
2010;676,00;52815;3076;246;73;56210
2010;709,00;65099;6223;572;83;71977
2010;754,00;216277;19815;4357;294;240743
2010;997,00;48104;2633;2441;14;53192
2010;734,00;78509;11789;90;59;90447
2010;299,00;9594;96;10;0;9700
2010;645,00;0;0;0;0;0
2010;17,00;0;0;0;0;0
2010;1046,00;0;0;0;0;0
2010;420,00;2816;218;2;0;3036
2010;802,00;0;0;0;0;0
2010;266,00;14366;1451;0;0;15817
2010;580,00;5165;461;29;1;5656
2010;137,00;6357;387;0;0;6744
2010;769,00;0;0;0;0;0
2010;776,00;37966;3400;619;14;41999
2010;640,00;30499;2522;555;14;33590
2010;315,00;0;0;0;0;0
2010;40,00;0;0;0;0;0
2010;508,00;11871;2388;198;3;14460
2010;46,00;0;0;0;0;0
2010;590,00;33130;4528;518;19;38195
2010;777,00;25182;3764;625;11;29582
2010;897,00;102046;29215;0;94;131355
2010;965,00;0;0;0;0;0
2010;671,00;44280;8823;760;57;53920
2010;461,00;7457;1262;284;0;9003
2010;376,00;12507;488;24;0;13019
2010;621,00;21637;3132;264;56;25089
2010;793,00;101590;13207;995;135;115927
2010;324,00;5224;101;0;0;5325
2010;712,00;25921;6749;470;38;33178
2010;32,00;0;0;0;0;0
2010;361,00;0;0;0;0;0
2010;486,00;6917;408;16;0;7341
2010;595,00;25909;4628;342;40;30919
2010;433,00;9929;1324;331;6;11590
2010;1058,00;281;252;71;2;606
2010;261,00;16676;786;482;1;17945
2010;730,00;72309;6226;839;71;79445
2010;577,00;35562;6212;814;61;42649
2010;788,00;121769;16194;2458;59;140480
2010;865,00;48200;3690;265;14;52169
2010;979,00;18263;692;1197;5;20157
2010;998,00;17698;210;945;5;18858
2010;221,00;3391;814;3;5;4213
2010;462,00;760;340;23;0;1123
2010;506,00;16422;267;705;6;17400
2010;727,00;42259;9022;421;90;51792
2010;355,00;1157;2;17;0;1176
2010;487,00;1786;205;108;0;2099
2010;938,00;96615;19984;5372;139;122110
2010;886,00;1905;63;2;0;1970
2010;835,00;6964;485;25;0;7474
2010;999,00;0;0;0;0;0
2010;798,00;70808;15595;2217;181;88801
2010;504,00;2879;1579;120;1;4579
2010;247,00;8933;923;11;0;9867
2010;216,00;10664;919;14;0;11597
2010;654,00;11304;1821;55;1;13181
2010;65,00;0;0;0;0;0
2010;472,00;13324;1308;238;5;14875
2010;427,00;0;0;0;0;0
2010;491,00;7535;1282;259;7;9083
2010;551,00;11213;557;102;3;11875
2010;106,00;0;0;0;0;0
2010;819,00;0;0;0;0;0
2010;836,00;0;0;0;0;0
2010;915,00;0;0;0;0;0
2010;942,00;0;0;0;0;0
2010;748,00;76696;16253;106;70;93125
2010;198,00;0;0;0;0;0
2010;871,00;14420;2663;583;14;17680
2010;948,00;18876;699;74;0;19649
2010;1051,00;0;0;0;0;0
2010;1083,00;0;0;0;0;0
2010;679,00;75725;15188;380;147;91440
2010;176,00;7313;580;0;0;7893
2010;537,00;9946;670;147;1;10764
2010;39,00;0;0;0;0;0
2010;608,00;18784;3848;175;69;22876
2010;596,00;11655;3035;387;52;15129
2010;749,00;119884;17407;919;217;138427
2010;758,00;206317;23308;3443;460;233528
2010;724,00;69961;11215;7820;171;89167
2010;436,00;0;0;0;0;0
2010;567,00;13456;1255;453;0;15164
2010;677,00;79391;9710;434;91;89626
2010;670,00;75799;4062;38;0;79899
2010;588,00;0;0;0;0;0
2010;446,00;0;0;0;0;0
2010;753,00;202322;32153;491;176;235142
2010;887,00;287;710;0;0;997
2010;388,00;3;575;0;0;578
2010;585,00;11520;423;0;0;11943
2010;245,00;17487;3465;53;2;21007
2010;603,00;114468;4174;543;1;119186
2010;426,00;0;0;0;0;0
2010;232,00;11326;1172;9;0;12507
2010;288,00;11827;786;13;1;12627
2010;246,00;0;0;0;0;0
2010;284,00;8577;1117;0;0;9694
2010;18,00;0;0;0;0;0
2010;356,00;900;637;0;0;1537
2010;401,00;0;0;0;0;0
2010;733,00;96650;17856;309;85;114900
2010;243,00;25104;1715;16;0;26835
2010;380,00;0;0;0;0;0
2010;716,00;34930;1515;336;1;36782
2010;534,00;59772;3374;1832;0;64978
2010;185,00;2984;340;5;0;3329
2010;258,00;2905;773;0;0;3678
2010;505,00;5476;695;14;4;6189
2010;268,00;0;0;0;0;0
2010;602,00;0;0;0;0;0
2010;254,00;26435;2754;53;9;29251
2010;705,00;55565;3400;502;6;59473
2010;133,00;8586;1088;14;0;9688
2010;33,00;0;0;0;0;0
2010;143,00;531;127;0;0;658
2010;36,00;0;0;0;0;0
2010;756,00;28125;4531;246;16;32918
2010;662,00;129326;15928;0;100;145354
2010;192,00;0;0;0;0;0
2010;382,00;0;0;0;0;0
2010;322,00;0;0;0;0;0
2010;478,00;10190;563;406;0;11159
2010;352,00;0;0;0;0;0
2010;628,00;91491;10565;164;109;102329
2010;291,00;0;0;0;0;0
2010;495,00;6030;735;0;0;6765
2010;845,00;102175;11395;179;36;113785
2010;498,00;33748;2659;1181;44;37632
2010;314,00;0;0;0;0;0
2010;720,00;25494;3267;64;0;28825
2010;721,00;90845;12749;421;69;104084
2010;485,00;0;1;0;0;1
2010;273,00;65789;5400;424;26;71639
2010;846,00;103127;13294;108;131;116660
2010;847,00;23922;471;0;0;24393
2010;848,00;60751;6343;155;1;67250
2010;864,00;0;0;0;0;0
2010;916,00;2686;150;0;0;2836
2010;930,00;75069;4094;101;20;79284
2010;954,00;115914;10844;522;41;127321
2010;943,00;69711;4669;154;2;74536
2010;949,00;183424;26387;1275;270;211356
2010;980,00;102260;5038;237;1;107536
2010;981,00;10434;1192;0;0;11626
2010;1024,00;57225;4985;6;0;62216
2010;1017,00;0;0;0;0;0
2010;1000,00;55874;5194;103;8;61179
2010;1018,00;66738;5207;542;71;72558
2010;1001,00;27688;1239;20;1;28948
2010;1007,00;96460;8367;604;62;105493
2010;1008,00;67467;7033;40;7;74547
2010;1009,00;98017;9659;1117;20;108813
2010;1010,00;59708;4816;138;25;64687
2010;1011,00;43417;3076;290;16;46799
2010;1012,00;78060;6929;88;33;85110
2010;1013,00;119384;16910;280;186;136760
2010;1041,00;0;0;0;0;0
2010;789,00;0;0;0;0;0
2010;326,00;0;0;0;0;0
2010;442,00;46004;2144;42;8;48198
2010;294,00;42833;2085;42;14;44974
2010;378,00;21102;1175;72;0;22349
2010;402,00;7318;151;0;0;7469
2010;29,00;0;0;0;0;0
2010;450,00;134;5;0;0;139
2010;656,00;55724;4517;442;66;60749
2010;333,00;51485;2438;0;3;53926
2010;668,00;36748;4105;327;58;41238
2010;684,00;71722;6052;636;142;78552
2010;422,00;248;248;0;0;496
2010;763,00;312708;22684;950;208;336550
2010;741,00;135476;13862;478;276;150092
2010;553,00;98391;13410;642;169;112612
2010;357,00;738;1180;0;0;1918
2010;899,00;0;0;0;0;0
2010;900,00;0;0;0;0;0
2010;932,00;0;0;0;0;0
2010;950,00;0;0;0;0;0
2010;966,00;16673;1678;27;2;18380
2010;967,00;0;0;0;0;0
2010;982,00;41715;4181;17;0;45913
2010;1014,00;53777;7;1610;3;55397
2010;1048,00;0;0;0;0;0
2010;1080,00;25348;1312;0;0;26660
2010;722,00;169460;26301;2718;121;198600
2010;660,00;88689;8343;858;53;97943
2010;75,00;238;338;0;0;576
2010;249,00;37312;2267;1;2;39582
2010;275,00;0;0;0;0;0
2010;227,00;56767;2568;104;9;59448
2010;150,00;0;0;0;0;0
2010;47,00;0;0;0;0;0
2010;172,00;5338;0;0;0;5338
2010;581,00;37600;3585;364;37;41586
2010;120,00;0;0;0;0;0
2010;445,00;0;0;0;0;0
2010;471,00;8979;842;129;2;9952
2010;53,00;0;0;0;0;0
2010;199,00;2870;13;0;0;2883
2010;575,00;51843;4395;1029;33;57300
2010;528,00;19890;3597;244;12;23743
2010;631,00;61408;9206;649;54;71317
2010;699,00;68543;10789;666;60;80058
2010;823,00;11485;30;50;0;11565
2010;849,00;27255;2287;259;16;29817
2010;869,00;49449;1937;1280;6;52672
2010;955,00;0;0;0;0;0
2010;983,00;0;0;0;0;0
2010;1002,00;0;0;0;0;0
2010;1015,00;119392;17684;610;111;137797
2010;703,00;114441;16644;127;33;131245
2010;474,00;38696;10062;1356;47;50161
2010;51,00;0;0;0;0;0
2010;441,00;0;0;0;0;0
2010;327,00;0;0;0;0;0
2010;690,00;9395;1815;0;0;11210
2010;262,00;11497;1982;21;5;13505
2010;403,00;0;0;0;0;0
2010;312,00;0;0;0;0;0
2010;507,00;0;0;0;0;0
2010;589,00;21201;3171;492;21;24885
2010;665,00;42505;5590;476;34;48605
2010;334,00;0;0;0;0;0
2010;751,00;89919;20325;535;168;110947
2010;186,00;30005;484;144;0;30633
2010;646,00;9883;2470;244;27;12624
2010;536,00;13812;1898;415;26;16151
2010;242,00;4876;404;32;0;5312
2010;490,00;0;0;0;0;0
2010;500,00;14576;1680;12;0;16268
2010;206,00;0;0;0;0;0
2010;58,00;0;0;0;0;0
2010;572,00;55183;11956;1071;52;68262
2010;180,00;0;0;0;0;0
2010;549,00;11833;2037;154;14;14038
2010;582,00;17277;2988;343;27;20635
2010;743,00;80615;15009;1351;123;97098
2010;795,00;0;0;0;0;0
2010;269,00;3475;25;17;0;3517
2010;634,00;23409;5240;658;28;29335
2010;1,00;10197;596;32;0;10825
2010;717,00;28690;6258;330;31;35309
2010;373,00;1212;0;0;0;1212
2010;535,00;21856;4843;363;31;27093
2010;824,00;121433;22792;2295;133;146653
2010;888,00;17728;2372;669;33;20802
2010;902,00;0;0;0;0;0
2010;968,00;0;0;0;0;0
2010;346,00;0;0;0;0;0
2010;27,00;0;0;0;0;0
2010;165,00;9573;218;94;1;9886
2010;956,00;31664;10561;268;64;42557
2010;413,00;0;0;0;0;0
2010;149,00;0;0;0;0;0
2010;612,00;39774;1780;577;0;42131
2010;559,00;2864;115;0;0;2979
2010;7,00;2938;1;3;0;2942
2010;283,00;35832;1252;0;113;37197
2010;37,00;0;0;0;0;0
2010;153,00;48696;749;77;2;49524
2010;547,00;55050;6489;184;30;61753
2010;397,00;0;0;0;0;0
2010;556,00;33344;3801;77;37;37259
2010;42,00;0;28;0;0;28
2010;31,00;0;0;0;0;0
2010;740,00;134076;18955;847;170;154048
2010;217,00;22353;2502;182;3;25040
2010;863,00;8117;1468;44;2;9631
2010;889,00;77165;9867;719;236;87987
2010;984,00;23620;2419;637;7;26683
2010;34,00;0;0;0;0;0
2010;791,00;18209;2986;1;0;21196
2010;181,00;0;0;0;0;0
2010;430,00;489;60;0;0;549
2010;715,00;76078;10303;483;34;86898
2010;521,00;2118;660;17;0;2795
2010;524,00;23955;1971;103;5;26034
2010;432,00;3811;148;7;0;3966
2010;19,00;0;0;0;0;0
2010;25,00;0;0;0;0;0
2010;26,00;0;0;0;0;0
2010;890,00;79598;14254;687;96;94635
2010;904,00;32506;3186;1128;44;36864
2010;957,00;172372;24541;1578;184;198675
2010;939,00;131247;18813;46;81;150187
2010;236,00;20660;987;4794;5;26446
2010;735,00;146226;15600;2701;295;164822
2010;146,00;0;0;0;0;0
2010;363,00;0;0;0;0;0
2010;187,00;4695;10;3;0;4708
2010;265,00;12060;358;24;0;12442
2010;295,00;13930;726;8;0;14664
2010;496,00;43477;10097;3345;38;56957
2010;77,00;0;0;0;0;0
2010;391,00;1410;519;28;0;1957
2010;63,00;0;0;0;0;0
2010;240,00;27518;5024;4016;57;36615
2010;448,00;7690;744;123;9;8566
2010;151,00;0;0;0;0;0
2010;425,00;5929;261;101;7;6298
2010;300,00;15879;470;21;3;16373
2010;339,00;23341;1575;90;2;25008
2010;826,00;0;0;0;0;0
2010;874,00;22535;4027;20;31;26613
2010;905,00;68281;11062;2312;151;81806
2010;736,00;165351;21904;391;301;187947
2010;459,00;7650;48;0;0;7698
2010;320,00;0;0;0;0;0
2010;45,00;0;0;0;0;0
2010;292,00;0;0;0;0;0
2010;618,00;35950;4106;838;50;40944
2010;463,00;77402;7290;835;152;85679
2010;891,00;26497;1960;286;4;28747
2010;958,00;43172;7484;92;39;50787
2010;244,00;8627;165;238;0;9030
2010;28,00;0;0;0;0;0
2010;444,00;5338;336;90;0;5764
2010;479,00;0;0;0;0;0
2010;285,00;37696;1837;27;22;39582
2010;253,00;65065;2355;43;48;67511
2010;481,00;37028;1624;34;19;38705
2010;540,00;38823;4723;198;0;43744
2010;332,00;0;0;0;0;0
2010;41,00;0;0;0;0;0
2010;510,00;28026;1137;86;0;29249
2010;305,00;37693;364;1764;9;39830
2010;708,00;60741;6677;480;96;67994
2010;755,00;280064;26267;2671;601;309603
2010;750,00;191240;23575;847;214;215876
2010;696,00;105823;14826;927;144;121720
2010;434,00;45876;568;1513;0;47957
2010;421,00;15256;802;0;0;16058
2010;827,00;0;0;0;0;0
2010;933,00;88305;5920;1063;77;95365
2010;1030,00;71355;2848;27;0;74230
2010;1003,00;58222;33;2292;9;60556
2010;1050,00;17007;156;1121;10;18294
2010;934,00;21619;5958;211;34;27822
2010;629,00;77353;10188;859;60;88460
2010;21,00;0;0;0;0;0
2010;615,00;55838;5305;266;25;61434
2010;626,00;10140;567;10;1;10718
2010;417,00;5666;70;0;0;5736
2010;597,00;13210;2289;192;18;15709
2010;539,00;64623;9046;643;76;74388
2010;343,00;14412;641;200;1;15254
2010;135,00;0;0;0;0;0
2010;158,00;3221;775;0;0;3996
2010;775,00;36071;7604;567;53;44295
2010;177,00;0;0;0;0;0
2010;578,00;13508;588;47;1;14144
2010;416,00;17643;370;78;0;18091
2010;561,00;32254;2454;393;83;35184
2010;828,00;0;0;0;0;0
2010;860,00;29531;995;1803;12;32341
2010;935,00;0;0;0;0;0
2010;936,00;0;0;0;0;0
2010;986,00;1038;210;25;0;1273
2010;987,00;75783;3950;1186;145;81064
2010;1021,00;0;0;0;0;0
2010;658,00;25025;4881;293;12;30211
2010;353,00;0;0;0;0;0
2010;323,00;0;0;0;0;0
2010;620,00;17217;3693;280;19;21209
2010;384,00;0;0;0;0;0
2010;484,00;2063;753;0;0;2816
2010;554,00;59527;10297;383;96;70303
2010;209,00;12571;89;123;0;12783
2010;707,00;123020;25712;953;144;149829
2010;395,00;4600;87;0;0;4687
2010;969,00;22570;417;108;0;23095
2010;1052,00;0;0;0;0;0
2010;739,00;177941;25788;1016;73;204818
2010;613,00;126868;18637;405;91;146001
2010;593,00;67928;8873;657;78;77536
2010;704,00;145282;14710;871;114;160977
2010;493,00;0;0;0;0;0
2010;686,00;130660;15898;819;123;147500
2010;257,00;57868;3198;16;1;61083
2010;494,00;175;0;8;0;183
2010;681,00;5110;1334;0;5;6449
2010;286,00;28755;2286;0;0;31041
2010;255,00;51842;1903;0;0;53745
2010;79,00;0;0;0;0;0
2010;81,00;0;0;0;0;0
2010;688,00;69816;9789;521;70;80196
2010;531,00;52017;8238;440;69;60764
2010;514,00;26164;1779;587;12;28542
2010;499,00;8068;1812;0;0;9880
2010;532,00;52198;7767;812;55;60832
2010;190,00;0;0;0;0;0
2010;598,00;23495;2474;532;54;26555
2010;260,00;97624;8694;122;5;106445
2010;838,00;16450;516;152;0;17118
2010;839,00;6817;42;21;0;6880
2010;851,00;0;0;0;0;0
2010;852,00;89140;14125;253;93;103611
2010;988,00;0;0;0;0;0
2010;1056,00;64882;8555;126;30;73593
2010;644,00;89815;14677;393;52;104937
2010;752,00;81980;13627;280;71;95958
2010;238,00;18795;794;94;0;19683
2010;325,00;0;0;0;0;0
2010;622,00;22424;3680;410;11;26525
2010;879,00;8427;254;12;3;8696
2010;906,00;48078;512;41;16;48647
2010;370,00;1047;4641;45;23;5756
2010;418,00;7444;693;51;0;8188
2010;574,00;14663;124;0;0;14787
2010;399,00;0;0;0;0;0
2010;195,00;2813;0;0;0;2813
2010;783,00;107761;22459;0;0;130220
2010;188,00;26166;3517;435;0;30118
2010;263,00;15190;1217;0;0;16407
2010;194,00;5839;41;0;0;5880
2010;214,00;4139;61;0;0;4200
