"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2010;224,00;20;0;0;0;0;0;0;17;6;23;0;15;0;0;0;0;0;0;13;5;18;0;2;2;0;0;0;0;0;2;0;2;0;2;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;11;12;4;0;0;8;9;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;591,00;495;20;0;14;0;0;0;369;61;430;0;416;19;0;8;0;0;0;352;60;412;0;43;1;0;1;0;0;0;21;1;22;0;29;1;0;1;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;5;32;160;152;13;5;19;124;65;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;586,00;435;15;0;20;0;0;0;332;75;407;0;355;14;0;13;0;0;0;318;68;386;0;20;3;0;0;0;0;0;0;0;0;0;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;30;111;154;2;2;4;84;85;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010;453,00;83;0;0;5;2;0;0;77;8;85;0;70;0;0;3;2;0;0;75;6;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;31;25;27;2;2;24;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;145,00;1;0;0;0;0;0;0;6;0;6;0;1;0;0;0;0;0;0;6;0;6;0;8;0;0;1;0;0;0;1;1;2;0;7;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;1;1;19;2;0;1;1;10;2;0;0;0;0;0;0;0;0;0;0;0
2010;511,00;286;15;0;11;0;0;0;203;43;246;0;230;15;0;9;0;0;0;201;37;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;19;108;80;6;3;10;89;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;530,00;399;17;0;14;0;0;0;266;39;305;0;311;17;0;11;0;0;0;237;32;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;14;121;90;3;1;0;84;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6,00;29;0;0;0;0;0;0;79;0;79;0;20;0;0;0;0;0;0;55;0;55;0;3;0;0;0;0;0;0;4;0;4;0;3;0;0;0;0;0;0;4;0;4;0;2;3;0;4;0;1;0;0;0;0;0;0;3;0;3;0;1;0;0;0;0;0;6;0;20;11;0;2;0;17;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;161,00;11;0;0;0;6;0;0;31;0;31;0;4;0;0;0;3;0;0;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;28;19;163;1;2;19;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;623,00;395;20;0;12;1;0;0;326;77;403;0;333;18;0;9;1;0;0;308;65;373;0;8;0;0;0;0;0;0;5;0;5;0;6;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;17;120;113;12;3;0;101;54;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;489,00;5;0;0;0;0;0;0;6;0;6;1;4;0;0;0;0;0;0;6;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8;5;2;3;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;349,00;10;1;0;0;0;0;0;13;7;20;0;10;1;0;0;0;0;0;13;6;19;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;11;15;0;1;1;8;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;875,00;70;0;0;4;0;0;0;76;25;101;0;57;0;0;4;0;0;0;72;15;87;0;9;0;0;2;0;0;0;10;0;10;0;9;0;0;2;0;0;0;10;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;17;0;4;67;33;10;0;4;48;19;0;0;0;15;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
2010;908,00;5;0;0;5;2;1;0;5;0;5;2;4;0;0;3;1;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;14;10;3;1;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;940,00;5;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;0;2;2;1;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2010;946,00;49;0;0;1;0;0;65;53;0;53;3;38;0;0;0;0;0;49;41;0;41;0;11;4;0;0;0;0;4;4;0;4;0;8;4;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;36;44;0;1;0;25;32;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;1023,00;300;19;24;15;0;1;0;204;31;235;0;242;17;12;10;0;1;0;180;21;201;0;4;5;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;4;146;97;1;2;0;111;40;0;1;0;15;1;0;1;0;10;1;0;0;0;0;0;0;0;0;0;0
2010;1054,00;215;14;0;5;0;0;0;127;42;169;0;183;14;0;3;0;0;0;114;37;151;0;2;3;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;79;41;3;1;0;67;16;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0
2010;1057,00;70;0;0;3;0;0;0;62;8;70;0;50;0;0;0;0;0;0;60;5;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;47;20;28;1;1;14;16;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1031,00;3;0;0;2;2;1;0;4;0;4;12;2;0;0;0;2;1;0;4;0;4;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;1;1;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2010;1032,00;230;15;0;0;0;1;0;137;26;163;74;186;15;0;0;0;0;0;124;24;148;27;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;6;24;44;4;1;0;17;35;3;0;0;4;6;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0
2010;226,00;48;0;0;0;0;0;0;40;11;51;0;31;0;0;0;0;0;0;32;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;4;0;9;23;14;2;0;5;19;4;0;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2010;687,00;176;9;0;5;0;0;0;137;43;180;0;128;7;0;2;0;0;0;130;32;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;4;15;179;4;1;1;5;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;745,00;1108;35;0;30;5;0;0;806;183;989;0;935;30;0;21;5;0;0;746;145;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;61;305;515;9;9;0;236;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;109,00;33;1;0;0;0;0;10;48;0;48;0;25;1;0;0;0;0;7;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;2;0;3;31;11;0;0;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;808,00;352;19;0;16;0;0;0;300;94;394;0;287;15;0;11;0;0;0;273;78;351;0;10;1;0;1;0;0;0;11;0;11;0;8;0;0;1;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;0;113;98;21;1;0;83;69;0;0;0;1;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2010;971,00;47;0;0;4;0;0;0;33;16;49;0;30;0;0;2;0;0;0;26;15;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;24;23;3;0;0;19;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;128,00;10;0;0;0;0;0;0;16;2;18;0;10;0;0;0;0;0;0;15;2;17;0;3;0;0;0;0;0;0;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;2;3;0;2;0;1;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;1;0;11;5;7;0;0;11;4;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;919,00;395;8;0;8;2;0;0;296;52;348;0;353;8;0;5;2;0;0;285;48;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;50;105;223;10;6;16;80;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;725,00;847;29;0;24;2;1;0;636;134;770;0;688;24;0;16;2;1;0;624;105;729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;325;284;377;12;6;236;215;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;3,00;12;0;0;0;0;0;0;36;0;36;0;12;0;0;0;0;0;0;32;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;4;14;0;0;10;4;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2010;386,00;5;0;0;0;1;0;0;13;0;13;0;5;0;0;0;1;0;0;12;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;2;2;1;0;9;2;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2010;306,00;28;0;0;3;0;0;0;46;144;190;10;24;0;0;3;0;0;0;44;100;144;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;158;15;9;8;4;96;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;15,00;2;0;0;2;0;0;0;6;2;8;0;2;0;0;2;0;0;0;6;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;3;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;264,00;42;0;0;0;0;0;0;43;0;43;8;40;0;0;0;0;0;0;40;0;40;5;3;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;9;6;4;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;3;0;3;24;23;1;0;0;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;867,00;8;0;0;0;0;0;0;11;0;11;0;6;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;8;3;2;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;910,00;226;6;3;8;0;0;0;204;48;252;0;182;3;1;6;0;0;0;195;40;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;70;90;102;4;2;37;65;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1053,00;326;10;0;11;0;0;0;223;60;283;0;266;7;0;6;0;0;0;217;43;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;200;184;3;13;3;134;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1055,00;289;11;0;7;0;1;0;284;60;344;0;231;10;0;3;0;1;0;256;48;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;37;148;219;12;3;8;117;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
