"año";"NCODI";"altas_particular";"estancias_particular";"sesionHdia_particular";"consulta_particular";"cma_particular";"urge_particular";"hospDom_particular";"altas_AsegPriv";"estancias_AsegPriv";"sesionHdia_AsegPriv";"consulta_AsegPriv";"cma_AsegPriv";"urge_AsegPriv";"hospDom_AsegPriv";"altas_sns";"estancias_sns";"sesionHdia_sns";"consulta_sns";"cma_sns";"urge_sns";"hospDom_sns";"altas_MutuaFun";"estancias_MutuaFun";"sesionHdia_MutuaFun";"consulta_MutuaFun";"cma_MutuaFun";"urge_MutuaFun";"hospDom_MutuaFun";"altas_otrEntiPublica";"estancias_otrEntiPublica";"sesionHdia_otrEntiPublica";"consulta_otrEntiPublica";"cma_otrEntiPublica";"urge_otrEntiPublica";"hospDom_otrEntiPublica";"altas_MATEPSS";"estancias_MATEPSS";"sesionHdia_MATEPSS";"consulta_MATEPSS";"cma_MATEPSS";"urge_MATEPSS";"hospDom_MATEPSS";"altas_convIntern";"estancias_conveInter";"sesionHdia_conveInter";"consulta_conveInter";"cma_conveInter";"urge_conveInter";"hospDom_conveInter";"altas_AccTrafic";"estancias_AccTrafic";"sesionHdia_AccTrafic";"consulta_AccTrafic";"cma_AccTrafic";"urge_AccTrafic";"hospDom_AccTrafic";"otroRegimen";"altas_otroRegim";"estancias_otroRegim";"sesionHdia_otroRegim";"consulta_otroRegim";"cma_otroRegim";"urge_otroRegim";"hospDom_otroRegim";"total_altas";"total_estancias";"total_sesionHdia";"total_consulta";"total_cma";"total_urgencias";"total_hospDom"
2010;362,00;57;1280;0;5990;25;28;0;1368;3930;0;24300;670;7361;0;6993;9992;0;89566;3915;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;145;0;83;39;654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;8464;15347;0;119939;4649;8590;0
2010;989,00;3;10;0;4;0;28;0;0;0;0;0;2;14;0;2864;14563;2560;91183;1254;22266;0;11;74;0;29;0;179;0;0;0;0;0;0;0;0;9;25;0;25;0;302;0;1;1;3;17;0;44;0;26;142;0;59;1;348;0;"Otros";5;21;0;54;0;122;0;2919;14836;2563;91371;1257;23303;0
2010;990,00;1;2;0;0;0;0;0;27;38;0;0;0;0;0;3825;21051;1438;86282;1219;29347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;0;0;0;448;0;0;0;0;0;0;0;0;12;17;0;0;0;434;0;"Otros";0;0;0;0;0;0;0;3873;21119;1438;86282;1219;30229;0
2010;680,00;88;688;43;242;5;949;0;68;2077;47;492;14;1209;96;31671;211614;47545;503191;2392;125230;3004;79;1938;36;278;6;202;12;14;101;0;85;1;26;0;52;302;0;16;0;19054;834;162;3537;0;475;8;778;0;220;308;0;28;0;2306;0;"Otros";0;0;0;0;0;0;0;32354;220565;47671;504807;2426;149754;3946
2010;411,00;202;719;18;5034;59;798;0;4795;17070;1480;19531;1301;29846;0;1827;5789;0;7011;3819;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;43;0;302;20;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;6836;23621;1498;31878;5199;30850;0
2010;241,00;506;1131;16;0;245;482;0;2929;8734;445;0;521;29753;0;2241;3212;1;0;1623;144;0;1255;4649;304;0;318;0;0;0;0;0;0;0;0;0;979;1641;2;0;332;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;7910;19367;768;0;3039;32400;0
2010;558,00;45;269;0;1917;0;511;0;0;0;0;0;0;0;0;11137;66617;57879;200876;1352;47163;1081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;66;0;1306;0;368;0;0;0;0;0;0;0;0;31;185;0;3058;0;856;16;"Otros";0;0;0;0;0;0;0;11224;67137;57879;207157;1352;48898;1097
2010;167,00;242;304;0;0;0;342;0;192;241;0;0;0;1785;0;524;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;35;0;0;0;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;986;1238;0;0;0;2852;0
2010;224,00;481;725;0;0;0;830;0;1247;4990;0;0;0;16116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1740;5727;0;0;0;17158;0
2010;591,00;20;120;0;28;0;221;0;6;36;0;2;0;152;0;18859;123283;28532;202401;3818;100521;559;35;210;0;56;0;111;0;0;0;0;0;0;0;0;8;48;0;0;0;419;0;119;714;0;709;2;517;0;56;336;0;2;0;2587;0;"Otros";0;0;0;0;0;0;0;19103;124747;28532;203198;3820;104528;559
2010;586,00;9;16;0;11;0;167;0;0;0;0;0;0;0;0;20045;106372;28847;254459;2199;80759;3153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;107;0;41;0;775;0;0;0;0;0;0;0;0;10;69;0;21;0;1659;0;"Otros";0;0;0;0;0;0;0;20071;106564;28847;254532;2199;83360;3153
2010;453,00;1;28;0;5;0;1;0;0;0;0;9;0;0;0;1363;39100;1354;56080;0;1596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"Otros";0;0;0;0;0;0;0;1364;39128;1354;56094;0;1612;0
2010;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;17020;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;88;17020;0;41;0;0;0
2010;511,00;11;50;0;0;0;560;0;8;46;0;0;0;309;0;12198;70870;13780;223252;2219;62933;2205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;45;0;2;0;460;0;0;0;0;0;0;7;0;70;687;0;0;0;1257;0;"Otros";3;7;0;0;0;88;0;12303;71705;13780;223254;2219;65614;2205
2010;530,00;6;13;0;0;0;47;0;6;26;0;0;0;314;0;14368;78460;28606;238533;2020;65542;885;0;0;0;0;0;0;0;30;187;0;1;4;438;0;8;34;0;1;7;604;0;23;159;0;4;1;213;0;40;273;0;17;9;2177;0;"Otros";0;0;0;0;0;0;0;14481;79152;28606;238556;2041;69335;885
2010;6,00;1395;2850;0;28068;1851;705;0;3797;8487;0;0;3162;9462;0;0;0;0;89383;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5192;11337;0;117451;5649;10167;0
2010;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";222;140450;0;1692;0;0;0;222;140450;0;1692;0;0;0
2010;623,00;79;527;0;137;1;1051;0;18;43;0;1;0;676;0;17013;98725;7830;294855;3630;81009;668;19;171;0;28;0;69;0;12;39;0;15;0;79;0;11;38;0;0;0;782;0;71;409;0;597;1;340;0;62;370;0;1;0;1936;0;"Otros";0;0;0;0;0;0;0;17285;100322;7830;295634;3632;85942;668
2010;489,00;178;469;0;10454;0;652;0;820;2197;0;50186;0;5362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;82;0;1014;0;536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1061;2748;0;61654;0;6550;0
2010;349,00;137;315;0;6573;313;0;0;415;1711;0;11554;265;0;0;17;21;0;1143;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;569;2047;0;19277;1175;0;0
2010;875,00;545;1780;125;10359;319;2765;0;3417;12684;512;76307;943;22410;0;1974;4738;0;8363;1296;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;32;0;576;10;1051;0;0;0;0;0;0;0;0;10;15;0;1865;1;385;0;"Otros";0;0;0;0;0;0;0;5976;19249;637;97470;2569;26850;0
2010;908,00;188;6979;0;7112;0;0;0;87;3155;0;4294;0;0;0;28;1039;0;3538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;485;0;1584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;314;11658;0;16528;0;0;0
2010;940,00;140;4072;0;2036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;140;4072;0;2036;0;0;0
2010;946,00;1662;5800;0;11036;0;3109;0;6598;24500;0;41122;0;21214;0;991;2352;0;2600;0;648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;589;0;3895;0;3125;0;0;0;0;0;0;0;0;46;258;0;697;0;423;0;"Otros";0;0;0;0;0;0;0;9595;33499;0;59350;0;28519;0
2010;1023,00;87;282;18;136;5;1060;0;177;1107;0;117;3;2333;0;13604;57540;39602;280622;8347;63121;430;73;268;183;610;8;1384;0;0;0;0;0;0;0;0;8;26;0;0;0;171;0;781;3533;91;672;25;4646;9;98;338;0;60;3;4393;0;"Otros";0;0;0;0;0;0;0;14828;63094;39894;282217;8391;77108;439
2010;1054,00;58;344;0;919;18;272;6;241;1432;0;3828;77;1135;27;11183;66439;0;177649;3831;52682;1248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";40;239;0;614;13;190;5;11522;68454;0;183010;3939;54279;1286
2010;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;20610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;301;20610;0;0;0;0;0
2010;1031,00;6;1709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;6;1709;0;0;0;0;0
2010;1032,00;11;28;1;0;0;219;0;0;0;0;0;0;0;0;6696;30702;7691;115600;3375;44573;217;1;4;0;4;0;18;0;0;0;0;0;0;0;0;3;23;0;14;0;141;0;19;65;2;26;2;118;0;44;180;0;27;0;1538;0;"Otros";20;58;0;13;0;75;0;6794;31060;7694;115684;3377;46682;217
2010;226,00;324;1097;0;4073;284;2314;0;3063;10381;0;38535;2689;21892;0;648;2194;0;8146;568;4628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747;2532;0;9399;656;5340;0;199;675;0;2505;175;1423;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;4981;16879;0;62658;4372;35597;0
2010;687,00;19;89;16;313;5;173;0;26;118;21;423;9;230;0;7566;43115;6851;137072;2825;53955;0;10;19;6;121;2;170;0;0;0;0;0;0;0;0;8;33;6;125;3;497;0;87;409;72;1438;30;725;0;50;221;40;804;17;861;0;"Otros";0;0;0;0;0;0;0;7766;44004;7012;140296;2891;56611;0
2010;745,00;0;0;0;0;0;0;0;133;1230;0;0;0;400;0;25573;201805;24553;465566;7037;166838;0;10;60;0;0;0;71;0;0;0;0;0;0;0;0;23;154;0;0;0;859;0;0;10;0;0;0;211;0;138;1557;0;0;0;3908;0;"Otros";0;0;0;0;0;0;0;25877;204816;24553;465566;7037;172287;0
2010;109,00;279;414;0;0;0;290;0;3596;12508;0;0;0;31780;0;764;5954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;380;0;0;0;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5019;19256;0;0;0;32622;0
2010;808,00;36;192;0;0;0;264;0;0;0;0;0;0;121;0;12584;79241;5065;269117;4268;93473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;113;0;0;0;779;0;60;521;0;0;0;307;0;90;1385;0;0;0;3112;0;"Otros";0;0;0;0;0;0;0;12796;81452;5065;269117;4268;98056;0
2010;971,00;2;4;0;0;0;224;0;0;0;0;0;0;79;0;487;677;263;56588;1423;47001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688;0;2;2;0;0;0;317;0;0;0;0;0;0;1960;0;"Otros";0;0;0;0;0;0;0;491;683;263;56588;1423;50269;0
2010;128,00;63;440;0;0;42;19;0;1026;3071;0;0;338;9816;0;328;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;802;0;0;0;0;0;0;0;0;17;67;0;0;0;24;0;"Otros";0;0;0;0;0;0;0;1439;3978;0;0;380;10661;0
2010;919,00;19;123;0;11;0;128;0;180;926;11;277;3;371;0;14156;107290;8267;217749;787;37530;0;0;0;0;0;0;0;0;0;0;0;75;0;13;0;19;73;0;34;0;226;0;29;310;0;127;0;85;0;84;759;0;729;0;796;0;"Otros";0;0;0;0;0;0;0;14487;109481;8278;219002;790;39149;0
2010;725,00;44;384;0;0;4;0;0;61;395;0;0;2;0;0;32653;228639;12341;452230;9520;159115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;177;0;0;7;0;0;0;0;0;0;0;0;0;52;533;0;0;1;0;0;"Otros";0;0;0;0;0;0;0;32834;230128;12341;452230;9534;159115;0
2010;3,00;8;7054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;36052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;148;43106;0;0;0;0;0
2010;386,00;46;11048;0;5865;0;68;0;11;11;0;0;0;0;0;79;9368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;136;20427;0;5865;0;68;0
2010;306,00;275;94509;0;0;0;0;0;2;29;0;0;0;0;0;777;26828;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";29;3574;0;0;0;0;0;1083;124940;0;135;0;0;0
2010;15,00;35;35;0;1082;3;59;0;189;189;0;3926;19;5473;0;516;1284;0;1919;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;40;0;465;3;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;755;1548;0;7392;25;5747;0
2010;264,00;240;398;0;2008;40;112;0;2868;9865;0;25179;153;26873;0;80;186;0;173;0;2;0;1204;4269;0;2595;46;1534;0;0;0;0;0;0;0;0;124;165;0;223;7;618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;4516;14883;0;30178;246;29139;0
2010;867,00;2;2;0;2675;40;64;0;60;72;0;14326;693;6309;0;116;475;0;507;170;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;1783;2;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;183;556;0;19291;905;6761;0
2010;910,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10235;56596;8454;133269;283;40278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;10235;56596;8454;133269;283;40278;0
2010;1053,00;62;335;0;1;0;292;0;18;70;0;1;0;259;0;12061;88438;4973;173186;1273;62490;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;25;222;0;13;0;973;0;0;0;0;0;0;16;0;46;358;0;37;0;1211;0;"Otros";6;22;0;0;0;71;0;12218;89445;4973;173238;1273;65320;0
2010;1055,00;0;0;0;0;0;0;0;99;642;0;1243;0;447;0;15177;98385;10838;190634;1747;69192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;1363;0;2641;0;950;0;6;37;0;71;0;26;0;281;1824;0;3535;0;1271;0;"Otros";36;232;0;451;0;162;0;15809;102483;10838;198575;1747;72048;0
2010;732,00;224;1101;0;498;3;1317;0;183;1363;0;269;8;54;0;25176;198666;15998;485598;2690;126699;488;0;0;0;0;0;0;0;205;1860;0;1784;66;735;0;32;856;0;104;0;672;0;483;2995;0;685;44;1797;0;100;1285;0;0;0;57;0;"Otros";0;0;0;0;0;0;0;26403;208126;15998;488938;2811;131331;488
2010;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1291;27158;0;2147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1291;27158;0;2147;0;0;0
2010;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;55826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;60;55826;0;0;0;0;0
2010;515,00;58;60;0;120;0;38;0;278;357;0;2981;0;1681;0;6;52;0;57;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897;2272;0;27367;0;8201;0;0;0;0;4377;0;0;0;121;629;0;0;0;927;0;"Otros";0;0;0;0;0;0;0;1360;3370;0;34902;0;10856;0
2010;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1442;10580;3681;59024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1442;10580;3681;59024;0;0;0
2010;523,00;3;361;122;65;0;0;0;9;20;52;1258;1;0;0;2598;50329;5142;53383;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1822;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;2621;52532;5316;54895;1541;0;0
2010;697,00;305;587;3;2253;107;443;0;14117;40615;1716;56641;988;68296;0;4;60;0;4211;0;0;0;1242;5133;471;22409;85;6338;0;0;0;0;0;0;0;0;55;211;0;2738;0;1038;0;0;0;0;0;0;0;0;129;367;0;9093;0;1660;0;"Otros";0;0;0;0;0;0;0;15852;46973;2190;97345;1180;77775;0
2010;239,00;883;1522;46;15066;157;2164;0;8866;32864;710;98795;297;34396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;463;0;877;2;1037;0;0;0;0;0;0;0;0;335;1419;0;5875;0;3200;0;"Otros";0;0;0;0;0;0;0;10245;36268;756;120613;456;40797;0
2010;287,00;209;619;0;4205;6;457;0;12901;52034;4815;68824;129;52893;0;790;5056;0;96;2;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;480;0;108;1;524;0;0;0;0;0;0;0;0;110;315;0;261;0;1136;0;"Otros";0;0;0;0;0;0;0;14169;58504;4815;73494;138;55728;0
2010;377,00;0;0;0;0;0;0;0;8;100;0;0;0;0;0;1090;27553;0;3146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1098;27653;0;3146;0;0;0
2010;692,00;256;1267;0;87;0;2998;0;0;0;0;25;0;26;0;9000;52699;6505;141999;2127;43429;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;211;0;54;0;837;0;133;850;0;190;0;1954;0;68;714;0;71;0;1199;0;"Otros";0;0;0;0;0;0;0;9472;55741;6505;142426;2127;50443;377
2010;335,00;51;50241;0;0;0;0;0;0;0;0;0;0;0;0;3;3349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;54;53590;0;0;0;0;0
2010;435,00;608;2250;0;3341;0;1982;0;1217;5307;0;73318;59;9907;0;267;546;0;3359;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;819;0;6451;0;1446;0;6;66;0;152;0;182;0;95;998;0;4868;0;950;0;"Otros";37;58;0;961;0;483;0;2354;10044;0;92450;59;15045;0
2010;423,00;133;237;0;3530;63;116;0;1753;4491;0;33609;413;8682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;33;76;0;257;1;308;0;0;0;0;0;12;0;0;36;151;0;299;0;91;0;"Otros";0;0;0;0;0;0;0;1955;4955;0;37695;597;9197;0
2010;351,00;213;459;0;1762;29;1115;0;1577;6411;0;35591;162;12167;0;89;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;104;0;3584;51;148;0;1504;4690;0;2990;30;3041;0;69;145;0;545;0;261;0;"Otros";0;0;0;0;0;0;0;3504;12294;0;44472;272;16732;0
2010;810,00;53;216;0;6073;0;376;0;595;1330;0;24321;0;4887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;0;243;0;0;0;0;0;0;0;0;0;0;0;440;0;87;0;"Otros";0;0;0;0;0;0;0;648;1546;0;31469;0;5593;0
2010;830,00;47;278;0;59;2;370;0;112;683;0;250;5;1165;0;11709;61569;10590;180637;4180;61101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;0;32;3;790;0;0;0;0;0;0;0;0;73;320;0;200;2;1092;0;"Otros";9;19;0;3;2;341;0;11965;62902;10590;181181;4194;64859;0
2010;892,00;39;237;0;51;0;454;0;26;188;0;268;0;124;0;17375;112161;16175;275213;6173;101057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;102;0;346;0;254;0;148;981;0;629;0;1321;0;31;115;0;270;0;886;0;"Otros";0;0;0;0;0;0;0;17637;113784;16175;276777;6173;104096;0
2010;921,00;345;847;0;22203;0;739;0;10901;40873;0;161310;0;68306;0;850;3791;0;126;0;733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;169;0;81;0;536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;12148;45680;0;183720;0;70314;0
