"año";"NCODI";"progAngioVasc_hosp";"urgeAngioVasc_hosp";"progAngioVasc_cma";"urgeAngioVasc_cma";"progAngioVasc_resto";"urgeAngioVasc_resto";"progAngioVasc_total";"urgeAngioVasc_total";"progCirCardio_hosp";"urgeCirCardio_hosp";"progCirCardio_cma";"urgeCirCardio_cma";"progCirCardio_resto";"urgeCirCardio_resto";"progCirCardio_total";"urgeCirCardio_total";"progCirGeneral_hosp";"urgeCirGeneral_hosp";"progCirGeneral_cma";"urgeCirGeneral_cma";"progCirGeneral_resto";"urgeCirGeneral_resto";"progCirGeneral_total";"urgeCirGeneral_total";"progMaxilo_hosp";"urgeMaxilo_hosp";"progMaxilo_cma";"urgeMaxilo_cma";"progMaxilo_resto";"urgeMaxilo_resto";"progMaxilo_total";"urgeMaxilo_total";"progCirPediat_hosp";"urgeCirPediat_hosp";"progCirPediat_cma";"urgeCirPediat_cma";"progCirPediat_resto";"urgeCirPediat_resto";"progCirPediat_total";"urgeCirPediat_total";"progPlastica_hosp";"urgePlastica_hosp";"progPlastica_cma";"urgePlastica_cma";"progPlastica_resto";"urgePlastica_resto";"progPlastica_total";"urgePlastica_total";"progToracica_hosp";"urgeToracica_hosp";"progToracica_cma";"urgeToracica_cma";"progToracica_resto";"urgeToracica_resto";"progToracica_total";"urgeToracica_total";"progDerma_hosp";"urgeDerma_hosp";"progDerma_cma";"urgeDerma_cma";"progDerma_resto";"urgeDerma_resto";"progDerma_total";"urgeDerma_total";"progGine_hosp";"urgeGine_hosp";"progGine_cma";"urgeGine_cma";"progGine_resto";"urgeGine_resto";"progGine_total";"urgeGine_total";"progCirNeuro_hosp";"urgeCirNeuro_hosp";"progCirNeuro_cma";"urgeCirNeuro_cma";"progCirNeuro_resto";"urgeCirNeuro_resto";"progCirNeuro_total";"urgeCirNeuro_total";"progOftalmo_hosp";"urgeOftalmo_hosp";"progOftalmo_cma";"urgeOftalmo_cma";"progOftalmo_resto";"urgeOftalmo_resto";"progOftalmo_total";"urgeOftalmo_total";"progORL_hosp";"urgeORL_hosp";"progORL_cma";"urgeORL_cma";"progORL_resto";"urgeORL_resto";"progORL_total";"urgeORL_total";"progTrauma_hosp";"urgeTrauma_hosp";"progTrauma_cma";"urgeTrauma_cma";"progTrauma_resto";"urgeTrauma_resto";"progTrauma_total";"urgeTrauma_total";"progUrolog_hosp";"urgeUrolog_hosp";"progUrolog_cma";"urgeUrolog_cma";"progUrolog_resto";"urgeUrolog_resto";"progUrolog_total";"urgeUrolog_total";"progOtrasCirugias_hosp";"urgeOtrasCirugias_hosp";"progOtrasCirugias_cma";"urgeOtrasCirugias_cma";"progOtrasCirugias_resto";"urgeOtrasCirugias_resto";"progOtrasCirugias_total";"urgeOtrasCirugias_total";"totalProg_hosp";"totalUrge_hosp";"totalProg_cma";"totalUrge_cma";"totalProg_resto";"totalUrge_resto";"total_programada";"total_urgente"
2010;591,00;265;77;86;0;0;0;351;77;0;0;0;0;0;0;0;0;799;614;586;0;462;84;1847;698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;199;0;1959;0;2161;1;444;934;82;0;1061;0;1587;934;254;86;0;0;26;0;280;86;57;26;2263;0;687;2;3007;28;487;66;0;0;50;0;537;66;1347;208;315;0;249;10;1911;218;439;22;289;0;353;0;1081;22;0;0;0;0;0;0;0;0;4095;2034;3820;0;4847;96;12762;2130
2010;586,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1111;533;254;0;661;62;2026;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;1674;0;1793;0;441;490;221;0;0;0;662;490;0;0;0;0;0;0;0;0;207;0;1374;0;654;0;2235;0;327;20;127;0;57;6;511;26;1237;226;104;0;201;32;1542;258;753;18;0;0;967;19;1720;37;0;0;0;0;0;0;0;0;4076;1287;2199;0;4214;119;10489;1406
2010;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;511,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491;415;171;0;435;72;1097;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;884;11;911;11;317;73;273;0;7;0;597;73;0;0;0;0;0;0;0;0;40;1;1015;0;332;5;1387;6;138;18;163;0;13;8;314;26;784;120;212;0;51;67;1047;187;263;38;98;0;646;8;1007;46;0;559;260;0;167;0;427;559;2033;1224;2219;0;2535;171;6787;1395
2010;530,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657;443;108;0;604;73;1369;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;0;296;0;177;642;0;0;201;5;378;647;0;0;0;0;0;0;0;0;0;7;1246;0;699;10;1945;17;453;17;109;0;113;5;675;22;1179;213;449;0;258;8;1886;221;343;27;129;0;413;5;885;32;0;0;0;0;0;0;0;0;2809;1349;2041;0;2584;106;7434;1455
2010;6,00;63;0;0;0;0;0;63;0;1547;0;0;0;0;0;1547;0;328;0;125;0;0;0;453;0;78;0;7;0;0;0;85;0;72;0;24;0;0;0;96;0;529;0;373;0;0;0;902;0;5;0;0;0;0;0;5;0;0;0;814;0;0;0;814;0;974;0;198;0;0;0;1172;0;22;0;18;0;0;0;40;0;21;0;1421;0;0;0;1442;0;98;0;19;0;0;0;117;0;1020;0;328;0;0;0;1348;0;309;0;926;0;0;0;1235;0;126;0;1396;0;0;0;1522;0;5192;0;5649;0;0;0;10841;0
2010;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;623,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655;610;315;0;239;26;1209;636;320;21;310;0;1801;395;2431;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;1624;926;1642;926;423;542;194;0;26;1;643;543;0;0;0;0;0;0;0;0;136;34;2238;0;1;6;2375;40;348;47;205;0;28;2;581;49;993;206;227;0;63;10;1283;216;390;108;143;0;186;10;719;118;0;0;0;0;0;0;0;0;3283;1568;3632;0;3968;1376;10883;2944
2010;489,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;9;0;0;0;0;101;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2;0;0;0;0;59;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;119;9;0;0;0;0;119;9;12;2;0;0;0;0;12;2;0;0;0;0;0;0;0;0;294;22;0;0;0;0;294;22
2010;349,00;7;2;2;0;5;0;14;2;0;0;0;0;0;0;0;0;24;3;38;1;16;0;78;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;4;0;4;0;24;0;0;0;0;0;0;0;0;0;0;0;151;0;5;0;156;0;77;78;955;9;42;2;1074;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;40;0;9;0;17;0;66;0;30;0;6;0;29;0;65;0;0;0;0;0;0;0;0;0;195;83;1165;10;118;2;1478;95
2010;875,00;73;1;0;0;0;0;73;1;6;1;0;0;0;0;6;1;902;47;520;1;0;0;1422;48;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;0;77;0;0;0;101;0;4;0;0;0;0;0;4;0;0;0;23;0;0;0;23;0;255;0;8;0;0;0;263;0;96;2;4;0;0;0;100;2;5;0;1017;0;0;0;1022;0;237;2;125;0;0;0;362;2;1506;15;634;0;0;0;2140;15;115;6;160;0;0;0;275;6;20;0;0;0;0;0;20;0;3244;74;2568;1;0;0;5812;75
2010;908,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;946,00;4;1;0;0;0;0;4;1;5;0;0;0;0;0;5;0;1100;400;0;0;0;0;1100;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;25;0;25;0;0;0;0;0;125;0;125;0;406;206;0;0;0;0;406;206;0;0;0;0;0;0;0;0;140;60;0;0;76;0;216;60;1525;275;0;0;100;0;1625;275;275;25;0;0;125;0;400;25;0;0;0;0;0;0;0;0;3462;967;0;0;451;0;3913;967
2010;1023,00;61;105;290;71;0;0;351;176;0;0;0;0;0;0;0;0;344;1326;541;96;465;12;1350;1434;16;7;2914;17;13;2;2943;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1482;0;1482;0;249;760;189;54;304;73;742;887;0;0;0;0;0;0;0;0;0;1;2037;75;145;1;2182;77;135;87;253;66;49;102;437;255;447;1556;1113;180;5;6;1565;1742;201;359;153;26;512;28;866;413;0;4;316;0;999;221;1315;225;1453;4205;7806;585;3974;445;13233;5235
2010;1054,00;0;1;37;0;0;0;37;1;0;0;0;0;0;0;0;0;679;225;584;0;360;0;1623;225;9;2;219;292;0;0;228;294;0;0;0;0;0;0;0;0;34;0;35;12;0;0;69;12;0;0;0;0;0;0;0;0;2;0;2;0;1302;0;1306;0;335;350;237;0;122;0;694;350;0;0;0;0;0;0;0;0;11;4;1681;0;248;0;1940;4;470;22;302;0;68;0;840;22;1215;345;431;0;87;0;1733;345;384;14;107;0;814;0;1305;14;0;0;0;0;0;0;0;0;3139;963;3635;304;3001;0;9775;1267
2010;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1032,00;4;8;57;7;0;0;61;15;28;19;0;0;1;0;29;19;266;404;368;40;714;105;1348;549;0;0;44;0;35;2;79;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12;1;0;8;22;18;34;1;0;0;0;530;58;531;58;231;389;69;34;297;242;597;665;0;0;0;0;0;0;0;0;4;4;1370;119;203;34;1577;157;122;35;201;23;7;33;330;91;148;386;423;66;7;8;578;460;100;78;466;44;14;27;580;149;6;35;38;7;479;35;523;77;919;1370;3037;340;2295;566;6251;2276
2010;226,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;669;104;102;82;0;0;771;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;834;31;85;0;0;0;919;31;0;0;0;0;0;0;0;0;15;0;482;91;0;0;497;91;0;0;0;0;0;0;0;0;903;0;615;0;0;0;1518;0;185;0;0;0;0;0;185;0;0;0;2427;488;0;0;2427;488;2760;135;3711;661;0;0;6471;796
2010;687,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;381;448;0;451;7;1121;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;336;0;2847;8;3184;8;210;290;303;0;4;3;517;293;0;0;0;0;0;0;0;0;14;10;1037;0;17;10;1068;20;155;14;106;0;7;3;268;17;381;440;454;0;997;95;1832;535;265;54;207;0;171;1;643;55;0;0;0;0;0;0;0;0;1248;1189;2891;0;4494;127;8633;1316
