"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2010;692,00;24570227;7007514;6870249;2320513;4549736;1680185;663791;8348488;0;2148239;2148239;0;45472526;36523545;0;8477869;471112;0;0;0;72190992
2010;335,00;143205;50903;0;0;0;0;92302;0;0;455627;455627;0;6193838;4945655;0;1232893;15290;0;0;997182;7789852
2010;435,00;2658548;60546;1874227;30502;1843725;;708027;15748;28696;7755820;26934;7728886;3448333;2802452;;642996;2885;497569;75428;217959;14682353
2010;423,00;3749473;159143;727607;0;727607;2385842;271666;205215;-7887;1219890;177944;1041946;3893927;3060500;0;816491;16936;234879;827878;305436;10223596
2010;351,00;4235800;261380;970400;764022;206378;2185634;737075;81311;1398;1118252;205093;913159;4627969;3566335;118447;925884;17303;302169;512403;998427;11796418
2010;810,00;2641234;67838;393314;44876;348438;1868274;247541;64267;-14067;423004;82507;340497;2094535;1534562;114731;444009;1233;120102;52610;130274;5447692
2010;830,00;24349167;9225991;9022762;2328438;6694324;2050097;4050317;0;305533;1619794;978556;641238;52538083;41835543;48103;10070512;583925;1580894;127919;546114;81067504
2010;892,00;47819744;24851599;6973182;5122795;1850387;7412205;7636660;946098;468646;5231084;2662222;2568862;89966476;71505246;105565;17633743;721922;3765019;223013;1259355;148733337
2010;921,00;20232763;2029767;3178536;1530729;1647807;12989195;1103142;932123;159224;7797181;909811;6887370;14112398;11284452;55246;2767176;5524;463825;-8743386;3336085;37358090
2010;991,00;881576;119500;211484;10690;200794;0;537633;12959;-6897;472483;214498;257985;4674665;4030488;69067;562279;12831;61136;0;15993;6098956
2010;992,00;16419208;4878463;5798277;1313337;4484940;976457;;4766011;123955;1901780;1291989;609791;35822412;29237121;0;6585291;0;1346781;86876;;55701012
2010;993,00;21324635;8966834;5334023;1317384;4016639;1017463;3116417;2889898;-150596;1551025;1458094;92931;40575800;31834837;597102;7575709;568152;1410081;0;26764;64737709
2010;473,00;2194994;0;2160;0;2160;2192833;1;0;0;821615;576068;245547;9130334;7083540;0;2046794;0;1111802;60101;152593;13471439
2010;663,00;89229115;46583702;19109120;5450807;13658313;14853746;6480106;2202441;0;9706539;2202667;7503872;102993698;82441991;2469;19822595;726643;3388053;6166367;4016836;215500608
2010;552,00;11748366;1960037;5112188;3201924;1910264;1690567;2321695;663879;0;3182695;537827;2644868;21284565;16904102;0;4245136;135327;857306;39157;6512;37118601
2010;772,00;167810289;97203039;49085743;18132519;30953224;1422178;13804683;6294646;538703;18846399;4517550;14328849;243934482;191761330;103112;49467659;2602381;14232737;1337678;3743979;450444267
2010;568,00;2488359;307606;531084;24950;506134;3744;802141;843784;0;952122;440920;511202;6184528;4668922;76506;1240388;198712;0;0;81098;9706107
2010;398,00;7989923;533278;2253282;1203470;1049812;1242323;3081718;879322;-22775;1834980;669207;1165773;12349431;9383925;50573;2587094;327839;1130015;0;101242;23382816
2010;394,00;3331810;251455;1064970;418062;646908;313917;1501273;200195;0;617141;251890;365251;6554002;4761089;349757;1220887;222269;355461;0;116392;10974806
2010;614,00;1749431;100210;506744;201148;305596;328768;663745;149964;0;878492;42082;836410;2865214;2193089;2993;582704;86428;227630;0;11088;5731855
2010;235,00;1721186;1721186;0;0;0;0;0;0;0;0;0;0;1721186;1204830;0;516356;0;0;0;0;3442372
2010;616,00;10626952;2001824;1524514;1158793;365721;5697584;969483;433547;1232333;2746404;565888;2180516;20699419;16392036;32501;4241918;32964;1103295;32996;38734;36480133
2010;267,00;15381352;1117061;4540584;0;4540584;3167895;5450000;1105812;-63251;2396900;898200;1498700;16199998;12836350;217379;3100087;46182;982579;207000;3110939;38215517
2010;565,00;9837814;2282946;3329669;1716260;1613409;2321897;1481127;422175;-40599;1872455;610904;1261551;19567420;15269566;141815;4006035;150004;1649224;0;1028121;33914435
2010;220,00;3594905;2349;391592;123271;268321;1829615;1325234;46115;2662120;1528745;450364;1078381;8601014;6692191;9825;1845540;53458;1338120;37309;218261;17980474
2010;278,00;8873868;1786276;2341317;0;2341317;2145259;2269018;331998;-26452;2083123;494353;1588770;9578181;7528825;30610;2003629;15117;1299642;25905;232136;22066403
2010;107,00;1771565;252348;90383;0;90383;283121;971662;174051;384;710717;229509;481208;7638788;5996097;0;1607027;35664;540759;127;319360;10981700
2010;141,00;260555;13131;56228;0;56228;1424;98889;90883;0;612636;16655;595981;1038848;840686;0;198162;0;0;0;2540;1914579
2010;711,00;120411119;56207686;39575438;15885919;23689519;6444330;15080711;3102954;0;23457409;6166867;17290542;172855777;138374653;107956;32600779;1772389;10733440;317011;10054215;337828971
2010;569,00;3089517;203186;804892;231750;573142;1308385;622227;150827;-11500;1033990;115043;918947;5165880;3968220;130405;1033545;33710;236072;2759;12292;9529010
2010;204,00;1058212;183547;169045;0;169045;214966;167075;323579;-9165;391807;123559;268248;3953378;3004493;19771;875711;53403;152680;357;45058;5592327
2010;579,00;1393910;316476;213186;0;213186;245820;240755;377673;18614;5130327;243782;4886545;6091380;4818008;34005;1224228;15139;889703;0;285792;13809726
2010;348,00;5888928;650126;2354948;1983845;371103;491618;1979365;412871;0;2359800;488310;1871490;14150490;11317224;12000;2560635;260631;428416;132247;1001919;23961800
2010;766,00;19882507;5182069;6398952;1010082;5388870;4203292;2953013;1145181;0;3576941;1256453;2320488;32112929;23284492;196244;5886717;2745476;2419852;507284;802213;59301726
2010;761,00;2611407;291517;346424;0;346424;45088;1928378;0;0;2560560;457381;2103179;7134314;5354301;33045;1542276;204692;60720;0;154865;12521866
2010;728,00;32371931;8072251;5447211;3181973;2265238;12698040;4785038;1369391;118821;8314832;2095448;6219384;36096572;27981978;192909;6779730;1141955;2435348;0;1742800;81080304
2010;280,00;12264497;3530576;2135479;194711;1940768;1390322;3251992;1956128;-156780;2602936;470815;2132121;11288341;9017451;2622;2228545;39723;1420827;221024;634579;28275424
2010;222,00;1592701;508422;877403;8774;868629;13636;30886;162354;18765;2243841;65104;2178737;4335304;3375900;0;937789;21615;318268;0;555851;9064730
2010;276,00;29165266;5938072;5609081;0;5609081;1131292;14828841;1657980;141285;28061359;1292108;26769251;19182734;14860015;45782;4210630;66307;983305;212853;1443283;79190085
2010;11,00;4487653;1087695;1902519;295084;1607435;455091;148928;893420;235876;8287986;861434;7426552;11679917;9120562;0;2546793;12562;830953;3093;828679;26354157
2010;302,00;3601488;142920;173412;5320;168092;186322;3020169;78665;-2895;759076;231241;527835;2334596;1805783;5823;469783;53207;269985;74189;73590;7110029
2010;682,00;13265850;3267398;3417151;1239713;2177438;4341769;1934337;305195;-214540;4640157;576302;4063855;23836239;19183244;58435;4533181;61379;2741036;145357;2835570;47249669
2010;279,00;16166626;3508353;2916028;190485;2725543;1967639;1590721;6183885;-32826;5181450;952351;4229099;18536449;14321304;154477;3905468;155200;3624733;5344932;5794906;54616270
2010;282,00;20993859;5943010;8630223;121505;8508718;2602013;2246054;1572559;0;18790225;1266669;17523556;25524853;20048602;196699;5146302;133250;0;703714;5106988;71119639
2010;281,00;14180969;3841912;3615046;568496;3046550;2602095;866394;3255522;0;5180031;1271955;3908076;31335652;24339234;11562;6270068;714788;2166879;0;1768927;54632458
2010;183,00;636089;132000;126414;0;126414;271350;106325;0;0;854992;68718;786274;548607;432755;0;115852;0;0;0;409668;2449356
2010;610,00;5626976;1641107;2521959;1043326;1478633;31300;30200;1402410;-152168;4068140;601868;3466272;16657274;14276091;103903;2246878;30402;782060;90777;385953;27459012
2010;116,00;3937623;804350;473804;0;473804;194350;2304966;160153;9699;2721125;447786;2273339;10741520;8512696;24852;2177292;26680;619835;460572;1214651;19705025
2010;115,00;739882;164286;29446;0;29446;349865;16896;179389;620000;318059;37007;281052;1757933;1388297;84203;282143;3290;254250;0;202863;3892987
2010;114,00;665266;56366;81931;0;81931;29869;451663;45437;0;930633;107886;822747;1610130;1228801;21731;359598;0;55746;99671;86931;3448377
2010;126,00;1325057;121999;129128;0;129128;13002;1046637;14291;0;844302;123375;720927;4176114;3322523;0;853591;0;43037;1309;113895;6503714
2010;156,00;1062303;138602;25039;12333;12706;5964;2239;890459;7447;1925893;138879;1787014;3891988;3007899;2480;881609;0;172495;0;224918;7285044
2010;119,00;2393794;1045710;708862;372815;336047;156780;57623;424819;63190;5606561;311670;5294891;3059577;2476861;28161;529933;24622;221593;338811;773559;12457085
2010;770,00;88896511;39372014;28230622;10253905;17976717;6193862;13317167;1782846;-678753;8982226;3118839;5863387;127289677;102854421;0;23446852;988404;2344473;183450;68844;227086428
2010;583,00;9945023;2184688;2693587;1478798;1214789;2397787;2291808;377153;25952;2611674;528201;2083473;31227968;24700860;111140;6211869;204099;2090523;0;278149;46179289
2010;136,00;2571890;220321;291692;0;291692;71277;1879225;109375;-3225;1543582;231948;1311634;7499074;5806701;1376;1652638;38359;432525;0;343245;12387091
2010;469,00;6050574;1709081;1016460;569190;447270;1650229;1536370;138434;66826;841114;420786;420328;12770159;10174013;0;2589018;7128;747982;72439;106860;20655954
2010;642,00;40002;40000;0;0;0;1;1;0;0;0;0;0;60001;60000;0;1;0;0;0;0;100003
2010;674,00;44676199;14784057;12782773;5229434;7553339;5328504;9915826;1865039;73390;13636110;1745023;11891087;78829728;63240021;0;15455067;134640;5715026;25754;1610356;144566563
2010;193,00;1268478;126224;155929;0;155929;119953;473330;393042;1173;580960;130660;450300;5629963;4569359;0;1060604;0;268082;0;39689;7788345
2010;526,00;35235537;14185524;10660958;4120867;6540091;3371783;4781518;2235754;-56942;6342612;1437311;4905301;67384336;54162843;7569;13096991;116933;3031927;54161;1631031;113622662
2010;698,00;115178007;46681262;41256517;0;41256517;11565199;12936343;2738686;0;12363469;3482150;8881319;197181654;159637866;0;35662310;1881478;4880253;88133;827526;330519042
2010;630,00;18078589;6241558;3256368;1999566;1256802;4901469;2567543;1111651;2003395;6159958;1094905;5065053;47184013;37558728;126160;9299106;200019;2314209;19586;173043;75932793
2010;124,00;1146339;69874;93533;0;93533;1;1;982930;0;663298;113011;550287;5349758;4181165;0;1164093;4500;49396;0;43166;7251957
2010;364,00;1867293;131135;108685;0;108685;104004;1438410;85059;0;355700;278639;77061;5241769;4003555;0;1238214;0;496480;0;380428;8341670
2010;604,00;41730502;16710344;12644675;3796758;8847917;5630537;3580765;3164181;0;6409974;1680639;4729335;87754296;66677362;11425;15661372;5404137;3812550;2856749;857478;143421549
2010;123,00;1971278;259215;203923;0;203923;0;1291714;216426;18053;716623;285660;430963;6851164;5448516;89472;1313176;0;593716;0;104370;10255204
2010;310,00;4270752;794097;268111;0;268111;276827;2530330;401387;17599;1802865;622475;1180390;21852846;17063844;295688;4357950;135364;1548356;0;694229;30186647
2010;571,00;13153421;4388637;3912958;1135296;2777662;539195;3870712;441919;84189;1725784;308336;1417448;27024264;21724390;53949;4832055;413870;701720;66180;474576;43230134
2010;296,00;1774737;322045;286326;0;286326;488823;518573;158970;-6872;1413336;189471;1223865;4462650;3511104;2185;947027;2334;115291;0;57876;7817018
2010;566,00;14697467;3633996;2373068;1112273;1260795;100000;6362112;2228291;-200801;2716997;1042943;1674054;26315511;21246412;539741;4371113;158245;1141350;863190;768785;46302499
2010;784,00;84508244;34559949;15441290;5736081;9705209;26444944;5173587;2888474;-31120;7506476;2325028;5181448;132074206;105455810;21194;26589167;8035;4787691;278815;1174516;230298828
2010;102,00;5626141;1062513;125415;0;125415;508489;3353324;576400;17891;2061524;624214;1437310;25563259;19875637;0;5424593;263029;1674200;0;975829;35918844
2010;379,00;7107216;1036053;280614;0;280614;479866;3908593;1402090;8568;3346610;1383091;1963519;36449803;29200119;0;7249684;0;1883159;6268;482877;49284501
2010;639,00;12846172;2513578;3119639;0;3119639;2713069;3028913;1470973;-7073;2557068;789715;1767353;31141115;24959882;0;6181233;0;4338801;0;609257;51485340
2010;457,00;5121561;753436;1185041;601398;583643;1894088;1022104;266892;62733;1157471;227969;929502;11854476;9427813;16078;2201013;209572;669764;17482;63919;18947406
2010;609,00;22887891;2817052;7839740;2933660;4906080;7352371;3525659;1353069;-59321;6046780;2196874;3849906;42219636;33636140;132824;8107135;343537;3387786;1638515;878516;76999803
2010;101,00;463380;107142;57587;0;57587;7956;40905;249790;-153;221107;38211;182896;2731496;2177319;0;554177;0;91579;0;44072;3551481
2010;454,00;16556491;6206144;3222887;1508464;1714423;4120416;1748095;1258949;270666;2238830;898951;1339879;32972961;26242166;43674;6604800;82321;1752755;24229;864814;54680746
2010;318,00;4649006;367219;203604;0;203604;143592;3567205;367386;0;3342838;561374;2781464;16621396;13085534;0;3476679;59183;705894;0;0;25319134
2010;600,00;14005623;4420473;4212304;1686989;2525315;2131689;2731942;509215;51838;1875385;769414;1105971;32608064;25884401;102252;6563261;58150;3267571;0;625731;52434212
2010;545,00;22817857;8442756;6402762;1730104;4672658;4814773;2406970;750596;0;4229406;1811133;2418273;69882897;55266492;256194;14962436;-602225;3646008;0;745610;101321778
2010;100,00;665816;94403;104811;0;104811;13285;433566;19751;1;454545;106721;347824;2529989;1892770;2849;620724;13646;7384;0;0;3657735
2010;702,00;50353492;21078089;11496004;6068019;5427985;1;6583390;11196008;58435;9143909;2122785;7021124;82751169;65185160;20389;16633349;912271;5923702;2417850;1063853;151712410
2010;778,00;29606523;12291765;7741064;1904330;5836734;1758382;6803013;1012299;82505;2262604;1039235;1223369;49489444;39637603;23139;9768402;60300;2144026;29935;103913;83718950
2010;341,00;263146;52893;15930;0;15930;40120;5000;149203;7345;535229;38256;496973;769803;597340;0;172463;0;56618;0;69719;1701860
2010;99,00;1629149;233669;252779;0;252779;269313;813904;59484;-1236;436288;222910;213378;5437863;4206379;0;1186222;45262;437571;0;183758;8123393
2010;767,00;12215606;4786995;3164248;891271;2272977;1307101;2396555;560707;-114756;1590800;391273;1199527;28085002;22884939;0;5021309;178754;742867;2319;51682;42573520
2010;359,00;4363921;920801;478177;0;478177;1133136;1593064;238743;40159;1071580;430268;641312;10247593;8155743;13574;2052691;25585;1124386;10983;396741;17255363
2010;98,00;1325559;156702;318660;0;318660;57470;462760;329967;0;314856;103911;210945;3985262;3139010;12541;825054;8657;165029;272;9374;5800352
2010;132,00;753415;48796;135964;0;135964;8082;519066;41507;0;640585;101369;539216;1871921;1471235;0;394176;6510;94037;92943;133919;3586820
2010;97,00;1109313;148727;61831;0;61831;130056;749331;19368;225;564169;89705;474464;2506275;1926079;34804;538890;6502;18300;0;308516;4506798
2010;103,00;40003;10001;10001;0;10001;0;0;20001;1;2;1;1;60002;60001;0;1;0;0;0;1;100009
2010;110,00;432408;55340;69257;0;69257;1;58249;249561;684;195418;52814;142604;2384941;1855943;0;522462;6536;35326;0;142734;3191511
2010;94,00;366355;6749;1267;0;1267;0;55355;302984;1206;170760;72342;98418;1609404;1286803;1200;315015;6386;137402;0;9153;2294280
2010;91,00;625756;75331;89580;0;89580;0;386826;74019;0;382884;71693;311191;3386932;2646703;0;726291;13938;53749;0;74552;4523873
2010;664,00;28534342;11513165;7175551;2494693;4680858;3031062;5243967;1570597;0;5187021;1311298;3875723;60733706;48206176;86989;12198899;241642;1984945;3073602;512900;100026516
2010;918,00;247692985;117222149;60993646;17285939;43707707;29110138;33073950;7293102;543028;25203696;8585528;16618168;358862698;290189608;0;63101787;5571303;14860213;975595;1279596;649417811
2010;92,00;513236;76521;61062;0;61062;0;329199;46454;0;299969;158180;141789;2503609;1932986;6880;542588;21155;4261;261;70121;3391457
2010;93,00;201400;18676;10575;0;10575;33219;136061;2869;0;110174;0;110174;443550;343142;0;100408;0;1011;0;0;756135
2010;95,00;1393816;190729;277449;0;277449;22458;843997;59183;0;392611;203509;189102;3981034;3089425;8271;854334;29004;420481;0;771338;6959280
2010;96,00;425733;89597;3719;0;3719;19276;293506;19635;0;498007;29049;468958;462470;359430;0;103040;0;0;20936;0;1407146
2010;301,00;1021785;175332;234990;0;234990;149409;391047;71007;1000;1750520;336827;1413693;5602551;4543864;28702;816914;213071;460911;0;141447;8978214
2010;492,00;11319648;3169285;2276472;167734;2108738;2529731;2819099;525061;152233;1423163;610510;812653;21487564;16982420;88156;4283776;133212;1400000;3149;124102;35909859
2010;811,00;2473813;46007;45766;0;45766;2232841;99295;49904;1;526455;46457;479998;958997;726972;0;222803;9222;102549;16323;53634;4131772
2010;812,00;35902404;20051757;2274520;0;2274520;9700827;3568455;306845;148989;10190523;1808424;8382099;37366970;29675080;165586;7345773;180531;3168927;129;590154;87368096
2010;832,00;93623;257;1739;0;1739;2000;30078;59549;1030;90640;14004;76636;306396;225782;3943;76108;563;5492;454;4096;501731
2010;841,00;9569;2850;0;0;0;0;0;6719;0;0;0;0;383880;289200;12000;82680;0;0;0;0;393449
2010;856,00;883521;148471;102305;0;102305;388056;136872;107817;0;281179;99241;181938;2731629;2147441;0;571004;13184;181251;701;79138;4157419
2010;859,00;317997;42455;0;0;0;163620;28425;83497;0;389827;57237;332590;785561;633828;0;150977;756;0;10001;126164;1629550
