"año";"NCODI";"pacienteTot_med";"sesionTot_med";"pacienteTot_psiquia";"sesionTot_psiquia";"pacienteTot_geria";"sesionTot_geria"
2010;267,00;0;0;0;0;0;0
2010;565,00;77;358;0;0;0;0
2010;220,00;0;0;0;0;0;0
2010;278,00;0;0;0;0;0;0
2010;107,00;0;0;81;3899;120;14217
2010;141,00;0;0;0;0;0;0
2010;711,00;16021;68569;1117;9604;0;0
2010;569,00;0;0;0;0;0;0
2010;204,00;0;0;0;0;42;5849
2010;579,00;0;0;0;0;0;0
2010;348,00;518;16768;0;0;0;0
2010;766,00;821;2681;0;0;0;0
2010;761,00;0;0;0;0;185;13634
2010;728,00;515;2876;0;0;0;0
2010;280,00;817;6100;0;0;0;0
2010;222,00;0;0;0;0;0;0
2010;276,00;644;5794;0;0;0;0
2010;11,00;0;0;0;0;0;0
2010;302,00;0;0;0;0;0;0
2010;682,00;3724;13460;0;0;0;0
2010;279,00;179;1564;0;0;0;0
2010;282,00;273;6037;0;0;0;0
2010;281,00;405;5472;0;0;0;0
2010;183,00;0;0;0;0;0;0
2010;610,00;0;0;0;0;0;0
2010;116,00;0;0;0;0;110;5000
2010;115,00;0;0;0;0;0;0
2010;114,00;0;0;0;0;0;0
2010;126,00;0;0;0;0;24;2686
2010;156,00;0;0;0;0;0;0
2010;119,00;0;0;0;0;0;0
2010;770,00;4041;13143;84;2917;0;0
2010;583,00;240;9199;0;0;0;0
2010;136,00;0;0;0;0;179;11752
2010;469,00;140;1141;0;0;26;3710
2010;642,00;255;1738;0;0;97;4768
2010;674,00;2471;9860;227;5536;0;0
2010;193,00;0;0;0;0;75;4388
2010;526,00;3001;15083;0;0;118;6971
2010;698,00;3987;22795;32;1170;0;0
2010;630,00;374;3771;0;0;563;4902
2010;124,00;0;0;0;0;204;7516
2010;364,00;0;0;0;0;157;9003
2010;604,00;393;15111;127;4321;0;0
2010;123,00;0;0;0;0;308;14643
2010;310,00;0;0;239;12652;162;15099
2010;571,00;567;3599;0;0;0;0
2010;296,00;0;0;0;0;58;5550
2010;566,00;973;1679;124;3413;0;0
2010;784,00;6854;35756;265;5967;236;9576
2010;102,00;0;0;82;3396;65;4942
2010;379,00;0;0;332;21743;0;0
2010;639,00;4852;5818;0;0;0;0
2010;457,00;131;1317;0;0;0;0
2010;609,00;229;1795;63;3591;0;0
2010;101,00;0;0;0;0;44;4515
2010;454,00;317;2344;0;0;0;0
2010;318,00;0;0;48;4080;53;7565
2010;600,00;15321;15321;0;0;0;0
2010;545,00;0;0;66;4209;1184;9659
2010;100,00;0;0;0;0;138;8708
2010;702,00;1412;7510;96;6852;0;0
2010;778,00;777;6115;131;4859;0;0
2010;341,00;0;0;0;0;0;0
2010;99,00;0;0;0;0;291;9930
2010;767,00;4142;7317;0;0;0;0
2010;359,00;0;0;0;0;948;3608
2010;98,00;0;0;0;0;73;6011
2010;132,00;0;0;0;0;0;0
2010;97,00;0;0;0;0;60;7581
2010;103,00;0;0;0;0;461;5073
2010;110,00;0;0;0;0;0;0
2010;94,00;0;0;0;0;0;0
2010;91,00;0;0;0;0;92;5095
2010;664,00;600;11920;178;4630;0;0
2010;918,00;17582;74136;0;0;0;0
2010;92,00;0;0;0;0;0;0
2010;93,00;0;0;0;0;0;0
2010;95,00;0;0;0;0;43;5895
2010;96,00;0;0;0;0;0;0
2010;301,00;0;0;0;0;0;0
2010;492,00;510;5284;0;0;0;0
2010;811,00;0;0;0;0;0;0
2010;812,00;2196;23970;0;0;0;0
2010;832,00;0;0;0;0;0;0
2010;841,00;0;0;0;0;0;0
2010;856,00;0;0;0;0;48;3758
2010;859,00;0;0;0;0;0;0
2010;861,00;0;0;0;0;0;0
2010;880,00;0;0;0;0;197;10080
2010;883,00;0;0;57;4183;0;0
2010;884,00;0;0;0;0;80;7548
2010;877,00;0;0;0;0;0;0
2010;911,00;0;0;0;0;56;56
2010;913,00;0;0;204;4130;0;0
2010;922,00;0;0;0;0;0;0
2010;923,00;0;0;0;0;0;0
2010;924,00;10643;19158;0;0;0;0
2010;947,00;0;0;0;0;0;0
2010;951,00;0;0;0;0;832;1109
2010;972,00;0;0;0;0;0;0
2010;973,00;0;0;0;0;0;0
2010;974,00;0;0;0;0;0;0
2010;975,00;0;0;0;0;46;6251
2010;960,00;0;0;0;0;130;6219
2010;1027,00;0;0;0;0;0;0
2010;1028,00;0;0;0;0;0;0
2010;976,00;0;0;76;1922;157;7361
2010;977,00;0;0;0;0;0;0
2010;1020,00;0;0;312;5249;0;0
2010;994,00;1;7075;0;0;0;0
2010;995,00;0;0;0;0;58;5978
2010;1059,00;0;0;0;0;0;0
2010;1060,00;0;0;122;10148;0;0
2010;1005,00;0;0;0;0;0;0
2010;1061,00;0;0;0;0;0;0
2010;1062,00;0;0;0;0;0;0
2010;1006,00;0;0;78;4714;0;0
2010;1088,00;0;0;0;0;0;0
2010;1076,00;0;0;0;0;0;0
2010;1078,00;0;0;0;0;0;0
2010;1063,00;0;0;0;0;0;0
2010;1033,00;2827;8930;0;0;0;0
2010;1034,00;0;0;0;0;0;0
2010;1036,00;0;0;0;0;0;0
2010;1039,00;0;0;0;0;0;0
2010;207,00;69;595;0;0;0;0
2010;431,00;0;0;0;0;0;0
2010;387,00;628;628;0;0;0;0
2010;179,00;0;0;0;0;0;0
2010;606,00;3550;3550;0;0;0;0
2010;925,00;0;23450;155;13672;0;0
2010;541,00;169;1394;0;0;0;0
2010;797,00;181;890;0;0;0;0
2010;627,00;311;3017;0;0;0;0
2010;173,00;0;0;2;522;0;0
2010;636,00;1662;16628;0;0;493;4933
2010;205,00;0;0;0;0;0;0
2010;814,00;0;0;0;0;0;0
2010;881,00;0;0;0;0;0;0
2010;771,00;7904;17388;0;0;0;0
2010;533,00;0;0;0;0;0;0
2010;447,00;96;725;0;0;0;0
2010;815,00;0;0;0;0;0;0
2010;801,00;14658;19771;0;0;0;0
2010;800,00;0;0;0;0;0;0
2010;389,00;0;0;0;0;0;0
2010;759,00;0;0;0;0;0;0
2010;695,00;2658;15294;0;0;0;0
2010;816,00;151;822;0;0;0;0
2010;833,00;0;0;0;0;0;0
2010;870,00;105;391;0;0;0;0
2010;927,00;0;0;0;0;0;0
2010;961,00;3644;6931;0;0;0;0
2010;962,00;1;10;0;0;0;0
2010;1079,00;0;0;0;0;0;0
2010;666,00;680;4560;0;0;0;0
2010;392,00;0;0;0;0;0;0
2010;790,00;2225;14894;256;17203;0;0
2010;650,00;3124;6734;0;0;0;0
2010;876,00;3694;4691;0;0;0;0
2010;944,00;0;0;0;0;0;0
2010;952,00;25;100;0;0;0;0
2010;54,00;0;0;30;3280;0;0
2010;538,00;655;8405;37;280;0;0
2010;557,00;1667;2337;0;0;0;0
2010;653,00;1140;1817;0;0;0;0
2010;647,00;152;258;0;0;0;0
2010;208,00;85;196;0;0;0;0
2010;978,00;2784;3866;0;2838;0;0
2010;996,00;1336;1336;0;0;0;0
2010;729,00;0;35670;234;24145;0;0
2010;182,00;0;0;0;0;0;0
2010;633,00;0;0;0;0;0;0
2010;685,00;305;759;70;1701;0;0
2010;683,00;892;1382;0;0;0;0
2010;945,00;1618;1618;0;0;0;0
2010;953,00;0;0;0;0;0;0
2010;1022,00;0;0;0;0;0;0
2010;1049,00;0;0;0;0;0;0
2010;794,00;15698;36651;368;7301;0;0
2010;415,00;719;6369;0;0;0;0
2010;592,00;0;0;0;0;0;0
2010;497,00;0;0;0;0;0;0
2010;308,00;0;0;0;0;0;0
2010;726,00;451;8609;149;8063;0;0
2010;272,00;0;0;0;0;0;0
2010;805,00;12981;24477;632;7750;0;0
2010;5,00;152;362;0;0;0;0
2010;234,00;37;213;0;0;0;0
2010;64,00;0;0;0;0;0;0
2010;842,00;0;0;0;0;0;0
2010;843,00;795;2463;0;0;0;0
2010;1025,00;0;0;0;0;0;0
2010;803,00;1166;9665;0;0;0;0
2010;211,00;0;0;0;0;0;0
2010;773,00;10120;15321;0;0;0;0
2010;424,00;0;0;0;0;0;0
2010;298,00;68;382;0;0;0;0
2010;594,00;0;0;0;0;0;0
2010;237,00;0;0;0;0;63;6255
2010;16,00;0;0;0;0;0;0
2010;768,00;74;398;0;0;77;5027
2010;617,00;1085;3556;0;0;0;0
2010;297,00;0;0;0;0;0;0
2010;105,00;0;0;0;0;27;1781
2010;544,00;0;0;0;0;28;3979
2010;804,00;207;1426;0;0;0;0
2010;470,00;702;702;0;0;65;3002
2010;104,00;0;0;109;3935;0;0
2010;20,00;0;0;0;0;0;0
2010;550,00;0;0;0;0;0;0
2010;112,00;0;0;0;0;82;6039
2010;818,00;0;0;0;0;19;5643
2010;914,00;0;0;0;0;486;9955
2010;928,00;2117;18674;0;0;0;0
2010;964,00;6302;11022;0;0;352;7876
2010;1026,00;0;0;0;0;47;3700
2010;738,00;14419;36691;0;0;0;0
2010;404,00;0;0;0;0;1;11817
2010;274,00;124;1389;150;1976;0;0
2010;270,00;245;3497;0;0;0;0
2010;676,00;1073;1657;0;0;0;0
2010;709,00;406;5076;74;12076;0;0
2010;754,00;7406;25907;333;8342;0;0
2010;997,00;1571;1571;0;0;0;0
2010;734,00;2590;13397;55;1927;1238;2898
2010;299,00;136;187;0;0;0;0
2010;645,00;0;0;0;0;0;0
2010;17,00;0;0;0;0;0;0
2010;1046,00;0;0;0;0;19;3657
2010;420,00;0;0;0;0;0;0
2010;802,00;0;0;0;0;0;0
2010;266,00;2509;2509;0;0;0;0
2010;580,00;0;0;0;0;0;0
2010;137,00;0;0;0;0;0;0
2010;769,00;2102;6424;0;0;0;0
2010;776,00;0;0;0;0;0;0
2010;640,00;140;1395;0;0;0;0
2010;315,00;0;0;38;8797;0;0
2010;40,00;0;0;0;0;0;0
2010;508,00;0;0;0;0;0;0
2010;46,00;0;0;0;0;0;0
2010;590,00;0;0;0;0;0;0
2010;777,00;1982;2047;0;0;0;0
2010;897,00;3087;30807;80;913;0;0
2010;965,00;0;0;0;0;0;0
2010;671,00;1049;1201;0;0;0;0
2010;461,00;6;28;0;0;0;0
2010;376,00;0;0;0;0;0;0
2010;621,00;248;984;0;0;0;0
2010;793,00;2955;11290;34;4217;0;0
2010;324,00;0;0;0;0;0;0
2010;712,00;400;5180;0;0;0;0
2010;32,00;0;0;0;0;0;0
2010;361,00;0;0;0;0;161;2217
2010;486,00;0;0;0;0;0;0
2010;595,00;169;2518;0;0;0;0
2010;433,00;0;0;0;0;0;0
2010;1058,00;0;0;0;0;0;0
2010;261,00;0;0;0;0;0;0
2010;730,00;0;4193;111;4332;0;0
2010;577,00;334;1674;0;0;0;0
2010;788,00;7090;17629;0;0;0;0
2010;865,00;0;0;0;0;0;0
2010;979,00;0;0;0;0;0;0
2010;998,00;0;0;0;0;0;0
2010;221,00;0;0;0;0;0;0
2010;462,00;0;0;0;0;0;0
2010;506,00;0;0;0;0;0;0
2010;727,00;979;6781;0;0;0;0
2010;355,00;0;0;0;0;0;0
2010;487,00;0;0;0;0;0;0
2010;938,00;1567;12349;84;84;0;0
2010;886,00;0;0;0;0;0;0
2010;835,00;0;0;0;0;0;0
2010;999,00;0;0;0;0;0;0
2010;798,00;2591;24183;0;0;0;0
2010;504,00;59;657;154;6142;302;6284
2010;247,00;72;488;0;0;0;0
2010;216,00;239;239;0;0;0;0
2010;654,00;0;0;0;0;0;0
2010;65,00;0;0;20;6747;0;0
2010;472,00;64;391;0;0;28;1768
2010;427,00;0;0;0;0;27;2310
2010;491,00;23;276;0;0;0;0
2010;551,00;331;372;0;0;0;0
2010;106,00;0;0;0;0;0;0
2010;819,00;0;0;0;0;0;0
2010;836,00;0;0;0;0;0;0
2010;915,00;0;0;0;0;53;4567
2010;942,00;0;0;0;0;0;0
2010;748,00;11263;15410;4;0;0;0
2010;198,00;0;0;0;0;0;0
2010;871,00;2909;2909;0;0;0;0
2010;948,00;0;0;0;0;0;0
2010;1051,00;0;0;0;0;0;0
2010;1083,00;0;0;0;0;0;0
2010;679,00;479;1253;295;4022;1337;2675
2010;176,00;43;158;0;0;0;0
2010;537,00;0;0;0;0;0;0
2010;39,00;0;0;0;0;0;0
2010;608,00;1329;1329;0;0;0;0
2010;596,00;381;474;0;0;0;0
2010;749,00;1;29746;0;3001;0;0
2010;758,00;18599;46356;0;0;0;0
2010;724,00;10519;29990;118;5158;1005;2174
2010;436,00;0;0;0;0;0;0
2010;567,00;0;0;128;7933;0;0
2010;677,00;3499;16452;0;0;0;0
2010;670,00;1674;9282;1073;12818;0;0
2010;588,00;4422;4422;0;0;241;4555
2010;446,00;325;2395;0;0;0;0
2010;753,00;6502;37104;3859;16634;0;0
2010;887,00;0;0;0;0;0;0
2010;388,00;0;0;0;0;0;0
2010;585,00;0;0;0;0;0;0
2010;245,00;0;0;0;0;0;0
2010;603,00;658;718;0;0;0;0
2010;426,00;0;0;0;0;0;0
2010;232,00;0;0;0;0;0;0
2010;288,00;0;0;0;0;0;0
2010;246,00;0;0;0;0;0;0
2010;284,00;0;0;0;0;0;0
2010;18,00;0;0;0;0;0;0
2010;356,00;0;0;238;10393;0;0
2010;401,00;0;0;0;0;0;0
2010;733,00;17887;45095;113;1540;0;0
2010;243,00;0;0;0;0;0;0
2010;380,00;0;0;0;0;0;0
2010;716,00;201;1391;0;0;0;0
2010;534,00;1290;6397;0;0;0;0
2010;185,00;0;0;0;0;0;0
2010;258,00;149;1047;0;0;0;0
2010;505,00;2451;2451;0;0;0;0
2010;268,00;478;3876;0;0;0;0
2010;602,00;2144;2627;0;0;0;0
2010;254,00;842;1261;0;0;0;0
2010;705,00;243;1717;0;0;0;0
2010;133,00;0;0;0;0;0;0
2010;33,00;0;0;59;2713;0;0
2010;143,00;0;0;143;143;0;0
2010;36,00;0;0;19;754;0;0
2010;756,00;276;1331;0;0;0;0
2010;662,00;5870;9560;432;4201;0;0
2010;192,00;0;0;0;0;0;0
2010;382,00;0;0;0;0;0;0
2010;322,00;0;0;0;0;0;0
2010;478,00;0;0;0;0;0;0
2010;352,00;0;0;0;0;346;10325
2010;628,00;2083;12476;0;0;0;0
2010;291,00;0;0;233;10769;0;0
2010;495,00;0;0;0;0;0;0
2010;845,00;1540;7496;185;7012;0;0
2010;498,00;293;355;0;0;0;0
2010;314,00;0;0;0;0;0;0
2010;720,00;3883;5366;0;0;0;0
2010;721,00;2081;9566;0;0;117;2068
2010;485,00;6400;6989;1419;1634;0;0
2010;273,00;1666;12207;0;0;0;0
2010;846,00;9022;23486;7;77;0;0
2010;847,00;0;0;0;0;0;0
2010;848,00;389;4514;0;0;0;0
2010;864,00;0;0;0;0;0;0
2010;916,00;961;16458;0;0;0;0
2010;930,00;330;1241;0;0;0;0
2010;954,00;2582;13827;0;0;0;0
2010;943,00;532;1906;0;0;0;0
2010;949,00;8176;42852;0;0;59;1220
2010;980,00;246;2341;0;0;0;0
2010;981,00;93;122;0;0;0;0
2010;1024,00;1088;16585;0;0;0;0
2010;1017,00;0;0;0;0;0;0
2010;1000,00;3426;9735;0;0;0;0
2010;1018,00;1446;6179;19;525;14;19
2010;1001,00;0;0;0;0;0;0
2010;1007,00;13116;16825;338;3182;0;0
2010;1008,00;7489;9333;0;0;0;0
2010;1009,00;11785;16569;466;3486;0;0
2010;1010,00;4546;5535;0;0;0;0
2010;1011,00;3271;4235;0;0;0;0
2010;1012,00;3482;9254;0;0;0;0
2010;1013,00;12092;24821;305;9729;0;0
2010;1041,00;0;0;0;0;0;0
2010;789,00;0;0;0;0;0;0
2010;326,00;0;0;0;0;0;0
2010;442,00;94;586;0;0;0;0
2010;294,00;1723;1723;0;0;0;0
2010;378,00;403;403;0;0;0;0
2010;402,00;0;0;0;0;0;0
2010;29,00;0;0;0;0;0;0
2010;450,00;0;0;0;0;0;0
2010;656,00;91;709;0;0;0;0
2010;333,00;1372;1372;0;0;0;0
2010;668,00;110;1283;0;0;0;0
2010;684,00;343;1821;0;0;0;0
2010;422,00;225;225;0;0;0;0
2010;763,00;6145;19315;0;0;0;0
2010;741,00;10941;25444;86;3458;0;0
2010;553,00;1218;7202;0;0;0;0
2010;357,00;0;0;0;0;0;0
2010;899,00;0;0;0;0;0;0
2010;900,00;0;0;0;0;0;0
2010;932,00;0;0;0;0;0;0
2010;950,00;0;0;0;0;0;0
2010;966,00;0;0;0;0;0;0
2010;967,00;78;944;0;0;0;0
2010;982,00;907;1108;0;0;0;0
2010;1014,00;275;291;0;0;0;0
2010;1048,00;0;0;0;0;0;0
2010;1080,00;836;1096;0;0;0;0
2010;722,00;3279;19525;0;0;0;0
2010;660,00;5806;5806;0;0;0;0
2010;75,00;0;0;54;3025;0;0
2010;249,00;0;0;0;0;0;0
2010;275,00;0;0;0;0;0;0
2010;227,00;0;0;0;0;0;0
2010;150,00;0;0;0;0;0;0
2010;47,00;0;0;0;0;0;0
2010;172,00;117;182;0;0;0;0
2010;581,00;44;4224;0;0;0;0
2010;120,00;0;0;0;0;0;0
2010;445,00;0;0;0;0;0;0
2010;471,00;0;0;0;0;0;0
2010;53,00;0;0;0;0;0;0
2010;199,00;0;0;0;0;0;0
2010;575,00;0;0;0;0;0;0
2010;528,00;1081;1081;0;0;0;0
2010;631,00;1980;4178;0;0;0;0
2010;699,00;34835;45180;0;0;0;0
2010;823,00;0;0;0;0;0;0
2010;849,00;0;0;0;0;0;0
2010;869,00;0;0;0;0;0;0
2010;955,00;0;0;0;0;0;0
2010;983,00;0;0;0;0;0;0
2010;1002,00;0;0;0;0;0;0
2010;1015,00;16523;16523;0;0;1;1
2010;703,00;1019;6866;0;0;0;0
2010;474,00;2363;19912;0;0;0;0
2010;51,00;0;0;53;3828;0;0
2010;441,00;0;0;0;0;0;0
2010;327,00;0;0;0;0;48;9438
2010;690,00;1811;9082;0;0;0;0
2010;262,00;49;201;0;0;0;0
2010;403,00;0;0;0;0;0;0
2010;312,00;0;0;14;3178;0;0
2010;507,00;0;0;0;0;0;0
2010;589,00;12;268;0;0;0;0
2010;665,00;1000;4050;0;0;0;0
2010;334,00;0;0;0;0;0;0
2010;751,00;2846;13534;35;5108;0;0
2010;186,00;0;0;0;0;0;0
2010;646,00;529;937;0;0;0;0
2010;536,00;267;386;0;0;0;0
2010;242,00;0;0;0;0;0;0
2010;490,00;0;0;0;0;61;1816
2010;500,00;156;1034;0;0;0;0
2010;206,00;0;0;0;0;0;0
2010;58,00;0;0;0;0;0;0
2010;572,00;9183;9183;23;1297;0;0
2010;180,00;0;0;0;0;0;0
2010;549,00;23;191;0;0;0;0
2010;582,00;130;1126;0;0;0;0
2010;743,00;3722;10201;0;0;0;0
2010;795,00;0;0;0;0;0;0
2010;269,00;0;0;0;0;0;0
2010;634,00;1600;1600;0;0;0;0
2010;1,00;0;0;0;0;0;0
2010;717,00;205;2460;29;344;0;0
2010;373,00;0;0;0;0;0;0
2010;535,00;319;1438;27;12755;0;0
2010;824,00;43669;43669;1666;1666;0;0
2010;888,00;0;0;0;0;0;0
2010;902,00;0;0;0;0;0;0
2010;968,00;0;0;0;0;0;0
2010;346,00;0;0;0;0;0;0
2010;27,00;0;0;0;0;0;0
2010;165,00;71;141;0;0;0;0
2010;956,00;470;5799;59;1703;0;0
2010;413,00;0;0;0;0;0;0
2010;149,00;0;0;0;0;0;0
2010;612,00;0;0;0;0;0;0
2010;559,00;0;0;0;0;0;0
2010;7,00;0;0;0;0;0;0
2010;283,00;0;0;0;0;0;0
2010;37,00;0;0;0;0;0;0
2010;153,00;0;0;0;0;0;0
2010;547,00;545;6543;0;0;0;0
2010;397,00;0;0;0;0;1363;7493
2010;556,00;165;5209;0;0;0;0
2010;42,00;0;0;0;0;0;0
2010;31,00;0;0;0;0;102;9929
2010;740,00;3386;17765;0;0;0;0
2010;217,00;0;0;0;0;0;0
2010;863,00;0;0;0;0;0;0
2010;889,00;11307;25814;0;0;0;0
2010;984,00;0;0;0;0;0;0
2010;34,00;0;0;0;0;0;0
2010;791,00;0;0;0;0;0;0
2010;181,00;0;0;0;0;0;0
2010;430,00;0;0;0;0;0;0
2010;715,00;290;929;0;0;0;0
2010;521,00;0;0;0;0;0;0
2010;524,00;189;1063;0;0;0;0
2010;432,00;0;0;0;0;0;0
2010;19,00;0;0;0;0;0;0
2010;25,00;0;0;0;0;0;0
2010;26,00;0;0;0;0;0;0
2010;890,00;270;3453;64;5262;0;0
2010;904,00;10;25;0;0;0;0
2010;957,00;1924;37316;86;6318;0;0
2010;939,00;500;21011;213;3313;0;0
2010;236,00;1453;1453;0;0;0;0
2010;735,00;1168;9137;0;0;0;0
2010;146,00;0;0;0;0;0;0
2010;363,00;0;0;20;4980;0;0
2010;187,00;0;0;0;0;0;0
2010;265,00;0;0;0;0;0;0
2010;295,00;0;0;0;0;0;0
2010;496,00;0;0;0;0;0;0
2010;77,00;0;0;0;0;0;0
2010;391,00;0;0;0;0;0;0
2010;63,00;0;0;0;0;0;0
2010;240,00;0;0;0;0;0;0
2010;448,00;0;0;0;0;0;0
2010;151,00;0;0;0;0;0;0
2010;425,00;0;0;0;0;0;0
2010;300,00;10;35;0;0;0;0
2010;339,00;0;0;0;0;0;0
2010;826,00;0;0;0;0;0;0
2010;874,00;563;3728;0;0;0;0
2010;905,00;2079;14219;95;10115;0;0
2010;736,00;7293;26931;42;2468;0;0
2010;459,00;0;0;0;0;0;0
2010;320,00;0;0;0;0;29;4587
2010;45,00;0;0;237;32588;80;11115
2010;292,00;0;0;25;650;0;0
2010;618,00;1342;2980;0;0;0;0
2010;463,00;2479;12772;105;2634;0;0
2010;891,00;0;0;0;0;0;0
2010;958,00;6710;6710;0;0;1479;1479
2010;244,00;0;0;0;0;0;0
2010;28,00;0;0;0;0;0;0
2010;444,00;152;152;0;0;0;0
2010;479,00;0;0;0;0;0;0
2010;285,00;218;992;0;0;0;0
2010;253,00;0;0;0;0;0;0
2010;481,00;118;785;0;0;0;0
2010;540,00;0;0;0;0;0;0
2010;332,00;0;0;0;0;0;0
2010;41,00;0;0;0;0;0;0
2010;510,00;43;73;0;0;0;0
2010;305,00;4;16;0;0;0;0
2010;708,00;2136;2475;0;0;0;0
2010;755,00;45879;62200;0;0;0;0
2010;750,00;24433;60723;516;13980;0;0
2010;696,00;4210;16482;0;0;0;0
2010;434,00;685;1013;0;0;0;0
2010;421,00;0;0;0;0;0;0
2010;827,00;0;0;0;0;0;0
2010;933,00;295;1195;0;0;0;0
2010;1030,00;0;0;0;0;0;0
2010;1003,00;47;336;0;0;0;0
2010;1050,00;127;127;0;0;0;0
2010;934,00;660;3460;0;0;0;0
2010;629,00;2609;16290;7;348;0;0
2010;21,00;0;0;0;0;118;11377
2010;615,00;0;0;0;0;0;0
2010;626,00;0;0;0;0;0;0
2010;417,00;1414;1414;0;0;0;0
2010;597,00;0;0;0;0;18;1106
2010;539,00;1255;8859;0;0;0;0
2010;343,00;0;0;0;0;0;0
2010;135,00;0;0;0;0;0;0
2010;158,00;0;0;168;10785;48;5053
2010;775,00;2196;9998;0;0;0;0
2010;177,00;0;0;0;0;68;4193
2010;578,00;0;0;0;0;0;0
2010;416,00;0;0;0;0;29;4111
2010;561,00;31;147;0;0;95;8261
2010;828,00;0;0;0;0;34;4730
2010;860,00;0;0;0;0;76;4865
2010;935,00;0;0;0;0;78;5295
2010;936,00;0;0;0;0;0;0
2010;986,00;0;0;15;2312;0;0
2010;987,00;0;0;0;0;0;0
2010;1021,00;0;0;0;0;0;0
2010;658,00;1391;2585;0;0;0;0
2010;353,00;0;0;0;0;332;3011
2010;323,00;0;0;21;1541;0;0
2010;620,00;0;0;0;0;0;0
2010;384,00;326;522;0;0;0;0
2010;484,00;32;238;38;3468;0;0
2010;554,00;913;7120;182;2766;0;0
2010;209,00;0;0;0;0;0;0
2010;707,00;2004;13749;0;0;0;2352
2010;395,00;0;0;0;0;0;0
2010;969,00;16;124;0;0;0;0
2010;1052,00;0;0;0;0;0;0
2010;739,00;1316;11424;0;0;0;0
2010;613,00;4651;13954;0;0;0;0
2010;593,00;2415;11865;0;0;0;0
2010;704,00;10909;32729;0;0;0;0
2010;493,00;0;0;0;0;0;0
2010;686,00;4364;24441;0;0;0;0
2010;257,00;0;0;0;0;0;0
