año,NCODI,primDiges_hosp,totDiges_hosp,primDigestivo_CEP,totDigestivo_CEP,primCardio_hosp,totCardio_hosp,primCardio_CEP,totCardio_CEP,primDerma_hosp,totDerma_hosp,primDerma_CEP,totDerma_CEP,primNeurolog_hosp,totNeurolog_hosp,primNeurolog_CEP,totNeurolog_CEP,primPsquia_hosp,totPsquia_hosp,primPsquia_CEP,totPsquia_CEP,primRestoMed_hosp,totRestoMed_hosp,primRestoMed_CEP,totRestoMed_CEP,primCirGeneral_hosp,totCirGeneral_hosp,primCirGeneral_CEP,totCirGeneral_CEP,primTrauma_hosp,totTrauma_hosp,primTrauma_CEP,totTrauma_CEP,primGine_hosp,totGine_hosp,primGine_CEP,totGine_CEP,primOftalmo_hosp,totOftalmo_hosp,primOftalmo_CEP,totOftalmo_CEP,primOrl_hosp,totOrl_hosp,primOrl_CEP,totOrl_CEP,primUrolog_hosp,totUrolog_hosp,primUrolog_CEP,totUrolog_CEP,primRestoQuirurg_hosp,totRestoQuirurg_hosp,primRestoQuirurg_CEP,totRestoQuirurg_CEP,primPediatria_hosp,totPediatria_hosp,primPediatria_CEP,totPediatria_CEP,primPreAnest_hosp,totPreAnest_hosp,primPreAnest_CEP,totPreAnest_CEP,primRehabil_hosp,totRehabil_hosp,primRehabil_CEP,totRehabil_CEP,primOtrasConsul_hosp,totOtrasConsul_hosp,primOtrasConsul_CEP,totOtrasConsul_CEP,primTotal_hosp,total_hosp,primTotal_CEP,total_CEP,otrasTexto
2018,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,1032,2102,9514,0,0,2059,6878,0,0,5953,13656,0,0,2299,7774,0,0,1019,14022,0,0,12110,61284,0,0,3125,8066,0,0,6199,19618,0,0,5531,21849,0,0,8091,32971,0,0,5015,11699,0,0,1875,7195,0,0,6902,12052,0,0,1429,7544,0,0,11683,14569,0,0,8664,22771,0,0,0,0,0,0,84056,271462,0,0,"Otros"
2018,1064,3190,6862,0,0,2458,5065,0,0,5735,9592,0,0,2120,4156,0,0,1253,2444,0,0,12717,27936,0,0,1775,3733,0,0,9684,24842,0,0,6921,20315,0,0,0,0,0,0,3671,5702,0,0,2897,5309,0,0,3462,8612,0,0,2486,7554,0,0,3759,4078,0,0,1621,2921,0,0,0,0,0,0,63749,139121,0,0,"Otros"
2018,226,2052,5447,0,0,2698,7158,0,0,2876,3276,0,0,1079,3028,0,0,0,0,0,0,13842,21460,0,0,1278,3735,0,0,5149,15664,0,0,4327,15113,0,0,7702,26901,0,0,57,169,0,0,3007,9480,0,0,1557,4465,0,0,3534,10331,0,0,1678,1678,0,0,952,2783,0,0,7126,8943,0,0,58914,139631,0,0,"Otros"
2018,687,2995,7145,0,0,2357,6465,,,3777,4415,0,0,0,0,0,0,46,1215,1857,15349,10911,21965,,,3112,5342,,,9339,17002,,,6648,20724,0,0,5976,15396,0,0,3863,9935,0,0,2540,7368,,,,,,,1743,4333,,,4115,4117,0,0,4871,10092,,,0,0,,,62293,135514,1857,15349,"Otros"
2018,745,2707,10160,5509,12106,0,1279,4530,15151,1198,4007,11280,20512,2529,6240,8992,20213,30,31,11191,73680,19251,86753,11653,32871,2470,7317,4752,6249,1832,13669,19445,29516,5782,19214,13239,26381,,,14903,39271,1609,7699,6801,13679,957,5384,5400,12160,10828,27827,122,352,5918,23530,0,0,6043,10023,165,173,2543,5491,8811,20223,0,0,0,0,63697,228624,126793,322537,"Otros"
2018,109,1065,1182,0,0,1490,6785,0,0,950,1506,0,0,732,1281,0,0,50,286,0,0,4657,8230,0,0,891,2316,0,0,3901,12001,0,0,2231,10174,0,0,1946,2109,0,0,3073,4635,0,0,738,1949,0,0,2296,4742,0,0,2498,7229,0,0,734,737,0,0,977,3029,0,0,0,0,0,0,28229,68191,0,0,"Otros"
2018,808,7057,19120,0,0,3740,13017,,,9426,17020,0,0,,,,,,,,,8665,32752,0,0,6805,14363,0,0,11635,37332,0,0,10269,44296,0,0,12920,40644,0,0,7975,21038,0,0,2326,9888,0,0,,,,,2979,9332,0,0,6796,8137,0,0,13848,27482,0,0,,,,,104441,294421,0,0,"Otros"
2018,971,2159,4915,,,1171,2991,,,2533,5620,,,,,,,,,,,1593,6470,,,1601,2227,,,5013,10537,,,2297,5955,,,3587,9392,,,1746,3312,,,1495,4190,,,,,,,,,,,2572,2625,0,0,3763,6765,,,,,,,29530,64999,0,0,"Otros"
2018,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,919,2720,8142,177,581,2842,8481,404,845,6354,11452,399,664,3184,7928,0,0,2314,14317,0,0,12485,59938,0,0,2992,7735,0,0,1809,5585,9546,15917,4214,21057,1003,1695,9500,24003,1421,2544,5020,11213,662,980,2560,11327,155,424,0,0,0,0,1915,6103,0,0,5461,5525,477,477,2379,5462,1850,2155,0,0,0,0,65749,208268,16094,26282,"Otros"
2018,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,"Otros"
2018,725,5092,16540,0,0,5898,19073,0,0,1096,1274,9544,15937,3964,17922,0,0,116,382,0,0,20128,106740,4503,15378,9629,18528,1473,8884,218,295,13914,47691,9530,31570,1130,10931,0,0,17175,43777,0,0,9177,20448,4723,17477,0,0,11531,34790,0,0,5201,19815,2390,12801,14948,15479,2087,2087,0,0,10288,25018,0,0,0,0,92074,299885,71681,202952,"Otros"
2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1402,0,0,150,6082,0,0,"Otros"
2018,15,0,0,0,0,148,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,685,0,0,191,319,0,0,1128,3031,0,0,1363,1745,0,0,993,1159,0,0,121,137,0,0,334,458,0,0,189,321,0,0,1851,2074,0,0,137,138,0,0,0,0,0,0,0,0,0,0,6911,10219,0,0,"Otros"
2018,264,3952,4143,0,0,2980,7568,0,0,948,956,0,0,739,784,0,0,1632,1900,0,0,22939,29718,0,0,2805,3133,0,0,22354,25881,0,0,6741,8286,0,0,6204,6748,0,0,7375,7844,0,0,5900,6120,0,0,8106,8917,0,0,1,1,0,0,1586,1600,0,0,0,0,0,0,0,0,0,0,94262,113599,0,0,"Otros"
2018,867,544,906,0,0,570,949,0,0,487,812,0,0,562,803,0,0,437,728,0,0,4491,7486,0,0,439,803,0,0,3043,5882,0,0,2002,3336,0,0,799,1331,0,0,1241,2069,0,0,754,1257,0,0,82,137,0,0,155,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15606,26758,0,0,"Otros"
2018,910,3096,5648,0,0,1924,7132,0,0,3084,4961,0,0,1914,5649,0,0,150,177,0,0,7675,37724,0,0,4418,8951,0,0,4995,13593,0,0,3627,11173,0,0,6788,13995,0,0,3819,7595,0,0,2018,8500,0,0,1533,3423,0,0,946,2787,0,0,5884,6051,0,0,4698,10003,0,0,0,0,0,0,56569,147362,0,0,"Otros"
2018,1053,692,3226,1680,4109,2078,6008,0,0,0,0,5985,7905,758,1728,2332,7069,0,0,969,8567,4265,26009,6740,23672,2312,6621,2221,4086,3286,13040,3265,7542,1441,6092,6153,13713,2468,10439,4510,7606,1979,5717,1685,3409,1386,7461,1744,6398,430,1027,0,0,1788,3742,0,0,5698,5751,0,0,3371,8343,0,0,0,0,0,0,31952,105204,37284,94076,"Otros"
2018,1055,2357,5350,0,0,2339,10886,0,0,6033,10721,0,0,2703,7360,0,0,685,771,0,0,20912,78166,0,0,4202,8934,0,0,7025,21298,0,0,6336,22355,0,0,9917,29314,0,0,5611,12546,0,0,2975,11718,0,0,0,0,0,0,1961,5922,0,0,8298,8298,0,0,7614,12605,0,0,0,0,0,0,88968,246244,0,0,"Otros"
2018,1081,0,0,0,0,0,0,0,0,0,0,0,0,207,1169,0,0,0,0,0,0,197,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,908,0,0,332,2834,0,0,839,5440,0,0,"Otros"
2018,1115,1660,1804,0,0,1452,1624,0,0,784,834,0,0,1013,1113,0,0,1167,1213,0,0,15621,19559,0,0,1268,1541,0,0,4764,5897,0,0,4322,4891,0,0,2082,2267,0,0,2760,3221,0,0,1677,1977,0,0,37,37,0,0,1655,2318,0,0,0,0,0,0,0,0,0,0,741,2506,0,0,41003,50802,0,0,"Otros"
2018,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,892,0,0,0,0,0,0,0,0,0,0,275,750,0,0,0,0,0,0,825,6571,0,0,"Otros"
2018,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,560,0,0,3765,23001,0,0,66,257,0,0,1351,6919,0,0,0,0,0,0,484,834,0,0,110,212,0,0,0,0,0,0,110,309,0,0,82,156,0,0,901,1649,0,0,2124,3996,0,0,110,309,0,0,9441,38046,0,0,"Otros"
2018,174,215,416,0,0,0,0,0,0,3114,3456,0,0,0,0,0,0,0,0,0,0,223,223,0,0,1862,1862,0,0,424,424,0,0,0,0,0,0,9494,13346,0,0,0,0,0,0,772,1065,0,0,0,0,0,0,0,0,0,0,1975,1975,0,0,317,1213,0,0,4810,4810,0,0,23206,28790,0,0,"Otros"
2018,523,0,0,0,0,127,400,0,0,0,0,0,0,733,2469,0,0,0,0,0,0,244,1106,0,0,0,0,0,0,11460,40368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,148,0,0,0,0,0,0,0,0,0,0,50,1727,0,0,5986,17351,0,0,803,3641,0,0,19498,67210,0,0,"Otros"
2018,697,2361,4448,0,0,7165,12029,0,0,5870,9129,0,0,5181,7106,0,0,0,0,0,0,25097,40349,0,0,2413,3866,0,0,13398,27545,0,0,20230,24779,0,0,12,12,0,0,22,35,0,0,4124,10618,0,0,1802,4945,0,0,11306,21629,0,0,6965,6965,0,0,3264,5491,0,0,0,0,0,0,109210,178946,0,0,"Otros"
2018,239,4328,7519,0,0,2840,5567,0,0,5025,9013,0,0,1213,2948,0,0,0,0,0,0,13912,20308,0,0,1348,2918,0,0,11673,37719,0,0,6229,12043,0,0,0,0,0,0,4276,16208,0,0,2329,6077,0,0,2692,22154,0,0,7186,17615,0,0,51,1706,0,0,5713,9269,0,0,0,0,0,0,68815,171064,0,0,"Otros"
2018,287,3285,4548,0,0,4025,11375,0,0,11369,21364,0,0,2213,3754,0,0,1357,2043,0,0,20427,62515,0,0,821,1565,0,0,7120,14969,0,0,1950,7600,0,0,663,798,0,0,1904,2528,0,0,2467,3489,0,0,2382,4330,0,0,5483,14701,0,0,1651,1710,0,0,2522,37087,0,0,1440,20779,0,0,71079,215155,0,0,"Otros"
2018,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,473,0,0,"Otros"
2018,692,1956,6849,0,0,1786,5529,0,0,4975,13098,0,0,1389,4440,0,0,1013,7324,0,0,5550,34266,0,0,2559,6803,0,0,4972,15580,0,0,5248,11616,0,0,3969,9596,0,0,3802,9750,0,0,2235,7744,0,0,2175,5122,0,0,1834,5855,0,0,5017,5342,0,0,5242,13055,0,0,,,0,0,53722,161969,0,0,"Otros"
2018,435,1442,3851,0,0,831,2197,0,0,3024,7097,0,0,455,937,0,0,737,3981,0,0,9369,58263,0,0,793,2045,0,0,5794,22412,0,0,2942,25224,0,0,2697,6940,0,0,1634,3463,0,0,1318,4103,0,0,713,1531,0,0,1174,10496,0,0,1176,1332,0,0,4696,96854,0,0,0,0,0,0,38795,250726,0,0,"Otros"
2018,423,153,520,0,0,320,1281,0,0,428,1401,0,0,60,225,0,0,68,230,0,0,3204,10681,0,0,633,2281,0,0,872,2905,0,0,1312,4381,0,0,261,1002,0,0,273,989,0,0,332,1214,0,0,245,751,0,0,2328,7914,0,0,125,423,0,0,18,76,0,0,321,972,0,0,10953,37246,0,0,"Otros"
2018,351,152,232,0,0,781,2379,0,0,2816,3875,0,0,188,313,0,0,13,66,0,0,4998,9708,0,0,517,918,0,0,2714,7744,0,0,2027,4446,0,0,1950,2610,0,0,2224,3112,0,0,1182,1408,0,0,218,335,0,0,1235,12589,0,0,304,304,0,0,222,3330,0,0,0,0,0,0,21541,53369,0,0,"Otros"
2018,810,168,579,0,0,603,2010,0,0,714,2354,0,0,62,215,0,0,183,597,0,0,4893,16325,0,0,870,2872,0,0,1945,6714,0,0,528,1715,0,0,454,1522,0,0,374,1284,0,0,839,2826,0,0,402,1359,0,0,513,1701,0,0,170,568,0,0,15,42,0,0,1549,5109,0,0,14282,47792,0,0,"Otros"
2018,990,1293,4386,0,0,875,3042,0,0,2049,5117,0,0,879,2165,0,0,892,5480,0,0,5878,29586,0,0,1494,5065,0,0,2583,7897,0,0,2935,10557,0,0,2690,11377,0,0,1023,2578,0,0,1073,3260,0,0,0,0,0,0,1043,3527,0,0,2516,2516,0,0,3344,8229,0,0,0,0,0,0,30567,104782,0,0,"Otros"
2018,680,1408,11345,9123,14459,1424,8177,6963,11437,2426,11149,11801,17392,849,7538,6030,9550,0,0,0,0,13784,92857,13333,22377,1203,6006,3841,4494,7808,31178,11767,17424,7114,26845,18866,27863,886,20711,19899,35345,1305,10241,10187,13974,1052,9063,5843,10438,8019,31223,4745,5421,4209,21363,4,4,15270,17487,0,0,4044,14084,5175,6422,0,0,0,0,70801,319267,127577,196600,"Otros"
2018,411,1601,2862,0,0,564,2574,0,0,4869,15549,0,0,533,1128,0,0,13,17,0,0,20269,41783,0,0,1764,5246,0,0,11203,28091,0,0,3560,19758,0,0,0,0,0,0,2581,5035,0,0,2019,9473,0,0,2589,5935,0,0,8309,12057,0,0,5609,7099,0,0,961,1975,0,0,0,0,0,0,66444,158582,0,0,"Otros"
2018,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,558,3313,6932,0,0,2869,5826,1497,3248,0,0,7852,12655,3297,6258,0,0,293,293,5314,23886,17737,60479,244,343,6856,12270,0,0,4468,10745,5612,9502,9378,17279,0,0,9797,16655,9143,16059,5502,11800,1777,2787,3603,9549,0,0,0,0,5819,5819,2545,5472,0,0,5297,5297,0,0,3166,7118,507,3103,0,0,0,0,78121,175973,37765,77402,"Otros"
2018,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros"
2018,248,292,1918,0,0,4973,20535,0,0,5371,8828,0,0,1856,3797,0,0,71,105,0,0,6938,35786,0,0,1205,2659,0,0,2634,11224,0,0,8411,18011,0,0,4467,6700,0,0,2667,3646,0,0,3146,3631,0,0,2739,5218,0,0,6328,13088,0,0,0,0,0,0,0,33110,0,0,614,19439,0,0,51712,187695,0,0,"Otros"
2018,224,1249,5932,0,0,982,3169,0,0,1570,4514,0,0,540,1279,0,0,0,0,0,0,0,0,0,0,728,1279,0,0,3539,12108,0,0,617,2832,0,0,0,0,0,0,1743,3558,0,0,721,2043,0,0,0,0,0,0,955,5399,0,0,422,445,0,0,0,0,0,0,0,0,0,0,13066,42558,0,0,"Otros"
2018,591,6827,15904,0,0,6641,12071,0,0,9885,17613,0,0,7069,15887,0,0,1828,2494,0,0,50557,97564,0,0,5309,10772,0,0,16196,31244,0,0,13845,30628,0,0,22378,42887,0,0,7935,11621,0,0,6968,14139,0,0,3108,8221,0,0,4226,12420,0,0,13394,15309,0,0,11641,22605,0,0,1392,13609,0,0,189199,374988,0,0,"Otros"
2018,586,940,3493,2370,5711,1179,4694,2437,6008,5121,10387,7093,12432,2554,6075,2175,4306,3486,24523,0,0,23170,70611,11879,19103,4996,9170,3979,6035,4755,11280,7836,12081,5228,11274,4942,9453,11800,22849,7752,20044,2943,5237,6304,7554,3513,9088,3021,6868,0,0,0,0,5366,10173,0,0,9483,10391,0,0,8626,21207,675,1536,0,0,0,0,93160,230452,60463,111131,"Otros"
2018,453,1243,2298,1946,3067,2938,4690,0,0,0,0,4149,5684,1698,4486,1293,2287,0,0,0,0,6713,11880,1393,4103,0,0,1168,1406,0,0,2928,4419,0,0,4254,6076,0,0,5149,7849,0,0,2582,3671,0,0,1683,3149,0,0,0,0,0,0,0,0,0,0,0,0,1970,3175,0,0,0,0,0,0,14562,26529,26545,41711,"Otros"
2018,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,14,0,0,"Otros"
2018,830,1911,7684,0,0,1848,6592,0,0,6655,13619,0,0,1938,6645,0,0,884,5804,0,0,5817,32323,0,0,2720,7025,0,0,5844,19127,0,0,6502,18681,0,0,7978,19443,0,0,4672,10231,0,0,1941,6985,0,0,0,0,0,0,1628,4646,0,0,4375,5438,0,0,4095,8600,0,0,0,0,0,0,58808,172843,0,0,"Otros"
2018,892,3054,13446,0,0,3429,9857,0,0,8845,19028,0,0,3394,7845,0,0,1949,10696,0,0,10305,116283,0,0,5475,11813,0,0,8159,24405,0,0,5397,25423,0,0,14939,39237,0,0,9316,17617,0,0,3918,16849,0,0,0,0,0,0,2227,9151,0,0,6836,8688,0,0,5790,12641,0,0,0,0,0,0,93033,342979,0,0,"Otros"
2018,921,6322,7895,0,0,7872,8614,0,0,14812,18336,0,0,5701,8433,0,0,3132,4548,0,0,54818,81861,0,0,3732,6835,0,0,22100,36083,0,0,17097,31883,0,0,0,0,0,0,3634,5823,0,0,9955,14420,0,0,7755,10735,0,0,17425,24411,0,0,101,8756,0,0,2913,4253,0,0,3333,4373,0,0,180702,277259,0,0,"Otros"
2018,991,143,275,0,0,181,597,0,0,428,871,0,0,67,158,0,0,70,528,0,0,524,2170,0,0,474,772,0,0,666,1432,0,0,732,1486,0,0,0,0,0,0,194,360,0,0,207,504,0,0,0,0,0,0,31,133,0,0,401,401,0,0,213,580,0,0,0,0,0,0,4331,10267,0,0,"Otros"
2018,992,2786,7662,0,0,1563,4437,0,0,5174,8591,0,0,1537,4533,0,0,1301,10021,0,0,5295,53435,0,0,2542,5801,0,0,8397,19200,0,0,5618,16331,0,0,3318,10544,0,0,3384,8969,0,0,1776,4160,0,0,0,0,0,0,998,4441,0,0,4126,5215,0,0,3301,7448,0,0,0,0,0,0,51116,170788,0,0,"Otros"
2018,993,1332,5096,143,1146,1208,3074,249,587,2009,3912,1853,3377,1035,3789,271,876,39,1454,711,5522,3074,41112,831,6195,2454,4863,527,1174,3539,10257,1696,3729,1542,3607,1264,4589,3075,10795,1660,4847,1797,4933,696,1799,1195,3746,562,1619,1023,2242,0,0,678,2884,0,0,5127,5127,766,766,3285,8430,1250,3732,550,2423,0,0,32962,117744,12479,39958,"Otros"
2018,1070,1157,8436,4647,9587,2602,11381,1107,3507,9162,19275,4363,6751,2536,15937,713,1846,5608,46078,0,0,12128,89711,2519,6527,2375,10157,3459,5019,14980,52600,7115,12795,15284,41723,,,4565,26814,15938,35095,7747,23949,0,0,2007,13359,2686,7869,13131,36020,0,0,3217,22502,0,0,8039,8171,5957,6118,6485,15032,0,0,4061,10633,0,0,115084,451778,48504,95114,"Otros"
2018,1095,545,1023,0,0,421,1055,0,0,1221,2539,0,0,362,1071,0,0,352,860,0,0,4639,9583,0,0,255,631,0,0,2012,5383,0,0,1174,2998,0,0,782,1573,0,0,502,819,0,0,449,1316,0,0,641,3021,0,0,648,1576,0,0,802,1023,0,0,0,0,0,0,0,0,0,0,14805,34471,0,0,"Otros"
2018,1094,140,169,0,0,52,55,0,0,520,596,0,0,108,138,0,0,0,0,0,0,5006,5201,0,0,38,44,0,0,1227,1690,0,0,335,660,0,0,2,2,0,0,122,131,0,0,110,134,0,0,129,173,0,0,450,651,0,0,210,210,0,0,0,0,0,0,0,0,0,0,8449,9854,0,0,"Otros"
