año,NCODI,progAngioVasc_hosp,urgeAngioVasc_hosp,progAngioVasc_cma,urgeAngioVasc_cma,progAngioVasc_resto,urgeAngioVasc_resto,progAngioVasc_total,urgeAngioVasc_total,progCirCardio_hosp,urgeCirCardio_hosp,progCirCardio_cma,urgeCirCardio_cma,progCirCardio_resto,urgeCirCardio_resto,progCirCardio_total,urgeCirCardio_total,progCirGeneral_hosp,urgeCirGeneral_hosp,progCirGeneral_cma,urgeCirGeneral_cma,progCirGeneral_resto,urgeCirGeneral_resto,progCirGeneral_total,urgeCirGeneral_total,progMaxilo_hosp,urgeMaxilo_hosp,progMaxilo_cma,urgeMaxilo_cma,progMaxilo_resto,urgeMaxilo_resto,progMaxilo_total,urgeMaxilo_total,progCirPediat_hosp,urgeCirPediat_hosp,progCirPediat_cma,urgeCirPediat_cma,progCirPediat_resto,urgeCirPediat_resto,progCirPediat_total,urgeCirPediat_total,progPlastica_hosp,urgePlastica_hosp,progPlastica_cma,urgePlastica_cma,progPlastica_resto,urgePlastica_resto,progPlastica_total,urgePlastica_total,progToracica_hosp,urgeToracica_hosp,progToracica_cma,urgeToracica_cma,progToracica_resto,urgeToracica_resto,progToracica_total,urgeToracica_total,progDerma_hosp,urgeDerma_hosp,progDerma_cma,urgeDerma_cma,progDerma_resto,urgeDerma_resto,progDerma_total,urgeDerma_total,progGine_hosp,urgeGine_hosp,progGine_cma,urgeGine_cma,progGine_resto,urgeGine_resto,progGine_total,urgeGine_total,progCirNeuro_hosp,urgeCirNeuro_hosp,progCirNeuro_cma,urgeCirNeuro_cma,progCirNeuro_resto,urgeCirNeuro_resto,progCirNeuro_total,urgeCirNeuro_total,progOftalmo_hosp,urgeOftalmo_hosp,progOftalmo_cma,urgeOftalmo_cma,progOftalmo_resto,urgeOftalmo_resto,progOftalmo_total,urgeOftalmo_total,progORL_hosp,urgeORL_hosp,progORL_cma,urgeORL_cma,progORL_resto,urgeORL_resto,progORL_total,urgeORL_total,progTrauma_hosp,urgeTrauma_hosp,progTrauma_cma,urgeTrauma_cma,progTrauma_resto,urgeTrauma_resto,progTrauma_total,urgeTrauma_total,progUrolog_hosp,urgeUrolog_hosp,progUrolog_cma,urgeUrolog_cma,progUrolog_resto,urgeUrolog_resto,progUrolog_total,urgeUrolog_total,progOtrasCirugias_hosp,urgeOtrasCirugias_hosp,progOtrasCirugias_cma,urgeOtrasCirugias_cma,progOtrasCirugias_resto,urgeOtrasCirugias_resto,progOtrasCirugias_total,urgeOtrasCirugias_total,totalProg_hosp,totalUrge_hosp,totalProg_cma,totalUrge_cma,totalProg_resto,totalUrge_resto,total_programada,total_urgente
2018,1054,41,48,157,1,1,0,199,49,0,0,0,0,0,0,0,0,448,453,721,29,366,8,1535,490,6,2,252,0,282,0,540,2,0,0,0,0,0,0,0,0,77,0,127,0,89,0,293,0,62,8,0,0,0,0,62,8,0,0,0,0,1259,0,1259,0,151,388,346,66,42,2,539,456,0,0,0,0,0,0,0,0,3,5,1520,8,1200,1,2723,14,196,27,368,7,58,2,622,36,1189,190,934,29,11,19,2134,238,209,74,455,5,453,1,1117,80,0,0,0,0,0,0,0,0,2382,1195,4880,145,3761,33,11023,1373
2018,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2018,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,619,53,0,0,0,56,0,109,0,0,0,0,0,0,0,0,0,337,5,0,0,1911,0,2248,5,4,0,0,0,61,0,65,0,0,0,0,0,0,0,0,0,98,0,0,0,334,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,93,0,0,0,28,0,121,0,0,0,0,0,0,0,0,0,2,0,0,0,243,0,245,0,41,0,0,0,1,0,42,0,1213,48,593,0,717,0,2523,48,77,2,0,0,274,0,351,2,0,0,0,0,0,0,0,0,1918,55,593,0,3635,0,6146,55
2018,163,38,0,110,0,0,0,148,0,0,0,0,0,0,0,0,0,77,0,34,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,130,0,0,0,204,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,315,0,25,0,13,0,0,0,38,0,339,0,419,0,0,0,758,0,219,0,420,0,0,0,639,0,0,0,78,0,0,0,78,0,775,0,1519,0,0,0,2294,0
2018,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1090,650,73,181,449,5,3,836,525,0,957,0,0,0,1,0,958,1717,894,895,86,1387,21,3999,1001,157,55,1543,40,172,2,1872,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,64,0,13688,30,13899,30,716,527,295,0,227,5,1238,532,192,143,11,0,2,2,205,145,75,23,2864,745,343,1,3282,769,698,23,359,20,82,0,1139,43,2563,716,565,451,46,17,3174,1184,1267,69,93,5,636,9,1996,83,1,31,2,0,0,0,3,31,8183,3511,6872,1796,16588,91,31643,5398
2018,764,229,127,42,1,13,0,284,128,0,0,0,0,0,0,0,0,859,942,290,4,202,2,1351,948,188,33,112,0,20,0,320,33,250,151,89,0,224,0,563,151,278,1,24,0,84,0,386,1,275,86,0,0,1,0,276,86,0,0,15,0,223,0,238,0,193,825,51,1,25,296,269,1122,403,195,4,0,24,0,431,195,36,21,3189,3,273,1,3498,25,292,90,349,2,48,0,689,92,1322,536,271,11,315,8,1908,555,680,184,65,1,163,1,908,186,2,45,0,0,223,2,225,47,5007,3236,4501,23,1838,310,11346,3569
2018,14,2,0,44,0,0,0,46,0,0,0,0,0,0,0,0,0,501,17,440,10,0,0,941,27,8,,8,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,26,0,3,0,0,0,0,0,3,0,0,0,440,5,0,0,440,5,615,30,230,11,0,0,845,41,84,2,37,0,0,0,121,2,0,0,0,0,0,0,0,0,80,,77,0,0,0,157,0,655,13,562,0,0,0,1217,13,93,,198,0,0,0,291,0,0,,21,0,0,0,21,0,2058,62,2066,26,0,0,4124,88
2018,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,152,343,0,163,2,742,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180,0,181,0,154,118,73,0,75,0,302,118,0,0,0,0,0,0,0,0,0,4,720,0,208,2,928,6,52,6,76,0,156,3,284,9,199,121,334,0,182,9,715,130,96,16,10,0,253,0,359,16,0,0,0,0,370,1,370,1,738,417,1556,0,1587,17,3881,434
2018,362,51,8,7,1,0,0,58,9,184,38,0,0,,0,184,38,910,33,67,1,1869,0,2846,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,40,0,376,0,17,4,0,0,0,0,17,4,0,0,75,0,45,0,120,0,22,20,0,0,0,0,22,20,319,10,0,3,3,0,322,13,251,1,11,1,13,0,275,2,23,1,3,0,3,0,29,1,1080,9,35,0,35,0,1150,9,85,2,53,,0,53,138,55,34,15,0,0,3,0,37,15,3312,141,251,6,2011,53,5574,200
2018,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,178,656,28,0,0,830,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1,0,0,163,1,58,72,73,27,0,0,131,99,0,0,0,0,0,0,0,0,0,0,586,14,0,0,586,14,18,1,97,0,0,0,115,1,301,162,398,29,0,0,699,191,67,10,31,0,0,0,98,10,0,0,0,0,0,0,0,0,618,423,2004,99,0,0,2622,522
2018,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,340,439,10,34,0,730,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,67,148,78,4,0,0,145,152,0,0,0,0,0,0,0,0,1,0,715,0,4,0,720,0,44,2,68,1,1,0,113,3,394,161,373,13,20,0,787,174,63,16,75,2,12,0,150,18,0,0,0,0,0,0,0,0,826,667,1824,30,71,0,2721,697
2018,680,407,76,274,0,26,0,707,76,232,39,0,0,0,0,232,39,1382,971,1018,0,113,0,2513,971,0,0,0,0,0,0,0,0,372,364,814,0,0,0,1186,364,654,44,150,0,212,0,1016,44,351,29,0,0,0,0,351,29,3,10,169,0,1919,0,2091,10,626,790,174,0,0,0,800,790,636,208,32,0,76,0,744,208,25,43,3243,0,2059,0,5327,43,728,158,114,0,96,0,938,158,1945,436,544,0,30,0,2519,436,967,276,3,0,998,0,1968,276,0,0,29,0,0,0,29,0,8328,3444,6564,0,5529,0,20421,3444
2018,411,24,2,0,0,168,1,192,3,21,3,0,0,0,0,21,3,1124,170,22,0,168,4,1314,174,71,1,0,0,6,0,77,1,35,0,0,0,2,0,37,0,431,2,0,0,129,0,560,2,17,1,0,0,0,0,17,1,0,0,0,3,965,4,965,7,631,117,0,0,7,4,638,121,148,20,0,0,3,0,151,20,2,0,3090,0,203,0,3295,0,120,4,0,0,18,0,138,4,1910,124,0,0,340,8,2250,132,250,23,0,0,268,2,518,25,113,211,0,0,427,9,540,220,4897,678,3112,3,2704,32,10713,713
2018,241,315,2,16,0,0,0,331,2,30,11,8,0,0,0,38,11,570,137,1364,0,0,0,1934,137,2,0,0,0,0,0,2,0,49,13,13,0,0,0,62,13,163,13,77,0,0,0,240,13,35,8,0,0,0,0,35,8,1,0,286,0,0,0,287,0,343,285,54,0,0,0,397,285,20,3,15,0,0,0,35,3,1,0,335,0,0,0,336,0,103,5,5,0,0,0,108,5,1090,161,594,0,0,0,1684,161,100,11,126,0,0,0,226,11,207,95,304,0,0,0,511,95,3029,744,3197,0,0,0,6226,744
2018,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,387,461,0,250,0,1512,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1164,0,1188,0,256,416,158,0,356,0,770,416,0,0,0,0,0,0,0,0,8,1,1676,,1054,0,2738,1,175,15,89,0,71,0,335,15,629,103,428,0,179,2,1236,105,322,20,48,0,199,0,569,20,0,0,0,0,0,0,0,0,2191,942,2884,0,3273,2,8348,944
2018,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,45,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,44,0,0,0,4,0,48,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,110,0,0,0,68,0,178,0
2018,248,20,0,0,0,27,0,47,0,21,0,0,0,0,0,21,0,772,0,0,0,1438,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,126,0,621,0,0,0,0,0,0,0,0,0,2,0,0,0,451,0,453,0,90,0,0,0,0,0,90,0,244,0,0,0,157,0,401,0,4,0,0,0,488,0,492,0,113,0,0,0,33,0,146,0,756,0,0,0,102,0,858,0,260,0,0,0,238,0,498,0,0,0,0,0,0,0,0,0,2777,0,0,0,3060,0,5837,0
2018,224,1,0,24,0,0,0,25,0,0,0,0,0,0,0,0,0,235,64,140,48,0,0,375,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,6,0,0,391,6,72,21,48,10,0,0,120,31,8,0,96,7,0,0,104,7,1,0,420,2,0,0,421,2,18,0,31,0,0,0,49,0,249,94,89,12,0,0,338,106,101,14,14,1,0,0,115,15,17,0,0,0,0,0,17,0,702,193,1253,86,0,0,1955,279
2018,591,214,47,112,1,0,0,326,48,0,0,0,0,0,0,0,0,837,646,724,44,414,13,1975,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,6,50,0,68,0,285,6,0,0,0,0,0,0,0,0,0,0,282,1,636,1,918,2,361,546,63,42,0,0,424,588,239,46,1,6,0,0,240,52,6,4,2372,4,2373,35,4751,43,409,52,66,1,0,0,475,53,1194,169,1044,12,295,7,2533,188,517,171,58,14,354,3,929,188,0,0,0,0,0,0,0,0,3944,1687,4772,125,4140,59,12856,1871
2018,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,590,1040,0,1,28,2330,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,2101,1,2188,1,339,325,226,1,0,1,565,327,0,0,0,0,0,0,0,0,131,3,4319,1,8,13,4458,17,85,19,361,2,3,1,449,22,1056,193,908,0,0,8,1964,201,400,109,1364,0,16,4,1780,113,0,0,0,0,0,0,0,0,3300,1239,8305,4,2129,56,13734,1299
2018,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2018,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1064,128,0,0,0,0,0,128,0,27,7,0,0,0,0,27,7,650,66,0,0,0,0,650,66,87,3,0,0,0,0,87,3,0,0,0,0,0,0,0,0,1067,14,0,0,0,0,1067,14,0,0,0,0,0,0,0,0,871,2,0,0,0,0,871,2,478,78,0,0,0,0,478,78,549,50,0,0,0,0,549,50,837,15,0,0,0,0,837,15,172,7,0,0,0,0,172,7,1331,171,0,0,0,0,1331,171,352,21,0,0,0,0,352,21,3636,90,0,0,0,0,3636,90,10185,524,0,0,0,0,10185,524
2018,226,10,1,0,0,261,0,271,1,0,0,0,0,0,0,0,0,732,47,0,0,225,23,957,70,73,5,0,0,230,12,303,17,42,1,0,0,62,3,104,4,243,0,0,0,152,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,664,19,664,19,213,183,0,0,38,6,251,189,27,0,0,0,29,0,56,0,3,0,0,0,0,0,3,0,70,12,0,0,16,2,86,14,1328,247,0,0,721,186,2049,433,260,28,0,0,587,202,847,230,137,0,0,0,108,64,245,64,3138,524,0,0,3093,517,6231,1041
2018,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,629,488,0,207,0,864,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,714,0,727,1,233,277,714,0,103,0,1050,277,0,0,0,0,0,0,0,0,3,2,546,0,30,0,579,2,129,38,46,0,92,0,267,38,336,552,299,0,118,0,753,552,276,142,90,0,54,0,420,142,0,0,0,0,0,0,0,0,1146,1641,2196,0,1318,0,4660,1641
2018,745,339,127,328,0,156,0,823,127,0,0,0,0,0,0,0,0,661,787,354,0,601,0,1616,787,255,116,230,0,1544,0,2029,116,205,94,115,0,77,0,397,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1369,0,2917,0,4296,4,328,922,180,0,436,0,944,922,279,193,45,0,31,0,355,193,175,34,1620,0,252,0,2047,34,153,63,333,0,90,0,576,63,645,629,387,0,268,0,1300,629,410,141,313,0,961,0,1684,141,0,0,0,0,0,0,0,0,3460,3110,5274,0,7333,0,16067,3110
2018,109,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,375,47,0,0,0,0,375,47,37,0,0,0,0,0,37,0,29,0,0,0,0,0,29,0,189,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,278,0,31,0,0,0,0,0,31,0,2,0,0,0,0,0,2,0,146,0,0,0,0,0,146,0,718,250,0,0,0,0,718,250,92,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,1919,297,0,0,0,0,1919,297
2018,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,572,637,0,736,0,1980,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,914,0,397,0,1312,0,623,652,593,0,177,0,1393,652,0,0,0,0,0,0,0,0,3,10,1816,0,115,0,1934,10,265,9,500,0,118,0,883,9,530,397,676,0,772,0,1978,397,438,51,343,0,276,0,1057,51,0,0,0,0,0,0,0,0,2467,1691,5479,0,2591,0,10537,1691
