año,NCODI,Urg_altas,Urg_ingresos,Urg_traslados,Urg_exitus,Urg_total
2018,617,72724,7779,486,41,81030
2018,297,7394,2358,76,0,9828
2018,105,0,0,0,0,0
2018,544,35362,2197,343,14,37916
2018,804,58415,4905,878,62,64260
2018,104,0,0,0,0,0
2018,20,0,0,0,0,0
2018,550,32583,3297,919,28,36827
2018,112,0,0,0,0,0
2018,818,0,0,0,0,0
2018,882,0,0,0,0,0
2018,914,0,0,0,0,0
2018,928,0,0,0,0,0
2018,964,44317,8092,640,16,53065
2018,1026,0,0,0,0,0
2018,1068,0,0,0,0,0
2018,1108,26762,1517,564,6,28849
2018,404,694,3,3,0,700
2018,270,64707,2413,125,6,67251
2018,676,29976,2709,409,50,33144
2018,709,78508,5241,880,50,84679
2018,754,212704,17657,2593,457,233411
2018,997,56735,2473,2572,12,61792
2018,1069,36127,819,2584,7,39537
2018,1118,51819,1485,32,2,53338
2018,1116,173179,10297,983,78,184537
2018,734,86952,12055,84,66,99157
2018,299,17090,390,6,1,17487
2018,645,6016,107,78,1,6202
2018,17,0,0,0,0,0
2018,1046,0,0,0,0,0
2018,420,4900,117,0,0,5017
2018,802,0,0,0,0,0
2018,266,29389,2476,74,0,31939
2018,769,0,0,0,0,0
2018,776,37484,3005,436,12,40937
2018,640,36669,3087,688,9,40453
2018,315,0,0,0,0,0
2018,40,0,0,0,0,0
2018,508,13885,2634,445,4,16968
2018,46,0,0,0,0,0
2018,590,29459,4977,620,15,35071
2018,777,27844,3962,591,3,32400
2018,897,103415,27959,234,88,131696
2018,965,0,0,0,0,0
2018,671,32955,6028,642,41,39666
2018,461,237,2,1,0,240
2018,376,12034,379,62,3,12478
2018,621,22034,2867,276,36,25213
2018,793,112368,15207,668,173,128416
2018,1102,89152,2347,120,8,91627
2018,1147,21855,632,194,1,22682
2018,712,28243,5828,750,22,34843
2018,32,0,0,0,0,0
2018,361,0,0,0,0,0
2018,486,9556,767,23,0,10346
2018,595,27237,5221,359,38,32855
2018,433,11574,1075,609,5,13263
2018,1058,1061,478,199,4,1742
2018,261,17696,1227,452,3,19378
2018,730,58399,4973,1332,53,64757
2018,577,35571,6827,790,58,43246
2018,788,126295,16354,1577,69,144295
2018,865,52815,2859,872,56,56602
2018,979,16259,536,1123,6,17924
2018,998,17436,157,1432,3,19028
2018,1072,37393,441,2629,9,40472
2018,221,4652,851,0,0,5503
2018,506,32801,38,0,0,32839
2018,727,46133,9749,427,76,56385
2018,355,1008,3,3,0,1014
2018,487,2543,260,53,0,2856
2018,938,108827,21802,4736,183,135548
2018,886,825,1894,2,0,2721
2018,835,5277,107,0,0,5384
2018,999,0,0,0,0,0
2018,798,78283,15513,2914,131,96841
2018,504,3275,1052,83,0,4410
2018,247,24014,1488,102,0,25604
2018,216,23814,1329,53,0,25196
2018,654,9945,830,16,0,10791
2018,65,0,0,0,0,0
2018,472,14734,1028,333,7,16102
2018,427,0,0,0,0,0
2018,491,7626,1146,253,7,9032
2018,551,13294,525,121,8,13948
2018,106,0,0,0,0,0
2018,819,0,0,0,0,0
2018,836,0,0,0,0,0
2018,915,0,0,0,0,0
2018,942,0,0,0,0,0
2018,1140,0,0,0,0,0
2018,748,87057,18451,92,86,105686
2018,198,0,0,0,0,0
2018,871,18785,2683,782,19,22269
2018,948,31701,934,172,0,32807
2018,1051,0,0,0,0,0
2018,1083,0,0,0,0,0
2018,1096,0,0,0,0,0
2018,679,83133,15423,141,98,98795
2018,176,10439,353,65,0,10857
2018,537,10998,486,248,1,11733
2018,608,18956,3895,318,114,23283
2018,596,12175,3591,443,74,16283
2018,749,132335,17482,805,213,150835
2018,758,228525,27468,1046,269,257308
2018,1104,112316,19622,784,99,132821
2018,567,21,0,5,0,26
2018,677,83177,10129,8118,96,101520
2018,670,61592,3123,203,0,64918
2018,588,0,0,0,0,0
2018,753,220160,28397,871,267,249695
2018,887,274,1031,40,0,1345
2018,245,29418,3697,127,2,33244
2018,603,134801,5189,299,5,140294
2018,426,0,0,0,0,0
2018,232,24287,2495,24,0,26806
2018,288,21857,666,251,2,22776
2018,246,13210,813,24,0,14047
2018,284,14206,1848,5,12,16071
2018,18,0,0,0,0,0
2018,356,1153,968,0,0,2121
2018,401,0,0,0,0,0
2018,733,143363,18926,395,90,162774
2018,243,18152,2188,13,1,20354
2018,380,0,0,0,0,0
2018,716,0,0,0,0,0
2018,534,94821,2701,0,2,97524
2018,185,4218,232,5,0,4455
2018,258,18355,2183,140,2,20680
2018,505,5371,0,0,0,5371
2018,268,44394,2720,0,0,47114
2018,602,0,0,0,0,0
2018,254,28471,3555,61,8,32095
2018,705,54629,2936,70,7,57642
2018,133,8882,2053,14,0,10949
2018,33,0,0,0,0,0
2018,143,2028,906,22,0,2956
2018,36,0,0,0,0,0
2018,756,67720,6681,394,30,74825
2018,662,132646,11683,555,86,144970
2018,192,0,0,0,0,0
2018,382,0,0,0,0,0
2018,322,0,0,0,0,0
2018,478,9462,513,231,0,10206
2018,352,0,0,0,0,0
2018,628,96887,11517,574,70,109048
2018,495,9649,1058,13,0,10720
2018,845,85450,8455,73,18,93996
2018,498,41985,2564,645,46,45240
2018,314,0,0,0,0,0
2018,720,32302,4284,0,2,36588
2018,721,102576,11868,651,32,115127
2018,485,0,0,0,0,0
2018,273,50441,5892,16,12,56361
2018,846,92933,10722,22,45,103722
2018,847,44019,724,47,2,44792
2018,848,57740,5222,0,137,63099
2018,916,1890,891,3,0,2784
2018,930,85622,3354,102,4,89082
2018,954,108195,11098,758,25,120076
2018,943,56437,3216,31,2,59686
2018,949,198715,28946,1396,234,229291
2018,980,122879,4226,70,4,127179
2018,981,12876,112,0,0,12988
2018,1024,89515,5698,65,0,95278
2018,1017,0,0,0,0,0
2018,1000,86704,4582,346,8,91640
2018,1018,104979,7581,413,46,113019
2018,1001,41607,1789,69,0,43465
2018,1007,110603,10421,403,147,121574
2018,1008,73102,8516,288,26,81932
2018,1010,83988,6218,62,13,90281
2018,1011,55090,4687,96,16,59889
2018,1012,93306,6559,44,45,99954
2018,1013,147570,17768,758,150,166246
2018,1041,0,0,0,0,0
2018,1073,101001,8222,420,23,109666
2018,1087,129903,15405,314,68,145690
2018,1109,93543,7132,324,35,101034
2018,1110,77194,5532,92,0,82818
2018,1112,19009,262,160,1,19432
2018,1120,0,0,0,0,0
2018,1148,5184,374,21,1,5580
2018,1126,123096,11029,421,57,134603
2018,1152,0,0,0,0,0
2018,789,0,0,0,0,0
2018,326,0,0,0,0,0
2018,442,54530,3195,1,1,57727
2018,294,52827,2805,33,26,55691
2018,378,15274,750,35,0,16059
2018,402,10197,798,0,0,10995
2018,29,0,0,0,0,0
2018,450,922,,0,0,922
2018,656,49781,3818,189,79,53867
2018,333,115890,3980,56,4,119930
2018,684,75689,5054,709,122,81574
2018,422,6985,74,0,0,7059
2018,763,314176,19434,1329,332,335271
2018,741,187532,14287,2344,290,204453
2018,553,105452,12345,564,221,118582
2018,357,39,1,0,0,40
2018,899,0,0,0,0,0
2018,900,0,0,0,0,0
2018,950,0,0,0,0,0
2018,966,27633,2266,13,0,29912
2018,967,0,0,0,0,0
2018,982,70399,5288,146,0,75833
2018,1014,56983,3,1567,4,58557
2018,1080,107912,5425,6,1,113344
2018,1074,16696,83,27,0,16806
2018,1084,21380,18,38,0,21436
2018,1113,172,27,2,0,201
2018,1137,996,182,24,0,1202
2018,1142,40803,3663,293,61,44820
2018,722,174163,26707,1456,78,202404
2018,660,89080,8570,666,64,98380
2018,75,320,326,0,0,646
2018,249,37604,2091,0,0,39695
2018,227,45302,3680,52,3,49037
2018,150,4111,76,20,0,4207
2018,47,0,0,0,0,0
2018,172,5059,2,0,0,5061
2018,581,39021,3960,385,35,43401
2018,120,0,0,0,0,0
2018,445,0,0,0,0,0
2018,471,15907,1352,54,3,17316
2018,53,0,0,0,0,0
2018,199,7151,50,0,0,7201
2018,575,64863,6631,724,56,72274
2018,528,24996,3189,337,10,28532
2018,631,70160,9861,876,51,80948
2018,699,71995,10778,941,66,83780
2018,823,12041,106,31,0,12178
2018,849,36435,1969,285,26,38715
2018,869,59718,993,196,5,60912
2018,955,0,,0,0,0
2018,983,0,0,0,0,0
2018,1002,0,0,0,0,0
2018,1015,163390,19511,589,134,183624
2018,1153,32307,174,108,0,32589
2018,51,0,0,0,0,0
2018,441,0,0,0,0,0
2018,327,0,0,0,0,0
2018,690,16289,1540,14,1,17844
2018,262,15299,1240,29,0,16568
2018,403,0,0,0,0,0
2018,312,0,0,0,0,0
2018,589,22234,2982,387,17,25620
2018,665,47056,5367,493,43,52959
2018,334,0,0,0,0,0
2018,1075,149709,26285,570,113,176677
2018,751,78493,22554,278,143,101468
2018,186,33341,591,69,0,34001
2018,646,9319,2608,466,18,12411
2018,536,10719,1838,585,28,13170
2018,242,11487,424,62,2,11975
2018,490,0,0,0,0,0
2018,500,25243,1633,200,5,27081
2018,206,18336,94,0,0,18430
2018,58,0,0,0,0,0
2018,572,56250,12778,1073,48,70149
2018,180,0,0,0,0,0
2018,549,10964,1912,328,7,13211
2018,582,17933,2657,340,25,20955
2018,743,84905,13123,1759,179,99966
2018,795,0,0,0,0,0
2018,269,5102,26,19,3,5150
2018,634,21229,5024,506,19,26778
2018,1,15099,441,120,0,15660
2018,717,28355,5658,553,56,34622
2018,373,1049,0,0,0,1049
2018,535,25776,4753,557,21,31107
2018,824,121420,21976,3509,153,147058
2018,888,17514,2231,467,21,20233
2018,902,0,0,0,0,0
2018,968,0,0,0,0,0
2018,1130,0,0,0,0,0
2018,1141,0,0,0,0,0
2018,1145,0,0,0,0,0
2018,1122,0,0,0,0,0
2018,1133,0,0,0,0,0
2018,346,0,13,0,0,13
2018,27,0,0,0,0,0
2018,165,9728,298,71,0,10097
2018,956,37241,11282,391,41,48955
2018,413,0,0,0,0,0
2018,149,0,0,0,0,0
2018,612,51485,1904,20,1,53410
2018,559,1308,68,0,0,1376
2018,7,1098,1,0,0,1099
2018,283,50906,1603,217,1,52727
2018,37,0,0,0,0,0
2018,153,97461,796,207,0,98464
2018,547,55282,6783,177,50,62292
2018,397,0,0,0,0,0
2018,556,36549,4257,109,60,40975
2018,42,23,0,0,0,23
2018,31,0,0,0,0,0
2018,740,130378,17672,873,304,149227
2018,217,44798,3485,54,3,48340
2018,863,11429,1515,53,0,12997
2018,889,75605,10548,1177,489,87819
2018,984,43638,4323,911,17,48889
2018,1106,11653,110,38,0,11801
2018,1146,3582,4031,7,0,7620
2018,34,0,0,0,0,0
2018,791,21688,2010,86,0,23784
2018,181,0,0,0,0,0
2018,430,754,32,25,0,811
2018,715,86042,12475,331,39,98887
2018,521,6226,165,10,0,6401
2018,524,22343,1664,112,7,24126
2018,432,2738,2738,2,0,5478
2018,19,0,0,0,0,0
2018,25,0,0,0,0,0
2018,26,0,0,0,0,0
2018,890,76439,14704,475,118,91736
2018,904,36941,3863,1088,60,41952
2018,957,153605,27196,157,148,181106
2018,939,135427,20346,28,117,155918
2018,236,30469,766,87,1,31323
2018,735,152298,18390,1383,443,172514
2018,146,0,0,0,0,0
2018,363,10433,496,35,0,10964
2018,187,10317,155,25,0,10497
2018,265,6590,548,5,1,7144
2018,295,28979,841,16,0,29836
2018,496,40601,11491,4443,27,56562
2018,77,0,0,0,0,0
2018,391,3914,609,12,0,4535
2018,240,27517,2798,4854,29,35198
2018,448,8713,596,193,16,9518
2018,151,0,0,0,0,0
2018,425,5865,440,127,9,6441
2018,300,33218,2946,29,2,36195
2018,339,26830,1985,280,2,29097
2018,874,22552,4311,39,52,26954
2018,905,74801,13762,3880,501,92944
2018,1123,0,0,0,0,0
2018,736,146931,21881,144,285,169241
2018,459,4947,9,0,0,4956
2018,320,0,0,0,0,0
2018,45,0,0,0,0,0
2018,618,37496,4148,583,57,42284
2018,463,98908,8011,1652,82,108653
2018,891,32594,2068,167,4,34833
2018,958,44488,7488,90,50,52116
2018,244,11997,218,57,0,12272
2018,28,0,0,0,0,0
2018,444,6826,297,46,0,7169
2018,479,0,0,0,0,0
2018,285,28971,1882,34,11,30898
2018,253,84555,4015,15,5,88590
2018,481,41338,1656,2,1,42997
2018,540,55932,5329,5,0,61266
2018,332,0,0,0,0,0
2018,41,0,0,0,0,0
2018,510,46229,863,98,0,47190
2018,305,39250,401,1538,5,41194
2018,708,61288,5864,460,105,67717
2018,755,258977,24408,3702,463,287550
2018,750,181915,21352,1214,205,204686
2018,696,106918,15709,890,144,123661
2018,421,20419,938,0,0,21357
2018,827,0,0,0,0,0
2018,933,90654,6464,919,91,98128
2018,1030,109600,3979,141,2,113722
2018,1003,64878,46,2744,10,67678
2018,1050,18573,124,668,4,19369
2018,1043,67171,3632,41,0,70844
2018,1128,53555,545,1509,12,55621
2018,1125,22,24,7,0,53
2018,1135,51917,17,2364,2,54300
2018,934,26307,6184,147,34,32672
2018,629,82222,9355,1594,110,93281
2018,21,0,0,0,0,0
2018,615,55854,4614,334,36,60838
2018,626,17954,467,19,0,18440
2018,417,5808,0,0,0,5808
2018,597,14521,2076,219,8,16824
2018,539,73890,9288,743,83,84004
2018,343,25629,422,141,2,26194
2018,135,0,0,0,0,0
2018,158,3981,903,0,0,4884
2018,775,37445,6955,578,39,45017
2018,177,0,0,0,0,0
2018,578,23795,435,291,0,24521
2018,416,27313,477,72,2,27864
2018,561,31302,3214,247,73,34836
2018,62,0,0,0,0,0
2018,828,0,0,0,0,0
2018,860,36861,785,681,15,38342
2018,935,0,0,0,0,0
2018,936,0,0,0,0,0
2018,986,729,247,0,0,976
2018,987,66382,4008,1335,94,71819
2018,1021,0,0,0,0,0
2018,1085,0,0,0,0,0
2018,658,29639,4834,189,31,34693
2018,353,0,0,0,0,0
2018,323,0,0,0,0,0
2018,620,20250,3470,252,24,23996
2018,384,0,0,0,0,0
2018,554,63220,8172,269,137,71798
2018,209,14920,661,110,0,15691
2018,707,140927,23805,59,97,164888
2018,395,5372,62,0,0,5434
2018,969,43973,1200,194,1,45368
2018,1052,0,0,0,0,0
2018,739,223385,25434,6300,109,255228
2018,613,119162,14687,764,0,134613
2018,593,53316,8847,1044,70,63277
2018,704,144866,14987,1177,118,161148
2018,686,128427,15243,716,83,144469
2018,257,66517,4559,16,2,71094
2018,494,0,0,0,0,0
2018,681,4909,1632,2,1,6544
2018,286,10161,1656,27284,0,39101
2018,255,69364,611,26,0,70001
2018,79,0,0,0,0,0
2018,81,0,0,0,0,0
2018,688,69406,11513,658,55,81632
2018,531,55192,7931,530,87,63740
2018,514,25712,2128,593,15,28448
2018,499,11047,2428,51,1,13527
2018,532,66859,7255,1013,63,75190
2018,190,0,0,0,0,0
2018,598,22623,2460,545,49,25677
2018,260,93012,7237,173,1,100423
2018,838,18052,277,274,0,18603
2018,839,7922,118,46,0,8086
2018,851,0,0,0,0,0
2018,852,106620,15455,294,99,122468
2018,988,0,0,0,0,0
2018,1056,94219,10735,211,144,105309
2018,1044,0,0,0,0,0
2018,1114,39404,3613,888,39,43944
2018,1129,67898,3480,95,0,71473
2018,644,100059,15705,400,53,116217
2018,752,86120,13382,229,79,99810
2018,238,15098,1107,71,0,16276
2018,325,0,0,0,0,0
2018,622,24697,3107,506,10,28320
2018,879,7634,138,33,0,7805
2018,906,50686,1434,111,0,52231
2018,370,1710,4337,61,59,6167
2018,418,6901,663,19,0,7583
2018,574,10110,102,0,0,10212
2018,399,0,0,0,0,0
2018,195,2119,0,0,0,2119
2018,783,112452,21604,1407,261,135724
2018,263,13539,1416,64,4,15023
2018,194,3057,3,0,0,3060
2018,214,4144,5,0,0,4149
2018,785,160925,24119,2230,341,187615
2018,780,35780,3693,574,23,40070
2018,782,88377,13380,2897,164,104818
2018,369,0,0,0,0,0
2018,713,40365,0,147,221,40733
2018,941,357,203,11,0,571
2018,1091,0,0,0,0,0
2018,1045,32576,1055,94,0,33725
2018,1086,72245,5650,112,14,78021
2018,1149,35469,2512,1750,44,39775
2018,937,58450,12717,468,68,71703
2018,1004,7660,404,135,1,8200
2018,737,119380,17013,821,110,137324
2018,765,173325,27710,1383,206,202624
2018,329,68397,6986,1805,73,77261
2018,87,0,0,0,0,0
2018,527,19610,813,787,3,21213
2018,562,25528,1170,96,2,26796
2018,251,27500,1390,57,3,28950
2018,129,0,0,0,0,0
2018,154,0,0,0,0,0
2018,516,54690,5061,0,0,59751
2018,184,11811,153,21,0,11985
2018,652,8980,1614,69,0,10663
2018,637,21053,2826,327,18,24224
2018,88,0,0,0,0,0
2018,907,0,0,0,0,0
2018,970,0,0,0,0,0
2018,1019,2535,432,334,1,3302
2018,1016,55536,977,85,0,56598
2018,1047,66462,4914,28,45,71449
2018,635,51050,5916,9,46,57021
