año,NCODI,biopsias_hosp,biopsias_CEP,necropsias_hosp,angio_hosp,angio_CEP,densiometrias_hosp,densiometrias_CEP,gamma_hosp,gamma_CEP,mamo_hosp,mamo_CEP,pet_hosp,pet_CEP,resonancia_hosp,resonancia_CEP,rx_hosp,rx_CEP,spect_hosp,spect_CEP,tac_hosp,tac_CEP,Colonosopia,Broncoscopia,ERCP
2018,992,8095,0,11,0,0,0,0,0,0,1487,0,0,0,6891,0,61863,0,0,0,7093,0,1941,100,63
2018,993,5837,0,7,0,0,1341,0,0,0,1248,0,0,0,4127,0,42952,16394,0,0,5245,0,1113,84,0
2018,1070,30241,0,143,956,0,1762,0,6442,0,6312,0,2748,0,17592,0,154155,0,934,0,31106,0,3899,848,243
2018,1095,499,0,0,0,0,416,0,0,0,708,0,0,0,2108,0,15890,0,0,0,2377,0,239,15,0
2018,1094,0,0,0,0,0,0,0,0,0,238,0,0,0,1494,0,1786,0,0,0,252,0,87,0,0
2018,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
2018,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0
2018,663,25966,0,0,2125,0,3141,0,2072,0,17718,0,711,0,13302,0,96547,9861,953,0,34849,0,6839,856,153
2018,552,0,0,0,551,0,716,0,0,0,7085,0,0,0,0,0,24315,0,0,0,1709,0,0,0,0
2018,772,367947,0,321,3725,0,4524,0,6682,0,9539,0,3712,0,24001,0,225327,0,1813,0,45181,0,6610,983,340
2018,568,0,0,0,0,0,0,0,0,0,0,0,0,0,7283,0,17256,0,0,0,2450,0,0,0,0
2018,398,0,0,0,0,0,0,0,0,0,0,0,0,0,7616,0,10119,0,0,0,4003,0,0,0,0
2018,394,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,6838,0,0,0,0,0,0,0,0
2018,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,235,0,0,0,0,0,0,0,0,0,0,0,0,0,2838,0,5467,0,0,0,1012,0,0,0,0
2018,616,4345,0,3,0,0,0,0,0,0,0,0,0,0,3402,0,0,0,0,0,3892,0,1003,0,0
2018,267,4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13057,0,0,0,0,0,2171,29,0
2018,565,2731,0,0,0,0,486,0,0,0,315,0,0,0,4578,0,12031,0,0,0,3426,0,1286,0,0
2018,220,0,0,0,0,0,267,0,0,0,701,0,0,0,0,0,12845,0,0,0,2026,0,1195,0,13
2018,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,711,24626,0,69,918,0,3838,0,0,0,19890,0,5044,0,12602,0,104238,0,4032,0,33938,0,7792,988,322
2018,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0
2018,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29962,0,0,0,311,0,0,0,0
2018,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,0,0,0
2018,766,3180,0,0,202,0,0,0,400,0,0,0,0,0,784,0,20160,0,0,0,4048,0,0,0,0
2018,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,728,16029,0,4,0,0,0,0,2478,0,5105,0,0,0,9425,0,87278,0,139,0,15249,0,3367,177,0
2018,280,0,0,0,0,0,2865,0,0,0,9752,0,0,0,25601,0,123085,0,0,0,12603,0,3109,38,55
2018,222,0,0,0,0,0,514,0,0,0,1923,0,0,0,2278,0,0,0,0,0,1567,0,0,0,0
2018,276,19324,0,7,0,0,3422,0,4132,0,9234,0,2213,0,21423,0,129421,0,0,0,34768,0,1702,131,56
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2512,0,20086,0,0,0,4276,0,0,0,0
2018,302,0,0,0,0,0,0,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,729,0,0
2018,682,4378,0,0,0,0,423,0,0,0,177,0,84,0,4203,0,27355,0,75,0,4631,0,1133,36,27
2018,279,14032,0,15,0,0,0,0,0,0,0,0,0,0,25770,0,89804,0,0,0,16288,0,4572,23,26
2018,282,6063,0,0,102,0,2334,0,1220,0,9627,0,1515,0,24427,0,82690,0,2661,0,19781,0,11656,135,137
2018,281,5891,0,3,629,0,0,0,0,0,0,0,0,0,4183,0,41459,0,0,0,7501,0,369,391,89
2018,183,408,0,0,0,0,651,0,0,0,903,0,0,0,1867,0,6232,0,0,0,3071,0,163,0,0
2018,610,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
2018,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
2018,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,119,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,832,0,0,0,0,0,0,0,0
2018,770,28145,0,75,4252,0,3705,0,0,0,29627,0,0,0,17739,0,330353,0,9582,0,31436,0,5368,1134,280
2018,583,0,0,0,0,0,1208,0,0,0,6759,0,0,0,3194,0,63057,0,0,0,6993,0,1908,62,0
2018,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
2018,469,3931,0,0,0,0,0,0,0,0,2554,0,0,0,0,0,28702,0,0,0,2903,0,379,356,0
2018,642,9606,0,0,0,0,0,0,0,0,7628,0,0,0,0,0,71615,0,0,0,11026,0,1976,146,0
2018,674,5829,0,65,323,0,1059,0,0,0,6207,0,0,0,8005,0,46957,1965,0,0,4116,0,126,29,0
2018,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
2018,526,17886,0,21,0,0,0,0,0,0,14028,0,0,0,8174,0,104412,0,0,0,14450,0,2803,319,85
2018,698,36908,0,46,1644,0,11227,0,13978,0,14693,0,2070,0,19910,0,158440,0,0,0,43805,0,5163,1689,669
2018,630,7106,0,4,0,0,0,0,0,0,5496,0,0,0,7461,0,35178,0,0,0,8155,0,2194,0,0
2018,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,439,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,32985,0,0,0,3866,0,0,0,0
2018,570,22639,0,18,0,0,0,0,0,0,3675,0,0,0,6339,0,117261,0,0,0,20048,0,3832,416,216
2018,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,571,0,0,0,67,0,0,0,0,0,7560,0,0,0,2987,0,60582,0,0,0,8069,0,3763,65,0
2018,296,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,5278,0,0,0,0,0,0,0,0
2018,566,6371,0,0,0,0,0,0,0,0,9259,0,0,0,7391,0,59755,0,0,0,11962,0,2965,288,0
2018,784,20205,0,94,0,0,0,0,10102,0,26294,0,2329,0,19748,0,144457,0,0,0,34293,0,8452,91,661
2018,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0
2018,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,639,19990,0,0,0,0,556,0,0,0,6310,0,0,0,4088,0,0,0,0,0,9846,0,3391,0,0
2018,457,1721,0,0,0,0,0,0,0,0,2881,0,0,0,0,0,24465,0,0,0,2731,0,765,0,0
2018,609,19192,0,21,987,0,2500,0,0,0,8425,0,0,0,16993,0,74078,0,1635,0,13449,0,3983,392,80
2018,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,454,6836,0,14,0,0,0,0,0,0,2196,0,0,0,6768,0,40188,0,0,0,11125,0,2562,66,69
2018,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600,6436,0,6,0,0,1336,0,0,0,5964,0,0,0,0,0,55448,0,0,0,8527,0,3205,233,58
2018,545,11585,0,39,934,0,592,0,0,0,8787,0,0,0,4704,0,67250,0,0,0,10387,0,2607,198,130
2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,702,19575,0,51,121,0,0,0,0,0,14244,0,0,0,9331,0,88628,69368,0,0,22272,0,4264,427,388
2018,778,9186,0,15,0,0,0,0,0,0,11202,0,0,0,4726,0,49985,0,0,0,11413,0,4572,162,190
2018,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12207,0,0,0,0,0,80,0,0
2018,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,767,0,0,0,0,0,0,0,0,0,10395,0,0,0,3579,0,60840,0,0,0,6134,0,5426,133,0
2018,359,0,0,0,0,0,1508,0,0,0,5516,0,0,0,0,0,25096,0,0,0,0,0,0,0,0
2018,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,664,14972,0,35,150,0,0,0,0,0,2222,0,0,0,8463,0,93406,0,0,0,16069,0,4540,271,161
2018,918,42274,0,263,2631,0,6543,0,9721,0,17902,0,5527,0,45411,0,109989,0,4758,0,77846,0,6856,1850,274
2018,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9759,405,0,0,0,0,281,0,0
2018,492,0,0,0,0,0,0,0,0,0,9067,0,0,0,0,0,40180,0,0,0,6366,0,1755,75,0
2018,811,0,0,0,0,0,0,0,0,0,0,3781,0,0,0,4361,1,0,0,0,0,1118,1379,22,17
2018,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,922,17983,0,0,0,0,2275,0,0,0,5221,0,0,0,12551,0,38641,0,0,0,11531,0,7022,122,0
2018,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0
2018,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,973,2416,0,0,20,0,0,0,0,0,695,0,0,0,15618,0,17831,0,0,0,3825,0,1777,4,0
2018,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,994,0,0,0,0,0,0,0,0,0,6575,0,0,0,4647,0,49980,0,0,0,8924,0,1652,75,0
2018,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0
2018,1089,3133,0,0,0,0,1357,0,0,0,971,0,0,0,7754,0,26073,0,0,0,3595,0,1090,13,0
2018,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1033,17019,0,14,0,0,0,0,0,0,0,0,0,0,9330,0,85664,0,0,0,22705,0,4560,491,215
2018,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0
2018,1066,0,0,0,0,0,1444,0,0,0,2029,2057,0,0,8956,1610,11382,5610,0,0,5952,0,7520,90,55
2018,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,207,1131,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6757,0,0,0,393,0,717,7,0
2018,431,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,0,0,0,0
2018,387,4083,0,6,0,0,0,0,0,0,3749,0,0,0,0,0,35682,0,0,0,5829,0,1128,0,0
2018,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0
2018,606,3013,0,5,0,0,0,0,0,0,3120,1252,0,0,0,0,27831,3353,0,0,4495,0,1049,0,0
2018,925,20725,0,20,3204,0,2366,0,6249,0,4919,0,0,0,11830,0,158209,0,0,0,21495,0,5496,588,260
2018,541,3950,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,26438,0,0,0,4405,0,734,0,0
2018,797,1794,0,1,0,0,0,0,0,0,1878,0,0,0,0,0,31460,0,0,0,5811,0,687,0,0
2018,627,9281,0,0,0,0,0,0,0,0,1977,0,0,0,3429,0,53707,18847,0,0,9595,0,1997,175,0
2018,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,636,11749,0,13,0,0,0,0,4330,0,7209,0,0,0,7256,0,113491,0,1012,0,15530,0,2798,955,159
2018,205,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,6903,0,0,0,59,0,786,0,0
2018,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957,0,0,0,0,0,118,0,0
2018,881,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,19650,0,0,0,0,0,0,0,0
2018,771,20312,727,18,931,,0,,7456,,6924,0,2226,,17350,,242927,20164,2771,,27004,,4867,684,546
2018,533,1853,0,0,0,0,0,0,0,0,373,0,0,0,0,0,3845,0,0,0,0,0,336,6,0
2018,447,3674,0,0,0,0,0,0,0,0,68,0,0,0,1711,0,16871,0,0,0,1278,0,245,0,27
2018,815,654,0,0,19,0,557,0,0,0,490,0,0,0,11778,0,4518,0,0,0,6515,0,256,0,0
2018,801,14331,,10,,,6569,,,,5620,25968,,,7453,,289724,0,,,25655,,6481,473,
2018,800,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,6,0
2018,389,9532,0,0,0,0,0,0,0,0,834,0,0,0,4731,0,76138,0,0,0,4302,0,1224,41,1
2018,695,9561,0,11,657,,992,,0,0,10980,0,0,0,9226,,121422,50738,0,0,18668,,5060,363,162
2018,816,2736,0,0,0,0,0,0,0,0,3004,0,0,0,2097,0,60507,0,0,0,4111,0,1211,34,1
