año,NCODI,altas_particular,estancias_particular,sesionHdia_particular,consulta_particular,cma_particular,urge_particular,hospDom_particular,altas_AsegPriv,estancias_AsegPriv,sesionHdia_AsegPriv,consulta_AsegPriv,cma_AsegPriv,urge_AsegPriv,hospDom_AsegPriv,altas_sns,estancias_sns,sesionHdia_sns,consulta_sns,cma_sns,urge_sns,hospDom_sns,altas_MutuaFun,estancias_MutuaFun,sesionHdia_MutuaFun,consulta_MutuaFun,cma_MutuaFun,urge_MutuaFun,hospDom_MutuaFun,altas_otrEntiPublica,estancias_otrEntiPublica,sesionHdia_otrEntiPublica,consulta_otrEntiPublica,cma_otrEntiPublica,urge_otrEntiPublica,hospDom_otrEntiPublica,altas_MATEPSS,estancias_MATEPSS,sesionHdia_MATEPSS,consulta_MATEPSS,cma_MATEPSS,urge_MATEPSS,hospDom_MATEPSS,altas_convIntern,estancias_conveInter,sesionHdia_conveInter,consulta_conveInter,cma_conveInter,urge_conveInter,hospDom_conveInter,altas_AccTrafic,estancias_AccTrafic,sesionHdia_AccTrafic,consulta_AccTrafic,cma_AccTrafic,urge_AccTrafic,hospDom_AccTrafic,otroRegimen,altas_otroRegim,estancias_otroRegim,sesionHdia_otroRegim,consulta_otroRegim,cma_otroRegim,urge_otroRegim,hospDom_otroRegim,total_altas,total_estancias,total_sesionHdia,total_consulta,total_cma,total_urgencias,total_hospDom
2018,411,455,619,0,12225,938,979,0,6910,20106,1964,131302,2001,45377,0,1167,1212,0,7157,174,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,203,0,1329,2,511,0,0,0,0,0,0,0,0,20,55,0,6569,0,195,0,"Otros",0,0,0,0,0,0,0,8736,22195,1964,158582,3115,47071,0
2018,241,459,710,50,0,356,446,0,2465,6858,480,0,2100,28248,0,884,1146,89,0,215,44,0,1089,3601,255,0,0,0,0,0,0,0,0,0,0,0,569,642,2,0,526,1361,0,0,0,0,0,0,0,0,1,5,0,0,0,125,0,"Otros",0,0,0,0,0,0,0,5467,12962,876,0,3197,30224,0
2018,558,9,71,0,204,0,231,0,16,52,0,363,0,528,0,11078,52471,72103,251672,2884,48015,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,93,0,432,0,343,0,0,0,0,0,0,0,0,31,141,0,704,0,664,0,"Otros",0,0,0,0,0,0,0,11153,52828,72103,253375,2884,49781,1426
2018,167,32,387,0,0,0,58,0,102,146,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,151,589,0,0,0,3096,0
2018,248,1020,2527,239,26277,0,1521,0,4065,20308,741,144525,0,12950,0,448,1245,277,9385,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,544,0,7508,0,1140,0,0,0,0,0,0,0,0,75,348,0,0,0,740,0,"Otros",0,0,0,0,0,0,0,5726,24972,1257,187695,0,16402,0
2018,224,323,497,0,12947,218,1546,0,1696,4017,0,27736,1119,23977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1875,2,210,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,"Otros",0,0,0,0,0,0,0,2021,4516,0,42558,1339,25733,0
2018,591,36,216,0,64,0,275,0,23,138,0,79,0,229,0,16379,96295,58067,373763,4892,79195,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,108,0,226,1,504,0,205,1230,0,754,4,742,0,27,162,0,102,0,1322,0,"Otros",0,0,0,0,0,0,0,16688,98149,58067,374988,4897,82267,973
2018,586,7,14,0,27,0,157,0,0,0,0,0,0,0,0,17823,93589,61408,341446,8309,76335,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95,0,72,0,732,0,0,0,0,0,0,0,0,9,60,0,38,0,1570,0,"Otros",0,0,0,0,0,0,0,17846,93758,61408,341583,8309,78794,4077
2018,453,0,0,0,2,0,0,0,2,23,0,2,0,0,0,921,39076,2114,68207,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,95,0,29,0,0,0,0,0,0,0,0,4,0,"Otros",0,0,0,0,0,0,0,926,39194,2114,68240,0,612,0
2018,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7994,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,16,7994,0,14,0,0,0
2018,511,17,42,0,3,0,462,0,31,144,0,29,0,627,0,13847,71504,23407,277045,2816,80079,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,524,0,0,0,0,0,0,0,0,81,606,0,0,0,1074,0,"Otros",0,0,0,0,0,0,0,13980,72315,23407,277077,2816,82766,2809
2018,530,15,15,0,84,0,202,0,1,6,0,1,0,188,0,14929,74346,35559,259476,2398,74784,1459,4,67,0,0,0,64,0,0,0,0,0,0,0,0,14,55,0,0,1,732,0,91,95,0,12,1,514,0,44,264,0,0,5,1882,0,"Otros",0,0,0,0,0,0,0,15098,74848,35559,259573,2405,78366,1459
2018,6,621,1126,0,23786,643,1013,0,2665,6259,0,123780,2738,26332,0,0,0,0,0,0,0,0,75,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,"Otros",0,0,0,0,0,0,0,3361,7564,0,147566,3381,28489,0
2018,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,124961,0,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,87,124961,0,3552,0,0,0
2018,623,65,325,0,914,2,616,0,0,0,0,0,0,97,0,19856,99938,13039,303455,4520,85899,2720,41,205,0,278,1,84,0,0,0,0,0,0,0,0,10,42,0,145,0,417,0,309,1545,0,7704,4,1363,0,47,385,0,651,0,1066,0,"Otros",0,0,0,0,0,0,0,20328,102440,13039,313147,4527,89542,2720
2018,349,194,612,0,2645,0,132,0,324,1197,0,12452,0,361,0,0,0,0,159,0,0,0,94,396,0,12468,0,295,0,0,0,0,0,0,0,0,2,4,0,672,0,149,0,0,0,0,0,0,0,0,0,0,0,213,0,94,0,"Otros",0,0,0,0,0,0,0,614,2209,0,28609,0,1031,0
2018,875,665,2264,267,16774,43,2429,0,5084,16881,283,113546,413,33979,0,609,2342,0,7149,152,86,0,68,230,0,1244,4,398,0,0,0,0,0,0,0,0,24,84,0,452,2,145,0,0,0,0,0,0,0,0,21,151,0,3115,6,833,0,"Otros",0,0,0,0,0,0,0,6471,21952,550,142280,620,37870,0
2018,946,1587,3660,0,6578,404,2699,0,7662,21764,0,99428,2394,31115,0,308,738,0,1188,46,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,390,0,671,19,1095,0,2555,10599,0,1863,57,4456,0,43,165,0,362,0,145,0,"Otros",0,0,0,0,0,0,0,12316,37316,0,110090,2920,39807,0
2018,1023,197,970,6,106,3,2558,0,45,188,0,33,1,518,0,15537,75297,38275,270805,6423,74416,961,18,42,0,71,1,181,0,0,0,0,0,0,0,0,29,126,0,1561,5,335,0,0,0,0,0,0,0,0,45,205,0,13,1,1259,0,"Otros",10,42,0,22,0,9,0,15881,76870,38281,272611,6434,79276,961
2018,1054,121,629,18,490,11,2228,0,80,416,8,636,12,571,0,12038,62431,12739,193504,4999,53400,1143,38,198,0,352,2,395,0,0,0,0,0,0,0,0,27,140,0,84,1,1666,0,0,0,0,0,0,0,0,46,239,0,31,0,892,0,"Otros",0,0,0,0,0,0,0,12350,64053,12765,195097,5025,59152,1143
2018,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,27843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,338,27843,0,0,0,0,0
2018,1031,9,253,5149,0,0,0,0,12,609,3234,0,0,0,0,15,1427,4963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,432,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,41,2721,16868,0,0,0,0
2018,1032,84,500,31,10,3,884,0,2,5,0,0,0,24,0,12742,62555,28403,269487,7468,83368,1477,27,122,0,196,1,111,0,0,0,0,0,0,0,0,9,15,0,1653,3,199,0,0,0,0,0,0,0,0,61,273,0,1,3,2372,0,"Otros",1,11,0,115,0,0,0,12926,63481,28434,271462,7478,86958,1477
2018,1064,2178,4066,0,9931,0,1263,0,7978,18004,0,121526,0,37169,0,3206,5262,0,5118,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,1862,0,1980,0,1701,0,241,982,0,346,0,371,0,32,87,0,220,0,303,0,"Otros",0,0,0,0,0,0,0,14249,30263,0,139121,0,41026,0
2018,226,666,1425,0,10882,0,220,0,4418,16404,0,112115,0,40898,0,162,1223,0,629,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1031,0,4113,0,1459,0,150,666,0,100,0,312,0,77,147,0,11792,0,3103,0,"Otros",0,0,0,0,0,0,0,5880,20896,0,139631,0,46127,0
2018,687,40,337,,,,455,0,5,52,,,,,0,7003,44149,4843,150863,2196,60464,0,1,1,,,,,0,131,1016,,,,,0,8,27,,,,1384,0,7,26,,,,,0,8,69,,,,,0,"Otros",9,80,,,,,0,7212,45757,4843,150863,2196,62303,0
2018,745,32,223,,,,,0,5,24,102,541,5,230,0,22883,175923,45105,550045,5263,150720,0,0,0,,,,,0,40,440,,,,,0,19,201,,,,392,0,4,39,297,575,6,4618,0,40,1327,,,,319,0,"Otros",3,51,,,,,0,23026,178228,45504,551161,5274,156279,0
2018,109,714,1111,0,4968,0,404,0,4852,12462,0,58653,0,41826,0,479,4594,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,488,0,2925,0,750,0,120,361,0,222,0,330,0,5,5,0,1423,0,915,0,"Otros",0,0,0,0,0,0,0,6353,19021,0,68191,0,44233,0
2018,808,19,115,,,,592,,11,72,,,,105,,13219,78859,7330,294421,5472,156707,,0,0,,,,,,0,0,,,,,,20,155,,,,,,59,419,,,4,613,,70,842,,,3,3832,,"Otros",27,245,,,,80,,13425,80707,7330,294421,5479,161929,0
2018,971,0,0,,,,202,0,1,1,,,,45,0,695,1318,1714,64999,1411,79004,0,0,0,,,,,0,0,0,,,,,0,0,0,,,1,,0,5,9,,,,617,0,0,0,,,,1666,0,"Otros",1,1,,,,,0,702,1329,1714,64999,1412,81534,0
2018,128,31,110,0,0,26,41,0,1501,3197,57,0,346,11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1534,3315,57,0,374,11601,0
2018,919,15,84,6,18,0,141,0,0,0,0,0,0,0,0,13743,99300,12248,234193,0,42648,163,54,236,9,39,0,97,0,6,59,0,11,0,65,0,10,55,0,240,0,429,0,25,174,1,39,0,82,0,46,336,0,1,0,739,0,"Otros",3,15,0,9,0,0,0,13902,100259,12264,234550,0,44201,163
2018,1150,63,21015,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,80,26280,0,100,0,0,0
2018,725,134,884,0,0,0,0,0,94,826,0,0,0,0,0,29047,205217,18602,502837,10334,142286,0,18,94,0,0,0,0,0,0,0,0,0,0,0,0,48,278,0,0,0,0,0,40,222,0,0,0,0,0,126,1201,0,0,0,0,0,"Otros",20,164,0,0,0,0,0,29527,208886,18602,502837,10334,142286,0
2018,3,35,7352,0,0,0,0,0,0,0,0,0,0,0,0,248,27051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,283,34403,0,0,0,0,0
2018,306,15,55474,0,0,0,0,0,0,0,0,0,0,0,0,72,37828,0,6082,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",,0,0,,0,0,0,87,93302,0,6082,0,0,0
2018,15,27,31,0,1727,24,28,0,58,82,0,3599,38,2543,0,283,939,0,1477,104,20,0,59,76,0,2917,35,5272,0,0,0,0,0,0,0,0,0,0,0,499,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,427,1128,0,10219,204,8053,0
2018,264,292,1832,0,7315,17,51,0,1695,4205,0,55173,52,20669,0,311,315,0,1694,4,0,0,3136,12479,0,48760,39,13619,0,0,0,0,2,0,23,0,247,351,0,647,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",48,48,0,8,0,148,0,5729,19230,0,113599,112,35086,0
2018,867,42,98,0,3343,46,486,0,46,108,0,7472,91,2197,0,225,903,0,881,49,30,0,75,190,0,14768,261,7135,0,0,0,0,0,0,0,0,0,0,0,166,0,876,0,0,0,0,0,0,0,0,2,4,0,128,0,59,0,"Otros",0,0,0,0,0,0,0,390,1303,0,26758,447,10783,0
2018,910,0,0,0,2,0,12,0,2,2,0,3,0,10,0,8938,46186,15796,146520,2076,39679,0,21,126,0,18,0,169,0,0,0,0,0,0,0,0,21,64,0,819,5,409,0,11,59,0,0,0,260,0,16,53,0,0,0,636,0,"Otros",0,0,0,0,0,0,0,9009,46490,15796,147362,2081,41175,0
2018,1053,6,26,0,0,0,51,0,74,267,0,9,0,351,0,12328,71634,7219,199258,2040,62278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,76,0,13,0,695,0,2,3,0,0,0,32,0,60,223,0,0,0,710,0,"Otros",0,0,0,0,0,0,0,12497,72229,7219,199280,2040,64117,0
2018,1055,0,0,0,0,0,0,0,109,607,158,1541,20,488,0,16815,93100,24226,236397,3092,74855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1289,336,3275,43,1037,0,7,35,9,89,1,28,0,311,1727,449,4383,57,1388,0,"Otros",40,220,57,559,7,176,0,17515,96978,25235,246244,3220,77972,0
2018,1081,33,3202,0,272,0,0,0,0,0,0,0,0,0,0,198,21269,0,5113,0,0,0,2,331,0,22,0,0,0,0,0,0,0,0,0,0,1,180,0,19,0,0,0,0,0,0,0,0,0,0,2,138,0,14,0,0,0,"Otros",0,0,0,0,0,0,0,236,25120,0,5440,0,0,0
2018,1115,14,17,0,4150,52,0,0,0,0,0,15096,157,0,0,88,119,0,0,0,0,0,70,106,0,30001,315,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,"Otros",0,0,0,0,0,0,0,172,242,0,50802,524,0,0
2018,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,32048,5940,6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1252,32048,5940,6571,0,0,0
2018,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,45615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,438,45615,0,0,0,0,0
2018,515,6,20,0,429,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,3151,0,33081,1,12427,0,0,0,0,0,0,0,0,145,552,0,4322,0,1440,0,"Otros",0,0,0,208,0,5,0,1321,3723,0,38046,1,13886,0
2018,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,25123,0,28790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1147,25123,0,28790,0,0,0
2018,523,0,0,105,0,0,0,0,0,0,,0,0,0,0,2340,65690,6057,66065,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,851,0,23,0,0,0,0,0,0,0,0,0,0,7,909,0,1122,0,0,0,"Otros",0,0,0,0,0,0,0,2348,67450,6162,67210,2417,0,0
2018,697,298,1407,43,5602,283,452,0,10986,33927,2157,167280,877,92230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1443,0,1941,33,1734,0,0,0,0,0,0,0,0,432,1664,0,4123,15,2313,0,"Otros",0,0,0,0,0,0,0,11947,38441,2200,178946,1208,96729,0
2018,239,729,1707,3,24604,11,2092,0,8271,30867,276,140173,108,37611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,867,1,1371,17,1010,0,0,0,0,0,0,0,0,263,1260,0,4916,0,2857,0,"Otros",0,0,0,0,0,0,0,9473,34701,280,171064,136,43570,0
2018,287,597,1160,0,13373,158,472,0,8383,26375,0,147089,2125,43501,9,183,32627,11159,11419,0,1,0,1017,3525,0,17679,225,14185,9,1,2,0,148,0,66,0,186,614,0,1712,43,298,0,553,2346,0,12422,16,470,0,250,722,0,11313,11,1435,0,"Otros",0,0,0,0,0,0,0,11170,67371,11159,215155,2578,60428,18
2018,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,31803,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1215,31803,0,473,0,0,0
2018,692,299,1740,0,287,3,3733,5,2,2,0,19,0,72,0,9596,64091,11499,161403,1992,46196,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,73,0,37,0,1019,0,205,895,0,181,2,2531,3,57,407,0,42,0,842,0,"Otros",0,0,0,0,0,0,0,10191,67208,11499,161969,1997,54393,357
2018,435,339,1156,0,55052,0,3890,0,2240,6740,0,121004,0,24442,0,203,350,0,127,0,87,0,124,200,0,8867,0,0,0,0,0,0,0,0,0,0,120,1804,0,21785,0,1296,0,0,0,0,0,0,0,0,174,1100,0,43891,0,57,0,"Otros",0,0,0,0,0,0,0,3200,11350,0,250726,0,29772,0
2018,423,158,346,0,3521,22,415,0,1078,2712,0,26102,181,8299,0,0,0,0,0,141,0,0,199,419,0,6238,162,1437,0,52,472,0,132,0,0,0,126,303,0,712,0,503,0,711,1650,0,293,0,1578,0,37,71,0,248,0,106,0,"Otros",0,0,0,0,0,0,0,2361,5973,0,37246,506,12338,0
2018,351,253,512,0,5063,53,2114,0,3576,8863,0,45794,392,23541,0,74,580,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,0,439,22,271,0,0,0,0,402,0,0,0,68,237,0,1621,17,214,0,"Otros",0,0,0,0,0,0,0,3996,10240,0,53369,484,26140,0
2018,810,121,215,0,4652,43,472,0,832,1188,0,30176,514,6359,0,0,0,0,0,0,0,0,245,430,0,10429,0,1528,0,34,345,0,0,0,0,0,52,81,0,740,10,441,0,552,768,0,340,2,1441,0,12,22,0,299,0,71,0,"Otros",25,38,0,1156,0,734,0,1873,3087,0,47792,569,11046,0
2018,830,66,393,0,5,0,26,0,0,0,0,0,0,735,0,12073,63828,16650,172725,4372,72281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79,0,21,0,780,0,1,7,0,0,0,0,0,53,358,0,1,0,0,0,"Otros",0,0,0,91,0,830,0,12211,64665,16650,172843,4372,74652,0
2018,892,37,67,0,12,0,103,0,17,39,0,3,0,215,0,17320,102996,32426,342830,5247,101015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,117,0,199,0,146,628,0,5,0,1411,0,20,175,0,12,0,815,0,"Otros",0,0,0,0,0,0,0,17545,103916,32426,342979,5247,103758,0
2018,921,570,1322,110,3612,44,1725,0,8114,31957,3308,217294,1284,74946,0,0,0,0,0,0,0,0,1215,7894,325,53089,242,11469,0,0,0,0,0,0,0,0,20,69,3,814,4,1994,0,1888,8455,102,1,10,4328,0,71,253,7,2449,4,1208,0,"Otros",0,0,0,0,0,0,0,11878,49950,3855,277259,1588,95670,0
2018,991,7,16,0,0,0,1046,0,0,0,0,0,0,108,0,416,1519,373,10267,0,14187,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,97,0,24,250,0,0,0,2375,0,5,36,0,0,0,192,0,"Otros",0,0,0,0,0,0,0,452,1821,373,10267,0,18018,0
2018,992,79,418,0,0,0,935,0,2,5,0,0,0,154,0,7964,46600,9014,170788,2876,62234,207,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,51,0,0,0,564,0,96,511,0,0,0,1336,0,23,87,0,0,0,761,0,"Otros",3,9,0,0,0,250,0,8178,47681,9014,170788,2876,66247,207
2018,993,19,93,0,76,1,178,0,17,86,15,69,1,29,0,6128,31002,24944,156377,3673,26202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,107,0,26,0,189,0,360,1408,5,765,1,110,0,28,790,0,389,1,110,0,"Otros",0,0,0,0,0,0,0,6578,33486,24964,157702,3677,26818,0
2018,1070,163,910,1,833,12,2272,0,171,2142,14,772,8,435,0,30148,217047,20432,544033,6295,143939,679,1,8,0,1,0,0,0,82,822,0,539,17,222,0,25,407,0,278,0,704,0,724,5373,20,314,7,3806,2,129,1486,0,122,0,822,0,"Otros",0,0,0,0,0,0,0,31443,228195,20467,546892,6339,152200,681
