año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2017,235,23018,935547,0,935547,47040,1005605
2017,616,66768,865932,0,865932,0,932700
2017,267,6990,1078913,0,1078913,116575,1202478
2017,565,0,1067913,0,1067913,0,1067913
2017,220,179483,660343,0,660343,0,839826
2017,278,111274,2673792,-428388,3102180,0,2785066
2017,107,26471,1042357,0,1042357,0,1068828
2017,711,841555,2839444,0,2839444,763395,4444394
2017,204,0,124987,0,124987,0,124987
2017,579,0,290388,0,290388,0,290388
2017,348,298593,6201091,0,6201091,0,6499684
2017,766,360436,1324778,0,1324778,0,1685214
2017,761,0,943758,0,943758,0,943758
2017,728,22009,2906691,0,2906691,0,2928700
2017,280,48758,2260661,0,2260661,0,2309419
2017,222,7920,385224,0,385224,0,393144
2017,276,10701,2818149,0,2818149,0,2828850
2017,11,108305,1459671,0,1459671,0,1567976
2017,302,23652,445539,0,445539,0,469191
2017,682,323404,4135402,0,4135402,-670775,3788031
2017,279,0,2530137,0,2530137,0,2530137
2017,282,0,0,0,0,2437383,2437383
2017,281,0,3048959,0,3048959,333041,3382000
2017,183,3080,35730,0,35730,54101,92911
2017,610,208155,597210,0,597210,0,805365
2017,116,0,163455,0,163455,0,163455
2017,115,0,63169,0,63169,0,63169
2017,114,0,15560,0,15560,0,15560
2017,119,0,40820,0,40820,0,40820
2017,770,0,3007415,0,3007415,0,3007415
2017,583,110731,211321,0,211321,0,322052
2017,136,0,50425,0,50425,0,50425
2017,469,52119,151488,0,151488,0,203607
2017,642,10364,838068,0,838068,0,848432
2017,674,380893,10703071,0,10703071,0,11083964
2017,193,320,29297,0,29297,0,29617
2017,526,23396,2215355,0,2215355,0,2238751
2017,698,2676,9547815,0,9547815,0,9550491
2017,630,87871,761653,0,761653,0,849524
2017,124,0,42837,0,42837,0,42837
2017,364,0,101659,0,101659,0,101659
2017,439,15201,266537,0,266537,1120,282858
2017,570,86681,2690319,0,2690319,6384,2783384
2017,123,0,227303,0,227303,0,227303
2017,310,35031,581515,0,581515,15488,632034
2017,571,41201,896616,0,896616,63537,1001354
2017,296,4644,39187,0,39187,0,43831
2017,566,0,493504,0,493504,0,493504
2017,784,433583,4352564,0,4352564,0,4786147
2017,102,46082,127740,0,127740,2597686,2771508
2017,379,881180,287871,0,287871,270544,1439595
2017,639,881180,1425201,0,1425201,332551,2638932
2017,457,89173,157711,0,157711,0,246884
2017,609,31597,6898792,0,6898792,0,6930389
2017,101,0,219083,0,219083,5948,225031
2017,454,42377,609113,0,609113,0,651490
2017,318,0,103930,0,103930,0,103930
2017,600,154541,505171,0,505171,0,659712
2017,545,188432,667230,0,667230,0,855662
2017,100,515,9323,0,9323,0,9838
2017,702,25178,2126901,0,2126901,0,2152079
2017,778,693556,3355486,0,3355486,0,4049042
2017,341,0,27790,0,27790,0,27790
2017,99,8061,114066,0,114066,1161666,1283793
2017,767,0,272940,0,272940,0,272940
2017,359,21358,306983,0,306983,0,328341
2017,98,0,22125,0,22125,0,22125
2017,132,0,21204,0,21204,350641,371845
2017,97,0,179865,0,179865,0,179865
2017,103,22293,39428,0,39428,0,61721
2017,110,0,171026,0,171026,0,171026
2017,94,0,387590,0,387590,0,387590
2017,91,1937,145475,0,145475,0,147412
2017,664,387539,2142916,0,2142916,0,2530455
2017,918,101902,42825333,0,42825333,0,42927235
2017,92,0,2027,0,2027,0,2027
2017,95,0,83307,0,83307,0,83307
2017,301,27846,374817,0,374817,0,402663
2017,492,101849,813527,0,813527,0,915376
2017,811,0,363680,0,363680,0,363680
2017,812,196487,506466,0,506466,0,702953
2017,832,0,331047,0,331047,0,331047
2017,841,0,349918,0,349918,0,349918
2017,856,0,723270,0,723270,37594,760864
2017,859,0,257497,0,257497,0,257497
2017,861,1,0,0,0,0,1
2017,880,221,36898,0,36898,0,37119
2017,883,0,6241,0,6241,1,6242
2017,884,11519,87619,0,87619,0,99138
2017,877,0,528,0,528,0,528
2017,911,30637,1069248,0,1069248,0,1099885
2017,913,0,0,0,0,1,1
2017,922,963,1229028,0,1229028,16418,1246409
2017,923,0,18619,0,18619,0,18619
2017,924,0,191546,0,191546,0,191546
2017,947,0,13768,0,13768,0,13768
2017,951,0,86275,0,86275,55357,141632
2017,1103,0,24059,0,24059,0,24059
2017,972,0,34568,0,34568,0,34568
2017,973,0,151499,0,151499,0,151499
2017,974,0,51618,0,51618,0,51618
2017,975,0,158325,0,158325,899,159224
2017,960,6085,129210,0,129210,0,135295
2017,1028,0,2835,0,2835,0,2835
2017,976,0,1099457,0,1099457,0,1099457
2017,977,0,3309,0,3309,0,3309
2017,1020,0,3309,0,3309,0,3309
2017,994,55276,331955,0,331955,0,387231
2017,995,11575,1094,0,1094,0,12669
2017,1060,0,0,0,0,500,500
2017,1005,0,2669,0,2669,0,2669
2017,1061,0,6300,0,6300,0,6300
2017,1062,0,0,0,0,13053,13053
2017,1006,0,16269,0,16269,0,16269
2017,1088,445,112936,0,112936,0,113381
2017,1089,39507,321740,0,321740,0,361247
2017,1076,0,1000,0,1000,0,1000
2017,1078,0,177267,0,177267,0,177267
2017,1033,251013,1287934,0,1287934,0,1538947
2017,1037,0,0,0,0,1,1
2017,1039,0,108201,0,108201,0,108201
2017,1067,35645,205031,0,205031,0,240676
2017,1065,2957,69870,0,69870,0,72827
2017,1066,12612,609095,0,609095,0,621707
2017,1100,0,0,0,0,1,1
2017,1105,0,7561,0,7561,0,7561
2017,1107,722,20949,0,20949,0,21671
2017,1111,0,224442,0,224442,0,224442
2017,1121,0,0,0,0,41215,41215
2017,1119,0,81785,0,81785,0,81785
2017,207,,1004347,,1004347,0,1004347
2017,431,0,120438,0,120438,0,120438
2017,387,0,1099734,0,1099734,0,1099734
2017,179,0,3359,0,3359,0,3359
2017,606,0,525999,0,525999,0,525999
2017,925,58789,45964,0,45964,0,104753
2017,541,0,146667,0,146667,0,146667
2017,797,0,148293,0,148293,0,148293
2017,627,,436890,0,436890,0,436890
2017,173,0,3039,0,3039,0,3039
2017,636,0,8029677,0,8029677,0,8029677
2017,205,4677,1110821,0,1110821,0,1115498
2017,814,0,82746,0,82746,0,82746
2017,881,2268,86319,10991,75328,0,88587
2017,771,0,129309,129309,0,0,129309
2017,533,0,251644,0,251644,0,251644
2017,447,0,183450,0,183450,0,183450
2017,815,0,13269,,13269,0,13269
2017,801,0,0,0,0,0,0
2017,800,0,0,0,0,0,0
2017,389,0,306779,0,306779,0,306779
2017,695,0,0,0,0,0,0
2017,816,0,81440,0,81440,0,81440
2017,833,0,146325,0,146325,0,146325
2017,870,15518,452014,0,452014,0,467532
2017,927,0,68749,0,68749,0,68749
2017,961,0,0,0,0,0,0
2017,962,0,146943,0,146943,0,146943
2017,1079,0,792,0,792,0,792
2017,1101,0,0,0,0,0,0
2017,666,0,2869219,540597,2328622,0,2869219
2017,392,0,101736,15271,86465,0,101736
2017,790,0,4950524,0,4950524,0,4950524
2017,650,0,1097586,0,1097586,0,1097586
2017,876,0,0,0,0,1488883,1488883
2017,944,0,848975,0,848975,0,848975
2017,952,26020,917806,0,917806,0,943826
2017,54,0,0,0,0,0,0
2017,367,0,483109,0,483109,0,483109
2017,538,0,1404834,412674,992160,105541,1510375
2017,557,0,525847,0,525847,0,525847
2017,653,0,0,0,0,725952,725952
2017,647,0,327729,0,327729,0,327729
2017,978,0,994013,114074,879939,0,994013
2017,996,0,279698,0,279698,0,279698
2017,729,0,0,0,0,955320,955320
2017,182,0,0,0,0,230091,230091
2017,633,121366,2213708,1140743,1072965,0,2335074
2017,685,0,0,0,0,0,0
2017,683,0,71909,0,71909,0,71909
2017,945,13686,207003,0,207003,0,220689
2017,953,0,378520,0,378520,0,378520
2017,1022,12796,89847,0,89847,0,102643
2017,1049,6373,69493,0,69493,0,75866
2017,794,0,1642724,0,1642724,0,1642724
2017,415,0,1657468,0,1657468,0,1657468
2017,592,0,6383228,,6383228,0,6383228
2017,497,0,0,0,0,0,0
2017,458,9028,1374219,124032,1250187,0,1383247
2017,726,0,885692,0,885692,0,885692
2017,272,11130,208889,0,208889,0,220019
2017,805,805395,705913,0,705913,0,1511308
2017,234,39328,2413942,0,2413942,0,2453270
2017,64,0,0,0,0,0,0
2017,842,12500,32180,0,32180,0,44680
2017,843,0,0,0,0,0,0
2017,803,0,407250,0,407250,0,407250
2017,211,0,317000,0,317000,0,317000
2017,773,0,1256759,0,1256759,0,1256759
2017,424,0,152299,0,152299,0,152299
2017,298,8464,68748,0,68748,144136,221348
2017,594,0,1509003,2824,1506179,0,1509003
2017,237,25961,65365,0,65365,12575,103901
2017,16,0,10028,0,10028,0,10028
2017,768,88663,823546,0,823546,0,912209
2017,617,184826,945978,0,945978,0,1130804
2017,297,0,15444,0,15444,0,15444
2017,105,0,42576,0,42576,0,42576
2017,544,36331,217715,0,217715,78,254124
2017,804,78996,1535828,0,1535828,0,1614824
2017,104,0,137813,0,137813,0,137813
2017,20,0,0,0,0,1,1
2017,550,10364,384042,0,384042,0,394406
2017,112,0,1171460,0,1171460,0,1171460
2017,818,0,146425,0,146425,0,146425
2017,882,0,84397,0,84397,0,84397
2017,914,0,20880,0,20880,0,20880
2017,928,0,350996,0,350996,0,350996
2017,964,182288,3161811,0,3161811,53936,3398035
2017,1026,0,25555,0,25555,0,25555
2017,1068,0,64174,0,64174,0,64174
2017,1108,30624,278713,0,278713,0,309337
2017,404,0,521225,0,521225,0,521225
2017,270,5146,332624,0,332624,0,337770
2017,676,0,100183,0,100183,0,100183
2017,709,0,41374,0,41374,0,41374
2017,754,0,4277510,0,4277510,0,4277510
2017,997,2230,92627,0,92627,0,94857
2017,1069,0,153040,0,153040,0,153040
2017,1118,59858,1399605,0,1399605,0,1459463
2017,734,0,752092,0,752092,0,752092
2017,299,0,231035,0,231035,0,231035
2017,645,4094,143682,0,143682,0,147776
2017,17,0,0,0,0,0,0
2017,1046,0,63705,0,63705,0,63705
2017,420,8191,152100,0,152100,0,160291
2017,802,0,117125,0,117125,0,117125
2017,266,15286,712627,0,712627,0,727913
2017,137,0,154360,0,154360,0,154360
2017,769,0,652800,0,652800,0,652800
2017,776,54617,1774,0,1774,0,56391
2017,640,50365,1642,0,1642,0,52007
2017,315,0,781392,0,781392,0,781392
2017,40,4800,216326,0,216326,0,221126
2017,508,0,424848,0,424848,0,424848
2017,46,0,23938,0,23938,93078,117016
2017,590,76611,48537,0,48537,0,125148
2017,777,65541,2136,0,2136,0,67677
2017,897,488549,1859798,161770,1698028,0,2348347
2017,965,4272,90415,0,90415,-40566,54121
2017,461,0,1704,0,1704,0,1704
2017,376,,181951,0,181951,0,181951
2017,621,0,0,0,0,51025,51025
2017,793,0,788140,0,788140,0,788140
2017,1102,11431,398700,0,398700,0,410131
2017,,7744,1725507,0,1725507,0,1733251
2017,712,0,1220444,0,1220444,0,1220444
2017,32,0,11423,0,11423,0,11423
2017,361,0,101419,0,101419,0,101419
2017,486,0,67041,0,67041,0,67041
2017,595,0,762686,0,762686,0,762686
2017,433,0,96994,0,96994,0,96994
2017,1058,0,0,0,0,0,0
2017,261,125630,40142,0,40142,0,165772
2017,730,0,15681,0,15681,406106,421787
2017,577,0,19529,0,19529,127101,146630
2017,788,0,305787,0,305787,0,305787
2017,865,16531,233843,0,233843,0,250374
2017,979,4590,71946,0,71946,0,76536
2017,998,5261,14603,0,14603,0,19864
2017,1072,6669,91246,0,91246,0,97915
2017,221,0,19084,0,19084,0,19084
2017,506,15334,1260207,,1260207,0,1275541
2017,727,1488,2330399,0,2330399,0,2331887
2017,355,0,34883,0,34883,0,34883
2017,487,17148,127200,0,127200,0,144348
2017,938,0,3440497,143474,3297023,204050,3644547
2017,886,1709,347738,0,347738,0,349447
2017,835,0,26747,0,26747,0,26747
2017,999,0,408216,0,408216,0,408216
2017,798,67574,2511203,0,2511203,0,2578777
2017,504,17004,238984,0,238984,0,255988
2017,247,10116,386779,0,386779,0,396895
2017,216,39838,5387197,0,5387197,0,5427035
2017,654,0,782108,0,782108,0,782108
2017,65,0,110960,0,110960,0,110960
2017,472,16731,173955,0,173955,0,190686
2017,427,0,32424,0,32424,0,32424
2017,491,0,253018,0,253018,0,253018
2017,551,848,93407,0,93407,0,94255
2017,106,0,6261,0,6261,0,6261
2017,819,0,49471,0,49471,0,49471
2017,836,0,3000,0,3000,0,3000
2017,915,0,120438,0,120438,0,120438
2017,942,0,72000,0,72000,0,72000
2017,1140,0,19935471,0,19935471,0,19935471
2017,748,0,1820722,0,1820722,0,1820722
2017,198,0,13108,0,13108,0,13108
2017,871,2015,436491,0,436491,0,438506
2017,948,0,776981,0,776981,0,776981
2017,1051,0,2565,0,2565,0,2565
2017,1083,0,0,0,0,0,0
2017,1096,0,6710,0,6710,0,6710
2017,679,40951,0,0,0,815729,856680
2017,176,35336,467939,0,467939,21,503296
2017,537,0,322954,0,322954,0,322954
2017,608,0,0,0,0,0,0
2017,596,0,0,0,0,0,0
2017,749,0,3631115,0,3631115,0,3631115
2017,758,0,4748138,0,4748138,0,4748138
2017,1104,,3843759,0,3843759,0,3843759
2017,567,0,475538,0,475538,0,475538
2017,677,0,1787211,0,1787211,0,1787211
2017,670,0,1814513,0,1814513,0,1814513
2017,588,0,1041027,0,1041027,0,1041027
2017,753,0,4767139,0,4767139,0,4767139
2017,887,0,849928,0,849928,0,849928
2017,245,23256,3065214,0,3065214,0,3088470
2017,603,80621,3029864,0,3029864,0,3110485
2017,426,17053,482470,0,482470,9361,508884
2017,232,0,320108,0,320108,0,320108
2017,288,99493,436487,0,436487,0,535980
2017,246,22242,1096823,,1096823,0,1119065
2017,284,16332,721695,0,721695,0,738027
2017,18,2165986,0,0,0,0,2165986
2017,356,0,374225,0,374225,0,374225
2017,401,817858,232247,0,232247,0,1050105
2017,733,55139,11474560,0,11474560,0,11529699
2017,243,4321,2736729,0,2736729,0,2741050
2017,380,0,1377502,0,1377502,0,1377502
2017,716,0,596491,0,596491,0,596491
2017,534,38506,2418317,0,2418317,0,2456823
2017,185,0,534497,0,534497,0,534497
2017,258,14643,1096855,573870,522985,0,1111498
2017,505,0,0,0,0,0,0
2017,268,0,1609826,929419,680407,0,1609826
2017,602,284963,1639663,0,1639663,442572,2367198
2017,254,8939,864375,0,864375,0,873314
2017,705,31841,2560543,0,2560543,0,2592384
2017,133,,255428,0,255428,0,255428
2017,33,0,0,0,0,0,0
2017,143,192841,257650,19770,237880,0,450491
2017,36,0,1030951,0,1030951,0,1030951
2017,756,0,3287393,0,3287393,0,3287393
2017,662,51103,477540,0,477540,0,528643
2017,192,0,484991,0,484991,0,484991
2017,382,7579,585516,0,585516,0,593095
2017,322,41187,9153851,651021,8502830,0,9195038
2017,478,0,1779483,0,1779483,0,1779483
2017,352,22458,368465,0,368465,0,390923
2017,628,0,802526,0,802526,540632,1343158
2017,291,0,435701,0,435701,0,435701
2017,495,0,510352,0,510352,0,510352
2017,845,0,1856990,0,1856990,0,1856990
2017,498,0,454763,0,454763,0,454763
2017,314,0,338984,338984,0,0,338984
2017,720,0,333922,0,333922,0,333922
2017,721,0,1493906,0,1493906,0,1493906
2017,485,0,0,0,0,1935,1935
2017,273,0,3329110,0,3329110,0,3329110
2017,846,215261,2028451,0,2028451,0,2243712
2017,847,265244,3164101,0,3164101,0,3429345
2017,848,2519590,2519590,,2519590,0,5039180
2017,916,26727,1106061,0,1106061,0,1132788
2017,930,100000,495527,0,495527,0,595527
2017,954,110309,3504291,0,3504291,0,3614600
2017,943,0,456889,0,456889,0,456889
2017,949,0,7065804,0,7065804,0,7065804
2017,980,47814,3031532,0,3031532,0,3079346
2017,981,0,706252,0,706252,0,706252
2017,1024,10370,3110810,0,3110810,0,3121180
2017,1017,1524,152086,0,152086,0,153610
2017,1000,0,5512786,0,5512786,0,5512786
2017,1018,0,2807205,0,2807205,0,2807205
2017,1001,17000,1069000,0,1069000,0,1086000
2017,1007,0,279280,0,279280,0,279280
2017,1008,0,577312,0,577312,0,577312
2017,1010,,49983,0,49983,0,49983
2017,1011,0,145831,0,145831,0,145831
2017,1012,0,234250,0,234250,0,234250
2017,1013,0,745906,0,745906,0,745906
2017,1041,0,0,0,0,0,0
2017,1073,429542,1544771,0,1544771,223923,2198236
2017,1087,499842,2145673,218595,1927078,13526,2659041
2017,1109,0,4038391,0,4038391,0,4038391
2017,1110,0,3769355,0,3769355,0,3769355
2017,1112,0,332359,0,332359,0,332359
2017,1120,0,458274,0,458274,0,458274
2017,1126,0,1124939,0,1124939,0,1124939
2017,789,0,1530901,0,1530901,0,1530901
2017,326,3503,1178293,0,1178293,0,1181796
2017,442,7595,288790,0,288790,203460,499845
2017,294,0,1026698,0,1026698,0,1026698
2017,378,0,122682,0,122682,0,122682
2017,402,0,0,0,0,0,0
2017,29,0,0,0,0,28195,28195
2017,450,0,0,0,0,0,0
2017,656,0,38763,0,38763,0,38763
2017,333,,1232863,1175,1231688,81118,1313981
2017,684,0,169552,0,169552,0,169552
2017,422,907,67430,0,67430,0,68337
2017,763,13846,343427,0,343427,0,357273
2017,741,0,0,0,0,0,0
2017,553,0,799070,0,799070,0,799070
2017,357,0,2886,0,2886,0,2886
2017,899,0,48555,36701,11854,0,48555
2017,900,0,77028,0,77028,0,77028
2017,932,0,0,0,0,0,0
2017,950,0,8323,0,8323,0,8323
2017,966,7321,567585,,567585,0,574906
2017,967,0,157839,0,157839,0,157839
2017,982,170650,565818,0,565818,0,736468
2017,1014,0,1421,0,1421,0,1421
2017,1080,502970,16308243,0,16308243,14876,16826089
2017,1074,0,0,0,0,0,0
2017,1084,0,350364,0,350364,0,350364
2017,1113,,0,0,0,102009,102009
2017,1137,5146834,7182557,2707379,4475178,0,12329391
2017,1142,0,152438,0,152438,0,152438
2017,722,21166,5914063,0,5914063,260423,6195652
2017,660,0,1277706,0,1277706,0,1277706
2017,75,0,90614,0,90614,0,90614
2017,249,0,1301925,0,1301925,0,1301925
2017,227,0,0,0,0,1567697,1567697
2017,150,0,14408,0,14408,0,14408
2017,47,0,18925,0,18925,0,18925
2017,172,0,290792,0,290792,0,290792
2017,581,767159,767159,0,767159,0,1534318
2017,120,0,0,0,0,0,0
2017,445,0,0,0,0,0,0
2017,471,0,460592,0,460592,,460592
2017,53,0,0,0,0,0,0
2017,199,1507,1713707,0,1713707,0,1715214
2017,575,0,891818,0,891818,0,891818
2017,528,0,81600,0,81600,43659,125259
2017,631,0,6045348,0,6045348,0,6045348
2017,699,8645,3972501,0,3972501,0,3981146
2017,823,0,71155,0,71155,48410,119565
2017,849,,1303857,0,1303857,0,1303857
2017,869,0,618707,0,618707,0,618707
2017,955,0,0,0,0,0,0
2017,983,0,53417,0,53417,0,53417
2017,1002,0,65255,0,65255,0,65255
2017,1015,0,274800,0,274800,0,274800
2017,51,0,9323,0,9323,0,9323
2017,441,0,361172,0,361172,363186,724358
2017,327,0,107251,0,107251,0,107251
2017,690,60947,3184751,1315268,1869483,0,3245698
2017,262,163687,2125340,0,2125340,0,2289027
2017,403,0,56286,0,56286,0,56286
2017,312,18239,183931,0,183931,0,202170
2017,589,0,2469136,0,2469136,0,2469136
2017,665,0,545923,0,545923,504824,1050747
2017,334,18364,3757,0,3757,0,22121
2017,1075,0,0,0,0,9804598,9804598
2017,751,57082,976747,0,976747,0,1033829
2017,186,20466,48316,0,48316,0,68782
2017,646,0,0,0,0,0,0
2017,536,0,0,0,0,0,0
2017,242,3363,154901,0,154901,0,158264
2017,490,0,0,0,0,148552,148552
2017,500,129150,624875,0,624875,0,754025
2017,206,5573,678664,0,678664,0,684237
2017,58,1694,7806,0,7806,0,9500
2017,572,0,384990,0,384990,0,384990
2017,180,279,177177,0,177177,0,177456
2017,549,0,246785,0,246785,0,246785
2017,582,0,203428,0,203428,0,203428
2017,743,0,2167847,0,2167847,0,2167847
2017,795,78342,263430,0,263430,0,341772
2017,269,465,26585,0,26585,0,27050
2017,634,153150,5685669,0,5685669,0,5838819
2017,1,3041,114153,0,114153,0,117194
2017,717,0,5300415,0,5300415,0,5300415
2017,373,0,16466,0,16466,0,16466
2017,535,0,341265,0,341265,0,341265
2017,824,0,0,0,0,433954,433954
2017,888,0,251523,0,251523,0,251523
2017,902,0,710,0,710,0,710
2017,968,0,0,0,0,0,0
2017,1130,0,0,0,0,0,0
2017,1141,0,0,0,0,0,0
2017,1145,0,1366025,287771,1078254,0,1366025
2017,1122,0,0,0,0,0,0
2017,1133,15044,706747,0,706747,688632,1410423
2017,346,4463,210087,0,210087,0,214550
2017,27,2954,203896,0,203896,0,206850
2017,165,0,263611,0,263611,0,263611
2017,956,0,1641244,0,1641244,60499,1701743
2017,413,0,16550,,16550,0,16550
2017,149,164,725257,0,725257,0,725421
2017,612,0,1146558,0,1146558,0,1146558
2017,559,0,131668,0,131668,0,131668
2017,7,0,749295,0,749295,0,749295
2017,283,31880,1879259,0,1879259,897170,2808309
2017,37,642,65312,0,65312,166035,231989
2017,153,88155,3035478,1974313,1061165,0,3123633
2017,547,0,398668,0,398668,0,398668
2017,397,0,202271,202271,0,0,202271
2017,556,0,686307,0,686307,0,686307
2017,42,2612281,2461943,121705,2340238,36263,5110487
2017,31,0,847810,0,847810,0,847810
2017,740,0,4977739,0,4977739,0,4977739
2017,217,22425,1463501,0,1463501,0,1485926
2017,863,2528,385437,0,385437,0,387965
2017,889,19924,5576640,,5576640,0,5596564
2017,984,0,1883737,0,1883737,0,1883737
2017,1106,0,813245,0,813245,0,813245
2017,1146,0,537001,8334,528667,0,537001
2017,34,0,10981,0,10981,0,10981
2017,791,0,655601,0,655601,0,655601
2017,181,0,655601,0,655601,0,655601
2017,430,,18438,0,18438,0,18438
2017,715,219000,2374000,1264000,1110000,1136000,3729000
2017,521,28432,306989,0,306989,0,335421
2017,524,31341,1289134,0,1289134,0,1320475
2017,432,0,217299,0,217299,10211,227510
2017,19,0,57722,0,57722,0,57722
2017,25,0,3766,0,3766,0,3766
2017,26,0,1291681,0,1291681,0,1291681
2017,890,0,667466,0,667466,0,667466
2017,904,0,105947,0,105947,0,105947
2017,957,79432,39871251,0,39871251,0,39950683
2017,939,0,9150142,0,9150142,0,9150142
2017,236,19414,72943,,72943,175033,267390
2017,735,0,1920600,0,1920600,0,1920600
2017,146,0,312110,0,312110,0,312110
2017,363,14163,780800,0,780800,0,794963
2017,187,0,366890,0,366890,0,366890
2017,265,0,79780,0,79780,0,79780
2017,295,32234,1689969,0,1689969,0,1722203
2017,496,14141,717176,0,717176,0,731317
2017,77,0,74586,0,74586,0,74586
2017,391,0,33350,0,33350,1080000,1113350
2017,240,4398,547950,547950,0,0,552348
2017,448,0,0,0,0,0,0
2017,151,0,93536,0,93536,0,93536
2017,425,0,199954,0,199954,0,199954
2017,300,0,0,0,0,0,0
2017,339,9353,1588775,0,1588775,0,1598128
2017,874,0,399954,,399954,0,399954
2017,905,0,3192336,0,3192336,0,3192336
2017,1123,0,120657,0,120657,0,120657
2017,736,0,981946,0,981946,0,981946
2017,459,0,1043942,0,1043942,0,1043942
2017,320,2742,1054368,0,1054368,0,1057110
2017,45,0,2929743,0,2929743,0,2929743
2017,618,0,391975,0,391975,0,391975
2017,463,0,708592,158217,550375,0,708592
2017,891,0,1130104,0,1130104,0,1130104
2017,958,18150,1619053,0,1619053,0,1637203
2017,244,0,161816,0,161816,0,161816
2017,28,0,17748,0,17748,0,17748
2017,444,5990,79709,0,79709,0,85699
2017,479,0,3910371,0,3910371,0,3910371
2017,285,0,510984,0,510984,0,510984
2017,253,0,800402,0,800402,0,800402
2017,481,28854,61593,0,61593,0,90447
2017,540,23619,583748,0,583748,0,607367
2017,41,0,0,0,0,0,0
2017,510,0,11807309,0,11807309,0,11807309
2017,305,0,46832,0,46832,0,46832
2017,708,0,70191,0,70191,0,70191
2017,755,0,159452,0,159452,0,159452
2017,750,0,171298,0,171298,0,171298
2017,696,0,739154,0,739154,0,739154
