año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2017,359,53,0,1,3,1,1,8,54,0,54,0,44,0,1,3,1,1,6,43,0,43,0,48,0,0,2,0,0,3,27,0,27,0,41,0,0,2,0,0,2,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,26,6,1,4,1,26,6,1,0,4,5,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0
2017,98,5,0,0,2,0,0,0,14,0,14,0,5,0,0,0,0,0,0,12,0,12,0,13,0,0,0,1,0,0,59,0,59,0,12,0,0,0,1,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,5,1,0,2,0,4,1,0,18,10,9,0,0,13,5,7,0,0,0,0,0,0,0,0,0,0
2017,132,7,0,0,0,1,0,0,21,0,21,0,4,0,0,0,0,0,0,21,0,21,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,97,7,0,0,0,0,0,0,45,0,45,0,6,0,0,0,0,0,0,45,0,45,0,1,0,0,2,1,0,0,9,0,9,0,0,0,0,2,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,103,6,0,0,0,0,0,0,18,0,18,0,5,0,0,0,0,0,0,15,0,15,0,3,0,0,0,0,0,0,13,0,13,0,3,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,110,10,0,0,0,0,0,0,28,0,28,0,10,0,0,0,0,0,0,26,0,26,0,2,0,0,2,0,0,0,2,0,2,0,2,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,4,0,0,1,1,0,0,38,0,38,0,4,0,0,1,1,0,0,33,0,33,0,3,0,0,0,2,0,0,1,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,15,1,0,5,0,13,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,91,13,0,0,1,0,0,0,21,0,21,0,11,0,0,1,0,0,0,21,0,21,0,4,0,0,2,1,1,2,24,0,24,0,4,0,0,0,1,1,2,24,0,24,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,4,3,5,3,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2017,454,128,6,0,5,2,0,15,140,0,140,0,111,6,0,4,1,0,7,123,0,123,0,89,5,0,0,0,1,6,89,0,89,0,81,5,0,0,0,1,3,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,27,64,66,2,3,9,55,51,0,1,8,10,42,0,1,3,9,27,0,0,0,0,0,0,0,0,0,0
2017,318,60,0,0,1,3,0,0,142,0,142,0,44,0,0,0,1,0,0,114,0,114,0,11,0,0,0,2,0,0,31,0,31,0,7,0,0,0,1,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,16,6,0,6,0,7,4,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017,600,113,7,0,1,0,0,0,66,21,87,0,95,7,0,1,0,0,0,52,16,68,0,80,10,0,6,0,0,0,62,14,76,0,69,9,0,4,0,0,0,49,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,23,65,1,3,2,17,44,1,0,1,14,18,0,0,1,11,14,0,0,0,0,0,0,0,0,0,0,0
2017,545,253,9,0,13,0,2,2,164,72,236,0,213,9,0,12,0,2,2,144,56,200,0,131,11,0,13,0,0,4,86,18,104,0,114,11,0,9,0,0,4,75,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,24,132,171,4,5,2,97,111,0,3,2,35,39,0,3,1,30,16,0,0,0,0,0,0,0,0,0,0
2017,100,8,0,1,1,2,0,0,12,0,12,0,7,0,1,1,1,0,0,12,0,12,0,4,0,0,0,1,0,0,36,2,38,0,3,0,0,0,1,0,0,30,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,15,2,1,0,7,14,0,1,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,702,453,9,0,21,0,1,3,187,43,230,0,401,8,0,15,0,1,1,171,27,198,0,159,14,0,19,1,0,1,93,16,109,0,146,14,0,16,1,0,1,82,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,134,52,6,16,5,112,0,1,6,7,59,17,0,6,7,48,0,0,0,0,0,0,0,0,0,0,0
2017,778,173,13,7,6,0,0,0,87,33,120,0,153,11,7,5,0,0,0,80,25,105,0,122,1,1,21,0,0,0,120,16,136,0,112,0,1,16,0,0,0,111,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,26,74,13,2,5,0,65,11,0,4,20,23,1,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0
2017,341,0,0,0,2,0,0,0,13,0,13,0,0,0,0,2,0,0,0,13,0,13,0,5,0,1,0,1,0,0,4,1,5,0,5,0,1,0,1,0,0,4,1,5,0,6,0,1,0,0,0,0,10,0,10,0,6,0,1,0,0,0,0,10,0,10,0,0,0,0,2,5,0,0,0,2,0,1,0,1,0,4,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0
2017,99,20,0,0,1,1,0,0,23,0,23,0,20,0,0,1,1,0,0,23,0,23,0,7,0,0,4,1,0,0,15,0,15,0,7,0,0,4,1,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,1,0,2,0,4,0,1,1,0,2,4,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0
2017,841,5,0,0,2,1,0,1,4,3,7,0,4,0,0,2,1,0,1,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,1,1,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,856,7,0,0,0,0,0,0,25,0,25,0,6,0,0,0,0,0,0,25,0,25,0,9,0,0,0,1,2,0,9,0,9,0,7,0,0,0,1,2,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,3,9,2,2,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0
2017,859,7,0,0,0,0,0,4,3,3,6,0,6,0,0,0,0,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,4,4,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,861,5,0,0,0,0,0,0,9,0,9,0,2,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,880,13,0,0,0,0,0,0,24,0,24,0,12,0,0,0,0,0,0,23,0,23,0,26,0,0,7,2,1,0,33,0,33,0,25,0,0,7,2,1,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,0,1,0,2,7,1,0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017,883,25,0,0,0,3,0,0,32,6,38,0,17,0,0,0,3,0,0,17,4,21,0,27,0,0,0,2,0,0,15,0,15,0,22,0,0,0,2,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,9,0,0,3,5,8,0,0,1,4,3,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0
2017,884,8,0,0,1,0,0,0,48,0,48,0,8,0,0,1,0,0,0,48,0,48,0,2,0,0,3,2,1,0,12,0,12,0,1,0,0,1,2,1,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,877,4,0,0,0,0,0,1,10,0,10,0,2,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,5,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,911,72,0,0,13,7,1,0,120,0,120,0,65,0,0,12,7,1,0,112,0,112,0,26,0,0,0,0,0,0,41,1,42,0,22,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,19,40,2,2,9,3,29,0,0,0,0,7,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017,974,9,0,0,2,0,0,1,25,0,25,0,9,0,0,1,0,0,1,24,0,24,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,1,0,0,1,5,0,1,0,0,9,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
2017,975,8,0,0,1,0,0,0,32,0,32,0,7,0,0,1,0,0,0,31,0,31,0,3,0,0,0,1,0,0,18,0,18,0,3,0,0,0,1,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,0,0,3,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2017,960,26,0,0,0,1,1,0,43,0,43,0,23,0,0,0,1,1,0,43,0,43,0,8,0,0,4,0,0,0,47,0,47,0,6,0,0,4,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,2,0,0,18,2,1,0,9,13,2,1,0,6,13,0,0,0,0,0,0,0,0,0,0
2017,1028,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,1,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2017,976,33,0,0,0,0,0,1,53,0,53,0,29,0,0,0,0,0,1,48,0,48,0,18,0,0,1,0,0,1,39,2,41,0,16,0,0,0,0,0,1,37,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,9,6,1,4,2,5,5,0,4,0,6,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
2017,977,20,0,0,1,1,0,0,56,0,56,0,14,0,0,1,1,0,0,52,0,52,0,4,0,0,1,0,1,0,11,0,11,0,3,0,0,1,0,1,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,3,0,1,1,13,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,1020,10,0,0,0,0,0,0,7,4,11,0,9,0,0,0,0,0,0,7,2,9,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,3,1,0,0,2,0,1,0,0,2
2017,994,137,8,0,5,1,0,1,79,12,91,0,127,8,0,3,1,0,1,71,7,78,0,103,5,0,13,0,0,3,77,4,81,0,93,5,0,8,0,0,1,68,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,22,72,17,5,1,14,57,0,0,2,19,22,13,0,2,16,20,0,0,0,0,0,0,0,0,0,0,0
2017,995,17,0,0,2,0,0,0,52,0,52,0,15,0,0,1,0,0,0,51,0,51,0,3,0,0,2,0,0,0,17,0,17,0,1,0,0,2,0,0,0,17,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,1,1,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,1060,2,0,0,0,0,0,0,6,0,6,0,2,0,0,0,0,0,0,4,0,4,0,3,0,1,0,0,0,0,3,1,4,0,2,0,1,0,0,0,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,3,0,0,0,1,3
2017,1005,8,0,0,0,1,0,0,16,0,16,0,7,0,0,0,1,0,0,12,0,12,0,4,0,0,2,0,0,0,3,0,3,0,4,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,1061,2,0,0,1,0,0,0,5,0,5,0,2,0,0,1,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1062,5,0,0,1,0,0,0,3,0,3,0,4,0,0,1,0,0,0,3,0,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1006,8,0,0,0,0,0,0,16,0,16,0,5,0,0,0,0,0,0,12,0,12,0,4,0,0,0,0,0,0,7,0,7,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,1,0,2,4,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2017,1088,5,0,0,0,0,0,0,2,1,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,12,3,1,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1089,43,0,0,2,0,0,0,30,0,30,0,37,0,0,2,0,0,0,24,0,24,0,2,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,5,0,0,0,23,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,5,0
2017,1076,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2017,1078,1,0,0,0,0,0,0,8,0,8,0,1,0,0,0,0,0,0,7,0,7,0,2,0,0,2,0,0,0,2,0,2,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1111,6,0,0,0,0,0,0,3,2,5,0,4,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1121,3,0,0,1,0,0,0,9,0,9,0,3,0,0,1,0,0,0,9,0,9,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,1119,5,0,0,1,0,0,0,35,1,36,0,5,0,0,1,0,0,0,32,1,33,0,2,0,0,1,1,0,2,4,1,5,0,2,0,0,1,1,0,2,4,1,5,0,0,0,0,0,0,1,0,10,0,10,0,0,0,0,0,0,0,0,8,0,8,0,1,1,0,3,0,1,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,207,27,1,0,7,1,4,0,19,0,19,12,25,1,0,3,1,4,0,16,0,16,6,1,0,0,4,0,0,0,9,2,11,1,1,0,0,4,0,0,0,7,0,7,1,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,1,1,0,5,11,0,0,0,7,8,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0
2017,431,18,0,0,3,1,0,0,23,1,24,0,18,0,0,2,1,0,0,22,1,23,0,3,0,0,2,0,0,0,15,0,15,0,3,0,0,1,0,0,0,15,0,15,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,3,5,0,1,1,1,4,0,2,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
