año,NCODI,70_tIngresos,700_particular,701_AsegPriv,701_1_AsistSanitaria,701_2_AccTrafic,702_MATEPSS,704_SNS,705_1_FdirectaSS,705_2_FdirectaAPriv_MATEPSS,706_OyEntiPublica,708_bonificaciones,709_Otros_Ips,74_Total_Subvencion,740_subvenciones,741_otraSubvencion,7X_restoIngresos,total_ventasIngresos,70_Hospital,70_consulExter,70_CMA,70_hospDia,70_Urgencia,70_hospDom,700_Hospital,700_consulExter,700_CMA,700_hospDia,700_Urgencia,700_hospDom,701_Hospital,701_consulExter,701_CMA,701_hospDia,701_Urgencia,701_hospDom,701_1Hospital,701_1consulExter,701_1CMA,701_1hospDia,701_1Urgencia,701_1hospDom,701_2Hospital,701_2consulExter,701_2CMA,701_2hospDia,701_2Urgencia,701_2hospDom,702_Hospital,702_consulExter,702_CMA,702_hospDia,702_Urgencia,702_hospDom,704_Hospital,704_consulExter,704_CMA,704_hospDia,704_Urgencia,704_hospDom,705_1Hospital,705_1consulExter,705_1CMA,705_1hospDia,705_1Urgencia,705_1hospDom,705_2Hospital,705_2consulExter,705_2CMA,705_2hospDia,705_2Urgencia,705_2hospDom,706_Hospital,706_consulExter,706_CMA,706_hospDia,706_Urgencia,706_hospDom,708_Hospital,708_consulExter,708_CMA,708_hospDia,708_Urgencia,708_hospDom
2017,17,5194142,0,0,0,0,0,0,5194142,0,0,0,0,0,0,0,0,5194142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1046,7074908,0,0,0,0,0,0,7074908,0,0,0,0,0,0,0,0,7074908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,420,648544,0,308191,57865,250326,167002,173351,0,0,0,0,0,25375,0,25375,0,673919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,802,12840144,88121,68318,33323,34995,0,12683705,0,0,0,0,0,0,0,0,23473,12863617,8285725,4554419,0,0,0,0,2468,85653,0,0,0,0,33323,34995,0,0,0,0,33323,0,0,0,0,0,0,34995,0,0,0,0,0,0,0,0,0,0,8249934,4433771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,266,43856108,6169454,24342200,23611067,731133,1122673,12221781,0,0,0,0,0,0,0,0,953580,44809688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,137,8283920,3361048,4427957,4340729,87228,277221,217694,0,0,0,0,0,0,0,0,405927,8689847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,769,29664540,1555804,3339448,3339448,0,18374,23577381,0,0,67842,0,1105691,2802230,355199,2447031,445999,32912769,6441122,3605674,0,0,0,0,455061,366542,0,0,0,0,1017849,359044,0,0,0,0,1017849,359044,0,0,0,0,0,0,0,0,0,0,2142,51,0,0,0,0,4966070,2880037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,776,43349455,72116,228040,21100,206940,79620,42969679,0,0,0,0,0,777656,777656,0,69899,44197010,92316,4135,0,0,259610,0,16533,1005,0,0,42892,0,72294,401,0,0,151180,0,12134,401,0,0,6475,0,60160,0,0,0,144705,0,3489,2729,0,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,286,27533479,3929148,21130033,20912831,217202,0,2572680,0,0,0,-98382,0,28513,0,28513,44639711,72201703,8544105,0,16559132,0,2528623,0,785352,0,3092171,0,51625,0,7661701,0,10991361,0,2476970,0,7454104,0,10981756,0,2476970,0,207597,0,9605,0,0,0,0,0,0,0,0,0,97052,0,2475600,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,255,42454912,8084754,32595134,32076693,518441,0,1775024,0,0,0,0,0,0,0,0,596545,43051457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,81,2329179,359625,1619896,1619896,0,0,0,0,0,349658,0,0,0,0,0,0,2329179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,688,136141431,92776,780234,23821,756413,125745,613811,134528865,0,0,0,0,0,0,0,0,136141431,464942,38840,14659,0,1052573,0,40296,145,0,0,50973,0,15534,940,0,0,741809,0,8093,0,0,0,15728,0,7441,940,0,0,726081,0,13613,40,0,0,109336,0,395499,37715,14659,0,150455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,531,93770899,40541,456635,64982,391653,168608,166299,92894374,0,44442,0,0,0,0,0,22395,93793294,239187,17009,8895,0,575633,0,29270,2327,0,0,8944,0,40589,1740,0,0,411866,0,40589,1740,0,0,21033,0,0,0,0,0,390833,0,36526,0,0,0,101377,0,103531,11187,8895,0,40030,0,0,0,0,0,0,0,0,0,0,0,0,0,29271,1755,0,0,13416,0,0,0,0,0,0,0
2017,514,23624136,18908,207122,21170,185952,49625,89546,23184032,0,74903,0,0,0,0,0,0,23624136,90459,21324,9168,0,316971,0,7398,793,0,0,10717,0,8313,1988,0,0,196821,0,8003,1988,0,0,11179,0,310,0,0,0,185642,0,2083,2051,2096,0,42643,0,55748,6024,4790,0,21554,0,0,0,0,0,0,0,0,0,0,0,0,0,16917,10468,2282,0,45236,0,0,0,0,0,0,0
2017,499,27479576,11652,0,0,0,391506,36356,0,27040062,0,0,0,0,0,0,113835,27593411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,532,97955834,50775,892206,79836,812370,89557,0,96670039,0,253257,0,0,0,0,0,0,97955834,274508,9868,0,0,1001419,0,16955,280,0,0,33540,0,86319,210,0,0,805677,0,62403,0,0,0,17433,0,23916,210,0,0,788244,0,10839,839,0,0,77879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160395,8539,0,0,84323,0,0,0,0,0,0,0
2017,190,16310641,38262,0,0,0,0,110307,16010813,0,70877,0,80382,0,0,0,0,16310641,15051746,93766,0,0,0,0,35615,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105165,1000,0,0,0,0,14848808,91886,0,0,0,0,0,0,0,0,0,0,62158,800,0,0,0,0,0,0,0,0,0,0
2017,598,64459222,24097,245799,25036,220763,67774,57649,64063903,0,0,0,0,0,0,0,0,64459222,68167,1895,3585,68785,246104,0,10684,0,978,0,11690,0,7500,330,0,0,234414,0,7500,330,0,0,17054,0,0,0,0,0,217360,0,6386,605,0,59121,0,0,43597,960,2607,9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,211,3155169,166963,2556990,2556990,0,251857,9381,0,0,0,0,169978,0,0,0,318308,3473477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,773,154318868,282244,3444665,2153254,1291411,885198,0,141771846,0,0,0,7934915,563840,563840,0,-6248848,148633860,110191866,17973276,6973261,3927369,7318181,0,208461,1786,0,189,71808,0,2995277,34298,0,378,414712,0,2022836,34298,0,378,95742,0,972441,0,0,0,318970,0,778256,4299,0,0,102643,0,0,0,0,0,0,0,106209872,17932893,6973261,3926802,6729018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,424,11910809,2298952,7966936,7959856,7080,1306505,0,0,0,338416,0,0,0,0,0,1312795,13223604,3005907,4747090,995638,17920,3144254,0,447102,1672813,96655,2340,80042,0,2287353,2607491,847319,15580,2209193,0,2287353,2607491,847319,15580,2202113,0,0,0,0,0,7080,0,209642,305836,45508,0,745519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61810,160950,6156,0,109500,0,0,0,0,0,0,0
2017,298,30486762,1161212,16926418,16129353,797065,356623,0,12053827,0,0,-11318,0,0,0,0,3316474,33803236,14522813,1715966,12125910,109816,2012257,0,734161,22840,371451,0,32760,0,10843813,997559,3100368,79948,1904730,0,10715371,735473,2730057,79948,1868504,0,128442,262086,370311,0,36226,0,190517,8500,93199,0,64407,0,0,0,0,0,0,0,2765640,687067,8560892,29868,10360,0,0,0,0,0,0,0,0,0,0,0,0,0,-11318,0,0,0,0,0
2017,594,5544461,352912,3941996,3941989,7,0,0,0,0,0,881058,368495,0,0,0,261411,5805872,231925,4062983,123119,0,757939,0,34349,318563,0,0,0,0,197576,3744420,0,0,0,0,197576,3744413,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123119,0,757939,0
2017,237,6911142,151158,824486,742715,81771,116907,0,5818591,0,0,0,0,2348,2348,0,141266,7054756,3914830,156127,1247452,324922,1267811,0,89283,2535,0,0,59340,0,258158,39112,53903,0,473313,0,245568,9856,53903,0,433388,0,12590,29256,0,0,39925,0,17040,0,0,0,99867,0,0,0,0,0,0,0,3550349,114480,1193549,324922,635291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,16,2639718,1229718,0,0,0,0,0,1410000,0,0,0,0,8635,0,8635,17929,2666282,2639718,0,0,0,0,0,1229718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,768,13379865,31100,197756,97706,100050,46036,0,10790583,0,0,0,2314390,0,0,0,1106106,14485971,3659013,1325707,1456958,509500,4114297,0,20689,5904,0,204,4303,0,67290,52885,1543,1509,74529,0,10997,48710,1543,1509,34947,0,56293,4175,0,0,39582,0,233,4692,233,0,40878,0,0,0,0,0,0,0,3570801,1262226,1455182,507787,3994587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,617,49286829,1025811,1404552,538013,866539,218854,0,44090808,0,0,0,2546804,889082,844170,44912,0,50175911,32368380,5372027,1107159,616272,7276187,0,371217,81025,17745,3510,552314,0,366587,297211,35476,8580,696698,0,148807,32100,21539,8580,326987,0,217780,265111,13937,0,369711,0,47919,26003,2534,0,142398,0,0,0,0,0,0,0,31582657,4967788,1051404,604182,5884777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,297,4515239,336742,3100510,3077567,22943,867179,0,0,175621,35187,0,0,0,0,0,0,4515239,2264149,2217974,0,0,33116,0,174264,162478,0,0,0,0,2022942,1053319,0,0,24249,0,2014530,1043469,0,0,19568,0,8412,9850,0,0,4681,0,7485,855013,0,0,4681,0,0,0,0,0,0,0,0,0,0,0,0,0,24271,147164,0,0,4186,0,35187,0,0,0,0,0,0,0,0,0,0,0
2017,105,2641417,458883,0,0,0,0,0,1772500,0,0,0,410034,131351,0,131351,17929,2790697,2147639,0,0,83744,0,0,458883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688756,0,0,83744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1024,127315932,16200092,110956695,110956695,0,0,159145,0,0,0,0,0,0,0,0,7800627,135116559,59838488,42014257,2642649,16551071,6269467,0,10206058,5184029,324002,368633,117403,0,49628706,36676642,2318367,16180883,6152064,0,49628706,36676642,2318367,16180883,6152064,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,153586,280,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1017,2442477,461508,0,0,0,0,1691536,0,0,0,0,289433,768690,768690,0,12564,3223731,2107835,0,0,3000,0,42209,416299,0,0,3000,0,42209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1000,88015187,7317890,80233364,80001164,232200,54377,238045,162137,0,9374,0,0,0,0,0,0,88015187,35424413,3058361,2248402,18118713,6239858,0,2985386,240534,123481,868002,32367,0,32403864,2815775,2124157,17087594,6175461,0,32403864,2763483,2124157,17087594,6072791,0,0,52292,0,0,102670,0,3563,2052,764,0,24929,0,31600,0,0,163117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7101,0,0,0,0,0,0,0
2017,1018,78326674,77168,293119,58624,234495,318451,70784726,6850160,0,3050,0,0,0,0,0,480597,78807271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1001,20639402,4319645,17232197,17232197,0,0,3809,0,0,0,-916249,,0,0,0,475712,21115114,9222138,620,9807124,0,2515829,0,2477837,0,1811311,0,30497,0,6741112,0,7995813,0,2485332,0,6741112,0,7995813,0,2485332,0,0,0,0,0,0,0,0,0,0,0,0,0,3189,620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1007,133207411,29855,577709,78246,499463,113463,0,132439593,0,46791,0,0,399635,399635,0,1425034,135032080,205636,1231,0,0,560222,0,22467,0,0,0,7388,0,100994,61,0,0,477574,0,58246,61,0,0,20859,0,42748,0,0,0,456715,0,37033,1170,0,0,75260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45142,0,0,0,0,0,0,0,0,0,0,0
2017,1008,90713161,9624,306682,40394,266288,57571,0,90233089,0,43627,62568,0,0,0,0,0,90713161,48045332,21946026,4241057,4366313,12008238,0,8724,0,0,0,900,0,133558,1911,0,0,171213,0,31865,61,0,0,8468,0,101693,1850,0,0,162745,0,20271,130,0,0,37170,0,0,0,0,0,0,0,47882779,21943985,4241057,4366313,11798955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
