año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2017,109,86,3,2,11,1,84,3,2,6,1,4,0,0,0,0,1,0,0
2017,808,309,10,8,9,0,281,7,8,7,0,5,0,1,22,0,0,17,7
2017,971,33,0,0,6,0,5,0,0,6,0,1,0,1,0,0,12,0,0
2017,128,33,1,1,3,0,33,0,0,3,0,1,0,3,0,0,2,2,1
2017,919,430,8,2,8,0,386,8,2,8,0,5,3,34,8,0,0,0,0
2017,725,915,28,3,32,2,797,28,3,32,2,16,0,91,0,0,0,20,3
2017,3,101,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2017,306,281,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,29,0,0,3,0,20,0,0,2,0,1,0,3,0,0,3,0,0
2017,264,76,3,0,4,0,76,3,1,4,0,2,0,10,0,0,0,0,0
2017,867,9,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2017,910,227,2,1,11,0,199,2,1,11,0,8,0,16,0,0,1,10,1
2017,1053,325,7,2,8,0,288,7,2,8,0,6,1,10,0,0,0,14,3
2017,1055,381,8,3,15,1,366,8,3,14,1,18,0,40,0,0,0,35,5
2017,1081,100,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,1099,20,0,2,5,0,20,0,0,3,0,1,0,1,0,0,0,0,0
2017,1115,21,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,2
2017,529,100,0,0,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0
2017,345,170,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0
2017,515,40,0,0,3,0,40,0,0,3,0,2,0,0,0,0,0,0,0
2017,174,63,0,0,3,0,62,0,0,3,0,0,0,0,0,0,0,0,3
2017,523,197,0,0,3,0,189,0,0,3,0,5,0,0,0,25,3,0,0
2017,697,193,9,3,6,1,193,9,3,6,1,5,0,1,1,1,1,1,1
2017,239,196,0,0,5,1,83,0,0,4,1,3,0,10,0,0,5,0,0
2017,287,287,4,3,11,1,287,1,3,11,1,6,0,0,0,16,0,0,0
2017,377,106,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,0,0
2017,692,273,10,5,8,0,262,9,5,8,0,3,0,28,15,0,0,0,0
2017,435,68,1,1,3,1,68,1,1,3,1,2,0,0,0,0,0,0,0
2017,423,31,3,1,2,0,31,2,1,2,0,2,0,0,0,0,2,3,2
2017,351,85,0,0,3,0,52,0,0,3,0,2,0,0,0,0,3,2,1
2017,810,9,0,1,1,0,9,0,1,1,0,1,0,0,0,0,1,1,1
2017,830,224,6,2,8,0,224,6,2,8,0,3,0,7,0,0,10,0,2
2017,892,419,19,6,13,0,361,10,6,13,0,5,0,30,24,0,0,31,13
2017,921,170,4,4,9,1,170,4,4,9,1,2,0,1,0,0,6,6,0
2017,991,12,1,1,1,0,12,1,1,1,0,1,0,0,0,0,0,0,0
2017,992,165,6,1,6,0,165,2,1,6,0,4,0,7,15,0,8,12,1
2017,993,142,5,3,5,0,112,5,3,5,0,2,1,29,13,0,0,6,1
2017,1070,822,30,6,27,3,747,30,6,25,3,10,0,43,40,0,0,0,7
2017,1095,70,0,0,2,0,38,0,0,2,0,1,0,0,0,0,0,0,0
2017,1094,34,0,0,4,0,7,0,0,4,0,1,0,1,0,0,0,4,4
2017,1124,15,0,0,3,0,15,0,0,3,0,1,0,0,0,0,5,10,3
2017,473,69,27,7,6,0,69,27,7,6,0,2,0,1,0,0,0,0,4
2017,663,406,9,2,11,1,397,9,2,11,1,4,2,53,13,0,7,0,0
2017,552,90,0,0,6,0,69,0,0,6,0,4,0,16,0,0,14,0,0
2017,772,641,0,0,25,2,641,0,0,25,2,8,0,70,56,50,0,0,6
2017,568,62,0,0,4,0,51,0,0,4,0,2,0,0,0,0,0,0,0
2017,398,132,0,0,5,0,100,0,0,5,0,2,0,0,0,0,0,0,0
2017,394,55,0,0,2,0,55,0,0,2,0,2,0,0,0,0,0,0,0
2017,614,22,0,0,2,0,22,0,0,2,0,0,0,0,0,0,0,7,0
2017,235,33,0,0,4,0,24,0,0,3,0,2,0,0,0,0,0,0,0
2017,616,90,0,0,6,0,58,0,0,6,0,0,0,19,0,0,0,15,0
2017,267,158,4,2,9,1,140,4,2,9,1,3,0,0,0,0,0,6,1
2017,565,168,0,0,5,0,168,0,0,5,0,1,0,14,15,0,0,22,0
2017,220,138,3,3,9,0,138,3,3,9,0,3,0,17,0,0,0,0,0
2017,278,154,6,3,8,0,154,6,3,8,0,0,0,0,0,0,0,0,0
2017,107,112,0,0,0,0,112,0,0,0,0,0,0,0,15,55,0,0,0
2017,711,623,17,3,22,3,557,17,3,22,3,7,0,93,42,0,22,0,0
2017,204,116,0,0,0,0,116,0,0,0,0,1,0,0,0,22,0,0,0
2017,579,31,0,0,2,0,31,0,0,2,0,4,0,0,0,0,0,0,0
2017,348,152,0,0,2,0,139,0,0,2,0,1,0,70,0,0,0,0,0
2017,766,116,0,0,8,0,110,0,0,8,0,5,0,8,0,0,0,0,0
2017,761,317,0,0,0,0,317,0,0,0,0,0,0,0,25,60,0,0,0
2017,728,336,0,0,19,0,289,0,0,19,0,6,0,11,0,0,0,17,4
2017,280,152,12,4,10,1,152,12,4,10,1,5,0,11,0,0,0,12,3
2017,222,44,0,0,6,0,44,0,0,6,0,0,0,1,0,0,0,0,0
2017,276,202,10,3,14,1,202,10,3,14,1,8,0,16,0,0,18,0,0
2017,11,201,0,2,7,1,170,0,2,7,0,4,0,10,0,0,0,2,0
2017,302,60,2,1,3,0,60,2,1,3,0,0,0,0,0,0,1,1,1
2017,682,161,0,0,8,0,161,0,0,8,0,1,0,11,0,0,0,0,0
2017,279,181,20,5,10,1,181,20,5,10,1,4,0,10,0,0,0,10,4
2017,282,258,11,3,21,1,258,11,3,21,1,8,0,11,0,0,0,31,4
2017,281,273,8,5,10,1,273,8,4,10,1,3,0,10,0,0,0,15,0
2017,183,30,0,0,3,0,30,0,0,3,0,1,0,6,0,0,0,0,0
2017,610,43,0,0,5,0,43,0,0,5,0,1,0,0,0,0,0,19,0
2017,116,428,0,0,0,0,389,0,0,0,0,0,0,0,0,20,0,0,0
2017,115,50,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0
2017,114,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2017,119,30,0,0,4,0,30,0,0,4,0,1,0,0,0,0,0,0,0
2017,770,570,13,3,24,2,570,13,3,24,2,16,0,31,18,0,0,9,5
2017,583,130,0,0,4,0,116,0,0,4,0,4,0,23,0,0,0,0,4
2017,136,209,0,0,0,0,209,0,0,0,0,1,0,0,0,46,0,0,0
2017,469,108,2,1,3,0,99,2,1,3,0,2,0,12,0,15,9,9,0
2017,642,210,2,3,5,0,210,2,3,5,0,5,0,7,0,20,0,0,0
2017,674,327,37,6,15,1,310,37,6,15,1,10,1,24,100,0,0,26,5
2017,193,149,0,0,0,0,149,0,0,0,0,1,0,0,0,17,0,0,0
2017,526,332,12,2,9,0,328,12,2,9,0,8,0,34,0,68,0,10,0
2017,698,819,0,0,32,2,668,0,0,32,2,10,0,19,10,0,0,24,7
2017,630,81,3,2,10,0,68,3,2,10,0,4,0,8,0,0,0,11,0
2017,124,140,0,0,0,0,130,0,0,0,0,0,0,0,0,30,0,0,0
2017,364,74,0,0,0,0,68,0,0,0,0,0,0,0,0,35,0,0,0
2017,439,56,4,2,5,0,56,4,2,5,0,2,0,4,0,0,0,0,1
2017,570,488,8,5,17,0,488,8,5,17,0,5,0,57,31,0,0,0,2
2017,123,190,0,0,0,0,153,0,0,0,0,0,0,0,0,58,0,0,0
2017,310,415,0,0,0,0,412,0,0,0,0,0,0,0,55,57,0,0,0
2017,571,129,2,2,5,0,129,2,2,5,0,3,0,16,0,0,0,1,1
2017,296,177,0,0,0,0,177,0,0,0,0,1,0,0,0,22,0,0,0
2017,566,155,4,3,7,0,118,0,3,7,0,3,0,20,20,0,11,0,0
2017,784,760,18,6,16,0,760,18,6,16,0,6,0,109,60,18,0,17,4
2017,102,666,0,0,0,0,666,0,0,0,0,1,0,0,16,20,0,0,0
2017,379,456,0,0,0,0,453,0,0,0,0,0,0,0,104,0,0,0,0
2017,639,246,1,5,7,0,199,1,5,7,0,0,0,6,0,0,0,8,0
2017,457,83,0,0,2,0,74,0,0,2,0,2,0,2,0,0,10,0,0
2017,609,334,10,2,15,2,305,10,2,15,2,14,0,8,10,0,9,0,0
2017,101,82,0,0,0,0,82,0,0,0,0,0,0,0,0,20,0,0,0
2017,454,231,2,1,4,0,228,2,1,4,0,3,0,20,0,0,0,4,1
2017,318,356,0,0,0,0,333,0,0,0,0,0,0,0,20,25,0,0,0
2017,600,177,2,5,8,0,138,2,5,8,0,3,0,20,0,0,0,16,0
2017,545,457,19,3,14,0,342,14,3,14,0,5,0,56,20,33,0,0,0
2017,100,75,0,0,0,0,75,0,0,0,0,0,0,0,0,32,0,0,0
2017,702,403,9,3,17,2,403,9,3,17,2,5,4,22,35,0,0,21,4
2017,778,222,3,5,10,0,189,3,5,8,0,4,0,60,22,0,0,22,3
2017,341,65,1,1,2,0,65,0,0,2,0,2,0,0,0,0,0,0,0
2017,99,103,0,0,0,0,100,0,0,0,0,0,0,0,0,50,0,0,0
2017,767,117,0,0,5,0,117,0,0,5,0,6,0,8,0,0,0,0,0
2017,359,110,0,0,2,0,110,0,0,2,0,2,0,0,0,30,4,8,2
2017,98,109,0,0,0,0,106,0,0,0,0,0,0,0,0,25,0,0,0
2017,132,125,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0
2017,97,122,0,0,0,0,120,0,0,0,0,0,0,0,0,30,0,0,0
2017,103,42,0,0,0,0,41,0,0,0,0,0,0,0,0,20,0,0,0
2017,110,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,91,60,0,0,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0
2017,664,343,3,2,12,0,343,3,2,12,0,8,0,55,25,0,17,0,0
2017,918,1106,45,6,39,3,1066,45,6,39,3,13,0,211,0,0,0,0,6
2017,92,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2017,95,167,0,0,0,0,167,0,0,0,0,0,0,0,0,24,0,0,0
2017,301,20,0,0,4,0,20,0,0,4,0,1,1,0,0,0,0,0,0
2017,492,120,2,1,6,0,98,2,1,6,0,3,0,17,0,0,0,11,1
2017,811,68,0,1,1,1,68,0,1,1,1,1,0,3,0,0,0,0,0
2017,812,85,0,0,1,0,85,0,0,1,0,0,0,40,0,0,0,0,0
2017,832,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,841,12,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0
2017,856,113,0,0,0,0,92,0,0,0,0,0,0,0,0,30,0,0,0
2017,859,90,0,0,0,0,90,0,0,0,0,0,0,0,15,0,0,0,0
2017,861,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,880,96,0,0,0,0,96,0,0,0,0,0,0,0,0,40,0,0,0
2017,883,153,0,0,0,0,153,0,0,0,0,0,0,0,16,0,0,0,0
2017,884,141,0,0,0,0,99,0,0,0,0,0,0,0,0,30,0,0,0
2017,877,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2017,911,363,0,0,0,0,363,0,0,0,0,0,0,0,0,33,0,0,0
2017,913,30,0,0,0,0,30,0,0,0,0,0,0,0,19,0,0,0,0
2017,922,87,5,3,8,1,80,5,3,8,1,2,0,0,0,0,0,0,0
2017,923,143,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0
2017,924,43,0,0,0,0,43,0,0,0,0,0,0,27,0,0,0,0,0
2017,947,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2017,951,51,0,0,0,0,51,0,0,0,0,0,0,0,0,21,0,0,0
2017,1103,123,0,0,0,0,121,0,0,0,0,0,0,0,0,30,0,0,0
2017,972,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,973,51,0,0,2,1,30,0,0,2,1,2,0,0,0,0,15,10,2
2017,974,153,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
2017,975,101,0,0,0,0,101,0,0,0,0,0,0,0,0,25,0,0,0
2017,960,187,0,0,0,0,187,0,0,0,0,0,0,0,0,40,0,0,0
2017,1028,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,976,195,0,0,0,0,189,0,0,0,0,0,0,0,15,35,0,0,0
2017,977,174,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
2017,1020,22,0,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,0
2017,994,245,6,3,5,0,238,6,3,5,0,6,0,23,0,0,0,30,0
2017,995,84,0,0,0,0,78,0,0,0,0,0,0,0,0,30,0,0,0
2017,1060,25,0,0,0,0,25,0,0,0,0,0,0,0,35,0,0,0,0
2017,1005,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2017,1061,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1062,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2017,1006,52,0,0,0,0,52,0,0,0,0,0,0,0,20,0,0,0,0
2017,1088,10,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0
2017,1089,106,0,0,9,0,46,0,0,6,0,3,0,6,0,0,8,0,0
2017,1076,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,1078,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
2017,1033,421,0,0,12,0,358,0,0,12,0,4,0,47,0,0,0,8,0
2017,1037,35,0,0,0,0,35,0,0,0,0,0,0,0,30,0,0,0,0
2017,1039,60,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0
2017,1067,209,0,0,0,0,209,0,0,0,0,0,0,0,0,50,0,0,0
2017,1065,228,0,0,0,0,228,0,0,0,0,1,0,0,0,0,0,0,0
2017,1066,96,4,3,9,0,96,4,3,9,0,2,3,6,0,0,0,12,0
2017,1100,109,0,0,0,0,73,0,0,0,0,0,0,0,0,23,0,0,0
2017,1105,245,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0
2017,1107,17,0,0,3,0,17,0,0,3,0,0,0,0,0,0,0,3,3
2017,1111,100,0,0,0,0,100,0,0,0,0,0,0,0,20,0,0,0,0
2017,1121,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,1119,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
2017,207,92,2,1,7,0,92,2,1,7,0,4,0,8,0,0,0,0,0
2017,431,160,0,0,1,0,91,0,0,1,0,1,0,2,0,0,0,2,0
2017,387,123,4,2,3,0,110,2,2,3,0,3,0,6,0,0,1,0,0
2017,179,75,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0
2017,606,114,3,2,3,0,106,3,2,3,0,4,1,16,0,0,0,0,0
2017,925,865,28,8,24,1,809,28,8,21,1,15,0,58,49,0,35,0,0
2017,541,107,6,2,5,0,86,6,2,4,0,3,0,1,0,0,0,6,0
2017,797,102,2,2,5,0,102,2,2,5,0,4,0,4,0,0,0,8,0
2017,627,250,7,2,7,0,239,6,2,6,0,3,3,16,0,0,0,6,0
2017,173,330,0,0,0,0,330,0,0,0,0,0,0,0,4,0,0,0,0
2017,636,520,2,3,17,1,455,20,3,17,2,11,0,22,0,18,0,17,3
2017,205,33,0,0,3,0,33,0,0,3,0,1,0,0,0,0,0,0,0
2017,814,20,0,0,1,0,20,0,0,1,0,1,0,0,0,0,0,0,0
2017,881,34,2,1,3,1,34,2,1,3,1,1,0,0,0,0,0,0,0
2017,771,703,32,2,24,2,686,32,2,24,2,9,2,83,0,0,41,0,0
2017,533,48,5,1,1,1,34,1,1,1,1,1,0,1,0,0,4,0,1
2017,447,380,3,1,7,0,54,1,1,7,0,2,0,8,0,0,0,0,1
2017,815,14,0,1,3,0,9,0,0,3,0,1,0,0,0,0,0,0,0
2017,801,493,16,2,12,2,442,16,2,12,2,8,4,39,0,0,12,0,2
2017,800,126,0,0,5,0,106,0,0,5,0,2,0,0,0,0,0,0,1
2017,389,290,3,2,4,0,290,3,2,4,0,2,0,1,0,0,0,8,0
2017,695,345,5,2,11,1,345,5,2,11,1,5,2,36,4,0,4,12,3
2017,816,126,2,1,4,0,86,1,1,4,0,1,0,7,0,0,0,10,2
2017,833,110,2,1,5,0,110,2,1,5,0,3,0,5,0,0,9,10,1
2017,870,94,2,2,6,1,60,1,2,6,1,2,0,1,0,0,0,0,0
2017,927,51,1,1,2,0,45,0,1,2,0,1,0,1,0,0,0,0,1
2017,961,451,9,4,12,0,441,9,4,12,0,8,4,36,0,0,0,22,0
2017,962,40,0,0,3,0,38,0,0,3,0,1,0,0,0,0,2,0,3
2017,1079,40,2,1,2,1,5,2,1,2,1,1,0,2,0,0,0,0,0
2017,1101,69,3,1,4,1,69,3,1,4,1,1,0,1,0,0,2,0,0
2017,666,522,25,2,16,1,541,25,2,16,1,5,5,12,0,0,0,30,0
2017,392,128,0,0,0,0,116,0,0,0,0,2,0,0,0,0,0,0,0
2017,790,256,0,0,7,0,251,0,0,6,0,4,0,36,80,0,6,0,0
2017,650,152,2,2,5,0,152,2,2,5,0,3,0,14,0,0,0,0,0
2017,876,258,9,2,10,0,244,9,2,10,0,5,0,17,0,0,0,9,0
2017,944,29,0,0,4,0,15,0,0,4,0,2,0,0,0,0,0,0,0
2017,952,96,12,2,10,0,90,12,2,10,0,3,0,5,0,0,0,0,1
2017,54,87,0,0,0,0,87,0,0,0,0,0,0,,30,0,0,0,0
2017,367,47,0,0,4,0,14,0,0,3,0,1,0,1,0,0,0,0,0
2017,538,343,8,2,10,0,285,8,2,9,0,5,1,22,12,0,0,19,4
2017,557,118,3,2,5,0,72,3,2,2,0,3,0,13,0,0,0,6,0
2017,653,141,5,2,5,0,132,2,2,5,0,5,2,14,0,0,6,0,0
2017,647,103,2,2,6,0,97,2,2,6,0,8,0,2,0,0,0,6,0
2017,978,564,23,2,13,1,521,22,2,13,1,14,1,18,20,0,0,23,0
2017,996,155,3,1,4,0,73,3,1,4,0,3,0,9,0,0,12,12,0
2017,729,1179,26,8,37,4,1091,26,8,37,4,11,1,74,80,0,29,0,5
2017,182,135,5,1,7,1,135,5,1,7,1,3,0,0,0,0,0,9,1
2017,633,151,4,2,8,1,131,4,2,8,1,2,0,0,0,0,0,24,0
2017,685,238,10,3,6,0,233,10,3,6,0,4,0,12,20,0,12,0,0
2017,683,148,4,2,5,0,135,4,2,4,0,3,0,4,0,0,4,0,0
2017,945,80,2,2,4,0,80,2,2,4,0,3,0,1,0,0,0,8,0
2017,953,4,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2017,1022,24,0,0,2,0,24,0,0,2,0,3,0,1,0,0,0,0,0
2017,1049,32,0,0,2,0,32,0,0,2,0,2,0,1,0,0,0,0,0
2017,794,1341,28,3,30,3,1283,28,3,30,3,10,6,91,25,0,7,0,0
2017,415,56,0,0,4,0,56,0,0,4,0,1,0,24,0,0,0,0,0
2017,592,108,0,1,6,0,96,0,1,6,0,2,0,0,0,0,0,0,0
2017,497,120,0,0,5,1,120,0,0,5,1,2,0,0,0,0,0,0,0
2017,458,144,9,2,9,1,144,9,2,9,1,4,0,0,0,0,0,0,0
2017,726,439,16,2,12,0,402,16,2,12,0,9,1,28,15,0,0,8,4
2017,272,149,0,0,4,0,119,0,0,4,0,2,0,0,0,0,0,0,0
2017,805,1395,34,3,31,3,1277,34,3,31,3,16,1,35,50,8,0,0,7
2017,234,126,6,1,14,0,126,6,1,13,0,1,0,13,0,0,0,0,0
2017,64,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
2017,842,81,0,1,4,0,80,0,1,4,0,3,0,0,0,0,9,0,0
2017,843,78,2,1,3,0,78,2,1,3,0,4,0,4,0,0,3,4,0
2017,803,395,7,2,11,0,373,7,2,9,0,6,2,23,10,0,14,0,0
2017,211,30,0,0,3,0,30,0,0,3,0,3,0,0,0,0,3,3,3
2017,773,368,28,3,11,2,337,28,3,11,2,3,0,21,0,0,0,0,1
2017,424,44,2,1,3,0,44,2,1,3,0,1,0,6,0,0,6,4,1
2017,298,114,4,1,7,1,114,4,1,7,1,6,0,2,0,0,10,0,0
2017,594,28,1,0,3,0,19,0,0,3,0,1,0,0,0,0,14,14,2
2017,237,101,0,0,3,0,101,0,0,3,0,2,0,0,0,25,0,0,0
2017,16,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2017,768,80,1,1,2,0,72,1,1,2,0,2,0,6,0,25,5,0,0
2017,617,155,4,5,6,0,138,4,5,5,0,3,0,10,0,0,0,15,0
2017,297,41,1,1,3,0,41,1,1,3,0,1,0,0,0,0,0,0,0
2017,105,63,0,0,0,0,63,0,0,0,0,0,0,0,0,10,0,0,0
2017,544,136,1,3,3,0,136,1,3,3,0,3,0,10,0,17,10,0,0
2017,804,142,2,4,5,0,117,2,4,5,0,3,0,11,0,0,15,0,0
2017,104,120,0,0,0,0,120,0,0,0,0,0,0,0,50,0,0,0,0
2017,20,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
2017,550,91,0,0,4,0,91,0,0,4,0,6,0,9,0,0,0,14,0
2017,112,24,0,0,0,0,24,0,0,0,0,0,0,0,0,25,0,0,0
2017,818,105,0,0,0,0,105,0,0,0,0,0,0,0,0,19,0,0,0
2017,882,52,0,0,0,0,52,0,0,0,0,0,0,0,0,20,0,0,0
2017,914,131,0,0,0,0,131,0,0,0,0,0,0,0,0,40,0,0,0
2017,928,36,0,0,0,0,36,0,0,0,0,0,0,23,0,0,0,0,0
2017,964,263,4,3,7,0,215,4,3,7,0,3,0,26,0,0,6,0,0
2017,1026,100,0,0,0,0,100,0,0,0,0,0,0,0,0,20,0,0,0
2017,1068,160,0,0,0,0,80,0,0,0,0,0,0,0,0,32,0,0,0
2017,1108,64,2,2,4,0,44,2,2,4,0,2,0,5,0,0,5,0,0
2017,404,102,0,0,2,0,102,0,0,2,0,1,0,0,0,0,0,7,2
2017,270,91,2,3,8,1,91,2,3,8,1,2,0,7,0,0,0,0,0
2017,676,119,7,2,5,0,119,7,2,5,0,5,0,11,0,0,0,15,1
2017,709,184,3,4,7,0,178,3,4,7,0,5,6,17,20,0,11,16,1
2017,754,1408,32,10,64,3,1408,32,10,62,3,20,1,205,100,0,61,46,21
2017,997,50,0,2,2,0,22,0,2,2,0,2,0,1,0,0,10,0,0
2017,1069,30,0,0,1,0,22,0,0,1,0,2,0,1,0,0,6,0,0
2017,1118,73,2,2,9,1,73,1,1,7,1,6,0,6,10,0,5,23,0
2017,734,432,8,1,12,2,353,8,1,12,2,6,2,34,37,12,0,26,0
2017,299,57,0,0,2,0,40,0,0,2,0,1,0,0,0,0,0,3,2
2017,645,40,0,0,1,0,40,0,0,1,0,1,0,0,0,0,0,0,0
2017,17,165,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
2017,1046,147,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0
2017,420,26,0,0,3,0,26,0,0,3,0,4,0,0,0,0,0,0,0
2017,802,102,0,0,0,0,102,0,0,0,0,1,0,0,0,0,0,0,0
2017,266,149,4,1,11,2,149,4,1,11,2,4,0,18,0,0,0,18,0
2017,137,22,0,0,3,0,22,0,0,3,0,3,0,0,0,0,0,0,0
2017,769,75,0,0,4,0,39,0,0,3,0,2,0,16,0,0,0,0,0
