año,NCODI,camas_medInterna,estancias_medInterna,altFinal_medInterna,altCuracion_medInterna,altTraslaHosp_medInterna,altExitus_medInterna,altOtracausa_medInterna,altTraslaInter_medInterna,camas_medicina,estancias_medicina,altFinal_med,altCuracion_med,altTraslaHosp_med,altExitus_med,altOtracausa_med,altTraslaInter_med,camas_cirugia,estancias_cirugia,altFinal_cirugia,altCuracion_cirugia,altTraslaHosp_cirugia,altExitus_cirugia,altOtracausa_cirugia,altTraslaInter_cirugia,camas_trauma,estancias_trauma,altFinal_trauma,altCuracion_trauma,altTraslaHosp_trauma,altExitus_trauma,altOtracausa_trauma,altTraslaInter_trauma,camas_gine,estancias_gine,altFinal_gine,altCuracion_gine,altTraslaHosp_gine,altExitus_gine,altOtracausa_gine,altTraslaInter_gine,camas_pediatria,estancias_pediatria,altFinal_pediatria,altCuracion_pediatria,altTraslaHosp_pediatria,altExitus_pediatria,altOtracausa_pediatria,altTraslaInter_pediatria,camas_neonatologia,estancias_neonatologia,altFinal_neonatologia,altCuracion_neonatologia,altTraslaHosp_neonatologia,altExitus_neonatologia,altOtracausa_neonatologia,altTraslaInter_neonatologia,camas_cirugiaPed,estancias_cirugiaPed,altFinal_cirugiaPed,altCuracion_cirugiaPed,altTraslaHosp_cirugiaPed,altExitus_cirugiaPed,altOtracausa_cirugiaPed,altTraslaInter_cirugiaPed,camas_restoPedia,estancias_restoPedia,altFinal_restoPedia,altCuracion_restoPedia,altTraslaHosp_restoPedia,altExitus_restoPedia,altOtracausa_restoPedia,altTraslaInter_restoPedia,camas_rehabilitacion,estancias_rehabilitacion,altFinal_rehabilitacion,altCuracion_rehabilitacion,altTraslaHosp_rehabilitacion,altExitus_rehabilitacion,altOtracausa_rehabilitacion,altTraslaInter_rehabilitacion,camas_mIntensiva,estancias_mIntensiva,aFinales_mIntensiva,altCuracion_mIntensiva,altTraslaHosp_mIntensiva,altExitus_mIntensiva,altOtracausa_mIntensiva,altTraslaInter_mIntensiva,camas_uci,estancias_uci,altFinal_uci,altCuracion_uci,altTraslaHosp_uci,altExitus_uci,altOtracausa_uci,altTraslaInter_uci,camas_uCoronarios,estancias_uCoronarios,altFinal_uCoronarios,altCuracion_uCoronarios,altTraslaHosp_uCoronarios,altExitus_uCoronarios,altOtracausa_uCoronarios,altTraslaInter_uCoronarios,camas_uNeonatales,estancias_uNeonatales,altFinal_uNeonatales,altCuracion_uNeonatales,altTraslaHosp_uNeonatales,altExitus_uNeonatales,altOtracausa_uNeonatales,altTraslaInter_uNeonatales,camas_uQuemados,estancias_uQuemados,altFinal_uQuemados,altCuracion_uQuemados,altTraslaHosp_uQuemados,altExitus_uQuemados,altOtracausa_uQuemados,altTraslaInter_uQuemados,camas_largaEstan,estancias_largaEstan,altFinal_largaEstan,altCuracion_largaEstan,altTraslaHosp_largaEstan,altExitus_largaEstan,altOtracausa_largaEstan,altTraslaInter_largaEstan,camas_psiquiatria,estancias_psiquiatria,altFinal_psiquiatria,altCuracion_psiquiatria,altTraslaHosp_psiquiatria,altExitus_psiquiatria,altOtracausa_psiquiatria,altTraslaInter_psiquiatria,camas_psiAgudo,estancias_psiAgudo,altFinal_psiAgudo,altCuracion_psiAgudo,altTraslaHosp_psiAgudo,altExitus_psiAgudo,altOtracausa_psiAgudo,altTraslaInter_psiAgudo,camas_psiquiMedia,estancias_psiquiMedia,altFinal_psiquiMedia,altCuracion_psiquiMedia,altTraslaHosp_psiquiMedia,altExitus_psiquiMedia,altOtracausa_psiquiMedia,altTraslaInter_psiquiMedia,camas_paliativos,estancias_paliativos,altFinal_paliativos,altCuracion_paliativos,altTraslaHosp_paliativos,altExitus_paliativos,altOtracausa_paliativos,altTraslaInter_paliativos,otros1_texto,camas_o1,estancias_o1,altFinal_o1,altCuracion_o1,altTraslaHosp_o1,altExitus_o1,altOtracausa_o1,altTraslaInter_o1,otros2_texto,camas_o2,estancias_o2,altFinal_o2,altCuracion_o2,altTraslaHosp_o2,altExitus_o2,altOtracausa_o2,altTraslaInter_o2,otros3_texto,camas_o3,estancias_o3,altFinal_o3,altCuracion_o3,altTraslaHosp_o3,altExitus_o3,altOtracausa_o3,altTraslaInter_o3,camas_total,estancias_total,altFinal_total,altCuracion_total,altTraslaHosp_total,altExitus_total,altOtracausa_total,altTraslaInter_total,ingreProgr,ingreUrge,total_ingresosHops
2017,991,4,869,128,93,15,10,10,15,0,0,0,0,0,0,0,0,3,129,65,55,3,0,7,3,1,167,91,87,3,0,1,3,4,264,136,129,3,0,4,3,0,157,74,73,1,0,0,1,0,157,74,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,12,1586,494,437,25,10,22,25,267,224,491
2017,992,50,17386,1982,1745,35,191,11,146,25,9207,1400,1220,61,109,10,148,21,5364,1686,1644,18,15,9,129,19,4889,843,813,12,13,5,22,21,3033,1220,1195,18,0,7,33,10,1475,588,560,25,1,2,0,2,266,89,79,9,1,0,0,0,0,0,0,0,0,0,0,8,1209,499,481,16,0,2,0,0,0,0,0,0,0,0,0,4,989,73,4,29,40,0,133,4,989,73,4,29,40,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4050,321,299,11,0,11,7,15,4050,321,299,11,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,165,46393,8113,7480,209,369,55,618,1706,5958,7664
2017,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,895,894,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16647,89,49,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,62,17542,983,943,4,36,0,0,943,0,943
2017,523,0,0,0,0,0,0,0,0,105,40045,500,317,53,130,0,0,0,0,0,0,0,0,0,0,15,3303,1526,1515,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,18470,133,102,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5404,97,27,1,69,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,189,67222,2256,1961,81,214,0,0,2362,0,2362
2017,697,26,9880,2325,2226,4,68,27,0,10,10329,2817,2719,7,43,48,0,51,4802,2058,2004,3,8,43,0,48,4695,1941,1908,3,4,26,0,20,4230,1605,1584,3,0,18,0,17,2372,843,841,2,0,0,0,9,211,33,31,2,0,0,0,5,127,12,12,0,0,0,0,3,2034,798,798,0,0,0,0,0,0,0,0,0,0,0,0,19,1088,299,237,17,40,5,57,5,423,142,102,12,26,2,40,5,143,111,94,3,14,0,17,9,522,46,41,2,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,193,37396,11888,11519,39,163,167,57,5430,6274,11704
2017,239,31,11263,2758,2748,2,8,0,0,6,1871,644,642,0,2,0,0,13,4631,2511,2507,4,0,0,0,19,6835,2096,2094,2,0,0,0,1,359,191,191,0,0,0,0,5,1218,642,641,1,0,0,0,0,0,0,0,0,0,0,0,1,11,10,10,0,0,0,0,4,1207,632,631,1,0,0,0,0,0,0,0,0,0,0,0,8,681,111,104,3,4,0,0,8,681,111,104,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,83,26858,8953,8927,12,14,0,0,4055,4908,8963
2017,993,28,11629,1494,1167,74,232,21,44,2,476,72,65,0,7,0,21,31,8645,1898,1851,24,14,9,88,16,4498,1138,1097,14,8,19,11,11,2449,1027,1007,7,0,13,69,12,1335,608,584,21,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1335,608,584,21,0,3,31,0,0,0,0,0,0,0,0,8,1427,214,95,86,32,1,145,8,1427,214,95,86,32,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1289,129,126,0,0,3,1,4,1289,129,126,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,112,31748,6580,5992,226,293,69,410,1967,4408,6375
2017,1070,92,33627,3017,2818,0,162,37,272,243,76791,10602,10052,0,482,68,889,157,47511,8031,7938,0,68,25,2545,43,15563,2461,2429,0,21,11,87,42,9900,2870,2860,0,1,9,94,78,15131,2863,2851,0,5,7,131,24,5691,534,530,0,1,3,2,12,1082,448,447,0,0,1,59,42,8358,1881,1874,0,4,3,70,0,0,0,0,0,0,0,0,55,16757,304,81,0,219,4,1465,32,10024,235,41,0,191,3,1327,0,0,0,0,0,0,0,0,23,6733,69,40,0,28,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10030,848,832,0,0,16,25,37,10030,848,832,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,747,225310,30996,29861,0,958,177,5508,11753,19280,31033
2017,1095,10,4226,1402,1264,47,11,80,0,3,11,11,9,1,0,1,0,3,427,189,185,1,0,3,0,14,927,378,367,7,0,4,0,2,15,15,14,1,0,0,0,3,386,282,259,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,282,259,12,0,11,0,0,0,0,0,0,0,0,0,3,346,102,36,48,5,13,0,3,346,102,36,48,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,38,6338,2379,2134,117,16,112,0,478,1918,2396
2017,1094,2,647,588,540,15,0,33,0,2,652,519,490,8,0,21,0,1,280,269,262,0,0,7,0,2,281,243,227,2,0,14,0,0,0,0,0,0,0,0,0,0,40,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,7,1900,1640,1539,25,0,76,0,1301,339,1640
2017,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,104,112,104,8,0,0,0,5,19,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,15,123,123,115,8,0,0,0,38,0,38
2017,473,5,1112,143,89,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12381,4120,4100,13,0,7,0,20,5844,799,779,19,1,0,0,20,5844,799,779,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2003,34,16,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2003,34,16,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,69,21340,5096,4984,82,21,9,0,1791,3305,5096
