año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2017,841,0,0,0,0,0,0,0,0,0,0,130,4160,0,0,52,457,0,0,0,0,0,0
2017,856,0,0,0,0,0,0,0,0,0,0,292,7599,281,2290,219,4150,0,0,0,0,0,0
2017,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,880,0,0,0,0,0,0,0,0,0,0,618,13547,100,2401,327,4730,0,0,0,0,0,0
2017,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,3255,0,0,0,0,0,0
2017,884,0,0,0,0,0,0,0,0,0,0,440,10163,26,117,512,2723,0,0,0,0,0,0
2017,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,911,0,0,0,0,0,0,0,0,0,0,3154,53447,2387,3776,5962,19722,0,0,0,0,0,0
2017,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,922,167,2,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,777,0,0,0,0,0,0
2017,924,0,0,0,0,1665,32950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,947,0,0,0,0,0,0,0,0,0,0,130,3900,0,0,130,1560,0,0,0,0,0,0
2017,951,0,0,0,0,0,0,0,0,0,0,986,2015,0,0,925,1975,0,0,0,0,0,0
2017,1103,0,0,0,0,0,0,0,0,0,0,682,15697,37,477,368,1475,0,0,0,0,0,0
2017,972,0,0,0,0,0,0,0,0,0,0,208,1040,0,0,208,974,0,0,0,0,0,0
2017,973,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,974,0,0,0,0,0,0,0,0,0,0,515,7862,0,0,273,498,0,0,0,0,0,0
2017,975,0,0,0,0,0,0,0,0,0,0,250,15970,0,0,215,8027,0,0,0,0,0,0
2017,960,0,0,0,0,0,0,0,0,0,0,771,24815,14,406,503,13361,0,0,0,0,0,0
2017,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,976,0,0,0,0,0,0,0,0,0,0,796,1480,0,0,0,0,0,0,0,0,0,0
2017,977,0,0,0,0,0,0,0,0,0,0,836,12528,144,211,516,4274,0,0,0,0,0,0
2017,1020,0,0,0,0,0,0,0,0,0,0,79,211,0,0,0,0,0,0,0,0,0,0
2017,994,0,429,0,0,0,0,0,0,0,0,2563,37217,0,0,0,0,98,14490,0,0,7,2326
2017,995,0,0,0,0,0,0,0,0,0,0,778,7391,0,0,0,0,0,0,0,0,0,0
2017,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1005,0,0,0,0,0,0,0,0,0,0,104,3326,0,0,37,108,0,0,0,0,0,0
2017,1061,0,0,0,0,0,0,0,0,0,0,8,560,0,0,6,480,0,0,0,0,0,0
2017,1062,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0
2017,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1089,0,0,0,0,0,0,0,0,0,0,547,10390,0,0,0,0,0,0,0,0,0,0
2017,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1078,0,0,0,0,0,0,0,0,0,0,758,8110,0,0,851,15350,0,0,0,0,0,0
2017,1033,0,1618,0,0,0,0,0,0,0,0,4704,51266,0,0,0,0,0,0,0,0,0,0
2017,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,10774,0,0,0,0,0,0
2017,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1067,0,0,0,0,0,0,0,0,0,0,506,20042,0,0,0,0,0,0,0,0,0,0
2017,1065,0,0,0,0,0,0,0,0,0,0,1194,60885,31,67,538,27070,0,0,0,0,0,0
2017,1066,0,21,0,0,0,0,0,0,0,0,5752,70432,0,0,0,0,0,0,0,0,0,0
2017,1100,0,0,0,0,0,0,0,0,0,0,593,23140,0,0,0,0,0,0,0,0,0,0
2017,1105,0,0,0,0,0,0,0,0,0,0,1259,25018,238,349,315,4448,0,0,0,0,0,0
2017,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1121,0,0,0,0,0,0,0,0,0,0,69,5544,0,0,69,5280,0,0,0,0,0,0
2017,1119,0,0,0,0,0,0,0,0,0,0,161,10584,30,558,61,2585,0,0,0,0,0,0
2017,207,0,0,0,0,0,0,0,0,0,0,2034,39742,48,1696,0,0,0,0,0,0,0,0
2017,431,0,0,0,0,0,0,0,0,0,0,2391,25022,0,0,462,3506,0,0,0,0,0,0
2017,387,0,0,0,0,0,0,0,0,0,0,1590,76397,0,0,0,0,0,0,0,0,0,0
2017,179,0,0,0,0,0,0,0,0,0,0,68,9356,0,0,0,0,0,0,0,0,0,0
2017,606,0,0,0,0,0,0,0,0,0,0,2590,42157,0,0,0,0,32,2511,0,0,0,0
2017,925,1888,2814,0,0,888,18145,0,0,0,0,28279,509029,0,0,2149,38681,201,17972,0,0,34,10397
2017,541,0,0,0,0,0,0,0,0,0,0,1915,68885,0,0,0,0,0,0,0,0,0,0
2017,797,0,0,0,0,0,0,0,0,0,0,1236,13639,0,0,0,0,0,0,0,0,0,0
2017,627,0,0,0,0,404,10257,0,0,0,0,2605,90272,1516,2448,0,0,45,1960,0,0,9,108
2017,173,0,0,0,0,0,0,0,0,0,0,57,5402,0,0,399,49079,0,0,0,0,0,0
2017,636,1984,0,0,0,0,0,0,0,0,0,7100,84092,258,846,0,0,929,7798,53,1165,548,16326
2017,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,771,552,596,316,423,847,15638,0,0,,,1940,52222,251,2554,54,3489,76,7908,0,0,0,0
2017,533,115,0,0,0,0,0,0,0,0,0,1098,22456,11,21,0,0,0,0,0,0,0,0
2017,447,0,0,0,0,0,0,0,0,0,0,296,2764,0,0,0,0,0,0,0,0,0,0
2017,815,0,10,0,0,0,0,0,0,0,0,297,7530,0,0,0,0,0,0,0,0,0,0
2017,801,1327,1282,0,0,153,2298,0,0,,,2971,60571,0,0,0,0,1200,13433,0,0,0,0
2017,800,0,0,0,0,0,0,0,0,0,0,1574,12394,0,0,0,0,0,0,0,0,0,0
2017,389,0,0,0,0,0,0,0,0,0,0,3041,45707,0,0,0,0,0,0,0,0,0,0
2017,695,0,779,0,0,0,0,0,0,,,742,17899,0,0,0,0,40,12921,0,0,0,0
2017,816,0,0,0,0,0,0,0,0,0,0,1591,28796,0,0,35,951,0,0,0,0,0,0
2017,833,0,0,0,0,0,0,0,0,0,0,2641,48987,0,0,0,0,0,0,0,0,0,0
2017,870,248,0,0,0,0,0,0,0,0,0,2667,37611,152,2594,7,35,0,0,0,0,0,0
2017,927,0,0,0,0,0,0,0,0,0,0,3328,41753,0,0,0,0,0,0,0,0,0,0
2017,961,0,0,0,0,567,12232,0,0,,,3769,67686,0,0,0,0,48,2510,0,0,0,0
2017,962,0,0,0,0,0,0,0,0,0,0,2993,32923,0,0,0,0,0,0,0,0,0,0
2017,1079,94,10,0,0,0,0,0,0,0,0,4188,44401,0,0,0,0,0,0,0,0,0,0
2017,1101,189,9,0,0,0,0,0,0,0,0,736,14272,13,46,0,0,0,0,0,0,0,0
2017,666,1339,1535,0,0,0,0,0,0,0,0,10912,567478,0,0,0,0,805,8884,25,3940,87,23277
2017,392,0,0,0,0,0,0,0,0,0,0,2244,39808,502,3060,822,7262,0,0,0,0,0,0
2017,790,0,332,504,504,841,21165,0,0,0,0,2918,204852,299,2416,0,0,0,0,0,0,0,0
2017,650,0,753,0,0,0,0,0,0,0,0,3099,79411,0,0,0,0,0,0,0,0,0,0
2017,876,0,803,0,0,0,0,0,0,0,0,8881,94793,0,0,0,0,0,0,0,0,0,0
2017,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,952,0,59,0,0,0,0,0,0,0,0,50,542,0,0,0,0,0,0,0,0,0,0
2017,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,367,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,538,0,431,0,0,0,0,0,0,0,0,3198,36273,0,0,365,2235,0,0,0,0,0,0
2017,557,0,0,8,8,0,0,0,0,0,0,4899,38599,0,0,682,6444,0,0,0,0,0,0
2017,653,0,332,0,0,0,0,0,0,0,0,4995,39344,0,0,0,0,0,0,0,0,0,0
2017,647,0,0,0,0,0,0,0,0,0,0,587,26076,0,0,111,1826,0,0,0,0,0,0
2017,978,1467,1329,0,0,809,15287,0,0,1069,1525,6515,57731,0,0,295,1764,1327,13984,0,0,194,5441
2017,996,0,0,0,0,0,0,0,0,0,0,2944,23438,0,0,276,2490,0,0,0,0,0,0
2017,729,4039,6568,576,749,2034,30512,0,0,,,4803,58100,531,3571,0,0,175,13617,0,0,0,0
2017,182,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,633,70,148,0,0,128,143,0,0,0,0,349,7611,291,6898,0,0,0,0,0,0,0,0
2017,685,0,8,0,0,0,0,0,0,,,884,9907,0,0,0,0,0,0,0,0,0,0
2017,683,0,0,0,0,0,0,0,0,,,1405,12619,0,0,0,0,15,2087,0,0,0,0
2017,945,0,0,0,0,0,0,0,0,,,893,14393,0,0,0,0,0,0,0,0,0,0
2017,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1022,0,0,0,0,0,0,0,0,,,766,10232,0,0,0,0,0,0,0,0,0,0
2017,1049,0,0,0,0,0,0,0,0,,,646,8617,0,0,0,0,0,0,0,0,0,0
2017,794,4467,3888,412,674,0,0,0,0,0,0,5621,132034,427,7232,1851,42854,137,11913,1128,177096,0,0
2017,415,0,0,0,0,2135,34794,0,0,203,370,0,0,0,0,0,0,0,0,0,0,0,0
2017,592,0,0,0,0,0,0,0,0,0,0,1971,42065,0,0,0,0,127,15267,0,0,0,0
2017,497,133,14656,0,0,0,0,0,0,0,0,2156,41128,0,0,0,0,2038,26671,0,0,0,0
2017,458,390,98,0,0,0,0,0,0,0,0,463,6945,1,7,0,0,0,0,0,0,0,0
2017,726,0,89,0,0,0,0,0,0,0,0,3232,175558,0,0,350,18000,84,2568,0,0,0,0
2017,272,0,0,0,0,0,0,0,0,0,0,1817,31837,132,1643,0,0,127,16297,0,0,0,0
2017,805,4074,3377,426,686,1281,22836,0,0,137,257,2018,110468,4,164,90,7835,193,7073,1,187,29,10752
2017,234,0,0,0,0,0,0,0,0,0,0,1206,20209,143,1632,0,0,166,15360,0,0,0,0
2017,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,842,0,21,0,0,0,0,0,0,0,0,1183,57969,0,0,0,0,41,5381,0,0,0,0
2017,843,0,0,0,0,0,0,0,0,0,0,433,15609,0,0,0,0,11,1207,0,0,0,0
2017,803,0,1175,0,0,0,0,0,0,0,0,4408,36427,0,0,331,2070,97,6542,0,0,33,4408
2017,211,0,0,0,0,0,0,0,0,0,0,1183,16947,0,0,0,0,0,0,0,0,0,0
2017,773,1787,2352,0,0,0,0,0,0,0,0,5770,85516,167,2100,0,0,149,4435,0,0,105,915
2017,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,298,198,1923,0,0,0,0,0,0,0,0,1770,38524,0,0,0,0,142,25144,0,0,0,0
2017,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,237,0,0,0,0,0,0,0,0,0,0,1067,16924,79,674,0,0,0,0,0,0,0,0
2017,16,0,0,0,0,0,0,0,0,0,0,156,8290,3,30,60,1201,0,0,0,0,0,0
2017,768,0,0,0,0,0,0,0,0,0,0,376,11306,3,6,0,0,0,0,0,0,0,0
2017,617,0,0,0,0,0,0,0,0,0,0,3733,48401,146,1021,0,0,148,10010,0,0,16,4412
2017,297,0,0,0,0,0,0,0,0,0,0,778,61528,0,0,0,0,0,0,0,0,0,0
2017,105,0,0,0,0,0,0,0,0,0,0,160,5119,0,0,96,2366,0,0,0,0,0,0
2017,544,0,237,0,0,0,0,0,0,0,0,2380,34555,153,1444,135,1612,0,0,0,0,0,0
2017,804,0,0,0,0,0,0,0,0,0,0,5462,77842,464,3008,223,4252,147,9730,0,0,0,0
2017,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,751,0,0,0,0,0,0
2017,20,0,0,0,0,0,0,0,0,0,0,48,1572,0,0,49,1273,0,0,0,0,0,0
2017,550,0,0,0,0,0,0,0,0,0,0,2662,37425,19,87,0,0,0,0,0,0,0,0
2017,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,818,0,0,0,0,0,0,0,0,0,0,433,4375,0,0,0,0,0,0,0,0,0,0
2017,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,914,0,0,0,0,0,0,0,0,0,0,536,20951,20,202,0,0,0,0,0,0,0,0
2017,928,0,0,0,0,1313,28974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,964,0,0,0,0,0,0,0,0,159,751,715,45840,0,0,0,0,0,0,0,0,0,0
2017,1026,0,0,0,0,0,0,0,0,0,0,352,43932,11,136,55,3035,0,0,0,0,0,0
2017,1068,0,0,0,0,0,0,0,0,0,0,353,3223,55,229,350,3092,0,0,0,0,0,0
2017,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2467,0,0,0,0
2017,404,0,0,0,0,0,0,0,0,0,0,2664,57488,12,365,18,171,0,0,0,0,0,0
2017,270,211,608,0,0,296,5624,0,0,0,0,3149,62372,0,0,0,0,0,0,0,0,0,0
2017,676,0,0,0,0,0,0,0,0,,,1267,20718,0,0,158,1830,0,0,0,0,0,0
2017,709,0,0,0,0,0,0,0,0,,,697,17593,0,0,283,6352,0,0,0,0,0,0
2017,754,2110,3422,781,1172,1491,29460,0,0,,,15414,183207,80,8252,2535,45638,1278,33254,0,0,0,0
2017,997,0,33,0,0,0,0,0,0,,,629,11798,0,0,0,0,0,0,0,0,0,0
2017,1069,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
2017,1118,107,104,26,31,0,0,0,0,0,0,2648,58496,0,0,0,0,0,0,0,0,0,0
2017,734,1081,1424,0,0,0,0,0,0,0,0,3019,72712,295,3898,446,12372,111,10056,3,966,34,6970
2017,299,0,0,0,0,0,0,0,0,0,0,1858,29159,0,0,0,0,0,0,0,0,0,0
2017,645,0,0,0,0,0,0,0,0,0,0,1701,16387,0,0,0,0,0,0,0,0,0,0
2017,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1854,0,0,0,0,0,0
2017,1046,0,0,0,0,0,0,0,0,0,0,48,3780,19,1814,114,10368,0,0,0,0,0,0
2017,420,0,0,0,0,0,0,0,0,0,0,951,14889,0,0,0,0,0,0,0,0,0,0
2017,802,0,0,0,0,0,0,0,0,0,0,7561,165773,505,10286,0,0,0,0,0,0,0,0
2017,266,1565,0,0,0,0,0,0,0,0,0,2500,39414,0,0,0,0,127,10880,0,0,0,0
2017,137,0,0,0,0,0,0,0,0,0,0,1018,16131,23,425,0,0,0,0,0,0,0,0
2017,769,0,0,0,0,898,21375,0,0,398,1736,95,317,0,0,0,0,0,0,0,0,0,0
2017,776,0,150,0,0,0,0,0,0,0,0,38302,124583,0,0,0,0,0,0,0,0,0,0
2017,640,0,92,0,0,0,0,0,0,0,0,2396,53888,0,0,0,0,0,0,0,0,0,0
2017,315,0,0,0,0,0,0,0,0,0,0,344,16624,168,5044,181,6436,0,0,0,0,0,0
2017,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,229,0,0,0,0,0,0
2017,508,0,0,0,0,0,0,0,0,0,0,7913,66718,0,0,0,0,0,0,0,0,0,0
2017,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,980,0,0,0,0,0,0
2017,590,0,123,0,0,0,0,0,0,0,0,6379,55484,0,0,0,0,77,6417,0,0,0,0
2017,777,0,326,0,0,0,0,0,0,0,0,1249,94464,0,0,0,0,0,0,0,0,0,0
2017,897,1264,3247,0,0,1000,18978,0,0,168,534,210057,249067,2679,2969,472,490,277,25282,0,0,0,0
2017,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1870,0,0,0,0,0,0
2017,461,0,0,0,0,0,0,0,0,0,0,112,2537,0,0,0,0,0,0,0,0,0,0
2017,376,0,0,0,0,0,0,0,0,0,0,1110,30660,53,231,0,0,0,0,0,0,0,0
2017,621,0,291,0,0,0,0,0,0,,,1566,18779,0,0,0,0,0,0,0,0,0,0
2017,793,1979,2395,0,0,1201,12591,0,0,,,2800,50835,334,3465,391,9531,172,12585,0,0,0,0
2017,1102,88,39,0,0,0,0,0,0,0,0,2951,28396,40,103,0,0,0,0,0,0,0,0
2017,,0,0,0,0,0,0,0,0,0,0,235,790,0,0,0,0,0,0,0,0,0,0
2017,712,0,735,0,0,0,0,0,0,0,0,1945,82877,0,0,121,3955,80,5847,0,0,6,1246
2017,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1464,0,0,0,0,0,0
2017,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,486,0,0,0,0,0,0,0,0,0,0,2170,22355,0,0,0,0,0,0,0,0,0,0
2017,595,0,426,0,0,0,0,0,0,0,0,3788,108573,199,1309,0,0,90,7400,0,0,0,0
2017,433,0,0,0,0,0,0,0,0,0,0,632,10506,0,0,50,661,157,1677,0,0,0,0
2017,1058,0,0,0,0,0,0,0,0,0,0,424,6729,0,0,0,0,0,0,0,0,0,0
2017,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,730,0,0,0,0,0,0,0,0,,,3525,52634,0,0,0,0,0,0,0,0,0,0
2017,577,0,0,0,0,0,0,0,0,,,2105,46450,0,0,0,0,0,0,0,0,0,0
2017,788,3173,0,0,0,1008,15130,0,0,,,8319,62839,0,0,0,0,160,9237,0,0,0,0
2017,865,0,0,0,0,0,0,0,0,,,596,11527,0,0,0,0,0,0,0,0,0,0
2017,979,0,0,0,0,0,0,0,0,,,258,6244,0,0,0,0,0,0,0,0,0,0
2017,998,0,0,0,0,0,0,0,0,,,216,3995,0,0,0,0,0,0,0,0,0,0
2017,1072,0,0,0,0,0,0,0,0,,,292,7411,0,0,0,0,0,0,0,0,0,0
2017,221,0,0,68,77,0,0,0,0,0,0,1293,23088,0,0,0,0,0,0,0,0,0,0
2017,506,0,0,0,0,0,0,0,0,0,0,2144,39420,0,0,0,0,0,0,0,0,0,0
2017,727,0,578,0,0,0,0,0,0,0,0,9352,212215,651,1267,362,3407,35,5583,0,0,6,2004
2017,355,0,0,0,0,0,0,0,0,0,0,2004,39964,28,120,17,198,0,0,0,0,0,0
2017,487,0,0,0,0,0,0,0,0,0,0,2517,31153,28,251,0,0,0,0,0,0,0,0
2017,938,4048,2312,960,960,921,19078,0,0,0,0,12752,278865,2627,5322,504,11332,65,10443,0,0,41,13518
2017,886,0,0,0,0,0,0,0,0,0,0,522,12159,28,112,0,0,0,0,0,0,0,0
2017,835,0,0,0,0,0,0,0,0,0,0,536,9942,77,351,0,0,0,0,0,0,0,0
2017,999,0,0,0,0,0,0,0,0,0,0,65,884,0,0,30,295,0,0,0,0,0,0
2017,798,2686,1334,0,0,37,737,0,0,674,14127,420,1133,0,0,0,0,75,6853,0,0,37,12119
2017,504,0,0,0,0,0,0,0,0,0,0,7871,160117,612,6213,0,0,0,0,0,0,0,0
2017,247,0,0,303,303,0,0,0,0,0,0,1442,15711,0,0,0,0,0,0,0,0,0,0
2017,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,472,0,0,0,0,0,0,0,0,0,0,1244,26131,62,593,0,0,0,0,0,0,0,0
2017,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3070,0,0,0,0,0,0
2017,491,0,0,0,0,0,0,0,0,0,0,1884,34385,48,748,137,1320,10,1523,0,0,0,0
2017,551,0,23,0,0,0,0,0,0,0,0,641,11636,41,509,0,0,0,0,0,0,0,0
2017,106,0,0,0,0,0,0,0,0,0,0,270,10476,0,0,202,5652,0,0,0,0,0,0
2017,819,0,0,0,0,0,0,0,0,0,0,135,6320,0,0,129,5316,0,0,0,0,0,0
2017,836,0,0,0,0,0,0,0,0,0,0,12,1200,0,0,10,600,0,0,0,0,0,0
2017,915,0,0,0,0,0,0,0,0,0,0,470,19740,95,222,241,4820,0,0,0,0,0,0
2017,942,0,0,0,0,0,0,0,0,0,0,27,350,0,0,0,0,0,0,0,0,0,0
2017,1140,0,0,0,0,0,0,0,0,0,0,75,450,0,0,0,0,0,0,0,0,0,0
2017,748,1311,1818,143,143,763,12909,0,0,78,439,79262,173577,1940,6495,0,0,47,7042,1,134,21,9203
2017,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,871,0,0,0,0,0,0,0,0,0,0,1515,18694,134,2915,140,1822,36,5070,0,0,4,1340
2017,948,178,0,0,0,0,0,0,0,0,0,870,17417,0,0,0,0,0,0,0,0,0,0
2017,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,679,1147,1092,0,0,736,13122,0,0,0,0,10095,148801,0,0,411,4242,907,8162,0,0,218,1476
2017,176,0,0,0,0,0,0,0,0,0,0,0,28308,0,0,0,0,0,0,0,0,0,0
2017,537,0,0,0,0,0,0,0,0,0,0,375,11254,0,0,0,0,0,0,0,0,0,0
2017,608,0,161,0,0,0,0,0,0,0,0,438,33794,0,0,0,0,48,5664,0,0,0,0
2017,596,0,0,0,0,0,0,0,0,0,0,954,58303,0,0,0,0,0,0,0,0,0,0
2017,749,3488,2796,386,386,1262,20295,0,0,104,174,6111,160081,0,0,651,6837,58,8331,0,0,31,11221
2017,758,2857,1605,185,235,1808,32134,0,0,154,763,9622,153567,939,8637,934,14664,634,8244,0,0,0,0
2017,1104,3209,6395,0,0,1160,11695,0,0,0,0,7902,126641,149,2516,289,5064,69,1257,0,0,31,10940
2017,567,0,594,0,0,0,0,0,0,0,0,2240,19243,0,0,331,385,0,0,0,0,0,0
2017,677,1178,3849,0,0,1046,17121,0,0,0,0,8675,41914,158,838,0,0,76,13164,3,817,16,5584
2017,670,0,407,0,0,0,0,0,0,0,0,529,10957,1362,8518,131,4042,0,0,0,0,0,0
2017,588,0,0,0,0,0,0,0,0,0,0,3353,90665,110,1287,251,4531,0,0,0,0,0,0
2017,753,6261,3735,254,490,1646,30209,0,0,0,0,5301,92139,415,5036,660,7654,80,12948,3,513,13,4259
