año,NCODI,progAngioVasc_hosp,urgeAngioVasc_hosp,progAngioVasc_cma,urgeAngioVasc_cma,progAngioVasc_resto,urgeAngioVasc_resto,progAngioVasc_total,urgeAngioVasc_total,progCirCardio_hosp,urgeCirCardio_hosp,progCirCardio_cma,urgeCirCardio_cma,progCirCardio_resto,urgeCirCardio_resto,progCirCardio_total,urgeCirCardio_total,progCirGeneral_hosp,urgeCirGeneral_hosp,progCirGeneral_cma,urgeCirGeneral_cma,progCirGeneral_resto,urgeCirGeneral_resto,progCirGeneral_total,urgeCirGeneral_total,progMaxilo_hosp,urgeMaxilo_hosp,progMaxilo_cma,urgeMaxilo_cma,progMaxilo_resto,urgeMaxilo_resto,progMaxilo_total,urgeMaxilo_total,progCirPediat_hosp,urgeCirPediat_hosp,progCirPediat_cma,urgeCirPediat_cma,progCirPediat_resto,urgeCirPediat_resto,progCirPediat_total,urgeCirPediat_total,progPlastica_hosp,urgePlastica_hosp,progPlastica_cma,urgePlastica_cma,progPlastica_resto,urgePlastica_resto,progPlastica_total,urgePlastica_total,progToracica_hosp,urgeToracica_hosp,progToracica_cma,urgeToracica_cma,progToracica_resto,urgeToracica_resto,progToracica_total,urgeToracica_total,progDerma_hosp,urgeDerma_hosp,progDerma_cma,urgeDerma_cma,progDerma_resto,urgeDerma_resto,progDerma_total,urgeDerma_total,progGine_hosp,urgeGine_hosp,progGine_cma,urgeGine_cma,progGine_resto,urgeGine_resto,progGine_total,urgeGine_total,progCirNeuro_hosp,urgeCirNeuro_hosp,progCirNeuro_cma,urgeCirNeuro_cma,progCirNeuro_resto,urgeCirNeuro_resto,progCirNeuro_total,urgeCirNeuro_total,progOftalmo_hosp,urgeOftalmo_hosp,progOftalmo_cma,urgeOftalmo_cma,progOftalmo_resto,urgeOftalmo_resto,progOftalmo_total,urgeOftalmo_total,progORL_hosp,urgeORL_hosp,progORL_cma,urgeORL_cma,progORL_resto,urgeORL_resto,progORL_total,urgeORL_total,progTrauma_hosp,urgeTrauma_hosp,progTrauma_cma,urgeTrauma_cma,progTrauma_resto,urgeTrauma_resto,progTrauma_total,urgeTrauma_total,progUrolog_hosp,urgeUrolog_hosp,progUrolog_cma,urgeUrolog_cma,progUrolog_resto,urgeUrolog_resto,progUrolog_total,urgeUrolog_total,progOtrasCirugias_hosp,urgeOtrasCirugias_hosp,progOtrasCirugias_cma,urgeOtrasCirugias_cma,progOtrasCirugias_resto,urgeOtrasCirugias_resto,progOtrasCirugias_total,urgeOtrasCirugias_total,totalProg_hosp,totalUrge_hosp,totalProg_cma,totalUrge_cma,totalProg_resto,totalUrge_resto,total_programada,total_urgente
2017,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1090,482,80,446,69,15,1,943,150,0,908,0,0,0,6,0,914,1765,905,950,24,1337,0,4052,929,142,134,1439,8,141,52,1722,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,142,0,13695,0,13841,0,677,1052,376,0,210,0,1263,1052,254,129,8,0,3,0,265,129,91,105,8036,105,270,0,8397,210,562,24,309,7,62,1,933,32,2572,794,768,43,97,16,3437,853,1190,56,111,1,661,4,1962,61,1,48,1,0,0,0,2,48,7740,4235,12586,257,16491,80,36817,4572
2017,764,266,137,68,0,4,0,338,137,0,0,0,0,0,0,0,0,883,969,254,5,182,2,1319,976,241,26,58,0,17,0,316,26,228,138,262,2,114,0,604,140,308,2,24,0,66,0,398,2,302,84,0,0,0,0,302,84,0,0,15,0,204,0,219,0,208,872,61,1,11,282,280,1155,380,199,8,1,4,1,392,201,47,31,3037,3,201,1,3285,35,305,60,308,3,18,0,631,63,1319,516,289,8,378,4,1986,528,784,168,85,3,109,0,978,171,6,35,0,0,243,3,249,38,5277,3237,4469,26,1551,293,11297,3556
2017,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2017,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,731,428,0,394,85,1481,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,50,0,1695,17,1748,19,303,415,307,0,3,0,613,415,0,0,0,0,0,0,0,0,7,4,1626,0,1773,6,3406,10,225,21,196,0,30,8,451,29,889,185,209,0,122,13,1220,198,390,92,132,0,671,8,1193,100,0,2,0,0,144,1,144,3,2476,1452,2948,0,4832,138,10256,1590
2017,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,432,230,0,547,55,1642,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,1765,5,1798,10,318,497,13,0,342,2,673,499,0,0,0,0,0,0,0,0,0,8,1744,0,762,9,2506,17,314,13,132,0,270,2,716,15,977,202,697,0,471,9,2145,211,331,39,233,0,347,6,911,45,0,0,0,0,0,0,0,0,2805,1196,3082,0,4504,88,10391,1284
2017,6,33,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,237,47,1108,0,0,0,1345,47,25,1,4,0,0,0,29,1,65,11,22,0,0,0,87,11,375,1,220,0,0,0,595,1,0,1,0,0,0,0,0,1,0,0,632,0,0,0,632,0,896,143,362,0,0,0,1258,143,65,9,112,0,0,0,177,9,19,4,773,0,0,0,792,4,129,5,31,0,0,0,160,5,797,115,239,0,0,0,1036,115,122,99,760,0,0,0,882,99,11,43,142,0,0,0,153,43,2774,479,4407,0,0,0,7181,479
2017,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,641,363,0,350,32,1402,673,414,45,724,0,2114,252,3252,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,693,2184,693,422,447,271,0,121,0,814,447,0,0,0,0,0,0,0,0,226,14,3976,0,0,3,4202,17,319,40,82,0,15,1,416,41,1342,282,255,0,38,45,1635,327,532,154,106,0,240,3,878,157,0,0,0,0,0,0,0,0,3944,1623,5777,0,5062,1029,14783,2652
2017,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,194,0,87,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,185,0,452,0,0,0,121,0,6,0,127,0,0,0,0,0,0,0,0,0,1,0,542,0,14,0,557,0,50,0,32,0,5,0,87,0,21,0,225,0,47,0,293,0,8,0,135,0,14,0,157,0,0,0,0,0,0,0,0,0,135,0,1516,0,358,0,2009,0
2017,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,81,0,0,0,181,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,207,0,213,0,19,1,0,0,24,0,43,1,0,0,0,0,0,0,0,0,0,0,159,0,48,0,207,0,41,1,0,0,21,0,62,1,82,6,50,0,0,0,132,6,67,1,13,0,0,0,80,1,1,0,8,0,395,0,404,0,316,16,311,0,695,0,1322,16
2017,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,428,233,0,0,5,1340,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,882,0,0,2,905,5,331,281,97,0,0,10,428,291,0,0,0,0,0,0,0,0,18,13,1577,0,0,4,1595,17,432,83,233,0,0,8,665,91,848,163,485,0,0,17,1333,180,586,83,414,0,0,7,1000,90,0,0,0,0,0,0,0,0,3345,1054,3921,0,0,53,7266,1107
2017,725,594,146,160,0,112,69,866,215,347,62,1,0,0,1,348,63,1540,659,4714,0,931,190,7185,849,311,81,273,0,4285,422,4869,503,866,210,130,0,0,16,996,226,0,0,0,0,0,0,0,0,383,14,2,0,27,9,412,23,0,1,638,0,728,25,1366,26,614,813,730,0,0,8,1344,821,652,225,18,0,69,53,739,278,645,36,3113,0,228,118,3986,154,1074,63,292,0,79,40,1445,103,2862,208,440,0,206,91,3508,299,756,142,72,0,235,83,1063,225,336,43,57,0,723,25,1116,68,10980,2703,10640,0,7623,1150,29243,3853
2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,15,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,36,0,68,2,0,0,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,3,0,4,0,0,0,7,0,279,1,16,0,0,0,295,1,49,1,41,0,0,0,90,1,0,0,0,0,0,0,0,0,416,2,159,2,0,0,575,4
2017,241,300,4,12,0,0,0,312,4,35,3,5,0,0,0,40,3,592,138,1233,0,0,0,1825,138,3,0,0,0,0,0,3,0,51,6,37,0,0,0,88,6,155,2,74,0,0,0,229,2,27,3,0,0,0,0,27,3,0,0,348,0,0,0,348,0,381,302,59,0,0,0,440,302,11,3,7,0,0,0,18,3,2,1,544,0,0,0,546,1,106,6,20,0,0,0,126,6,1200,183,674,0,0,0,1874,183,102,6,100,0,0,0,202,6,201,118,502,0,0,0,703,118,3166,775,3615,0,0,0,6781,775
2017,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,371,490,0,448,0,1785,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1127,0,1155,0,220,57,132,0,280,0,632,57,0,0,0,0,0,0,0,0,11,2,1719,0,829,0,2559,2,262,23,111,0,68,0,441,23,626,78,402,0,241,1,1269,79,344,18,39,0,228,0,611,18,0,0,0,0,0,0,0,0,2310,549,2921,0,3221,1,8452,550
2017,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,60,0,0,0,0,0,60,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,156,0
2017,248,16,0,0,0,19,0,35,0,34,0,0,0,0,0,34,0,799,0,0,0,1417,0,2216,0,21,0,0,0,71,0,92,0,0,0,0,0,0,0,0,0,519,0,0,0,137,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,340,0,96,0,0,0,6,0,102,0,176,0,0,0,123,0,299,0,0,0,0,0,574,0,574,0,135,0,0,0,21,0,156,0,720,0,0,0,81,0,801,0,208,0,0,0,279,0,487,0,0,0,0,0,0,0,0,0,2724,0,0,0,3068,0,5792,0
2017,224,9,0,13,0,0,0,22,0,0,0,0,0,0,0,0,0,226,72,149,62,0,0,375,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,336,0,168,8,29,4,0,0,197,12,7,0,86,0,0,0,93,0,0,0,322,0,0,0,322,0,20,0,23,0,0,0,43,0,194,45,110,63,0,0,304,108,52,9,189,0,0,0,241,9,0,0,0,0,0,0,0,0,676,134,1257,129,0,0,1933,263
2017,591,234,42,121,5,0,0,355,47,0,0,0,0,0,0,0,0,920,560,739,21,477,18,2136,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,46,2,40,0,244,3,0,0,0,0,0,0,0,0,1,0,235,0,559,3,795,3,365,438,60,49,0,0,425,487,235,38,0,5,0,0,235,43,0,2,2457,3,1762,14,4219,19,440,46,67,1,0,4,507,51,1288,177,985,24,345,4,2618,205,487,174,53,11,387,3,927,188,0,0,0,0,0,0,0,0,4128,1478,4763,121,3570,46,12461,1645
2017,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,620,1174,1,17,40,2807,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,2313,1,2382,1,475,350,221,0,0,0,696,350,0,0,0,0,0,0,0,0,172,4,4289,0,60,18,4521,22,107,33,317,0,7,5,431,38,1094,168,752,0,2,20,1848,188,556,110,1397,0,36,7,1989,117,1,25,0,0,0,0,1,25,4021,1310,8219,1,2435,91,14675,1402
2017,264,181,4,2,0,11,0,194,4,0,0,0,0,0,0,0,0,676,134,18,2,2371,11,3065,147,86,0,2,0,419,0,507,0,109,21,0,1,49,0,158,22,120,0,4,0,305,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,213,55,4,0,11,0,228,55,223,7,1,0,190,,414,7,25,8,0,0,762,4,787,12,249,7,0,0,35,0,284,7,923,70,5,1,247,2,1175,73,165,13,3,0,308,0,476,13,153,289,23,0,287,1,463,290,3123,608,62,4,5042,18,8227,630
2017,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,110,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,33,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,117,0,6,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,35,0,0,0,35,0,15,0,38,0,0,0,53,0,15,0,26,0,0,0,41,0,0,0,0,0,0,0,0,0,59,0,426,0,0,0,485,0
2017,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,233,330,0,1859,76,2728,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,123,234,0,4,10,515,133,159,1,9,0,0,0,168,1,24,3,718,0,855,2,1597,5,176,6,148,0,205,3,529,9,579,64,298,0,76,28,953,92,288,27,303,0,4,14,595,41,0,0,0,0,0,0,0,0,2042,457,2040,0,3003,133,7085,590
2017,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,469,680,0,638,132,1848,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,588,13,588,14,295,463,0,0,447,8,742,471,0,0,0,0,0,0,0,0,25,6,1338,0,1146,50,2509,56,330,18,38,1,101,8,469,27,678,117,0,0,226,29,904,146,477,62,0,0,465,27,942,89,0,0,0,0,0,0,0,0,2335,1136,2056,1,3611,267,8002,1404
2017,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,328,549,0,812,102,2215,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,407,0,410,0,374,505,162,0,368,10,904,515,0,0,0,0,0,0,0,0,2,11,1829,0,1661,12,3492,23,400,25,222,0,284,4,906,29,1100,125,299,0,147,78,1546,203,307,60,46,0,407,12,760,72,0,0,0,0,0,0,0,0,3037,1054,3110,0,4086,218,10233,1272
2017,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2017,1099,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,72,0,53,0,0,0,125,0,9,0,0,0,0,0,9,0,21,0,0,0,0,0,21,0,117,0,92,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,149,0,0,0,150,0,42,0,0,0,0,0,42,0,572,0,14,0,0,0,586,0,27,0,59,0,0,0,86,0,1,0,0,0,0,0,1,0,880,0,367,0,0,0,1247,0
