año,NCODI,pacienteTot_hospDom,visitaTot_hospDom
2017,234,0,0
2017,64,0,0
2017,842,328,5151
2017,843,186,2712
2017,803,0,0
2017,211,0,0
2017,773,10,262
2017,424,0,0
2017,298,0,0
2017,594,0,0
2017,237,0,0
2017,16,0,0
2017,768,0,0
2017,617,0,0
2017,297,0,0
2017,105,0,0
2017,544,0,0
2017,804,0,0
2017,104,0,0
2017,20,0,0
2017,550,402,4235
2017,112,0,0
2017,818,0,0
2017,882,0,0
2017,914,0,0
2017,928,0,0
2017,964,0,0
2017,1026,0,0
2017,1068,0,0
2017,1108,0,0
2017,404,20,598
2017,270,0,0
2017,676,0,0
2017,709,0,0
2017,754,0,0
2017,997,0,0
2017,1069,0,0
2017,1118,0,0
2017,734,0,0
2017,299,0,0
2017,645,0,0
2017,17,0,0
2017,1046,0,0
2017,420,0,0
2017,802,0,0
2017,266,0,0
2017,137,0,0
2017,769,0,0
2017,776,602,4601
2017,640,746,5756
2017,315,0,0
2017,40,0,0
2017,508,352,5171
2017,46,0,0
2017,590,726,9936
2017,777,1216,12267
2017,897,2145,15529
2017,965,0,0
2017,461,0,0
2017,376,0,0
2017,621,0,0
2017,793,0,0
2017,1102,0,0
2017,,0,0
2017,712,0,0
2017,32,0,0
2017,361,0,0
2017,486,0,0
2017,595,0,0
2017,433,0,0
2017,1058,0,0
2017,261,0,0
2017,730,0,0
2017,577,0,0
2017,788,0,0
2017,865,0,0
2017,979,0,0
2017,998,0,0
2017,1072,0,0
2017,221,0,0
2017,506,0,0
2017,727,296,1979
2017,355,0,0
2017,487,0,0
2017,938,0,0
2017,886,0,0
2017,835,0,0
2017,999,0,0
2017,798,1250,11629
2017,504,0,0
2017,247,0,0
2017,216,0,0
2017,654,0,0
2017,65,0,0
2017,472,92,581
2017,427,0,0
2017,491,0,0
2017,551,0,0
2017,106,0,0
2017,819,0,0
2017,836,0,0
2017,915,0,0
2017,942,0,0
2017,1140,0,0
2017,748,1610,24252
2017,198,0,0
2017,871,801,9377
2017,948,0,0
2017,1051,0,0
2017,1083,0,0
2017,1096,0,0
2017,679,823,8044
2017,176,0,0
2017,537,0,0
2017,608,189,6258
2017,596,147,2151
2017,749,0,0
2017,758,202,394
2017,1104,1692,15575
2017,567,0,0
2017,677,0,0
2017,670,114,3072
2017,588,516,4490
2017,753,244,2415
2017,887,0,0
2017,245,0,0
2017,603,0,0
2017,426,0,0
2017,232,0,0
2017,288,0,0
2017,246,0,0
2017,284,0,0
2017,18,0,0
2017,356,0,0
2017,401,0,0
2017,733,0,0
2017,243,0,0
2017,380,0,0
2017,716,0,0
2017,534,0,0
2017,185,0,0
2017,258,0,0
2017,505,0,0
2017,268,0,0
2017,602,0,0
2017,254,0,0
2017,705,0,0
2017,133,0,0
2017,33,0,0
2017,143,0,0
2017,36,0,0
2017,756,0,0
2017,662,77,2200
2017,192,0,0
2017,382,0,0
2017,322,0,0
2017,478,0,0
2017,352,0,0
2017,628,0,0
2017,291,0,0
2017,495,0,0
2017,845,303,3081
2017,498,0,0
2017,314,0,0
2017,720,0,0
2017,721,0,0
2017,485,0,0
2017,273,0,0
2017,846,0,0
2017,847,0,0
2017,848,2,50
2017,916,0,0
2017,930,0,0
2017,954,0,0
2017,943,204,544
2017,949,225,2049
2017,980,0,0
2017,981,0,0
2017,1024,0,0
2017,1017,57,636
2017,1000,0,0
2017,1018,18,1859
2017,1001,0,0
2017,1007,0,0
2017,1008,0,0
2017,1010,0,0
2017,1011,0,0
2017,1012,0,0
2017,1013,0,0
2017,1041,0,0
2017,1073,72,725
2017,1087,0,0
2017,1109,0,0
2017,1110,0,0
2017,1112,0,0
2017,1120,0,0
2017,1126,474,5599
2017,789,0,0
2017,326,0,0
2017,442,0,0
2017,294,0,0
2017,378,0,0
2017,402,0,0
2017,29,0,0
2017,450,0,0
2017,656,0,0
2017,333,0,0
2017,684,0,0
2017,422,0,0
2017,763,0,0
2017,741,0,0
2017,553,0,0
2017,357,0,0
2017,899,0,0
2017,900,0,0
2017,932,0,0
2017,950,0,0
2017,966,0,0
2017,967,1436,2604
2017,982,0,0
2017,1014,0,0
2017,1080,0,0
2017,1074,0,0
2017,1084,0,0
2017,1113,0,0
2017,1137,0,0
2017,1142,0,0
2017,722,336,7722
2017,660,233,1803
2017,75,71,1981
2017,249,0,0
2017,227,0,0
2017,150,0,0
2017,47,0,0
2017,172,0,0
2017,581,0,0
2017,120,0,0
2017,445,0,0
2017,471,0,0
2017,53,0,0
2017,199,0,0
2017,575,0,0
2017,528,0,0
2017,631,0,0
2017,699,0,0
2017,823,0,0
2017,849,0,0
2017,869,0,0
2017,955,0,0
2017,983,0,0
2017,1002,0,0
2017,1015,130,1850
2017,51,0,0
2017,441,714,1876
2017,327,0,0
2017,690,0,0
2017,262,0,0
2017,403,0,0
2017,312,0,0
2017,589,341,0
2017,665,689,0
2017,334,0,0
2017,1075,2929,14700
2017,751,1122,14784
2017,186,0,0
2017,646,168,713
2017,536,0,0
2017,242,0,0
2017,490,0,0
2017,500,0,0
2017,206,0,0
2017,58,0,0
2017,572,822,26717
2017,180,0,0
2017,549,0,0
2017,582,0,0
2017,743,389,7987
2017,795,0,0
2017,269,3,12
2017,634,0,0
2017,1,0,0
2017,717,0,0
2017,373,0,0
2017,535,0,0
2017,824,0,0
2017,888,0,0
2017,902,0,0
2017,968,0,0
2017,1130,0,0
2017,1141,0,0
2017,1145,0,0
2017,1122,0,0
2017,1133,0,0
2017,346,0,0
2017,27,0,0
2017,165,0,0
2017,956,128,1155
2017,413,0,0
2017,149,0,0
2017,612,0,0
2017,559,0,0
2017,7,0,0
2017,283,0,0
2017,37,0,0
2017,153,0,0
2017,547,174,1988
2017,397,0,0
2017,556,0,0
2017,42,0,0
2017,31,0,0
2017,740,209,2434
2017,217,0,0
2017,863,0,0
2017,889,854,12695
2017,984,0,0
2017,1106,0,0
2017,1146,0,0
2017,34,0,0
2017,791,0,0
2017,181,0,0
2017,430,0,0
2017,715,1365,10576
2017,521,0,0
2017,524,0,0
2017,432,0,0
2017,19,0,0
2017,25,0,0
2017,26,0,0
2017,890,442,3777
2017,904,239,1720
2017,957,623,7649
2017,939,0,0
2017,236,0,0
2017,735,8,49
2017,146,0,0
2017,363,0,0
2017,187,0,0
2017,265,0,0
2017,295,0,0
2017,496,0,0
2017,77,0,0
2017,391,0,0
2017,240,0,0
2017,448,0,0
2017,151,0,0
2017,425,0,0
2017,300,7,16
2017,339,0,0
2017,874,0,0
2017,905,227,2426
2017,1123,0,0
2017,736,1702,22621
2017,459,0,0
2017,320,0,0
2017,45,0,0
2017,618,255,24871
2017,463,95,1202
2017,891,0,0
2017,958,0,0
2017,244,0,0
2017,28,0,0
2017,444,0,0
2017,479,0,0
2017,285,0,0
2017,253,0,0
2017,481,0,0
2017,540,1497,1497
2017,41,0,0
2017,510,0,0
2017,305,0,0
2017,708,0,0
2017,755,0,0
2017,750,0,0
2017,696,0,0
2017,421,0,0
2017,827,0,0
2017,933,0,0
2017,1030,0,0
2017,1003,0,0
2017,1050,0,0
2017,1043,0,0
2017,1128,0,0
2017,1125,2,6
2017,1135,0,0
2017,934,0,0
2017,629,801,10199
2017,21,5,23
2017,615,0,0
2017,626,0,0
2017,417,0,0
2017,597,0,0
2017,539,0,0
2017,343,0,0
2017,135,0,0
2017,158,0,0
2017,775,319,2949
2017,177,0,0
2017,578,0,0
2017,416,0,0
2017,561,326,2363
2017,62,0,0
2017,828,0,0
2017,860,0,0
2017,935,0,0
2017,936,0,0
2017,986,0,0
2017,987,0,0
2017,1021,0,0
2017,1085,0,0
2017,658,0,0
2017,353,0,0
2017,323,0,0
2017,620,394,3664
2017,384,0,0
2017,554,0,0
2017,209,0,0
2017,707,390,2584
2017,395,0,0
2017,969,0,0
2017,1052,0,0
2017,739,5755,42626
2017,613,2099,17554
2017,593,910,3706
2017,704,1588,15241
2017,493,0,0
2017,686,1358,14344
2017,257,0,0
2017,494,0,0
2017,681,518,27887
2017,286,0,0
2017,255,0,0
2017,79,0,0
2017,81,0,0
2017,688,866,9464
2017,531,2062,23167
2017,514,396,2759
2017,499,0,0
2017,532,1236,8893
2017,190,0,0
2017,598,0,0
2017,260,0,0
2017,838,0,0
2017,839,0,0
2017,851,0,0
2017,852,1731,19528
2017,988,0,0
2017,1056,938,6535
2017,1044,0,0
2017,1114,604,1704
2017,1129,0,0
2017,644,338,11029
2017,752,2319,13363
2017,238,0,0
2017,325,0,0
2017,622,0,0
2017,879,0,0
2017,906,0,0
2017,370,0,0
2017,418,0,0
2017,574,0,0
2017,399,0,0
2017,195,0,0
2017,783,2390,22792
2017,263,0,0
2017,194,0,0
2017,214,0,0
2017,785,2522,21068
2017,780,0,0
2017,782,759,10716
2017,369,0,0
2017,713,260,615
2017,941,0,0
2017,1091,367,19042
2017,1045,0,0
2017,1086,397,4477
2017,937,235,4965
2017,1004,0,0
2017,737,0,0
2017,765,0,0
2017,329,434,3861
2017,87,0,0
2017,527,0,0
2017,562,0,0
2017,251,0,0
2017,129,0,0
2017,154,888,2101
2017,516,0,0
2017,184,0,0
2017,652,0,0
2017,637,0,0
2017,88,0,0
2017,907,0,0
2017,970,0,0
2017,1019,0,0
2017,1016,0,0
2017,1047,0,0
2017,635,0,0
2017,113,0,0
2017,619,0,0
2017,163,0,0
2017,131,0,0
2017,375,0,0
2017,1090,1039,12109
2017,764,0,0
2017,14,0,0
2017,657,0,0
2017,362,0,0
2017,989,0,0
2017,990,0,0
2017,680,2415,29229
2017,411,0,0
2017,241,0,0
2017,558,1503,12879
2017,167,0,0
2017,248,0,0
2017,224,0,0
2017,591,466,10220
2017,586,3575,12260
2017,453,0,0
2017,145,0,0
2017,511,2521,12496
2017,530,1477,8206
2017,6,0,0
2017,161,0,0
2017,623,2089,13967
2017,349,0,0
2017,875,0,0
2017,946,0,0
2017,1023,984,7044
2017,1054,1072,12205
2017,1057,0,0
2017,1031,0,0
2017,1032,1339,10982
2017,1064,0,0
2017,226,0,0
2017,687,0,0
2017,745,0,0
2017,109,0,0
2017,808,0,0
2017,971,0,0
2017,128,0,0
2017,919,215,1622
2017,725,0,0
2017,3,0,0
2017,306,0,0
2017,15,0,0
2017,264,0,0
2017,867,0,0
2017,910,0,0
2017,1053,0,0
2017,1055,0,0
2017,1081,0,0
2017,1099,0,0
2017,1115,0,0
2017,529,0,0
2017,345,0,0
2017,515,0,0
2017,174,0,0
2017,523,0,0
2017,697,0,0
2017,239,0,0
2017,287,4,325
2017,377,0,0
2017,692,357,7003
2017,435,0,0
2017,423,0,0
2017,351,0,0
2017,810,0,0
2017,830,0,0
2017,892,0,0
2017,921,0,0
2017,991,0,0
2017,992,102,1913
2017,993,0,0
2017,1070,680,4868
2017,1095,0,0
2017,1094,0,0
2017,1124,0,0
2017,473,0,0
2017,663,179,208
2017,552,0,0
2017,772,828,9936
2017,568,0,0
2017,398,0,0
2017,394,0,0
2017,614,0,0
2017,235,0,0
2017,616,786,7938
2017,267,0,0
2017,565,0,0
2017,220,0,0
2017,278,0,0
2017,107,722,5987
2017,711,0,0
2017,204,0,0
2017,579,0,0
2017,348,0,0
2017,766,0,0
2017,761,318,2026
2017,728,0,0
2017,280,0,0
2017,222,0,0
2017,276,0,0
2017,11,0,0
2017,302,0,0
2017,682,0,0
2017,279,0,0
2017,282,0,0
2017,281,345,6268
2017,183,0,0
2017,610,0,0
2017,116,0,0
2017,115,0,0
2017,114,0,0
2017,119,0,0
2017,770,721,12563
2017,583,140,160
2017,136,324,585
2017,469,45,1333
2017,642,429,4635
2017,674,181,567
2017,193,0,0
2017,526,341,5244
2017,698,668,11825
2017,630,0,0
2017,124,0,0
2017,364,0,0
2017,439,0,0
2017,570,477,5841
2017,123,0,0
2017,310,307,3614
2017,571,0,0
2017,296,0,0
2017,566,307,2394
2017,784,1051,14041
2017,102,0,0
2017,379,0,0
